id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/12/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2526045539,161,74,1,18,31,bax97wqmyvdu4xygi7wzcvdzd,1,72.9,3.8,2023-03-31T17:35:05.348Z,2023-03-31T17:52:42Z,4149987249,285,,4149987313,233,165,4149987247,56,Right,,,,,,,,,,,,,,,,2g09uohghh7k9c8de566k2led,E. Henriksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526045553,162,5,1,18,32,bax97wqmyvdu4xygi7wzcvdzd,0,73.2,-1.8,2023-03-31T17:35:06.468Z,2023-03-31T17:35:21Z,4149987319,347,,4149987725,233,166,4149987317,56,Right,,,,,,,,,,,,,,,,2g09uohghh7k9c8de566k2led,E. Henriksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526045627,166,5,1,18,32,4e5523it4v7s6kkakelbj9si5,1,26.8,101.8,2023-03-31T17:35:06.468Z,2023-03-31T17:57:18Z,4149987721,233,162,4149987697,347,,4149987695,56,Back,,,,,,,,,,,,,,,,41ojypiz2yg51sriq9sfreh1x,W. Zawistowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526045655,167,1,1,18,46,4e5523it4v7s6kkakelbj9si5,1,27.8,100,2023-03-31T17:35:21.092Z,2023-03-31T17:35:24Z,4149987839,213,5.8,4149987833,140,34.6,4149987831,56,Back,4149987835,141,95.9,4149987829,107,,4149987837,212,8.1,,,,,,,9kmt7flw7n65qmfe0euadfd1x,G. Daughetee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526045657,168,1,1,18,50,4e5523it4v7s6kkakelbj9si5,1,34.6,95.9,2023-03-31T17:35:24.483Z,2023-03-31T17:35:35Z,4149987859,140,24.3,4149987863,212,10.8,4149987861,141,95.7,4149987865,213,3.2,4149987857,56,Back,,,,,,,,,,dhpmw4d7pjjow643u12b84dpm,S. Cerci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526045665,169,1,1,18,51,4e5523it4v7s6kkakelbj9si5,0,24.3,95.7,2023-03-31T17:35:25.251Z,2023-03-31T17:35:26Z,4149987905,213,0.1,4149987897,56,Back,4149987901,141,96.2,4149987903,212,3.3,4149987899,140,27.4,,,,,,,,,,9kmt7flw7n65qmfe0euadfd1x,G. Daughetee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526045659,163,61,1,18,51,bax97wqmyvdu4xygi7wzcvdzd,1,66.5,15.8,2023-03-31T17:35:25.394Z,2023-03-31T17:35:25Z,4149987873,56,Right,,,,,,,,,,,,,,,,,,,,,,ac6txr5931brb1tib9d92ok8a,S. Vobian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526045671,170,1,1,18,53,4e5523it4v7s6kkakelbj9si5,0,23.2,95,2023-03-31T17:35:27.220Z,2023-03-31T17:35:28Z,4149987937,1,,4149987925,157,,4149987933,212,24.2,4149987929,140,45.8,4149987935,213,0.2,4149987927,56,Back,4149987931,141,100.0,,,,6089nfwh31ha73pl7vlla75cl,S. Puntigam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526045745,164,5,1,18,54,bax97wqmyvdu4xygi7wzcvdzd,1,56.6,-1.6,2023-03-31T17:35:28.555Z,2023-03-31T17:57:18Z,4149988303,347,,4149988321,233,171,4149988301,56,Right,,,,,,,,,,,,,,,,ac6txr5931brb1tib9d92ok8a,S. Vobian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526045673,171,5,1,18,54,4e5523it4v7s6kkakelbj9si5,0,43.4,101.6,2023-03-31T17:35:28.555Z,2023-03-31T17:35:43Z,4149987941,347,,4149987939,56,Back,4149988329,233,164,,,,,,,,,,,,,,,,6089nfwh31ha73pl7vlla75cl,S. Puntigam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526045753,165,1,1,19,8,bax97wqmyvdu4xygi7wzcvdzd,0,58.7,0,2023-03-31T17:35:42.546Z,2023-03-31T17:35:44Z,4149988379,1,,4149988373,141,15.2,4149988367,107,,4149988375,212,28.6,4149988369,56,Right,4149988371,140,83.7,4149988377,213,0.4,,,,2g09uohghh7k9c8de566k2led,E. Henriksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526045773,172,1,1,19,10,4e5523it4v7s6kkakelbj9si5,0,15.4,88.6,2023-03-31T17:35:45.059Z,2023-03-31T17:35:49Z,4149988453,140,26.2,4149988459,213,0.1,4149988457,212,11.4,4149988451,56,Back,4149988449,3,,4149988455,141,90.9,,,,,,,9uo1lm8ntj5o5vq1jutuvtb6d,S. Beck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526045785,166,1,1,19,12,bax97wqmyvdu4xygi7wzcvdzd,1,70.1,12.5,2023-03-31T17:35:46.547Z,2023-03-31T17:35:48Z,4149988533,141,7.1,4149988535,212,10.3,4149988531,140,60.9,4149988537,213,3.5,4149988529,56,Right,,,,,,,,,,ac6txr5931brb1tib9d92ok8a,S. Vobian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526045797,167,1,1,19,13,bax97wqmyvdu4xygi7wzcvdzd,1,59.5,6.2,2023-03-31T17:35:47.939Z,2023-03-31T17:35:50Z,4149988615,140,54.3,4149988619,212,7.8,4149988617,141,14.3,4149988613,56,Right,4149988621,213,2.4,,,,,,,,,,2g09uohghh7k9c8de566k2led,E. Henriksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526045819,168,1,1,19,15,bax97wqmyvdu4xygi7wzcvdzd,0,54.3,14.3,2023-03-31T17:35:49.796Z,2023-03-31T17:35:54Z,4149988759,56,Right,4149988763,141,20.6,4149988767,213,0.3,4149988761,140,68.4,4149988757,155,,4149988765,212,15.4,,,,,,,c45vx4712w32k3ttlgoijkhuy,V. Fürst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526045825,173,44,1,19,18,4e5523it4v7s6kkakelbj9si5,1,27.4,83,2023-03-31T17:35:53.075Z,2023-03-31T17:35:54Z,4149988789,56,Back,4149988793,233,169,4149988791,285,,,,,,,,,,,,,,,,,9kmt7flw7n65qmfe0euadfd1x,G. Daughetee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526045823,169,44,1,19,18,bax97wqmyvdu4xygi7wzcvdzd,0,72.6,17,2023-03-31T17:35:53.076Z,2023-03-31T17:35:55Z,4149988787,286,,4149988841,233,173,4149988785,56,Right,,,,,,,,,,,,,,,,380wlef6rk03khlb0t5elb04q,M. Cin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526045829,174,1,1,19,19,4e5523it4v7s6kkakelbj9si5,0,23.1,86.5,2023-03-31T17:35:53.700Z,2023-03-31T17:35:55Z,4149988811,3,,4149988819,212,5.5,4149988815,140,23.7,4149988821,213,4.8,4149988817,141,78.4,4149988813,56,Back,,,,,,,9kmt7flw7n65qmfe0euadfd1x,G. Daughetee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526045835,170,61,1,19,20,bax97wqmyvdu4xygi7wzcvdzd,0,68.7,28.2,2023-03-31T17:35:54.644Z,2023-03-31T17:35:54Z,4149988839,56,Center,,,,,,,,,,,,,,,,,,,,,,7xplwmgnz56mfkdwnjwep632s,A. Hess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526045855,175,1,1,19,21,4e5523it4v7s6kkakelbj9si5,1,15,73.2,2023-03-31T17:35:55.925Z,2023-03-31T17:35:57Z,4149988937,56,Back,4149988943,212,33.3,4149988935,157,,4149988945,213,0.2,4149988941,141,84.5,4149988939,140,45.9,4149988947,1,,,,,6089nfwh31ha73pl7vlla75cl,S. Puntigam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526045859,176,49,1,19,23,4e5523it4v7s6kkakelbj9si5,1,44.7,85.4,2023-03-31T17:35:57.459Z,2023-03-31T17:35:57Z,,,,,,,,,,,,,,,,,,,,,,,,,dhpmw4d7pjjow643u12b84dpm,S. Cerci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526045871,177,1,1,19,23,4e5523it4v7s6kkakelbj9si5,1,44.7,85.4,2023-03-31T17:35:57.907Z,2023-03-31T17:35:59Z,4149989007,213,2.7,4149989005,212,8.6,4149988999,56,Back,4149989001,140,37.3,4149989003,141,90.9,,,,,,,,,,dhpmw4d7pjjow643u12b84dpm,S. Cerci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526045881,178,1,1,19,25,4e5523it4v7s6kkakelbj9si5,0,37.6,92.1,2023-03-31T17:35:59.427Z,2023-03-31T17:36:05Z,4149989061,212,8.1,4149989057,140,42.3,4149989059,141,100.0,4149989055,56,Back,4149989063,213,0.9,,,,,,,,,,8fhfjo7zfz9u0xtn58qj9enrp,M. Islacker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526045903,171,5,1,19,28,bax97wqmyvdu4xygi7wzcvdzd,1,57.5,-1.7,2023-03-31T17:36:02.468Z,2023-03-31T17:36:04Z,4149989153,56,Right,4149989157,233,179,4149989155,347,,,,,,,,,,,,,,,,,2g09uohghh7k9c8de566k2led,E. Henriksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526045895,179,5,1,19,28,4e5523it4v7s6kkakelbj9si5,0,42.5,101.7,2023-03-31T17:36:02.468Z,2023-03-31T17:57:19Z,4149989175,233,171,4149989111,347,,4149989109,56,Back,,,,,,,,,,,,,,,,8fhfjo7zfz9u0xtn58qj9enrp,M. Islacker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526045923,172,1,1,19,29,bax97wqmyvdu4xygi7wzcvdzd,1,56.6,0,2023-03-31T17:36:03.811Z,2023-03-31T17:36:06Z,4149989245,140,41.3,4149989241,107,,4149989247,141,21.0,4149989253,1,,4149989251,213,2.4,4149989249,212,22.4,4149989243,56,Back,,,,2g09uohghh7k9c8de566k2led,E. Henriksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526045969,173,1,1,19,32,bax97wqmyvdu4xygi7wzcvdzd,1,41,25.8,2023-03-31T17:36:06.259Z,2023-03-31T17:36:14Z,4149989529,213,1.4,4149989521,56,Back,4149989525,141,56.7,4149989523,140,44.5,4149989527,212,21.3,,,,,,,,,,c45vx4712w32k3ttlgoijkhuy,V. Fürst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526045975,174,1,1,19,40,bax97wqmyvdu4xygi7wzcvdzd,0,70.3,70.6,2023-03-31T17:36:14.724Z,2023-03-31T17:36:16Z,4149989557,56,Center,4149989565,213,5.4,4149989561,141,43.9,4149989555,155,,4149989563,212,24.2,4149989559,140,85.5,,,,,,,d11imdjqgfg7c0vo1te98rvv8,P. Flach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526046055,180,12,1,19,42,4e5523it4v7s6kkakelbj9si5,1,14.4,62.6,2023-03-31T17:36:17.027Z,2023-03-31T17:36:30Z,4149989957,140,35.7,4149989961,212,28.9,4149989955,56,Back,4149989963,213,5.6,4149989959,141,35.7,,,,,,,,,,9kmt7flw7n65qmfe0euadfd1x,G. Daughetee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526046011,175,1,1,19,45,bax97wqmyvdu4xygi7wzcvdzd,1,64.2,76.4,2023-03-31T17:36:19.618Z,2023-03-31T17:36:22Z,4149989737,213,4.1,4149989731,141,50.6,4149989735,212,20.9,4149989725,56,Center,4149989727,140,53.4,,,,,,,,,,1tq2p5cd8gwndv33rrfl7zlxx,M. Ilić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526046051,176,1,1,19,48,bax97wqmyvdu4xygi7wzcvdzd,0,52.9,47.9,2023-03-31T17:36:22.164Z,2023-03-31T17:36:29Z,4149989927,141,57.0,4149989925,140,85.2,4149989933,1,,4149989921,155,,4149989923,56,Center,4149989931,213,0.2,4149989929,212,34.5,,,,c45vx4712w32k3ttlgoijkhuy,V. Fürst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526046123,182,61,1,19,55,4e5523it4v7s6kkakelbj9si5,1,14.2,44.8,2023-03-31T17:36:29.363Z,2023-03-31T17:36:46Z,4149990289,56,Back,,,,,,,,,,,,,,,,,,,,,,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526046057,181,52,1,19,56,4e5523it4v7s6kkakelbj9si5,1,3,35.1,2023-03-31T17:36:30.434Z,2023-03-31T17:36:35Z,,,,,,,,,,,,,,,,,,,,,,,,,a10v8s11xcdsyspqnyhtfipjp,M. Klett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526046279,183,1,1,20,28,4e5523it4v7s6kkakelbj9si5,1,11.5,54.3,2023-03-31T17:37:02.211Z,2023-03-31T17:38:00Z,4149990983,56,Center,4149990991,213,6.0,4149993221,189,,4149990989,212,48.2,4149990987,141,37.7,4149990993,1,,4149990985,140,56.1,4149990981,199,,a10v8s11xcdsyspqnyhtfipjp,M. Klett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526046281,184,1,1,20,29,4e5523it4v7s6kkakelbj9si5,1,59.4,45,2023-03-31T17:37:03.179Z,2023-03-31T17:39:22Z,4149991013,56,Center,4149991015,140,58.0,4149991025,213,2.3,4149991017,141,47.2,4149991021,212,2.1,,,,,,,,,,dhpmw4d7pjjow643u12b84dpm,S. Cerci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526047375,215,1,1,20,30,4e5523it4v7s6kkakelbj9si5,1,53.3,57,2023-03-31T17:37:04.738Z,2023-03-31T17:39:20Z,4149996177,141,62.9,4149996173,140,36.3,4149996181,213,2.9,4149996171,56,Back,4149996179,212,18.3,,,,,,,,,,9uo1lm8ntj5o5vq1jutuvtb6d,S. Beck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526046287,185,1,1,20,31,4e5523it4v7s6kkakelbj9si5,1,36.8,52.8,2023-03-31T17:37:05.218Z,2023-03-31T17:39:36Z,4149991065,56,Back,4149991069,141,29.5,4149991071,212,16.1,4149991067,140,34.2,4149991073,213,4.5,,,,,,,,,,6089nfwh31ha73pl7vlla75cl,S. Puntigam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526046293,186,1,1,20,32,4e5523it4v7s6kkakelbj9si5,0,34.2,29.5,2023-03-31T17:37:06.611Z,2023-03-31T17:39:32Z,4149991095,140,70.5,4149991101,213,0.1,4149991097,141,34.8,4149991099,212,38.3,4149991103,1,,4149991093,56,Center,,,,,,,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526046305,177,8,1,20,33,bax97wqmyvdu4xygi7wzcvdzd,1,44.1,63,2023-03-31T17:37:08.050Z,2023-03-31T17:37:08Z,4149991155,56,Back,,,,,,,,,,,,,,,,,,,,,,d11imdjqgfg7c0vo1te98rvv8,P. Flach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526046319,178,49,1,20,35,bax97wqmyvdu4xygi7wzcvdzd,1,38.9,71.2,2023-03-31T17:37:09.300Z,2023-03-31T17:37:09Z,,,,,,,,,,,,,,,,,,,,,,,,,mx0xcrbamcrs77w7socdzv11,S. Freutel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526046347,179,1,1,20,35,bax97wqmyvdu4xygi7wzcvdzd,0,31.5,78.2,2023-03-31T17:37:10.003Z,2023-03-31T17:37:13Z,4149991335,141,36.3,4149991337,212,66.0,4149991329,140,88.2,4149991339,213,5.8,4149991341,1,,4149991325,56,Center,4149991321,155,,,,,mx0xcrbamcrs77w7socdzv11,S. Freutel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526046361,187,49,1,20,40,4e5523it4v7s6kkakelbj9si5,1,11.2,50.4,2023-03-31T17:37:14.467Z,2023-03-31T17:37:14Z,,,,,,,,,,,,,,,,,,,,,,,,,a10v8s11xcdsyspqnyhtfipjp,M. Klett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526046425,188,1,1,20,45,4e5523it4v7s6kkakelbj9si5,1,11.2,47.6,2023-03-31T17:37:19.731Z,2023-03-31T17:37:22Z,4149991695,212,21.6,4149991691,140,25.6,4149991697,213,0.8,4149991689,56,Back,4149991693,141,70.3,,,,,,,,,,a10v8s11xcdsyspqnyhtfipjp,M. Klett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526046431,189,1,1,20,48,4e5523it4v7s6kkakelbj9si5,1,25.6,70.3,2023-03-31T17:37:22.418Z,2023-03-31T17:37:24Z,4149991725,56,Back,4149991733,213,4.0,4149991729,141,50.0,4149991727,140,14.0,4149991731,212,18.4,,,,,,,,,,6089nfwh31ha73pl7vlla75cl,S. Puntigam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526046475,190,1,1,20,50,4e5523it4v7s6kkakelbj9si5,1,14.4,50,2023-03-31T17:37:24.258Z,2023-03-31T17:37:29Z,4149991933,140,24.5,4149991939,213,5.2,4149991937,212,23.2,4149991931,56,Back,4149991935,141,19.7,,,,,,,,,,a10v8s11xcdsyspqnyhtfipjp,M. Klett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526046501,191,1,1,20,55,4e5523it4v7s6kkakelbj9si5,1,30,10,2023-03-31T17:37:29.636Z,2023-03-31T17:37:32Z,4149992061,141,26.1,4149992065,213,0.3,4149992059,140,62.6,4149992067,1,,4149992057,56,Center,4149992063,212,35.9,4149992055,155,,,,,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526046517,192,1,1,20,58,4e5523it4v7s6kkakelbj9si5,1,62.6,26.1,2023-03-31T17:37:32.450Z,2023-03-31T17:37:34Z,4149992147,141,36.6,4149992145,140,61.5,4149992143,56,Center,4149992149,212,7.2,4149992151,213,1.7,,,,,,,,,,dhpmw4d7pjjow643u12b84dpm,S. Cerci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526046541,193,1,1,21,0,4e5523it4v7s6kkakelbj9si5,1,62.5,42.2,2023-03-31T17:37:34.210Z,2023-03-31T17:37:37Z,4149992291,140,71.4,4149992295,212,25.8,4149992289,56,Center,4149992297,213,1.2,4149992293,141,77.5,,,,,,,,,,az6k6sihxqdq5mzsa7htvkmlm,L. Donhauser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526046579,194,1,1,21,3,4e5523it4v7s6kkakelbj9si5,1,71.7,76.4,2023-03-31T17:37:37.810Z,2023-03-31T17:37:40Z,4149992453,141,68.2,4149992457,213,5.8,4149992449,56,Center,4149992451,140,82.9,4149992455,212,13.0,,,,,,,,,,41ojypiz2yg51sriq9sfreh1x,W. Zawistowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526046621,195,1,1,21,5,4e5523it4v7s6kkakelbj9si5,1,82.9,68.1,2023-03-31T17:37:40.066Z,2023-03-31T17:37:54Z,4149992687,56,Center,4149993055,210,13,4149992693,212,9.6,4149992695,213,4.2,4149992691,141,55.5,4149992689,140,78.7,,,,,,,8fhfjo7zfz9u0xtn58qj9enrp,M. Islacker,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526046623,196,13,1,21,8,4e5523it4v7s6kkakelbj9si5,1,78.9,47.8,2023-03-31T17:37:42.786Z,2023-03-31T17:37:55Z,4149993085,230,99.7,4149992823,20,,4149993087,231,50.4,4149992705,56,Center,4149993071,85,,4149993073,29,,4149993081,103,56.9,4149993075,55,195,az6k6sihxqdq5mzsa7htvkmlm,L. Donhauser,4149992701,22,,,4149992703,18,,4149993083,215,,4149993079,102,,,,,,,,,,,,47.1,,,,,,,,
2526046629,180,5,1,21,11,bax97wqmyvdu4xygi7wzcvdzd,1,-0.9,54.5,2023-03-31T17:37:45.987Z,2023-03-31T17:37:46Z,4149992777,233,197,4149992745,56,Back,4149992747,346,,,,,,,,,,,,,,,,,2g09uohghh7k9c8de566k2led,E. Henriksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526046637,197,5,1,21,11,4e5523it4v7s6kkakelbj9si5,0,100.9,45.5,2023-03-31T17:37:45.987Z,2023-03-31T17:57:19Z,4149992785,233,180,4149992769,56,Center,4149992771,346,,,,,,,,,,,,,,,,,az6k6sihxqdq5mzsa7htvkmlm,L. Donhauser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526046827,181,1,1,21,33,bax97wqmyvdu4xygi7wzcvdzd,1,4.5,44.3,2023-03-31T17:38:07.859Z,2023-03-31T17:38:11Z,4149993657,212,51.8,4149993655,141,34.9,4149993649,56,Center,4149993665,74,,4149993653,140,53.5,4149993661,1,,4149993645,124,,4149993659,213,6.2,biomno1rhjrnhw59fs2yisktm,E. Mahmutovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526046843,182,44,1,21,36,bax97wqmyvdu4xygi7wzcvdzd,1,55.2,28.8,2023-03-31T17:38:10.464Z,2023-03-31T17:38:18Z,4149993727,233,198,4149993723,56,Center,4149993725,286,,,,,,,,,,,,,,,,,mx0xcrbamcrs77w7socdzv11,S. Freutel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526046821,198,44,1,21,36,4e5523it4v7s6kkakelbj9si5,0,44.8,71.2,2023-03-31T17:38:10.465Z,2023-03-31T17:38:12Z,4149993747,233,182,4149993613,285,,4149993609,56,Back,,,,,,,,,,,,,,,,9kmt7flw7n65qmfe0euadfd1x,G. Daughetee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526046853,183,1,1,21,37,bax97wqmyvdu4xygi7wzcvdzd,0,53.5,34.9,2023-03-31T17:38:11.986Z,2023-03-31T17:38:16Z,4149993767,140,58.9,4149993773,213,0.4,4149993765,56,Center,4149993763,3,,4149993771,212,6.1,4149993769,141,38.3,,,,,,,mx0xcrbamcrs77w7socdzv11,S. Freutel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526046875,199,1,1,21,38,4e5523it4v7s6kkakelbj9si5,1,33,69.1,2023-03-31T17:38:12.162Z,2023-03-31T17:38:15Z,4149993885,157,,4149993893,212,30.4,4149993887,56,Center,4149993889,140,61.7,4149993897,1,,4149993891,141,74.7,4149993895,213,0.1,,,,6089nfwh31ha73pl7vlla75cl,S. Puntigam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526046911,200,1,1,21,41,4e5523it4v7s6kkakelbj9si5,1,61.7,75.3,2023-03-31T17:38:15.474Z,2023-03-31T17:38:18Z,4149994055,3,,4149994093,56,Left,4149994099,212,8.8,4149994097,141,87.2,4149994101,213,2.0,4149994095,140,58.3,,,,,,,8fhfjo7zfz9u0xtn58qj9enrp,M. Islacker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526046919,201,49,1,21,44,4e5523it4v7s6kkakelbj9si5,1,58.4,87.2,2023-03-31T17:38:18.258Z,2023-03-31T17:38:18Z,,,,,,,,,,,,,,,,,,,,,,,,,41ojypiz2yg51sriq9sfreh1x,W. Zawistowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526046923,202,1,1,21,44,4e5523it4v7s6kkakelbj9si5,1,58.4,87.2,2023-03-31T17:38:18.434Z,2023-03-31T17:38:19Z,4149994143,141,81.4,4149994141,140,58.2,4149994145,212,3.9,4149994147,213,4.7,4149994139,56,Left,,,,,,,,,,41ojypiz2yg51sriq9sfreh1x,W. Zawistowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526046945,203,1,1,21,45,4e5523it4v7s6kkakelbj9si5,1,58.1,81.4,2023-03-31T17:38:19.330Z,2023-03-31T17:38:22Z,4149994239,140,46.6,4149994243,212,15.0,4149994241,141,94.4,4149994237,56,Back,4149994245,213,2.5,,,,,,,,,,9uo1lm8ntj5o5vq1jutuvtb6d,S. Beck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526046967,204,1,1,21,48,4e5523it4v7s6kkakelbj9si5,1,45,93.3,2023-03-31T17:38:22.242Z,2023-03-31T17:38:26Z,4149994371,141,94.5,4149994369,140,53.7,4149994375,213,0.1,4149994367,56,Left,4149994373,212,9.2,,,,,,,,,,9kmt7flw7n65qmfe0euadfd1x,G. Daughetee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526046973,205,61,1,21,51,4e5523it4v7s6kkakelbj9si5,0,53.7,94.5,2023-03-31T17:38:26.066Z,2023-03-31T17:38:26Z,4149994405,56,Left,,,,,,,,,,,,,,,,,,,,,,9uo1lm8ntj5o5vq1jutuvtb6d,S. Beck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526046981,184,1,1,21,52,bax97wqmyvdu4xygi7wzcvdzd,0,32.7,2.6,2023-03-31T17:38:26.675Z,2023-03-31T17:38:27Z,4149994435,157,,4149994447,1,,4149994443,212,34.1,4149994439,140,65.1,4149994437,56,Right,4149994441,141,0.0,4149994445,213,6.2,,,,7xplwmgnz56mfkdwnjwep632s,A. Hess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526046985,185,5,1,21,53,bax97wqmyvdu4xygi7wzcvdzd,0,59,-1.4,2023-03-31T17:38:27.452Z,2023-03-31T17:38:33Z,4149994451,347,,4149994697,233,206,4149994449,56,Right,,,,,,,,,,,,,,,,7xplwmgnz56mfkdwnjwep632s,A. Hess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526047049,206,5,1,21,53,4e5523it4v7s6kkakelbj9si5,1,41,101.4,2023-03-31T17:38:27.452Z,2023-03-31T17:57:19Z,4149994689,233,185,4149994685,56,Back,4149994687,347,,,,,,,,,,,,,,,,,9uo1lm8ntj5o5vq1jutuvtb6d,S. Beck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526047157,207,1,1,22,7,4e5523it4v7s6kkakelbj9si5,1,57,100,2023-03-31T17:38:41.938Z,2023-03-31T17:38:45Z,4149995157,140,65.3,4149995155,56,Left,4149995163,213,5.7,4149995153,107,,4149995161,212,10.5,4149995159,141,93.5,,,,,,,9kmt7flw7n65qmfe0euadfd1x,G. Daughetee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
