id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,assist,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,keyPass,qualifier/12/value,qualifier/13/value,qualifier/9/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2464143265,6,49,1,0,8,bax97wqmyvdu4xygi7wzcvdzd,1,69.7,89.3,2022-09-25T11:02:19.539Z,2022-09-25T11:02:19Z,,,,,,,,,,,,,,,,,,,,,,,,,eiolljhog47txsekok6zre1hw,A. Hess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464143277,7,1,1,0,8,bax97wqmyvdu4xygi7wzcvdzd,0,70.8,87.8,2022-09-25T11:02:20.018Z,2022-09-25T11:08:44Z,3802209319,56,Center,3802209323,141,78.8,3802209321,140,72.3,3802209325,212,6.3,3802209521,233,7,3802209327,213,5.0,,,,,,,eiolljhog47txsekok6zre1hw,A. Hess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464143293,6,8,1,0,9,6mng5xcarvyip7ixoss7au245,1,26.4,18.4,2022-09-25T11:02:20.504Z,2022-09-25T11:08:46Z,3802209399,56,Back,,,,,,,,,,,,,,,,,,,,,,28lczv0k4nlvpupwzf0ilcxd5,M. Plattner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464143305,8,61,1,0,10,bax97wqmyvdu4xygi7wzcvdzd,0,79.6,75.9,2022-09-25T11:02:21.882Z,2022-09-25T11:03:49Z,3802209451,56,Center,,,,,,,,,,,,,,,,,,,,,,eiolljhog47txsekok6zre1hw,A. Hess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464143319,7,1,1,0,12,6mng5xcarvyip7ixoss7au245,0,20.2,25,2022-09-25T11:02:24.258Z,2022-09-25T11:52:46Z,3802209503,56,Back,3802217063,213,6.1,3802217093,233,9,3802217059,141,23.9,3802217057,140,23.2,3802217091,236,,3802217097,286,,3802217061,212,3.2,e3gddzy59fp8lidsr83vpw12i,I. Kuznetsov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464143317,9,74,1,0,12,bax97wqmyvdu4xygi7wzcvdzd,1,78.1,76.3,2022-09-25T11:02:24.259Z,2022-09-25T11:05:38Z,3802217119,233,7,3802209499,56,Center,3802216991,285,,,,,,,,,,,,,,,,,eiolljhog47txsekok6zre1hw,A. Hess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464144635,50,61,1,0,13,6mng5xcarvyip7ixoss7au245,1,20.6,25.1,2022-09-25T11:02:24.743Z,2022-09-25T11:05:42Z,3802217139,56,Back,,,,,,,,,,,,,,,,,,,,,,e3gddzy59fp8lidsr83vpw12i,I. Kuznetsov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464161501,460,49,1,0,15,6mng5xcarvyip7ixoss7au245,1,8,14.2,2022-09-25T11:02:26.374Z,2022-09-25T11:52:57Z,,,,,,,,,,,,,,,,,,,,,,,,,3bg4ewc3n4ytybr96lc313ahh,M. Wiankowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464143359,8,1,1,0,16,6mng5xcarvyip7ixoss7au245,0,14.4,4.2,2022-09-25T11:02:27.417Z,2022-09-25T11:09:54Z,3802209713,141,0.0,3802209711,140,17.5,3802209719,1,,3802209715,212,5.1,3802209717,213,5.4,3802209709,56,Back,3802209707,157,,,,,3bg4ewc3n4ytybr96lc313ahh,M. Wiankowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464143363,9,5,1,0,18,6mng5xcarvyip7ixoss7au245,0,16.9,-1.6,2022-09-25T11:02:29.619Z,2022-09-25T11:08:58Z,3802209731,56,Back,3802209859,233,10,3802209733,347,,,,,,,,,,,,,,,,,3bg4ewc3n4ytybr96lc313ahh,M. Wiankowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464143381,10,5,1,0,18,bax97wqmyvdu4xygi7wzcvdzd,1,83.1,101.6,2022-09-25T11:02:29.619Z,2022-09-25T11:02:35Z,3802209849,233,9,3802209837,56,Left,3802209839,347,,,,,,,,,,,,,,,,,eiolljhog47txsekok6zre1hw,A. Hess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464143385,11,1,1,0,23,bax97wqmyvdu4xygi7wzcvdzd,0,86.2,100,2022-09-25T11:02:35.074Z,2022-09-25T11:02:35Z,3802209879,141,88.9,3802209875,56,Left,3802209877,140,88.9,3802209881,212,9.3,3802209873,107,,3802209883,213,5.0,,,,,,,d11imdjqgfg7c0vo1te98rvv8,P. Flach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464143401,10,8,1,0,24,6mng5xcarvyip7ixoss7au245,1,12.7,14.8,2022-09-25T11:02:35.408Z,2022-09-25T11:53:11Z,3802209973,56,Back,,,,,,,,,,,,,,,,,,,,,,42h5sz2axk69ifygo0wzuvr2t,J. Cramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464143413,12,50,1,0,26,bax97wqmyvdu4xygi7wzcvdzd,1,90.8,90,2022-09-25T11:02:38.051Z,2022-09-25T11:02:40Z,3802209997,56,Left,3802210121,233,11,3802209999,286,,,,,,,,,,,,,,,,,eiolljhog47txsekok6zre1hw,A. Hess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464143427,11,7,1,0,26,6mng5xcarvyip7ixoss7au245,1,9.2,10,2022-09-25T11:02:38.052Z,2022-09-25T11:02:40Z,3802210093,285,,3802210105,233,12,3802210091,56,Back,,,,,,,,,,,,,,,,858r6lsckfhcu5wa373odqt0q,N. Gentile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464143429,12,49,1,0,27,6mng5xcarvyip7ixoss7au245,1,7.6,12.1,2022-09-25T11:02:38.953Z,2022-09-25T11:53:24Z,,,,,,,,,,,,,,,,,,,,,,,,,e3gddzy59fp8lidsr83vpw12i,I. Kuznetsov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464143443,13,1,1,0,28,6mng5xcarvyip7ixoss7au245,1,7.6,12.1,2022-09-25T11:02:39.528Z,2022-09-25T11:53:25Z,3802210147,213,6.3,3802210141,140,28.8,3802210149,1,,3802210145,212,22.3,3802210143,141,11.9,3802210139,56,Back,3802210137,157,,,,,e3gddzy59fp8lidsr83vpw12i,I. Kuznetsov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464143461,14,1,1,0,31,6mng5xcarvyip7ixoss7au245,1,27.3,11.8,2022-09-25T11:02:42.545Z,2022-09-25T11:02:44Z,3802210245,140,29.2,3802210249,212,5.2,3802210241,56,Back,3802210251,213,5.1,3802210247,141,4.8,,,,,,,,,,a3rlansc0x5sw4hg75yhpanhm,S. Weidauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464143465,15,61,1,0,32,6mng5xcarvyip7ixoss7au245,0,29.2,4.8,2022-09-25T11:02:44.080Z,2022-09-25T11:02:44Z,3802210267,56,Back,,,,,,,,,,,,,,,,,,,,,,3bg4ewc3n4ytybr96lc313ahh,M. Wiankowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464143473,13,1,1,0,33,bax97wqmyvdu4xygi7wzcvdzd,1,62.6,94.2,2022-09-25T11:02:44.946Z,2022-09-25T11:02:46Z,3802210343,212,7.9,3802210335,56,Left,3802210339,140,70.0,3802210341,141,92.3,3802210345,213,6.1,,,,,,,,,,c45vx4712w32k3ttlgoijkhuy,V. Fürst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464143475,14,49,1,0,34,bax97wqmyvdu4xygi7wzcvdzd,1,71.9,93.8,2022-09-25T11:02:46.018Z,2022-09-25T11:02:46Z,,,,,,,,,,,,,,,,,,,,,,,,,d11imdjqgfg7c0vo1te98rvv8,P. Flach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464143491,15,1,1,0,35,bax97wqmyvdu4xygi7wzcvdzd,1,72.3,94.4,2022-09-25T11:02:47.026Z,2022-09-25T11:02:50Z,3802210473,56,Left,3802210487,213,6.3,3802210481,141,93.9,3802210477,140,88.4,3802210485,212,16.9,,,,,,,,,,d11imdjqgfg7c0vo1te98rvv8,P. Flach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464143505,16,1,1,0,38,bax97wqmyvdu4xygi7wzcvdzd,0,91.2,91.5,2022-09-25T11:02:50.067Z,2022-09-25T11:02:52Z,3802210551,56,Center,3802210559,213,4.8,3802210547,2,,3802210555,141,61.7,3802210557,212,20.3,3802210549,155,,3802210553,140,92.6,,,,aemsodynsywxzi5m7czbenob9,Y. Zielinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464143517,16,8,1,0,42,6mng5xcarvyip7ixoss7au245,1,7.9,39.3,2022-09-25T11:02:53.442Z,2022-09-25T11:53:49Z,3802210615,56,Back,,,,,,,,,,,,,,,,,,,,,,42h5sz2axk69ifygo0wzuvr2t,J. Cramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464143539,17,49,1,0,44,6mng5xcarvyip7ixoss7au245,1,9.1,29.8,2022-09-25T11:02:55.744Z,2022-09-25T11:53:53Z,,,,,,,,,,,,,,,,,,,,,,,,,e3gddzy59fp8lidsr83vpw12i,I. Kuznetsov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464143551,18,1,1,0,45,6mng5xcarvyip7ixoss7au245,1,9.1,29.8,2022-09-25T11:02:56.624Z,2022-09-25T11:53:55Z,3802210797,1,,3802210791,141,20.0,3802210795,213,6.0,3802210787,56,Back,3802210789,140,30.4,3802210785,157,,3802210793,212,23.3,,,,e3gddzy59fp8lidsr83vpw12i,I. Kuznetsov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464143555,19,44,1,0,46,6mng5xcarvyip7ixoss7au245,1,41,17,2022-09-25T11:02:57.480Z,2022-09-25T11:53:57Z,3802210811,285,,3802210825,233,17,3802210809,56,Back,,,,,,,,,,,,,,,,a3rlansc0x5sw4hg75yhpanhm,S. Weidauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464143557,17,44,1,0,46,bax97wqmyvdu4xygi7wzcvdzd,0,59,83,2022-09-25T11:02:57.481Z,2022-09-25T11:58:46Z,3802210829,233,19,3802210817,56,Left,3802210819,286,,,,,,,,,,,,,,,,,1tq2p5cd8gwndv33rrfl7zlxx,M. Ilić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464143571,20,1,1,0,47,6mng5xcarvyip7ixoss7au245,1,46.1,17.2,2022-09-25T11:02:58.993Z,2022-09-25T11:03:01Z,3802210929,141,23.6,3802210925,56,Back,3802210931,212,4.8,3802210927,140,48.1,3802210933,213,1.1,3802210923,3,,,,,,,,a3rlansc0x5sw4hg75yhpanhm,S. Weidauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464143575,21,61,1,0,50,6mng5xcarvyip7ixoss7au245,1,47.3,29.6,2022-09-25T11:03:01.390Z,2022-09-25T11:03:01Z,3802210957,56,Back,,,,,,,,,,,,,,,,,,,,,,7i2liztq9k72g2lnz5i91whcl,V. Schwalm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464143585,18,49,1,0,51,bax97wqmyvdu4xygi7wzcvdzd,1,47.3,53.4,2022-09-25T11:03:02.579Z,2022-09-25T11:03:02Z,,,,,,,,,,,,,,,,,,,,,,,,,1tq2p5cd8gwndv33rrfl7zlxx,M. Ilić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464143589,22,61,1,0,51,6mng5xcarvyip7ixoss7au245,0,48.9,34.5,2022-09-25T11:03:02.704Z,2022-09-25T11:03:02Z,3802211005,56,Back,,,,,,,,,,,,,,,,,,,,,,a3rlansc0x5sw4hg75yhpanhm,S. Weidauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464143615,19,1,1,0,51,bax97wqmyvdu4xygi7wzcvdzd,1,46.6,53.9,2022-09-25T11:03:03.267Z,2022-09-25T11:54:30Z,3802211167,56,Center,3802211173,212,18.5,3802211169,140,63.2,3802211171,141,44.9,3802211175,213,5.9,,,,,,,,,,1tq2p5cd8gwndv33rrfl7zlxx,M. Ilić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464143617,20,61,1,0,54,bax97wqmyvdu4xygi7wzcvdzd,0,61.5,51.3,2022-09-25T11:03:05.944Z,2022-09-25T11:55:21Z,3802211181,56,Center,,,,,,,,,,,,,,,,,,,,,,2b6315hlohr62lm3xzz5qidey,A. Halverkamps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464143611,23,61,1,0,55,6mng5xcarvyip7ixoss7au245,0,38.5,48.7,2022-09-25T11:03:06.945Z,2022-09-25T11:54:22Z,3802211151,56,Back,,,,,,,,,,,,,,,,,,,,,,28lczv0k4nlvpupwzf0ilcxd5,M. Plattner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464143639,21,1,1,0,57,bax97wqmyvdu4xygi7wzcvdzd,1,64.9,46.3,2022-09-25T11:03:08.682Z,2022-09-25T11:55:26Z,3802211357,212,4.7,3802211351,56,Center,3802211359,213,2.4,3802211355,141,50.7,3802211353,140,61.5,,,,,,,,,,2b6315hlohr62lm3xzz5qidey,A. Halverkamps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464162153,422,61,1,0,58,bax97wqmyvdu4xygi7wzcvdzd,0,66.4,58.8,2022-09-25T11:03:09.374Z,2022-09-25T11:55:34Z,3802307207,56,Center,,,,,,,,,,,,,,,,,,,,,,380wlef6rk03khlb0t5elb04q,M. Cin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464143635,24,1,1,0,58,6mng5xcarvyip7ixoss7au245,0,31.9,39,2022-09-25T11:03:09.784Z,2022-09-25T11:55:37Z,3802307313,233,423,3802211337,56,Back,3802305883,140,33.8,3802305887,212,5.3,3802307311,236,,3802305889,213,1.2,3802305885,141,46.2,3802307317,286,,858r6lsckfhcu5wa373odqt0q,N. Gentile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464162171,423,74,1,0,58,bax97wqmyvdu4xygi7wzcvdzd,1,66.2,59.4,2022-09-25T11:03:09.785Z,2022-09-25T11:58:44Z,3802307301,56,Center,3802307303,285,,3802307319,233,24,,,,,,,,,,,,,,,,380wlef6rk03khlb0t5elb04q,M. Cin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464143655,22,1,1,1,1,bax97wqmyvdu4xygi7wzcvdzd,1,64,65.5,2022-09-25T11:03:13.154Z,2022-09-25T11:53:56Z,3802211473,213,6.1,3802211467,140,76.2,3802211465,56,Center,3802211469,141,62.4,3802211471,212,13.0,,,,,,,,,,380wlef6rk03khlb0t5elb04q,M. Cin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464143675,23,1,1,1,4,bax97wqmyvdu4xygi7wzcvdzd,1,76.2,62.4,2022-09-25T11:03:15.858Z,2022-09-25T11:03:18Z,3802211583,141,57.2,3802211581,140,70.0,3802211585,212,7.4,3802211579,56,Center,3802211587,213,3.6,,,,,,,,,,aemsodynsywxzi5m7czbenob9,Y. Zielinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464143679,24,1,1,1,6,bax97wqmyvdu4xygi7wzcvdzd,0,68.9,54.9,2022-09-25T11:03:18.259Z,2022-09-25T11:03:18Z,3802211607,141,37.4,3802211609,212,15.3,3802211601,155,,3802211605,140,78.0,3802211611,213,5.4,3802211603,56,Center,,,,,,,eiolljhog47txsekok6zre1hw,A. Hess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464143687,25,8,1,1,8,6mng5xcarvyip7ixoss7au245,1,20.5,62.9,2022-09-25T11:03:19.537Z,2022-09-25T11:03:20Z,3802211641,56,Back,3802211661,15,,,,,,,,,,,,,,,,,,,,1139rvy7ws5o77eq04wprf0tl,A. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464143695,26,49,1,1,9,6mng5xcarvyip7ixoss7au245,1,8.5,70.2,2022-09-25T11:03:21.280Z,2022-09-25T11:03:21Z,,,,,,,,,,,,,,,,,,,,,,,,,42h5sz2axk69ifygo0wzuvr2t,J. Cramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464143719,27,1,1,1,10,6mng5xcarvyip7ixoss7au245,1,9.9,75.2,2022-09-25T11:03:22.176Z,2022-09-25T11:03:26Z,3802211855,141,91.6,3802211859,213,0.7,3802211851,56,Back,3802211857,212,18.0,3802211853,140,23.4,,,,,,,,,,42h5sz2axk69ifygo0wzuvr2t,J. Cramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464143721,28,61,1,1,11,6mng5xcarvyip7ixoss7au245,0,23.4,91.6,2022-09-25T11:03:23.224Z,2022-09-25T11:03:28Z,3802211863,56,Back,,,,,,,,,,,,,,,,,,,,,,4663ukpnmrw6i3tm1fvzl7u1h,M. Kyōkawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464143745,25,5,1,1,14,bax97wqmyvdu4xygi7wzcvdzd,1,68.1,-1.4,2022-09-25T11:03:26.082Z,2022-09-25T11:03:29Z,3802211957,56,Right,3802211983,233,29,3802211959,347,,,,,,,,,,,,,,,,,mx0xcrbamcrs77w7socdzv11,S. Freutel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464143725,29,5,1,1,14,6mng5xcarvyip7ixoss7au245,0,31.9,101.4,2022-09-25T11:03:26.082Z,2022-09-25T11:08:58Z,3802211871,347,,3802211991,233,25,3802211869,56,Back,,,,,,,,,,,,,,,,4663ukpnmrw6i3tm1fvzl7u1h,M. Kyōkawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464143767,26,1,1,1,17,bax97wqmyvdu4xygi7wzcvdzd,1,65.7,0,2022-09-25T11:03:28.978Z,2022-09-25T11:03:31Z,3802212111,212,15.6,3802212107,140,79.5,3802212105,56,Right,3802212109,141,6.7,3802212103,107,,3802212113,213,0.4,,,,,,,mx0xcrbamcrs77w7socdzv11,S. Freutel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464143779,27,1,1,1,20,bax97wqmyvdu4xygi7wzcvdzd,1,79.4,8,2022-09-25T11:03:31.810Z,2022-09-25T11:03:33Z,3802212183,141,2.9,3802212179,56,Right,3802212187,213,5.0,3802212181,140,80.5,3802212185,212,3.7,,,,,,,,,,qirr699c3gjdqq420ssd9vit,D. Hoppius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464143783,28,1,1,1,21,bax97wqmyvdu4xygi7wzcvdzd,0,80.3,4,2022-09-25T11:03:33.219Z,2022-09-25T11:03:33Z,3802212203,212,30.8,3802212205,213,1.2,3802212197,56,Center,3802212201,141,46.7,3802212199,140,90.2,3802212195,155,,,,,,,,2b6315hlohr62lm3xzz5qidey,A. Halverkamps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464143801,30,12,1,1,24,6mng5xcarvyip7ixoss7au245,1,13,51.7,2022-09-25T11:03:36.144Z,2022-09-25T11:55:23Z,3802212333,15,,3802212311,213,0.0,3802212307,141,52.3,3802212305,140,31.9,3802212309,212,19.8,3802212303,56,Back,,,,,,,dseqkqirdljgr63ov3461vhsl,A. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464143807,31,49,1,1,26,6mng5xcarvyip7ixoss7au245,1,32.7,39,2022-09-25T11:03:37.840Z,2022-09-25T11:03:37Z,,,,,,,,,,,,,,,,,,,,,,,,,858r6lsckfhcu5wa373odqt0q,N. Gentile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
