id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/14/value
2537869719,6,49,1,0,14,6mng5xcarvyip7ixoss7au245,1,36.8,89.4,2023-04-23T11:01:44.134Z,2023-04-23T11:01:42Z,,,,,,,,,,,,,,,,,,,,,,,,,azitzbihzs5b3iv56nq4iszit,T. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
2537869751,7,1,1,0,14,6mng5xcarvyip7ixoss7au245,1,33.5,86.6,2023-04-23T11:01:44.644Z,2023-04-23T11:01:45Z,4212812175,141,67.3,4212812171,56,Back,4212812177,212,15.3,4212812173,140,26.0,4212812179,213,4.2,,,,,,,,,,azitzbihzs5b3iv56nq4iszit,T. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
2537869791,8,1,1,0,18,6mng5xcarvyip7ixoss7au245,1,29,60.2,2023-04-23T11:01:47.973Z,2023-04-23T11:01:50Z,4212812415,56,Back,4212812423,141,25.0,4212812425,212,24.1,4212812419,140,26.5,4212812427,213,4.6,,,,,,,,,,e3gddzy59fp8lidsr83vpw12i,I. Kuznetsov,,,,,,,,,,,,,,,,,,,,,,,,,,
2537869807,9,1,1,0,22,6mng5xcarvyip7ixoss7au245,1,31.1,19.4,2023-04-23T11:01:52.405Z,2023-04-23T11:01:53Z,4212812533,140,26.9,4212812539,213,1.9,4212812535,141,40.9,4212812531,56,Back,4212812537,212,15.3,,,,,,,,,,1139rvy7ws5o77eq04wprf0tl,A. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
2537869823,10,1,1,0,25,6mng5xcarvyip7ixoss7au245,1,26,42.7,2023-04-23T11:01:55.588Z,2023-04-23T11:01:56Z,4212812673,140,33.8,4212812679,212,26.5,4212812669,56,Back,4212812681,213,1.3,4212812677,141,79.7,,,,,,,,,,e3gddzy59fp8lidsr83vpw12i,I. Kuznetsov,,,,,,,,,,,,,,,,,,,,,,,,,,
2537869851,11,1,1,0,29,6mng5xcarvyip7ixoss7au245,1,40.2,81.5,2023-04-23T11:01:58.933Z,2023-04-23T11:01:59Z,4212812845,212,15.9,4212812847,213,0.6,4212812841,140,52.7,4212812839,56,Left,4212812843,141,94.7,,,,,,,,,,azitzbihzs5b3iv56nq4iszit,T. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
2537869875,12,1,1,0,31,6mng5xcarvyip7ixoss7au245,1,55.1,95.1,2023-04-23T11:02:01.828Z,2023-04-23T11:52:33Z,4212812965,213,3.4,4212812957,56,Back,4212812961,141,85.7,4212812963,212,23.7,4212812959,140,33.4,,,,,,,,,,42h5sz2axk69ifygo0wzuvr2t,J. Cramer,,,,,,,,,,,,,,,,,,,,,,,,,,
2537869941,13,1,1,0,35,6mng5xcarvyip7ixoss7au245,1,28.8,82,2023-04-23T11:02:05.157Z,2023-04-23T11:02:07Z,4212813311,56,Back,4212813317,141,42.8,4212813315,140,21.5,4212813321,212,27.7,4212813327,213,4.4,,,,,,,,,,azitzbihzs5b3iv56nq4iszit,T. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
2537869977,14,1,1,0,40,6mng5xcarvyip7ixoss7au245,1,21.6,41.9,2023-04-23T11:02:10.069Z,2023-04-23T11:02:11Z,4212813571,212,14.2,4212813569,141,21.3,4212813565,56,Back,4212813567,140,24.0,4212813573,213,4.9,,,,,,,,,,do1uv3ohvyvodhcindxj76qy1,A. Wellmann,,,,,,,,,,,,,,,,,,,,,,,,,,
2537869999,15,1,1,0,43,6mng5xcarvyip7ixoss7au245,1,26.4,25.6,2023-04-23T11:02:13.749Z,2023-04-23T11:02:12Z,4212813661,141,44.5,4212813665,213,1.9,4212813657,56,Back,4212813659,140,21.9,4212813663,212,13.7,,,,,,,,,,e3gddzy59fp8lidsr83vpw12i,I. Kuznetsov,,,,,,,,,,,,,,,,,,,,,,,,,,
2537870013,16,1,1,0,44,6mng5xcarvyip7ixoss7au245,1,22.2,43.3,2023-04-23T11:02:14.885Z,2023-04-23T11:02:14Z,4212813713,212,27.6,4212813709,140,36.3,4212813715,213,1.0,4212813707,56,Back,4212813711,141,77.6,,,,,,,,,,do1uv3ohvyvodhcindxj76qy1,A. Wellmann,,,,,,,,,,,,,,,,,,,,,,,,,,
2537870049,17,1,1,0,47,6mng5xcarvyip7ixoss7au245,1,43.3,82.3,2023-04-23T11:02:17.605Z,2023-04-23T11:02:17Z,4212813873,56,Left,4212813879,212,20.5,4212813881,213,0.3,4212813875,140,61.7,4212813877,141,92.4,,,,,,,,,,azitzbihzs5b3iv56nq4iszit,T. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
2537870111,18,1,1,0,49,6mng5xcarvyip7ixoss7au245,1,65.1,94.1,2023-04-23T11:02:19.669Z,2023-04-23T11:02:24Z,4212814179,56,Left,4212814183,141,94.7,4212814187,213,0.0,4212814181,140,83.3,4212814185,212,19.1,,,,,,,,,,6yoqpu952gnc6trdg6vpala6t,W. Meister,,,,,,,,,,,,,,,,,,,,,,,,,,
2537870131,19,1,1,0,54,6mng5xcarvyip7ixoss7au245,0,68.1,91.2,2023-04-23T11:02:24.101Z,2023-04-23T11:53:37Z,4212814269,140,69.7,4212814273,212,6.3,4212814271,141,82.3,4212814267,56,Left,4212814275,213,5.0,,,,,,,,,,9nc0572mgpafxbjnrk55emtt6,J. De Filippo,,,,,,,,,,,,,,,,,,,,,,,,,,
2537870101,6,8,1,0,56,2f7gua216miwsfd83rgjsn4ap,1,39.1,17,2023-04-23T11:02:26.549Z,2023-04-23T11:02:56Z,4212814131,56,Back,,,,,,,,,,,,,,,,,,,,,,6zmrvcurwjzt9y07c85s24r85,A. Pfluger,,,,,,,,,,,,,,,,,,,,,,,,,,
2537870119,7,49,1,0,58,2f7gua216miwsfd83rgjsn4ap,1,37.6,18,2023-04-23T11:02:28.557Z,2023-04-23T11:02:24Z,,,,,,,,,,,,,,,,,,,,,,,,,3ucjekvg77wnqsybahjae5iei,V. Endemann,,,,,,,,,,,,,,,,,,,,,,,,,,
2537870147,8,1,1,0,59,2f7gua216miwsfd83rgjsn4ap,1,37.8,21,2023-04-23T11:02:29.550Z,2023-04-23T11:02:27Z,4212814331,140,29.8,4212814337,213,2.2,4212814335,212,14.9,4212814329,56,Back,4212814333,141,39.1,,,,,,,,,,3ucjekvg77wnqsybahjae5iei,V. Endemann,,,,,,,,,,,,,,,,,,,,,,,,,,
2537870163,9,1,1,1,1,2f7gua216miwsfd83rgjsn4ap,1,29.8,40,2023-04-23T11:02:31.309Z,2023-04-23T11:02:28Z,4212814443,213,4.6,4212814439,141,30.0,4212814437,140,28.8,4212814441,212,6.9,4212814435,56,Back,,,,,,,,,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,
2537870189,10,1,1,1,2,2f7gua216miwsfd83rgjsn4ap,1,28.8,30,2023-04-23T11:02:32.493Z,2023-04-23T11:02:30Z,4212814581,141,34.3,4212814585,213,3.0,4212814579,140,7.3,4212814577,56,Back,4212814583,212,22.8,,,,,,,,,,9uu3awe8j2wf502ke5l9nwg5x,J. Meißner,,,,,,,,,,,,,,,,,,,,,,,,,,
2537870271,11,1,1,1,4,2f7gua216miwsfd83rgjsn4ap,1,7.1,34.3,2023-04-23T11:02:34.542Z,2023-04-23T11:02:36Z,4212814909,157,,4212814915,141,20.0,4212814911,56,Right,4212814917,212,49.5,4212814919,213,6.1,4212814913,140,53.3,4212814921,1,,,,,5538ubmpq7ijg9s6fyt0qwglw,S. Winkler,,,,,,,,,,,,,,,,,,,,,,,,,,
2537870281,12,44,1,1,8,2f7gua216miwsfd83rgjsn4ap,1,58.5,21.2,2023-04-23T11:02:38.437Z,2023-04-23T11:02:37Z,4212814961,286,,4212814959,56,Center,4212814985,233,20,,,,,,,,,,,,,,,,3ucjekvg77wnqsybahjae5iei,V. Endemann,,,,,,,,,,,,,,,,,,,,,,,,,,
2537870261,20,44,1,1,8,6mng5xcarvyip7ixoss7au245,0,41.5,78.8,2023-04-23T11:02:38.438Z,2023-04-23T11:02:38Z,4212814869,56,Back,4212814871,285,,4212815003,233,12,,,,,,,,,,,,,,,,42h5sz2axk69ifygo0wzuvr2t,J. Cramer,,,,,,,,,,,,,,,,,,,,,,,,,,
2537870285,13,61,1,1,9,2f7gua216miwsfd83rgjsn4ap,0,53.3,20,2023-04-23T11:02:39.294Z,2023-04-23T11:02:50Z,4212814975,56,Right,,,,,,,,,,,,,,,,,,,,,,3ucjekvg77wnqsybahjae5iei,V. Endemann,,,,,,,,,,,,,,,,,,,,,,,,,,
2537870337,21,4,1,1,10,6mng5xcarvyip7ixoss7au245,1,44.1,83.6,2023-04-23T11:02:40.694Z,2023-04-23T11:02:42Z,4212815219,13,,4212815225,265,,4212815221,56,Back,4212815227,286,,4212815223,152,,4212815235,233,14,,,,,,,42h5sz2axk69ifygo0wzuvr2t,J. Cramer,,,,,,,,,,,,,,,,,,,,,,,,,,
2537870299,14,4,1,1,10,2f7gua216miwsfd83rgjsn4ap,0,55.9,16.4,2023-04-23T11:02:40.695Z,2023-04-23T11:02:43Z,4212815269,233,21,4212815031,285,,4212815027,152,,4212815025,56,Right,4212815029,265,,4212815023,13,,,,,,,,3ucjekvg77wnqsybahjae5iei,V. Endemann,,,,,,,,,,,,,,,,,,,,,,,,,,
2537870517,22,1,1,1,22,6mng5xcarvyip7ixoss7au245,1,56.6,88.4,2023-04-23T11:02:52.085Z,2023-04-23T11:02:58Z,4212816025,1,,4212816013,152,,4212816019,141,45.7,4212816021,212,32.0,4212816015,56,Back,4212816023,213,4.3,4212816017,140,43.7,4212816011,5,,42h5sz2axk69ifygo0wzuvr2t,J. Cramer,,,,,,,,,,,,,,,,,,,,,,,,,,
2537870551,23,1,1,1,30,6mng5xcarvyip7ixoss7au245,1,40.8,34.6,2023-04-23T11:03:00.327Z,2023-04-23T11:03:01Z,4212816187,155,,4212816195,212,55.3,4212816191,140,92.8,4212816197,213,6.1,4212816193,141,21.6,4212816199,1,,4212816189,56,Center,,,,e3gddzy59fp8lidsr83vpw12i,I. Kuznetsov,,,,,,,,,,,,,,,,,,,,,,,,,,
2537870561,24,3,1,1,33,6mng5xcarvyip7ixoss7au245,0,90.6,31.2,2023-04-23T11:03:03.734Z,2023-04-23T11:03:03Z,4212816265,56,Center,4212816267,286,,4212816407,233,15,,,,,,,,,,,,,,,,3bg4ewc3n4ytybr96lc313ahh,M. Wiankowska,,,,,,,,,,,,,,,,,,,,,,,,,,
2537870585,15,7,1,1,33,2f7gua216miwsfd83rgjsn4ap,1,9.4,68.8,2023-04-23T11:03:03.735Z,2023-04-23T11:03:03Z,4212816387,233,24,4212816385,285,,4212816383,56,Back,,,,,,,,,,,,,,,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,
2537870603,16,12,1,1,35,2f7gua216miwsfd83rgjsn4ap,1,3.8,70.5,2023-04-23T11:03:05.231Z,2023-04-23T11:49:54Z,4212816471,56,Back,4212816477,212,20.9,4212816475,141,100.0,4212816509,167,,4212816473,140,5.4,4212816479,213,1.5,,,,,,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,
2537870609,17,5,1,1,36,2f7gua216miwsfd83rgjsn4ap,0,5.8,101.4,2023-04-23T11:03:06.694Z,2023-04-23T11:49:09Z,4212816505,56,Back,4212817203,233,25,4212816507,347,,,,,,,,,,,,,,,,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,
2537870725,25,5,1,1,36,6mng5xcarvyip7ixoss7au245,1,94.2,-1.4,2023-04-23T11:03:06.694Z,2023-04-23T11:03:20Z,4212817181,233,17,4212817115,56,Right,4212817117,347,,,,,,,,,,,,,,,,,3bg4ewc3n4ytybr96lc313ahh,M. Wiankowska,,,,,,,,,,,,,,,,,,,,,,,,,,
2537870765,26,1,1,1,52,6mng5xcarvyip7ixoss7au245,1,91.3,0,2023-04-23T11:03:22.261Z,2023-04-23T11:03:24Z,4212817389,107,,4212817399,141,25.2,4212817401,212,17.9,4212817391,56,Center,4212817403,213,1.5,4212817395,140,93.0,,,,,,,1139rvy7ws5o77eq04wprf0tl,A. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
2537870769,27,61,1,1,55,6mng5xcarvyip7ixoss7au245,0,90.9,24.9,2023-04-23T11:03:25.871Z,2023-04-23T11:56:38Z,4212817407,56,Center,,,,,,,,,,,,,,,,,,,,,,9nc0572mgpafxbjnrk55emtt6,J. De Filippo,,,,,,,,,,,,,,,,,,,,,,,,,,
2537870763,18,49,1,1,56,2f7gua216miwsfd83rgjsn4ap,1,14.4,90.8,2023-04-23T11:03:26.797Z,2023-04-23T11:56:36Z,,,,,,,,,,,,,,,,,,,,,,,,,6pgjx4bd90q1d1vof7bonhjx0,L. Elmazi,,,,,,,,,,,,,,,,,,,,,,,,,,
2537870783,19,1,1,1,57,2f7gua216miwsfd83rgjsn4ap,0,14.4,90.8,2023-04-23T11:03:27.310Z,2023-04-23T11:56:40Z,4212817475,141,100.0,4212817471,56,Back,4212817477,212,11.1,4212817473,140,22.6,4212817479,213,0.7,,,,,,,,,,6pgjx4bd90q1d1vof7bonhjx0,L. Elmazi,,,,,,,,,,,,,,,,,,,,,,,,,,
2537870789,20,5,1,1,58,2f7gua216miwsfd83rgjsn4ap,0,20.9,101.5,2023-04-23T11:03:28.726Z,2023-04-23T11:49:09Z,4212817499,347,,4212817497,56,Back,4212817703,233,28,,,,,,,,,,,,,,,,6pgjx4bd90q1d1vof7bonhjx0,L. Elmazi,,,,,,,,,,,,,,,,,,,,,,,,,,
2537870829,28,5,1,1,58,6mng5xcarvyip7ixoss7au245,1,79.1,-1.5,2023-04-23T11:03:28.726Z,2023-04-23T11:03:31Z,4212817657,56,Right,4212817659,347,,4212817695,233,20,,,,,,,,,,,,,,,,9nc0572mgpafxbjnrk55emtt6,J. De Filippo,,,,,,,,,,,,,,,,,,,,,,,,,,
2537870937,29,1,1,2,9,6mng5xcarvyip7ixoss7au245,1,75.3,0,2023-04-23T11:03:39.077Z,2023-04-23T11:03:39Z,4212818235,107,,4212818243,140,86.4,4212818249,213,0.5,4212818245,141,8.0,4212818247,212,13.3,4212818239,56,Right,,,,,,,1139rvy7ws5o77eq04wprf0tl,A. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
2537870957,30,1,1,2,11,6mng5xcarvyip7ixoss7au245,1,85.5,11.3,2023-04-23T11:03:41.253Z,2023-04-23T11:03:40Z,4212818363,141,7.0,4212818359,56,Right,4212818367,213,3.5,4212818361,140,77.4,4212818365,212,9.0,,,,,,,,,,3bg4ewc3n4ytybr96lc313ahh,M. Wiankowska,,,,,,,,,,,,,,,,,,,,,,,,,,
2537870973,31,1,1,2,12,6mng5xcarvyip7ixoss7au245,0,77.2,6.8,2023-04-23T11:03:42.550Z,2023-04-23T11:03:42Z,4212818443,155,,4212818447,140,90.7,4212818457,213,1.0,4212818441,2,,4212818451,141,39.4,4212818445,56,Center,4212818455,212,26.3,,,,1139rvy7ws5o77eq04wprf0tl,A. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
2537871007,32,61,1,2,15,6mng5xcarvyip7ixoss7au245,1,93.3,41.3,2023-04-23T11:03:45.157Z,2023-04-23T11:03:51Z,4212818613,56,Center,,,,,,,,,,,,,,,,,,,,,,9nc0572mgpafxbjnrk55emtt6,J. De Filippo,,,,,,,,,,,,,,,,,,,,,,,,,,
2537870991,21,12,1,2,18,2f7gua216miwsfd83rgjsn4ap,1,4.1,59.7,2023-04-23T11:03:48.077Z,2023-04-23T11:03:45Z,4212818535,213,5.7,4212818531,141,57.5,4212818543,15,,4212818527,56,Back,4212818529,140,6.4,4212818533,212,2.8,,,,,,,9uu3awe8j2wf502ke5l9nwg5x,J. Meißner,,,,,,,,,,,,,,,,,,,,,,,,,,
2537871015,22,52,1,2,21,2f7gua216miwsfd83rgjsn4ap,1,4.2,49.3,2023-04-23T11:03:51.870Z,2023-04-23T11:03:47Z,,,,,,,,,,,,,,,,,,,,,,,,,5538ubmpq7ijg9s6fyt0qwglw,S. Winkler,,,,,,,,,,,,,,,,,,,,,,,,,,
2537871127,23,1,1,2,29,2f7gua216miwsfd83rgjsn4ap,1,9.3,41.6,2023-04-23T11:03:59.854Z,2023-04-23T11:03:58Z,4212819309,140,29.4,4212819313,212,29.4,4212819311,141,11.6,4212819305,123,,4212819307,56,Back,4212819315,213,5.5,,,,,,,5538ubmpq7ijg9s6fyt0qwglw,S. Winkler,,,,,,,,,,,,,,,,,,,,,,,,,,
2537871199,24,1,1,2,32,2f7gua216miwsfd83rgjsn4ap,0,33.3,5.9,2023-04-23T11:04:02.734Z,2023-04-23T11:04:05Z,4212819633,56,Right,4212819639,212,60.3,4212819641,213,0.1,4212819643,1,,4212819637,141,13.5,4212819631,155,,4212819635,140,90.5,,,,ikr5jm07viu4wblicjededt6,E. Touon,,,,,,,,,,,,,,,,,,,,,,,,,,
2537871177,33,49,1,2,35,6mng5xcarvyip7ixoss7au245,1,20.8,89,2023-04-23T11:04:05.430Z,2023-04-23T11:04:03Z,,,,,,,,,,,,,,,,,,,,,,,,,azitzbihzs5b3iv56nq4iszit,T. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
2537871207,34,61,1,2,38,6mng5xcarvyip7ixoss7au245,0,17.5,88.7,2023-04-23T11:04:08.487Z,2023-04-23T11:04:06Z,4212819701,56,Back,,,,,,,,,,,,,,,,,,,,,,azitzbihzs5b3iv56nq4iszit,T. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
2537871233,25,1,1,2,41,2f7gua216miwsfd83rgjsn4ap,0,98.7,24,2023-04-23T11:04:11.470Z,2023-04-23T11:04:11Z,4212819843,140,91.4,4212819849,213,1.9,4212819845,141,54.9,4212819953,195,,4212819847,212,22.4,4212819841,56,Center,,,,,,,6el60ixesyykp18873zddqve2,R. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,
2537871273,35,12,1,2,42,6mng5xcarvyip7ixoss7au245,1,10,41.6,2023-04-23T11:04:12.021Z,2023-04-23T11:04:14Z,4212820079,141,88.4,4212820081,212,33.7,4212820075,56,Back,4212820083,213,1.2,4212820077,140,20.7,,,,,,,,,,1139rvy7ws5o77eq04wprf0tl,A. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
2537871281,26,1,1,2,47,2f7gua216miwsfd83rgjsn4ap,1,86,5.9,2023-04-23T11:04:17.629Z,2023-04-23T11:04:16Z,4212820135,141,3.8,4212820137,212,9.2,4212820131,56,Right,4212820133,140,77.3,4212820139,213,3.3,,,,,,,,,,6el60ixesyykp18873zddqve2,R. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,
2537871299,27,1,1,2,50,2f7gua216miwsfd83rgjsn4ap,0,77.2,3.8,2023-04-23T11:04:20.254Z,2023-04-23T11:04:18Z,4212820269,56,Center,4212820275,212,37.1,4212820271,140,90.0,4212820277,213,1.2,4212820273,141,54.6,4212820279,1,,4212820267,155,,4212820265,2,,8az7xzsavwdqyuhal2yxml10q,K. Piljić,,,,,,,,,,,,,,,,,,,,,,,,,,
