id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,assist,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,keyPass,qualifier/12/value,qualifier/15/value,qualifier/11/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value
2475271059,214,27,1,22,32,dpp6fex0mdxsxhdct2qf66x5n,1,0,0,2022-10-22T11:23:26.580Z,2022-10-22T11:53:42Z,3861504965,233,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475273877,190,28,1,27,33,6yhza3xbfafj5c9897mbkbudn,1,0,0,2022-10-22T11:28:27.069Z,2022-10-22T11:28:29Z,3861402177,233,217,3861402173,55,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475273859,217,28,1,27,33,dpp6fex0mdxsxhdct2qf66x5n,1,0,0,2022-10-22T11:28:27.069Z,2022-10-22T11:28:30Z,3861402075,55,214,3861402199,233,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475274021,191,1,1,27,51,6yhza3xbfafj5c9897mbkbudn,1,29.4,39.2,2022-10-22T11:28:45.133Z,2022-10-22T11:28:48Z,3861402891,56,Back,3861402889,152,,3861402893,140,30.9,3861402897,212,18.4,3861402895,141,66.2,3861402899,213,1.5,3861402887,5,,,,,2ij21gq2d0xqcyho9t49glkvd,J. Minge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475274045,192,1,1,27,54,6yhza3xbfafj5c9897mbkbudn,1,30.9,66.4,2022-10-22T11:28:48.453Z,2022-10-22T11:28:52Z,3861402997,213,4.5,3861402989,56,Back,3861402993,141,38.2,3861402995,212,19.6,3861402991,140,27.2,,,,,,,,,,6q0njimucm06r3x7enupxpl,G. Stegemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475274075,193,1,1,27,58,6yhza3xbfafj5c9897mbkbudn,1,28.2,31.4,2022-10-22T11:28:51.925Z,2022-10-22T11:28:55Z,3861403171,141,10.8,3861403173,212,15.1,3861403169,140,33.5,3861403175,213,5.1,3861403167,56,Back,,,,,,,,,,2ij21gq2d0xqcyho9t49glkvd,J. Minge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475274091,194,1,1,28,1,6yhza3xbfafj5c9897mbkbudn,1,37.1,9.5,2022-10-22T11:28:55.382Z,2022-10-22T11:28:57Z,3861403263,141,30.1,3861403267,213,2.4,3861403265,212,20.4,3861403261,140,23.0,3861403259,56,Back,,,,,,,,,,32ofctw7kn3l8eucrhku63dg5,L. Karl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475274151,195,1,1,28,3,6yhza3xbfafj5c9897mbkbudn,1,24.9,35.5,2022-10-22T11:28:57.141Z,2022-10-22T11:29:03Z,3861403519,140,32.3,3861403517,56,Back,3861403523,212,29.1,3861403525,213,1.3,3861403521,141,76.8,,,,,,,,,,2ij21gq2d0xqcyho9t49glkvd,J. Minge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475274185,196,1,1,28,9,6yhza3xbfafj5c9897mbkbudn,1,32.9,70.6,2022-10-22T11:29:03.622Z,2022-10-22T11:29:07Z,3861403711,56,Back,3861403715,141,33.8,3861403713,140,31.7,3861403717,212,25.1,3861403719,213,4.7,,,,,,,,,,6q0njimucm06r3x7enupxpl,G. Stegemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475274209,197,1,1,28,13,6yhza3xbfafj5c9897mbkbudn,1,34.6,25.7,2022-10-22T11:29:07.373Z,2022-10-22T11:29:11Z,3861403851,213,2.2,3861403845,140,26.1,3861403849,212,14.4,3861403843,56,Back,3861403847,141,42.4,,,,,,,,,,dqaq4g6ls8bl56rpd3irjt6fp,H. Kayikçi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475274235,198,1,1,28,17,6yhza3xbfafj5c9897mbkbudn,1,29.2,49.7,2022-10-22T11:29:10.934Z,2022-10-22T11:29:14Z,3861403991,56,Back,3861404003,212,25.6,3861403995,140,38.4,3861404005,213,1.2,3861403999,141,84.6,,,,,,,,,,2ij21gq2d0xqcyho9t49glkvd,J. Minge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475274263,199,1,1,28,20,6yhza3xbfafj5c9897mbkbudn,1,46.8,89.7,2022-10-22T11:29:14.558Z,2022-10-22T11:29:16Z,3861404125,213,0.3,3861404121,141,96.4,3861404119,140,59.1,3861404117,56,Left,3861404123,212,13.7,,,,,,,,,,6q0njimucm06r3x7enupxpl,G. Stegemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475274273,200,1,1,28,22,6yhza3xbfafj5c9897mbkbudn,0,59.1,96.4,2022-10-22T11:29:15.798Z,2022-10-22T11:51:20Z,3861404165,213,4.1,3861404157,56,Left,3861404159,140,55.5,3861404161,141,89.0,3861404163,212,6.3,,,,,,,,,,b4g5db74cenrnd0tr3ptxo89h,J. Steinert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475274257,218,8,1,28,23,dpp6fex0mdxsxhdct2qf66x5n,1,41.5,9.5,2022-10-22T11:29:16.690Z,2022-10-22T11:29:16Z,3861404101,56,Back,,,,,,,,,,,,,,,,,,,,,,764yxrb6zqxke8l61qjd4o3qh,S. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475274271,219,49,1,28,23,dpp6fex0mdxsxhdct2qf66x5n,1,41.5,9.5,2022-10-22T11:29:17.107Z,2022-10-22T11:29:17Z,,,,,,,,,,,,,,,,,,,,,,,,,764yxrb6zqxke8l61qjd4o3qh,S. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475274279,220,1,1,28,23,dpp6fex0mdxsxhdct2qf66x5n,1,41.5,9.5,2022-10-22T11:29:17.281Z,2022-10-22T11:29:18Z,3861404183,141,4.4,3861404187,213,4.4,3861404179,56,Back,3861404181,140,40.5,3861404185,212,3.6,,,,,,,,,,764yxrb6zqxke8l61qjd4o3qh,S. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475274347,221,1,1,28,27,dpp6fex0mdxsxhdct2qf66x5n,1,37.3,12,2022-10-22T11:29:21.554Z,2022-10-22T11:29:24Z,3861404533,212,18.7,3861404529,140,54.3,3861404531,141,3.8,3861404527,56,Right,3861404535,213,6.0,,,,,,,,,,9yzs0w3tjas15ic0o2b51q86h,J. Bayings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475274359,222,1,1,28,30,dpp6fex0mdxsxhdct2qf66x5n,0,54.4,4.9,2022-10-22T11:29:23.921Z,2022-10-22T11:29:29Z,3861404595,140,56.4,3861404787,286,,3861404783,233,201,3861404599,212,2.1,3861404601,213,6.1,3861404781,236,,3861404593,56,Right,3861404597,141,4.4,764yxrb6zqxke8l61qjd4o3qh,S. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475274397,201,74,1,28,30,6yhza3xbfafj5c9897mbkbudn,1,42.5,95.9,2022-10-22T11:29:23.922Z,2022-10-22T11:53:36Z,3861404743,285,,3861404795,233,222,3861404741,56,Back,,,,,,,,,,,,,,,,5rcmpmxeny97slsu826vmwh61,L. Kolb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475274427,202,5,1,28,35,6yhza3xbfafj5c9897mbkbudn,0,45.7,101,2022-10-22T11:29:29.499Z,2022-10-22T12:03:15Z,3861405173,233,223,3861404887,56,Back,3861404891,347,,,,,,,,,,,,,,,,,5rcmpmxeny97slsu826vmwh61,L. Kolb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475274489,223,5,1,28,35,dpp6fex0mdxsxhdct2qf66x5n,1,54.3,-1,2022-10-22T11:29:29.499Z,2022-10-22T11:51:17Z,3861405169,233,202,3861405167,347,,3861405165,56,Right,,,,,,,,,,,,,,,,764yxrb6zqxke8l61qjd4o3qh,S. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475274507,224,1,1,28,41,dpp6fex0mdxsxhdct2qf66x5n,1,56.6,0,2022-10-22T11:29:35.314Z,2022-10-22T11:29:38Z,3861405245,107,,3861405251,141,20.3,3861405255,213,2.5,3861405257,1,,3861405249,140,39.6,3861405253,212,23.0,3861405247,56,Back,,,,764yxrb6zqxke8l61qjd4o3qh,S. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475274539,225,1,1,28,44,dpp6fex0mdxsxhdct2qf66x5n,1,39.6,20.3,2022-10-22T11:29:38.130Z,2022-10-22T11:29:41Z,3861405451,140,47.7,3861405455,141,50.0,3861405457,212,21.9,3861405449,56,Back,3861405459,213,1.2,,,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475274577,226,1,1,28,47,dpp6fex0mdxsxhdct2qf66x5n,1,47.7,50,2022-10-22T11:29:41.283Z,2022-10-22T11:29:43Z,3861405619,141,82.4,3861405623,213,1.8,3861405617,140,42.8,3861405615,56,Back,3861405621,212,22.6,,,,,,,,,,eyqhxpni376pocsunribu1jv9,E. Senß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475274605,227,1,1,28,50,dpp6fex0mdxsxhdct2qf66x5n,1,45.8,83.2,2022-10-22T11:29:43.842Z,2022-10-22T11:29:47Z,3861405737,141,93.3,3861405733,56,Left,3861405741,213,0.4,3861405739,212,17.4,3861405735,140,61.0,,,,,,,,,,1aarhrn1ncv5mi54thh5d045w,C. Fröhlich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475274633,228,1,1,28,53,dpp6fex0mdxsxhdct2qf66x5n,1,71.7,95.4,2022-10-22T11:29:47.651Z,2022-10-22T11:29:50Z,3861405867,213,3.4,3861405863,141,86.2,3861405859,56,Back,3861405861,140,44.0,3861405865,212,29.8,,,,,,,,,,46wf8el37rvruhacvvbv38z1m,J. Wirtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475274655,229,1,1,28,56,dpp6fex0mdxsxhdct2qf66x5n,1,44.1,85.4,2022-10-22T11:29:50.595Z,2022-10-22T11:29:54Z,3861405975,212,25.1,3861405969,56,Back,3861405973,141,51.2,3861405977,213,4.3,3861405971,140,35.2,,,,,,,,,,1aarhrn1ncv5mi54thh5d045w,C. Fröhlich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475274681,230,1,1,29,0,dpp6fex0mdxsxhdct2qf66x5n,1,35.8,49.1,2022-10-22T11:29:53.939Z,2022-10-22T11:29:56Z,3861406145,213,5.1,3861406141,141,12.8,3861406139,140,44.7,3861406143,212,26.4,3861406137,56,Back,,,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475274691,231,1,1,29,3,dpp6fex0mdxsxhdct2qf66x5n,1,44.7,12.8,2022-10-22T11:29:56.739Z,2022-10-22T11:29:58Z,3861406193,213,5.8,3861406189,141,4.3,3861406187,140,55.7,3861406191,212,12.9,3861406185,56,Right,,,,,,,,,,764yxrb6zqxke8l61qjd4o3qh,S. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475274705,232,1,1,29,4,dpp6fex0mdxsxhdct2qf66x5n,1,55.7,4.7,2022-10-22T11:29:58.547Z,2022-10-22T11:29:59Z,3861406287,141,13.4,3861406283,56,Right,3861406293,212,6.4,3861406295,213,1.2,3861406285,140,57.9,,,,,,,,,,dzwhmhd3jlg8yz0ijm6mz2ei1,C. Siems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475274729,233,1,1,29,5,dpp6fex0mdxsxhdct2qf66x5n,1,57.9,13.4,2022-10-22T11:29:59.298Z,2022-10-22T11:30:00Z,3861406403,212,10.4,3861406397,56,Right,3861406401,141,4.1,3861406405,213,5.6,3861406399,140,65.8,,,,,,,,,,54psl26zc4rs8cjnahl0jel05,D. Blagojević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475274765,234,1,1,29,6,dpp6fex0mdxsxhdct2qf66x5n,1,65.8,4.1,2022-10-22T11:30:00.563Z,2022-10-22T11:30:04Z,3861406581,141,10.3,3861406577,56,Right,3861406589,213,0.7,3861406579,140,70.3,3861406583,212,6.3,,,,,,,,,,dzwhmhd3jlg8yz0ijm6mz2ei1,C. Siems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475274811,235,1,1,29,10,dpp6fex0mdxsxhdct2qf66x5n,1,57,14.4,2022-10-22T11:30:03.923Z,2022-10-22T11:30:09Z,3861406803,141,39.2,3861406807,213,2.5,3861406799,56,Back,3861406805,212,26.4,3861406801,140,37.6,,,,,,,,,,9yzs0w3tjas15ic0o2b51q86h,J. Bayings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475274897,236,1,1,29,15,dpp6fex0mdxsxhdct2qf66x5n,1,50.9,47.9,2022-10-22T11:30:08.948Z,2022-10-22T11:30:14Z,3861407189,1,,3861407177,155,,3861407185,212,49.6,3861407183,141,87.1,3861407179,56,Left,3861407187,213,0.6,3861407181,140,90.7,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475274937,237,1,1,29,20,dpp6fex0mdxsxhdct2qf66x5n,1,94.2,87.4,2022-10-22T11:30:14.339Z,2022-10-22T11:30:17Z,3861407375,140,91.3,3861407381,212,4.3,3861407373,56,Left,3861407377,141,91.8,3861407385,213,2.4,,,,,,,,,,46wf8el37rvruhacvvbv38z1m,J. Wirtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475274943,238,3,1,29,23,dpp6fex0mdxsxhdct2qf66x5n,0,90.4,93.9,2022-10-22T11:30:17.220Z,2022-10-22T11:30:19Z,3861407405,56,Left,3861407551,233,203,3861407407,286,,,,,,,,,,,,,,,,,4h4v3c01l7hjkfnnz9ef8i5m1,K. Kögel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475274969,203,7,1,29,23,6yhza3xbfafj5c9897mbkbudn,1,9.6,6.1,2022-10-22T11:30:17.221Z,2022-10-22T11:30:19Z,3861407483,56,Back,3861407541,233,238,3861407481,167,,3861407485,285,,,,,,,,,,,,,,553b1ywtlhutb6uwv04dhhqdx,C. Bouziane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475274977,204,5,1,29,25,6yhza3xbfafj5c9897mbkbudn,0,11.2,-1.2,2022-10-22T11:30:18.692Z,2022-10-22T12:03:15Z,3861407723,233,239,3861407503,56,Back,3861407505,347,,,,,,,,,,,,,,,,,553b1ywtlhutb6uwv04dhhqdx,C. Bouziane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475275007,239,5,1,29,25,dpp6fex0mdxsxhdct2qf66x5n,1,88.8,101.2,2022-10-22T11:30:18.692Z,2022-10-22T11:30:21Z,3861407657,56,Left,3861407659,347,,3861407713,233,204,,,,,,,,,,,,,,,,4h4v3c01l7hjkfnnz9ef8i5m1,K. Kögel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475275057,240,1,1,29,27,dpp6fex0mdxsxhdct2qf66x5n,1,89,100,2022-10-22T11:30:21.300Z,2022-10-22T11:30:26Z,3861407923,107,,3861407927,140,73.3,3861407931,212,16.6,3861407925,56,Left,3861407933,213,3.3,3861407929,141,98.0,,,,,,,4h4v3c01l7hjkfnnz9ef8i5m1,K. Kögel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475275103,241,1,1,29,32,dpp6fex0mdxsxhdct2qf66x5n,1,71.2,90.5,2022-10-22T11:30:26.051Z,2022-10-22T11:30:30Z,3861408103,1,,3861408095,140,42.6,3861408101,213,3.7,3861408099,212,34.5,3861408097,141,65.5,3861408093,56,Back,,,,,,,1aarhrn1ncv5mi54thh5d045w,C. Fröhlich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475275161,242,1,1,29,36,dpp6fex0mdxsxhdct2qf66x5n,1,49.1,57,2022-10-22T11:30:30.517Z,2022-10-22T11:30:35Z,3861408377,56,Left,3861408385,213,0.5,3861408387,1,,3861408379,140,85.4,3861408383,212,44.4,3861408375,155,,3861408381,141,90.6,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475275199,243,1,1,29,41,dpp6fex0mdxsxhdct2qf66x5n,1,85.2,90.5,2022-10-22T11:30:35.076Z,2022-10-22T11:30:38Z,3861408541,56,Left,3861408545,141,88.7,3861408547,212,9.8,3861408543,140,94.5,3861408549,213,6.2,,,,,,,,,,4h4v3c01l7hjkfnnz9ef8i5m1,K. Kögel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475275213,244,1,1,29,44,dpp6fex0mdxsxhdct2qf66x5n,0,94.5,88.7,2022-10-22T11:30:38.244Z,2022-10-22T11:30:39Z,3861408617,141,83.2,3861408613,56,Left,3861408621,213,4.7,3861408611,155,,3861408619,212,3.7,3861408609,2,,3861408615,140,94.6,,,,46wf8el37rvruhacvvbv38z1m,J. Wirtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475275423,208,61,1,29,45,6yhza3xbfafj5c9897mbkbudn,1,4.6,22.6,2022-10-22T11:30:39.250Z,2022-10-22T11:30:58Z,3861409623,56,Back,,,,,,,,,,,,,,,,,,,,,,2ij21gq2d0xqcyho9t49glkvd,J. Minge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475275243,245,3,1,29,48,dpp6fex0mdxsxhdct2qf66x5n,0,87.6,67.8,2022-10-22T11:30:42.133Z,2022-10-22T11:30:45Z,3861408757,286,,3861408997,233,205,3861408755,56,Center,,,,,,,,,,,,,,,,4h4v3c01l7hjkfnnz9ef8i5m1,K. Kögel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475275291,205,7,1,29,48,6yhza3xbfafj5c9897mbkbudn,1,12.4,32.2,2022-10-22T11:30:42.134Z,2022-10-22T11:31:05Z,3861408981,285,,3861408991,233,245,3861408979,56,Back,,,,,,,,,,,,,,,,32ofctw7kn3l8eucrhku63dg5,L. Karl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475275265,246,43,1,29,50,dpp6fex0mdxsxhdct2qf66x5n,1,0,0,2022-10-22T11:30:43.797Z,2022-10-22T11:30:47Z,3861409135,144,61,3861408845,56,Center,,,,,,,,,,,,,,,,,,,3de90guq76ncq4iqhstw29u22,C. Bücher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475275305,206,12,1,29,51,6yhza3xbfafj5c9897mbkbudn,1,10.8,47.6,2022-10-22T11:30:44.986Z,2022-10-22T11:30:47Z,3861409045,213,4.9,3861409041,141,0.0,3861409039,140,18.1,3861409081,167,,3861409043,212,34.6,3861409037,56,Back,,,,,,,b4g5db74cenrnd0tr3ptxo89h,J. Steinert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475275311,207,5,1,29,52,6yhza3xbfafj5c9897mbkbudn,0,17.2,-1.7,2022-10-22T11:30:46.359Z,2022-10-22T11:31:00Z,3861409065,347,,3861409989,233,247,3861409063,56,Back,,,,,,,,,,,,,,,,b4g5db74cenrnd0tr3ptxo89h,J. Steinert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475275489,247,5,1,29,52,dpp6fex0mdxsxhdct2qf66x5n,1,82.8,101.7,2022-10-22T11:30:46.359Z,2022-10-22T12:03:15Z,3861409967,347,,3861409969,233,207,3861409965,56,Left,,,,,,,,,,,,,,,,3de90guq76ncq4iqhstw29u22,C. Bücher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475275511,248,1,1,30,5,dpp6fex0mdxsxhdct2qf66x5n,1,83.8,100,2022-10-22T11:30:59.621Z,2022-10-22T11:31:01Z,3861410085,140,62.3,3861410091,213,3.3,3861410089,212,23.0,3861410093,1,,3861410081,107,,3861410087,141,95.9,3861410083,56,Left,,,,46wf8el37rvruhacvvbv38z1m,J. Wirtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475275561,249,1,1,30,7,dpp6fex0mdxsxhdct2qf66x5n,1,58.8,88.4,2022-10-22T11:31:01.557Z,2022-10-22T11:31:06Z,3861410351,212,28.3,3861410343,140,43.1,3861410337,56,Back,3861410347,141,54.5,3861410353,213,4.1,,,,,,,,,,1aarhrn1ncv5mi54thh5d045w,C. Fröhlich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475275621,250,1,1,30,12,dpp6fex0mdxsxhdct2qf66x5n,0,46.8,49,2022-10-22T11:31:05.942Z,2022-10-22T11:31:11Z,3861410529,141,44.3,3861410533,213,6.2,3861410525,56,Center,3861410531,212,50.6,3861410641,4,,3861410527,140,94.9,3861410523,155,,3861410535,1,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475275635,209,52,1,30,16,6yhza3xbfafj5c9897mbkbudn,1,7.2,56.1,2022-10-22T11:31:10.274Z,2022-10-22T11:31:20Z,,,,,,,,,,,,,,,,,,,,,,,,,1kv64bhvnb6bb2iva0cbot1t6,R. Borggräfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475275941,210,80,1,30,42,6yhza3xbfafj5c9897mbkbudn,0,8.2,48.6,2022-10-22T11:31:35.946Z,2022-10-22T11:31:36Z,,,,,,,,,,,,,,,,,,,,,,,,,1kv64bhvnb6bb2iva0cbot1t6,R. Borggräfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475275983,211,1,1,30,43,6yhza3xbfafj5c9897mbkbudn,0,15,32.1,2022-10-22T11:31:36.987Z,2022-10-22T11:31:39Z,3861412429,213,6.3,3861412419,155,,3861412431,1,,3861412425,141,31.1,3861412423,140,64.5,3861412427,212,52.0,3861412421,56,Center,,,,1kv64bhvnb6bb2iva0cbot1t6,R. Borggräfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475276035,251,1,1,30,45,dpp6fex0mdxsxhdct2qf66x5n,1,36.2,68.1,2022-10-22T11:31:39.078Z,2022-10-22T11:31:42Z,3861412641,212,20.0,3861412633,3,,3861412643,213,6.1,3861412637,140,55.1,3861412635,56,Center,3861412639,141,63.9,,,,,,,1aarhrn1ncv5mi54thh5d045w,C. Fröhlich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475276037,252,44,1,30,47,dpp6fex0mdxsxhdct2qf66x5n,1,54.2,66,2022-10-22T11:31:41.233Z,2022-10-22T11:32:00Z,3861412653,286,,3861412651,56,Center,3861412673,233,212,,,,,,,,,,,,,,,,9yzs0w3tjas15ic0o2b51q86h,J. Bayings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475276013,212,44,1,30,47,6yhza3xbfafj5c9897mbkbudn,0,45.8,34,2022-10-22T11:31:41.234Z,2022-10-22T11:31:43Z,3861412537,56,Back,3861412693,233,252,3861412539,285,,,,,,,,,,,,,,,,,dqaq4g6ls8bl56rpd3irjt6fp,H. Kayikçi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475276049,253,1,1,30,48,dpp6fex0mdxsxhdct2qf66x5n,0,55.2,63.9,2022-10-22T11:31:42.438Z,2022-10-22T11:32:02Z,3861412725,56,Center,3861412735,212,8.0,3861412731,141,75.1,3861412739,213,1.9,3861412723,3,,3861412727,140,53.0,,,,,,,9yzs0w3tjas15ic0o2b51q86h,J. Bayings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475276047,213,1,1,30,49,6yhza3xbfafj5c9897mbkbudn,0,45.6,18.9,2022-10-22T11:31:42.963Z,2022-10-22T11:31:45Z,3861412709,56,Back,3861412711,140,48.1,3861412847,236,,3861412713,141,19.1,3861412717,213,0.1,3861412853,286,,3861412849,233,254,3861412715,212,2.6,32ofctw7kn3l8eucrhku63dg5,L. Karl,3861412719,1,,,3861412707,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475276071,254,74,1,30,49,dpp6fex0mdxsxhdct2qf66x5n,1,53.6,79.3,2022-10-22T11:31:42.964Z,2022-10-22T11:53:36Z,3861412837,285,,3861412857,233,213,3861412835,56,Left,,,,,,,,,,,,,,,,4h4v3c01l7hjkfnnz9ef8i5m1,K. Kögel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475276085,255,49,1,30,52,dpp6fex0mdxsxhdct2qf66x5n,1,60.8,68.1,2022-10-22T11:31:46.472Z,2022-10-22T11:31:46Z,,,,,,,,,,,,,,,,,,,,,,,,,3de90guq76ncq4iqhstw29u22,C. Bücher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475276095,256,1,1,30,52,dpp6fex0mdxsxhdct2qf66x5n,1,60.8,68.1,2022-10-22T11:31:46.550Z,2022-10-22T11:31:48Z,3861412963,212,15.2,3861412961,141,54.3,3861412959,140,49.4,3861412957,56,Back,3861412965,213,3.8,,,,,,,,,,3de90guq76ncq4iqhstw29u22,C. Bücher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475276119,257,1,1,30,54,dpp6fex0mdxsxhdct2qf66x5n,1,49.4,54.3,2022-10-22T11:31:47.943Z,2022-10-22T11:31:49Z,3861413075,140,57.0,3861413081,213,5.1,3861413079,212,22.7,3861413077,141,23.1,3861413073,56,Center,,,,,,,,,,9yzs0w3tjas15ic0o2b51q86h,J. Bayings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475276129,258,1,1,30,55,dpp6fex0mdxsxhdct2qf66x5n,0,59.4,24.7,2022-10-22T11:31:49.670Z,2022-10-22T11:31:51Z,3861413145,56,Center,3861413151,212,13.1,3861413147,140,71.4,3861413149,141,30.0,3861413153,213,0.3,,,,,,,,,,764yxrb6zqxke8l61qjd4o3qh,S. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475276145,214,8,1,30,58,6yhza3xbfafj5c9897mbkbudn,1,22.3,67.6,2022-10-22T11:31:52.467Z,2022-10-22T11:31:52Z,3861413221,56,Back,,,,,,,,,,,,,,,,,,,,,,6q0njimucm06r3x7enupxpl,G. Stegemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
