id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist
2544231193,9,1,1,0,19,bpx4ib85d65u9oyhglkt36k1b,1,24.4,35.6,2023-05-06T11:01:06.820Z,2023-05-06T11:49:27Z,4253691841,141,70.5,4253691839,140,34.6,4253691837,56,Back,4253691843,212,26.0,4253691845,213,1.1,,,,,,,,,,bpwz6mj8utvxsd9mjyxcestii,M. Grohs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544231227,10,1,1,0,24,bpx4ib85d65u9oyhglkt36k1b,1,35.7,67.2,2023-05-06T11:01:11.301Z,2023-05-06T11:01:13Z,4253692001,141,66.8,4253692007,213,6.3,4253691995,56,Center,4253692005,212,27.5,4253691999,140,61.9,,,,,,,,,,diy9eqdcrua61ao4goq5yges5,S. Kumagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544231253,11,1,1,0,26,bpx4ib85d65u9oyhglkt36k1b,1,61.9,66.8,2023-05-06T11:01:13.492Z,2023-05-06T11:01:15Z,4253692117,140,54.3,4253692121,212,18.2,4253692115,56,Left,4253692123,213,2.0,4253692119,141,90.9,,,,,,,,,,a5d0iik8dqj6oy803mvi4n1sl,L. Magull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544231275,12,1,1,0,28,bpx4ib85d65u9oyhglkt36k1b,1,54.1,91.5,2023-05-06T11:01:15.412Z,2023-05-06T11:01:16Z,4253692229,56,Left,4253692233,141,93.3,4253692235,212,12.5,4253692231,140,65.9,4253692237,213,0.1,,,,,,,,,,1zkoai1sdm9bbx29fi76e38ph,C. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544231291,13,1,1,0,29,bpx4ib85d65u9oyhglkt36k1b,1,65.9,93.3,2023-05-06T11:01:16.725Z,2023-05-06T11:50:48Z,4253692341,141,84.0,4253692343,212,6.5,4253692337,56,Left,4253692339,140,64.6,4253692345,213,4.5,,,,,,,,,,5uli2vvgaigz4yf05bwy81l2h,K. Bühl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544231303,14,1,1,0,30,bpx4ib85d65u9oyhglkt36k1b,0,64.6,84,2023-05-06T11:01:18.163Z,2023-05-06T11:50:53Z,4253692375,141,85.4,4253692373,140,68.2,4253692371,56,Left,4253692377,212,3.9,4253692483,236,,4253692379,213,0.2,4253692487,233,3,4253692491,286,,bwhwthiud4nqvdjy8rq1gcdsl,L. Schüller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544231323,3,74,1,0,30,2f7gua216miwsfd83rgjsn4ap,1,24,14.9,2023-05-06T11:01:18.164Z,2023-05-06T11:07:25Z,4253692441,285,,4253692439,56,Back,4253692507,233,14,,,,,,,,,,,,,,,,9uu3awe8j2wf502ke5l9nwg5x,J. Meißner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544231345,15,1,1,0,33,bpx4ib85d65u9oyhglkt36k1b,1,59.6,89.4,2023-05-06T11:01:21.044Z,2023-05-06T11:01:22Z,4253692549,213,5.5,4253692543,140,64.9,4253692545,141,80.6,4253692541,56,Left,4253692547,212,8.2,,,,,,,,,,1zkoai1sdm9bbx29fi76e38ph,C. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544231363,16,1,1,0,34,bpx4ib85d65u9oyhglkt36k1b,1,64.9,80.6,2023-05-06T11:01:21.892Z,2023-05-06T11:01:23Z,4253692649,56,Left,4253692661,213,1.2,4253692651,140,67.1,4253692657,212,7.2,4253692655,141,90.6,,,,,,,,,,a5d0iik8dqj6oy803mvi4n1sl,L. Magull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544231379,17,1,1,0,35,bpx4ib85d65u9oyhglkt36k1b,0,67.1,90.6,2023-05-06T11:01:22.948Z,2023-05-06T11:01:24Z,4253692729,212,8.3,4253692727,141,88.8,4253692731,213,3.3,4253692723,56,Left,4253692725,140,59.3,,,,,,,,,,bwhwthiud4nqvdjy8rq1gcdsl,L. Schüller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544231369,4,49,1,0,35,2f7gua216miwsfd83rgjsn4ap,1,42.1,16.8,2023-05-06T11:01:23.005Z,2023-05-06T11:01:23Z,,,,,,,,,,,,,,,,,,,,,,,,,6el60ixesyykp18873zddqve2,R. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544231381,5,50,1,0,36,2f7gua216miwsfd83rgjsn4ap,1,40.7,21,2023-05-06T11:01:24.062Z,2023-05-06T11:01:27Z,4253692737,56,Back,4253692739,286,,4253692911,233,18,,,,,,,,,,,,,,,,6el60ixesyykp18873zddqve2,R. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544231405,18,7,1,0,36,bpx4ib85d65u9oyhglkt36k1b,1,59.3,79,2023-05-06T11:01:24.063Z,2023-05-06T11:51:52Z,4253692837,56,Left,4253692843,285,,4253692871,233,5,,,,,,,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544231435,19,49,1,0,41,bpx4ib85d65u9oyhglkt36k1b,1,53.6,59.9,2023-05-06T11:01:28.869Z,2023-05-06T11:01:29Z,,,,,,,,,,,,,,,,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544231455,20,1,1,0,42,bpx4ib85d65u9oyhglkt36k1b,1,53.3,54.6,2023-05-06T11:01:29.492Z,2023-05-06T11:01:31Z,4253693145,213,3.8,4253693139,140,44.6,4253693143,212,11.7,4253693137,56,Back,4253693141,141,43.9,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544231485,21,1,1,0,43,bpx4ib85d65u9oyhglkt36k1b,1,44.6,43.9,2023-05-06T11:01:30.964Z,2023-05-06T11:52:07Z,4253693283,212,17.7,4253693285,213,1.4,4253693279,140,47.5,4253693277,56,Back,4253693281,141,69.6,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544231523,22,1,1,0,47,bpx4ib85d65u9oyhglkt36k1b,1,51.6,72.2,2023-05-06T11:01:34.420Z,2023-05-06T11:01:38Z,4253693489,212,19.7,4253693491,213,0.9,4253693487,141,94.7,4253693483,56,Left,4253693485,140,63.4,,,,,,,,,,diy9eqdcrua61ao4goq5yges5,S. Kumagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544231561,23,43,1,0,51,bpx4ib85d65u9oyhglkt36k1b,1,0,0,2023-05-06T11:01:38.244Z,2023-05-06T11:01:57Z,4253693645,56,Left,4253693653,213,0,4253693643,3,0,4253693649,141,93.3,4253693651,212,0,4253693647,140,67.1,4253694491,144,1,,,,1zkoai1sdm9bbx29fi76e38ph,C. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544231565,24,50,1,0,51,bpx4ib85d65u9oyhglkt36k1b,1,72.2,87.1,2023-05-06T11:01:38.989Z,2023-05-06T11:52:20Z,4253693679,56,Left,4253693723,233,6,4253693681,286,,,,,,,,,,,,,,,,,5uli2vvgaigz4yf05bwy81l2h,K. Bühl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544231545,6,7,1,0,51,2f7gua216miwsfd83rgjsn4ap,0,27.8,12.9,2023-05-06T11:01:38.990Z,2023-05-06T11:01:41Z,4253693589,56,Back,4253693591,285,,4253693697,233,24,,,,,,,,,,,,,,,,3ucjekvg77wnqsybahjae5iei,V. Endemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544231793,7,12,1,0,53,2f7gua216miwsfd83rgjsn4ap,1,19.1,23.3,2023-05-06T11:01:41.118Z,2023-05-06T11:02:04Z,4253694801,213,0.0,4253694797,141,24.7,4253694799,212,26.6,4253694793,56,Back,4253694795,140,44.4,,,,,,,,,,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544231599,25,1,1,0,55,bpx4ib85d65u9oyhglkt36k1b,1,58.5,75.3,2023-05-06T11:01:43.204Z,2023-05-06T11:01:44Z,4253693843,56,Left,4253693845,140,55.2,4253693847,141,86.1,4253693851,213,2.0,4253693849,212,8.1,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544231615,26,1,1,0,57,bpx4ib85d65u9oyhglkt36k1b,1,55.2,86.1,2023-05-06T11:01:44.357Z,2023-05-06T11:01:46Z,4253693947,140,58.8,4253693951,212,10.4,4253693949,141,71.9,4253693953,213,5.1,4253693945,56,Center,,,,,,,,,,diy9eqdcrua61ao4goq5yges5,S. Kumagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544231637,27,1,1,0,59,bpx4ib85d65u9oyhglkt36k1b,1,58.2,62.9,2023-05-06T11:01:46.724Z,2023-05-06T11:01:49Z,4253694061,212,22.1,4253694055,56,Center,4253694059,141,30.7,4253694057,140,55.4,4253694063,213,4.6,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544231657,28,1,1,1,1,bpx4ib85d65u9oyhglkt36k1b,1,55.4,30.7,2023-05-06T11:01:48.996Z,2023-05-06T11:01:51Z,4253694175,213,0.2,4253694167,56,Center,4253694173,212,9.7,4253694169,140,64.5,4253694171,141,33.2,,,,,,,,,,9xbohfvww89ec7c1d97hkuj85,S. Zadrazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544231681,29,1,1,1,4,bpx4ib85d65u9oyhglkt36k1b,1,64.5,33.2,2023-05-06T11:01:51.236Z,2023-05-06T11:52:40Z,4253694279,56,Center,4253694283,141,26.9,4253694285,212,9.7,4253694281,140,56.2,4253694287,213,3.6,,,,,,,,,,d9l67kneytb0mij099bneg1cl,M. Rall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544231731,30,1,1,1,6,bpx4ib85d65u9oyhglkt36k1b,1,56.4,27.4,2023-05-06T11:01:53.555Z,2023-05-06T11:01:58Z,4253694533,141,34.3,4253694535,212,11.8,4253694531,140,46.1,4253694537,213,2.7,4253694529,56,Back,,,,,,,,,,9xbohfvww89ec7c1d97hkuj85,S. Zadrazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544231747,31,1,1,1,10,bpx4ib85d65u9oyhglkt36k1b,1,46.1,34.3,2023-05-06T11:01:58.180Z,2023-05-06T11:01:59Z,4253694607,56,Right,4253694611,141,17.5,4253694609,140,54.3,4253694613,212,14.3,4253694615,213,5.4,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544231789,32,1,1,1,12,bpx4ib85d65u9oyhglkt36k1b,1,54.3,17.5,2023-05-06T11:01:59.684Z,2023-05-06T11:02:04Z,4253694785,141,12.4,4253694783,140,65.4,4253694781,56,Right,4253694787,212,12.2,4253694789,213,6.0,,,,,,,,,,9xbohfvww89ec7c1d97hkuj85,S. Zadrazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544231799,33,1,1,1,17,bpx4ib85d65u9oyhglkt36k1b,0,65.4,12.4,2023-05-06T11:02:04.307Z,2023-05-06T11:02:16Z,4253694811,56,Right,4253694819,213,0.0,4253694817,212,12.3,4253694813,140,77.1,4253694815,141,12.5,,,,,,,,,,bwhwthiud4nqvdjy8rq1gcdsl,L. Schüller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544231797,8,8,1,1,17,2f7gua216miwsfd83rgjsn4ap,1,26.7,92.7,2023-05-06T11:02:04.365Z,2023-05-06T11:58:44Z,4253694807,56,Back,,,,,,,,,,,,,,,,,,,,,,6pgjx4bd90q1d1vof7bonhjx0,L. Elmazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544231811,9,49,1,1,18,2f7gua216miwsfd83rgjsn4ap,1,28,90.8,2023-05-06T11:02:05.501Z,2023-05-06T11:58:51Z,,,,,,,,,,,,,,,,,,,,,,,,,6pgjx4bd90q1d1vof7bonhjx0,L. Elmazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544231861,10,1,1,1,21,2f7gua216miwsfd83rgjsn4ap,0,34.4,84.1,2023-05-06T11:02:08.813Z,2023-05-06T11:58:54Z,4253695081,141,87.2,4253695083,212,7.4,4253695079,140,41.2,4253695085,213,0.3,4253695077,56,Back,,,,,,,,,,6pgjx4bd90q1d1vof7bonhjx0,L. Elmazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544231911,11,1,1,1,24,2f7gua216miwsfd83rgjsn4ap,0,45.4,81.8,2023-05-06T11:02:11.390Z,2023-05-06T11:02:13Z,4253695331,141,73.0,4253695329,140,72.8,4253695333,212,29.4,4253695327,56,Center,4253695335,213,6.1,,,,,,,,,,epxe17rtw23fpslr1e6cxlffu,N. Kowalski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544231923,34,61,1,1,25,bpx4ib85d65u9oyhglkt36k1b,1,55.9,19.1,2023-05-06T11:02:13.108Z,2023-05-06T11:53:20Z,4253695373,56,Right,,,,,,,,,,,,,,,,,,,,,,9xbohfvww89ec7c1d97hkuj85,S. Zadrazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544231981,35,49,1,1,31,bpx4ib85d65u9oyhglkt36k1b,1,20.3,15.8,2023-05-06T11:02:19.011Z,2023-05-06T11:02:19Z,,,,,,,,,,,,,,,,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544232001,36,1,1,1,32,bpx4ib85d65u9oyhglkt36k1b,1,20.3,15.8,2023-05-06T11:02:19.507Z,2023-05-06T11:02:20Z,4253695693,140,13.1,4253695695,141,44.0,4253695697,212,20.6,4253695691,56,Back,4253695699,213,1.9,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544232021,37,1,1,1,33,bpx4ib85d65u9oyhglkt36k1b,1,13.1,44,2023-05-06T11:02:20.483Z,2023-05-06T11:02:22Z,4253695789,212,19.1,4253695791,213,0.9,4253695787,141,66.2,4253695783,56,Back,4253695785,140,24.2,,,,,,,,,,bpwz6mj8utvxsd9mjyxcestii,M. Grohs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544232041,38,1,1,1,35,bpx4ib85d65u9oyhglkt36k1b,1,24.1,66.2,2023-05-06T11:02:22.516Z,2023-05-06T11:02:25Z,4253695885,212,11.4,4253695883,141,51.0,4253695887,213,5.1,4253695881,140,28.7,4253695879,56,Back,,,,,,,,,,diy9eqdcrua61ao4goq5yges5,S. Kumagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544232067,39,1,1,1,37,bpx4ib85d65u9oyhglkt36k1b,1,30.2,50.1,2023-05-06T11:02:24.899Z,2023-05-06T11:02:26Z,4253696003,141,90.9,4253696005,212,28.4,4253696007,213,1.4,4253695999,56,Back,4253696001,140,35.8,,,,,,,,,,a5d0iik8dqj6oy803mvi4n1sl,L. Magull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544232101,40,1,1,1,39,bpx4ib85d65u9oyhglkt36k1b,1,35.9,90.9,2023-05-06T11:02:26.420Z,2023-05-06T11:02:29Z,4253696129,56,Back,4253696133,141,74.6,4253696135,212,17.7,4253696137,213,3.8,4253696131,140,22.7,,,,,,,,,,1zkoai1sdm9bbx29fi76e38ph,C. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544232119,41,1,1,1,41,bpx4ib85d65u9oyhglkt36k1b,1,24.7,73.2,2023-05-06T11:02:28.884Z,2023-05-06T11:02:31Z,4253696209,212,18.3,4253696211,213,6.1,4253696205,140,41.8,4253696203,56,Back,4253696207,141,68.0,,,,,,,,,,diy9eqdcrua61ao4goq5yges5,S. Kumagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544232133,42,1,1,1,44,bpx4ib85d65u9oyhglkt36k1b,1,44.6,64.2,2023-05-06T11:02:31.748Z,2023-05-06T11:02:33Z,4253696279,56,Center,4253696287,213,5.4,4253696281,140,52.0,4253696285,212,13.0,4253696283,141,48.8,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544232199,43,1,1,1,50,bpx4ib85d65u9oyhglkt36k1b,1,40.6,25.6,2023-05-06T11:02:37.923Z,2023-05-06T11:02:41Z,4253696639,140,42.3,4253696643,212,18.5,4253696645,213,1.5,4253696641,141,52.7,4253696637,56,Back,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544232233,44,1,1,1,54,bpx4ib85d65u9oyhglkt36k1b,0,42.3,52.7,2023-05-06T11:02:41.315Z,2023-05-06T11:02:43Z,4253696825,213,0.8,4253696815,140,64.7,4253696813,56,Left,4253696821,212,34.3,4253696811,155,,4253696827,1,,4253696817,141,89.4,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544232239,12,8,1,1,56,2f7gua216miwsfd83rgjsn4ap,1,28.5,8.2,2023-05-06T11:02:43.837Z,2023-05-06T11:02:44Z,4253696867,15,,4253696833,56,Back,,,,,,,,,,,,,,,,,,,3ucjekvg77wnqsybahjae5iei,V. Endemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544232271,13,5,1,1,58,2f7gua216miwsfd83rgjsn4ap,0,40.1,-1.6,2023-05-06T11:02:45.949Z,2023-05-06T11:02:50Z,4253696999,347,,4253696997,56,Back,4253697233,233,45,,,,,,,,,,,,,,,,3ucjekvg77wnqsybahjae5iei,V. Endemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544232319,45,5,1,1,58,bpx4ib85d65u9oyhglkt36k1b,1,59.9,101.6,2023-05-06T11:02:45.949Z,2023-05-06T11:07:19Z,4253697201,56,Left,4253697221,233,13,4253697205,347,,,,,,,,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544232351,46,1,1,2,2,bpx4ib85d65u9oyhglkt36k1b,1,58.6,100,2023-05-06T11:02:49.459Z,2023-05-06T11:02:53Z,4253697365,141,95.3,4253697363,140,47.0,4253697359,107,,4253697367,212,12.8,4253697361,56,Back,4253697369,213,3.5,,,,,,,1zkoai1sdm9bbx29fi76e38ph,C. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
