id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/16/value,qualifier/14/value
2472988175,230,44,1,23,53,bax97wqmyvdu4xygi7wzcvdzd,0,68.3,78.4,2022-10-16T14:25:25.683Z,2022-10-16T14:25:26Z,3849343903,286,,3849344023,233,239,3849343901,56,Center,,,,,,,,,,,,,,,,qirr699c3gjdqq420ssd9vit,D. Hoppius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472988219,240,1,1,23,53,4moe0x01r1f5w30g38wshyftp,0,31.1,24.6,2022-10-16T14:25:26.028Z,2022-10-16T14:25:27Z,3849344139,3,,3849344145,141,3.7,3849344149,213,5.1,3849344143,140,37.2,3849344147,212,15.6,3849344141,56,Back,,,,,,,865nmkmx9qstpt90gc7bvp5ud,M. Ulbrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472988267,231,61,1,23,56,bax97wqmyvdu4xygi7wzcvdzd,0,59.8,91.4,2022-10-16T14:25:28.427Z,2022-10-16T14:25:36Z,3849344407,56,Left,,,,,,,,,,,,,,,,,,,,,,d11imdjqgfg7c0vo1te98rvv8,P. Flach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472988247,241,49,1,23,56,4moe0x01r1f5w30g38wshyftp,1,34.5,4,2022-10-16T14:25:28.820Z,2022-10-16T14:25:28Z,,,,,,,,,,,,,,,,,,,,,,,,,8ruo0cyz6gvcp7yiks9fz1ed,J. Sehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472988283,242,1,1,23,57,4moe0x01r1f5w30g38wshyftp,0,33.4,3.1,2022-10-16T14:25:29.908Z,2022-10-16T14:25:32Z,3849344483,212,1.5,3849344619,233,232,3849344477,56,Back,3849344485,213,0.0,3849344623,286,,3849344479,140,34.8,3849344617,236,,3849344481,141,3.1,8ruo0cyz6gvcp7yiks9fz1ed,J. Sehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472988313,232,74,1,23,57,bax97wqmyvdu4xygi7wzcvdzd,1,66.6,93,2022-10-16T14:25:29.909Z,2022-10-16T16:00:15Z,3849344633,233,242,3849344593,56,Left,3849344599,285,,,,,,,,,,,,,,,,,d11imdjqgfg7c0vo1te98rvv8,P. Flach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472988325,233,5,1,23,58,bax97wqmyvdu4xygi7wzcvdzd,0,62.6,100.9,2022-10-16T14:25:31.020Z,2022-10-16T14:56:29Z,3849344667,347,,3849344665,56,Left,3849344837,233,243,,,,,,,,,,,,,,,,d11imdjqgfg7c0vo1te98rvv8,P. Flach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472988345,243,5,1,23,58,4moe0x01r1f5w30g38wshyftp,1,37.4,-0.9,2022-10-16T14:25:31.020Z,2022-10-16T14:25:34Z,3849344757,56,Back,3849344801,233,233,3849344759,347,,,,,,,,,,,,,,,,,8ruo0cyz6gvcp7yiks9fz1ed,J. Sehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472988397,244,1,1,24,1,4moe0x01r1f5w30g38wshyftp,1,35.9,0,2022-10-16T14:25:33.907Z,2022-10-16T14:25:36Z,3849345055,213,1.3,3849345041,140,39.5,3849345039,56,Back,3849345045,141,21.0,3849345049,212,15.5,3849345037,107,,,,,,,,7cisqfcp1zysc12owj5j4zpx,M. Brandenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472988457,245,1,1,24,3,4moe0x01r1f5w30g38wshyftp,1,38.9,30.3,2022-10-16T14:25:36.115Z,2022-10-16T14:25:39Z,3849345367,140,38.7,3849345373,212,11.4,3849345363,56,Back,3849345377,213,1.6,3849345371,141,47.0,,,,,,,,,,8s3zfsb1yqt3trc1n9jcxiol,R. Walkling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472988587,246,1,1,24,6,4moe0x01r1f5w30g38wshyftp,1,37.8,41.3,2022-10-16T14:25:39.155Z,2022-10-16T14:25:46Z,3849346095,213,4.8,3849346081,56,Back,3849346091,212,22.6,3849346087,141,8.3,3849346083,140,40.6,,,,,,,,,,874o1s057ddcizshsu10wu6t,S. Matheis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472988641,247,1,1,24,13,4moe0x01r1f5w30g38wshyftp,1,35.1,15.9,2022-10-16T14:25:46.115Z,2022-10-16T14:25:49Z,3849346393,56,Back,3849346405,213,1.4,3849346399,141,29.8,3849346395,140,36.5,3849346403,212,9.6,,,,,,,,,,7cisqfcp1zysc12owj5j4zpx,M. Brandenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472988685,248,1,1,24,17,4moe0x01r1f5w30g38wshyftp,1,44.4,42.5,2022-10-16T14:25:49.739Z,2022-10-16T14:25:52Z,3849346677,141,63.1,3849346673,56,Center,3849346681,213,0.9,3849346679,212,17.8,3849346675,140,54.9,,,,,,,,,,7ektyvpzu0yj1b9dm7yfkxh3p,L. Hausicke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472988739,249,1,1,24,19,4moe0x01r1f5w30g38wshyftp,0,56.9,62.6,2022-10-16T14:25:52.019Z,2022-10-16T14:25:55Z,3849346965,212,19.4,3849346961,140,75.3,3849346963,141,64.5,3849346959,56,Center,3849346967,213,0.1,3849346991,4,,,,,,,,874o1s057ddcizshsu10wu6t,S. Matheis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472988753,234,8,1,24,23,bax97wqmyvdu4xygi7wzcvdzd,1,23.9,43.4,2022-10-16T14:25:55.387Z,2022-10-16T14:25:55Z,3849347051,56,Back,,,,,,,,,,,,,,,,,,,,,,mx0xcrbamcrs77w7socdzv11,S. Freutel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472988849,250,1,1,24,27,4moe0x01r1f5w30g38wshyftp,0,67.1,95.9,2022-10-16T14:25:59.491Z,2022-10-16T14:26:02Z,3849347603,140,83.5,3849347609,213,6.0,3849347605,141,88.1,3849347607,212,18.0,3849347601,56,Left,,,,,,,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472988883,235,12,1,24,30,bax97wqmyvdu4xygi7wzcvdzd,1,12.1,7.9,2022-10-16T14:26:03.012Z,2022-10-16T14:58:59Z,3849347821,167,,3849347787,213,5.3,3849347781,140,16.5,3849347779,56,Back,3849347785,212,7.8,3849347783,141,0.0,,,,,,,mx0xcrbamcrs77w7socdzv11,S. Freutel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472988887,236,5,1,24,31,bax97wqmyvdu4xygi7wzcvdzd,0,17.3,-0.8,2022-10-16T14:26:03.739Z,2022-10-16T14:56:30Z,3849348881,233,251,3849347803,347,,3849347801,56,Back,,,,,,,,,,,,,,,,mx0xcrbamcrs77w7socdzv11,S. Freutel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472989083,251,5,1,24,31,4moe0x01r1f5w30g38wshyftp,1,82.7,100.8,2022-10-16T14:26:03.739Z,2022-10-16T14:26:12Z,3849348741,347,,3849348739,56,Left,3849348861,233,236,,,,,,,,,,,,,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472989195,252,1,1,24,40,4moe0x01r1f5w30g38wshyftp,1,75.2,100,2022-10-16T14:26:12.331Z,2022-10-16T14:26:18Z,3849349423,56,Left,3849349427,141,86.3,3849349431,213,5.0,3849349429,212,10.9,3849349425,140,78.3,3849349421,107,,,,,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472989205,253,50,1,24,45,4moe0x01r1f5w30g38wshyftp,1,80.9,90.6,2022-10-16T14:26:17.706Z,2022-10-16T14:26:19Z,3849349561,233,237,3849349485,56,Left,3849349487,286,,,,,,,,,,,,,,,,,874o1s057ddcizshsu10wu6t,S. Matheis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472989189,237,7,1,24,45,bax97wqmyvdu4xygi7wzcvdzd,0,19.1,9.4,2022-10-16T14:26:17.707Z,2022-10-16T14:26:19Z,3849349379,285,,3849349377,56,Back,3849349537,233,253,,,,,,,,,,,,,,,,qkcqv1empq487tv0aufyhfdg,A. Andres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472989253,254,1,1,24,46,4moe0x01r1f5w30g38wshyftp,0,74.5,84.1,2022-10-16T14:26:19.235Z,2022-10-16T14:26:21Z,3849349781,212,15.5,3849349777,140,73.8,3849349783,213,4.7,3849349775,56,Center,3849349779,141,61.4,,,,,,,,,,874o1s057ddcizshsu10wu6t,S. Matheis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472989259,238,49,1,24,49,bax97wqmyvdu4xygi7wzcvdzd,1,24.9,50.7,2022-10-16T14:26:21.531Z,2022-10-16T14:26:21Z,,,,,,,,,,,,,,,,,,,,,,,,,d11imdjqgfg7c0vo1te98rvv8,P. Flach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472989289,239,1,1,24,49,bax97wqmyvdu4xygi7wzcvdzd,0,24.9,50.7,2022-10-16T14:26:21.627Z,2022-10-16T14:26:22Z,3849349911,56,Back,3849349917,212,17.7,3849349915,141,57.9,3849349919,213,0.3,3849349913,140,41.1,,,,,,,,,,d11imdjqgfg7c0vo1te98rvv8,P. Flach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472989357,255,1,1,24,51,4moe0x01r1f5w30g38wshyftp,1,58.1,41.3,2022-10-16T14:26:23.764Z,2022-10-16T14:26:26Z,3849350283,141,44.8,3849350277,56,Center,3849350279,140,81.1,3849350285,212,24.3,3849350289,213,0.1,3849350275,155,,,,,,,,865nmkmx9qstpt90gc7bvp5ud,M. Ulbrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472989367,256,61,1,24,53,4moe0x01r1f5w30g38wshyftp,0,81.1,44.8,2022-10-16T14:26:26.235Z,2022-10-16T14:26:26Z,3849350347,56,Center,,,,,,,,,,,,,,,,,,,,,,8ruo0cyz6gvcp7yiks9fz1ed,J. Sehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472989413,240,12,1,24,55,bax97wqmyvdu4xygi7wzcvdzd,1,9.5,59.9,2022-10-16T14:26:27.596Z,2022-10-16T14:26:29Z,3849350711,140,0.0,3849350829,167,,3849350715,212,20.0,3849350707,56,Back,3849350717,213,2.1,3849350713,141,84.8,,,,,,,2g09uohghh7k9c8de566k2led,E. Henriksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472989425,241,6,1,24,56,bax97wqmyvdu4xygi7wzcvdzd,0,9.1,70,2022-10-16T14:26:28.554Z,2022-10-16T14:54:46Z,3849350787,73,,3849350917,233,257,3849350785,56,Back,,,,,,,,,,,,,,,,2g09uohghh7k9c8de566k2led,E. Henriksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472989445,257,6,1,24,56,4moe0x01r1f5w30g38wshyftp,1,90.9,30,2022-10-16T14:26:28.554Z,2022-10-16T14:26:30Z,3849350875,75,,3849350897,233,241,3849350873,56,Center,,,,,,,,,,,,,,,,8ruo0cyz6gvcp7yiks9fz1ed,J. Sehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472990137,258,1,1,25,30,4moe0x01r1f5w30g38wshyftp,0,99.5,0.5,2022-10-16T14:27:03.188Z,2022-10-16T14:27:09Z,3849354517,213,1.6,3849354483,6,,3849354495,56,Center,3849354491,223,,3849354479,2,,3849354487,155,,3849354509,141,47.8,3849354497,140,97.3,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,3849354513,212,32.2,3849354523,1,,,3849354987,233,,,,,,,,,,,,,,,,,,242,,,,
2472990217,242,12,1,25,35,bax97wqmyvdu4xygi7wzcvdzd,1,3.3,56.9,2022-10-16T14:27:07.979Z,2022-10-16T14:53:51Z,3849354885,212,29.3,3849522267,56,Back,3849522417,15,,3849354883,141,92.9,3849354887,213,1.0,3849354881,140,18.7,,,,,,,qirr699c3gjdqq420ssd9vit,D. Hoppius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472990335,259,1,1,25,37,4moe0x01r1f5w30g38wshyftp,0,79.3,7.4,2022-10-16T14:27:09.563Z,2022-10-16T14:27:14Z,3849355539,212,35.9,3849355527,2,,3849355531,56,Center,3849355529,155,,3849355543,213,1.1,3849355533,140,95.2,3849355547,1,,3849355537,141,54.2,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472990399,243,44,1,25,41,bax97wqmyvdu4xygi7wzcvdzd,1,3.6,47.4,2022-10-16T14:27:13.449Z,2022-10-16T14:27:16Z,3849355783,233,260,3849355725,56,Back,3849355727,285,,,,,,,,,,,,,,,,,biomno1rhjrnhw59fs2yisktm,E. Mahmutovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472990349,260,44,1,25,41,4moe0x01r1f5w30g38wshyftp,0,96.4,52.6,2022-10-16T14:27:13.450Z,2022-10-16T14:27:16Z,3849355577,56,Center,3849355819,233,243,3849355579,286,,,,,,,,,,,,,,,,,7ektyvpzu0yj1b9dm7yfkxh3p,L. Hausicke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472990413,244,11,1,25,43,bax97wqmyvdu4xygi7wzcvdzd,1,2.4,49,2022-10-16T14:27:15.370Z,2022-10-16T14:27:15Z,3849355775,56,Back,3849355777,88,,,,,,,,,,,,,,,,,,,,biomno1rhjrnhw59fs2yisktm,E. Mahmutovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472990775,245,1,1,26,1,bax97wqmyvdu4xygi7wzcvdzd,0,14.9,62.9,2022-10-16T14:27:33.994Z,2022-10-16T14:27:35Z,3849357813,141,51.5,3849357809,56,Center,3849357817,213,6.1,3849357815,212,38.9,3849357807,199,,3849357819,1,,3849357811,140,51.2,,,,biomno1rhjrnhw59fs2yisktm,E. Mahmutovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472990815,262,1,1,26,4,4moe0x01r1f5w30g38wshyftp,0,46.8,49.4,2022-10-16T14:27:36.946Z,2022-10-16T14:27:37Z,3849358015,212,4.8,3849358007,3,,3849358013,141,49.7,3849358019,213,0.0,3849358009,56,Center,3849358011,140,51.4,,,,,,,7ektyvpzu0yj1b9dm7yfkxh3p,L. Hausicke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472990859,246,1,1,26,4,bax97wqmyvdu4xygi7wzcvdzd,1,51.3,50.7,2022-10-16T14:27:37.227Z,2022-10-16T14:27:39Z,3849358235,3,,3849358245,213,0.2,3849358239,140,63.5,3849358241,141,54.6,3849358243,212,13.1,3849358237,56,Center,,,,,,,7xplwmgnz56mfkdwnjwep632s,A. Hess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472990867,247,1,1,26,7,bax97wqmyvdu4xygi7wzcvdzd,0,62.7,53.9,2022-10-16T14:27:39.490Z,2022-10-16T14:27:40Z,3849358259,140,65.7,3849358299,233,263,3849358263,212,3.2,3849358265,213,6.1,3849358257,56,Center,3849358303,286,,3849358261,141,53.0,3849358297,236,,qirr699c3gjdqq420ssd9vit,D. Hoppius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472990875,263,74,1,26,7,4moe0x01r1f5w30g38wshyftp,1,35,46.7,2022-10-16T14:27:39.491Z,2022-10-16T16:00:16Z,3849358277,56,Back,3849358347,233,247,3849358279,285,,,,,,,,,,,,,,,,,865nmkmx9qstpt90gc7bvp5ud,M. Ulbrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472990907,264,1,1,26,8,4moe0x01r1f5w30g38wshyftp,0,35.7,46.4,2022-10-16T14:27:40.898Z,2022-10-16T14:27:56Z,3849358477,141,47.6,3849358481,213,0.1,3849358479,212,12.1,3849358473,56,Back,3849358475,140,47.2,,,,,,,,,,7cisqfcp1zysc12owj5j4zpx,M. Brandenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472990931,248,1,1,26,9,bax97wqmyvdu4xygi7wzcvdzd,1,55.6,54.9,2022-10-16T14:27:41.955Z,2022-10-16T14:27:43Z,3849358601,56,Center,3849358607,212,14.6,3849358609,213,5.0,3849358603,140,59.4,3849358605,141,34.2,,,,,,,,,,380wlef6rk03khlb0t5elb04q,M. Cin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472990965,249,2,1,26,11,bax97wqmyvdu4xygi7wzcvdzd,1,58.6,34.2,2022-10-16T14:27:43.555Z,2022-10-16T14:54:02Z,3849358793,141,59.9,3849358789,56,Center,3849359891,7,b9gxo2rldtuz9mi8lzgnm0mxg,3849358791,140,80.0,,,,,,,,,,,,,c45vx4712w32k3ttlgoijkhuy,V. Fürst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472991065,265,55,1,26,11,4moe0x01r1f5w30g38wshyftp,1,25.6,40,2022-10-16T14:27:43.556Z,2022-10-16T14:54:47Z,,,,,,,,,,,,,,,,,,,,,,,,,865nmkmx9qstpt90gc7bvp5ud,M. Ulbrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472991239,266,1,1,26,29,4moe0x01r1f5w30g38wshyftp,1,14.8,48.7,2022-10-16T14:28:01.706Z,2022-10-16T14:28:03Z,3849360457,241,,3849360461,56,Back,3849360453,5,,3849360465,140,22.9,3849360469,141,56.1,3849360475,213,0.5,3849360471,212,9.9,,,,cc32rolkcvyuul5t2uearz0mh,A. Borbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472991317,267,1,1,26,30,4moe0x01r1f5w30g38wshyftp,1,22.9,56.1,2022-10-16T14:28:02.978Z,2022-10-16T14:28:07Z,3849360867,141,44.2,3849360869,212,13.4,3849360863,56,Back,3849360871,213,3.8,3849360865,140,12.7,,,,,,,,,,7ektyvpzu0yj1b9dm7yfkxh3p,L. Hausicke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472991365,268,1,1,26,34,4moe0x01r1f5w30g38wshyftp,1,15.2,44,2022-10-16T14:28:06.898Z,2022-10-16T14:28:09Z,3849361207,212,15.3,3849361181,56,Back,3849361203,140,28.1,3849361205,141,33.4,3849361209,213,5.8,,,,,,,,,,cc32rolkcvyuul5t2uearz0mh,A. Borbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472991493,269,1,1,26,37,4moe0x01r1f5w30g38wshyftp,1,26.1,29.8,2022-10-16T14:28:09.418Z,2022-10-16T14:28:15Z,3849361923,140,24.6,3849361929,213,4.6,3849361925,141,7.6,3849361927,212,15.2,3849361921,56,Back,,,,,,,,,,874o1s057ddcizshsu10wu6t,S. Matheis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472991515,270,1,1,26,43,4moe0x01r1f5w30g38wshyftp,1,26.4,6.1,2022-10-16T14:28:15.530Z,2022-10-16T14:28:16Z,3849362057,213,0.1,3849362043,56,Right,3849362053,212,41.4,3849362047,140,65.7,3849362039,155,,3849362049,141,11.4,3849362059,1,,,,,865nmkmx9qstpt90gc7bvp5ud,M. Ulbrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472991537,271,1,1,26,44,4moe0x01r1f5w30g38wshyftp,1,65.7,11.4,2022-10-16T14:28:16.522Z,2022-10-16T14:28:17Z,3849362191,141,34.8,3849362189,140,55.5,3849362185,3,,3849362195,213,2.2,3849362193,212,19.2,3849362187,56,Center,,,,,,,8eo9ruenerbpab45xo9cei191,A. Tarczyńska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472991561,272,1,1,26,44,4moe0x01r1f5w30g38wshyftp,0,55.5,34.8,2022-10-16T14:28:16.586Z,2022-10-16T15:01:04Z,3849362285,56,Center,3849362291,212,16.7,3849362289,141,42.1,3849362287,140,70.7,3849362293,213,0.3,,,,,,,,,,8ruo0cyz6gvcp7yiks9fz1ed,J. Sehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472991631,273,1,1,26,45,4moe0x01r1f5w30g38wshyftp,0,65.1,28.1,2022-10-16T14:28:17.466Z,2022-10-16T15:01:13Z,3849369805,236,,3849369799,141,28.3,3849369801,212,1.4,3849369811,286,,3849369803,213,3.0,3849362623,56,Center,3849369807,233,264,3849369797,140,63.8,8eo9ruenerbpab45xo9cei191,A. Tarczyńska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472992635,264,74,1,26,45,bax97wqmyvdu4xygi7wzcvdzd,1,32.6,85.7,2022-10-16T14:28:17.467Z,2022-10-16T16:00:16Z,3849367893,56,Back,3849367895,285,,3849369835,233,273,,,,,,,,,,,,,,,,b9gxo2rldtuz9mi8lzgnm0mxg,K. Parcell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472991547,250,43,1,26,46,bax97wqmyvdu4xygi7wzcvdzd,1,0,0,2022-10-16T14:28:19.138Z,2022-10-16T15:01:23Z,3849362261,15,0,3849362229,56,Back,3849550997,144,8,,,,,,,,,,,,,,,,c45vx4712w32k3ttlgoijkhuy,V. Fürst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472991605,251,49,1,26,49,bax97wqmyvdu4xygi7wzcvdzd,1,32,68.5,2022-10-16T14:28:21.307Z,2022-10-16T14:28:21Z,,,,,,,,,,,,,,,,,,,,,,,,,d11imdjqgfg7c0vo1te98rvv8,P. Flach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472991729,252,1,1,26,50,bax97wqmyvdu4xygi7wzcvdzd,1,35.1,65.2,2022-10-16T14:28:23.250Z,2022-10-16T14:28:26Z,3849363115,213,4.8,3849363101,56,Back,3849363105,141,43.0,3849363109,212,15.2,3849363103,140,36.4,,,,,,,,,,d11imdjqgfg7c0vo1te98rvv8,P. Flach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472991765,253,1,1,26,54,bax97wqmyvdu4xygi7wzcvdzd,1,46.1,46.1,2022-10-16T14:28:26.817Z,2022-10-16T14:28:28Z,3849363321,141,49.4,3849363325,213,0.1,3849363319,140,65.5,3849363317,56,Center,3849363323,212,20.5,,,,,,,,,,c45vx4712w32k3ttlgoijkhuy,V. Fürst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472991773,254,1,1,26,56,bax97wqmyvdu4xygi7wzcvdzd,0,65.4,49.7,2022-10-16T14:28:28.850Z,2022-10-16T14:28:29Z,3849363367,141,42.2,3849363433,156,,3849363365,140,63.9,3849363371,213,4.4,3849363363,56,Center,3849363369,212,5.3,,,,,,,qirr699c3gjdqq420ssd9vit,D. Hoppius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472991893,274,1,1,26,57,4moe0x01r1f5w30g38wshyftp,1,33,57.3,2022-10-16T14:28:30.122Z,2022-10-16T14:28:35Z,3849364003,213,3.0,3849363997,140,27.7,3849364001,212,5.6,3849363995,56,Back,3849363999,141,58.7,,,,,,,,,,yfdg1l58kdyyuodyqjwhwbth,H. Németh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472991901,275,49,1,26,58,4moe0x01r1f5w30g38wshyftp,1,27.7,58.7,2022-10-16T14:28:30.642Z,2022-10-16T15:30:11Z,,,,,,,,,,,,,,,,,,,,,,,,,7ektyvpzu0yj1b9dm7yfkxh3p,L. Hausicke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472991921,276,1,1,26,59,4moe0x01r1f5w30g38wshyftp,0,27.7,58.7,2022-10-16T14:28:31.794Z,2022-10-16T15:30:14Z,3849364173,213,1.5,3849364167,140,28.8,3849364165,56,Back,3849364171,212,29.5,3849364169,141,100.0,,,,,,,,,,7ektyvpzu0yj1b9dm7yfkxh3p,L. Hausicke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472991877,255,5,1,27,0,bax97wqmyvdu4xygi7wzcvdzd,1,71.3,-1.6,2022-10-16T14:28:32.945Z,2022-10-16T14:28:37Z,3849364223,233,277,3849363909,347,,3849363907,56,Right,,,,,,,,,,,,,,,,qirr699c3gjdqq420ssd9vit,D. Hoppius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472991925,277,5,1,27,0,4moe0x01r1f5w30g38wshyftp,0,28.7,101.6,2022-10-16T14:28:32.945Z,2022-10-16T14:56:30Z,3849364187,56,Back,3849364261,233,255,3849364189,347,,,,,,,,,,,,,,,,,7ektyvpzu0yj1b9dm7yfkxh3p,L. Hausicke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472992033,256,1,1,27,9,bax97wqmyvdu4xygi7wzcvdzd,1,71.5,0,2022-10-16T14:28:41.314Z,2022-10-16T14:28:51Z,3849364777,107,,3849364787,213,1.6,3849364783,141,20.0,3849364781,140,71.4,3849364785,212,14.7,3849364779,56,Right,,,,,,,qkcqv1empq487tv0aufyhfdg,A. Andres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472992071,257,1,1,27,10,bax97wqmyvdu4xygi7wzcvdzd,0,71.9,20.9,2022-10-16T14:28:42.498Z,2022-10-16T14:28:48Z,3849364967,141,0.0,3849364963,56,Right,3849364969,212,24.7,3849364971,213,5.6,3849364965,140,90.5,,,,,,,,,,qirr699c3gjdqq420ssd9vit,D. Hoppius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472992079,258,5,1,27,11,bax97wqmyvdu4xygi7wzcvdzd,0,91.1,-1.3,2022-10-16T14:28:43.881Z,2022-10-16T14:56:30Z,3849365011,56,Right,3849366423,233,278,3849365013,347,,,,,,,,,,,,,,,,,qirr699c3gjdqq420ssd9vit,D. Hoppius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472992341,278,5,1,27,11,4moe0x01r1f5w30g38wshyftp,1,8.9,101.3,2022-10-16T14:28:43.881Z,2022-10-16T14:28:57Z,3849366311,56,Back,3849366357,233,258,3849366313,347,,,,,,,,,,,,,,,,,7ektyvpzu0yj1b9dm7yfkxh3p,L. Hausicke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472992427,279,1,1,27,24,4moe0x01r1f5w30g38wshyftp,1,10.1,100,2022-10-16T14:28:56.633Z,2022-10-16T14:29:01Z,3849366721,141,95.4,3849366725,212,24.1,3849366733,1,,3849366719,140,32.7,3849366729,213,6.1,3849366715,56,Back,3849366713,107,,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
