id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/15/value,assist
2545029041,7,8,1,0,15,4moe0x01r1f5w30g38wshyftp,1,49.7,59.1,2023-05-07T11:01:16.449Z,2023-05-07T11:01:16Z,4257942503,56,Back,,,,,,,,,,,,,,,,,,,,,,874o1s057ddcizshsu10wu6t,S. Matheis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545029063,9,1,1,0,17,4moe0x01r1f5w30g38wshyftp,0,56.8,87,2023-05-07T11:01:18.443Z,2023-05-07T11:11:45Z,4257942633,141,80.4,4257942629,56,Left,4257942661,286,,4257942631,140,60.9,4257942637,213,5.5,4257942657,233,5,4257942635,212,6.2,4257942655,236,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545029053,5,74,1,0,17,6yhza3xbfafj5c9897mbkbudn,1,39.2,18.3,2023-05-07T11:01:18.444Z,2023-05-07T11:01:26Z,4257942577,56,Back,4257942663,233,9,4257942579,285,,,,,,,,,,,,,,,,,8aibvmivjl0icinhglit7ltqt,K. Fellhauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545029057,8,49,1,0,17,4moe0x01r1f5w30g38wshyftp,1,56.4,87.3,2023-05-07T11:01:18.547Z,2023-05-07T11:01:18Z,,,,,,,,,,,,,,,,,,,,,,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545029071,6,5,1,0,19,6yhza3xbfafj5c9897mbkbudn,0,54.9,-1.4,2023-05-07T11:01:20.044Z,2023-05-07T11:01:27Z,4257943039,233,10,4257942673,347,,4257942671,56,Right,,,,,,,,,,,,,,,,2ij21gq2d0xqcyho9t49glkvd,J. Minge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545029135,10,5,1,0,19,4moe0x01r1f5w30g38wshyftp,1,45.1,101.4,2023-05-07T11:01:20.044Z,2023-05-07T11:55:03Z,4257943001,347,,4257942997,56,Back,4257943021,233,6,,,,,,,,,,,,,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545029157,11,1,1,0,25,4moe0x01r1f5w30g38wshyftp,1,50.7,100,2023-05-07T11:01:26.341Z,2023-05-07T11:01:29Z,4257943153,1,,4257943143,56,Left,4257943149,212,32.3,4257943151,213,6.0,4257943141,107,,4257943147,141,90.1,4257943145,140,80.6,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545029179,12,1,1,0,27,4moe0x01r1f5w30g38wshyftp,1,80.6,90.1,2023-05-07T11:01:28.904Z,2023-05-07T11:01:30Z,4257943269,140,72.6,4257943271,141,86.5,4257943275,213,3.4,4257943273,212,8.7,4257943267,56,Left,,,,,,,,,,6mj7z1yytw7jrbnbpu2mqyezu,M. Sternad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545029211,13,1,1,0,29,4moe0x01r1f5w30g38wshyftp,1,72.6,86.5,2023-05-07T11:01:30.012Z,2023-05-07T11:01:32Z,4257943419,140,71.4,4257943423,141,70.4,4257943425,212,11.0,4257943417,56,Center,4257943427,213,4.6,,,,,,,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545029219,14,50,1,0,30,4moe0x01r1f5w30g38wshyftp,1,69.8,71.8,2023-05-07T11:01:31.563Z,2023-05-07T11:01:33Z,4257943459,286,,4257943525,233,7,4257943457,56,Center,,,,,,,,,,,,,,,,8s3zfsb1yqt3trc1n9jcxiol,R. Walkling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545029203,7,7,1,0,30,6yhza3xbfafj5c9897mbkbudn,0,30.2,28.2,2023-05-07T11:01:31.564Z,2023-05-07T11:01:33Z,4257943513,233,14,4257943369,56,Back,4257943371,285,,,,,,,,,,,,,,,,,2ij21gq2d0xqcyho9t49glkvd,J. Minge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545029247,15,1,1,0,32,4moe0x01r1f5w30g38wshyftp,1,77.4,66.6,2023-05-07T11:01:33.639Z,2023-05-07T11:01:34Z,4257943621,213,4.6,4257943617,141,59.7,4257943615,140,76.8,4257943613,56,Center,4257943619,212,4.7,,,,,,,,,,6mj7z1yytw7jrbnbpu2mqyezu,M. Sternad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545029261,16,50,1,0,33,4moe0x01r1f5w30g38wshyftp,1,78.3,57.2,2023-05-07T11:01:34.203Z,2023-05-07T11:01:36Z,4257943755,233,8,4257943685,286,,4257943683,56,Center,,,,,,,,,,,,,,,,eqfpy2v3q1fzy13317hwl8yc5,S. Sanders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545029257,8,7,1,0,33,6yhza3xbfafj5c9897mbkbudn,1,21.7,42.8,2023-05-07T11:01:34.204Z,2023-05-07T11:01:36Z,4257943743,233,16,4257943665,56,Back,4257943667,285,,,,,,,,,,,,,,,,,8aibvmivjl0icinhglit7ltqt,K. Fellhauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545029259,9,49,1,0,34,6yhza3xbfafj5c9897mbkbudn,1,14.6,44.9,2023-05-07T11:01:35.116Z,2023-05-07T11:01:35Z,,,,,,,,,,,,,,,,,,,,,,,,,8aibvmivjl0icinhglit7ltqt,K. Fellhauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545029285,10,1,1,0,34,6yhza3xbfafj5c9897mbkbudn,1,14.6,44.9,2023-05-07T11:01:35.195Z,2023-05-07T11:01:37Z,4257943803,140,13.2,4257943809,213,1.7,4257943807,212,10.2,4257943801,56,Back,4257943805,141,59.7,,,,,,,,,,8aibvmivjl0icinhglit7ltqt,K. Fellhauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545029339,11,1,1,0,35,6yhza3xbfafj5c9897mbkbudn,1,13.2,59.7,2023-05-07T11:01:36.683Z,2023-05-07T11:45:36Z,4257944093,1,,4257944083,56,Back,4257944089,212,37.6,4257944087,141,19.2,4257944091,213,5.5,4257944081,157,,4257944085,140,37.6,,,,6q0njimucm06r3x7enupxpl,G. Stegemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545029363,12,3,1,0,40,6yhza3xbfafj5c9897mbkbudn,1,37.1,16.7,2023-05-07T11:01:41.503Z,2023-05-07T11:45:29Z,4257944207,56,Back,4257944209,286,,4257944397,233,17,,,,,,,,,,,,,,,,5rcmpmxeny97slsu826vmwh61,L. Kolb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545029395,17,45,1,0,40,4moe0x01r1f5w30g38wshyftp,0,62.9,83.3,2023-05-07T11:01:41.503Z,2023-05-07T11:01:46Z,4257944327,56,Left,4257944417,233,12,4257944329,285,,,,,,,,,,,,,,,,,874o1s057ddcizshsu10wu6t,S. Matheis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545029367,13,4,1,0,42,6yhza3xbfafj5c9897mbkbudn,1,40.8,16.1,2023-05-07T11:01:43.372Z,2023-05-07T11:45:18Z,4257944843,286,,4257944839,295,,4257944215,56,Back,4257944841,152,,4257944837,13,,4257998547,233,19,,,,,,,5rcmpmxeny97slsu826vmwh61,L. Kolb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545029541,19,4,1,0,42,4moe0x01r1f5w30g38wshyftp,0,59.2,83.9,2023-05-07T11:01:43.373Z,2023-05-07T11:11:45Z,4257945129,56,Left,4257945271,295,,4257998571,233,13,4257945127,13,,4257945135,285,,4257945131,152,,,,,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545029535,18,43,1,0,46,4moe0x01r1f5w30g38wshyftp,1,0,0,2023-05-07T11:01:47.611Z,2023-05-07T12:03:54Z,4257945107,285,0,4258297785,144,7,4257945105,56,Back,,,,,,,,,,,,,,,,874o1s057ddcizshsu10wu6t,S. Matheis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545029661,14,1,1,1,6,6yhza3xbfafj5c9897mbkbudn,0,41.9,18.6,2023-05-07T11:02:07.596Z,2023-05-07T11:47:01Z,4257945797,212,39.8,4257945793,140,73.2,4257945791,56,Center,4257945787,157,,4257945801,1,,4257945785,5,,4257945795,141,51.5,4257945789,152,,5sycg0t0w11j4vm43arm93v1l,S. Steuerwald,4257945799,213,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2545029695,20,49,1,1,9,4moe0x01r1f5w30g38wshyftp,1,31.6,51.9,2023-05-07T11:02:10.391Z,2023-05-07T11:02:10Z,,,,,,,,,,,,,,,,,,,,,,,,,874o1s057ddcizshsu10wu6t,S. Matheis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545029715,21,1,1,1,9,4moe0x01r1f5w30g38wshyftp,1,32.1,52.3,2023-05-07T11:02:10.711Z,2023-05-07T11:02:11Z,4257946091,56,Back,4257946093,140,36.0,4257946097,212,5.1,4257946099,213,0.6,4257946095,141,56.7,,,,,,,,,,874o1s057ddcizshsu10wu6t,S. Matheis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545029933,22,1,1,1,10,4moe0x01r1f5w30g38wshyftp,0,36,56.7,2023-05-07T11:02:11.622Z,2023-05-07T11:02:25Z,4257947207,56,Back,4257947215,213,5.4,4257947213,212,20.0,4257947211,141,33.4,4257947209,140,47.7,,,,,,,,,,8s3zfsb1yqt3trc1n9jcxiol,R. Walkling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545029851,15,49,1,1,19,6yhza3xbfafj5c9897mbkbudn,1,7.4,75,2023-05-07T11:02:20.252Z,2023-05-07T11:02:20Z,,,,,,,,,,,,,,,,,,,,,,,,,e6a4lxx6og97jg9qv4lplfo4p,M. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545029941,16,1,1,1,22,6yhza3xbfafj5c9897mbkbudn,0,22.7,69.6,2023-05-07T11:02:23.228Z,2023-05-07T11:02:25Z,4257947243,1,,4257947233,56,Center,4257947239,212,55.2,4257947237,141,64.2,4257947241,213,6.2,4257947231,155,,4257947235,140,75.2,,,,e6a4lxx6og97jg9qv4lplfo4p,M. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545030003,24,49,1,1,29,4moe0x01r1f5w30g38wshyftp,1,24.8,35.7,2023-05-07T11:02:30.394Z,2023-05-07T11:02:33Z,,,,,,,,,,,,,,,,,,,,,,,,,cc32rolkcvyuul5t2uearz0mh,A. Borbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545030153,25,1,1,1,38,4moe0x01r1f5w30g38wshyftp,1,20.8,37.5,2023-05-07T11:02:39.776Z,2023-05-07T11:07:07Z,4257948331,140,44.1,4257948333,141,7.2,4257948337,213,5.6,4257948329,56,Back,4257948335,212,32.0,,,,,,,,,,cc32rolkcvyuul5t2uearz0mh,A. Borbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545030199,26,1,1,1,41,4moe0x01r1f5w30g38wshyftp,1,47.7,5.4,2023-05-07T11:02:42.218Z,2023-05-07T11:02:45Z,4257948585,213,2.9,4257948579,141,12.9,4257948575,56,Back,4257948581,212,18.7,4257948577,140,30.6,,,,,,,,,,7mfl844y4zw1u07g3owaxyaga,T. Keles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545030263,27,1,1,1,44,4moe0x01r1f5w30g38wshyftp,1,32.7,17.1,2023-05-07T11:02:45.703Z,2023-05-07T11:02:49Z,4257948885,56,Back,4257948889,141,62.1,4257948893,213,1.6,4257948887,140,32.7,4257948891,212,30.6,,,,,,,,,,865nmkmx9qstpt90gc7bvp5ud,M. Ulbrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545030291,28,1,1,1,48,4moe0x01r1f5w30g38wshyftp,1,32.7,62.2,2023-05-07T11:02:49.015Z,2023-05-07T11:02:51Z,4257949097,212,23.0,4257949091,56,Back,4257949093,140,43.9,4257949099,213,1.0,4257949095,141,91.2,,,,,,,,,,yfdg1l58kdyyuodyqjwhwbth,H. Németh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545030369,29,2,1,1,49,4moe0x01r1f5w30g38wshyftp,1,46.6,91.9,2023-05-07T11:02:50.239Z,2023-05-07T11:55:09Z,4257949481,140,86.6,4257949483,141,85.7,4258230063,7,6mj7z1yytw7jrbnbpu2mqyezu,4257949479,56,Left,4257949489,1,,,,,,,,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545081023,393,55,1,1,49,6yhza3xbfafj5c9897mbkbudn,1,28,22.2,2023-05-07T11:02:50.240Z,2023-05-07T11:47:51Z,,,,,,,,,,,,,,,,,,,,,,,,,5sycg0t0w11j4vm43arm93v1l,S. Steuerwald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545030373,30,43,1,1,55,4moe0x01r1f5w30g38wshyftp,1,0,0,2023-05-07T11:02:56.894Z,2023-05-07T11:48:43Z,4257949507,346,0,4258230551,144,5,4257949505,56,Center,,,,,,,,,,,,,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545030535,17,1,1,2,4,6yhza3xbfafj5c9897mbkbudn,1,9,32.6,2023-05-07T11:03:05.611Z,2023-05-07T11:52:29Z,4257950429,212,20.6,4258225333,152,,4257950423,56,Back,4257950425,140,18.8,4257950431,213,1.0,4258225331,5,,4257950427,141,58.8,,,,ango7gke2apqzfzsugq6983it,L. Nuding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545030617,18,1,1,2,6,6yhza3xbfafj5c9897mbkbudn,1,23.6,63.9,2023-05-07T11:03:07.259Z,2023-05-07T11:53:14Z,4257950839,140,31.8,4257950845,213,1.2,4257950841,141,94.5,4257950843,212,22.5,4257950837,56,Back,,,,,,,,,,6q0njimucm06r3x7enupxpl,G. Stegemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545030665,19,1,1,2,10,6yhza3xbfafj5c9897mbkbudn,1,37.5,92.4,2023-05-07T11:03:11.915Z,2023-05-07T11:53:17Z,4257951057,141,70.9,4257951059,212,17.7,4257951049,56,Back,4257951061,213,4.1,4257951053,140,28.0,,,,,,,,,,e6a4lxx6og97jg9qv4lplfo4p,M. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545030741,20,1,1,2,13,6yhza3xbfafj5c9897mbkbudn,1,28.3,67.6,2023-05-07T11:03:14.459Z,2023-05-07T11:53:18Z,4257951367,141,24.4,4257951359,56,Back,4257951363,140,31.5,4257951371,213,4.8,4257951369,212,29.6,,,,,,,,,,6q0njimucm06r3x7enupxpl,G. Stegemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545030769,21,1,1,2,16,6yhza3xbfafj5c9897mbkbudn,1,31.5,24.4,2023-05-07T11:03:17.851Z,2023-05-07T11:52:51Z,4257951539,141,4.4,4257951535,56,Back,4257951537,140,37.4,4257951543,213,5.1,4257951541,212,14.9,,,,,,,,,,5sycg0t0w11j4vm43arm93v1l,S. Steuerwald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545030803,22,1,1,2,18,6yhza3xbfafj5c9897mbkbudn,1,37.1,5.9,2023-05-07T11:03:19.851Z,2023-05-07T11:03:21Z,4257951693,140,41.3,4257951699,213,1.3,4257951697,212,17.2,4257951691,56,Back,4257951695,141,30.3,,,,,,,,,,32ofctw7kn3l8eucrhku63dg5,L. Karl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545030851,23,1,1,2,21,6yhza3xbfafj5c9897mbkbudn,1,41.3,31.2,2023-05-07T11:03:22.651Z,2023-05-07T11:53:28Z,4257951919,56,Back,4257951923,141,29.4,4257951925,212,9.9,4257951921,140,31.9,4257951927,213,3.3,,,,,,,,,,8aibvmivjl0icinhglit7ltqt,K. Fellhauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545030869,24,1,1,2,24,6yhza3xbfafj5c9897mbkbudn,1,31.9,29.4,2023-05-07T11:03:25.099Z,2023-05-07T11:03:26Z,4257952015,212,20.4,4257952009,56,Back,4257952013,141,47.8,4257952011,140,16.5,4257952017,213,2.5,,,,,,,,,,5sycg0t0w11j4vm43arm93v1l,S. Steuerwald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545030917,25,1,1,2,24,6yhza3xbfafj5c9897mbkbudn,1,16.5,47.8,2023-05-07T11:03:25.948Z,2023-05-07T11:03:29Z,4257952261,56,Back,4257952263,140,27.3,4257952267,212,20.3,4257952265,141,72.6,4257952269,213,1.0,,,,,,,,,,ango7gke2apqzfzsugq6983it,L. Nuding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545030991,26,1,1,2,30,6yhza3xbfafj5c9897mbkbudn,1,30,69.3,2023-05-07T11:03:31.612Z,2023-05-07T11:53:40Z,4257952725,56,Back,4257952731,212,7.5,4257952727,140,32.1,4257952733,213,5.0,4257952729,141,58.8,,,,,,,,,,6q0njimucm06r3x7enupxpl,G. Stegemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545031045,27,1,1,2,34,6yhza3xbfafj5c9897mbkbudn,1,40.1,52.2,2023-05-07T11:03:35.163Z,2023-05-07T11:03:39Z,4257953049,141,93.3,4257953053,213,0.8,4257953043,155,,4257953055,1,,4257953045,56,Left,4257953051,212,38.9,4257953047,140,65.9,,,,8aibvmivjl0icinhglit7ltqt,K. Fellhauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545031051,28,61,1,2,37,6yhza3xbfafj5c9897mbkbudn,0,65.9,93.3,2023-05-07T11:03:38.891Z,2023-05-07T11:03:39Z,4257953079,56,Left,,,,,,,,,,,,,,,,,,,,,,e6a4lxx6og97jg9qv4lplfo4p,M. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545031067,29,5,1,2,38,6yhza3xbfafj5c9897mbkbudn,0,69.2,101.1,2023-05-07T11:03:39.323Z,2023-05-07T11:03:52Z,4257954185,233,31,4257953137,347,,4257953135,56,Left,,,,,,,,,,,,,,,,e6a4lxx6og97jg9qv4lplfo4p,M. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545031247,31,5,1,2,38,4moe0x01r1f5w30g38wshyftp,1,30.8,-1.1,2023-05-07T11:03:39.323Z,2023-05-07T11:55:03Z,4257954161,56,Back,4257954163,347,,4257954181,233,29,,,,,,,,,,,,,,,,7mfl844y4zw1u07g3owaxyaga,T. Keles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545031379,32,1,1,2,51,4moe0x01r1f5w30g38wshyftp,1,28.9,0,2023-05-07T11:03:52.275Z,2023-05-07T11:04:00Z,4257954879,212,19.0,4257954873,56,Back,4257954881,213,2.5,4257954875,140,14.1,4257954871,107,,4257954877,141,14.6,,,,,,,865nmkmx9qstpt90gc7bvp5ud,M. Ulbrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
