id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/15/value,assist,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2524775255,146,1,1,14,28,dpp6fex0mdxsxhdct2qf66x5n,0,85.7,86.6,2023-03-26T11:16:26.702Z,2023-03-26T11:20:11Z,4124637933,236,,4124637935,233,125,4124637921,212,1.9,4124637919,141,89.4,4124637923,213,1.4,4124637915,56,Left,4124637939,286,,4124637917,140,86.0,9yzs0w3tjas15ic0o2b51q86h,J. Bayings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524775243,125,74,1,14,28,6yhza3xbfafj5c9897mbkbudn,1,10.2,8.3,2023-03-26T11:16:26.703Z,2023-03-26T11:49:05Z,4124637949,233,146,4124637867,56,Back,4124637869,285,,,,,,,,,,,,,,,,,32ofctw7kn3l8eucrhku63dg5,L. Karl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524775261,126,12,1,14,31,6yhza3xbfafj5c9897mbkbudn,1,1,10.3,2023-03-26T11:16:29.071Z,2023-03-26T11:16:30Z,4124637955,56,Back,4124637957,140,2.7,4124637963,213,4.9,4124637961,212,8.3,4124637969,167,,4124637959,141,0.0,,,,,,,32ofctw7kn3l8eucrhku63dg5,L. Karl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524775263,127,5,1,14,32,6yhza3xbfafj5c9897mbkbudn,0,6.4,-1.7,2023-03-26T11:16:29.909Z,2023-03-26T11:16:40Z,4124638181,233,147,4124637965,56,Back,4124637967,347,,,,,,,,,,,,,,,,,32ofctw7kn3l8eucrhku63dg5,L. Karl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524775291,147,5,1,14,32,dpp6fex0mdxsxhdct2qf66x5n,1,93.6,101.7,2023-03-26T11:16:29.909Z,2023-03-26T11:46:44Z,4124638149,56,Left,4124638169,233,127,4124638151,347,,,,,,,,,,,,,,,,,9yzs0w3tjas15ic0o2b51q86h,J. Bayings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524775317,148,1,1,14,46,dpp6fex0mdxsxhdct2qf66x5n,1,87.2,100,2023-03-26T11:16:44.350Z,2023-03-26T11:16:46Z,4124638297,56,Left,4124638305,212,17.1,4124638303,141,79.2,4124638301,140,94.1,4124638307,213,5.1,4124638293,107,,,,,,,,1asefru50u06hyhmoa7d9qcx5,L. Marti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524775323,149,1,1,14,48,dpp6fex0mdxsxhdct2qf66x5n,0,94.3,78.5,2023-03-26T11:16:46.383Z,2023-03-26T11:16:46Z,4124638327,168,,4124638337,213,5.8,4124638329,56,Center,4124638325,3,,4124638331,140,94.7,4124638333,141,78.2,4124638335,212,0.5,,,,9yzs0w3tjas15ic0o2b51q86h,J. Bayings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524775335,128,61,1,14,51,6yhza3xbfafj5c9897mbkbudn,1,4.3,23.6,2023-03-26T11:16:49.033Z,2023-03-26T11:16:55Z,4124638389,56,Back,,,,,,,,,,,,,,,,,,,,,,5sycg0t0w11j4vm43arm93v1l,S. Steuerwald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524775347,129,6,1,14,51,6yhza3xbfafj5c9897mbkbudn,0,4.6,23.2,2023-03-26T11:16:49.583Z,2023-03-26T11:18:13Z,4124638431,56,Back,4124638433,73,,4124640821,233,150,,,,,,,,,,,,,,,,5sycg0t0w11j4vm43arm93v1l,S. Steuerwald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524775389,150,6,1,14,51,dpp6fex0mdxsxhdct2qf66x5n,1,95.4,76.8,2023-03-26T11:16:49.583Z,2023-03-26T11:18:13Z,4124640803,233,129,4124638603,56,Center,4124638605,73,,,,,,,,,,,,,,,,,9yzs0w3tjas15ic0o2b51q86h,J. Bayings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524775499,152,1,1,15,19,dpp6fex0mdxsxhdct2qf66x5n,1,99.6,99.4,2023-03-26T11:17:17.104Z,2023-03-26T11:17:31Z,4124639127,2,,4124639137,140,92.1,4124639547,154,,4124639141,212,29.0,4124639143,213,4.4,4124639131,155,,4124639135,56,Center,4124639133,223,,eyqhxpni376pocsunribu1jv9,E. Senß,1,4124639545,210,13,4124639139,141,58.4,4124639129,6,,,,,,,,,,,,,,,,,,,,,,,
2524775511,153,44,1,15,20,dpp6fex0mdxsxhdct2qf66x5n,1,92.6,58.2,2023-03-26T11:17:18.271Z,2023-03-26T11:17:20Z,4124639235,233,130,4124639197,56,Center,4124639199,286,,,,,,,,,,,,,,,,,2lsz8g4mvgqvartyjfud90e6t,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524775507,130,44,1,15,20,6yhza3xbfafj5c9897mbkbudn,0,7.4,41.8,2023-03-26T11:17:18.272Z,2023-03-26T11:17:20Z,4124639243,233,153,4124639177,285,,4124639175,56,Back,,,,,,,,,,,,,,,,2btt5j9bqn7isihjvqgr427yt,J. Vojteková,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524775519,154,13,1,15,21,dpp6fex0mdxsxhdct2qf66x5n,1,93.9,57.7,2023-03-26T11:17:18.847Z,2023-03-26T11:17:31Z,4124639555,74,,4124639559,154,,4124639457,25,,4124639227,56,Center,4124639567,103,63.9,4124639463,328,,4124639561,55,152,4124639565,102,51.6,2lsz8g4mvgqvartyjfud90e6t,M. Friedrich,,4124639225,17,,4124639569,230,99.5,4124639571,231,4124639459,15,,4124639557,29,51.3,,,,,,,,,,,,,,,,,
2524775517,131,5,1,15,21,6yhza3xbfafj5c9897mbkbudn,1,-1.4,55.9,2023-03-26T11:17:19.742Z,2023-03-26T11:17:21Z,4124639287,233,155,4124639219,346,,4124639217,56,Back,,,,,,,,,,,,,,,,2btt5j9bqn7isihjvqgr427yt,J. Vojteková,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524775527,155,5,1,15,21,dpp6fex0mdxsxhdct2qf66x5n,0,101.4,44.1,2023-03-26T11:17:19.742Z,2023-03-26T11:46:44Z,4124639327,233,131,4124639281,346,,4124639279,56,Center,,,,,,,,,,,,,,,,2lsz8g4mvgqvartyjfud90e6t,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524775591,132,1,1,15,34,6yhza3xbfafj5c9897mbkbudn,1,4,48.1,2023-03-26T11:17:31.870Z,2023-03-26T11:17:32Z,4124639623,237,,4124639619,213,5.5,4124639611,56,Back,4124639613,140,13.6,4124639609,124,,4124639615,141,32.3,4124639617,212,14.7,,,,ango7gke2apqzfzsugq6983it,L. Nuding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524775619,133,1,1,15,35,6yhza3xbfafj5c9897mbkbudn,1,13.6,32.3,2023-03-26T11:17:32.863Z,2023-03-26T11:17:36Z,4124639739,213,1.2,4124639731,56,Back,4124639733,140,18.3,4124639735,141,52.1,4124639737,212,14.3,,,,,,,,,,5sycg0t0w11j4vm43arm93v1l,S. Steuerwald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524775635,134,1,1,15,38,6yhza3xbfafj5c9897mbkbudn,1,24,51.9,2023-03-26T11:17:36.591Z,2023-03-26T11:17:39Z,4124639789,140,25.0,4124639791,141,66.6,4124639793,212,10.1,4124639795,213,1.5,4124639787,56,Back,,,,,,,,,,6q0njimucm06r3x7enupxpl,G. Stegemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524775659,135,1,1,15,41,6yhza3xbfafj5c9897mbkbudn,1,27.7,64.7,2023-03-26T11:17:39.567Z,2023-03-26T11:17:42Z,4124639907,213,4.5,4124639903,141,47.3,4124639905,212,12.2,4124639901,140,24.9,4124639899,56,Back,,,,,,,,,,e6a4lxx6og97jg9qv4lplfo4p,M. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524775697,136,1,1,15,44,6yhza3xbfafj5c9897mbkbudn,1,25.1,46.1,2023-03-26T11:17:42.031Z,2023-03-26T11:17:46Z,4124640071,140,29.4,4124640073,141,22.7,4124640075,212,16.5,4124640069,56,Back,4124640077,213,5.0,,,,,,,,,,6q0njimucm06r3x7enupxpl,G. Stegemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524775721,137,1,1,15,48,6yhza3xbfafj5c9897mbkbudn,1,31.9,21.2,2023-03-26T11:17:46.479Z,2023-03-26T11:17:51Z,4124640191,213,1.6,4124640189,212,14.2,4124640183,56,Back,4124640185,140,31.4,4124640187,141,42.1,,,,,,,,,,5sycg0t0w11j4vm43arm93v1l,S. Steuerwald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524775731,138,1,1,15,53,6yhza3xbfafj5c9897mbkbudn,1,38.1,44.2,2023-03-26T11:17:51.167Z,2023-03-26T11:17:54Z,4124640241,213,5.1,4124640239,212,21.5,4124640233,56,Back,4124640235,140,45.7,4124640237,141,14.9,,,,,,,,,,6q0njimucm06r3x7enupxpl,G. Stegemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524775759,139,1,1,15,56,6yhza3xbfafj5c9897mbkbudn,0,52.5,13.7,2023-03-26T11:17:54.288Z,2023-03-26T11:17:58Z,4124640337,1,,4124640333,212,48.3,4124640335,213,0.1,4124640321,155,,4124640325,140,98.1,4124640323,56,Center,4124640329,141,23.2,,,,5sycg0t0w11j4vm43arm93v1l,S. Steuerwald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524775753,156,49,1,16,0,dpp6fex0mdxsxhdct2qf66x5n,1,6.2,73.8,2023-03-26T11:17:57.886Z,2023-03-26T11:17:58Z,,,,,,,,,,,,,,,,,,,,,,,,,q4va8vnwzmwtdo6qymq4ywgl,F. Repohl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524775831,157,1,1,16,3,dpp6fex0mdxsxhdct2qf66x5n,1,7.8,59.3,2023-03-26T11:18:01.694Z,2023-03-26T11:18:07Z,4124640673,141,29.7,4124640675,212,20.5,4124640671,140,11.6,4124640669,56,Back,4124640677,213,4.9,,,,,,,,,,q4va8vnwzmwtdo6qymq4ywgl,F. Repohl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524775843,158,1,1,16,10,dpp6fex0mdxsxhdct2qf66x5n,1,20.7,27.6,2023-03-26T11:18:07.854Z,2023-03-26T11:18:10Z,4124640739,213,2.1,4124640729,140,9.6,4124640727,56,Back,4124640733,141,54.0,4124640737,212,21.4,,,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524775867,159,1,1,16,12,dpp6fex0mdxsxhdct2qf66x5n,1,12.4,55.1,2023-03-26T11:18:10.174Z,2023-03-26T11:18:14Z,4124640877,213,1.2,4124640869,56,Back,4124640871,140,22.8,4124640873,141,92.4,4124640875,212,27.6,,,,,,,,,,q4va8vnwzmwtdo6qymq4ywgl,F. Repohl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524775881,160,1,1,16,16,dpp6fex0mdxsxhdct2qf66x5n,0,24,94.5,2023-03-26T11:18:14.541Z,2023-03-26T11:18:16Z,4124640945,155,,4124640957,1,,4124640949,140,54.6,4124640951,141,91.8,4124640953,212,32.2,4124640947,56,Left,4124640955,213,6.2,,,,764yxrb6zqxke8l61qjd4o3qh,S. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524775893,140,8,1,16,17,6yhza3xbfafj5c9897mbkbudn,1,53.5,5,2023-03-26T11:18:15.425Z,2023-03-26T11:18:27Z,4124641003,56,Right,,,,,,,,,,,,,,,,,,,,,,c2w5fyxoq2xw8xm6asrn17x7t,M. Felde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524775907,161,1,1,16,19,dpp6fex0mdxsxhdct2qf66x5n,1,57.8,74.5,2023-03-26T11:18:17.486Z,2023-03-26T11:18:20Z,4124641055,213,1.0,4124641053,212,8.8,4124641047,56,Left,4124641051,141,85.5,4124641049,140,62.2,,,,,,,,,,ed31f3of5iql0onh9uellvtnt,A. Arfaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524775931,162,1,1,16,22,dpp6fex0mdxsxhdct2qf66x5n,1,55.6,82.4,2023-03-26T11:18:20.766Z,2023-03-26T11:18:24Z,4124641149,56,Back,4124641151,140,35.9,4124641155,212,20.7,4124641153,141,81.5,4124641157,213,3.2,,,,,,,,,,9yzs0w3tjas15ic0o2b51q86h,J. Bayings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524775959,163,1,1,16,26,dpp6fex0mdxsxhdct2qf66x5n,1,37.2,75.9,2023-03-26T11:18:24.446Z,2023-03-26T11:18:28Z,4124641293,140,60.4,4124641307,1,,4124641291,56,Right,4124641285,155,,4124641305,213,5.2,4124641297,141,7.6,4124641301,212,52.4,4124641287,196,,764yxrb6zqxke8l61qjd4o3qh,S. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524775963,164,1,1,16,30,dpp6fex0mdxsxhdct2qf66x5n,0,63.7,6.6,2023-03-26T11:18:28.605Z,2023-03-26T11:18:30Z,4124641329,141,12.2,4124641327,140,65.8,4124641331,212,4.4,4124641325,56,Right,4124641333,213,1.0,,,,,,,,,,c36h9olifkg6s63uktgf1puqd,S. Matysik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524775973,141,61,1,16,32,6yhza3xbfafj5c9897mbkbudn,1,41.4,88.7,2023-03-26T11:18:30.343Z,2023-03-26T11:19:14Z,4124641357,56,Back,,,,,,,,,,,,,,,,,,,,,,2btt5j9bqn7isihjvqgr427yt,J. Vojteková,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524775991,165,1,1,16,33,dpp6fex0mdxsxhdct2qf66x5n,1,66.6,18.5,2023-03-26T11:18:31.342Z,2023-03-26T11:18:33Z,4124641429,141,27.1,4124641431,212,9.4,4124641425,56,Center,4124641433,213,2.5,4124641427,140,59.6,,,,,,,,,,ed31f3of5iql0onh9uellvtnt,A. Arfaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524775993,166,50,1,16,36,dpp6fex0mdxsxhdct2qf66x5n,1,62.4,27.8,2023-03-26T11:18:33.854Z,2023-03-26T11:18:35Z,4124641437,56,Center,4124641439,286,,4124641489,233,142,,,,,,,,,,,,,,,,bf38nsprlsb7783sgyl1ezq3t,E. Van Deursen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524775995,142,7,1,16,36,6yhza3xbfafj5c9897mbkbudn,0,37.6,72.2,2023-03-26T11:18:33.855Z,2023-03-26T11:18:35Z,4124641447,285,,4124641465,233,166,4124641445,56,Back,,,,,,,,,,,,,,,,2ij21gq2d0xqcyho9t49glkvd,J. Minge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524776015,167,1,1,16,37,dpp6fex0mdxsxhdct2qf66x5n,0,56.7,16,2023-03-26T11:18:35.661Z,2023-03-26T11:18:36Z,4124641523,213,5.9,4124641519,141,0.0,4124641521,212,31.0,4124641517,140,83.8,4124641515,56,Right,,,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524776081,143,5,1,16,38,6yhza3xbfafj5c9897mbkbudn,1,16.3,101.6,2023-03-26T11:18:36.338Z,2023-03-26T11:46:44Z,4124641895,233,168,4124641893,347,,4124641891,56,Back,,,,,,,,,,,,,,,,2ij21gq2d0xqcyho9t49glkvd,J. Minge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524776019,168,5,1,16,38,dpp6fex0mdxsxhdct2qf66x5n,0,83.7,-1.6,2023-03-26T11:18:36.338Z,2023-03-26T11:18:52Z,4124641531,347,,4124641919,233,143,4124641529,56,Right,,,,,,,,,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524776091,144,1,1,16,53,6yhza3xbfafj5c9897mbkbudn,1,14.2,100,2023-03-26T11:18:51.776Z,2023-03-26T11:18:53Z,4124641937,56,Back,4124641943,212,16.0,4124641945,213,5.4,4124641941,141,83.4,4124641935,107,,4124641939,140,24.3,,,,,,,e6a4lxx6og97jg9qv4lplfo4p,M. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524776109,145,1,1,16,55,6yhza3xbfafj5c9897mbkbudn,1,26,77.9,2023-03-26T11:18:53.681Z,2023-03-26T11:19:00Z,4124642077,212,33.1,4124642081,1,,4124642071,56,Back,4124642073,140,24.5,4124642075,141,29.3,4124642079,213,4.7,,,,,,,2ij21gq2d0xqcyho9t49glkvd,J. Minge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524776135,146,1,1,17,2,6yhza3xbfafj5c9897mbkbudn,1,25.4,1.6,2023-03-26T11:19:00.753Z,2023-03-26T11:19:05Z,4124642241,140,14.7,4124642239,56,Back,4124642243,141,23.0,4124642245,212,18.4,4124642247,213,2.2,,,,,,,,,,32ofctw7kn3l8eucrhku63dg5,L. Karl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524776155,147,1,1,17,7,6yhza3xbfafj5c9897mbkbudn,1,15.7,23,2023-03-26T11:19:05.794Z,2023-03-26T11:19:08Z,4124642317,140,16.8,4124642321,212,30.9,4124642323,213,1.5,4124642319,141,68.4,4124642315,56,Back,,,,,,,,,,5sycg0t0w11j4vm43arm93v1l,S. Steuerwald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524776163,148,1,1,17,10,6yhza3xbfafj5c9897mbkbudn,1,16.7,68,2023-03-26T11:19:07.952Z,2023-03-26T11:19:10Z,4124642345,56,Back,4124642349,141,52.2,4124642351,212,12.6,4124642347,140,22.9,4124642353,213,5.3,,,,,,,,,,e6a4lxx6og97jg9qv4lplfo4p,M. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524776201,149,1,1,17,12,6yhza3xbfafj5c9897mbkbudn,1,19.8,52.4,2023-03-26T11:19:10.033Z,2023-03-26T11:19:17Z,4124642529,140,16.3,4124642531,141,22.7,4124642527,56,Back,4124642535,213,4.5,4124642533,212,20.5,,,,,,,,,,6q0njimucm06r3x7enupxpl,G. Stegemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524776241,150,1,1,17,19,6yhza3xbfafj5c9897mbkbudn,1,36.9,21.2,2023-03-26T11:19:16.913Z,2023-03-26T11:19:23Z,4124642715,140,28.0,4124642713,56,Back,4124642719,212,15.7,4124642721,213,2.2,4124642717,141,39.8,,,,,,,,,,5sycg0t0w11j4vm43arm93v1l,S. Steuerwald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524776249,151,1,1,17,25,6yhza3xbfafj5c9897mbkbudn,1,33.6,31,2023-03-26T11:19:23.361Z,2023-03-26T11:19:25Z,4124642757,141,13.9,4124642755,140,38.9,4124642753,56,Back,4124642761,213,5.2,4124642759,212,12.9,,,,,,,,,,6q0njimucm06r3x7enupxpl,G. Stegemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524776275,152,1,1,17,27,6yhza3xbfafj5c9897mbkbudn,1,38.9,13.9,2023-03-26T11:19:25.185Z,2023-03-26T11:19:29Z,4124642883,141,38.6,4124642885,212,26.8,4124642887,213,2.5,4124642881,140,19.0,4124642879,56,Back,,,,,,,,,,5sycg0t0w11j4vm43arm93v1l,S. Steuerwald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524776287,153,1,1,17,31,6yhza3xbfafj5c9897mbkbudn,1,21.3,36.7,2023-03-26T11:19:28.913Z,2023-03-26T11:19:30Z,4124642945,213,1.3,4124642943,212,18.7,4124642941,141,63.5,4124642939,140,25.3,4124642937,56,Back,,,,,,,,,,ango7gke2apqzfzsugq6983it,L. Nuding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524776345,154,1,1,17,35,6yhza3xbfafj5c9897mbkbudn,1,31.8,63,2023-03-26T11:19:33.409Z,2023-03-26T11:19:39Z,4124643201,212,15.3,4124643197,140,30.9,4124643203,213,4.7,4124643195,56,Back,4124643199,141,40.6,,,,,,,,,,e6a4lxx6og97jg9qv4lplfo4p,M. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524776355,155,1,1,17,39,6yhza3xbfafj5c9897mbkbudn,1,38.3,41,2023-03-26T11:19:37.401Z,2023-03-26T11:19:45Z,4124643259,213,0.4,4124643257,212,26.7,4124643255,141,57.3,4124643253,140,61.4,4124643251,56,Center,,,,,,,,,,6q0njimucm06r3x7enupxpl,G. Stegemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524776367,156,1,1,17,40,6yhza3xbfafj5c9897mbkbudn,0,61.4,57.3,2023-03-26T11:19:38.818Z,2023-03-26T11:19:44Z,4124643299,212,12.0,4124643297,141,40.3,4124643295,140,58.2,4124643293,56,Center,4124643301,213,4.4,,,,,,,,,,dqaq4g6ls8bl56rpd3irjt6fp,H. Kayikçi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524776359,169,49,1,17,43,dpp6fex0mdxsxhdct2qf66x5n,1,42.1,60.3,2023-03-26T11:19:41.165Z,2023-03-26T11:19:41Z,,,,,,,,,,,,,,,,,,,,,,,,,eyqhxpni376pocsunribu1jv9,E. Senß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524776375,170,1,1,17,43,dpp6fex0mdxsxhdct2qf66x5n,1,42.1,60.3,2023-03-26T11:19:41.341Z,2023-03-26T11:19:43Z,4124643337,213,5.7,4124643333,141,47.9,4124643335,212,14.7,4124643331,140,53.6,4124643329,56,Center,,,,,,,,,,eyqhxpni376pocsunribu1jv9,E. Senß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524776391,171,1,1,17,45,dpp6fex0mdxsxhdct2qf66x5n,1,54,54.7,2023-03-26T11:19:43.293Z,2023-03-26T11:19:46Z,4124643413,141,81.7,4124643415,212,21.7,4124643409,56,Left,4124643417,213,1.0,4124643411,140,65.0,,,,,,,,,,4h4v3c01l7hjkfnnz9ef8i5m1,K. Kögel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524776395,172,50,1,17,48,dpp6fex0mdxsxhdct2qf66x5n,1,65.9,84,2023-03-26T11:19:46.750Z,2023-03-26T11:19:49Z,4124643427,286,,4124643425,56,Left,4124643473,233,157,,,,,,,,,,,,,,,,9yzs0w3tjas15ic0o2b51q86h,J. Bayings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524776401,157,7,1,17,48,6yhza3xbfafj5c9897mbkbudn,1,34.1,16,2023-03-26T11:19:46.751Z,2023-03-26T11:19:49Z,4124643459,233,172,4124643455,56,Back,4124643457,285,,,,,,,,,,,,,,,,,32ofctw7kn3l8eucrhku63dg5,L. Karl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524776403,158,49,1,17,50,6yhza3xbfafj5c9897mbkbudn,1,26.3,26.9,2023-03-26T11:19:48.594Z,2023-03-26T11:19:48Z,,,,,,,,,,,,,,,,,,,,,,,,,5sycg0t0w11j4vm43arm93v1l,S. Steuerwald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524776413,159,1,1,17,51,6yhza3xbfafj5c9897mbkbudn,1,26.3,26.9,2023-03-26T11:19:48.994Z,2023-03-26T11:19:50Z,4124643507,212,12.2,4124643505,141,25.7,4124643503,140,37.9,4124643501,56,Back,4124643509,213,6.2,,,,,,,,,,5sycg0t0w11j4vm43arm93v1l,S. Steuerwald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524776417,160,1,1,17,52,6yhza3xbfafj5c9897mbkbudn,1,37.9,25.3,2023-03-26T11:19:50.369Z,2023-03-26T11:19:51Z,4124643531,140,29.3,4124643533,141,26.2,4124643535,212,9.1,4124643537,213,3.1,4124643529,56,Back,,,,,,,,,,9ipu1pbzzf14ec8ebrqnq1k6i,R. Xhemaili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524776421,161,1,1,17,53,6yhza3xbfafj5c9897mbkbudn,1,29.3,26.2,2023-03-26T11:19:51.666Z,2023-03-26T11:19:53Z,4124643571,212,36.9,4124643573,213,1.5,4124643575,1,,4124643567,140,31.6,4124643569,141,80.4,4124643563,155,,4124643565,56,Back,,,,5sycg0t0w11j4vm43arm93v1l,S. Steuerwald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524776431,162,1,1,17,55,6yhza3xbfafj5c9897mbkbudn,1,31.6,80.7,2023-03-26T11:19:53.378Z,2023-03-26T11:19:56Z,4124643631,140,25.0,4124643633,141,68.9,4124643635,212,10.6,4124643637,213,4.0,4124643629,56,Back,,,,,,,,,,2btt5j9bqn7isihjvqgr427yt,J. Vojteková,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524776457,163,1,1,17,58,6yhza3xbfafj5c9897mbkbudn,1,25.8,65.1,2023-03-26T11:19:56.658Z,2023-03-26T11:19:59Z,4124643745,56,Back,4124643749,141,44.8,4124643751,212,13.9,4124643753,213,4.6,4124643747,140,24.4,,,,,,,,,,e6a4lxx6og97jg9qv4lplfo4p,M. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524776471,164,1,1,18,1,6yhza3xbfafj5c9897mbkbudn,1,24.4,42.5,2023-03-26T11:19:59.682Z,2023-03-26T11:20:02Z,4124643837,140,29.3,4124643843,213,5.0,4124643841,212,19.7,4124643835,56,Back,4124643839,141,14.6,,,,,,,,,,6q0njimucm06r3x7enupxpl,G. Stegemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524776503,165,1,1,18,4,6yhza3xbfafj5c9897mbkbudn,1,30.8,13.6,2023-03-26T11:20:02.706Z,2023-03-26T11:20:08Z,4124643977,141,39.5,4124643975,140,26.6,4124643973,56,Back,4124643981,213,1.8,4124643979,212,18.2,,,,,,,,,,5sycg0t0w11j4vm43arm93v1l,S. Steuerwald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
