id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/9/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist
2472788261,115,4,1,11,25,4e5523it4v7s6kkakelbj9si5,1,41.7,22,2022-10-16T11:13:14.308Z,2022-10-16T11:13:22Z,3848327803,233,132,3848327783,286,,3848327779,152,,3848327777,56,Back,3848327781,265,,3848327775,13,,,,,,,,4y1m1y07xg9wwfnogsxtcj93p,M. Wilde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472788153,132,4,1,11,25,bpx4ib85d65u9oyhglkt36k1b,0,58.3,78,2022-10-16T11:13:14.309Z,2022-10-16T11:13:22Z,3848327267,265,,3848327265,152,,3848327261,13,,3848327833,233,115,3848327269,285,,3848327263,56,Center,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472788307,116,43,1,11,36,4e5523it4v7s6kkakelbj9si5,1,0,0,2022-10-16T11:13:24.758Z,2022-10-16T11:13:35Z,3848328041,56,Back,3848328845,144,61,,,,,,,,,,,,,,,,,,,4y1m1y07xg9wwfnogsxtcj93p,M. Wilde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472788519,117,1,1,11,49,4e5523it4v7s6kkakelbj9si5,0,45.5,20.6,2022-10-16T11:13:38.217Z,2022-10-16T11:13:40Z,3848329169,5,,3848329173,152,,3848329183,213,0.7,3848329177,140,75.7,3848329185,1,,3848329181,212,41.2,3848329175,56,Center,3848329171,155,,f18o5qahrzbg0jrw8whefv7xl,A. Gudorf,3848329179,141,59.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472788559,133,1,1,11,53,bpx4ib85d65u9oyhglkt36k1b,1,24.5,34.2,2022-10-16T11:13:41.717Z,2022-10-16T11:13:43Z,3848329427,3,,3848329429,56,Back,3848329433,141,25.8,3848329437,213,6.0,3848329435,212,21.1,3848329431,140,43.8,,,,,,,d9l67kneytb0mij099bneg1cl,M. Rall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472788561,134,49,1,11,54,bpx4ib85d65u9oyhglkt36k1b,1,43.8,25.8,2022-10-16T11:13:42.885Z,2022-10-16T11:13:43Z,,,,,,,,,,,,,,,,,,,,,,,,,3uyzu7kyh7oe0ahcu7o22pfit,L. Dallmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472788831,135,1,1,11,59,bpx4ib85d65u9oyhglkt36k1b,1,60.7,24,2022-10-16T11:13:47.893Z,2022-10-16T11:14:02Z,3848330777,141,7.7,3848330781,213,5.6,3848330775,140,74.8,3848330773,56,Right,3848330779,212,18.5,,,,,,,,,,3uyzu7kyh7oe0ahcu7o22pfit,L. Dallmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472788841,136,1,1,12,12,bpx4ib85d65u9oyhglkt36k1b,0,96.4,1.7,2022-10-16T11:14:01.117Z,2022-10-16T11:14:05Z,3848330829,213,0.8,3848330823,140,100.0,3848330827,212,8.1,3848330821,56,Right,3848330825,141,10.4,,,,,,,,,,d9l67kneytb0mij099bneg1cl,M. Rall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472788805,118,5,1,12,13,4e5523it4v7s6kkakelbj9si5,1,-1.2,88,2022-10-16T11:14:01.809Z,2022-10-16T11:14:06Z,3848330651,346,,3848330927,233,137,3848330649,56,Back,,,,,,,,,,,,,,,,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472788851,137,5,1,12,13,bpx4ib85d65u9oyhglkt36k1b,0,101.2,12,2022-10-16T11:14:01.809Z,2022-10-16T11:14:40Z,3848330863,56,Right,3848330865,346,,3848330945,233,118,,,,,,,,,,,,,,,,d9l67kneytb0mij099bneg1cl,M. Rall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472789041,119,1,1,12,26,4e5523it4v7s6kkakelbj9si5,1,4.9,50.9,2022-10-16T11:14:14.361Z,2022-10-16T11:14:15Z,3848331845,213,5.3,3848331841,141,33.8,3848331839,140,12.0,3848331851,237,,3848331843,212,13.8,3848331835,124,,3848331837,56,Back,,,,a10v8s11xcdsyspqnyhtfipjp,M. Klett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472789059,120,1,1,12,26,4e5523it4v7s6kkakelbj9si5,1,12,33.8,2022-10-16T11:14:15.145Z,2022-10-16T11:14:16Z,3848331953,56,Back,3848331955,140,23.2,3848331957,141,36.2,3848331959,212,11.9,3848331961,213,0.1,,,,,,,,,,aa257iqvul1ksok2v3ouoe86h,C. Degen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472789083,121,1,1,12,27,4e5523it4v7s6kkakelbj9si5,1,23.2,36.2,2022-10-16T11:14:16.041Z,2022-10-16T11:14:17Z,3848332087,56,Back,3848332093,212,21.4,3848332089,140,7.3,3848332091,141,16.6,3848332095,213,3.8,,,,,,,,,,6089nfwh31ha73pl7vlla75cl,S. Puntigam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472789151,122,1,1,12,31,4e5523it4v7s6kkakelbj9si5,1,11.6,5.2,2022-10-16T11:14:20.089Z,2022-10-16T11:14:24Z,3848332527,1,,3848332517,140,53.7,3848332521,141,10.6,3848332525,213,0.1,3848332523,212,44.4,3848332513,56,Right,,,,,,,aa257iqvul1ksok2v3ouoe86h,C. Degen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472789155,123,61,1,12,35,4e5523it4v7s6kkakelbj9si5,0,54.4,11,2022-10-16T11:14:24.106Z,2022-10-16T11:14:24Z,3848332539,56,Right,,,,,,,,,,,,,,,,,,,,,,4y1m1y07xg9wwfnogsxtcj93p,M. Wilde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472789169,124,5,1,12,37,4e5523it4v7s6kkakelbj9si5,0,70.4,-1.5,2022-10-16T11:14:25.450Z,2022-10-16T11:14:27Z,3848332631,56,Right,3848332861,233,138,3848332633,347,,,,,,,,,,,,,,,,,4y1m1y07xg9wwfnogsxtcj93p,M. Wilde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472789207,138,5,1,12,37,bpx4ib85d65u9oyhglkt36k1b,1,29.6,101.5,2022-10-16T11:14:25.450Z,2022-10-16T11:14:40Z,3848332833,233,124,3848332819,347,,3848332817,56,Back,,,,,,,,,,,,,,,,1zkoai1sdm9bbx29fi76e38ph,C. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472789273,139,1,1,12,38,bpx4ib85d65u9oyhglkt36k1b,1,26.3,100,2022-10-16T11:14:27.254Z,2022-10-16T11:14:30Z,3848333169,56,Back,3848333173,141,79.0,3848333167,107,,3848333175,212,16.1,3848333171,140,22.7,3848333177,213,4.5,,,,,,,1zkoai1sdm9bbx29fi76e38ph,C. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472789371,140,1,1,12,42,bpx4ib85d65u9oyhglkt36k1b,1,22.1,69,2022-10-16T11:14:30.726Z,2022-10-16T11:14:36Z,3848333669,212,22.2,3848333667,141,38.0,3848333665,140,28.6,3848333671,213,5.0,3848333663,56,Back,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472789445,141,1,1,12,47,bpx4ib85d65u9oyhglkt36k1b,1,29.1,40.9,2022-10-16T11:14:36.134Z,2022-10-16T11:14:39Z,3848333975,140,28.0,3848333981,213,1.6,3848333977,141,68.1,3848333973,56,Back,3848333979,212,18.5,,,,,,,,,,1ofsz5y4wb4pt6xp0u06hc5pl,Tainara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472789505,142,1,1,12,50,bpx4ib85d65u9oyhglkt36k1b,1,27.8,72.3,2022-10-16T11:14:39.062Z,2022-10-16T11:14:43Z,3848334339,140,32.7,3848334343,141,92.3,3848334347,213,1.2,3848334345,212,14.5,3848334333,56,Back,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472789563,143,1,1,12,54,bpx4ib85d65u9oyhglkt36k1b,1,36.8,87.5,2022-10-16T11:14:43.014Z,2022-10-16T11:14:47Z,3848334669,213,4.0,3848334667,212,18.5,3848334661,56,Back,3848334665,141,67.5,3848334663,140,24.8,,,,,,,,,,1zkoai1sdm9bbx29fi76e38ph,C. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472789591,144,1,1,12,59,bpx4ib85d65u9oyhglkt36k1b,1,29.7,63.4,2022-10-16T11:14:47.590Z,2022-10-16T11:14:49Z,3848334785,140,27.0,3848334781,56,Back,3848334791,212,19.8,3848334795,213,4.6,3848334789,141,34.6,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472789703,145,1,1,13,1,bpx4ib85d65u9oyhglkt36k1b,1,27.8,32.2,2022-10-16T11:14:49.494Z,2022-10-16T11:14:58Z,3848335333,56,Back,3848335341,213,5.5,3848335337,141,12.0,3848335335,140,42.3,3848335339,212,20.5,,,,,,,,,,1ofsz5y4wb4pt6xp0u06hc5pl,Tainara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472789719,146,1,1,13,9,bpx4ib85d65u9oyhglkt36k1b,1,42.8,14.3,2022-10-16T11:14:58.070Z,2022-10-16T11:14:59Z,3848335431,212,17.6,3848335429,141,28.2,3848335433,213,2.6,3848335425,56,Back,3848335427,140,28.7,,,,,,,,,,9xbohfvww89ec7c1d97hkuj85,S. Zadrazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472789745,147,1,1,13,10,bpx4ib85d65u9oyhglkt36k1b,1,28.7,28.2,2022-10-16T11:14:59.126Z,2022-10-16T11:15:01Z,3848335595,212,23.2,3848335591,140,8.8,3848335597,213,2.7,3848335589,56,Back,3848335593,141,43.1,,,,,,,,,,1ofsz5y4wb4pt6xp0u06hc5pl,Tainara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472789861,148,1,1,13,13,bpx4ib85d65u9oyhglkt36k1b,1,8.8,43.1,2022-10-16T11:15:01.462Z,2022-10-16T11:15:08Z,3848336265,213,0.6,3848336261,212,25.4,3848336257,141,65.7,3848336251,140,28.1,3848336247,56,Back,,,,,,,,,,bpwz6mj8utvxsd9mjyxcestii,M. Grohs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472789881,149,1,1,13,19,bpx4ib85d65u9oyhglkt36k1b,0,28.1,65.7,2022-10-16T11:15:07.839Z,2022-10-16T11:16:17Z,3848336349,213,1.8,3848336343,140,21.6,3848336347,212,25.4,3848336345,141,100.0,3848336341,56,Back,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472789935,125,5,1,13,19,4e5523it4v7s6kkakelbj9si5,1,74.2,-1.5,2022-10-16T11:15:08.290Z,2022-10-16T11:16:19Z,3848336677,233,150,3848336641,56,Right,3848336645,347,,,,,,,,,,,,,,,,,4y1m1y07xg9wwfnogsxtcj93p,M. Wilde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472789887,150,5,1,13,19,bpx4ib85d65u9oyhglkt36k1b,0,25.8,101.5,2022-10-16T11:15:08.290Z,2022-10-16T11:18:45Z,3848336685,233,125,3848336363,56,Back,3848336365,347,,,,,,,,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472790011,126,1,1,13,26,4e5523it4v7s6kkakelbj9si5,1,78.1,0,2022-10-16T11:15:14.347Z,2022-10-16T11:15:17Z,3848337047,140,74.8,3848337045,56,Right,3848337053,213,2.1,3848337049,141,7.0,3848337051,212,6.7,3848337043,107,,,,,,,,f18o5qahrzbg0jrw8whefv7xl,A. Gudorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472790103,127,1,1,13,28,4e5523it4v7s6kkakelbj9si5,1,67,10,2022-10-16T11:15:17.083Z,2022-10-16T11:15:22Z,3848337559,1,,3848337549,56,Center,3848337553,141,66.5,3848337557,213,1.8,3848337555,212,39.3,3848337551,140,59.0,,,,,,,9uo1lm8ntj5o5vq1jutuvtb6d,S. Beck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472790133,128,1,1,13,34,4e5523it4v7s6kkakelbj9si5,1,58.8,68,2022-10-16T11:15:22.459Z,2022-10-16T11:15:24Z,3848337669,140,47.5,3848337675,212,15.5,3848337671,141,53.3,3848337667,56,Back,3848337679,213,3.8,,,,,,,,,,9kmt7flw7n65qmfe0euadfd1x,G. Daughetee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472790191,129,1,1,13,35,4e5523it4v7s6kkakelbj9si5,0,47.2,52.7,2022-10-16T11:15:24.299Z,2022-10-16T11:15:27Z,3848338003,213,5.7,3848337999,141,0.0,3848337995,56,Right,3848337997,140,95.8,3848338005,1,,3848338001,212,62.6,3848337993,155,,,,,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472790197,130,5,1,13,39,4e5523it4v7s6kkakelbj9si5,0,93,-0.9,2022-10-16T11:15:27.502Z,2022-10-16T11:16:16Z,3848338041,347,,3848341795,233,151,3848338039,56,Right,,,,,,,,,,,,,,,,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472790281,151,5,1,13,39,bpx4ib85d65u9oyhglkt36k1b,1,7,100.9,2022-10-16T11:15:27.502Z,2022-10-16T11:18:46Z,3848338481,347,,3848338479,56,Back,3848341751,233,130,,,,,,,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472790467,152,1,1,13,55,bpx4ib85d65u9oyhglkt36k1b,1,7.2,100,2022-10-16T11:15:44.216Z,2022-10-16T11:15:46Z,3848339539,141,83.9,3848339543,213,5.8,3848339535,56,Back,3848339537,140,28.9,3848339541,212,25.8,3848339545,1,,3848339533,107,,,,,1zkoai1sdm9bbx29fi76e38ph,C. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472790503,153,1,1,13,58,bpx4ib85d65u9oyhglkt36k1b,1,28.9,83.9,2022-10-16T11:15:46.824Z,2022-10-16T11:15:48Z,3848339713,140,8.7,3848339719,213,3.4,3848339717,212,21.9,3848339711,56,Back,3848339715,141,76.0,,,,,,,,,,692xxz6qlvbxhspozloeujt9l,S. Lohmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472790561,154,1,1,14,0,bpx4ib85d65u9oyhglkt36k1b,1,8.7,76,2022-10-16T11:15:48.680Z,2022-10-16T11:15:51Z,3848339993,140,3.6,3848339991,56,Back,3848339995,141,46.9,3848339997,212,20.5,3848339999,213,4.4,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472790633,155,1,1,14,3,bpx4ib85d65u9oyhglkt36k1b,1,5.8,44.2,2022-10-16T11:15:51.848Z,2022-10-16T11:15:55Z,3848340303,140,15.8,3848340307,212,14.5,3848340301,56,Back,3848340305,141,29.4,3848340309,213,5.5,,,,,,,,,,bpwz6mj8utvxsd9mjyxcestii,M. Grohs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472790713,156,1,1,14,7,bpx4ib85d65u9oyhglkt36k1b,1,25.7,23.1,2022-10-16T11:15:55.480Z,2022-10-16T11:16:01Z,3848340709,213,1.2,3848340701,56,Back,3848340705,141,39.1,3848340707,212,11.6,3848340703,140,29.4,,,,,,,,,,1ofsz5y4wb4pt6xp0u06hc5pl,Tainara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472790733,157,1,1,14,13,bpx4ib85d65u9oyhglkt36k1b,1,29.1,40,2022-10-16T11:16:01.320Z,2022-10-16T11:16:02Z,3848340797,212,21.6,3848340795,141,71.7,3848340791,56,Back,3848340793,140,29.2,3848340799,213,1.6,,,,,,,,,,5uli2vvgaigz4yf05bwy81l2h,K. Bühl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472790755,158,1,1,14,14,bpx4ib85d65u9oyhglkt36k1b,1,27.8,69.3,2022-10-16T11:16:02.504Z,2022-10-16T11:16:04Z,3848340921,56,Back,3848340925,141,87.5,3848340927,212,17.7,3848340923,140,39.8,3848340929,213,0.8,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472790797,159,1,1,14,16,bpx4ib85d65u9oyhglkt36k1b,1,59.1,92.1,2022-10-16T11:16:04.792Z,2022-10-16T11:16:07Z,3848341145,140,89.8,3848341153,212,34.7,3848341149,141,73.3,3848341155,213,5.9,3848341157,1,,3848341143,56,Center,,,,,,,1zkoai1sdm9bbx29fi76e38ph,C. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472790807,160,1,1,14,19,bpx4ib85d65u9oyhglkt36k1b,0,96.8,73,2022-10-16T11:16:07.752Z,2022-10-16T11:16:09Z,3848341213,213,3.8,3848341251,233,131,3848341255,286,,3848341249,236,,3848341205,56,Center,3848341211,212,3.1,3848341207,140,94.4,3848341209,141,70.3,5uli2vvgaigz4yf05bwy81l2h,K. Bühl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472790813,131,74,1,14,19,4e5523it4v7s6kkakelbj9si5,1,10.6,32,2022-10-16T11:16:07.753Z,2022-10-16T11:35:05Z,3848341231,56,Back,3848341233,285,,3848341261,233,160,,,,,,,,,,,,,,,,aa257iqvul1ksok2v3ouoe86h,C. Degen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472790853,132,6,1,14,21,4e5523it4v7s6kkakelbj9si5,0,1.9,30.4,2022-10-16T11:16:09.497Z,2022-10-16T11:34:58Z,3848341449,56,Back,3848341467,73,,3848341517,233,161,,,,,,,,,,,,,,,,aa257iqvul1ksok2v3ouoe86h,C. Degen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472790841,161,6,1,14,21,bpx4ib85d65u9oyhglkt36k1b,1,98.1,69.6,2022-10-16T11:16:09.497Z,2022-10-16T11:16:11Z,3848341505,233,132,3848341397,56,Center,3848341399,73,,,,,,,,,,,,,,,,,5uli2vvgaigz4yf05bwy81l2h,K. Bühl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472791397,162,1,1,14,52,bpx4ib85d65u9oyhglkt36k1b,0,99.5,99.5,2022-10-16T11:16:40.970Z,2022-10-16T11:17:31Z,3848344369,155,,3848344373,56,Center,3848344383,1,,3848344367,6,,3848344365,2,,3848344381,213,4.6,3848344377,141,41.5,3848344375,140,94.1,5uli2vvgaigz4yf05bwy81l2h,K. Bühl,3848344371,223,,3848344379,212,,,,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2472791367,133,44,1,14,57,4e5523it4v7s6kkakelbj9si5,1,6.4,57.4,2022-10-16T11:16:45.694Z,2022-10-16T11:17:32Z,3848347679,233,163,3848344229,56,Back,3848344231,285,,,,,,,,,,,,,,,,,aa257iqvul1ksok2v3ouoe86h,C. Degen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472791411,163,44,1,14,57,bpx4ib85d65u9oyhglkt36k1b,0,93.6,42.6,2022-10-16T11:16:45.695Z,2022-10-16T11:17:52Z,3848347685,233,133,3848344473,286,,3848344471,56,Center,,,,,,,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472791415,164,43,1,14,59,bpx4ib85d65u9oyhglkt36k1b,1,0,0,2022-10-16T11:16:48.074Z,2022-10-16T11:17:29Z,3848345743,231,48.6,3848345693,80,0,3848347547,144,15,3848345709,102,46.2,3848344483,56,Center,3848345075,25,0,3848345077,15,0,3848345731,100,0,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,3848345739,147,42.8,3848345083,82,3848345695,29,,0,0,3848345697,154,0,3848345081,328,0,3848345717,103,11.1,3848345737,146,95.4,3848344481,17,0,3848345741,230,99.1,3848345699,55,162,3848345097,233,134,
2472791373,134,12,1,14,59,4e5523it4v7s6kkakelbj9si5,1,7,56.3,2022-10-16T11:16:48.174Z,2022-10-16T11:17:40Z,3848344255,56,Back,3848348189,212,12.6,3848348191,213,2.3,3848348183,167,,3848348187,141,69.5,3848348185,140,0.0,,,,,,,aa257iqvul1ksok2v3ouoe86h,C. Degen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472791389,135,43,1,15,1,4e5523it4v7s6kkakelbj9si5,1,0,0,2022-10-16T11:16:49.406Z,2022-10-16T11:17:29Z,3848344327,56,Back,3848347543,144,5,3848344329,346,0,,,,,,,,,,,,,,,,aa257iqvul1ksok2v3ouoe86h,C. Degen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472791673,136,6,1,15,3,4e5523it4v7s6kkakelbj9si5,0,5.4,60.8,2022-10-16T11:16:51.723Z,2022-10-16T11:34:59Z,3848345831,56,Back,3848350055,233,165,3848345833,73,,,,,,,,,,,,,,,,,aa257iqvul1ksok2v3ouoe86h,C. Degen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472791465,165,6,1,15,3,bpx4ib85d65u9oyhglkt36k1b,1,94.6,39.2,2022-10-16T11:16:51.723Z,2022-10-16T11:18:10Z,3848344739,75,,3848344737,56,Center,3848350023,233,136,,,,,,,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472791717,166,1,1,15,18,bpx4ib85d65u9oyhglkt36k1b,1,99.5,0.5,2022-10-16T11:17:07.209Z,2022-10-16T11:18:14Z,3848346083,213,2.2,3848346073,6,,3848346075,56,Center,3848346081,212,17.9,3848346077,140,89.1,3848346079,141,21.3,,,,,,,1zkoai1sdm9bbx29fi76e38ph,C. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472791725,167,1,1,15,21,bpx4ib85d65u9oyhglkt36k1b,0,97.4,23,2022-10-16T11:17:10.170Z,2022-10-16T11:18:24Z,3848346117,212,11.1,3848346107,2,,3848346111,56,Center,3848346115,141,39.1,3848346119,213,1.7,3848346109,155,,3848346113,140,95.9,,,,3uyzu7kyh7oe0ahcu7o22pfit,L. Dallmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472791759,137,61,1,15,22,4e5523it4v7s6kkakelbj9si5,1,3,56.1,2022-10-16T11:17:10.782Z,2022-10-16T11:48:32Z,3848346259,56,Back,,,,,,,,,,,,,,,,,,,,,,9uo1lm8ntj5o5vq1jutuvtb6d,S. Beck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472791803,168,1,1,15,23,bpx4ib85d65u9oyhglkt36k1b,1,92.5,13.5,2022-10-16T11:17:12.218Z,2022-10-16T11:18:46Z,3848352287,210,13,3848346463,141,25.6,3848346459,56,Center,3848346465,212,18.8,3848346461,140,76.4,3848346467,213,2.7,,,,,,,3uyzu7kyh7oe0ahcu7o22pfit,L. Dallmann,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472791813,169,13,1,15,26,bpx4ib85d65u9oyhglkt36k1b,1,73.8,30.4,2022-10-16T11:17:14.426Z,2022-10-16T11:18:47Z,3848352333,215,,3848352319,83,,3848352317,25,,3848346503,56,Center,3848352323,55,168,3848351761,72,,3848352329,103,27.8,3848352321,29,,1zkoai1sdm9bbx29fi76e38ph,C. Simon,3848346501,18,,3848352327,102,3848352335,230,,58.3,99.0,3848352337,231,48.7,,,,,,,,,,,,,,,,,,,,,,
2472792255,138,5,1,15,32,4e5523it4v7s6kkakelbj9si5,1,-1.3,39.8,2022-10-16T11:17:20.923Z,2022-10-16T11:18:46Z,3848348699,346,,3848352267,233,170,3848348697,56,Back,,,,,,,,,,,,,,,,9uo1lm8ntj5o5vq1jutuvtb6d,S. Beck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472791893,170,5,1,15,32,bpx4ib85d65u9oyhglkt36k1b,0,101.3,60.2,2022-10-16T11:17:20.923Z,2022-10-16T11:18:46Z,3848352309,233,138,3848346949,56,Center,3848346951,346,,,,,,,,,,,,,,,,,5uli2vvgaigz4yf05bwy81l2h,K. Bühl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472792347,139,27,1,16,1,4e5523it4v7s6kkakelbj9si5,1,0,0,2022-10-16T11:17:50.222Z,2022-10-16T11:49:23Z,3848352387,233,171,3848349189,41,Injury,3848349191,53,9uo1lm8ntj5o5vq1jutuvtb6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472792825,171,27,1,16,1,bpx4ib85d65u9oyhglkt36k1b,1,0,0,2022-10-16T11:17:50.222Z,2022-10-16T11:18:48Z,3848352383,233,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472792843,140,28,1,16,46,4e5523it4v7s6kkakelbj9si5,1,0,0,2022-10-16T11:18:34.527Z,2022-10-16T11:49:25Z,3848351649,233,172,3848351593,55,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472792833,172,28,1,16,46,bpx4ib85d65u9oyhglkt36k1b,1,0,0,2022-10-16T11:18:34.527Z,2022-10-16T11:18:49Z,3848351555,55,171,3848351625,233,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
