id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/11/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2522303345,4,43,1,0,12,2f7gua216miwsfd83rgjsn4ap,1,0,0,2023-03-19T12:00:55.190Z,2023-03-19T12:00:59Z,4109341095,285,0,4109341093,56,Back,4109341253,144,45,,,,,,,,,,,,,,,,5hdjbf8idy50wlf0d6qi3lk9h,M. Berentzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522303441,8,1,1,0,15,e8os1xpomlperuedy2f9a9ttu,1,87.6,33,2023-03-19T12:00:57.977Z,2023-03-19T12:47:52Z,4109341597,56,Center,4109341607,213,4.4,4109341599,140,86.6,4109341605,212,3.6,4109341603,141,27.9,,,,,,,,,,eq5z0yyr2uh1fvs5v2v8zipjp,L. Freigang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522339413,509,50,1,0,15,e8os1xpomlperuedy2f9a9ttu,1,87.2,37.4,2023-03-19T12:00:58.241Z,2023-03-19T12:48:53Z,4109526767,233,329,4109520697,286,,4109520695,56,Center,,,,,,,,,,,,,,,,4lfl3qipc5sf2b8cec6l43ap5,N. Anyomi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522340585,329,7,1,0,16,2f7gua216miwsfd83rgjsn4ap,1,12.8,62.6,2023-03-19T12:00:58.242Z,2023-03-19T12:48:53Z,4109526731,233,509,4109526735,56,Back,4109526737,285,,,,,,,,,,,,,,,,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522339595,510,1,1,0,17,e8os1xpomlperuedy2f9a9ttu,1,88.9,35.8,2023-03-19T12:00:59.242Z,2023-03-19T12:47:42Z,4109521529,141,31.9,4109521527,140,85.9,4109521531,212,4.1,4109521525,56,Center,4109521533,213,3.8,,,,,,,,,,eq5z0yyr2uh1fvs5v2v8zipjp,L. Freigang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522303445,9,1,1,0,18,e8os1xpomlperuedy2f9a9ttu,0,86.9,34.9,2023-03-19T12:01:00.786Z,2023-03-19T12:48:09Z,4109341629,141,37.3,4109341627,140,91.6,4109341625,56,Center,4109341631,212,5.2,4109341633,213,0.3,,,,,,,,,,82attu22oztrh3s274g5yv1t5,G. Reuteler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522303469,5,12,1,0,19,2f7gua216miwsfd83rgjsn4ap,1,9.7,56.4,2023-03-19T12:01:01.655Z,2023-03-19T12:01:07Z,4109341783,56,Back,4109341793,213,0.1,4109341787,140,31.2,4109341789,141,58.8,4109341791,212,22.6,,,,,,,,,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522339977,511,1,1,0,22,e8os1xpomlperuedy2f9a9ttu,1,62.9,20.4,2023-03-19T12:01:04.242Z,2023-03-19T12:48:06Z,4109523615,140,64.2,4109523619,212,8.7,4109523617,141,33.1,4109523613,56,Center,4109523621,213,1.4,4109523611,3,,,,,,,,c414n2dnu7om57lqw789mrp7u,C. Küver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522303481,10,1,1,0,23,e8os1xpomlperuedy2f9a9ttu,1,64.2,36.3,2023-03-19T12:01:05.338Z,2023-03-19T12:48:42Z,4109341861,56,Back,4109341863,140,48.2,4109341867,212,18.5,4109341869,213,2.7,4109341865,141,47.8,,,,,,,,,,agdmqurwrf5k6izewj4voxcdl,S. Nüsken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522303511,11,1,1,0,27,e8os1xpomlperuedy2f9a9ttu,1,47.8,52.7,2023-03-19T12:01:09.257Z,2023-03-19T12:01:12Z,4109342073,213,1.0,4109342071,212,22.9,4109342065,56,Left,4109342067,140,59.5,4109342069,141,81.1,,,,,,,,,,1knjymb11ziv7sq5m1f4tdwwl,S. Doorsoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522303573,12,1,1,0,30,e8os1xpomlperuedy2f9a9ttu,1,59.5,79.6,2023-03-19T12:01:12.746Z,2023-03-19T12:01:20Z,4109342419,56,Left,4109342427,213,0.8,4109342425,212,15.9,4109342423,141,95.7,4109342421,140,70.5,,,,,,,,,,560192sxsuoxdpwpe27ibst05,V. Hanshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522303653,13,2,1,0,36,e8os1xpomlperuedy2f9a9ttu,1,69.9,77.5,2023-03-19T12:01:19.241Z,2023-03-19T12:50:43Z,4109342899,56,Center,4109342901,140,85.5,4109342895,7,eq5z0yyr2uh1fvs5v2v8zipjp,4109342903,141,47.8,,,,,,,,,,,,,f0zbdnxjsfalm8s8whu5vmklx,B. Dunst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522342025,331,55,1,0,37,2f7gua216miwsfd83rgjsn4ap,1,9.1,59.6,2023-03-19T12:01:19.242Z,2023-03-19T12:50:40Z,,,,,,,,,,,,,,,,,,,,,,,,,ikr5jm07viu4wblicjededt6,E. Touon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522303607,6,43,1,0,41,2f7gua216miwsfd83rgjsn4ap,1,0,0,2023-03-19T12:01:23.543Z,2023-03-19T12:02:27Z,4109346147,144,55,,,,,,,,,,,,,,,,,,,,,,9uu3awe8j2wf502ke5l9nwg5x,J. Meißner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522303817,7,1,1,1,3,2f7gua216miwsfd83rgjsn4ap,0,10.7,60.9,2023-03-19T12:01:46.168Z,2023-03-19T12:01:47Z,4109343885,157,,4109343895,212,52.3,4109343883,5,,4109343897,213,0.1,4109343899,1,,4109343889,56,Center,4109343891,140,60.4,4109343893,141,64.8,5538ubmpq7ijg9s6fyt0qwglw,S. Winkler,4109343887,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522303849,14,1,1,1,5,e8os1xpomlperuedy2f9a9ttu,1,38.7,38,2023-03-19T12:01:47.611Z,2023-03-19T12:49:25Z,4109344049,212,20.7,4109344047,141,27.0,4109344051,213,5.9,4109344043,56,Center,4109344041,3,,4109344045,140,57.1,,,,,,,1knjymb11ziv7sq5m1f4tdwwl,S. Doorsoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522303857,15,1,1,1,7,e8os1xpomlperuedy2f9a9ttu,1,57.1,27,2023-03-19T12:01:49.997Z,2023-03-19T12:01:50Z,4109344097,141,34.2,4109344093,56,Center,4109344105,213,0.6,4109344095,140,64.3,4109344101,212,9.0,,,,,,,,,,82attu22oztrh3s274g5yv1t5,G. Reuteler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522303865,16,1,1,1,8,e8os1xpomlperuedy2f9a9ttu,0,64.6,34.3,2023-03-19T12:01:50.634Z,2023-03-19T12:01:51Z,4109344131,141,30.0,4109344135,213,4.9,4109344133,212,3.0,4109344129,140,65.0,4109344127,56,Center,,,,,,,,,,4i37e3q02cbkvlhcq2dsdsr11,L. Prašnikar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522303885,8,49,1,1,11,2f7gua216miwsfd83rgjsn4ap,1,34.7,64,2023-03-19T12:01:53.800Z,2023-03-19T12:01:53Z,,,,,,,,,,,,,,,,,,,,,,,,,ikr5jm07viu4wblicjededt6,E. Touon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522303951,9,1,1,1,13,2f7gua216miwsfd83rgjsn4ap,0,34.7,64,2023-03-19T12:01:55.960Z,2023-03-19T12:02:00Z,4109344605,56,Left,4109344611,212,61.7,4109344603,155,,4109344613,213,0.2,4109344615,1,,4109344609,141,80.0,4109344607,140,92.5,,,,ikr5jm07viu4wblicjededt6,E. Touon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522303945,17,49,1,1,17,e8os1xpomlperuedy2f9a9ttu,1,12.7,19.4,2023-03-19T12:01:59.724Z,2023-03-19T12:01:59Z,,,,,,,,,,,,,,,,,,,,,,,,,1knjymb11ziv7sq5m1f4tdwwl,S. Doorsoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522303983,18,61,1,1,20,e8os1xpomlperuedy2f9a9ttu,0,8.7,8,2023-03-19T12:02:02.348Z,2023-03-19T12:02:02Z,4109344705,56,Back,,,,,,,,,,,,,,,,,,,,,,1knjymb11ziv7sq5m1f4tdwwl,S. Doorsoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522304041,19,49,1,1,25,e8os1xpomlperuedy2f9a9ttu,1,15.1,24.6,2023-03-19T12:02:07.595Z,2023-03-19T12:02:07Z,,,,,,,,,,,,,,,,,,,,,,,,,agdmqurwrf5k6izewj4voxcdl,S. Nüsken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522304051,10,61,1,1,25,2f7gua216miwsfd83rgjsn4ap,0,74.4,75.3,2023-03-19T12:02:08.167Z,2023-03-19T13:57:53Z,4109345015,56,Center,,,,,,,,,,,,,,,,,,,,,,ikr5jm07viu4wblicjededt6,E. Touon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522304075,20,1,1,1,26,e8os1xpomlperuedy2f9a9ttu,1,10.7,17.9,2023-03-19T12:02:08.523Z,2023-03-19T12:02:11Z,4109345139,141,3.8,4109345137,140,22.2,4109345135,56,Back,4109345141,212,15.4,4109345143,213,5.6,,,,,,,,,,agdmqurwrf5k6izewj4voxcdl,S. Nüsken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522304085,21,1,1,1,28,e8os1xpomlperuedy2f9a9ttu,1,22.2,3.8,2023-03-19T12:02:10.923Z,2023-03-19T12:50:05Z,4109345193,56,Back,4109345201,213,1.6,4109345195,140,22.2,4109345199,212,5.9,4109345197,141,12.5,,,,,,,,,,82attu22oztrh3s274g5yv1t5,G. Reuteler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522304121,22,1,1,1,30,e8os1xpomlperuedy2f9a9ttu,1,24.5,17.7,2023-03-19T12:02:12.683Z,2023-03-19T12:02:15Z,4109345341,213,1.9,4109345335,140,19.6,4109345333,56,Back,4109345339,212,17.8,4109345337,141,42.8,,,,,,,,,,agdmqurwrf5k6izewj4voxcdl,S. Nüsken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522304193,23,1,1,1,34,e8os1xpomlperuedy2f9a9ttu,1,23.5,58.2,2023-03-19T12:02:16.716Z,2023-03-19T12:02:21Z,4109345681,56,Back,4109345693,213,1.4,4109345687,141,93.3,4109345691,212,24.3,4109345685,140,27.8,,,,,,,,,,90j0tep6q5ekv8r9pfwx3fbvt,S.  Kleinherne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522304263,24,1,1,1,39,e8os1xpomlperuedy2f9a9ttu,1,29.1,94.1,2023-03-19T12:02:21.531Z,2023-03-19T12:02:26Z,4109346065,155,,4109346069,140,65.6,4109346077,213,5.8,4109346067,56,Center,4109346071,141,65.1,4109346081,1,,4109346073,212,43.1,,,,560192sxsuoxdpwpe27ibst05,V. Hanshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522304285,11,45,1,1,44,2f7gua216miwsfd83rgjsn4ap,0,38.4,32.5,2023-03-19T12:02:26.443Z,2023-03-19T13:57:55Z,4109346221,56,Back,4109346223,285,,4109346269,233,25,,,,,,,,,,,,,,,,ikr5jm07viu4wblicjededt6,E. Touon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522304269,25,3,1,1,44,e8os1xpomlperuedy2f9a9ttu,1,61.6,67.5,2023-03-19T12:02:26.443Z,2023-03-19T12:02:30Z,4109346109,56,Center,4109346243,233,11,4109346111,286,,,,,,,,,,,,,,,,,eq5z0yyr2uh1fvs5v2v8zipjp,L. Freigang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522304289,26,1,1,1,45,e8os1xpomlperuedy2f9a9ttu,1,72.4,78.1,2023-03-19T12:02:27.276Z,2023-03-19T12:02:29Z,4109346229,56,Left,4109346237,213,0.5,4109346231,140,86.2,4109346233,141,91.1,4109346235,212,17.0,,,,,,,,,,eq5z0yyr2uh1fvs5v2v8zipjp,L. Freigang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522304323,27,1,1,1,47,e8os1xpomlperuedy2f9a9ttu,1,86.6,90.5,2023-03-19T12:02:29.756Z,2023-03-19T12:02:32Z,4109346407,213,4.4,4109346399,56,Center,4109346401,140,82.0,4109346405,212,17.7,4109346403,141,65.5,,,,,,,,,,4lfl3qipc5sf2b8cec6l43ap5,N. Anyomi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522304373,28,1,1,1,50,e8os1xpomlperuedy2f9a9ttu,1,78.3,65.4,2023-03-19T12:02:32.396Z,2023-03-19T12:02:43Z,4109346563,56,Center,4109346571,213,4.3,4109346565,140,72.7,4109346991,210,13,4109346567,141,45.2,4109346569,212,14.9,,,,,,,f0zbdnxjsfalm8s8whu5vmklx,B. Dunst,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522304377,29,13,1,1,53,e8os1xpomlperuedy2f9a9ttu,1,72.7,46.6,2023-03-19T12:02:35.324Z,2023-03-19T12:02:43Z,4109347029,29,,4109347027,87,,4109347037,103,55.6,4109346587,18,,4109346589,56,Center,4109347039,215,,4109347043,231,50,4109347035,102,43.5,agdmqurwrf5k6izewj4voxcdl,S. Nüsken,4109347041,230,,97.6,4109346585,22,4109347031,55,28,4109346703,20,,,,,,,,,,,,,,,,,,,,
2522304383,12,5,1,1,54,2f7gua216miwsfd83rgjsn4ap,1,-1.2,54.8,2023-03-19T12:02:36.333Z,2023-03-19T12:23:54Z,4109346617,56,Back,4109346619,346,,4109346621,233,30,,,,,,,,,,,,,,,,ikr5jm07viu4wblicjededt6,E. Touon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522304381,30,5,1,1,54,e8os1xpomlperuedy2f9a9ttu,0,101.2,45.2,2023-03-19T12:02:36.333Z,2023-03-19T12:02:37Z,4109346647,233,12,4109346615,346,,4109346613,56,Center,,,,,,,,,,,,,,,,agdmqurwrf5k6izewj4voxcdl,S. Nüsken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522304569,13,1,1,2,11,2f7gua216miwsfd83rgjsn4ap,1,4.7,62,2023-03-19T12:02:53.626Z,2023-03-19T12:02:56Z,4109347583,141,75.4,4109347581,140,12.2,4109347591,237,,4109347577,124,,4109347579,56,Back,4109347587,213,0.9,4109347601,189,,4109347585,212,12.0,5538ubmpq7ijg9s6fyt0qwglw,S. Winkler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522304601,14,1,1,2,14,2f7gua216miwsfd83rgjsn4ap,1,12.2,75.4,2023-03-19T12:02:56.713Z,2023-03-19T12:02:58Z,4109347779,140,40.5,4109347789,213,0.0,4109347775,56,Back,4109347783,141,76.7,4109347785,212,29.7,,,,,,,,,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522304609,15,1,1,2,16,2f7gua216miwsfd83rgjsn4ap,0,40.5,76.7,2023-03-19T12:02:58.409Z,2023-03-19T12:02:59Z,4109347823,213,3.2,4109347821,212,21.1,4109347815,56,Back,4109347817,140,20.5,4109347819,141,73.5,,,,,,,,,,5hdjbf8idy50wlf0d6qi3lk9h,M. Berentzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522304615,31,61,1,2,17,e8os1xpomlperuedy2f9a9ttu,1,72.7,38.5,2023-03-19T12:03:00.098Z,2023-03-19T12:03:00Z,4109347837,56,Center,,,,,,,,,,,,,,,,,,,,,,eq5z0yyr2uh1fvs5v2v8zipjp,L. Freigang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522342779,512,50,1,2,17,e8os1xpomlperuedy2f9a9ttu,1,70.4,31,2023-03-19T12:03:00.241Z,2023-03-19T12:53:06Z,4109542179,233,332,4109537589,56,Center,4109537591,286,,,,,,,,,,,,,,,,,4i37e3q02cbkvlhcq2dsdsr11,L. Prašnikar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522343725,332,7,1,2,18,2f7gua216miwsfd83rgjsn4ap,1,29.6,69,2023-03-19T12:03:00.242Z,2023-03-19T12:53:05Z,4109542157,56,Back,4109542171,233,512,4109542159,285,,,,,,,,,,,,,,,,,5hdjbf8idy50wlf0d6qi3lk9h,M. Berentzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522304639,32,49,1,2,20,e8os1xpomlperuedy2f9a9ttu,1,67.1,44.6,2023-03-19T12:03:02.253Z,2023-03-19T12:03:02Z,,,,,,,,,,,,,,,,,,,,,,,,,agdmqurwrf5k6izewj4voxcdl,S. Nüsken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522304647,33,61,1,2,20,e8os1xpomlperuedy2f9a9ttu,0,68.3,47.3,2023-03-19T12:03:02.861Z,2023-03-19T12:03:02Z,4109348001,56,Center,,,,,,,,,,,,,,,,,,,,,,agdmqurwrf5k6izewj4voxcdl,S. Nüsken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522304649,16,49,1,2,20,2f7gua216miwsfd83rgjsn4ap,1,24.5,52.5,2023-03-19T12:03:03.082Z,2023-03-19T12:03:03Z,,,,,,,,,,,,,,,,,,,,,,,,,6zmrvcurwjzt9y07c85s24r85,A. Pfluger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522304697,17,1,1,2,21,2f7gua216miwsfd83rgjsn4ap,1,24.5,52.5,2023-03-19T12:03:03.321Z,2023-03-19T12:03:07Z,4109348209,213,3.2,4109348207,212,17.6,4109348203,140,7.8,4109348201,56,Back,4109348205,141,49.9,,,,,,,,,,6zmrvcurwjzt9y07c85s24r85,A. Pfluger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522304741,18,1,1,2,24,2f7gua216miwsfd83rgjsn4ap,0,7.8,49.9,2023-03-19T12:03:07.162Z,2023-03-19T12:03:11Z,4109348415,140,72.8,4109348423,1,,4109348411,157,,4109348413,56,Center,4109348421,213,0.3,4109348417,141,75.6,4109348419,212,70.5,,,,5538ubmpq7ijg9s6fyt0qwglw,S. Winkler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522304737,34,49,1,2,29,e8os1xpomlperuedy2f9a9ttu,1,25,27,2023-03-19T12:03:11.597Z,2023-03-19T12:03:11Z,,,,,,,,,,,,,,,,,,,,,,,,,1knjymb11ziv7sq5m1f4tdwwl,S. Doorsoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522304793,35,1,1,2,30,e8os1xpomlperuedy2f9a9ttu,1,22.7,25.9,2023-03-19T12:03:12.413Z,2023-03-19T12:03:17Z,4109348655,140,30.5,4109348653,56,Back,4109348657,141,4.7,4109348661,213,5.2,4109348659,212,16.6,,,,,,,,,,1knjymb11ziv7sq5m1f4tdwwl,S. Doorsoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
