id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/8/value,qualifier/9/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2479532085,7,50,1,0,31,4moe0x01r1f5w30g38wshyftp,1,60.7,19.2,2022-10-30T15:00:52.049Z,2022-10-30T15:00:54Z,3883975971,56,Right,3883975973,286,,3883976033,233,5,,,,,,,,,,,,,,,,6mj7z1yytw7jrbnbpu2mqyezu,M. Sternad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479532081,5,7,1,0,31,6bl19flj1eggw2gw7sya19bof,1,39.3,80.8,2022-10-30T15:00:52.050Z,2022-10-30T15:00:53Z,3883975959,56,Back,3883975961,285,,3883976009,233,7,,,,,,,,,,,,,,,,eyx4psuhprqtodl08iimdwb11,K. Hendrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479532091,6,49,1,0,32,6bl19flj1eggw2gw7sya19bof,1,43.2,75.6,2022-10-30T15:00:53.138Z,2022-10-30T15:00:53Z,,,,,,,,,,,,,,,,,,,,,,,,,eyx4psuhprqtodl08iimdwb11,K. Hendrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479532105,7,1,1,0,32,6bl19flj1eggw2gw7sya19bof,0,43.2,75.6,2022-10-30T15:00:53.636Z,2022-10-30T15:00:54Z,3883976045,141,67.6,3883976049,213,5.4,3883976039,56,Back,3883976043,140,47.3,3883976047,212,6.9,,,,,,,,,,eyx4psuhprqtodl08iimdwb11,K. Hendrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479532129,8,49,1,0,36,4moe0x01r1f5w30g38wshyftp,1,63.9,29.2,2022-10-30T15:00:56.737Z,2022-10-30T15:00:56Z,,,,,,,,,,,,,,,,,,,,,,,,,8s3zfsb1yqt3trc1n9jcxiol,R. Walkling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479532161,8,45,1,0,36,6bl19flj1eggw2gw7sya19bof,0,35.4,68.6,2022-10-30T15:00:57.250Z,2022-10-30T15:49:29Z,3883976359,56,Back,3883976667,233,9,3883976363,285,,,,,,,,,,,,,,,,,9lt9pjnkuty7j6uwd5cvctwbt,L. Oberdorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479532139,9,3,1,0,36,4moe0x01r1f5w30g38wshyftp,1,64.6,31.4,2022-10-30T15:00:57.250Z,2022-10-30T15:01:03Z,3883976407,233,8,3883976239,56,Center,3883976241,286,,,,,,,,,,,,,,,,,8s3zfsb1yqt3trc1n9jcxiol,R. Walkling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479532181,10,1,1,0,37,4moe0x01r1f5w30g38wshyftp,1,65.7,28.5,2022-10-30T15:00:57.985Z,2022-10-30T15:01:01Z,3883976479,212,26.3,3883976471,56,Right,3883976473,140,90.1,3883976477,141,19.8,3883976481,213,6.1,,,,,,,,,,8s3zfsb1yqt3trc1n9jcxiol,R. Walkling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479532197,11,1,1,0,40,4moe0x01r1f5w30g38wshyftp,0,90.3,19.8,2022-10-30T15:01:00.833Z,2022-10-30T15:01:02Z,3883976555,140,87.6,3883976557,141,30.9,3883976553,56,Center,3883976565,213,1.9,3883976561,212,8.1,,,,,,,,,,6mj7z1yytw7jrbnbpu2mqyezu,M. Sternad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479532239,9,1,1,0,41,6bl19flj1eggw2gw7sya19bof,1,14.5,73.4,2022-10-30T15:01:01.844Z,2022-10-30T15:50:13Z,3884347439,141,77.9,3884347435,56,Back,3884347437,140,10.7,3884347443,213,2.5,3884347441,212,5.0,,,,,,,,,,cbofbntctfuhr1vqpn7eywt05,F. Rauch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479532251,10,49,1,0,42,6bl19flj1eggw2gw7sya19bof,1,12.8,75.6,2022-10-30T15:01:02.954Z,2022-10-30T15:50:11Z,,,,,,,,,,,,,,,,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479532255,11,1,1,0,43,6bl19flj1eggw2gw7sya19bof,0,8.1,73.6,2022-10-30T15:01:04.146Z,2022-10-30T15:50:09Z,3884350037,157,,3884350039,56,Center,3884350045,212,47.2,3884350041,140,53.0,3884350049,1,,3884350043,141,76.5,3884350047,213,0.0,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479532297,12,1,1,0,46,4moe0x01r1f5w30g38wshyftp,1,46.7,13.8,2022-10-30T15:01:07.346Z,2022-10-30T15:01:10Z,3883977105,56,Right,3883977109,141,6.1,3883977103,3,,3883977107,140,59.9,3883977113,213,5.9,3883977111,212,14.8,,,,,,,20ah7xw9zhbmaakbwzjzw0kph,K. Schiechtl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479532301,13,49,1,0,49,4moe0x01r1f5w30g38wshyftp,1,59.9,6.1,2022-10-30T15:01:10.451Z,2022-10-30T15:01:10Z,,,,,,,,,,,,,,,,,,,,,,,,,865nmkmx9qstpt90gc7bvp5ud,M. Ulbrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479532325,14,1,1,0,50,4moe0x01r1f5w30g38wshyftp,1,59.9,6.1,2022-10-30T15:01:10.738Z,2022-10-30T15:01:13Z,3883977249,140,65.6,3883977255,213,0.8,3883977251,141,16.1,3883977247,56,Right,3883977253,212,9.1,,,,,,,,,,865nmkmx9qstpt90gc7bvp5ud,M. Ulbrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479532359,15,1,1,0,52,4moe0x01r1f5w30g38wshyftp,1,65.7,16.2,2022-10-30T15:01:13.058Z,2022-10-30T15:01:14Z,3883977441,212,21.7,3883977443,213,3.4,3883977437,140,45.6,3883977439,141,8.9,3883977435,56,Back,,,,,,,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479532451,16,1,1,0,54,4moe0x01r1f5w30g38wshyftp,0,45.6,8.9,2022-10-30T15:01:14.818Z,2022-10-30T15:01:24Z,3883977843,140,92.3,3883977847,212,49.1,3883977845,141,10.9,3883977849,213,0.0,3883977841,56,Right,3883977851,1,,,,,,,,865nmkmx9qstpt90gc7bvp5ud,M. Ulbrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479532443,12,4,1,0,59,6bl19flj1eggw2gw7sya19bof,1,11,90.4,2022-10-30T15:01:20.177Z,2022-10-30T15:01:23Z,3883977919,233,17,3883977789,13,,3883977795,152,,3883977791,294,,3883977793,56,Back,3883977797,285,,,,,,,,cbofbntctfuhr1vqpn7eywt05,F. Rauch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479532455,17,4,1,0,59,4moe0x01r1f5w30g38wshyftp,0,89,9.6,2022-10-30T15:01:20.178Z,2022-10-30T15:01:23Z,3883977873,13,,3883977881,286,,3883977877,56,Right,3883977875,294,,3883977879,152,,3883977939,233,12,,,,,,,4f16klwhusyiwjej79nx4y76x,R. Wichmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479532597,13,1,1,1,13,6bl19flj1eggw2gw7sya19bof,1,24.4,88.6,2022-10-30T15:01:34.082Z,2022-10-30T15:01:35Z,3883978595,213,4.5,3883978591,141,66.0,3883978593,212,15.6,3883978587,56,Back,3883978583,5,,3883978585,152,,3883978589,140,21.6,,,,cbofbntctfuhr1vqpn7eywt05,F. Rauch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479532607,14,1,1,1,14,6bl19flj1eggw2gw7sya19bof,1,21.6,66,2022-10-30T15:01:35.682Z,2022-10-30T15:01:36Z,3883978657,212,16.8,3883978653,140,22.5,3883978651,56,Back,3883978659,213,4.8,3883978655,141,41.3,,,,,,,,,,eyx4psuhprqtodl08iimdwb11,K. Hendrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479532619,15,1,1,1,15,6bl19flj1eggw2gw7sya19bof,1,22.5,41.3,2022-10-30T15:01:36.194Z,2022-10-30T15:01:37Z,3883978747,141,7.6,3883978743,56,Back,3883978751,213,5.0,3883978749,212,24.2,3883978745,140,30.0,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479532665,16,1,1,1,18,6bl19flj1eggw2gw7sya19bof,1,31.4,7.7,2022-10-30T15:01:38.881Z,2022-10-30T15:01:40Z,3883979009,141,37.4,3883979005,56,Back,3883979007,140,9.4,3883979013,213,2.4,3883979011,212,30.7,,,,,,,,,,49bajqj50h6lrbk4gt30eeodl,L. Wilms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479532719,17,1,1,1,20,6bl19flj1eggw2gw7sya19bof,1,9.1,41.5,2022-10-30T15:01:40.770Z,2022-10-30T15:01:43Z,3883979273,213,1.1,3883979259,56,Back,3883979269,212,24.1,3883979263,140,19.7,3883979267,141,73.0,,,,,,,,,,3loe8qn8nalk7liisl2hx891x,M. Frohms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479532767,18,1,1,1,22,6bl19flj1eggw2gw7sya19bof,1,19.7,73,2022-10-30T15:01:43.522Z,2022-10-30T15:01:46Z,3883979497,141,92.1,3883979493,56,Back,3883979495,140,24.3,3883979499,212,13.9,3883979501,213,1.2,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479532849,19,1,1,1,25,6bl19flj1eggw2gw7sya19bof,1,28.9,94.2,2022-10-30T15:01:45.954Z,2022-10-30T15:01:50Z,3883979903,213,4.5,3883979901,212,15.1,3883979889,56,Back,3883979899,141,72.4,3883979897,140,26.2,,,,,,,,,,cbofbntctfuhr1vqpn7eywt05,F. Rauch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479532869,20,1,1,1,30,6bl19flj1eggw2gw7sya19bof,0,32.7,67.8,2022-10-30T15:01:50.771Z,2022-10-30T15:01:52Z,3883979995,56,Center,3883979993,155,,3883979997,140,81.1,3883980001,141,73.3,3883980009,213,0.1,3883980005,212,51.0,3883980013,1,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479532923,18,59,1,1,32,4moe0x01r1f5w30g38wshyftp,1,0,0,2022-10-30T15:01:53.635Z,2022-10-30T15:34:48Z,3883980263,56,Back,,,,,,,,,,,,,,,,,,,,,,cc32rolkcvyuul5t2uearz0mh,A. Borbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479532963,19,12,1,1,33,4moe0x01r1f5w30g38wshyftp,1,25.6,33.1,2022-10-30T15:01:54.195Z,2022-10-30T15:34:50Z,3883980487,140,42.9,3883980489,141,45.8,3883980485,56,Back,3883980497,213,0.4,3883980493,212,20.1,,,,,,,,,,cc32rolkcvyuul5t2uearz0mh,A. Borbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479532967,21,44,1,1,35,6bl19flj1eggw2gw7sya19bof,1,49.8,59.2,2022-10-30T15:01:55.978Z,2022-10-30T15:02:29Z,3883983093,285,,3883980499,56,Back,3883983083,233,26,,,,,,,,,,,,,,,,6l7cq8gkjb8r4i50vsd4xoo2x,L. Lattwein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479533191,26,44,1,1,35,4moe0x01r1f5w30g38wshyftp,0,50.2,40.8,2022-10-30T15:01:55.979Z,2022-10-30T15:02:29Z,3883983185,233,21,3883981643,56,Center,3883981645,286,,,,,,,,,,,,,,,,,cdzfyzjbmsg88l4r24mwx1ryt,R. Dieckmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479532973,22,1,1,1,37,6bl19flj1eggw2gw7sya19bof,0,53,48.7,2022-10-30T15:01:57.922Z,2022-10-30T15:30:07Z,3883980547,213,5.5,3883980545,212,16.0,3883980527,3,,3883980531,56,Center,3883980535,140,63.7,3883980537,141,31.9,,,,,,,6l7cq8gkjb8r4i50vsd4xoo2x,L. Lattwein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479532979,20,1,1,1,37,4moe0x01r1f5w30g38wshyftp,1,42.9,45.8,2022-10-30T15:01:58.627Z,2022-10-30T15:01:59Z,3883980573,213,1.9,3883980571,212,10.0,3883980569,141,59.7,3883980565,56,Back,3883980567,140,39.9,3883980563,3,,,,,,,,cdzfyzjbmsg88l4r24mwx1ryt,R. Dieckmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479532987,21,49,1,1,38,4moe0x01r1f5w30g38wshyftp,1,39.9,59.9,2022-10-30T15:01:59.620Z,2022-10-30T15:35:18Z,,,,,,,,,,,,,,,,,,,,,,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479533027,22,1,1,1,39,4moe0x01r1f5w30g38wshyftp,1,39.9,59.9,2022-10-30T15:01:59.859Z,2022-10-30T15:35:16Z,3883980823,140,49.1,3883980827,212,20.1,3883980821,56,Back,3883980825,141,34.0,3883980829,213,5.2,,,,,,,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479533037,23,3,1,1,40,4moe0x01r1f5w30g38wshyftp,1,54.9,34.7,2022-10-30T15:02:01.569Z,2022-10-30T15:02:03Z,3883980913,233,23,3883980883,56,Center,3883980885,286,,,,,,,,,,,,,,,,,4f16klwhusyiwjej79nx4y76x,R. Wichmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479533009,23,45,1,1,40,6bl19flj1eggw2gw7sya19bof,0,45.1,65.3,2022-10-30T15:02:01.569Z,2022-10-30T15:02:03Z,3883980715,56,Back,3883980953,233,23,3883980717,285,,,,,,,,,,,,,,,,,9lt9pjnkuty7j6uwd5cvctwbt,L. Oberdorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479533071,24,1,1,1,41,4moe0x01r1f5w30g38wshyftp,1,49.6,31.5,2022-10-30T15:02:02.690Z,2022-10-30T15:02:04Z,3883981019,56,Right,3883981023,141,16.2,3883981027,213,4.9,3883981021,140,51.9,3883981025,212,10.7,,,,,,,,,,4f16klwhusyiwjej79nx4y76x,R. Wichmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479533131,25,2,1,1,43,4moe0x01r1f5w30g38wshyftp,1,54.4,14.6,2022-10-30T15:02:04.083Z,2022-10-30T15:02:11Z,3883981315,141,30.9,3883981311,56,Center,3883981313,140,68.3,3883981309,7,6mj7z1yytw7jrbnbpu2mqyezu,,,,,,,,,,,,,7cisqfcp1zysc12owj5j4zpx,M. Brandenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479533119,24,55,1,1,43,6bl19flj1eggw2gw7sya19bof,1,21.5,68.5,2022-10-30T15:02:04.084Z,2022-10-30T15:09:14Z,,,,,,,,,,,,,,,,,,,,,,,,,eyx4psuhprqtodl08iimdwb11,K. Hendrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479533571,25,1,1,1,58,6bl19flj1eggw2gw7sya19bof,1,24.7,72.7,2022-10-30T15:02:19.585Z,2022-10-30T15:02:33Z,3883983549,140,10.2,3883983545,241,,3883983555,213,3.9,3883983551,141,52.4,3883983543,5,,3883983547,56,Back,3883983553,212,20.6,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479533593,26,1,1,2,12,6bl19flj1eggw2gw7sya19bof,1,11.6,45.4,2022-10-30T15:02:33.425Z,2022-10-30T15:02:35Z,3883983653,212,18.0,3883983647,56,Back,3883983655,213,0.9,3883983651,141,65.5,3883983649,140,22.8,,,,,,,,,,3loe8qn8nalk7liisl2hx891x,M. Frohms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479533645,27,1,1,2,14,6bl19flj1eggw2gw7sya19bof,1,22.8,65.5,2022-10-30T15:02:34.993Z,2022-10-30T15:02:37Z,3883983919,56,Back,3883983927,141,88.6,3883983935,213,1.0,3883983931,212,18.3,3883983923,140,31.8,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479533691,28,1,1,2,17,6bl19flj1eggw2gw7sya19bof,1,31.8,88.6,2022-10-30T15:02:37.745Z,2022-10-30T15:02:40Z,3883984183,212,16.2,3883984181,141,68.2,3883984185,213,4.2,3883984179,140,23.9,3883984177,56,Back,,,,,,,,,,cbofbntctfuhr1vqpn7eywt05,F. Rauch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479533699,29,1,1,2,19,6bl19flj1eggw2gw7sya19bof,1,23.9,68.2,2022-10-30T15:02:40.225Z,2022-10-30T15:02:40Z,3883984243,213,4.8,3883984241,212,25.2,3883984235,141,31.5,3883984231,140,27.0,3883984229,56,Back,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479533741,30,1,1,2,20,6bl19flj1eggw2gw7sya19bof,1,27,31.5,2022-10-30T15:02:40.769Z,2022-10-30T15:02:43Z,3883984449,212,22.8,3883984441,56,Back,3883984445,140,40.6,3883984451,213,5.4,3883984447,141,5.3,,,,,,,,,,eyx4psuhprqtodl08iimdwb11,K. Hendrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479533771,31,1,1,2,22,6bl19flj1eggw2gw7sya19bof,1,48.6,3.7,2022-10-30T15:02:43.329Z,2022-10-30T15:02:45Z,3883984631,213,6.3,3883984623,56,Right,3883984627,141,3.4,3883984625,140,61.1,3883984629,212,13.1,,,,,,,,,,49bajqj50h6lrbk4gt30eeodl,L. Wilms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479533793,32,1,1,2,24,6bl19flj1eggw2gw7sya19bof,1,61.1,3.4,2022-10-30T15:02:45.137Z,2022-10-30T15:02:47Z,3883984795,212,16.4,3883984791,140,64.1,3883984793,141,27.1,3883984797,213,1.4,3883984789,56,Center,,,,,,,,,,6c9ed4z6hw7s5v8c9631algid,S. Huth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479533805,33,1,1,2,26,6bl19flj1eggw2gw7sya19bof,1,65.2,26.7,2022-10-30T15:02:46.962Z,2022-10-30T15:02:47Z,3883984877,213,3.2,3883984873,141,26.4,3883984871,140,57.1,3883984875,212,8.5,3883984869,56,Center,,,,,,,,,,ch8ce5l6elqfogji42wyyedat,R. Blomqvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
