id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/9/value,qualifier/13/value,qualifier/16/value,qualifier/14/value,assist,qualifier/17/value
2460919971,309,1,1,0,19,2f7gua216miwsfd83rgjsn4ap,1,53.5,90.5,2022-09-17T11:01:27.205Z,2022-09-17T11:49:45Z,3785138721,140,55.9,3785138727,213,0.9,3785138723,141,95.3,3785138719,56,Left,3785138725,212,4.1,,,,,,,,,,epxe17rtw23fpslr1e6cxlffu,N. Kowalski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460883403,9,1,1,0,22,2f7gua216miwsfd83rgjsn4ap,0,60.8,91.5,2022-09-17T11:01:31.156Z,2022-09-17T11:49:50Z,3784955573,213,2.0,3784955569,141,97.1,3784955605,233,3,3784955609,286,,3784955565,56,Left,3784955567,140,59.3,3784955581,195,,3784955571,212,4.1,565jokvoc8s75gk2h33pi4msq,M. Hils,3784955603,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460883387,3,74,1,0,22,6bl19flj1eggw2gw7sya19bof,1,40.7,8.3,2022-09-17T11:01:31.157Z,2022-09-17T11:52:58Z,3784955625,233,9,3784955523,285,,3784955521,56,Back,,,,,,,,,,,,,,,,8ex4lsveeyet8r5aja1gjh1hx,T. Waßmuth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460883399,4,49,1,0,28,6bl19flj1eggw2gw7sya19bof,1,30.4,6.1,2022-09-17T11:01:36.782Z,2022-09-17T11:53:05Z,,,,,,,,,,,,,,,,,,,,,,,,,49bajqj50h6lrbk4gt30eeodl,L. Wilms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460883407,5,3,1,0,29,6bl19flj1eggw2gw7sya19bof,0,27.1,5.4,2022-09-17T11:01:37.213Z,2022-09-17T11:53:14Z,3784955585,285,,3785149615,233,15,3784955583,56,Back,,,,,,,,,,,,,,,,49bajqj50h6lrbk4gt30eeodl,L. Wilms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460883585,15,7,1,0,29,2f7gua216miwsfd83rgjsn4ap,1,72.9,94.6,2022-09-17T11:01:37.214Z,2022-09-17T11:02:04Z,3784956329,56,Left,3784956351,233,5,3784956331,286,,,,,,,,,,,,,,,,,epxe17rtw23fpslr1e6cxlffu,N. Kowalski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460883421,10,49,1,0,30,2f7gua216miwsfd83rgjsn4ap,1,75.9,92.7,2022-09-17T11:01:38.404Z,2022-09-17T11:50:18Z,,,,,,,,,,,,,,,,,,,,,,,,,epxe17rtw23fpslr1e6cxlffu,N. Kowalski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460920453,310,1,1,0,31,2f7gua216miwsfd83rgjsn4ap,1,76.1,92.6,2022-09-17T11:01:39.205Z,2022-09-17T11:50:25Z,3785141165,213,5.8,3785141161,141,82.7,3785141157,56,Left,3785141163,212,15.6,3785141159,140,89.5,,,,,,,,,,epxe17rtw23fpslr1e6cxlffu,N. Kowalski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460883461,11,1,1,0,33,2f7gua216miwsfd83rgjsn4ap,0,91.5,75.3,2022-09-17T11:01:41.427Z,2022-09-17T11:50:32Z,3784955793,141,68.7,3784955795,212,4.8,3784955789,56,Center,3784955791,140,89.8,3784955797,213,4.3,,,,,,,,,,3ucjekvg77wnqsybahjae5iei,V. Endemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460883451,6,8,1,0,33,6bl19flj1eggw2gw7sya19bof,1,9.1,36.2,2022-09-17T11:01:42.189Z,2022-09-17T11:12:56Z,3784955745,56,Back,,,,,,,,,,,,,,,,,,,,,,cbofbntctfuhr1vqpn7eywt05,F. Rauch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460883471,12,43,1,0,34,2f7gua216miwsfd83rgjsn4ap,1,0,0,2022-09-17T11:01:42.867Z,2022-09-17T11:50:40Z,3784955833,56,Center,3784955837,141,75.4,3785141941,144,1,3784955839,212,7.9,3784955835,140,95.2,3784955841,213,0.7,,,,,,,dtj0nm0mjqz704pm3olqihf55,A. Baaß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460883467,7,45,1,0,36,6bl19flj1eggw2gw7sya19bof,0,2.6,27.4,2022-09-17T11:01:44.285Z,2022-09-17T11:01:47Z,3784955831,285,,3784955863,233,13,3784955829,56,Back,,,,,,,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460883475,13,3,1,0,36,2f7gua216miwsfd83rgjsn4ap,1,97.4,72.6,2022-09-17T11:01:44.285Z,2022-09-17T11:01:46Z,3784955849,286,,3784955853,233,7,3784955847,56,Center,,,,,,,,,,,,,,,,3ucjekvg77wnqsybahjae5iei,V. Endemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460883487,14,1,1,0,37,2f7gua216miwsfd83rgjsn4ap,0,98.2,70.5,2022-09-17T11:01:46.083Z,2022-09-17T11:01:47Z,3784955901,56,Center,3784955907,212,6.5,3784955903,140,98.2,3784955909,213,4.7,3784955905,141,60.9,,,,,,,,,,3ucjekvg77wnqsybahjae5iei,V. Endemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460883497,8,52,1,0,39,6bl19flj1eggw2gw7sya19bof,1,3,44.3,2022-09-17T11:01:48.141Z,2022-09-17T11:01:48Z,,,,,,,,,,,,,,,,,,,,,,,,,3loe8qn8nalk7liisl2hx891x,M. Frohms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460883611,9,1,1,0,55,6bl19flj1eggw2gw7sya19bof,1,15.1,41.8,2022-09-17T11:02:03.678Z,2022-09-17T11:53:43Z,3785150881,189,,3784956481,212,37.4,3784956485,1,,3784956479,141,69.3,3784956475,56,Back,3784956477,140,46.0,3784956473,123,,3784956483,213,0.5,3loe8qn8nalk7liisl2hx891x,M. Frohms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460883621,10,1,1,0,58,6bl19flj1eggw2gw7sya19bof,1,45.7,69.8,2022-09-17T11:02:06.733Z,2022-09-17T11:02:08Z,3784956551,140,32.4,3784956557,213,2.2,3784956549,56,Back,3784956553,141,95.6,3784956555,212,22.4,,,,,,,,,,f4g9co8i52ygweie4jjnvja39,A. Popp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460883675,11,1,1,1,0,6bl19flj1eggw2gw7sya19bof,1,30.9,96.6,2022-09-17T11:02:08.654Z,2022-09-17T11:02:16Z,3784956765,213,6.1,3784956761,141,88.7,3784956757,56,Left,3784956763,212,34.4,3784956759,140,63.3,3784956767,1,,,,,,,,cbofbntctfuhr1vqpn7eywt05,F. Rauch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460883683,12,1,1,1,7,6bl19flj1eggw2gw7sya19bof,0,94.5,82.5,2022-09-17T11:02:15.886Z,2022-09-17T11:02:17Z,3784956803,212,7.5,3784956799,140,91.5,3784956793,2,,3784956805,213,4.3,3784956801,141,72.5,3784956797,56,Center,,,,,,,9hmgd3x5tekj4fnf0zju3i1ud,E. Pajor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460883695,16,12,1,1,9,2f7gua216miwsfd83rgjsn4ap,1,7.9,27.7,2022-09-17T11:02:17.251Z,2022-09-17T11:02:20Z,3784956857,56,Back,3784956861,141,13.8,3784956865,213,5.7,3784956859,140,21.1,3784956863,212,16.8,,,,,,,,,,57cbneelzdjmwvsk87sgq7omi,N. Räcke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460883697,17,49,1,1,12,2f7gua216miwsfd83rgjsn4ap,1,22.7,14.4,2022-09-17T11:02:20.643Z,2022-09-17T11:51:10Z,,,,,,,,,,,,,,,,,,,,,,,,,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460883709,18,1,1,1,13,2f7gua216miwsfd83rgjsn4ap,0,24,15.2,2022-09-17T11:02:21.587Z,2022-09-17T11:51:12Z,3784956923,212,23.6,3784956927,1,,3784956917,56,Back,3784956915,157,,3784956919,140,44.7,3784956925,213,0.4,3784956921,141,28.9,,,,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460883705,13,8,1,1,13,6bl19flj1eggw2gw7sya19bof,1,59.3,72.3,2022-09-17T11:02:22.110Z,2022-09-17T11:02:22Z,3784956899,56,Center,,,,,,,,,,,,,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460883721,14,49,1,1,16,6bl19flj1eggw2gw7sya19bof,1,61.1,72.3,2022-09-17T11:02:24.813Z,2022-09-17T11:02:24Z,,,,,,,,,,,,,,,,,,,,,,,,,6l7cq8gkjb8r4i50vsd4xoo2x,L. Lattwein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460883729,15,1,1,1,16,6bl19flj1eggw2gw7sya19bof,1,61.1,72.3,2022-09-17T11:02:25.005Z,2022-09-17T11:02:26Z,3784957017,56,Center,3784957023,212,8.6,3784957021,141,59.7,3784957019,140,61.7,3784957025,213,4.8,,,,,,,,,,6l7cq8gkjb8r4i50vsd4xoo2x,L. Lattwein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460883743,16,1,1,1,18,6bl19flj1eggw2gw7sya19bof,0,62.7,56.7,2022-09-17T11:02:26.333Z,2022-09-17T11:02:28Z,3784957069,56,Center,3784957077,213,0.5,3784957073,141,69.5,3784957071,140,76.8,3784957075,212,17.2,3784957067,155,,,,,,,,9lt9pjnkuty7j6uwd5cvctwbt,L. Oberdorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460883741,19,8,1,1,19,2f7gua216miwsfd83rgjsn4ap,1,24,32.7,2022-09-17T11:02:27.300Z,2022-09-17T11:02:27Z,3784957065,56,Back,3784957079,15,,,,,,,,,,,,,,,,,,,,57cbneelzdjmwvsk87sgq7omi,N. Räcke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460883789,17,4,1,1,26,6bl19flj1eggw2gw7sya19bof,1,73.6,93.4,2022-09-17T11:02:34.717Z,2022-09-17T11:02:45Z,3784957297,56,Left,3784957727,295,,3784957731,286,,3784957745,233,20,3784957729,152,,3784957725,13,,,,,,,,f4g9co8i52ygweie4jjnvja39,A. Popp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460883829,20,4,1,1,26,2f7gua216miwsfd83rgjsn4ap,0,26.4,6.6,2022-09-17T11:02:34.718Z,2022-09-17T11:51:36Z,3784957473,152,,3784957759,233,17,3784957469,56,Back,3784957465,295,,3784957475,285,,3784957463,13,,,,,,,,dtj0nm0mjqz704pm3olqihf55,A. Baaß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460883809,18,43,1,1,27,6bl19flj1eggw2gw7sya19bof,1,0,0,2022-09-17T11:02:35.805Z,2022-09-17T11:02:46Z,3784957847,144,5,3784957381,56,Left,3784957383,347,0,,,,,,,,,,,,,,,,f4g9co8i52ygweie4jjnvja39,A. Popp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460884151,19,1,1,2,3,6bl19flj1eggw2gw7sya19bof,1,74.8,93.9,2022-09-17T11:03:11.293Z,2022-09-17T11:54:31Z,3784958805,213,5.1,3784958795,152,,3784958799,140,85.7,3784959709,210,13,3784959713,154,,3784958801,141,57.3,3784958789,2,,3784958791,5,,cbofbntctfuhr1vqpn7eywt05,F. Rauch,3784958803,212,1,27.4,3784958793,155,3784958797,56,Center,,,,,,,,,,,,,,,,,,,,,,,
2460884153,20,13,1,2,4,6bl19flj1eggw2gw7sya19bof,1,85.7,57.3,2022-09-17T11:03:12.205Z,2022-09-17T11:03:38Z,3784959545,15,,3784959735,102,60.8,3784959741,231,51.3,3784959727,29,,3784959731,55,19,3784959729,154,,3784959543,24,,3784959739,230,98.5,9lt9pjnkuty7j6uwd5cvctwbt,L. Oberdorf,3784959549,328,,,3784958817,17,3784959725,73,,3784958819,56,Center,3784959737,103,37.5,,,,,,,,,,,,,,,,,
2460884113,21,5,1,2,5,2f7gua216miwsfd83rgjsn4ap,1,-1.2,40.8,2022-09-17T11:03:14.173Z,2022-09-17T11:10:48Z,3784958647,346,,3784959419,233,21,3784958645,56,Back,,,,,,,,,,,,,,,,57cbneelzdjmwvsk87sgq7omi,N. Räcke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460884163,21,5,1,2,5,6bl19flj1eggw2gw7sya19bof,0,101.2,59.2,2022-09-17T11:03:14.173Z,2022-09-17T11:03:33Z,3784959431,233,21,3784958873,56,Center,3784958875,346,,,,,,,,,,,,,,,,,8ex4lsveeyet8r5aja1gjh1hx,T. Waßmuth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460884403,22,1,1,2,31,2f7gua216miwsfd83rgjsn4ap,0,4.8,61.2,2022-09-17T11:03:40.051Z,2022-09-17T11:03:42Z,3784959903,141,100.0,3784959897,124,,3784959911,74,,3784959907,213,0.6,3784959909,1,,3784959905,212,48.0,3784959899,56,Back,3784959901,140,42.1,5538ubmpq7ijg9s6fyt0qwglw,S. Winkler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460884519,22,5,1,2,34,6bl19flj1eggw2gw7sya19bof,1,60,-2,2022-09-17T11:03:42.870Z,2022-09-17T11:10:49Z,3784960409,233,23,3784960391,347,,3784960389,56,Right,,,,,,,,,,,,,,,,8ex4lsveeyet8r5aja1gjh1hx,T. Waßmuth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460884407,23,5,1,2,34,2f7gua216miwsfd83rgjsn4ap,0,40,102,2022-09-17T11:03:42.870Z,2022-09-17T11:03:55Z,3784959923,347,,3784959921,56,Back,3784960413,233,22,,,,,,,,,,,,,,,,5538ubmpq7ijg9s6fyt0qwglw,S. Winkler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460884545,23,1,1,2,46,6bl19flj1eggw2gw7sya19bof,0,64.5,0,2022-09-17T11:03:54.510Z,2022-09-17T11:03:58Z,3784960495,1,,3784960485,56,Center,3784960491,212,24.2,3784960489,141,33.4,3784960487,140,67.6,3784960493,213,1.4,3784960483,107,,,,,49bajqj50h6lrbk4gt30eeodl,L. Wilms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460884549,24,49,1,2,49,2f7gua216miwsfd83rgjsn4ap,1,29,65.8,2022-09-17T11:03:57.956Z,2022-09-17T11:03:58Z,,,,,,,,,,,,,,,,,,,,,,,,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460884565,25,1,1,2,49,2f7gua216miwsfd83rgjsn4ap,0,29,65.8,2022-09-17T11:03:58.179Z,2022-09-17T11:04:00Z,3784960567,213,4.4,3784960619,233,24,3784960559,56,Back,3784960563,141,60.9,3784960623,286,,3784960561,140,27.9,3784960565,212,3.5,3784960617,236,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460884575,24,74,1,2,49,6bl19flj1eggw2gw7sya19bof,1,68.6,35.5,2022-09-17T11:03:58.180Z,2022-09-17T11:10:44Z,3784960585,56,Center,3784960629,233,25,3784960587,285,,,,,,,,,,,,,,,,,f4g9co8i52ygweie4jjnvja39,A. Popp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460884597,26,1,1,2,51,2f7gua216miwsfd83rgjsn4ap,0,28.6,63.1,2022-09-17T11:03:59.650Z,2022-09-17T11:04:02Z,3784960673,212,21.4,3784960677,1,,3784960665,157,,3784960669,140,40.2,3784960667,56,Back,3784960675,213,1.0,3784960671,141,89.0,,,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460884607,25,44,1,2,54,6bl19flj1eggw2gw7sya19bof,1,62.6,24,2022-09-17T11:04:02.477Z,2022-09-17T11:04:05Z,3784960711,56,Center,3784960825,233,27,3784960713,286,,,,,,,,,,,,,,,,,6l7cq8gkjb8r4i50vsd4xoo2x,L. Lattwein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460884627,27,44,1,2,54,2f7gua216miwsfd83rgjsn4ap,0,37.4,76,2022-09-17T11:04:02.478Z,2022-09-17T11:04:06Z,3784960807,56,Back,3784960829,233,25,3784960809,285,,,,,,,,,,,,,,,,,epxe17rtw23fpslr1e6cxlffu,N. Kowalski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460884621,26,1,1,2,54,6bl19flj1eggw2gw7sya19bof,0,64.2,26.6,2022-09-17T11:04:02.909Z,2022-09-17T11:04:05Z,3784960751,141,19.6,3784960749,140,67.1,3784960745,3,,3784960753,212,5.7,3784960747,56,Right,3784960755,213,5.3,,,,,,,6l7cq8gkjb8r4i50vsd4xoo2x,L. Lattwein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460884649,28,61,1,2,57,2f7gua216miwsfd83rgjsn4ap,0,30.9,94.7,2022-09-17T11:04:05.644Z,2022-09-17T11:12:19Z,3784960887,56,Back,,,,,,,,,,,,,,,,,,,,,,565jokvoc8s75gk2h33pi4msq,M. Hils,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460884745,27,5,1,2,58,6bl19flj1eggw2gw7sya19bof,1,65.2,-2,2022-09-17T11:04:06.636Z,2022-09-17T11:04:18Z,3784961309,347,,3784961317,233,29,3784961307,56,Right,,,,,,,,,,,,,,,,6l7cq8gkjb8r4i50vsd4xoo2x,L. Lattwein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460884665,29,5,1,2,58,2f7gua216miwsfd83rgjsn4ap,0,34.8,102,2022-09-17T11:04:06.636Z,2022-09-17T11:10:49Z,3784960931,347,,3784960929,56,Back,3784961341,233,27,,,,,,,,,,,,,,,,565jokvoc8s75gk2h33pi4msq,M. Hils,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460884761,28,1,1,3,9,6bl19flj1eggw2gw7sya19bof,1,65.6,0,2022-09-17T11:04:18.029Z,2022-09-17T11:04:20Z,3784961389,107,,3784961397,212,12.6,3784961391,56,Right,3784961399,213,1.9,3784961393,140,62.1,3784961395,141,15.8,,,,,,,49bajqj50h6lrbk4gt30eeodl,L. Wilms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460884777,29,1,1,3,11,6bl19flj1eggw2gw7sya19bof,1,62.1,15.8,2022-09-17T11:04:20.108Z,2022-09-17T11:04:21Z,3784961455,213,4.8,3784961449,140,62.4,3784961451,141,7.7,3784961453,212,5.5,3784961447,56,Right,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
