id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,keyPass,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value
2490421039,5,5,1,0,10,2f7gua216miwsfd83rgjsn4ap,0,4.3,-1.5,2022-12-11T15:01:58.970Z,2022-12-11T15:22:32Z,3941131053,347,,3941131127,233,7,3941131051,56,Back,,,,,,,,,,,,,,,,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490421051,7,5,1,0,10,bax97wqmyvdu4xygi7wzcvdzd,1,95.7,101.5,2022-12-11T15:01:58.970Z,2022-12-11T15:02:02Z,3941131095,56,Left,3941131119,233,5,3941131097,347,,,,,,,,,,,,,,,,,c45vx4712w32k3ttlgoijkhuy,V. Fürst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490421221,8,1,1,0,26,bax97wqmyvdu4xygi7wzcvdzd,1,93.9,100,2022-12-11T15:02:14.737Z,2022-12-11T15:02:17Z,3941132043,107,,3941132045,56,Center,3941132049,141,76.0,3941132051,212,17.3,3941132047,140,95.2,3941132053,213,4.8,,,,,,,b9gxo2rldtuz9mi8lzgnm0mxg,K. Parcell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490421237,9,1,1,0,28,bax97wqmyvdu4xygi7wzcvdzd,1,95.2,76,2022-12-11T15:02:17.057Z,2022-12-11T15:48:16Z,3941132163,213,1.6,3941132159,212,11.6,3941132155,141,93.0,3941132151,140,94.9,3941132149,56,Left,,,,,,,,,,380wlef6rk03khlb0t5elb04q,M. Cin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490421243,10,1,1,0,30,bax97wqmyvdu4xygi7wzcvdzd,0,97.2,92.4,2022-12-11T15:02:19.385Z,2022-12-11T15:02:21Z,3941132197,212,9.6,3941132199,213,4.5,3941132193,140,95.0,3941132195,141,78.7,3941132187,2,,3941132189,155,,3941132191,56,Center,,,,b9gxo2rldtuz9mi8lzgnm0mxg,K. Parcell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490421247,6,61,1,0,32,2f7gua216miwsfd83rgjsn4ap,1,6.2,17.3,2022-12-11T15:02:21.143Z,2022-12-11T15:02:21Z,3941132213,56,Back,,,,,,,,,,,,,,,,,,,,,,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490421259,7,49,1,0,33,2f7gua216miwsfd83rgjsn4ap,1,8,10.6,2022-12-11T15:02:22.026Z,2022-12-11T15:02:22Z,,,,,,,,,,,,,,,,,,,,,,,,,5hdjbf8idy50wlf0d6qi3lk9h,M. Berentzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490421269,8,1,1,0,33,2f7gua216miwsfd83rgjsn4ap,0,8,10.6,2022-12-11T15:02:22.265Z,2022-12-11T15:02:23Z,3941132343,212,22.0,3941132345,213,5.9,3941132339,140,27.3,3941132337,56,Back,3941132341,141,0.0,3941132333,155,,,,,,,,5hdjbf8idy50wlf0d6qi3lk9h,M. Berentzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490421271,9,5,1,0,34,2f7gua216miwsfd83rgjsn4ap,0,25.6,-1.2,2022-12-11T15:02:23.309Z,2022-12-11T15:02:33Z,3941132741,233,11,3941132371,56,Back,3941132373,347,,,,,,,,,,,,,,,,,5hdjbf8idy50wlf0d6qi3lk9h,M. Berentzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490421337,11,5,1,0,34,bax97wqmyvdu4xygi7wzcvdzd,1,74.4,101.2,2022-12-11T15:02:23.309Z,2022-12-11T15:22:32Z,3941132695,347,,3941132693,56,Left,3941132721,233,9,,,,,,,,,,,,,,,,b9gxo2rldtuz9mi8lzgnm0mxg,K. Parcell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490421367,12,1,1,0,43,bax97wqmyvdu4xygi7wzcvdzd,0,76.5,100,2022-12-11T15:02:32.640Z,2022-12-11T15:02:40Z,3941132855,107,,3941132861,141,93.4,3941132857,56,Left,3941132863,212,18.7,3941132859,140,93.6,3941132865,213,6.0,,,,,,,b9gxo2rldtuz9mi8lzgnm0mxg,K. Parcell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490421403,10,49,1,0,48,2f7gua216miwsfd83rgjsn4ap,1,8.5,15.8,2022-12-11T15:02:36.938Z,2022-12-11T15:47:29Z,,,,,,,,,,,,,,,,,,,,,,,,,9uu3awe8j2wf502ke5l9nwg5x,J. Meißner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490421431,11,1,1,0,49,2f7gua216miwsfd83rgjsn4ap,0,8.5,15.8,2022-12-11T15:02:37.898Z,2022-12-11T15:47:30Z,3941133233,140,25.1,3941133229,157,,3941133235,141,0.0,3941133231,56,Back,3941133237,212,21.0,3941133241,1,,3941133239,213,5.7,,,,9uu3awe8j2wf502ke5l9nwg5x,J. Meißner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490421443,12,5,1,0,49,2f7gua216miwsfd83rgjsn4ap,0,21,-1.4,2022-12-11T15:02:37.904Z,2022-12-11T15:22:32Z,3941133285,56,Back,3941133287,347,,3941133347,233,13,,,,,,,,,,,,,,,,6el60ixesyykp18873zddqve2,R. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490421427,13,5,1,0,49,bax97wqmyvdu4xygi7wzcvdzd,1,79,101.4,2022-12-11T15:02:37.904Z,2022-12-11T15:02:41Z,3941133215,347,,3941133213,56,Left,3941133333,233,12,,,,,,,,,,,,,,,,aemsodynsywxzi5m7czbenob9,Y. Zielinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490421593,14,1,1,0,58,bax97wqmyvdu4xygi7wzcvdzd,0,82.9,100,2022-12-11T15:02:47.641Z,2022-12-11T15:48:31Z,3941133987,107,,3941133995,140,97.4,3941134003,212,32.9,3941133991,56,Center,3941134005,213,5.2,3941134007,1,,3941133999,141,58.4,,,,b9gxo2rldtuz9mi8lzgnm0mxg,K. Parcell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490421613,13,49,1,1,4,2f7gua216miwsfd83rgjsn4ap,1,3.6,41.6,2022-12-11T15:02:52.763Z,2022-12-11T15:02:53Z,,,,,,,,,,,,,,,,,,,,,,,,,5538ubmpq7ijg9s6fyt0qwglw,S. Winkler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490421757,14,1,1,1,12,2f7gua216miwsfd83rgjsn4ap,1,7.3,51.3,2022-12-11T15:03:01.211Z,2022-12-11T15:03:03Z,3941134929,212,18.3,3941134933,213,0.8,3941134919,56,Back,3941134925,141,70.9,3941134923,140,19.2,,,,,,,,,,5538ubmpq7ijg9s6fyt0qwglw,S. Winkler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490421793,15,1,1,1,14,2f7gua216miwsfd83rgjsn4ap,1,19.2,70.9,2022-12-11T15:03:03.259Z,2022-12-11T15:03:06Z,3941135135,56,Back,3941135151,213,4.3,3941135147,212,21.6,3941135143,141,41.9,3941135139,140,10.7,,,,,,,,,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490421837,16,1,1,1,17,2f7gua216miwsfd83rgjsn4ap,1,10.9,41.9,2022-12-11T15:03:06.058Z,2022-12-11T15:03:10Z,3941135397,213,5.5,3941135389,56,Back,3941135391,140,21.7,3941135395,212,16.0,3941135393,141,25.3,,,,,,,,,,5538ubmpq7ijg9s6fyt0qwglw,S. Winkler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490421881,17,1,1,1,21,2f7gua216miwsfd83rgjsn4ap,1,23.1,27.4,2022-12-11T15:03:10.267Z,2022-12-11T15:03:14Z,3941135585,56,Back,3941135591,212,23.6,3941135589,141,62.0,3941135587,140,21.1,3941135595,213,1.7,,,,,,,,,,9uu3awe8j2wf502ke5l9nwg5x,J. Meißner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490421931,18,1,1,1,25,2f7gua216miwsfd83rgjsn4ap,1,22.2,63.6,2022-12-11T15:03:14.091Z,2022-12-11T15:03:19Z,3941135831,141,21.8,3941135827,56,Back,3941135829,140,24.3,3941135833,212,28.5,3941135835,213,4.8,,,,,,,,,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490421961,19,1,1,1,30,2f7gua216miwsfd83rgjsn4ap,0,27.2,13.8,2022-12-11T15:03:18.939Z,2022-12-11T15:03:22Z,3941135997,212,51.1,3941135983,56,Right,3941136001,213,6.1,3941135989,140,74.8,3941135979,155,,3941136003,1,,3941135993,141,0.0,,,,9uu3awe8j2wf502ke5l9nwg5x,J. Meißner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490422011,15,5,1,1,33,bax97wqmyvdu4xygi7wzcvdzd,1,22.4,101.6,2022-12-11T15:03:22.128Z,2022-12-11T15:03:27Z,3941136259,56,Back,3941136291,233,20,3941136261,347,,,,,,,,,,,,,,,,,b9gxo2rldtuz9mi8lzgnm0mxg,K. Parcell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490421967,20,5,1,1,33,2f7gua216miwsfd83rgjsn4ap,0,77.6,-1.6,2022-12-11T15:03:22.128Z,2022-12-11T15:22:32Z,3941136015,347,,3941136011,56,Right,3941136327,233,15,,,,,,,,,,,,,,,,9uu3awe8j2wf502ke5l9nwg5x,J. Meißner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490422041,16,1,1,1,38,bax97wqmyvdu4xygi7wzcvdzd,0,20.2,100,2022-12-11T15:03:26.888Z,2022-12-11T15:03:30Z,3941136425,141,93.0,3941136423,140,46.8,3941136421,56,Back,3941136431,1,,3941136419,107,,3941136427,212,28.5,3941136429,213,6.1,,,,b9gxo2rldtuz9mi8lzgnm0mxg,K. Parcell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490422071,21,1,1,1,40,2f7gua216miwsfd83rgjsn4ap,0,49.6,6.2,2022-12-11T15:03:29.643Z,2022-12-11T15:03:32Z,3941136547,212,13.4,3941136549,213,5.9,3941136543,140,61.4,3941136545,141,0.0,3941136539,3,,3941136541,56,Right,,,,,,,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490422109,17,5,1,1,43,bax97wqmyvdu4xygi7wzcvdzd,1,37.7,101.6,2022-12-11T15:03:31.800Z,2022-12-11T15:03:36Z,3941136731,347,,3941136751,233,22,3941136729,56,Back,,,,,,,,,,,,,,,,b9gxo2rldtuz9mi8lzgnm0mxg,K. Parcell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490422077,22,5,1,1,43,2f7gua216miwsfd83rgjsn4ap,0,62.3,-1.6,2022-12-11T15:03:31.800Z,2022-12-11T15:22:33Z,3941136593,347,,3941136761,233,17,3941136591,56,Right,,,,,,,,,,,,,,,,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490422125,18,1,1,1,47,bax97wqmyvdu4xygi7wzcvdzd,0,39,100,2022-12-11T15:03:35.656Z,2022-12-11T15:03:38Z,3941136821,140,62.9,3941136825,212,27.0,3941136823,141,87.1,3941136829,1,,3941136817,107,,3941136819,56,Left,3941136827,213,5.9,,,,b9gxo2rldtuz9mi8lzgnm0mxg,K. Parcell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490422135,23,1,1,1,49,2f7gua216miwsfd83rgjsn4ap,0,28.9,14.4,2022-12-11T15:03:37.915Z,2022-12-11T15:03:39Z,3941136899,213,5.8,3941136897,212,20.7,3941136891,56,Back,3941136889,3,,3941136893,140,45.9,3941136895,141,0.0,,,,,,,9uu3awe8j2wf502ke5l9nwg5x,J. Meißner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490422195,19,5,1,1,50,bax97wqmyvdu4xygi7wzcvdzd,1,53.4,101,2022-12-11T15:03:39.056Z,2022-12-11T15:22:33Z,3941137223,56,Left,3941137225,347,,3941137243,233,24,,,,,,,,,,,,,,,,b9gxo2rldtuz9mi8lzgnm0mxg,K. Parcell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490422141,24,5,1,1,50,2f7gua216miwsfd83rgjsn4ap,0,46.6,-1,2022-12-11T15:03:39.056Z,2022-12-11T15:03:47Z,3941136925,347,,3941136923,56,Back,3941137259,233,19,,,,,,,,,,,,,,,,9uu3awe8j2wf502ke5l9nwg5x,J. Meißner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490422229,20,1,1,1,58,bax97wqmyvdu4xygi7wzcvdzd,1,53,100,2022-12-11T15:03:46.728Z,2022-12-11T15:03:49Z,3941137403,107,,3941137419,213,5.8,3941137417,212,18.4,3941137407,56,Left,3941137411,140,68.7,3941137415,141,89.1,,,,,,,b9gxo2rldtuz9mi8lzgnm0mxg,K. Parcell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490422233,21,50,1,2,0,bax97wqmyvdu4xygi7wzcvdzd,1,70.7,83.1,2022-12-11T15:03:49.336Z,2022-12-11T15:03:52Z,3941137445,286,,3941137443,56,Left,3941137639,233,25,,,,,,,,,,,,,,,,380wlef6rk03khlb0t5elb04q,M. Cin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490422269,25,7,1,2,0,2f7gua216miwsfd83rgjsn4ap,0,29.3,16.9,2022-12-11T15:03:49.337Z,2022-12-11T15:03:52Z,3941137619,233,21,3941137607,56,Back,3941137609,285,,,,,,,,,,,,,,,,,9uu3awe8j2wf502ke5l9nwg5x,J. Meißner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490422277,22,1,1,2,2,bax97wqmyvdu4xygi7wzcvdzd,1,64.7,90.5,2022-12-11T15:03:51.168Z,2022-12-11T15:03:53Z,3941137665,56,Left,3941137667,140,53.0,3941137673,213,2.8,3941137671,212,13.0,3941137669,141,96.9,,,,,,,,,,380wlef6rk03khlb0t5elb04q,M. Cin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490422313,23,1,1,2,4,bax97wqmyvdu4xygi7wzcvdzd,1,58.3,96.3,2022-12-11T15:03:53.128Z,2022-12-11T15:03:55Z,3941137891,140,43.7,3941137899,213,3.2,3941137889,56,Back,3941137893,141,93.9,3941137895,212,15.4,,,,,,,,,,b9gxo2rldtuz9mi8lzgnm0mxg,K. Parcell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490422371,24,1,1,2,7,bax97wqmyvdu4xygi7wzcvdzd,1,43.1,87.8,2022-12-11T15:03:55.688Z,2022-12-11T15:04:00Z,3941138147,212,28.8,3941138143,140,37.3,3941138145,141,46.4,3941138149,213,4.5,3941138141,56,Back,,,,,,,,,,d11imdjqgfg7c0vo1te98rvv8,P. Flach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490422417,25,1,1,2,11,bax97wqmyvdu4xygi7wzcvdzd,1,37.1,41.3,2022-12-11T15:04:00.024Z,2022-12-11T15:04:02Z,3941138403,141,16.5,3941138405,212,17.5,3941138401,140,41.7,3941138399,56,Back,3941138407,213,5.0,,,,,,,,,,2g09uohghh7k9c8de566k2led,E. Henriksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490422447,26,1,1,2,14,bax97wqmyvdu4xygi7wzcvdzd,1,43.5,16.1,2022-12-11T15:04:02.848Z,2022-12-11T15:11:45Z,3941138571,56,Back,3941138579,213,2.1,3941138577,212,15.0,3941138573,140,35.7,3941138575,141,34.6,,,,,,,,,,536gqq71ria9n0bbncfzagru,B. Denesik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490422517,27,1,1,2,16,bax97wqmyvdu4xygi7wzcvdzd,1,37.6,40.1,2022-12-11T15:04:05.568Z,2022-12-11T15:04:10Z,3941138897,213,1.3,3941138895,212,26.4,3941138893,141,77.5,3941138891,140,44.2,3941138889,56,Back,,,,,,,,,,2g09uohghh7k9c8de566k2led,E. Henriksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490422533,28,1,1,2,21,bax97wqmyvdu4xygi7wzcvdzd,0,47.7,82.9,2022-12-11T15:04:10.232Z,2022-12-11T15:04:13Z,3941138967,140,76.2,3941138975,1,,3941138973,213,5.9,3941138969,141,63.1,3941138971,212,32.8,3941138963,155,,3941138965,56,Center,,,,d11imdjqgfg7c0vo1te98rvv8,P. Flach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490422547,26,49,1,2,23,2f7gua216miwsfd83rgjsn4ap,1,23,35.2,2022-12-11T15:04:12.621Z,2022-12-11T15:04:12Z,,,,,,,,,,,,,,,,,,,,,,,,,9uu3awe8j2wf502ke5l9nwg5x,J. Meißner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490422675,27,1,1,2,25,2f7gua216miwsfd83rgjsn4ap,1,21.5,33.1,2022-12-11T15:04:13.901Z,2022-12-11T15:04:22Z,3941139731,141,44.9,3941139725,56,Back,3941139735,213,2.7,3941139733,212,19.5,3941139729,140,4.6,,,,,,,,,,9uu3awe8j2wf502ke5l9nwg5x,J. Meißner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490422735,28,1,1,2,33,2f7gua216miwsfd83rgjsn4ap,1,10.1,44.8,2022-12-11T15:04:22.268Z,2022-12-11T15:04:27Z,3941140077,212,19.2,3941140073,140,15.5,3941140075,141,71.8,3941140071,56,Back,3941140079,213,1.3,,,,,,,,,,5538ubmpq7ijg9s6fyt0qwglw,S. Winkler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490422753,29,1,1,2,38,2f7gua216miwsfd83rgjsn4ap,1,15.5,71.8,2022-12-11T15:04:27.276Z,2022-12-11T15:04:28Z,3941140187,212,22.2,3941140189,213,0.9,3941140177,56,Back,3941140185,141,97.5,3941140181,140,28.5,,,,,,,,,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
