id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,assist
2479353719,15,5,1,0,51,6mng5xcarvyip7ixoss7au245,0,71.6,-1.6,2022-10-30T12:03:56.718Z,2022-10-30T12:23:51Z,3883047821,233,10,3883047555,56,Right,3883047557,347,,,,,,,,,,,,,,,,,azqwt1eb6ozui2xml066e59n8,P. Deutsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479353825,11,1,1,1,0,6yhza3xbfafj5c9897mbkbudn,0,31.5,100,2022-10-30T12:04:05.814Z,2022-10-30T13:01:38Z,3883048075,107,,3883048083,212,33.5,3883048087,1,,3883048077,56,Center,3883048085,213,5.6,3883048079,140,56.4,3883048081,141,69.9,,,,cnvvojztptyxqfs8vd3fciok5,L. Wensing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479353857,16,49,1,1,4,6mng5xcarvyip7ixoss7au245,1,49.1,21.3,2022-10-30T12:04:09.966Z,2022-10-30T12:04:10Z,,,,,,,,,,,,,,,,,,,,,,,,,3bg4ewc3n4ytybr96lc313ahh,M. Wiankowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479353869,17,1,1,1,4,6mng5xcarvyip7ixoss7au245,0,56,19.8,2022-10-30T12:04:10.367Z,2022-10-30T12:04:10Z,3883048315,213,0.1,3883048307,56,Right,3883048311,141,21.0,3883048313,212,12.2,3883048309,140,67.6,,,,,,,,,,3bg4ewc3n4ytybr96lc313ahh,M. Wiankowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479353905,12,50,1,1,6,6yhza3xbfafj5c9897mbkbudn,1,34.2,80.8,2022-10-30T12:04:11.581Z,2022-10-30T13:01:55Z,3883050677,286,,3883298647,233,18,3883048503,56,Back,,,,,,,,,,,,,,,,dzisqj9zjrxdxmqeu8kof95d6,S. Fölmli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479353893,18,7,1,1,6,6mng5xcarvyip7ixoss7au245,0,65.8,19.2,2022-10-30T12:04:11.582Z,2022-10-30T13:02:40Z,3883050729,285,,3883048451,56,Right,3883050725,233,12,,,,,,,,,,,,,,,,2w63sbft76wqhb5w5kjoq2hux,L. Radke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479353901,19,1,1,1,7,6mng5xcarvyip7ixoss7au245,0,54.1,33.1,2022-10-30T12:04:12.607Z,2022-10-30T12:04:13Z,3883048487,56,Center,3883048493,212,8.6,3883048489,140,62.3,3883048495,213,0.1,3883048491,141,34.0,,,,,,,,,,8etvu6b9z7sm2rg3wqkmchk9h,M. Rouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479353933,13,49,1,1,10,6yhza3xbfafj5c9897mbkbudn,1,39,65.4,2022-10-30T12:04:15.646Z,2022-10-30T13:02:03Z,,,,,,,,,,,,,,,,,,,,,,,,,dzisqj9zjrxdxmqeu8kof95d6,S. Fölmli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479403975,395,50,1,1,10,6yhza3xbfafj5c9897mbkbudn,1,38.8,62.7,2022-10-30T12:04:16.474Z,2022-10-30T13:56:12Z,3883300881,286,,3883304451,233,469,3883300879,56,Back,,,,,,,,,,,,,,,,2ij21gq2d0xqcyho9t49glkvd,J. Minge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479404591,468,43,1,1,11,6mng5xcarvyip7ixoss7au245,1,0,0,2022-10-30T12:04:16.475Z,2022-10-30T13:02:55Z,3883304433,285,0,3883304477,144,7,3883304431,56,Center,3883304447,233,395,,,,,,,,,,,,,3bg4ewc3n4ytybr96lc313ahh,M. Wiankowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479404729,469,7,1,1,11,6mng5xcarvyip7ixoss7au245,0,61.2,37.3,2022-10-30T12:04:16.475Z,2022-10-30T13:03:05Z,3883305159,233,395,3883305157,285,,3883305155,56,Center,,,,,,,,,,,,,,,,3bg4ewc3n4ytybr96lc313ahh,M. Wiankowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479354055,14,1,1,1,11,6yhza3xbfafj5c9897mbkbudn,1,40.7,57.3,2022-10-30T12:04:17.222Z,2022-10-30T13:02:57Z,3883049275,212,33.2,3883049277,213,4.6,3883049271,140,38.6,3883049269,56,Back,3883049279,1,,3883049273,141,8.6,,,,,,,2ij21gq2d0xqcyho9t49glkvd,J. Minge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479354081,15,1,1,1,19,6yhza3xbfafj5c9897mbkbudn,1,38.7,8.3,2022-10-30T12:04:24.687Z,2022-10-30T13:02:58Z,3883049421,213,2.1,3883049419,212,20.4,3883049413,56,Back,3883049415,140,29.5,3883049417,141,34.8,,,,,,,,,,5rcmpmxeny97slsu826vmwh61,L. Kolb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479354089,16,1,1,1,20,6yhza3xbfafj5c9897mbkbudn,1,28.8,35.8,2022-10-30T12:04:26.254Z,2022-10-30T13:02:59Z,3883049467,56,Back,3883049475,213,5.2,3883049469,140,37.6,3883049471,141,9.7,3883049473,212,20.0,,,,,,,,,,32ofctw7kn3l8eucrhku63dg5,L. Karl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479354115,17,1,1,1,21,6yhza3xbfafj5c9897mbkbudn,1,37.4,9.7,2022-10-30T12:04:26.895Z,2022-10-30T13:03:04Z,3883049533,141,26.8,3883049529,56,Back,3883049531,140,40.0,3883049535,212,11.9,3883049537,213,1.3,,,,,,,,,,5rcmpmxeny97slsu826vmwh61,L. Kolb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479354135,18,1,1,1,22,6yhza3xbfafj5c9897mbkbudn,0,40,26.8,2022-10-30T12:04:28.422Z,2022-10-30T12:04:29Z,3883049627,141,29.5,3883049625,140,37.1,3883049623,56,Back,3883049631,213,2.6,3883049629,212,3.6,,,,,,,,,,2ij21gq2d0xqcyho9t49glkvd,J. Minge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479354173,20,49,1,1,27,6mng5xcarvyip7ixoss7au245,1,70.7,46.4,2022-10-30T12:04:32.657Z,2022-10-30T12:04:32Z,,,,,,,,,,,,,,,,,,,,,,,,,byrtspkep316747j5mj5lyei,N. Selimhodzic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479354195,21,15,1,1,27,6mng5xcarvyip7ixoss7au245,1,70.8,46.3,2022-10-30T12:04:33.231Z,2022-10-30T12:04:40Z,3883049933,22,,3883050473,215,,3883050479,147,49.6,3883050475,458,,3883049935,18,,3883050467,78,,3883050127,20,,3883050477,146,98.6,byrtspkep316747j5mj5lyei,N. Selimhodzic,3883049937,56,Center,3883050469,102,49.4,3883050471,103,13.3,3883050531,233,19,,,,,,,,,,,,,,,,,
2479354209,19,10,1,1,27,6yhza3xbfafj5c9897mbkbudn,1,1.9,50.9,2022-10-30T12:04:33.331Z,2022-10-30T12:04:38Z,3883050303,233,21,3883050001,182,,3883050003,56,Back,3883049999,178,,3883050267,177,,,,,,,,,,,1kv64bhvnb6bb2iva0cbot1t6,R. Borggräfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479354215,20,52,1,1,28,6yhza3xbfafj5c9897mbkbudn,1,1.9,50.9,2022-10-30T12:04:34.454Z,2022-10-30T12:04:34Z,,,,,,,,,,,,,,,,,,,,,,,,,1kv64bhvnb6bb2iva0cbot1t6,R. Borggräfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479354395,21,80,1,1,41,6yhza3xbfafj5c9897mbkbudn,0,7.4,54.5,2022-10-30T12:04:46.512Z,2022-10-30T12:04:46Z,,,,,,,,,,,,,,,,,,,,,,,,,1kv64bhvnb6bb2iva0cbot1t6,R. Borggräfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479354501,22,1,1,1,43,6yhza3xbfafj5c9897mbkbudn,1,9.9,51.6,2022-10-30T12:04:49.272Z,2022-10-30T12:04:53Z,3883051457,141,47.0,3883051459,212,42.1,3883051461,213,6.2,3883051453,56,Back,3883051455,140,49.9,3883051451,155,,3883051463,1,,,,,1kv64bhvnb6bb2iva0cbot1t6,R. Borggräfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479354513,23,44,1,1,46,6yhza3xbfafj5c9897mbkbudn,1,47.1,43.2,2022-10-30T12:04:52.135Z,2022-10-30T12:47:05Z,3883051517,56,Back,3883051545,233,22,3883051519,285,,,,,,,,,,,,,,,,,dqaq4g6ls8bl56rpd3irjt6fp,H. Kayikçi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479354499,22,44,1,1,46,6mng5xcarvyip7ixoss7au245,0,52.9,56.8,2022-10-30T12:04:52.136Z,2022-10-30T12:47:05Z,3883051445,286,,3883051549,233,23,3883051443,56,Center,,,,,,,,,,,,,,,,8etvu6b9z7sm2rg3wqkmchk9h,M. Rouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479354553,24,1,1,1,47,6yhza3xbfafj5c9897mbkbudn,1,49.9,47,2022-10-30T12:04:53.080Z,2022-10-30T12:47:06Z,3883051731,212,17.2,3883051723,3,,3883051729,141,67.2,3883051733,213,2.2,3883051725,56,Back,3883051727,140,40.0,,,,,,,dqaq4g6ls8bl56rpd3irjt6fp,H. Kayikçi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479354557,25,61,1,1,48,6yhza3xbfafj5c9897mbkbudn,0,40,67.2,2022-10-30T12:04:53.672Z,2022-10-30T12:47:03Z,3883051755,56,Back,,,,,,,,,,,,,,,,,,,,,,dzisqj9zjrxdxmqeu8kof95d6,S. Fölmli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479354527,23,49,1,1,49,6mng5xcarvyip7ixoss7au245,1,60.5,45.5,2022-10-30T12:04:54.825Z,2022-10-30T12:04:54Z,,,,,,,,,,,,,,,,,,,,,,,,,byrtspkep316747j5mj5lyei,N. Selimhodzic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479354589,24,1,1,1,49,6mng5xcarvyip7ixoss7au245,1,62.3,44.2,2022-10-30T12:04:55.151Z,2022-10-30T12:04:59Z,3883051885,140,74.4,3883051891,213,6.0,3883051887,141,39.5,3883051883,56,Center,3883051889,212,13.1,,,,,,,,,,byrtspkep316747j5mj5lyei,N. Selimhodzic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479354593,25,1,1,1,51,6mng5xcarvyip7ixoss7au245,0,72.4,38.6,2022-10-30T12:04:56.664Z,2022-10-30T12:46:50Z,3883051913,213,2.7,3883051909,212,9.2,3883051903,56,Center,3883051907,141,44.6,3883051905,140,64.6,,,,,,,,,,qygwawkthmtcn3sx4ptq0e8k,A. Grincenco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479354607,26,49,1,1,56,6yhza3xbfafj5c9897mbkbudn,1,30.9,61.2,2022-10-30T12:05:01.641Z,2022-10-30T12:05:01Z,,,,,,,,,,,,,,,,,,,,,,,,,c2w5fyxoq2xw8xm6asrn17x7t,M. Felde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479354685,27,1,1,2,0,6yhza3xbfafj5c9897mbkbudn,1,40.4,85,2022-10-30T12:05:05.505Z,2022-10-30T12:05:08Z,3883052351,140,53.9,3883052355,212,25.5,3883052357,213,5.3,3883052353,141,53.9,3883052349,56,Center,,,,,,,,,,c2w5fyxoq2xw8xm6asrn17x7t,M. Felde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479354731,28,1,1,2,2,6yhza3xbfafj5c9897mbkbudn,1,53.7,53.9,2022-10-30T12:05:08.392Z,2022-10-30T12:05:11Z,3883052669,212,22.4,3883052671,213,0.3,3883052663,56,Center,3883052665,140,73.9,3883052667,141,64.3,,,,,,,,,,2ij21gq2d0xqcyho9t49glkvd,J. Minge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479354741,29,50,1,2,5,6yhza3xbfafj5c9897mbkbudn,1,76,62.8,2022-10-30T12:05:10.768Z,2022-10-30T12:05:18Z,3883052707,56,Center,3883053207,286,,3883053249,233,26,,,,,,,,,,,,,,,,dzisqj9zjrxdxmqeu8kof95d6,S. Fölmli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479354743,26,7,1,2,5,6mng5xcarvyip7ixoss7au245,1,24,37.2,2022-10-30T12:05:10.769Z,2022-10-30T12:05:18Z,3883052709,56,Back,3883053241,233,29,3883052711,285,,,,,,,,,,,,,,,,,e3gddzy59fp8lidsr83vpw12i,I. Kuznetsov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479354745,27,49,1,2,6,6mng5xcarvyip7ixoss7au245,1,18.1,22.8,2022-10-30T12:05:12.129Z,2022-10-30T12:05:12Z,,,,,,,,,,,,,,,,,,,,,,,,,azqwt1eb6ozui2xml066e59n8,P. Deutsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479354831,28,1,1,2,11,6mng5xcarvyip7ixoss7au245,1,29.2,4.6,2022-10-30T12:05:17.089Z,2022-10-30T12:05:18Z,3883053181,213,1.4,3883053173,56,Back,3883053179,212,15.7,3883053177,141,27.3,3883053175,140,31.9,,,,,,,,,,azqwt1eb6ozui2xml066e59n8,P. Deutsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479354901,29,1,1,2,12,6mng5xcarvyip7ixoss7au245,1,31.9,27.3,2022-10-30T12:05:17.889Z,2022-10-30T12:05:21Z,3883053545,213,3.6,3883053537,56,Back,3883053541,141,15.3,3883053539,140,14.5,3883053543,212,20.0,,,,,,,,,,8etvu6b9z7sm2rg3wqkmchk9h,M. Rouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479354903,30,61,1,2,16,6mng5xcarvyip7ixoss7au245,1,14.5,9.1,2022-10-30T12:05:21.749Z,2022-10-30T12:05:22Z,3883053565,238,,3883053551,56,Back,,,,,,,,,,,,,,,,,,,e3gddzy59fp8lidsr83vpw12i,I. Kuznetsov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
