id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,assist
2482506255,13,1,1,1,4,4e5523it4v7s6kkakelbj9si5,1,52.9,2.6,2022-11-06T15:02:02.663Z,2022-11-06T15:02:04Z,3899545823,213,0.5,3899545819,141,13.1,3899545821,212,16.0,3899545817,140,66.5,3899545815,56,Right,,,,,,,,,,f18o5qahrzbg0jrw8whefv7xl,A. Gudorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482506285,14,1,1,1,6,4e5523it4v7s6kkakelbj9si5,1,67.9,13.1,2022-11-06T15:02:04.831Z,2022-11-06T15:02:06Z,3899545953,213,2.2,3899545949,141,24.1,3899545951,212,9.2,3899545947,140,62.8,3899545945,56,Center,,,,,,,,,,4y1m1y07xg9wwfnogsxtcj93p,M. Wilde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482506311,15,1,1,1,8,4e5523it4v7s6kkakelbj9si5,1,62.5,25.5,2022-11-06T15:02:06.247Z,2022-11-06T15:02:09Z,3899546195,56,Right,3899546209,141,14.6,3899546201,140,89.4,3899546215,212,29.2,3899546221,213,6.0,3899546179,155,,,,,,,,9vdyzvt8ehavj3sfugjoi3rze,L. Cordes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482506323,16,50,1,1,11,4e5523it4v7s6kkakelbj9si5,1,94.8,22.8,2022-11-06T15:02:09.415Z,2022-11-06T15:02:11Z,3899546305,233,12,3899546265,56,Center,3899546267,286,,,,,,,,,,,,,,,,,f18o5qahrzbg0jrw8whefv7xl,A. Gudorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482506327,12,7,1,1,11,e8os1xpomlperuedy2f9a9ttu,0,5.2,77.2,2022-11-06T15:02:09.416Z,2022-11-06T15:02:10Z,3899546283,285,,3899546293,233,16,3899546279,56,Back,,,,,,,,,,,,,,,,f0zbdnxjsfalm8s8whu5vmklx,B. Dunst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482506347,17,61,1,1,14,4e5523it4v7s6kkakelbj9si5,0,96.5,11.6,2022-11-06T15:02:12.080Z,2022-11-06T15:03:55Z,3899546393,56,Right,,,,,,,,,,,,,,,,,,,,,,f18o5qahrzbg0jrw8whefv7xl,A. Gudorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482506365,13,5,1,1,14,e8os1xpomlperuedy2f9a9ttu,1,7.6,101.6,2022-11-06T15:02:12.508Z,2022-11-06T15:02:14Z,3899546495,233,18,3899546467,347,,3899546465,56,Back,,,,,,,,,,,,,,,,f0zbdnxjsfalm8s8whu5vmklx,B. Dunst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482506371,18,5,1,1,14,4e5523it4v7s6kkakelbj9si5,0,92.4,-1.6,2022-11-06T15:02:12.508Z,2022-11-06T16:01:12Z,3899546479,56,Right,3899546481,347,,3899546505,233,13,,,,,,,,,,,,,,,,f18o5qahrzbg0jrw8whefv7xl,A. Gudorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482506423,14,1,1,1,18,e8os1xpomlperuedy2f9a9ttu,1,10.9,100,2022-11-06T15:02:16.157Z,2022-11-06T15:02:19Z,3899546761,56,Back,3899546759,107,,3899546765,141,93.0,3899546767,212,17.8,3899546769,213,5.9,3899546763,140,26.8,,,,,,,560192sxsuoxdpwpe27ibst05,V. Hanshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482506427,15,50,1,1,21,e8os1xpomlperuedy2f9a9ttu,1,31.2,90.6,2022-11-06T15:02:19.196Z,2022-11-06T15:02:20Z,3899546775,285,,3899546773,56,Back,3899546833,233,19,,,,,,,,,,,,,,,,eq5z0yyr2uh1fvs5v2v8zipjp,L. Freigang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482506435,19,7,1,1,21,4e5523it4v7s6kkakelbj9si5,0,68.8,9.4,2022-11-06T15:02:19.197Z,2022-11-06T15:02:20Z,3899546815,56,Right,3899546821,233,15,3899546825,286,,,,,,,,,,,,,,,,,f18o5qahrzbg0jrw8whefv7xl,A. Gudorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482506489,16,1,1,1,24,e8os1xpomlperuedy2f9a9ttu,1,19.6,85.6,2022-11-06T15:02:22.108Z,2022-11-06T15:02:26Z,3899547161,213,2.9,3899547155,140,8.4,3899547157,141,89.7,3899547159,212,12.1,3899547153,56,Back,,,,,,,,,,560192sxsuoxdpwpe27ibst05,V. Hanshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482506501,17,1,1,1,28,e8os1xpomlperuedy2f9a9ttu,1,10.8,93,2022-11-06T15:02:25.964Z,2022-11-06T15:02:28Z,3899547265,140,45.6,3899547271,213,0.1,3899547261,155,,3899547263,56,Back,3899547273,1,,3899547269,212,36.6,3899547267,141,96.0,,,,agdmqurwrf5k6izewj4voxcdl,S. Nüsken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482506551,18,1,1,1,30,e8os1xpomlperuedy2f9a9ttu,1,43.7,96.8,2022-11-06T15:02:28.588Z,2022-11-06T15:02:31Z,3899547543,213,4.1,3899547537,140,42.1,3899547535,56,Back,3899547539,141,92.9,3899547541,212,3.1,,,,,,,,,,4kddxgnkpjzwkucvert2bhzsa,S. Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482506555,19,61,1,1,33,e8os1xpomlperuedy2f9a9ttu,1,41.3,92.6,2022-11-06T15:02:31.626Z,2022-11-06T15:02:39Z,3899547563,56,Back,3899548121,189,,,,,,,,,,,,,,,,,,,,4i37e3q02cbkvlhcq2dsdsr11,L. Prašnikar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482506601,20,61,1,1,37,e8os1xpomlperuedy2f9a9ttu,1,45.7,90.8,2022-11-06T15:02:35.404Z,2022-11-06T15:02:41Z,3899548183,189,,3899547819,56,Back,,,,,,,,,,,,,,,,,,,eq5z0yyr2uh1fvs5v2v8zipjp,L. Freigang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482506695,20,5,1,1,39,4e5523it4v7s6kkakelbj9si5,1,34.7,-1.8,2022-11-06T15:02:37.804Z,2022-11-06T16:01:12Z,3899548229,347,,3899548247,189,,3899548227,56,Back,3899548271,233,21,,,,,,,,,,,,,f18o5qahrzbg0jrw8whefv7xl,A. Gudorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482506643,21,5,1,1,39,e8os1xpomlperuedy2f9a9ttu,0,65.3,101.8,2022-11-06T15:02:37.804Z,2022-11-06T15:02:42Z,3899547989,347,,3899548283,233,20,3899547987,56,Left,,,,,,,,,,,,,,,,eq5z0yyr2uh1fvs5v2v8zipjp,L. Freigang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482506883,21,1,1,1,56,4e5523it4v7s6kkakelbj9si5,1,35.4,0,2022-11-06T15:02:54.447Z,2022-11-06T15:02:57Z,3899549191,213,0.5,3899549187,141,6.8,3899549183,140,44.6,3899549189,212,11.1,3899549177,107,,3899549179,56,Back,,,,,,,f18o5qahrzbg0jrw8whefv7xl,A. Gudorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482506899,22,1,1,1,57,4e5523it4v7s6kkakelbj9si5,0,44.6,6.8,2022-11-06T15:02:55.231Z,2022-11-06T16:00:30Z,3899549281,212,5.7,3899549277,140,40.4,3899549279,141,1.4,3899549269,3,,3899549273,56,Back,3899549283,213,3.8,,,,,,,4y1m1y07xg9wwfnogsxtcj93p,M. Wilde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482506879,22,1,1,1,58,e8os1xpomlperuedy2f9a9ttu,1,63.7,97.4,2022-11-06T15:02:55.916Z,2022-11-06T15:47:52Z,3899549151,56,Left,3899549149,3,,3899549159,213,4.1,3899549153,140,62.0,3899549155,141,93.9,3899549157,212,3.0,,,,,,,4i37e3q02cbkvlhcq2dsdsr11,L. Prašnikar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482506889,23,49,1,1,59,e8os1xpomlperuedy2f9a9ttu,1,61.7,93.6,2022-11-06T15:02:57.101Z,2022-11-06T15:47:56Z,,,,,,,,,,,,,,,,,,,,,,,,,eq5z0yyr2uh1fvs5v2v8zipjp,L. Freigang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482506915,24,1,1,1,59,e8os1xpomlperuedy2f9a9ttu,1,61.7,93.6,2022-11-06T15:02:57.548Z,2022-11-06T15:47:57Z,3899549395,140,65.1,3899549397,141,97.5,3899549399,212,4.4,3899549393,56,Left,3899549401,213,0.6,,,,,,,,,,eq5z0yyr2uh1fvs5v2v8zipjp,L. Freigang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482506921,25,50,1,1,59,e8os1xpomlperuedy2f9a9ttu,1,61.2,96.6,2022-11-06T15:02:57.871Z,2022-11-06T15:48:18Z,3899549425,286,,3899549423,56,Left,3899905765,233,427,,,,,,,,,,,,,,,,4i37e3q02cbkvlhcq2dsdsr11,L. Prašnikar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482572753,427,7,1,2,0,4e5523it4v7s6kkakelbj9si5,1,38.8,3.4,2022-11-06T15:02:57.872Z,2022-11-06T15:48:20Z,3899905717,285,,3899905737,233,25,3899905715,56,Back,,,,,,,,,,,,,,,,f18o5qahrzbg0jrw8whefv7xl,A. Gudorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482507011,23,1,1,2,6,4e5523it4v7s6kkakelbj9si5,1,49.8,13.5,2022-11-06T15:03:04.535Z,2022-11-06T15:03:05Z,3899549871,140,37.3,3899549875,212,14.6,3899549877,213,3.6,3899549873,141,4.1,3899549869,56,Back,,,,,,,,,,9vdyzvt8ehavj3sfugjoi3rze,L. Cordes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482507055,24,1,1,2,7,4e5523it4v7s6kkakelbj9si5,1,37.3,4.1,2022-11-06T15:03:05.783Z,2022-11-06T15:03:09Z,3899550141,56,Back,3899550145,141,21.8,3899550143,140,27.7,3899550149,213,2.3,3899550147,212,15.7,,,,,,,,,,f18o5qahrzbg0jrw8whefv7xl,A. Gudorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482507057,25,49,1,2,11,4e5523it4v7s6kkakelbj9si5,1,27.9,24.9,2022-11-06T15:03:09.183Z,2022-11-06T15:03:09Z,,,,,,,,,,,,,,,,,,,,,,,,,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482507149,26,1,1,2,11,4e5523it4v7s6kkakelbj9si5,1,27.9,24.9,2022-11-06T15:03:09.414Z,2022-11-06T15:03:16Z,3899550615,212,23.8,3899550617,213,2.0,3899550613,141,57.2,3899550609,56,Back,3899550611,140,19.1,,,,,,,,,,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482507171,27,1,1,2,18,4e5523it4v7s6kkakelbj9si5,1,22,56.6,2022-11-06T15:03:15.974Z,2022-11-06T15:03:17Z,3899550723,141,81.4,3899550727,213,1.8,3899550725,212,17.4,3899550719,56,Back,3899550721,140,18.1,,,,,,,,,,19gypl4enklm01cxfzzbrb4yd,J. Pal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482507295,28,1,1,2,22,4e5523it4v7s6kkakelbj9si5,0,23.9,73.6,2022-11-06T15:03:20.782Z,2022-11-06T16:17:17Z,3899551371,140,7.5,3899551369,56,Back,3899551373,141,54.8,3899551375,212,21.4,3899551377,213,3.8,,,,,,,,,,6089nfwh31ha73pl7vlla75cl,S. Puntigam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482572987,498,61,1,2,27,e8os1xpomlperuedy2f9a9ttu,1,53.8,7.6,2022-11-06T15:03:24.872Z,2022-11-06T15:48:27Z,3899906993,56,Right,,,,,,,,,,,,,,,,,,,,,,90j0tep6q5ekv8r9pfwx3fbvt,S.  Kleinherne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482507363,29,1,1,2,27,4e5523it4v7s6kkakelbj9si5,1,14.3,59.1,2022-11-06T15:03:25.631Z,2022-11-06T15:03:29Z,3899551793,213,0.8,3899551785,56,Back,3899551787,140,34.1,3899551789,141,93.3,3899551791,212,31.2,3899551783,155,,,,,,,,19gypl4enklm01cxfzzbrb4yd,J. Pal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482507511,30,1,1,2,31,4e5523it4v7s6kkakelbj9si5,0,34,93.1,2022-11-06T15:03:29.823Z,2022-11-06T15:03:48Z,3899552565,212,30.6,3899552559,56,Left,3899552561,140,62.7,3899552557,3,,3899552563,141,100.0,3899552567,213,0.2,,,,,,,9farsri8j50ajgnhkyur3l97t,A. Gavrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482507389,26,43,1,2,33,e8os1xpomlperuedy2f9a9ttu,1,0,0,2022-11-06T15:03:31.821Z,2022-11-06T15:48:33Z,3899551925,56,Back,3899907827,144,61,,,,,,,,,,,,,,,,,,,1knjymb11ziv7sq5m1f4tdwwl,S. Doorsoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482507461,27,5,1,2,37,e8os1xpomlperuedy2f9a9ttu,1,34.8,-0.8,2022-11-06T15:03:34.877Z,2022-11-06T15:03:39Z,3899552321,56,Back,3899552323,347,,3899552639,233,31,,,,,,,,,,,,,,,,1knjymb11ziv7sq5m1f4tdwwl,S. Doorsoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482507515,31,5,1,2,37,4e5523it4v7s6kkakelbj9si5,0,65.2,100.8,2022-11-06T15:03:34.877Z,2022-11-06T16:01:12Z,3899552593,56,Left,3899552595,347,,3899552643,233,27,,,,,,,,,,,,,,,,41ojypiz2yg51sriq9sfreh1x,W. Zawistowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482507915,28,1,1,3,5,e8os1xpomlperuedy2f9a9ttu,0,40.4,0,2022-11-06T15:04:03.131Z,2022-11-06T15:04:04Z,3899554689,213,0.7,3899554683,140,61.2,3899554687,212,29.2,3899554679,107,,3899554691,1,,3899554685,141,26.4,3899554681,56,Center,,,,90j0tep6q5ekv8r9pfwx3fbvt,S.  Kleinherne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
