id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,assist,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2519064993,9,1,1,0,18,eyecbfb1ur2104bhhwazhvrf,1,40.4,20.3,2023-03-12T12:00:34.954Z,2023-03-12T12:00:39Z,4092200015,56,Right,4092200023,213,5.8,4092200021,212,20.7,4092200019,141,5.6,4092200017,140,57.7,,,,,,,,,,1oib97ihu6ofz1fvsvih0mnkl,L. Bühler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519065001,10,1,1,0,19,eyecbfb1ur2104bhhwazhvrf,0,57.7,5.6,2023-03-12T12:00:36.482Z,2023-03-12T12:17:54Z,4092200039,140,65.3,4092200045,213,0.1,4092200037,56,Right,4092200043,212,8.0,4092200041,141,7.1,,,,,,,,,,33nggo6w6e52yqmc2pa528xd5,C. Hagel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519064989,3,8,1,0,20,nuaf3wtujl8erbciumch6c65,1,20.2,90.1,2023-03-12T12:00:37.648Z,2023-03-12T12:00:45Z,4092200001,56,Back,,,,,,,,,,,,,,,,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519065047,11,1,1,0,26,eyecbfb1ur2104bhhwazhvrf,1,55,49.5,2023-03-12T12:00:43.242Z,2023-03-12T12:00:44Z,4092200297,155,,4092200303,141,91.4,4092200307,213,0.8,4092200299,56,Left,4092200305,212,39.2,4092200301,140,80.7,4092200309,1,,,,,aq30av6eea3gxh2rk7c0bzi09,P. Krumbiegel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519065061,12,1,1,0,27,eyecbfb1ur2104bhhwazhvrf,0,80.7,91.4,2023-03-12T12:00:44.442Z,2023-03-12T12:00:45Z,4092200405,140,85.8,4092200401,56,Left,4092200407,141,80.7,4092200413,212,9.0,4092200419,213,5.3,,,,,,,,,,6aym6t1mr1xzv5pxvbtbn6hgp,E. Memeti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519065079,4,49,1,0,29,nuaf3wtujl8erbciumch6c65,1,19.3,8,2023-03-12T12:00:45.933Z,2023-03-12T12:00:50Z,,,,,,,,,,,,,,,,,,,,,,,,,dh4eziicycykt8h2zr0to5tuy,K. Bathmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519065089,5,1,1,0,30,nuaf3wtujl8erbciumch6c65,0,18.3,7.6,2023-03-12T12:00:47.688Z,2023-03-12T12:00:48Z,4092200515,141,8.6,4092200529,236,,4092200511,56,Back,4092200519,213,0.1,4092200531,233,13,4092200517,212,4.6,4092200513,140,22.6,4092200535,286,,dh4eziicycykt8h2zr0to5tuy,K. Bathmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519065083,13,74,1,0,30,eyecbfb1ur2104bhhwazhvrf,1,81.2,93.6,2023-03-12T12:00:47.689Z,2023-03-12T12:00:49Z,4092200499,285,,4092200497,56,Left,4092200545,233,5,,,,,,,,,,,,,,,,6aym6t1mr1xzv5pxvbtbn6hgp,E. Memeti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519065097,14,49,1,0,32,eyecbfb1ur2104bhhwazhvrf,1,79.2,84,2023-03-12T12:00:49.706Z,2023-03-12T12:00:49Z,,,,,,,,,,,,,,,,,,,,,,,,,efynp5qo9b9x0lh9b4ft0ic8a,G. Corley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519065113,15,1,1,0,33,eyecbfb1ur2104bhhwazhvrf,1,79.2,84,2023-03-12T12:00:49.931Z,2023-03-12T12:00:52Z,4092200651,213,5.0,4092200647,212,14.6,4092200643,140,83.0,4092200641,56,Center,4092200645,141,63.4,,,,,,,,,,efynp5qo9b9x0lh9b4ft0ic8a,G. Corley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519065119,16,61,1,0,34,eyecbfb1ur2104bhhwazhvrf,0,83,63.4,2023-03-12T12:00:50.883Z,2023-03-12T12:31:54Z,4092200663,56,Center,,,,,,,,,,,,,,,,,,,,,,9u74jd7ak8uad6lnhnthawiqd,N. Billa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519065163,6,1,1,0,35,nuaf3wtujl8erbciumch6c65,0,11.8,37.6,2023-03-12T12:00:51.861Z,2023-03-12T12:31:52Z,4092200879,212,25.1,4092200881,213,6.0,4092200877,141,27.4,4092200873,56,Back,4092200875,140,34.8,,,,,,,,,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519065151,17,8,1,0,37,eyecbfb1ur2104bhhwazhvrf,1,73.7,70.5,2023-03-12T12:00:54.491Z,2023-03-12T12:00:54Z,4092200823,56,Center,,,,,,,,,,,,,,,,,,,,,,d32rm12ddel0p93luuh5fq9cl,F. Dongus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519065237,7,5,1,0,39,nuaf3wtujl8erbciumch6c65,1,18.6,-1.4,2023-03-12T12:00:55.803Z,2023-03-12T12:50:13Z,4092201241,347,,4092201251,233,18,4092201239,56,Back,,,,,,,,,,,,,,,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519065177,18,5,1,0,39,eyecbfb1ur2104bhhwazhvrf,0,81.4,101.4,2023-03-12T12:00:55.803Z,2023-03-12T12:01:02Z,4092200953,56,Left,4092201259,233,7,4092200955,347,,,,,,,,,,,,,,,,,d32rm12ddel0p93luuh5fq9cl,F. Dongus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519065373,8,1,1,0,56,nuaf3wtujl8erbciumch6c65,0,16.2,0,2023-03-12T12:01:12.838Z,2023-03-12T12:01:15Z,4092201891,212,21.8,4092201895,1,,4092201883,140,36.8,4092201887,141,1.9,4092201893,213,0.1,4092201879,107,,4092201881,56,Back,,,,dh4eziicycykt8h2zr0to5tuy,K. Bathmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519065397,19,1,1,0,59,eyecbfb1ur2104bhhwazhvrf,0,54.7,94.4,2023-03-12T12:01:16.395Z,2023-03-12T12:01:17Z,4092201989,212,22.2,4092201981,157,,4092201985,140,75.3,4092201993,1,,4092201983,56,Left,4092201987,141,100.0,4092201991,213,0.2,,,,d32rm12ddel0p93luuh5fq9cl,F. Dongus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519065515,9,5,1,0,59,nuaf3wtujl8erbciumch6c65,1,23.8,-1,2023-03-12T12:01:16.518Z,2023-03-12T12:01:26Z,4092202575,347,,4092202603,233,20,4092202573,56,Back,,,,,,,,,,,,,,,,dh4eziicycykt8h2zr0to5tuy,K. Bathmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519065403,20,5,1,0,59,eyecbfb1ur2104bhhwazhvrf,0,76.2,101,2023-03-12T12:01:16.518Z,2023-03-12T12:50:14Z,4092202013,347,,4092202011,56,Left,4092202607,233,9,,,,,,,,,,,,,,,,d32rm12ddel0p93luuh5fq9cl,F. Dongus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519065525,10,1,1,1,9,nuaf3wtujl8erbciumch6c65,1,23,0,2023-03-12T12:01:25.942Z,2023-03-12T12:01:27Z,4092202639,213,0.4,4092202631,56,Back,4092202637,212,20.0,4092202633,140,40.8,4092202635,141,10.4,4092202629,107,,,,,,,,dh4eziicycykt8h2zr0to5tuy,K. Bathmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519065533,11,1,1,1,10,nuaf3wtujl8erbciumch6c65,1,40.8,10.4,2023-03-12T12:01:27.142Z,2023-03-12T12:01:28Z,4092202685,141,11.6,4092202689,213,3.0,4092202681,56,Back,4092202687,212,7.7,4092202683,140,33.5,,,,,,,,,,9e95p87136h6zjam3zu0d9yol,L. Josten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519065557,12,1,1,1,11,nuaf3wtujl8erbciumch6c65,1,33.5,11.6,2023-03-12T12:01:27.989Z,2023-03-12T12:01:29Z,4092202813,140,35.9,4092202817,212,2.6,4092202815,141,12.8,4092202819,213,0.3,4092202811,56,Back,,,,,,,,,,1f2h3qvn7d1dv5wsv63bojazu,A. Margraf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519065569,13,1,1,1,13,nuaf3wtujl8erbciumch6c65,1,35.6,13.7,2023-03-12T12:01:29.846Z,2023-03-12T12:01:32Z,4092202897,141,40.4,4092202893,56,Back,4092202901,213,1.0,4092202895,140,46.4,4092202899,212,21.4,,,,,,,,,,9e95p87136h6zjam3zu0d9yol,L. Josten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519065633,14,1,1,1,15,nuaf3wtujl8erbciumch6c65,1,51.7,41.3,2023-03-12T12:01:32.550Z,2023-03-12T12:03:13Z,4092203247,141,76.4,4092203243,56,Center,4092203251,213,1.2,4092209661,210,15,4092203245,140,60.6,4092203249,212,25.6,,,,,,,axjakqkndyt2k8v2b0y97tw16,M. Hirata,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519065637,15,15,1,1,21,nuaf3wtujl8erbciumch6c65,1,76,66.3,2023-03-12T12:01:37.974Z,2023-03-12T12:03:13Z,4092209735,103,19,4092209233,82,,4092209733,102,47.3,4092203267,22,,4092209257,233,21,4092203269,18,,4092209725,80,,4092209727,29,,3p9ie3u7ej9o1wpzl4aonjtd6,L. Andrade,,4092209741,147,64.6,4092209229,20,4092209729,55,14,4092209743,230,98.6,4092203271,56,Center,4092209739,146,78.1,4092209745,231,50.5,4092209737,215,,,,,,
2519065645,21,10,1,1,21,eyecbfb1ur2104bhhwazhvrf,1,21.7,38.9,2023-03-12T12:01:38.074Z,2023-03-12T12:03:07Z,4092209299,233,15,4092203307,56,Back,4092203305,94,,,,,,,,,,,,,,,,,1l4s1w66pir9xk79jp78bxnmx,S. Linder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519065711,16,1,1,1,23,nuaf3wtujl8erbciumch6c65,1,66.8,61.2,2023-03-12T12:01:39.878Z,2023-03-12T12:01:44Z,4092203615,56,Center,4092203617,140,70.9,4092203623,213,1.2,4092203619,141,78.5,4092203621,212,12.5,,,,,,,,,,axjakqkndyt2k8v2b0y97tw16,M. Hirata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519065723,17,50,1,1,25,nuaf3wtujl8erbciumch6c65,1,74.2,77.2,2023-03-12T12:01:42.331Z,2023-03-12T12:01:45Z,4092203799,233,22,4092203651,56,Center,4092203653,286,,,,,,,,,,,,,,,,,2iaatg2gvp5w4j27ycreiqjt,M. Punsar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519065701,22,7,1,1,25,eyecbfb1ur2104bhhwazhvrf,0,25.8,22.8,2023-03-12T12:01:42.332Z,2023-03-12T12:01:45Z,4092203565,285,,4092203787,233,17,4092203561,56,Back,,,,,,,,,,,,,,,,aq30av6eea3gxh2rk7c0bzi09,P. Krumbiegel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519065789,18,1,1,1,29,nuaf3wtujl8erbciumch6c65,1,57.7,87.4,2023-03-12T12:01:46.437Z,2023-03-12T12:01:48Z,4092204067,212,21.5,4092204063,140,42.1,4092204065,141,66.9,4092204061,56,Back,4092204069,213,3.8,,,,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519065817,19,1,1,1,31,nuaf3wtujl8erbciumch6c65,1,42.1,66.9,2023-03-12T12:01:48.182Z,2023-03-12T12:01:50Z,4092204179,213,0.1,4092204177,212,23.1,4092204173,140,63.9,4092204171,56,Center,4092204175,141,71.8,,,,,,,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519065827,20,1,1,1,33,nuaf3wtujl8erbciumch6c65,0,63.9,71.8,2023-03-12T12:01:50.485Z,2023-03-12T12:02:19Z,4092204239,212,3.1,4092204237,141,70.9,4092204233,56,Center,4092204241,213,6.1,4092204235,140,66.8,,,,,,,,,,axjakqkndyt2k8v2b0y97tw16,M. Hirata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519065829,23,1,1,1,33,eyecbfb1ur2104bhhwazhvrf,0,40.3,35.3,2023-03-12T12:01:50.731Z,2023-03-12T12:01:51Z,4092204245,140,41.7,4092204243,56,Back,4092204247,141,31.8,4092204249,212,2.8,4092204251,213,5.3,,,,,,,,,,d32rm12ddel0p93luuh5fq9cl,F. Dongus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519065875,24,1,1,1,36,eyecbfb1ur2104bhhwazhvrf,1,38.2,25.7,2023-03-12T12:01:53.115Z,2023-03-12T12:01:56Z,4092204467,212,26.1,4092204463,140,13.4,4092204465,141,24.4,4092204469,213,3.2,4092204461,56,Back,,,,,,,,,,aq30av6eea3gxh2rk7c0bzi09,P. Krumbiegel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519065879,25,49,1,1,39,eyecbfb1ur2104bhhwazhvrf,1,13.4,24.4,2023-03-12T12:01:55.964Z,2023-03-12T12:01:56Z,,,,,,,,,,,,,,,,,,,,,,,,,1l4s1w66pir9xk79jp78bxnmx,S. Linder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519065903,26,1,1,1,39,eyecbfb1ur2104bhhwazhvrf,1,13.4,24.4,2023-03-12T12:01:56.187Z,2023-03-12T12:01:58Z,4092204579,141,49.8,4092204577,140,4.3,4092204583,213,2.1,4092204581,212,19.7,4092204575,56,Back,,,,,,,,,,1l4s1w66pir9xk79jp78bxnmx,S. Linder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519065921,27,1,1,1,41,eyecbfb1ur2104bhhwazhvrf,1,4.3,49.8,2023-03-12T12:01:57.979Z,2023-03-12T12:01:59Z,4092204677,140,11.9,4092204681,212,15.9,4092204683,213,5.2,4092204679,141,29.5,4092204675,56,Back,,,,,,,,,,cwotwuxqimldexy77lqdh2t3p,M. Tufeković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519065989,28,1,1,1,42,eyecbfb1ur2104bhhwazhvrf,1,11.9,29.5,2023-03-12T12:01:59.419Z,2023-03-12T12:02:07Z,4092205015,213,5.2,4092205011,141,5.4,4092205009,140,19.8,4092205007,56,Back,4092205013,212,18.4,,,,,,,,,,1oib97ihu6ofz1fvsvih0mnkl,L. Bühler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519066019,29,1,1,1,50,eyecbfb1ur2104bhhwazhvrf,1,36.5,24.2,2023-03-12T12:02:07.051Z,2023-03-12T12:02:09Z,4092205179,213,1.8,4092205177,212,28.7,4092205173,140,31.1,4092205171,56,Back,4092205175,141,65.5,,,,,,,,,,1l4s1w66pir9xk79jp78bxnmx,S. Linder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519066041,30,1,1,1,52,eyecbfb1ur2104bhhwazhvrf,1,32,65.8,2023-03-12T12:02:09.659Z,2023-03-12T12:02:10Z,4092205257,212,7.5,4092205253,140,38.8,4092205259,213,6.0,4092205251,56,Back,4092205255,141,62.2,,,,,,,,,,9nyzegdr9nu4i5jp12h8q4et,M. Specht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519066121,31,1,1,1,53,eyecbfb1ur2104bhhwazhvrf,1,38.8,62.2,2023-03-12T12:02:10.667Z,2023-03-12T12:02:16Z,4092205707,56,Back,4092205713,212,9.2,4092205715,213,3.0,4092205711,141,63.7,4092205709,140,30.1,,,,,,,,,,efynp5qo9b9x0lh9b4ft0ic8a,G. Corley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519066165,32,1,1,2,0,eyecbfb1ur2104bhhwazhvrf,1,43.1,65.5,2023-03-12T12:02:16.811Z,2023-03-12T12:02:19Z,4092205961,212,15.6,4092205957,140,46.7,4092205955,56,Back,4092205963,213,1.3,4092205959,141,87.8,,,,,,,,,,9nyzegdr9nu4i5jp12h8q4et,M. Specht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519066197,33,1,1,2,2,eyecbfb1ur2104bhhwazhvrf,1,53.1,84.5,2023-03-12T12:02:19.435Z,2023-03-12T12:02:21Z,4092206099,56,Back,4092206105,212,24.7,4092206107,213,3.6,4092206101,140,32.4,4092206103,141,67.2,,,,,,,,,,efynp5qo9b9x0lh9b4ft0ic8a,G. Corley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519066275,34,1,1,2,4,eyecbfb1ur2104bhhwazhvrf,1,32.4,67.2,2023-03-12T12:02:21.675Z,2023-03-12T12:02:28Z,4092206565,140,37.0,4092206569,212,18.9,4092206567,141,40.3,4092206563,56,Back,4092206571,213,5.0,,,,,,,,,,9nyzegdr9nu4i5jp12h8q4et,M. Specht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519066299,35,1,1,2,11,eyecbfb1ur2104bhhwazhvrf,1,52.8,34.5,2023-03-12T12:02:28.347Z,2023-03-12T12:02:30Z,4092206675,212,13.0,4092206669,56,Center,4092206677,213,0.3,4092206673,141,40.6,4092206671,140,64.5,,,,,,,,,,1oib97ihu6ofz1fvsvih0mnkl,L. Bühler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519066303,36,1,1,2,13,eyecbfb1ur2104bhhwazhvrf,0,64.5,40.6,2023-03-12T12:02:30.202Z,2023-03-12T12:02:30Z,4092206699,140,68.0,4092206697,56,Center,4092206705,213,5.8,4092206703,212,4.1,4092206701,141,37.8,,,,,,,,,,9u74jd7ak8uad6lnhnthawiqd,N. Billa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519066317,37,61,1,2,14,eyecbfb1ur2104bhhwazhvrf,1,68,37.8,2023-03-12T12:02:31.686Z,2023-03-12T12:02:31Z,4092206773,56,Center,,,,,,,,,,,,,,,,,,,,,,9u74jd7ak8uad6lnhnthawiqd,N. Billa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519066323,21,61,1,2,15,nuaf3wtujl8erbciumch6c65,1,27.7,58.8,2023-03-12T12:02:31.985Z,2023-03-12T12:02:32Z,4092206799,56,Back,,,,,,,,,,,,,,,,,,,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519066357,22,61,1,2,17,nuaf3wtujl8erbciumch6c65,1,25.4,53.6,2023-03-12T12:02:33.910Z,2023-03-12T12:02:47Z,4092206955,56,Back,,,,,,,,,,,,,,,,,,,,,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519066379,23,49,1,2,18,nuaf3wtujl8erbciumch6c65,1,22.6,64.5,2023-03-12T12:02:35.766Z,2023-03-12T12:02:35Z,,,,,,,,,,,,,,,,,,,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
