id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/8/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2536648143,9,1,1,0,15,eyecbfb1ur2104bhhwazhvrf,1,35.1,94.2,2023-04-21T17:15:39.062Z,2023-04-21T17:15:40Z,4206311635,212,17.7,4206311629,56,Back,4206311631,140,28.4,4206311637,213,4.3,4206311633,141,70.3,,,,,,,,,,1abadnoiq5hbwpfzzyvho4vkl,K. Naschenweng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536648163,10,1,1,0,16,eyecbfb1ur2104bhhwazhvrf,1,27.9,66.4,2023-04-21T17:15:40.646Z,2023-04-21T17:15:43Z,4206311785,212,25.8,4206311781,140,29.9,4206311787,213,4.8,4206311779,56,Back,4206311783,141,28.6,,,,,,,,,,9nyzegdr9nu4i5jp12h8q4et,M. Specht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536648193,11,1,1,0,19,eyecbfb1ur2104bhhwazhvrf,1,32.2,28.3,2023-04-21T17:15:43.798Z,2023-04-21T17:15:47Z,4206312003,212,16.3,4206311999,140,38.9,4206312001,141,6.7,4206312005,213,5.2,4206311997,56,Back,,,,,,,,,,1oib97ihu6ofz1fvsvih0mnkl,L. Bühler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536648207,12,1,1,0,23,eyecbfb1ur2104bhhwazhvrf,1,38.4,6.1,2023-04-21T17:15:47.285Z,2023-04-21T17:15:49Z,4206312109,212,17.0,4206312105,140,26.7,4206312107,141,23.4,4206312103,56,Back,4206312111,213,2.4,,,,,,,,,,1l4s1w66pir9xk79jp78bxnmx,S. Linder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536648217,13,1,1,0,25,eyecbfb1ur2104bhhwazhvrf,1,29.2,27.3,2023-04-21T17:15:49.478Z,2023-04-21T17:15:51Z,4206312153,140,32.7,4206312155,141,69.3,4206312157,212,28.8,4206312151,56,Back,4206312159,213,1.4,,,,,,,,,,1oib97ihu6ofz1fvsvih0mnkl,L. Bühler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536648239,14,1,1,0,27,eyecbfb1ur2104bhhwazhvrf,1,32.6,74.8,2023-04-21T17:15:51.798Z,2023-04-21T17:15:55Z,4206312293,212,19.2,4206312287,56,Back,4206312291,141,55.7,4206312295,213,3.9,4206312289,140,19.1,,,,,,,,,,9nyzegdr9nu4i5jp12h8q4et,M. Specht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536648255,15,1,1,0,31,eyecbfb1ur2104bhhwazhvrf,1,25.7,43.1,2023-04-21T17:15:55.190Z,2023-04-21T18:04:42Z,4206312373,213,5.3,4206312367,140,33.4,4206312365,56,Back,4206312369,141,23.6,4206312371,212,15.5,,,,,,,,,,cwotwuxqimldexy77lqdh2t3p,M. Tufeković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536648273,16,1,1,0,34,eyecbfb1ur2104bhhwazhvrf,1,37.2,17.3,2023-04-21T17:15:57.958Z,2023-04-21T17:16:01Z,4206312463,212,12.8,4206312461,141,2.2,4206312457,56,Back,4206312459,140,44.5,4206312465,213,5.4,,,,,,,,,,1oib97ihu6ofz1fvsvih0mnkl,L. Bühler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536648303,17,1,1,0,37,eyecbfb1ur2104bhhwazhvrf,1,42.5,3.5,2023-04-21T17:16:01.302Z,2023-04-21T17:16:06Z,4206312603,141,33.4,4206312607,213,2.4,4206312605,212,31.2,4206312601,140,19.9,4206312599,56,Back,,,,,,,,,,1l4s1w66pir9xk79jp78bxnmx,S. Linder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536648339,18,1,1,0,42,eyecbfb1ur2104bhhwazhvrf,1,26.2,36.9,2023-04-21T17:16:05.910Z,2023-04-21T18:04:41Z,4206312773,213,1.5,4206312765,56,Back,4206312767,140,28.0,4206312769,141,64.6,4206312771,212,18.9,,,,,,,,,,cwotwuxqimldexy77lqdh2t3p,M. Tufeković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536648399,19,1,1,0,47,eyecbfb1ur2104bhhwazhvrf,1,37.2,75.7,2023-04-21T17:16:11.589Z,2023-04-21T17:16:18Z,4206313075,56,Back,4206313081,212,23.5,4206313083,213,4.7,4206313079,141,41.2,4206313077,140,36.6,,,,,,,,,,9nyzegdr9nu4i5jp12h8q4et,M. Specht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536648413,20,1,1,0,54,eyecbfb1ur2104bhhwazhvrf,1,36,34.5,2023-04-21T17:16:18.630Z,2023-04-21T17:16:20Z,4206313153,213,0.6,4206313149,141,45.4,4206313147,140,46.8,4206313145,56,Back,4206313151,212,13.5,,,,,,,,,,1oib97ihu6ofz1fvsvih0mnkl,L. Bühler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536648445,21,1,1,0,56,eyecbfb1ur2104bhhwazhvrf,0,46.2,46,2023-04-21T17:16:20.230Z,2023-04-21T17:16:36Z,4206313261,155,,4206313269,212,49.5,4206313271,213,5.6,4206313273,1,,4206313263,56,Right,4206313265,140,82.3,4206313267,141,0.0,,,,d32rm12ddel0p93luuh5fq9cl,F. Dongus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536648521,3,5,1,1,2,dpp6fex0mdxsxhdct2qf66x5n,1,18.2,101.8,2023-04-21T17:16:26.794Z,2023-04-21T17:36:49Z,4206313687,56,Back,4206313689,347,,4206357805,233,22,,,,,,,,,,,,,,,,764yxrb6zqxke8l61qjd4o3qh,S. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536648491,22,5,1,1,2,eyecbfb1ur2104bhhwazhvrf,0,81.8,-1.8,2023-04-21T17:16:26.794Z,2023-04-21T17:36:49Z,4206313543,347,,4206357809,233,3,4206313541,56,Right,,,,,,,,,,,,,,,,d32rm12ddel0p93luuh5fq9cl,F. Dongus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536648557,4,1,1,1,11,dpp6fex0mdxsxhdct2qf66x5n,1,17.6,100,2023-04-21T17:16:35.193Z,2023-04-21T17:16:38Z,4206313815,213,6.0,4206313805,107,,4206313811,141,94.8,4206313813,212,19.3,4206313809,140,35.4,4206313807,56,Back,,,,,,,764yxrb6zqxke8l61qjd4o3qh,S. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536648567,5,1,1,1,14,dpp6fex0mdxsxhdct2qf66x5n,1,35.4,94.8,2023-04-21T17:16:38.778Z,2023-04-21T18:03:24Z,4206313877,141,97.4,4206313873,56,Back,4206313879,212,8.9,4206313881,213,0.2,4206314063,168,,4206313875,140,43.7,4206313871,3,,,,,eyqhxpni376pocsunribu1jv9,E. Senß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536648569,6,61,1,1,15,dpp6fex0mdxsxhdct2qf66x5n,0,43.7,98.3,2023-04-21T17:16:39.618Z,2023-04-21T17:16:46Z,4206313885,56,Back,,,,,,,,,,,,,,,,,,,,,,ed31f3of5iql0onh9uellvtnt,A. Arfaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536648573,7,5,1,1,16,dpp6fex0mdxsxhdct2qf66x5n,0,37.4,102,2023-04-21T17:16:40.518Z,2023-04-21T17:36:49Z,4206313905,347,,4206314069,233,23,4206313901,56,Back,,,,,,,,,,,,,,,,ed31f3of5iql0onh9uellvtnt,A. Arfaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536648605,23,5,1,1,16,eyecbfb1ur2104bhhwazhvrf,1,62.6,-2,2023-04-21T17:16:40.518Z,2023-04-21T17:16:44Z,4206314061,347,,4206314059,56,Right,4206314065,233,7,,,,,,,,,,,,,,,,d32rm12ddel0p93luuh5fq9cl,F. Dongus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536648619,24,1,1,1,19,eyecbfb1ur2104bhhwazhvrf,1,63.6,0,2023-04-21T17:16:43.848Z,2023-04-21T17:16:46Z,4206314115,213,1.7,4206314111,141,21.5,4206314105,107,,4206314109,140,62.2,4206314113,212,16.0,4206314107,56,Center,,,,,,,1l4s1w66pir9xk79jp78bxnmx,S. Linder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536648625,25,1,1,1,22,eyecbfb1ur2104bhhwazhvrf,0,65,21.5,2023-04-21T17:16:45.941Z,2023-04-21T17:16:47Z,4206314147,213,5.0,4206314145,212,16.2,4206314139,56,Right,4206314143,141,0.0,4206314141,140,69.1,,,,,,,,,,d32rm12ddel0p93luuh5fq9cl,F. Dongus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536648675,8,5,1,1,23,dpp6fex0mdxsxhdct2qf66x5n,1,32.1,101.4,2023-04-21T17:16:46.957Z,2023-04-21T17:36:49Z,4206314459,233,26,4206314455,56,Back,4206314457,347,,,,,,,,,,,,,,,,,ed31f3of5iql0onh9uellvtnt,A. Arfaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536648627,26,5,1,1,23,eyecbfb1ur2104bhhwazhvrf,0,67.9,-1.4,2023-04-21T17:16:46.957Z,2023-04-21T17:16:58Z,4206314465,233,8,4206314155,347,,4206314153,56,Right,,,,,,,,,,,,,,,,d32rm12ddel0p93luuh5fq9cl,F. Dongus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536648681,9,1,1,1,33,dpp6fex0mdxsxhdct2qf66x5n,0,33.3,100,2023-04-21T17:16:57.404Z,2023-04-21T17:16:59Z,4206314507,213,6.1,4206314503,141,96.9,4206314497,107,,4206314499,56,Back,4206314505,212,16.0,4206314501,140,48.3,,,,,,,764yxrb6zqxke8l61qjd4o3qh,S. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536648687,27,1,1,1,35,eyecbfb1ur2104bhhwazhvrf,0,59,4.4,2023-04-21T17:16:59.606Z,2023-04-21T17:17:00Z,4206314553,213,0.4,4206314549,141,11.4,4206314547,140,71.0,4206314545,56,Right,4206314543,3,,4206314551,212,13.5,,,,,,,1l4s1w66pir9xk79jp78bxnmx,S. Linder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536648743,10,1,1,1,39,dpp6fex0mdxsxhdct2qf66x5n,1,37.3,83.5,2023-04-21T17:17:03.145Z,2023-04-21T17:17:07Z,4206314821,140,25.6,4206314825,212,26.7,4206314819,56,Back,4206314823,141,48.7,4206314827,213,4.2,,,,,,,,,,eyqhxpni376pocsunribu1jv9,E. Senß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536648757,11,1,1,1,43,dpp6fex0mdxsxhdct2qf66x5n,1,24.1,45.7,2023-04-21T17:17:07.338Z,2023-04-21T17:17:09Z,4206314917,213,5.3,4206314913,141,10.9,4206314909,56,Back,4206314911,140,40.1,4206314915,212,29.0,,,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536648763,12,1,1,1,45,dpp6fex0mdxsxhdct2qf66x5n,1,52.6,7.7,2023-04-21T17:17:09.626Z,2023-04-21T17:17:10Z,4206314943,56,Right,4206314945,140,60.3,4206314947,141,15.6,4206314951,213,0.6,4206314949,212,9.7,,,,,,,,,,c36h9olifkg6s63uktgf1puqd,S. Matysik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536648765,13,1,1,1,46,dpp6fex0mdxsxhdct2qf66x5n,1,60.7,16.1,2023-04-21T17:17:10.538Z,2023-04-21T17:17:11Z,4206314965,56,Right,4206314967,140,57.2,4206314973,213,4.3,4206314971,212,8.9,4206314969,141,4.1,,,,,,,,,,4h4v3c01l7hjkfnnz9ef8i5m1,K. Kögel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536648775,14,1,1,1,47,dpp6fex0mdxsxhdct2qf66x5n,0,57.2,4.1,2023-04-21T17:17:11.178Z,2023-04-21T17:17:13Z,4206315027,213,0.3,4206315025,212,23.3,4206315023,141,12.6,4206315019,56,Right,4206315021,140,78.7,,,,,,,,,,c36h9olifkg6s63uktgf1puqd,S. Matysik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536648801,28,1,1,1,49,eyecbfb1ur2104bhhwazhvrf,1,23,73,2023-04-21T17:17:13.653Z,2023-04-21T17:17:17Z,4206315193,141,95.7,4206315197,213,1.2,4206315189,56,Back,4206315195,212,16.3,4206315191,140,27.9,,,,,,,,,,9nyzegdr9nu4i5jp12h8q4et,M. Specht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536648803,29,49,1,1,53,eyecbfb1ur2104bhhwazhvrf,1,27.9,95.7,2023-04-21T17:17:17.301Z,2023-04-21T17:17:17Z,,,,,,,,,,,,,,,,,,,,,,,,,33nggo6w6e52yqmc2pa528xd5,C. Hagel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536648819,30,1,1,1,53,eyecbfb1ur2104bhhwazhvrf,1,27.9,95.7,2023-04-21T17:17:17.509Z,2023-04-21T17:17:19Z,4206315275,140,16.5,4206315281,213,3.4,4206315277,141,91.5,4206315273,56,Back,4206315279,212,12.3,,,,,,,,,,33nggo6w6e52yqmc2pa528xd5,C. Hagel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536648833,31,1,1,1,55,eyecbfb1ur2104bhhwazhvrf,1,16.9,92,2023-04-21T17:17:19.254Z,2023-04-21T17:17:21Z,4206315337,140,14.7,4206315333,155,,4206315343,213,4.4,4206315339,141,80.2,4206315335,56,Back,4206315341,212,8.3,,,,,,,1abadnoiq5hbwpfzzyvho4vkl,K. Naschenweng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536648845,32,1,1,1,57,eyecbfb1ur2104bhhwazhvrf,1,23.3,70.2,2023-04-21T17:17:21.589Z,2023-04-21T17:17:24Z,4206315425,212,17.5,4206315421,140,33.6,4206315427,213,5.4,4206315423,141,50.0,4206315419,56,Back,,,,,,,,,,9nyzegdr9nu4i5jp12h8q4et,M. Specht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536648855,33,1,1,2,0,eyecbfb1ur2104bhhwazhvrf,1,34.2,49.3,2023-04-21T17:17:24.661Z,2023-04-21T17:17:27Z,4206315485,212,14.4,4206315481,140,25.0,4206315479,56,Back,4206315487,213,2.3,4206315483,141,65.1,,,,,,,,,,25ord6k6oglqdzt77nrs19e5l,J. Feldkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536648863,34,1,1,2,3,eyecbfb1ur2104bhhwazhvrf,1,26.9,62.9,2023-04-21T17:17:27.029Z,2023-04-21T17:17:31Z,4206315549,212,13.5,4206315545,140,27.8,4206315547,141,82.7,4206315543,56,Back,4206315551,213,1.5,,,,,,,,,,9nyzegdr9nu4i5jp12h8q4et,M. Specht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536648881,35,1,1,2,7,eyecbfb1ur2104bhhwazhvrf,1,29.8,89.4,2023-04-21T17:17:31.109Z,2023-04-21T17:17:33Z,4206315655,56,Back,4206315667,213,5.2,4206315661,212,14.1,4206315657,140,35.8,4206315659,141,70.8,,,,,,,,,,d32rm12ddel0p93luuh5fq9cl,F. Dongus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536648889,36,1,1,2,9,eyecbfb1ur2104bhhwazhvrf,1,36.4,64.9,2023-04-21T17:17:33.749Z,2023-04-21T17:17:37Z,4206315707,56,Back,4206315713,212,15.3,4206315709,140,29.5,4206315711,141,45.1,4206315715,213,4.2,,,,,,,,,,33nggo6w6e52yqmc2pa528xd5,C. Hagel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536648907,37,1,1,2,13,eyecbfb1ur2104bhhwazhvrf,1,31.1,44.3,2023-04-21T17:17:36.917Z,2023-04-21T17:17:41Z,4206315795,141,82.6,4206315791,56,Back,4206315793,140,32.4,4206315797,212,26.1,4206315799,213,1.5,,,,,,,,,,9nyzegdr9nu4i5jp12h8q4et,M. Specht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536648911,38,1,1,2,16,eyecbfb1ur2104bhhwazhvrf,0,35.8,86.8,2023-04-21T17:17:40.233Z,2023-04-21T17:20:51Z,4206316415,233,15,4206316401,140,38.6,4206316405,212,3.1,4206315807,56,Back,4206316413,236,,4206316407,213,6.0,4206316403,141,85.5,4206316419,286,,d32rm12ddel0p93luuh5fq9cl,F. Dongus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536648905,15,74,1,2,16,dpp6fex0mdxsxhdct2qf66x5n,1,68.1,6.5,2023-04-21T17:17:40.234Z,2023-04-21T17:18:06Z,4206315787,56,Right,4206316421,233,38,4206315789,285,,,,,,,,,,,,,,,,,4h4v3c01l7hjkfnnz9ef8i5m1,K. Kögel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536648979,16,4,1,2,19,dpp6fex0mdxsxhdct2qf66x5n,1,64.4,8.9,2023-04-21T17:17:43.373Z,2023-04-21T17:20:46Z,4206316181,56,Right,4206316185,265,,4206316189,233,39,4206316187,286,,4206316179,13,,4206316183,152,,,,,,,,4h4v3c01l7hjkfnnz9ef8i5m1,K. Kögel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536648975,39,4,1,2,19,eyecbfb1ur2104bhhwazhvrf,0,35.6,91.1,2023-04-21T17:17:43.374Z,2023-04-21T17:18:09Z,4206316207,233,16,4206316173,152,,4206316177,285,,4206316175,265,,4206316169,13,,4206316171,56,Back,,,,,,,d32rm12ddel0p93luuh5fq9cl,F. Dongus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536649045,17,1,1,2,48,dpp6fex0mdxsxhdct2qf66x5n,1,63.6,8.2,2023-04-21T17:18:12.329Z,2023-04-21T17:18:46Z,4206316595,141,12.8,4206316589,152,,4206316587,5,,4206316591,56,Right,4206316597,212,35.1,4206316593,140,96.9,4206316601,1,,4206316599,213,0.1,c36h9olifkg6s63uktgf1puqd,S. Matysik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536649049,18,1,1,2,52,dpp6fex0mdxsxhdct2qf66x5n,1,95.8,10.9,2023-04-21T17:18:16.090Z,2023-04-21T17:18:17Z,4206316633,212,9.9,4206316627,56,Right,4206316631,141,3.8,4206316635,213,3.7,4206316629,140,87.6,,,,,,,,,,ed31f3of5iql0onh9uellvtnt,A. Arfaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536649091,19,1,1,2,57,dpp6fex0mdxsxhdct2qf66x5n,1,87.2,4.6,2023-04-21T17:18:21.593Z,2023-04-21T17:18:24Z,4206316725,56,Center,4206316733,213,2.0,4206316731,212,37.1,4206316723,155,,4206316727,140,73.9,4206316729,141,55.2,4206316735,1,,,,,c36h9olifkg6s63uktgf1puqd,S. Matysik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
