id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/11/value,qualifier/16/value,qualifier/17/value,qualifier/15/value
2489030785,1,34,16,0,0,dpp6fex0mdxsxhdct2qf66x5n,1,0,0,2022-12-04T11:11:09.402Z,2022-12-04T12:51:31Z,3933842065,197,8650,3933753275,30,"q4va8vnwzmwtdo6qymq4ywgl, dzwhmhd3jlg8yz0ijm6mz2ei1, gvm839vxy6tkznrtw9mop17u, 1asefru50u06hyhmoa7d9qcx5, 2lsz8g4mvgqvartyjfud90e6t, 1f2ltq7gcnimsdgixp8w36eax, 4h4v3c01l7hjkfnnz9ef8i5m1, eyqhxpni376pocsunribu1jv9, 9yzs0w3tjas15ic0o2b51q86h, ed31f3of5iql0onh9uellvtnt, 9oq5f3fgf6g9vyc965o35127e, 2ywmv0jjr4u8jgo8gnoisx0id, 764yxrb6zqxke8l61qjd4o3qh, 3de90guq76ncq4iqhstw29u22, 9nadd9kif5hu80tyhg6b445hx, 46wf8el37rvruhacvvbv38z1m, 8djtc44u653lmy03mnniax3l6, 54psl26zc4rs8cjnahl0jel05, 2h5t74e8r147rzbett9on72sp, 1aarhrn1ncv5mi54thh5d045w",3933753281,130,12,3933753277,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",3933753287,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3933753279,59,"27, 13, 7, 30, 3, 24, 11, 6, 18, 17, 8, 1, 2, 9, 10, 14, 16, 20, 22, 26",3933753283,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",3933753285,194,eyqhxpni376pocsunribu1jv9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489031817,1,34,16,0,0,6mng5xcarvyip7ixoss7au245,1,0,0,2022-12-04T11:14:14.114Z,2022-12-04T12:00:46Z,3933758337,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3933840205,197,8545,3933758329,59,"41, 21, 15, 14, 23, 4, 20, 2, 7, 9, 26, 8, 11, 18, 19, 22, 25",3933758335,194,3bg4ewc3n4ytybr96lc313ahh,3933758333,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0",3933758325,30,"do1uv3ohvyvodhcindxj76qy1, 8xphahi0vi6fnh8ou88zzb6j9, 1139rvy7ws5o77eq04wprf0tl, a3rlansc0x5sw4hg75yhpanhm, azitzbihzs5b3iv56nq4iszit, e3gddzy59fp8lidsr83vpw12i, byrtspkep316747j5mj5lyei, 8etvu6b9z7sm2rg3wqkmchk9h, 4663ukpnmrw6i3tm1fvzl7u1h, azqwt1eb6ozui2xml066e59n8, 3bg4ewc3n4ytybr96lc313ahh, 2w63sbft76wqhb5w5kjoq2hux, 42h5sz2axk69ifygo0wzuvr2t, 6yoqpu952gnc6trdg6vpala6t, qygwawkthmtcn3sx4ptq0e8k, 1tkgs09548p54arfjuufivk7o, dseqkqirdljgr63ov3461vhsl",3933758331,130,2,3933758327,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489048439,2,32,1,0,0,6mng5xcarvyip7ixoss7au245,1,0,0,2022-12-04T12:04:55.034Z,2022-12-04T12:04:57Z,3933848977,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489048437,2,32,1,0,0,dpp6fex0mdxsxhdct2qf66x5n,1,0,0,2022-12-04T12:04:55.034Z,2022-12-04T12:04:55Z,3933848969,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489048463,3,1,1,0,0,dpp6fex0mdxsxhdct2qf66x5n,1,49.9,50.1,2022-12-04T12:04:55.134Z,2022-12-04T12:04:57Z,3933849117,213,2.8,3933849113,141,56.0,3933849115,212,13.1,3933849109,56,Back,3933849119,279,S,3933849111,140,38.0,,,,,,,ed31f3of5iql0onh9uellvtnt,A. Arfaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489048487,4,1,1,0,1,dpp6fex0mdxsxhdct2qf66x5n,1,37.5,55.2,2022-12-04T12:04:56.573Z,2022-12-04T12:05:00Z,3933849223,56,Back,3933849231,213,4.1,3933849225,140,24.5,3933849227,141,23.5,3933849229,212,25.5,,,,,,,,,,eyqhxpni376pocsunribu1jv9,E. Senß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489048501,5,1,1,0,5,dpp6fex0mdxsxhdct2qf66x5n,1,24.5,23.5,2022-12-04T12:05:00.399Z,2022-12-04T12:05:02Z,3933849341,212,14.9,3933849339,141,3.5,3933849337,140,30.3,3933849335,56,Back,3933849343,213,5.1,,,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489048525,6,1,1,0,7,dpp6fex0mdxsxhdct2qf66x5n,0,30.3,3.5,2022-12-04T12:05:02.382Z,2022-12-04T12:05:05Z,3933849491,141,10.1,3933849497,1,,3933849495,213,0.1,3933849487,56,Right,3933849493,212,47.8,3933849489,140,75.6,,,,,,,dzwhmhd3jlg8yz0ijm6mz2ei1,C. Siems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489048523,3,49,1,0,10,6mng5xcarvyip7ixoss7au245,1,26.7,87.8,2022-12-04T12:05:05.370Z,2022-12-04T12:05:05Z,,,,,,,,,,,,,,,,,,,,,,,,,e3gddzy59fp8lidsr83vpw12i,I. Kuznetsov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489048537,4,1,1,0,10,6mng5xcarvyip7ixoss7au245,1,26.7,87.8,2022-12-04T12:05:05.608Z,2022-12-04T12:05:09Z,3933849607,141,70.8,3933849611,213,3.9,3933849609,212,16.8,3933849603,56,Back,3933849605,140,15.1,,,,,,,,,,e3gddzy59fp8lidsr83vpw12i,I. Kuznetsov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489048559,5,1,1,0,13,6mng5xcarvyip7ixoss7au245,1,15,70.6,2022-12-04T12:05:08.936Z,2022-12-04T12:05:11Z,3933849701,212,10.8,3933849693,140,5.3,3933849703,213,3.5,3933849691,56,Back,3933849699,141,65.2,,,,,,,,,,azitzbihzs5b3iv56nq4iszit,T. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489048567,6,1,1,0,16,6mng5xcarvyip7ixoss7au245,0,5.3,65.2,2022-12-04T12:05:11.128Z,2022-12-04T12:05:13Z,3933849753,157,,3933849755,56,Back,3933849761,212,41.8,3933849757,140,42.6,3933849765,1,,3933849763,213,0.4,3933849759,141,86.8,,,,do1uv3ohvyvodhcindxj76qy1,A. Wellmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489048577,7,1,1,0,18,dpp6fex0mdxsxhdct2qf66x5n,0,59,17.6,2022-12-04T12:05:13.262Z,2022-12-04T12:05:15Z,3933849805,141,29.5,3933849803,140,71.1,3933849807,212,15.1,3933849799,3,,3933849801,56,Center,3933849809,213,0.6,,,,,,,dzwhmhd3jlg8yz0ijm6mz2ei1,C. Siems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489048599,7,1,1,0,20,6mng5xcarvyip7ixoss7au245,1,25.2,69.4,2022-12-04T12:05:15.193Z,2022-12-04T12:05:17Z,3933849917,140,39.2,3933849921,212,14.9,3933849915,56,Back,3933849913,3,,3933849919,141,65.8,3933849923,213,6.1,,,,,,,azitzbihzs5b3iv56nq4iszit,T. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489048639,8,1,1,0,22,6mng5xcarvyip7ixoss7au245,1,39.2,65.8,2022-12-04T12:05:17.416Z,2022-12-04T12:05:21Z,3933850127,213,4.0,3933850125,212,28.6,3933850119,56,Back,3933850123,141,34.8,3933850121,140,20.8,3933850117,3,,,,,,,,a3rlansc0x5sw4hg75yhpanhm,S. Weidauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489048653,9,1,1,0,25,6mng5xcarvyip7ixoss7au245,1,19.5,24.9,2022-12-04T12:05:20.888Z,2022-12-04T12:05:24Z,3933850243,213,5.6,3933850235,56,Back,3933850237,140,35.4,3933850239,141,3.7,3933850241,212,22.1,,,,,,,,,,8xphahi0vi6fnh8ou88zzb6j9,A. Gerhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489048669,10,1,1,0,28,6mng5xcarvyip7ixoss7au245,1,36,3.7,2022-12-04T12:05:23.992Z,2022-12-04T12:05:26Z,3933850303,56,Back,3933850305,140,27.2,3933850307,141,2.6,3933850311,213,3.2,3933850309,212,9.3,,,,,,,,,,byrtspkep316747j5mj5lyei,N. Selimhodzic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489048687,11,1,1,0,31,6mng5xcarvyip7ixoss7au245,0,27.2,2.6,2022-12-04T12:05:26.041Z,2022-12-04T12:05:28Z,3933850379,155,,3933850383,140,55.2,3933850385,141,1.6,3933850387,212,29.4,3933850389,213,6.3,3933850381,56,Right,,,,,,,8xphahi0vi6fnh8ou88zzb6j9,A. Gerhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489048695,8,12,1,0,32,dpp6fex0mdxsxhdct2qf66x5n,1,43.3,96.5,2022-12-04T12:05:27.718Z,2022-12-04T12:05:30Z,3933850439,213,0.7,3933850431,56,Back,3933850435,141,100.0,3933850469,167,,3933850433,140,47.0,3933850437,212,5.1,,,,,,,2lsz8g4mvgqvartyjfud90e6t,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489048697,9,5,1,0,33,dpp6fex0mdxsxhdct2qf66x5n,0,50.8,101.7,2022-12-04T12:05:28.727Z,2022-12-04T12:34:05Z,3933850643,233,12,3933850441,56,Left,3933850443,347,,,,,,,,,,,,,,,,,2lsz8g4mvgqvartyjfud90e6t,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489048727,12,5,1,0,33,6mng5xcarvyip7ixoss7au245,1,49.2,-1.7,2022-12-04T12:05:28.727Z,2022-12-04T12:05:35Z,3933850639,233,9,3933850633,56,Back,3933850635,347,,,,,,,,,,,,,,,,,8xphahi0vi6fnh8ou88zzb6j9,A. Gerhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489048763,13,1,1,0,39,6mng5xcarvyip7ixoss7au245,0,46.5,0,2022-12-04T12:05:34.744Z,2022-12-04T12:05:41Z,3933850865,107,,3933850871,141,8.0,3933850867,56,Back,3933850897,189,,3933850875,213,1.5,3933850873,212,6.7,3933850869,140,46.7,,,,8xphahi0vi6fnh8ou88zzb6j9,A. Gerhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489048769,10,43,1,0,47,dpp6fex0mdxsxhdct2qf66x5n,1,0,0,2022-12-04T12:05:42.093Z,2022-12-04T12:06:02Z,3933850913,285,0,3933851855,144,7,3933850911,56,Left,,,,,,,,,,,,,,,,9yzs0w3tjas15ic0o2b51q86h,J. Bayings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489078115,499,61,1,0,48,dpp6fex0mdxsxhdct2qf66x5n,1,48.4,96.6,2022-12-04T12:05:43.034Z,2022-12-04T13:06:13Z,3934008897,56,Back,3934009011,189,,,,,,,,,,,,,,,,,,,,eyqhxpni376pocsunribu1jv9,E. Senß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489048771,11,49,1,0,48,dpp6fex0mdxsxhdct2qf66x5n,1,65.9,89.4,2022-12-04T12:05:43.498Z,2022-12-04T13:05:49Z,,,,,,,,,,,,,,,,,,,,,,,,,9yzs0w3tjas15ic0o2b51q86h,J. Bayings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489048785,12,4,1,0,49,dpp6fex0mdxsxhdct2qf66x5n,1,60.4,88.9,2022-12-04T12:05:44.462Z,2022-12-04T12:05:48Z,3933851151,233,14,3933850989,152,,3933850991,265,,3933850987,56,Left,3933850993,286,,3933850985,13,,,,,,,,9yzs0w3tjas15ic0o2b51q86h,J. Bayings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489048807,14,4,1,0,49,6mng5xcarvyip7ixoss7au245,0,39.6,11.1,2022-12-04T12:05:44.463Z,2022-12-04T12:58:36Z,3933851159,233,12,3933851111,13,,3933851119,285,,3933851115,152,,3933851113,56,Back,3933851117,265,,,,,,,,azqwt1eb6ozui2xml066e59n8,P. Deutsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489048813,13,1,1,0,53,dpp6fex0mdxsxhdct2qf66x5n,1,47.9,72.8,2022-12-04T12:05:48.142Z,2022-12-04T12:05:49Z,3933851173,212,12.0,3933851175,213,2.2,3933851169,140,41.5,3933851163,5,,3933851165,152,,3933851167,56,Back,3933851171,141,87.5,,,,9oq5f3fgf6g9vyc965o35127e,L. Gräwe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489048841,14,1,1,0,54,dpp6fex0mdxsxhdct2qf66x5n,1,41.5,87.5,2022-12-04T12:05:49.581Z,2022-12-04T12:05:55Z,3933851335,213,3.9,3933851329,140,30.9,3933851333,212,15.6,3933851327,56,Back,3933851331,141,71.4,,,,,,,,,,1asefru50u06hyhmoa7d9qcx5,L. Marti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489048855,15,1,1,0,59,dpp6fex0mdxsxhdct2qf66x5n,1,28.5,66.3,2022-12-04T12:05:54.893Z,2022-12-04T12:05:55Z,3933851423,212,14.9,3933851419,140,29.4,3933851427,213,4.8,3933851417,56,Back,3933851421,141,44.5,,,,,,,,,,2lsz8g4mvgqvartyjfud90e6t,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489048879,16,1,1,1,0,dpp6fex0mdxsxhdct2qf66x5n,1,29.4,44.5,2022-12-04T12:05:55.661Z,2022-12-04T12:05:58Z,3933851571,140,24.9,3933851573,141,68.0,3933851575,212,16.7,3933851577,213,1.9,3933851569,56,Back,,,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489048905,17,1,1,1,3,dpp6fex0mdxsxhdct2qf66x5n,1,23.8,64.5,2022-12-04T12:05:58.189Z,2022-12-04T12:06:00Z,3933851717,140,23.3,3933851721,212,23.4,3933851715,56,Back,3933851723,213,4.7,3933851719,141,30.1,,,,,,,,,,2lsz8g4mvgqvartyjfud90e6t,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489048959,18,1,1,1,5,dpp6fex0mdxsxhdct2qf66x5n,1,24.2,30.4,2022-12-04T12:06:00.797Z,2022-12-04T12:06:05Z,3933851997,140,21.8,3933852003,213,1.7,3933851995,56,Back,3933851999,141,60.0,3933852001,212,20.3,,,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489048967,19,1,1,1,10,dpp6fex0mdxsxhdct2qf66x5n,0,25,66.6,2022-12-04T12:06:05.598Z,2022-12-04T13:06:41Z,3933852055,141,82.1,3933852053,140,40.5,3933852059,213,0.6,3933852051,56,Back,3934011821,155,,3933852057,212,19.4,,,,,,,2lsz8g4mvgqvartyjfud90e6t,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489048977,15,8,1,1,12,6mng5xcarvyip7ixoss7au245,1,56.5,17.7,2022-12-04T12:06:07.928Z,2022-12-04T12:06:08Z,3933852127,56,Right,,,,,,,,,,,,,,,,,,,,,,byrtspkep316747j5mj5lyei,N. Selimhodzic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489049015,20,1,1,1,15,dpp6fex0mdxsxhdct2qf66x5n,1,40.2,65.4,2022-12-04T12:06:10.493Z,2022-12-04T12:06:12Z,3933852327,213,3.2,3933852325,212,14.2,3933852319,56,Back,3933852323,141,65.0,3933852321,140,26.7,,,,,,,,,,eyqhxpni376pocsunribu1jv9,E. Senß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489049041,21,1,1,1,17,dpp6fex0mdxsxhdct2qf66x5n,1,26.7,65,2022-12-04T12:06:12.526Z,2022-12-04T12:06:15Z,3933852479,212,17.1,3933852475,140,28.3,3933852481,213,1.5,3933852473,56,Back,3933852477,141,90.0,,,,,,,,,,2lsz8g4mvgqvartyjfud90e6t,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489049081,22,1,1,1,20,dpp6fex0mdxsxhdct2qf66x5n,1,29.4,83.9,2022-12-04T12:06:15.423Z,2022-12-04T12:06:19Z,3933852703,213,4.3,3933852699,141,63.8,3933852697,140,23.2,3933852695,56,Back,3933852701,212,15.1,,,,,,,,,,1asefru50u06hyhmoa7d9qcx5,L. Marti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489049099,23,1,1,1,24,dpp6fex0mdxsxhdct2qf66x5n,1,27.9,60.5,2022-12-04T12:06:19.117Z,2022-12-04T12:06:22Z,3933852821,140,26.4,3933852819,56,Back,3933852825,212,27.6,3933852823,141,20.0,3933852827,213,4.7,,,,,,,,,,2lsz8g4mvgqvartyjfud90e6t,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489049127,24,1,1,1,26,dpp6fex0mdxsxhdct2qf66x5n,1,27.8,17.3,2022-12-04T12:06:22.029Z,2022-12-04T12:06:25Z,3933852957,213,5.4,3933852955,212,11.7,3933852949,56,Back,3933852953,141,3.8,3933852951,140,34.7,,,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489049153,25,1,1,1,29,dpp6fex0mdxsxhdct2qf66x5n,1,36.5,12.1,2022-12-04T12:06:24.893Z,2022-12-04T12:06:28Z,3933853083,213,2.9,3933853079,212,12.1,3933853069,56,Back,3933853073,140,25.3,3933853075,141,16.4,,,,,,,,,,dzwhmhd3jlg8yz0ijm6mz2ei1,C. Siems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489049197,26,1,1,1,33,dpp6fex0mdxsxhdct2qf66x5n,1,25.4,18.4,2022-12-04T12:06:28.094Z,2022-12-04T12:06:33Z,3933853295,56,Back,3933853309,213,1.6,3933853303,141,53.3,3933853299,140,25.0,3933853305,212,23.7,,,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
