id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/9/value,assist,qualifier/11/value,qualifier/16/value
2524777367,229,1,1,22,55,eyecbfb1ur2104bhhwazhvrf,1,30,69.3,2023-03-26T11:23:13.964Z,2023-03-26T11:23:18Z,4124647895,141,37.0,4124647893,140,28.2,4124647899,213,4.6,4124647891,56,Back,4124647897,212,22.0,,,,,,,,,,9nyzegdr9nu4i5jp12h8q4et,M. Specht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524777375,230,1,1,23,0,eyecbfb1ur2104bhhwazhvrf,1,31.2,31.3,2023-03-26T11:23:18.268Z,2023-03-26T11:23:20Z,4124647937,212,22.2,4124647939,213,1.5,4124647931,56,Back,4124647933,140,33.7,4124647935,141,63.7,,,,,,,,,,1oib97ihu6ofz1fvsvih0mnkl,L. Bühler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524777385,231,1,1,23,2,eyecbfb1ur2104bhhwazhvrf,1,33,61.3,2023-03-26T11:23:20.236Z,2023-03-26T11:23:23Z,4124647979,141,50.2,4124647977,140,24.8,4124647975,56,Back,4124647981,212,11.5,4124647983,213,3.9,,,,,,,,,,9nyzegdr9nu4i5jp12h8q4et,M. Specht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524777387,232,1,1,23,5,eyecbfb1ur2104bhhwazhvrf,1,24.8,50.2,2023-03-26T11:23:23.724Z,2023-03-26T11:23:26Z,4124648005,213,5.3,4124648001,141,9.8,4124648007,1,,4124648003,212,32.7,4124647999,140,41.7,4124647997,56,Back,,,,,,,cwotwuxqimldexy77lqdh2t3p,M. Tufeković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524777399,233,61,1,23,10,eyecbfb1ur2104bhhwazhvrf,0,44.4,9.9,2023-03-26T11:23:28.188Z,2023-03-26T11:23:28Z,4124648053,56,Back,,,,,,,,,,,,,,,,,,,,,,1l4s1w66pir9xk79jp78bxnmx,S. Linder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524777407,200,49,1,23,12,2f7gua216miwsfd83rgjsn4ap,1,53.6,96.4,2023-03-26T11:23:30.065Z,2023-03-26T11:27:49Z,,,,,,,,,,,,,,,,,,,,,,,,,dtj0nm0mjqz704pm3olqihf55,A. Baaß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524777429,201,1,1,23,14,2f7gua216miwsfd83rgjsn4ap,1,54.7,96.6,2023-03-26T11:23:32.233Z,2023-03-26T11:27:51Z,4124648213,212,13.2,4124648207,56,Left,4124648211,141,84.1,4124648209,140,64.3,4124648215,213,5.6,,,,,,,,,,dtj0nm0mjqz704pm3olqihf55,A. Baaß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524777435,202,1,1,23,14,2f7gua216miwsfd83rgjsn4ap,0,64.3,84.1,2023-03-26T11:23:32.714Z,2023-03-26T11:27:53Z,4124648227,140,82.9,4124648233,213,5.8,4124648229,141,68.1,4124648225,56,Center,4124648231,212,22.4,,,,,,,,,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524777431,234,49,1,23,15,eyecbfb1ur2104bhhwazhvrf,1,22.2,50.2,2023-03-26T11:23:33.694Z,2023-03-26T11:23:34Z,,,,,,,,,,,,,,,,,,,,,,,,,9nyzegdr9nu4i5jp12h8q4et,M. Specht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524777457,235,1,1,23,18,eyecbfb1ur2104bhhwazhvrf,1,22.5,56.8,2023-03-26T11:23:36.476Z,2023-03-26T11:23:38Z,4124648313,213,3.4,4124648307,140,6.7,4124648311,212,17.3,4124648309,141,49.5,4124648305,56,Back,,,,,,,,,,9nyzegdr9nu4i5jp12h8q4et,M. Specht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524777477,236,1,1,23,20,eyecbfb1ur2104bhhwazhvrf,1,7.1,51.4,2023-03-26T11:23:38.652Z,2023-03-26T11:23:44Z,4124648403,56,Back,4124648411,213,5.5,4124648407,141,31.8,4124648409,212,18.2,4124648405,140,18.9,,,,,,,,,,cwotwuxqimldexy77lqdh2t3p,M. Tufeković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524777479,237,1,1,23,26,eyecbfb1ur2104bhhwazhvrf,0,27.4,31.3,2023-03-26T11:23:44.365Z,2023-03-26T11:23:48Z,4124648497,236,,4124648499,233,203,4124648423,213,0.1,4124648415,56,Back,4124648417,140,32.3,4124648419,141,32.1,4124648503,286,,4124648421,212,5.2,1oib97ihu6ofz1fvsvih0mnkl,L. Bühler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524777491,203,74,1,23,26,2f7gua216miwsfd83rgjsn4ap,1,64,72.3,2023-03-26T11:23:44.366Z,2023-03-26T11:30:28Z,4124648489,56,Center,4124648491,285,,4124648505,233,237,,,,,,,,,,,,,,,,6pgjx4bd90q1d1vof7bonhjx0,L. Elmazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524777493,204,61,1,23,30,2f7gua216miwsfd83rgjsn4ap,0,64,72.3,2023-03-26T11:23:48.858Z,2023-03-26T11:23:49Z,4124648509,56,Center,,,,,,,,,,,,,,,,,,,,,,6pgjx4bd90q1d1vof7bonhjx0,L. Elmazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524777497,238,1,1,23,30,eyecbfb1ur2104bhhwazhvrf,1,38.1,28.3,2023-03-26T11:23:49.006Z,2023-03-26T11:23:50Z,4124648533,213,4.2,4124648523,155,,4124648527,140,34.4,4124648529,141,19.2,4124648525,56,Back,4124648531,212,7.3,,,,,,,d32rm12ddel0p93luuh5fq9cl,F. Dongus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524777503,239,1,1,23,32,eyecbfb1ur2104bhhwazhvrf,1,33.9,19.1,2023-03-26T11:23:50.268Z,2023-03-26T11:23:51Z,4124648573,212,22.2,4124648565,155,,4124648567,56,Right,4124648569,140,54.2,4124648575,213,6.0,4124648571,141,9.9,,,,,,,aq30av6eea3gxh2rk7c0bzi09,P. Krumbiegel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524777511,240,1,1,23,33,eyecbfb1ur2104bhhwazhvrf,1,54.2,9.9,2023-03-26T11:23:51.501Z,2023-03-26T11:23:54Z,4124648623,56,Right,4124648631,213,6.3,4124648625,140,67.9,4124648629,212,14.4,4124648627,141,9.8,4124648621,155,,,,,,,,1l4s1w66pir9xk79jp78bxnmx,S. Linder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524777517,241,61,1,23,36,eyecbfb1ur2104bhhwazhvrf,0,67.9,9.8,2023-03-26T11:23:54.076Z,2023-03-26T11:23:54Z,4124648643,56,Right,,,,,,,,,,,,,,,,,,,,,,33nggo6w6e52yqmc2pa528xd5,C. Hagel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524777601,205,5,1,23,36,2f7gua216miwsfd83rgjsn4ap,1,33.2,100.6,2023-03-26T11:23:54.684Z,2023-03-26T11:30:32Z,4124649085,56,Back,4124649087,347,,4124649089,233,242,,,,,,,,,,,,,,,,6pgjx4bd90q1d1vof7bonhjx0,L. Elmazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524777519,242,5,1,23,36,eyecbfb1ur2104bhhwazhvrf,0,66.8,-0.6,2023-03-26T11:23:54.684Z,2023-03-26T11:24:17Z,4124648645,56,Right,4124648647,347,,4124649093,233,205,,,,,,,,,,,,,,,,33nggo6w6e52yqmc2pa528xd5,C. Hagel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524777635,206,1,1,24,1,2f7gua216miwsfd83rgjsn4ap,1,36.9,100,2023-03-26T11:24:19.907Z,2023-03-26T11:24:23Z,4124649263,140,42.0,4124649271,212,7.5,4124649255,107,,4124649259,56,Back,4124649267,141,93.7,4124649273,213,5.5,,,,,,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524777639,207,50,1,24,5,2f7gua216miwsfd83rgjsn4ap,1,41,92.6,2023-03-26T11:24:23.676Z,2023-03-26T11:24:26Z,4124649291,286,,4124649289,56,Back,4124649311,233,243,,,,,,,,,,,,,,,,dtj0nm0mjqz704pm3olqihf55,A. Baaß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524777643,243,7,1,24,5,eyecbfb1ur2104bhhwazhvrf,1,59,7.4,2023-03-26T11:24:23.677Z,2023-03-26T11:24:25Z,4124649301,285,,4124649303,233,207,4124649299,56,Right,,,,,,,,,,,,,,,,aq30av6eea3gxh2rk7c0bzi09,P. Krumbiegel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524777651,208,45,1,24,6,2f7gua216miwsfd83rgjsn4ap,0,39.2,90.8,2023-03-26T11:24:25.053Z,2023-03-26T11:24:27Z,4124649329,56,Back,4124649359,233,244,4124649331,285,,,,,,,,,,,,,,,,,epxe17rtw23fpslr1e6cxlffu,N. Kowalski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524777649,244,3,1,24,6,eyecbfb1ur2104bhhwazhvrf,1,60.8,9.2,2023-03-26T11:24:25.053Z,2023-03-26T11:24:27Z,4124649319,56,Right,4124649351,233,208,4124649321,286,,,,,,,,,,,,,,,,,aq30av6eea3gxh2rk7c0bzi09,P. Krumbiegel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524777655,245,49,1,24,7,eyecbfb1ur2104bhhwazhvrf,1,62,10.9,2023-03-26T11:24:25.390Z,2023-03-26T11:24:26Z,,,,,,,,,,,,,,,,,,,,,,,,,aq30av6eea3gxh2rk7c0bzi09,P. Krumbiegel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524777659,246,1,1,24,7,eyecbfb1ur2104bhhwazhvrf,0,62,11.4,2023-03-26T11:24:25.581Z,2023-03-26T11:24:27Z,4124649365,140,76.2,4124649363,56,Right,4124649369,212,15.2,4124649367,141,15.6,4124649371,213,0.2,,,,,,,,,,aq30av6eea3gxh2rk7c0bzi09,P. Krumbiegel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524777683,209,49,1,24,12,2f7gua216miwsfd83rgjsn4ap,1,26.9,72.3,2023-03-26T11:24:30.322Z,2023-03-26T11:24:30Z,,,,,,,,,,,,,,,,,,,,,,,,,9uu3awe8j2wf502ke5l9nwg5x,J. Meißner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524777689,210,1,1,24,12,2f7gua216miwsfd83rgjsn4ap,1,26.9,72.3,2023-03-26T11:24:30.381Z,2023-03-26T11:24:31Z,4124649503,141,52.3,4124649505,212,19.6,4124649501,140,13.5,4124649507,213,3.9,4124649499,56,Back,,,,,,,,,,9uu3awe8j2wf502ke5l9nwg5x,J. Meißner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524777701,211,1,1,24,13,2f7gua216miwsfd83rgjsn4ap,1,13.9,45.1,2023-03-26T11:24:31.636Z,2023-03-26T11:24:35Z,4124649571,56,Back,4124649579,213,5.8,4124649577,212,37.8,4124649575,141,20.8,4124649581,1,,4124649569,157,,4124649573,140,46.3,,,,5538ubmpq7ijg9s6fyt0qwglw,S. Winkler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524777705,212,61,1,24,17,2f7gua216miwsfd83rgjsn4ap,0,46.6,21.1,2023-03-26T11:24:35.499Z,2023-03-26T11:24:35Z,4124649597,56,Back,,,,,,,,,,,,,,,,,,,,,,3ucjekvg77wnqsybahjae5iei,V. Endemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524777723,213,45,1,24,19,2f7gua216miwsfd83rgjsn4ap,0,33.9,12.3,2023-03-26T11:24:37.310Z,2023-03-26T11:24:40Z,4124649713,233,247,4124649679,56,Back,4124649681,285,,,,,,,,,,,,,,,,,57cbneelzdjmwvsk87sgq7omi,N. Räcke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524777709,247,3,1,24,19,eyecbfb1ur2104bhhwazhvrf,1,66.1,87.7,2023-03-26T11:24:37.310Z,2023-03-26T11:24:39Z,4124649615,56,Left,4124649617,286,,4124649701,233,213,,,,,,,,,,,,,,,,efynp5qo9b9x0lh9b4ft0ic8a,G. Corley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524777713,248,49,1,24,19,eyecbfb1ur2104bhhwazhvrf,1,72.4,84.1,2023-03-26T11:24:37.662Z,2023-03-26T11:24:38Z,,,,,,,,,,,,,,,,,,,,,,,,,efynp5qo9b9x0lh9b4ft0ic8a,G. Corley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524777741,249,1,1,24,24,eyecbfb1ur2104bhhwazhvrf,1,82.2,68.1,2023-03-26T11:24:42.765Z,2023-03-26T11:25:21Z,4124649993,210,15,4124649793,140,79.4,4124649795,141,61.0,4124649791,56,Center,4124649797,212,5.7,4124649799,213,4.2,,,,,,,efynp5qo9b9x0lh9b4ft0ic8a,G. Corley,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524777745,250,15,1,24,25,eyecbfb1ur2104bhhwazhvrf,1,79.4,61,2023-03-26T11:24:43.886Z,2023-03-26T11:25:22Z,4124650013,102,49.1,4124649813,56,Center,4124649919,82,,4124650019,146,83.4,4124650009,55,249,4124650021,147,58.7,4124649809,22,,4124650023,230,98.5,y7mxuyh5olv0rh5od3p2gtt5,M. Kössler,4124649811,18,,,4124650015,103,4124650005,78,,4124650017,215,4124650007,29,,4124649915,20,,4124650627,233,215,4124650025,231,50.2,,,,,19,,,
2524777835,215,10,1,24,25,2f7gua216miwsfd83rgjsn4ap,1,14,45.6,2023-03-26T11:24:43.986Z,2023-03-26T11:25:22Z,4124650643,233,250,4124650331,56,Back,4124650329,94,,,,,,,,,,,,,,,,,57cbneelzdjmwvsk87sgq7omi,N. Räcke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524777743,214,6,1,24,26,2f7gua216miwsfd83rgjsn4ap,0,0,43.6,2023-03-26T11:24:44.788Z,2023-03-26T11:25:13Z,4124650455,73,,4124650461,233,251,4124649803,56,Back,,,,,,,,,,,,,,,,57cbneelzdjmwvsk87sgq7omi,N. Räcke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524777749,251,6,1,24,26,eyecbfb1ur2104bhhwazhvrf,1,100,56.4,2023-03-26T11:24:44.788Z,2023-03-26T11:30:34Z,4124650181,73,,4124650457,233,214,4124649835,56,Center,,,,,,,,,,,,,,,,y7mxuyh5olv0rh5od3p2gtt5,M. Kössler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524777863,252,1,1,24,53,eyecbfb1ur2104bhhwazhvrf,1,99.7,99.5,2023-03-26T11:25:11.839Z,2023-03-26T11:26:01Z,4124651375,210,16,4124651377,154,,4124651379,25,,4124650511,140,91.9,4124650501,2,,4124650503,6,,4124650513,141,62.3,4124650505,155,,1abadnoiq5hbwpfzzyvho4vkl,K. Naschenweng,4124650515,212,26.6,,4124650517,213,4124650509,56,Center,4124650507,224,,,,,,,,,,,,,,,,,4.4,1,,
2524777871,253,44,1,24,56,eyecbfb1ur2104bhhwazhvrf,1,90.6,56.6,2023-03-26T11:25:14.510Z,2023-03-26T11:25:42Z,4124650575,233,216,4124650549,286,,4124650547,56,Center,,,,,,,,,,,,,,,,y7mxuyh5olv0rh5od3p2gtt5,M. Kössler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524777867,216,44,1,24,56,2f7gua216miwsfd83rgjsn4ap,0,9.4,43.4,2023-03-26T11:25:14.511Z,2023-03-26T11:25:16Z,4124650541,56,Back,4124650543,285,,4124650581,233,253,,,,,,,,,,,,,,,,6pgjx4bd90q1d1vof7bonhjx0,L. Elmazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524777877,254,16,1,24,56,eyecbfb1ur2104bhhwazhvrf,1,90,54.5,2023-03-26T11:25:14.783Z,2023-03-26T11:26:02Z,4124651397,231,50.7,4124651395,230,98.5,4124651139,15,,4124651383,29,,4124651381,81,,4124650563,17,,4124651145,374,2023-03-26 12:25:14.127,4124651385,154,,y7mxuyh5olv0rh5od3p2gtt5,M. Kössler,4124651387,55,252,,4124651137,25,4124651393,103,27.2,4124651143,328,4124651391,102,46.2,4124651149,375,24:56.067,4124650565,56,Center,,,,,,,,,,,
2524778025,217,1,1,25,43,2f7gua216miwsfd83rgjsn4ap,1,49.7,49.9,2023-03-26T11:26:01.141Z,2023-03-26T11:27:58Z,4124651413,140,36.0,4124651415,141,51.3,4124651417,212,14.4,4124651419,213,3.1,4124651411,56,Back,4124651421,279,G,,,,,,,dtj0nm0mjqz704pm3olqihf55,A. Baaß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524778031,218,1,1,25,44,2f7gua216miwsfd83rgjsn4ap,1,35.9,51.6,2023-03-26T11:26:02.101Z,2023-03-26T11:26:04Z,4124651445,140,26.6,4124651443,56,Back,4124651447,141,34.9,4124651449,212,15.0,4124651451,213,4.0,,,,,,,,,,8az7xzsavwdqyuhal2yxml10q,K. Piljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524778047,219,1,1,25,46,2f7gua216miwsfd83rgjsn4ap,1,26.7,34.8,2023-03-26T11:26:04.302Z,2023-03-26T11:26:08Z,4124651553,212,29.2,4124651555,213,6.2,4124651551,141,32.4,4124651547,56,Center,4124651549,140,54.5,,,,,,,,,,57cbneelzdjmwvsk87sgq7omi,N. Räcke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524778053,220,1,1,25,50,2f7gua216miwsfd83rgjsn4ap,1,37.6,25,2023-03-26T11:26:08.486Z,2023-03-26T11:26:12Z,4124651595,155,,4124651603,212,34.5,4124651599,140,69.4,4124651597,56,Right,4124651605,213,6.0,4124651601,141,12.4,4124651607,1,,,,,3ucjekvg77wnqsybahjae5iei,V. Endemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524778057,221,1,1,25,54,2f7gua216miwsfd83rgjsn4ap,0,71.1,17.1,2023-03-26T11:26:12.150Z,2023-03-26T11:26:13Z,4124651631,213,0.6,4124651623,56,Center,4124651625,140,90.9,4124651629,212,25.2,4124651627,141,38.1,,,,,,,,,,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524778073,255,12,1,25,57,eyecbfb1ur2104bhhwazhvrf,1,10.1,84.6,2023-03-26T11:26:15.648Z,2023-03-26T11:27:27Z,4124651725,167,,4124651713,140,9.8,4124651715,141,100.0,4124651719,213,1.6,4124651711,56,Back,4124651717,212,11.1,,,,,,,1oib97ihu6ofz1fvsvih0mnkl,L. Bühler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524778091,222,5,1,25,59,2f7gua216miwsfd83rgjsn4ap,1,90.8,-1.2,2023-03-26T11:26:17.192Z,2023-03-26T11:26:38Z,4124651803,347,,4124651807,233,256,4124651801,56,Right,,,,,,,,,,,,,,,,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524778075,256,5,1,25,59,eyecbfb1ur2104bhhwazhvrf,0,9.2,101.2,2023-03-26T11:26:17.192Z,2023-03-26T11:30:32Z,4124651813,233,222,4124651723,347,,4124651721,56,Back,,,,,,,,,,,,,,,,1abadnoiq5hbwpfzzyvho4vkl,K. Naschenweng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524778103,223,1,1,26,12,2f7gua216miwsfd83rgjsn4ap,1,90.2,0,2023-03-26T11:26:30.615Z,2023-03-26T11:26:32Z,4124651863,140,80.5,4124651869,213,2.4,4124651867,212,13.7,4124651861,56,Right,4124651859,107,,4124651865,141,12.3,,,,,,,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524778109,224,1,1,26,13,2f7gua216miwsfd83rgjsn4ap,0,80.6,11.8,2023-03-26T11:26:31.822Z,2023-03-26T11:26:42Z,4124651887,141,0.0,4124651889,212,8.7,4124651891,213,4.9,4124651885,140,82.2,4124651883,56,Right,,,,,,,,,,6pgjx4bd90q1d1vof7bonhjx0,L. Elmazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524778113,225,5,1,26,14,2f7gua216miwsfd83rgjsn4ap,0,83.9,-1.4,2023-03-26T11:26:32.736Z,2023-03-26T11:30:33Z,4124651953,233,257,4124651897,56,Right,4124651899,347,,,,,,,,,,,,,,,,,6pgjx4bd90q1d1vof7bonhjx0,L. Elmazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524778115,257,5,1,26,14,eyecbfb1ur2104bhhwazhvrf,1,16.1,101.4,2023-03-26T11:26:32.736Z,2023-03-26T11:26:35Z,4124651941,347,,4124651943,233,225,4124651939,56,Back,,,,,,,,,,,,,,,,1abadnoiq5hbwpfzzyvho4vkl,K. Naschenweng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524778157,258,1,1,26,28,eyecbfb1ur2104bhhwazhvrf,1,14.4,100,2023-03-26T11:26:46.785Z,2023-03-26T11:26:50Z,4124652141,140,27.8,4124652147,213,5.6,4124652145,212,18.4,4124652137,107,,4124652139,56,Back,4124652143,141,84.6,,,,,,,1abadnoiq5hbwpfzzyvho4vkl,K. Naschenweng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524778163,259,1,1,26,32,eyecbfb1ur2104bhhwazhvrf,0,31.1,91.8,2023-03-26T11:26:50.465Z,2023-03-26T11:26:52Z,4124652173,213,3.6,4124652165,56,Back,4124652167,140,30.0,4124652169,141,91.0,4124652171,212,1.3,4124652191,233,226,4124652189,236,,4124652195,286,,efynp5qo9b9x0lh9b4ft0ic8a,G. Corley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524778167,226,74,1,26,32,2f7gua216miwsfd83rgjsn4ap,1,64.6,15,2023-03-26T11:26:50.466Z,2023-03-26T11:30:29Z,4124652181,285,,4124652205,233,259,4124652179,56,Right,,,,,,,,,,,,,,,,3ucjekvg77wnqsybahjae5iei,V. Endemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524778173,227,45,1,26,33,2f7gua216miwsfd83rgjsn4ap,0,66.6,12.1,2023-03-26T11:26:51.280Z,2023-03-26T11:26:53Z,4124652245,233,260,4124652243,285,,4124652217,56,Right,,,,,,,,,,,,,,,,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524778175,260,3,1,26,33,eyecbfb1ur2104bhhwazhvrf,1,33.4,87.9,2023-03-26T11:26:51.280Z,2023-03-26T11:26:53Z,4124652221,56,Back,4124652223,286,,4124652225,233,227,,,,,,,,,,,,,,,,efynp5qo9b9x0lh9b4ft0ic8a,G. Corley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524778181,261,1,1,26,34,eyecbfb1ur2104bhhwazhvrf,0,37.8,88.6,2023-03-26T11:26:52.513Z,2023-03-26T11:26:53Z,4124652259,141,85.3,4124652261,212,5.8,4124652257,140,42.9,4124652255,56,Back,4124652263,213,5.9,,,,,,,,,,efynp5qo9b9x0lh9b4ft0ic8a,G. Corley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524778183,228,8,1,26,36,2f7gua216miwsfd83rgjsn4ap,1,64.4,15.7,2023-03-26T11:26:54.303Z,2023-03-26T11:26:54Z,4124652265,56,Right,,,,,,,,,,,,,,,,,,,,,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524778187,229,49,1,26,37,2f7gua216miwsfd83rgjsn4ap,1,65.3,17.7,2023-03-26T11:26:55.096Z,2023-03-26T11:26:55Z,,,,,,,,,,,,,,,,,,,,,,,,,8az7xzsavwdqyuhal2yxml10q,K. Piljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524778193,230,50,1,26,37,2f7gua216miwsfd83rgjsn4ap,1,64,18.1,2023-03-26T11:26:55.704Z,2023-03-26T11:26:58Z,4124652307,286,,4124652305,56,Right,4124652353,233,262,,,,,,,,,,,,,,,,8az7xzsavwdqyuhal2yxml10q,K. Piljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524778199,262,7,1,26,37,eyecbfb1ur2104bhhwazhvrf,1,36,81.9,2023-03-26T11:26:55.705Z,2023-03-26T11:26:57Z,4124652333,285,,4124652331,56,Back,4124652349,233,230,,,,,,,,,,,,,,,,6aym6t1mr1xzv5pxvbtbn6hgp,E. Memeti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524778211,231,45,1,26,39,2f7gua216miwsfd83rgjsn4ap,0,62.9,18.8,2023-03-26T11:26:57.137Z,2023-03-26T11:27:00Z,4124652417,233,263,4124652399,285,,4124652397,56,Right,,,,,,,,,,,,,,,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524778207,263,3,1,26,39,eyecbfb1ur2104bhhwazhvrf,1,37.1,81.2,2023-03-26T11:26:57.137Z,2023-03-26T11:26:59Z,4124652357,56,Back,4124652413,233,231,4124652359,286,,,,,,,,,,,,,,,,,6aym6t1mr1xzv5pxvbtbn6hgp,E. Memeti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524778213,264,49,1,26,39,eyecbfb1ur2104bhhwazhvrf,1,37.9,79.8,2023-03-26T11:26:57.761Z,2023-03-26T11:26:59Z,,,,,,,,,,,,,,,,,,,,,,,,,6aym6t1mr1xzv5pxvbtbn6hgp,E. Memeti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524778215,265,1,1,26,39,eyecbfb1ur2104bhhwazhvrf,1,37.9,79.8,2023-03-26T11:26:57.904Z,2023-03-26T11:26:59Z,4124652405,141,70.0,4124652409,213,5.6,4124652407,212,10.8,4124652401,56,Back,4124652403,140,46.0,,,,,,,,,,6aym6t1mr1xzv5pxvbtbn6hgp,E. Memeti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
