id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/8/value,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2471624449,1,34,16,0,0,eyecbfb1ur2104bhhwazhvrf,1,0,0,2022-10-14T16:20:20.388Z,2022-10-14T17:28:30Z,3842128939,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5",3842128937,30,"cwotwuxqimldexy77lqdh2t3p, aq30av6eea3gxh2rk7c0bzi09, 1abadnoiq5hbwpfzzyvho4vkl, d32rm12ddel0p93luuh5fq9cl, 1oib97ihu6ofz1fvsvih0mnkl, 25ord6k6oglqdzt77nrs19e5l, 1lafqq1ic48v5500r8b0uprdh, epdlb32r151kz861mljb1rs9h, 33nggo6w6e52yqmc2pa528xd5, y7mxuyh5olv0rh5od3p2gtt5, 6aym6t1mr1xzv5pxvbtbn6hgp, diztxc63xkwv1tofz5s1ixbzd, 2x6hdcwn2s78i5frzj4q2s2c5, efynp5qo9b9x0lh9b4ft0ic8a, 7qf5iaz6eqb39pelg69fm1y39, 8ifhj2h1m7rt84i4bxksnmgnp, 9u74jd7ak8uad6lnhnthawiqd, 1l4s1w66pir9xk79jp78bxnmx, 5s8fprpl188pkkzn3524vph7u, 4m7aug91lxhiq1ro70u3m4etw",3842218779,197,8753,3842128943,130,4,3842128949,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3842128941,59,"1, 8, 9, 33, 5, 31, 18, 17, 7, 25, 23, 4, 6, 10, 11, 13, 16, 22, 27, 28",3842128945,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",3842128947,194,d32rm12ddel0p93luuh5fq9cl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471624817,1,34,16,0,0,6yhza3xbfafj5c9897mbkbudn,1,0,0,2022-10-14T16:23:18.790Z,2022-10-14T17:13:11Z,3842131171,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",3842131175,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3842221559,197,8543,3842131163,30,"1kv64bhvnb6bb2iva0cbot1t6, 32ofctw7kn3l8eucrhku63dg5, e6a4lxx6og97jg9qv4lplfo4p, c2w5fyxoq2xw8xm6asrn17x7t, 5sycg0t0w11j4vm43arm93v1l, 6q0njimucm06r3x7enupxpl, dqaq4g6ls8bl56rpd3irjt6fp, 2ij21gq2d0xqcyho9t49glkvd, dzisqj9zjrxdxmqeu8kof95d6, 553b1ywtlhutb6uwv04dhhqdx, 5rcmpmxeny97slsu826vmwh61, 9ipu1pbzzf14ec8ebrqnq1k6i, b4g5db74cenrnd0tr3ptxo89h, cnvvojztptyxqfs8vd3fciok5, 8os606vx3apb3abv88vtbkb85, 33rw3w7m8xbv7ojfaih6radjo, 877yaw4haawqhe5n0wlbeln56, dlhn57eu6datnx6sraqlal1w",3842131173,194,dqaq4g6ls8bl56rpd3irjt6fp,3842131169,130,4,3842131167,59,"12, 2, 23, 4, 21, 16, 11, 9, 17, 7, 18, 10, 13, 22, 27, 28, 31, 33",3842131165,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471642931,2,32,1,0,0,eyecbfb1ur2104bhhwazhvrf,1,0,0,2022-10-14T17:17:49.932Z,2022-10-14T17:17:50Z,3842233417,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471642943,2,32,1,0,0,6yhza3xbfafj5c9897mbkbudn,1,0,0,2022-10-14T17:17:49.932Z,2022-10-14T17:17:51Z,3842233505,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471642957,3,1,1,0,0,eyecbfb1ur2104bhhwazhvrf,1,50.2,50.1,2022-10-14T17:17:50.032Z,2022-10-14T17:17:53Z,3842233543,56,Back,3842233551,213,3.2,3842233553,279,S,3842233547,141,49.0,3842233545,140,32.0,3842233549,212,19.1,,,,,,,y7mxuyh5olv0rh5od3p2gtt5,M. Kössler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471642965,4,1,1,0,3,eyecbfb1ur2104bhhwazhvrf,1,29.8,48,2022-10-14T17:17:53.313Z,2022-10-14T17:17:55Z,3842233591,141,32.4,3842233595,213,4.0,3842233593,212,14.1,3842233589,140,20.9,3842233587,56,Back,,,,,,,,,,d32rm12ddel0p93luuh5fq9cl,F. Dongus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471642979,5,1,1,0,5,eyecbfb1ur2104bhhwazhvrf,1,20.1,30.9,2022-10-14T17:17:55.600Z,2022-10-14T17:18:00Z,3842233699,213,5.4,3842233697,212,16.6,3842233695,141,12.7,3842233691,56,Back,3842233693,140,30.7,,,,,,,,,,1oib97ihu6ofz1fvsvih0mnkl,L. Bühler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471643001,6,1,1,0,10,eyecbfb1ur2104bhhwazhvrf,1,30.9,15.8,2022-10-14T17:18:00.369Z,2022-10-14T17:18:02Z,3842233803,56,Back,3842233807,141,44.4,3842233811,213,1.4,3842233805,140,33.2,3842233809,212,19.6,,,,,,,,,,aq30av6eea3gxh2rk7c0bzi09,P. Krumbiegel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471643025,7,1,1,0,12,eyecbfb1ur2104bhhwazhvrf,0,33.3,47.5,2022-10-14T17:18:02.290Z,2022-10-14T17:18:03Z,3842233903,56,Right,3842233913,1,,3842233909,212,36.3,3842233907,141,14.6,3842233911,213,5.6,3842233901,155,,3842233905,140,60.5,,,,33nggo6w6e52yqmc2pa528xd5,C. Hagel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471643037,3,8,1,0,15,6yhza3xbfafj5c9897mbkbudn,1,25.6,81.5,2022-10-14T17:18:05.170Z,2022-10-14T17:18:05Z,3842233967,56,Back,,,,,,,,,,,,,,,,,,,,,,6q0njimucm06r3x7enupxpl,G. Stegemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471643061,4,49,1,0,18,6yhza3xbfafj5c9897mbkbudn,1,52.8,40.4,2022-10-14T17:18:08.849Z,2022-10-14T17:18:08Z,,,,,,,,,,,,,,,,,,,,,,,,,c2w5fyxoq2xw8xm6asrn17x7t,M. Felde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471643073,5,1,1,0,19,6yhza3xbfafj5c9897mbkbudn,0,52.8,40.4,2022-10-14T17:18:09.083Z,2022-10-14T17:18:09Z,3842234181,213,0.9,3842234177,141,54.5,3842234175,140,60.5,3842234173,56,Center,3842234179,212,12.5,,,,,,,,,,c2w5fyxoq2xw8xm6asrn17x7t,M. Felde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471643087,8,43,1,0,22,eyecbfb1ur2104bhhwazhvrf,1,0,0,2022-10-14T17:18:12.689Z,2022-10-14T17:18:27Z,3842234729,144,1,3842234271,141,40.5,3842234275,213,5.7,3842234273,212,5.6,3842234269,140,40.7,3842234267,56,Back,,,,,,,d32rm12ddel0p93luuh5fq9cl,F. Dongus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471643111,6,4,1,0,28,6yhza3xbfafj5c9897mbkbudn,1,59,51.2,2022-10-14T17:18:18.027Z,2022-10-14T17:18:22Z,3842234437,286,,3842234429,13,,3842234435,265,,3842234431,56,Center,3842234433,152,,3842234517,233,9,,,,,,,dqaq4g6ls8bl56rpd3irjt6fp,H. Kayikçi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471643121,9,4,1,0,28,eyecbfb1ur2104bhhwazhvrf,0,41,48.8,2022-10-14T17:18:18.028Z,2022-10-14T17:18:20Z,3842234521,233,6,3842234499,285,,3842234495,152,,3842234491,13,,3842234497,265,,3842234493,56,Back,,,,,,,d32rm12ddel0p93luuh5fq9cl,F. Dongus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471643193,7,1,1,0,39,6yhza3xbfafj5c9897mbkbudn,1,54.7,49.3,2022-10-14T17:18:29.755Z,2022-10-14T17:18:33Z,3842234889,5,,3842234893,56,Left,3842234899,212,28.3,3842234897,141,90.9,3842234891,152,,3842234895,140,54.9,3842234901,213,1.6,,,,dqaq4g6ls8bl56rpd3irjt6fp,H. Kayikçi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471643209,8,1,1,0,43,6yhza3xbfafj5c9897mbkbudn,1,55.7,92.9,2022-10-14T17:18:33.259Z,2022-10-14T17:18:38Z,3842235001,213,3.5,3842234999,212,22.3,3842234993,56,Back,3842234995,140,36.1,3842234997,141,80.3,,,,,,,,,,e6a4lxx6og97jg9qv4lplfo4p,M. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471643225,9,1,1,0,48,6yhza3xbfafj5c9897mbkbudn,1,34.8,71.2,2022-10-14T17:18:38.620Z,2022-10-14T17:18:40Z,3842235101,212,18.8,3842235095,56,Back,3842235097,140,46.3,3842235103,213,0.9,3842235099,141,92.3,,,,,,,,,,6q0njimucm06r3x7enupxpl,G. Stegemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471643239,10,1,1,0,50,6yhza3xbfafj5c9897mbkbudn,0,45.5,94.2,2022-10-14T17:18:40.875Z,2022-10-14T17:18:42Z,3842235193,141,83.9,3842235189,56,Left,3842235197,213,5.8,3842235195,212,14.3,3842235191,140,57.4,,,,,,,,,,e6a4lxx6og97jg9qv4lplfo4p,M. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471643255,10,8,1,0,54,eyecbfb1ur2104bhhwazhvrf,1,35.9,14.8,2022-10-14T17:18:44.082Z,2022-10-14T17:18:44Z,3842235285,56,Back,,,,,,,,,,,,,,,,,,,,,,1abadnoiq5hbwpfzzyvho4vkl,K. Naschenweng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471643259,11,1,1,0,54,6yhza3xbfafj5c9897mbkbudn,0,50.6,91.5,2022-10-14T17:18:44.140Z,2022-10-14T17:18:44Z,3842235287,56,Left,3842235293,212,4.4,3842235291,141,95.1,3842235295,213,0.6,3842235289,140,54.1,,,,,,,,,,6q0njimucm06r3x7enupxpl,G. Stegemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471643257,11,49,1,0,54,eyecbfb1ur2104bhhwazhvrf,1,36.4,14.2,2022-10-14T17:18:44.610Z,2022-10-14T17:18:44Z,,,,,,,,,,,,,,,,,,,,,,,,,1abadnoiq5hbwpfzzyvho4vkl,K. Naschenweng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471643287,12,61,1,1,0,eyecbfb1ur2104bhhwazhvrf,0,28.7,18.5,2022-10-14T17:18:49.932Z,2022-10-14T18:08:04Z,3842235461,56,Back,,,,,,,,,,,,,,,,,,,,,,aq30av6eea3gxh2rk7c0bzi09,P. Krumbiegel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471643305,13,49,1,1,4,eyecbfb1ur2104bhhwazhvrf,1,7.7,40.8,2022-10-14T17:18:54.636Z,2022-10-14T17:18:54Z,,,,,,,,,,,,,,,,,,,,,,,,,cwotwuxqimldexy77lqdh2t3p,M. Tufeković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471643353,14,1,1,1,5,eyecbfb1ur2104bhhwazhvrf,1,7.5,41.1,2022-10-14T17:18:54.946Z,2022-10-14T17:18:58Z,3842235801,212,21.2,3842235795,56,Back,3842235797,140,24.3,3842235799,141,58.5,3842235803,213,0.6,,,,,,,,,,cwotwuxqimldexy77lqdh2t3p,M. Tufeković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471643369,15,1,1,1,8,eyecbfb1ur2104bhhwazhvrf,1,24.2,61,2022-10-14T17:18:58.851Z,2022-10-14T17:19:00Z,3842235885,140,26.2,3842235887,141,81.3,3842235883,56,Back,3842235891,213,1.4,3842235889,212,14.0,,,,,,,,,,25ord6k6oglqdzt77nrs19e5l,J. Feldkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471643387,16,1,1,1,10,eyecbfb1ur2104bhhwazhvrf,1,25.8,80.9,2022-10-14T17:19:00.643Z,2022-10-14T17:19:04Z,3842235979,140,10.0,3842235983,212,22.4,3842235985,213,3.9,3842235981,141,58.8,3842235977,56,Back,,,,,,,,,,1abadnoiq5hbwpfzzyvho4vkl,K. Naschenweng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471643411,17,1,1,1,13,eyecbfb1ur2104bhhwazhvrf,1,9.3,49.6,2022-10-14T17:19:03.923Z,2022-10-14T17:19:06Z,3842236107,212,23.2,3842236105,141,25.8,3842236101,56,Back,3842236109,213,5.5,3842236103,140,25.1,,,,,,,,,,cwotwuxqimldexy77lqdh2t3p,M. Tufeković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471643425,18,1,1,1,16,eyecbfb1ur2104bhhwazhvrf,1,25.3,27.6,2022-10-14T17:19:06.835Z,2022-10-14T17:19:11Z,3842236193,140,9.5,3842236199,213,2.3,3842236195,141,52.8,3842236191,56,Back,3842236197,212,23.9,,,,,,,,,,1oib97ihu6ofz1fvsvih0mnkl,L. Bühler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471643431,19,1,1,1,21,eyecbfb1ur2104bhhwazhvrf,0,13.9,44.2,2022-10-14T17:19:10.996Z,2022-10-14T17:19:12Z,3842236241,213,0.7,3842236233,56,Back,3842236239,212,33.2,3842236243,1,,3842236235,140,37.4,3842236231,157,,3842236237,141,76.9,,,,cwotwuxqimldexy77lqdh2t3p,M. Tufeković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471643427,12,8,1,1,21,6yhza3xbfafj5c9897mbkbudn,1,56,23.4,2022-10-14T17:19:11.885Z,2022-10-14T17:19:11Z,3842236215,56,Center,,,,,,,,,,,,,,,,,,,,,,553b1ywtlhutb6uwv04dhhqdx,C. Bouziane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471643445,13,49,1,1,25,6yhza3xbfafj5c9897mbkbudn,1,26.6,21.8,2022-10-14T17:19:15.404Z,2022-10-14T17:19:15Z,,,,,,,,,,,,,,,,,,,,,,,,,32ofctw7kn3l8eucrhku63dg5,L. Karl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471643457,14,1,1,1,26,6yhza3xbfafj5c9897mbkbudn,1,26.2,22.1,2022-10-14T17:19:15.933Z,2022-10-14T17:19:18Z,3842236397,140,4.8,3842236395,56,Back,3842236399,141,34.5,3842236401,212,24.0,3842236403,213,2.8,,,,,,,,,,32ofctw7kn3l8eucrhku63dg5,L. Karl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471643469,15,1,1,1,28,6yhza3xbfafj5c9897mbkbudn,0,5.7,33.4,2022-10-14T17:19:18.829Z,2022-10-14T17:19:21Z,3842236503,213,0.2,3842236499,212,52.4,3842236505,1,,3842236493,140,54.6,3842236489,157,,3842236495,141,49.1,3842236491,56,Center,,,,1kv64bhvnb6bb2iva0cbot1t6,R. Borggräfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471643493,20,1,1,1,31,eyecbfb1ur2104bhhwazhvrf,0,44.5,49.5,2022-10-14T17:19:21.835Z,2022-10-14T17:19:28Z,3842236659,213,5.9,3842236649,3,,3842236653,140,64.2,3842236657,212,22.4,3842236651,56,Center,3842236655,141,36.9,,,,,,,epdlb32r151kz861mljb1rs9h,F. Harsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471643527,16,1,1,1,34,6yhza3xbfafj5c9897mbkbudn,1,29.2,46.7,2022-10-14T17:19:24.189Z,2022-10-14T17:19:33Z,3842236833,141,83.5,3842236829,56,Back,3842236837,213,1.2,3842236831,140,37.2,3842236835,212,26.4,,,,,,,,,,c2w5fyxoq2xw8xm6asrn17x7t,M. Felde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471643541,17,1,1,1,43,6yhza3xbfafj5c9897mbkbudn,1,40.1,89.9,2022-10-14T17:19:33.757Z,2022-10-14T17:19:37Z,3842236887,56,Back,3842236889,140,23.0,3842236893,212,18.6,3842236891,141,82.9,3842236895,213,3.4,,,,,,,,,,e6a4lxx6og97jg9qv4lplfo4p,M. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471643561,18,1,1,1,47,6yhza3xbfafj5c9897mbkbudn,1,25,70.3,2022-10-14T17:19:37.437Z,2022-10-14T17:19:42Z,3842236995,212,23.1,3842236991,140,23.9,3842236989,56,Back,3842236997,213,4.7,3842236993,141,36.4,,,,,,,,,,6q0njimucm06r3x7enupxpl,G. Stegemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471643577,19,1,1,1,52,6yhza3xbfafj5c9897mbkbudn,1,26.5,42.1,2022-10-14T17:19:42.877Z,2022-10-14T17:19:46Z,3842237083,140,30.3,3842237087,212,22.1,3842237081,56,Back,3842237085,141,74.1,3842237089,213,1.4,,,,,,,,,,5sycg0t0w11j4vm43arm93v1l,S. Steuerwald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471643581,20,1,1,1,56,6yhza3xbfafj5c9897mbkbudn,1,35,86.2,2022-10-14T17:19:46.637Z,2022-10-14T17:19:47Z,3842237123,56,Back,3842237125,140,38.1,3842237127,141,95.3,3842237131,213,1.1,3842237129,212,7.0,,,,,,,,,,6q0njimucm06r3x7enupxpl,G. Stegemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471643587,21,1,1,1,57,6yhza3xbfafj5c9897mbkbudn,0,38.1,95.3,2022-10-14T17:19:47.725Z,2022-10-14T17:19:48Z,3842237155,213,6.0,3842237147,56,Left,3842237151,141,86.5,3842237153,212,23.8,3842237149,140,60.0,,,,,,,,,,e6a4lxx6og97jg9qv4lplfo4p,M. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471643605,21,1,1,2,0,eyecbfb1ur2104bhhwazhvrf,1,28.2,26.7,2022-10-14T17:19:50.053Z,2022-10-14T17:19:52Z,3842237239,140,44.0,3842237241,141,32.3,3842237245,213,0.2,3842237243,212,17.0,3842237237,56,Back,,,,,,,,,,1oib97ihu6ofz1fvsvih0mnkl,L. Bühler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471643611,22,1,1,2,2,eyecbfb1ur2104bhhwazhvrf,1,43.7,34.4,2022-10-14T17:19:52.436Z,2022-10-14T17:19:53Z,3842237265,56,Center,3842237267,140,51.3,3842237273,213,0.1,3842237269,141,35.3,3842237271,212,8.0,,,,,,,,,,1abadnoiq5hbwpfzzyvho4vkl,K. Naschenweng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471643623,23,1,1,2,3,eyecbfb1ur2104bhhwazhvrf,1,54.4,31.2,2022-10-14T17:19:53.652Z,2022-10-14T17:19:55Z,3842237339,56,Back,3842237347,213,4.2,3842237345,212,13.4,3842237341,140,48.1,3842237343,141,14.0,,,,,,,,,,y7mxuyh5olv0rh5od3p2gtt5,M. Kössler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471643627,24,49,1,2,5,eyecbfb1ur2104bhhwazhvrf,1,48.1,14,2022-10-14T17:19:55.877Z,2022-10-14T17:19:56Z,,,,,,,,,,,,,,,,,,,,,,,,,1lafqq1ic48v5500r8b0uprdh,J. Hickelsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471643645,25,1,1,2,6,eyecbfb1ur2104bhhwazhvrf,1,50,15.7,2022-10-14T17:19:56.788Z,2022-10-14T17:20:00Z,3842237453,141,8.6,3842237457,213,6.0,3842237451,140,63.8,3842237455,212,15.3,3842237449,56,Right,,,,,,,,,,1lafqq1ic48v5500r8b0uprdh,J. Hickelsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471643657,26,1,1,2,10,eyecbfb1ur2104bhhwazhvrf,1,66.2,7.4,2022-10-14T17:20:00.501Z,2022-10-14T17:20:03Z,3842237491,212,13.0,3842237485,56,Right,3842237487,140,54.1,3842237489,141,11.6,3842237493,213,2.9,,,,,,,,,,y7mxuyh5olv0rh5od3p2gtt5,M. Kössler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471643679,28,50,1,2,13,eyecbfb1ur2104bhhwazhvrf,1,56,24.4,2022-10-14T17:20:03.101Z,2022-10-14T17:20:07Z,3842237611,286,,3842237609,56,Center,3842237645,233,22,,,,,,,,,,,,,,,,aq30av6eea3gxh2rk7c0bzi09,P. Krumbiegel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471643659,22,7,1,2,13,6yhza3xbfafj5c9897mbkbudn,0,44,75.6,2022-10-14T17:20:03.102Z,2022-10-14T17:20:06Z,3842237637,233,28,3842237497,56,Back,3842237499,285,,,,,,,,,,,,,,,,,dqaq4g6ls8bl56rpd3irjt6fp,H. Kayikçi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471643675,27,1,1,2,13,eyecbfb1ur2104bhhwazhvrf,0,45.1,10.1,2022-10-14T17:20:03.429Z,2022-10-14T17:21:16Z,3842237579,212,11.0,3842237573,56,Right,3842237575,140,53.9,3842237581,213,0.6,3842237577,141,18.8,,,,,,,,,,aq30av6eea3gxh2rk7c0bzi09,P. Krumbiegel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471643671,23,8,1,2,15,6yhza3xbfafj5c9897mbkbudn,1,26.9,76.4,2022-10-14T17:20:05.694Z,2022-10-14T17:20:05Z,3842237567,56,Back,,,,,,,,,,,,,,,,,,,,,,c2w5fyxoq2xw8xm6asrn17x7t,M. Felde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471643711,29,1,1,2,17,eyecbfb1ur2104bhhwazhvrf,0,51.1,19.1,2022-10-14T17:20:07.477Z,2022-10-14T17:21:11Z,3842237759,56,Right,3842237763,141,8.3,3842237767,213,5.7,3842237765,212,12.8,3842237761,140,61.1,,,,,,,,,,epdlb32r151kz861mljb1rs9h,F. Harsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471643687,24,3,1,2,17,6yhza3xbfafj5c9897mbkbudn,0,34.6,86.4,2022-10-14T17:20:07.662Z,2022-10-14T17:20:14Z,3842237659,56,Back,3842237877,233,30,3842237881,286,,,,,,,,,,,,,,,,,5rcmpmxeny97slsu826vmwh61,L. Kolb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471643721,30,7,1,2,17,eyecbfb1ur2104bhhwazhvrf,1,65.4,13.6,2022-10-14T17:20:07.663Z,2022-10-14T17:20:14Z,3842237823,56,Right,3842237825,285,,3842237869,233,24,,,,,,,,,,,,,,,,1lafqq1ic48v5500r8b0uprdh,J. Hickelsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471643763,25,5,1,2,21,6yhza3xbfafj5c9897mbkbudn,1,39.6,101.7,2022-10-14T17:20:11.055Z,2022-10-14T17:20:20Z,3842238033,233,31,3842238029,347,,3842238027,56,Back,,,,,,,,,,,,,,,,5rcmpmxeny97slsu826vmwh61,L. Kolb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471643729,31,5,1,2,21,eyecbfb1ur2104bhhwazhvrf,0,60.4,-1.7,2022-10-14T17:20:11.055Z,2022-10-14T17:40:03Z,3842237865,56,Right,3842238055,233,25,3842238021,347,,,,,,,,,,,,,,,,,1lafqq1ic48v5500r8b0uprdh,J. Hickelsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471643775,26,1,1,2,30,6yhza3xbfafj5c9897mbkbudn,1,34.4,100,2022-10-14T17:20:20.094Z,2022-10-14T17:20:23Z,3842238131,140,42.3,3842238135,212,11.2,3842238137,213,5.5,3842238133,141,90.5,3842238129,56,Back,3842238125,107,,,,,,,,e6a4lxx6og97jg9qv4lplfo4p,M. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471643785,27,1,1,2,33,6yhza3xbfafj5c9897mbkbudn,1,33.8,91.7,2022-10-14T17:20:23.486Z,2022-10-14T17:20:25Z,3842238217,141,81.7,3842238221,212,7.9,3842238209,56,Back,3842238223,213,5.2,3842238213,140,37.6,,,,,,,,,,5rcmpmxeny97slsu826vmwh61,L. Kolb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471643793,28,1,1,2,35,6yhza3xbfafj5c9897mbkbudn,1,37.5,80.3,2022-10-14T17:20:25.774Z,2022-10-14T17:20:27Z,3842238271,213,4.1,3842238263,56,Back,3842238269,212,9.6,3842238265,140,32.0,3842238267,141,69.1,,,,,,,,,,dzisqj9zjrxdxmqeu8kof95d6,S. Fölmli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471643813,29,1,1,2,37,6yhza3xbfafj5c9897mbkbudn,1,32,68.2,2022-10-14T17:20:27.134Z,2022-10-14T17:20:31Z,3842238393,141,33.9,3842238395,212,23.6,3842238391,140,35.2,3842238389,56,Back,3842238397,213,4.9,,,,,,,,,,dqaq4g6ls8bl56rpd3irjt6fp,H. Kayikçi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471643831,30,1,1,2,41,6yhza3xbfafj5c9897mbkbudn,1,35.4,28.9,2022-10-14T17:20:31.262Z,2022-10-14T17:20:33Z,3842238503,140,26.9,3842238509,213,2.5,3842238501,56,Back,3842238505,141,38.2,3842238507,212,10.9,,,,,,,,,,32ofctw7kn3l8eucrhku63dg5,L. Karl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471643855,31,1,1,2,43,6yhza3xbfafj5c9897mbkbudn,1,26.8,39.8,2022-10-14T17:20:32.958Z,2022-10-14T17:20:37Z,3842238633,141,65.4,3842238635,212,17.4,3842238631,140,27.3,3842238637,213,1.5,3842238629,56,Back,,,,,,,,,,5sycg0t0w11j4vm43arm93v1l,S. Steuerwald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
