id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,assist,qualifier/10/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2490302889,1,34,16,0,0,6bl19flj1eggw2gw7sya19bof,1,0,0,2022-12-11T11:14:09.165Z,2022-12-11T12:00:02Z,3940588241,197,8253,3940496559,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",3940496563,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3940496561,194,f4g9co8i52ygweie4jjnvja39,3940496551,30,"3loe8qn8nalk7liisl2hx891x, b8jaoqvq01ot0l9yp0b0btwid, cbofbntctfuhr1vqpn7eywt05, 6c9ed4z6hw7s5v8c9631algid, eyx4psuhprqtodl08iimdwb11, 8g7i716knbylzqefolzb7l2vp, 8ex4lsveeyet8r5aja1gjh1hx, 9lt9pjnkuty7j6uwd5cvctwbt, f4g9co8i52ygweie4jjnvja39, ch8ce5l6elqfogji42wyyedat, elrnwzbk985f5j49tn9gg9rai, dqpv2janh4g4qkiqx7h7vs8gl, 52w10pe7mkfv4twb2p2c5ugnp, 6l7cq8gkjb8r4i50vsd4xoo2x, 9hmgd3x5tekj4fnf0zju3i1ud, 42k8yri0cxumhta00clvgez11, 42ah6u2wvj5tjuojzhtjiy6s5, 9e0vedknf3fgtc6ro1y8twixh, 9vgflgmrmvq8i95t3n70sur55, 1r2f06zhqa678zqwq034m0fkl",3940496553,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",3940496557,130,8,3940496555,59,"1, 24, 13, 10, 4, 31, 28, 5, 11, 21, 29, 6, 7, 8, 9, 16, 17, 20, 23, 30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490303605,1,34,16,0,0,nuaf3wtujl8erbciumch6c65,1,0,0,2022-12-11T11:16:59.519Z,2022-12-11T12:00:54Z,3940500357,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0",3940500355,130,8,3940585217,197,8750,3940500359,194,bkbp6hl12kc3y8wohv9l3a66t,3940500349,30,"49ur7byczvl0qkqn9y2qq73s9, 702asj69cc2fzzns98r7hp5p0, 8ovibbdbs49bwwwf3bbuij3hm, axjakqkndyt2k8v2b0y97tw16, bkbp6hl12kc3y8wohv9l3a66t, 62soqddjmkrj99mvi1wivj4k5, 1f2h3qvn7d1dv5wsv63bojazu, 28fi0st48wljpt3kyee510iga, 9e95p87136h6zjam3zu0d9yol, 6l7cn7fmomj88kfdyo9seopg5, 3p9ie3u7ej9o1wpzl4aonjtd6, 65979lcr67xsnqvgtyswqubqh, 1eoc1w0vz8jmz4i0mpg20fiay, 4ezh3co3xg75tx7b03cokenyt, 7rb7zn6mvelljw1e3gbv8mmsp, 7ubpnkf47u1os2z47fam81i7e, dh4eziicycykt8h2zr0to5tuy, aosbps68cdxbpvbo3ch7ppvjd, ajxlorvqcyydwbynreva0e47p",3940500361,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3940500351,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5",3940500353,59,"1, 2, 20, 18, 8, 16, 7, 17, 10, 19, 23, 3, 4, 5, 9, 11, 22, 27, 33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490320409,2,32,1,0,0,6bl19flj1eggw2gw7sya19bof,1,0,0,2022-12-11T12:00:45.052Z,2022-12-11T12:00:45Z,3940589461,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490320411,2,32,1,0,0,nuaf3wtujl8erbciumch6c65,1,0,0,2022-12-11T12:00:45.052Z,2022-12-11T12:00:45Z,3940589467,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490320429,3,1,1,0,0,6bl19flj1eggw2gw7sya19bof,1,49.8,50,2022-12-11T12:00:45.152Z,2022-12-11T12:00:47Z,3940589551,56,Back,3940589561,279,S,3940589553,140,38.4,3940589559,213,2.7,3940589555,141,58.8,3940589557,212,13.4,,,,,,,f4g9co8i52ygweie4jjnvja39,A. Popp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490320445,4,1,1,0,2,6bl19flj1eggw2gw7sya19bof,1,38.4,58.8,2022-12-11T12:00:47.753Z,2022-12-11T12:00:49Z,3940589635,56,Back,3940589639,141,33.6,3940589643,213,4.3,3940589641,212,18.9,3940589637,140,30.8,,,,,,,,,,6c9ed4z6hw7s5v8c9631algid,S. Huth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490320465,5,1,1,0,4,6bl19flj1eggw2gw7sya19bof,1,30.8,33.6,2022-12-11T12:00:49.817Z,2022-12-11T12:00:52Z,3940589717,141,8.6,3940589715,140,41.9,3940589721,213,5.3,3940589719,212,20.6,3940589713,56,Back,,,,,,,,,,eyx4psuhprqtodl08iimdwb11,K. Hendrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490320479,6,1,1,0,6,6bl19flj1eggw2gw7sya19bof,1,41.9,8.5,2022-12-11T12:00:52.009Z,2022-12-11T12:00:54Z,3940589789,56,Back,3940589795,212,15.7,3940589791,140,34.9,3940589793,141,28.9,3940589797,213,2.1,,,,,,,,,,b8jaoqvq01ot0l9yp0b0btwid,J. Wedemeyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490320505,7,1,1,0,9,6bl19flj1eggw2gw7sya19bof,1,36.8,31,2022-12-11T12:00:54.441Z,2022-12-11T12:00:58Z,3940589905,212,29.6,3940589901,140,42.6,3940589903,141,73.6,3940589899,56,Back,3940589907,213,1.4,,,,,,,,,,eyx4psuhprqtodl08iimdwb11,K. Hendrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490320525,8,1,1,0,13,6bl19flj1eggw2gw7sya19bof,1,44.8,74.4,2022-12-11T12:00:58.385Z,2022-12-11T12:01:01Z,3940590025,212,22.2,3940590023,141,96.2,3940590021,140,60.6,3940590019,56,Left,3940590027,213,0.7,,,,,,,,,,8g7i716knbylzqefolzb7l2vp,M. Hegering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490320535,9,1,1,0,16,6bl19flj1eggw2gw7sya19bof,1,60.6,95.9,2022-12-11T12:01:01.297Z,2022-12-11T12:01:03Z,3940590075,140,46.4,3940590077,141,83.0,3940590081,213,3.7,3940590073,56,Back,3940590079,212,17.3,,,,,,,,,,cbofbntctfuhr1vqpn7eywt05,F. Rauch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490320565,10,1,1,0,18,6bl19flj1eggw2gw7sya19bof,1,45.3,78.8,2022-12-11T12:01:03.521Z,2022-12-11T12:01:07Z,3940590219,140,41.1,3940590225,213,4.5,3940590217,56,Back,3940590223,212,19.4,3940590221,141,51.0,,,,,,,,,,8g7i716knbylzqefolzb7l2vp,M. Hegering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490320585,11,1,1,0,22,6bl19flj1eggw2gw7sya19bof,1,40,40.3,2022-12-11T12:01:07.448Z,2022-12-11T12:01:10Z,3940590335,141,7.7,3940590331,56,Back,3940590333,140,46.8,3940590339,213,5.0,3940590337,212,23.3,,,,,,,,,,eyx4psuhprqtodl08iimdwb11,K. Hendrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490320601,12,1,1,0,25,6bl19flj1eggw2gw7sya19bof,1,46.6,9.7,2022-12-11T12:01:10.432Z,2022-12-11T12:01:12Z,3940590397,140,52.6,3940590401,141,32.7,3940590411,213,1.2,3940590393,56,Center,3940590405,212,16.9,,,,,,,,,,b8jaoqvq01ot0l9yp0b0btwid,J. Wedemeyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490320669,13,1,1,0,28,6bl19flj1eggw2gw7sya19bof,1,53.1,30.3,2022-12-11T12:01:13.561Z,2022-12-11T12:01:19Z,3940590695,56,Right,3940590705,1,,3940590697,140,90.4,3940590693,155,,3940590699,141,6.1,3940590703,213,5.9,3940590701,212,42.5,,,,9lt9pjnkuty7j6uwd5cvctwbt,L. Oberdorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490320711,14,1,1,0,34,6bl19flj1eggw2gw7sya19bof,0,95.6,9.7,2022-12-11T12:01:19.457Z,2022-12-11T12:01:23Z,3940590859,213,1.6,3940590857,212,26.4,3940590847,2,,3940590855,141,48.4,3940590849,155,,3940590853,140,94.0,3940590851,56,Center,,,,8ex4lsveeyet8r5aja1gjh1hx,T. Waßmuth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490322087,21,61,1,0,35,nuaf3wtujl8erbciumch6c65,1,5.2,46.8,2022-12-11T12:01:20.490Z,2022-12-11T12:04:16Z,3940597029,56,Back,,,,,,,,,,,,,,,,,,,,,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490321931,43,61,1,0,36,6bl19flj1eggw2gw7sya19bof,1,93,49.6,2022-12-11T12:01:21.184Z,2022-12-11T12:04:31Z,3940596219,56,Center,,,,,,,,,,,,,,,,,,,,,,f4g9co8i52ygweie4jjnvja39,A. Popp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490320705,3,49,1,0,37,nuaf3wtujl8erbciumch6c65,1,7.1,51.4,2022-12-11T12:01:22.691Z,2022-12-11T12:01:22Z,,,,,,,,,,,,,,,,,,,,,,,,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490320749,4,1,1,0,39,nuaf3wtujl8erbciumch6c65,0,9,59.5,2022-12-11T12:01:24.835Z,2022-12-11T12:01:28Z,3940590995,141,100.0,3940590993,140,21.2,3940590991,56,Back,3940590999,213,1.1,3940590997,212,31.1,,,,,,,,,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490320755,5,5,1,0,43,nuaf3wtujl8erbciumch6c65,0,25.1,101.4,2022-12-11T12:01:28.168Z,2022-12-11T12:14:27Z,3940591021,347,,3940591105,233,15,3940591019,56,Back,,,,,,,,,,,,,,,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490320769,15,5,1,0,43,6bl19flj1eggw2gw7sya19bof,1,74.9,-1.4,2022-12-11T12:01:28.168Z,2022-12-11T12:01:31Z,3940591085,56,Right,3940591097,233,5,3940591087,347,,,,,,,,,,,,,,,,,8ex4lsveeyet8r5aja1gjh1hx,T. Waßmuth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490320797,16,1,1,0,46,6bl19flj1eggw2gw7sya19bof,1,72.5,0,2022-12-11T12:01:31.080Z,2022-12-11T12:01:36Z,3940591253,141,12.3,3940591243,56,Right,3940591247,140,69.8,3940591255,212,9.7,3940591239,107,,3940591257,213,1.9,,,,,,,b8jaoqvq01ot0l9yp0b0btwid,J. Wedemeyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490320813,17,1,1,0,51,6bl19flj1eggw2gw7sya19bof,1,69.7,12.3,2022-12-11T12:01:36.753Z,2022-12-11T12:02:02Z,3940591309,213,0.8,3940591301,56,Center,3940591303,140,89.5,3940591299,155,,3940591307,212,30.6,3940592231,189,,3940591305,141,45.4,,,,9lt9pjnkuty7j6uwd5cvctwbt,L. Oberdorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490320819,18,1,1,0,52,6bl19flj1eggw2gw7sya19bof,0,89.5,45.4,2022-12-11T12:01:37.824Z,2022-12-11T12:01:39Z,3940591335,3,,3940591337,56,Center,3940591345,213,2.7,3940591339,140,80.5,3940591343,212,10.3,3940591341,141,51.3,,,,,,,f4g9co8i52ygweie4jjnvja39,A. Popp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490320823,6,49,1,0,54,nuaf3wtujl8erbciumch6c65,1,23.8,45.5,2022-12-11T12:01:39.427Z,2022-12-11T12:01:39Z,,,,,,,,,,,,,,,,,,,,,,,,,28fi0st48wljpt3kyee510iga,N. Günnewig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490320841,7,1,1,0,55,nuaf3wtujl8erbciumch6c65,0,23.7,44.5,2022-12-11T12:01:40.211Z,2022-12-11T12:01:41Z,3940591433,213,6.2,3940591431,212,7.7,3940591425,56,Back,3940591429,141,43.7,3940591427,140,31.0,,,,,,,,,,28fi0st48wljpt3kyee510iga,N. Günnewig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490320869,19,1,1,0,56,6bl19flj1eggw2gw7sya19bof,1,68.7,49.3,2022-12-11T12:01:41.072Z,2022-12-11T12:01:44Z,3940591559,140,74.0,3940591561,141,50.9,3940591563,212,5.7,3940591557,56,Center,3940591555,3,,3940591565,213,0.2,,,,,,,9lt9pjnkuty7j6uwd5cvctwbt,L. Oberdorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490320875,20,49,1,0,59,6bl19flj1eggw2gw7sya19bof,1,74,50.9,2022-12-11T12:01:44.785Z,2022-12-11T12:01:45Z,,,,,,,,,,,,,,,,,,,,,,,,,6c9ed4z6hw7s5v8c9631algid,S. Huth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490320891,21,1,1,0,59,6bl19flj1eggw2gw7sya19bof,1,74,50.9,2022-12-11T12:01:45.041Z,2022-12-11T12:01:47Z,3940591647,212,9.1,3940591649,213,2.1,3940591643,140,69.9,3940591641,56,Center,3940591645,141,62.7,,,,,,,,,,6c9ed4z6hw7s5v8c9631algid,S. Huth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490320897,22,1,1,1,2,6bl19flj1eggw2gw7sya19bof,0,69.9,62.7,2022-12-11T12:01:47.177Z,2022-12-11T12:01:47Z,3940591669,212,3.7,3940591667,141,63.1,3940591671,213,0.1,3940591665,140,73.4,3940591663,56,Center,,,,,,,,,,8g7i716knbylzqefolzb7l2vp,M. Hegering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490320905,8,49,1,1,3,nuaf3wtujl8erbciumch6c65,1,26.6,24.3,2022-12-11T12:01:48.386Z,2022-12-11T12:01:48Z,,,,,,,,,,,,,,,,,,,,,,,,,702asj69cc2fzzns98r7hp5p0,J. Steenwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490320927,9,1,1,1,3,nuaf3wtujl8erbciumch6c65,0,27,23.5,2022-12-11T12:01:48.874Z,2022-12-11T12:01:50Z,3940591799,56,Back,3940591807,213,6.0,3940591805,212,14.5,3940591801,140,40.2,3940591803,141,17.0,,,,,,,,,,702asj69cc2fzzns98r7hp5p0,J. Steenwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490320961,23,49,1,1,10,6bl19flj1eggw2gw7sya19bof,1,61,77.5,2022-12-11T12:01:55.442Z,2022-12-11T12:01:55Z,,,,,,,,,,,,,,,,,,,,,,,,,6c9ed4z6hw7s5v8c9631algid,S. Huth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490321031,24,1,1,1,10,6bl19flj1eggw2gw7sya19bof,1,60.3,78.1,2022-12-11T12:01:55.881Z,2022-12-11T12:02:01Z,3940592209,56,Back,3940592217,213,3.6,3940592211,140,36.0,3940592213,141,60.3,3940592215,212,28.2,,,,,,,,,,6c9ed4z6hw7s5v8c9631algid,S. Huth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490321065,25,1,1,1,18,6bl19flj1eggw2gw7sya19bof,1,32.7,52.7,2022-12-11T12:02:03.136Z,2022-12-11T13:52:20Z,3940592333,140,37.2,3940592331,56,Back,3940592337,212,7.2,3940592341,213,5.4,3940592335,141,44.8,,,,,,,,,,3loe8qn8nalk7liisl2hx891x,M. Frohms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490321095,26,1,1,1,19,6bl19flj1eggw2gw7sya19bof,1,37.2,44.8,2022-12-11T12:02:04.984Z,2022-12-11T12:02:09Z,3940592457,56,Center,3940592465,213,0.7,3940592459,140,58.1,3940592463,212,29.0,3940592461,141,72.7,,,,,,,,,,eyx4psuhprqtodl08iimdwb11,K. Hendrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490321129,27,1,1,1,24,6bl19flj1eggw2gw7sya19bof,1,58.2,72.7,2022-12-11T12:02:09.217Z,2022-12-11T12:02:13Z,3940592621,212,20.1,3940592615,141,44.9,3940592625,213,4.4,3940592611,140,51.8,3940592607,56,Center,,,,,,,,,,8g7i716knbylzqefolzb7l2vp,M. Hegering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490321153,28,1,1,1,28,6bl19flj1eggw2gw7sya19bof,1,61.1,29.1,2022-12-11T12:02:13.145Z,2022-12-11T12:02:15Z,3940592699,56,Right,3940592705,212,15.6,3940592703,141,6.7,3940592701,140,64.3,3940592707,213,4.9,,,,,,,,,,eyx4psuhprqtodl08iimdwb11,K. Hendrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490321201,29,1,1,1,30,6bl19flj1eggw2gw7sya19bof,1,66.7,7.7,2022-12-11T12:02:15.224Z,2022-12-11T12:02:20Z,3940592919,140,71.6,3940592925,213,1.1,3940592917,56,Center,3940592921,141,23.6,3940592923,212,12.0,,,,,,,,,,b8jaoqvq01ot0l9yp0b0btwid,J. Wedemeyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490321245,30,1,1,1,34,6bl19flj1eggw2gw7sya19bof,0,71.6,23.6,2022-12-11T12:02:19.640Z,2022-12-11T12:08:04Z,3940593135,212,21.5,3940593133,141,0.0,3940593131,140,83.6,3940593129,56,Right,3940593137,213,5.3,,,,,,,,,,ch8ce5l6elqfogji42wyyedat,R. Blomqvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
