id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,assist,keyPass,qualifier/15/value,qualifier/16/value
2515811939,4,5,1,0,22,6mng5xcarvyip7ixoss7au245,0,12.6,101.3,2023-03-05T12:01:53.306Z,2023-03-05T12:53:27Z,4074939317,56,Back,4074940091,233,8,4074939319,347,,,,,,,,,,,,,,,,,6yoqpu952gnc6trdg6vpala6t,W. Meister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515812089,8,5,1,0,22,bax97wqmyvdu4xygi7wzcvdzd,1,87.4,-1.3,2023-03-05T12:01:53.306Z,2023-03-05T12:02:07Z,4074940055,347,,4074940053,56,Right,4074940071,233,4,,,,,,,,,,,,,,,,c45vx4712w32k3ttlgoijkhuy,V. Fürst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515812179,9,1,1,0,36,bax97wqmyvdu4xygi7wzcvdzd,1,86.2,0,2023-03-05T12:02:06.746Z,2023-03-05T12:02:13Z,4074940485,213,0.8,4074940481,141,15.2,4074940477,56,Right,4074940483,212,15.4,4074940479,140,96.2,4074940475,107,,,,,,,,2g09uohghh7k9c8de566k2led,E. Henriksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515812185,10,1,1,0,42,bax97wqmyvdu4xygi7wzcvdzd,0,97.3,13.5,2023-03-05T12:02:13.450Z,2023-03-05T12:02:14Z,4074940519,141,15.9,4074940515,56,Right,4074940521,212,1.9,4074940517,140,96.3,4074940523,213,2.1,,,,,,,,,,mx0xcrbamcrs77w7socdzv11,S. Freutel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515812189,5,61,1,0,43,6mng5xcarvyip7ixoss7au245,1,2.7,88.7,2023-03-05T12:02:13.951Z,2023-03-05T12:02:14Z,4074940539,56,Back,,,,,,,,,,,,,,,,,,,,,,6yoqpu952gnc6trdg6vpala6t,W. Meister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515812237,6,6,1,0,44,6mng5xcarvyip7ixoss7au245,0,1.1,88.5,2023-03-05T12:02:14.890Z,2023-03-05T12:33:03Z,4074940791,73,,4074940789,56,Back,4074940847,233,11,,,,,,,,,,,,,,,,6yoqpu952gnc6trdg6vpala6t,W. Meister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515812217,11,6,1,0,44,bax97wqmyvdu4xygi7wzcvdzd,1,98.9,11.5,2023-03-05T12:02:14.890Z,2023-03-05T12:02:18Z,4074940675,75,,4074940673,56,Right,4074940833,233,6,,,,,,,,,,,,,,,,mx0xcrbamcrs77w7socdzv11,S. Freutel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515812493,12,1,1,1,9,bax97wqmyvdu4xygi7wzcvdzd,0,99.5,0.5,2023-03-05T12:02:39.929Z,2023-03-05T12:02:45Z,4074942227,212,26.1,4074942213,2,,4074942221,56,Center,4074942229,213,1.6,4074942225,141,38.8,4074942215,6,,4074942219,223,,4074942223,140,97.6,d11imdjqgfg7c0vo1te98rvv8,P. Flach,4074942217,155,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515812499,7,61,1,1,15,6mng5xcarvyip7ixoss7au245,1,3.2,59.4,2023-03-05T12:02:45.609Z,2023-03-05T12:02:45Z,4074942255,56,Back,,,,,,,,,,,,,,,,,,,,,,1139rvy7ws5o77eq04wprf0tl,A. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515812541,8,6,1,1,15,6mng5xcarvyip7ixoss7au245,0,0.6,60.1,2023-03-05T12:02:45.769Z,2023-03-05T12:33:03Z,4074942485,73,,4074942541,233,13,4074942481,56,Back,,,,,,,,,,,,,,,,1139rvy7ws5o77eq04wprf0tl,A. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515812515,13,6,1,1,15,bax97wqmyvdu4xygi7wzcvdzd,1,99.4,39.9,2023-03-05T12:02:45.769Z,2023-03-05T12:02:49Z,4074942359,56,Center,4074942515,233,8,4074942361,75,,,,,,,,,,,,,,,,,d11imdjqgfg7c0vo1te98rvv8,P. Flach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515812601,14,1,1,1,22,bax97wqmyvdu4xygi7wzcvdzd,1,99.5,0.5,2023-03-05T12:02:53.161Z,2023-03-05T12:02:54Z,4074942753,140,98.1,4074942749,56,Right,4074942763,212,4.3,4074942745,6,,4074942757,141,6.4,4074942767,213,1.9,,,,,,,d11imdjqgfg7c0vo1te98rvv8,P. Flach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515812651,15,1,1,1,23,bax97wqmyvdu4xygi7wzcvdzd,1,98.1,6.4,2023-03-05T12:02:54.089Z,2023-03-05T12:02:56Z,4074942955,212,6.5,4074942949,56,Right,4074942953,141,3.4,4074942957,213,3.5,4074942951,140,92.2,,,,,,,,,,380wlef6rk03khlb0t5elb04q,M. Cin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515812661,16,1,1,1,25,bax97wqmyvdu4xygi7wzcvdzd,0,87.4,10.4,2023-03-05T12:02:56.090Z,2023-03-05T12:02:57Z,4074943017,140,92.6,4074943023,213,1.1,4074943011,2,,4074943019,141,26.5,4074943015,56,Center,4074943021,212,12.2,4074943013,155,,,,,d11imdjqgfg7c0vo1te98rvv8,P. Flach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515812677,9,61,1,1,28,6mng5xcarvyip7ixoss7au245,1,10.8,71.8,2023-03-05T12:02:59.034Z,2023-03-05T12:02:59Z,4074943101,56,Back,,,,,,,,,,,,,,,,,,,,,,a3rlansc0x5sw4hg75yhpanhm,S. Weidauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515812727,10,1,1,1,30,6mng5xcarvyip7ixoss7au245,0,14.5,46.7,2023-03-05T12:03:01.298Z,2023-03-05T12:03:02Z,4074943399,212,45.5,4074943395,140,39.5,4074943403,1,,4074943397,141,100.0,4074943391,157,,4074943393,56,Back,4074943401,213,1.0,,,,8etvu6b9z7sm2rg3wqkmchk9h,M. Rouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515812731,11,5,1,1,32,6mng5xcarvyip7ixoss7au245,0,40.6,101.6,2023-03-05T12:03:02.810Z,2023-03-05T12:03:10Z,4074943893,233,17,4074943425,347,,4074943423,56,Back,,,,,,,,,,,,,,,,8etvu6b9z7sm2rg3wqkmchk9h,M. Rouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515812795,17,5,1,1,32,bax97wqmyvdu4xygi7wzcvdzd,1,59.4,-1.6,2023-03-05T12:03:02.810Z,2023-03-05T12:53:27Z,4074943881,233,11,4074943863,347,,4074943859,56,Right,,,,,,,,,,,,,,,,d11imdjqgfg7c0vo1te98rvv8,P. Flach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515812819,18,1,1,1,39,bax97wqmyvdu4xygi7wzcvdzd,0,60.6,0,2023-03-05T12:03:09.609Z,2023-03-05T12:03:12Z,4074944001,140,72.8,4074943997,107,,4074944009,213,0.5,4074943999,56,Right,4074944005,212,14.5,4074944003,141,8.6,,,,,,,2g09uohghh7k9c8de566k2led,E. Henriksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515812845,12,8,1,1,41,6mng5xcarvyip7ixoss7au245,1,29,88.4,2023-03-05T12:03:12.249Z,2023-03-05T12:52:02Z,4074944169,56,Back,,,,,,,,,,,,,,,,,,,,,,8etvu6b9z7sm2rg3wqkmchk9h,M. Rouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515812841,19,1,1,1,42,bax97wqmyvdu4xygi7wzcvdzd,0,65.4,3.8,2023-03-05T12:03:12.665Z,2023-03-05T12:03:14Z,4074944157,212,2.8,4074944151,56,Right,4074944159,213,0.2,4074944255,233,13,4074944155,141,4.6,4074944259,286,,4074944253,236,,4074944153,140,68.0,2g09uohghh7k9c8de566k2led,E. Henriksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515812855,13,74,1,1,42,6mng5xcarvyip7ixoss7au245,1,29,88.4,2023-03-05T12:03:12.666Z,2023-03-05T12:57:55Z,4074944207,285,,4074944301,233,19,4074944205,56,Back,,,,,,,,,,,,,,,,8etvu6b9z7sm2rg3wqkmchk9h,M. Rouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515812881,20,1,1,1,46,bax97wqmyvdu4xygi7wzcvdzd,0,61.1,5.2,2023-03-05T12:03:17.322Z,2023-03-05T12:03:19Z,4074944373,56,Right,4074944375,140,80.0,4074944379,212,21.0,4074944381,213,0.3,4074944377,141,15.3,4074944371,155,,,,,,,,7xplwmgnz56mfkdwnjwep632s,A. Hess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515812917,14,1,1,1,48,6mng5xcarvyip7ixoss7au245,0,24.4,75.7,2023-03-05T12:03:18.698Z,2023-03-05T12:03:19Z,4074944523,157,,4074944529,141,93.0,4074944525,56,Back,4074944537,1,,4074944531,212,25.1,4074944535,213,0.5,4074944527,140,45.5,,,,azitzbihzs5b3iv56nq4iszit,T. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515812937,21,1,1,1,51,bax97wqmyvdu4xygi7wzcvdzd,0,51.9,7.1,2023-03-05T12:03:21.658Z,2023-03-05T12:03:29Z,4074944619,140,58.4,4074944615,3,,4074944623,212,8.0,4074944617,56,Right,4074944621,141,13.2,4074944625,213,0.5,,,,,,,d11imdjqgfg7c0vo1te98rvv8,P. Flach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515812955,15,49,1,1,53,6mng5xcarvyip7ixoss7au245,1,43,76.1,2023-03-05T12:03:23.538Z,2023-03-05T12:03:23Z,,,,,,,,,,,,,,,,,,,,,,,,,8etvu6b9z7sm2rg3wqkmchk9h,M. Rouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515812999,16,1,1,1,53,6mng5xcarvyip7ixoss7au245,1,43,76.1,2023-03-05T12:03:23.986Z,2023-03-05T12:03:27Z,4074944913,140,58.7,4074944909,155,,4074944915,141,73.5,4074944919,213,6.2,4074944917,212,16.6,4074944911,56,Center,,,,,,,8etvu6b9z7sm2rg3wqkmchk9h,M. Rouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515813127,17,1,1,1,56,6mng5xcarvyip7ixoss7au245,1,59.1,74.2,2023-03-05T12:03:27.106Z,2023-03-05T12:03:36Z,4074945583,140,77.1,4074945577,3,,4074945579,168,,4074945585,141,83.5,4074945589,213,0.3,4074945581,56,Left,4074945587,212,19.9,,,,4ennrl7as17fnvk5c3vhhg5qs,D. Rajaee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515813145,18,1,1,2,6,6mng5xcarvyip7ixoss7au245,0,96.7,94.1,2023-03-05T12:03:36.569Z,2023-03-05T12:03:37Z,4074945637,212,2.9,4074945631,56,Left,4074945633,140,94.1,4074945635,141,92.6,4074945639,213,3.5,,,,,,,,,,9nc0572mgpafxbjnrk55emtt6,J. De Filippo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515813133,22,61,1,2,6,bax97wqmyvdu4xygi7wzcvdzd,1,8,10,2023-03-05T12:03:36.741Z,2023-03-05T12:03:36Z,4074945607,56,Back,,,,,,,,,,,,,,,,,,,,,,d11imdjqgfg7c0vo1te98rvv8,P. Flach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515813175,23,1,1,2,8,bax97wqmyvdu4xygi7wzcvdzd,0,9.8,19.5,2023-03-05T12:03:38.889Z,2023-03-05T12:03:40Z,4074945791,141,9.2,4074945789,140,37.3,4074945787,56,Back,4074945793,212,29.7,4074945795,213,6.0,,,,,,,,,,c45vx4712w32k3ttlgoijkhuy,V. Fürst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515813199,19,1,1,2,9,6mng5xcarvyip7ixoss7au245,1,66.1,87.7,2023-03-05T12:03:40.297Z,2023-03-05T12:03:41Z,4074945927,141,93.3,4074945929,212,8.3,4074945931,213,0.5,4074945925,140,73.1,4074945923,56,Left,,,,,,,,,,6yoqpu952gnc6trdg6vpala6t,W. Meister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515813207,20,1,1,2,10,6mng5xcarvyip7ixoss7au245,0,73.5,93.3,2023-03-05T12:03:41.089Z,2023-03-05T12:03:46Z,4074945969,141,78.5,4074945971,212,13.2,4074945965,56,Center,4074945973,213,5.4,4074945967,140,81.6,,,,,,,,,,8xphahi0vi6fnh8ou88zzb6j9,A. Gerhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515813213,24,8,1,2,11,bax97wqmyvdu4xygi7wzcvdzd,1,16.9,25.5,2023-03-05T12:03:41.610Z,2023-03-05T12:03:41Z,4074945997,56,Back,,,,,,,,,,,,,,,,,,,,,,d11imdjqgfg7c0vo1te98rvv8,P. Flach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515813233,25,49,1,2,13,bax97wqmyvdu4xygi7wzcvdzd,1,18.4,30.1,2023-03-05T12:03:43.592Z,2023-03-05T12:03:43Z,,,,,,,,,,,,,,,,,,,,,,,,,7xplwmgnz56mfkdwnjwep632s,A. Hess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515813259,26,1,1,2,14,bax97wqmyvdu4xygi7wzcvdzd,0,18.3,31,2023-03-05T12:03:44.905Z,2023-03-05T12:03:47Z,4074946233,213,0.4,4074946223,157,,4074946235,1,,4074946227,140,44.6,4074946231,212,29.7,4074946225,56,Back,4074946229,141,47.0,,,,7xplwmgnz56mfkdwnjwep632s,A. Hess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515813291,21,49,1,2,17,6mng5xcarvyip7ixoss7au245,1,51.9,75.6,2023-03-05T12:03:48.106Z,2023-03-05T12:03:48Z,,,,,,,,,,,,,,,,,,,,,,,,,azitzbihzs5b3iv56nq4iszit,T. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515813329,22,1,1,2,17,6mng5xcarvyip7ixoss7au245,1,51.9,75.6,2023-03-05T12:03:48.441Z,2023-03-05T12:03:51Z,4074946599,213,4.1,4074946595,141,56.1,4074946593,140,42.1,4074946591,56,Back,4074946597,212,16.8,,,,,,,,,,azitzbihzs5b3iv56nq4iszit,T. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515813393,23,1,1,2,20,6mng5xcarvyip7ixoss7au245,1,39.7,57.3,2023-03-05T12:03:51.089Z,2023-03-05T12:03:55Z,4074946995,56,Center,4074947001,212,27.2,4074946999,141,22.4,4074946997,140,52.3,4074947003,213,5.2,,,,,,,,,,agqhiv0awfumj9c4sbq81hh7u,P. Culver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515813395,24,61,1,2,22,6mng5xcarvyip7ixoss7au245,0,52.3,22.5,2023-03-05T12:03:53.474Z,2023-03-05T12:52:09Z,4074947011,56,Center,,,,,,,,,,,,,,,,,,,,,,1139rvy7ws5o77eq04wprf0tl,A. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515813373,27,49,1,2,22,bax97wqmyvdu4xygi7wzcvdzd,1,53.7,95.1,2023-03-05T12:03:53.481Z,2023-03-05T12:03:53Z,,,,,,,,,,,,,,,,,,,,,,,,,aemsodynsywxzi5m7czbenob9,Y. Zielinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515813397,28,1,1,2,23,bax97wqmyvdu4xygi7wzcvdzd,0,57,95.7,2023-03-05T12:03:54.265Z,2023-03-05T12:03:57Z,4074947029,1,,4074947017,155,,4074947025,212,37.8,4074947023,141,49.6,4074947021,140,77.2,4074947027,213,5.3,4074947019,56,Center,,,,aemsodynsywxzi5m7czbenob9,Y. Zielinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515813411,25,49,1,2,26,6mng5xcarvyip7ixoss7au245,1,32.3,46.4,2023-03-05T12:03:57.076Z,2023-03-05T12:03:57Z,,,,,,,,,,,,,,,,,,,,,,,,,agqhiv0awfumj9c4sbq81hh7u,P. Culver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515813453,26,1,1,2,27,6mng5xcarvyip7ixoss7au245,1,32.3,46.4,2023-03-05T12:03:58.378Z,2023-03-05T12:04:01Z,4074947417,141,51.6,4074947419,212,20.4,4074947413,56,Center,4074947421,213,0.2,4074947415,140,51.4,,,,,,,,,,agqhiv0awfumj9c4sbq81hh7u,P. Culver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515813471,27,1,1,2,30,6mng5xcarvyip7ixoss7au245,1,51.3,51,2023-03-05T12:04:01.129Z,2023-03-05T12:04:02Z,4074947551,213,4.3,4074947547,141,32.8,4074947545,140,45.5,4074947549,212,13.8,4074947543,56,Back,,,,,,,,,,4ennrl7as17fnvk5c3vhhg5qs,D. Rajaee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515813485,28,1,1,2,32,6mng5xcarvyip7ixoss7au245,0,45.3,33,2023-03-05T12:04:02.722Z,2023-03-05T12:04:03Z,4074947617,56,Center,4074947623,141,45.7,4074947625,212,19.7,4074947621,140,62.2,4074947613,155,,4074947627,213,0.5,,,,,,,8etvu6b9z7sm2rg3wqkmchk9h,M. Rouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515813555,29,1,1,2,32,bax97wqmyvdu4xygi7wzcvdzd,0,28,77.2,2023-03-05T12:04:03.465Z,2023-03-05T12:04:09Z,4074948007,1,,4074948001,212,24.9,4074947993,140,28.7,4074947997,141,40.6,4074947991,56,Back,4074947989,157,,4074948003,213,4.7,,,,b9gxo2rldtuz9mi8lzgnm0mxg,K. Parcell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515813609,29,61,1,2,41,6mng5xcarvyip7ixoss7au245,0,58.5,74.8,2023-03-05T12:04:12.449Z,2023-03-05T12:04:12Z,4074948285,56,Center,,,,,,,,,,,,,,,,,,,,,,8xphahi0vi6fnh8ou88zzb6j9,A. Gerhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515813651,30,1,1,2,42,bax97wqmyvdu4xygi7wzcvdzd,0,29.7,43.7,2023-03-05T12:04:12.744Z,2023-03-05T12:04:21Z,4074948491,140,78.6,4074948483,157,,4074948499,212,53.0,4074948495,141,24.1,4074948503,1,,4074948501,213,6.0,4074948487,56,Center,,,,1tq2p5cd8gwndv33rrfl7zlxx,M. Ilić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515813747,30,1,1,2,50,6mng5xcarvyip7ixoss7au245,1,32.6,75.6,2023-03-05T12:04:20.969Z,2023-03-05T12:04:22Z,4074948955,212,24.2,4074948959,213,4.6,4074948945,56,Back,4074948947,140,31.1,4074948951,141,40.1,,,,,,,,,,azitzbihzs5b3iv56nq4iszit,T. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515813773,31,1,1,2,52,6mng5xcarvyip7ixoss7au245,1,31.3,40,2023-03-05T12:04:22.849Z,2023-03-05T12:04:24Z,4074949097,56,Back,4074949101,141,52.8,4074949099,140,22.5,4074949105,213,2.4,4074949103,212,12.7,,,,,,,,,,agqhiv0awfumj9c4sbq81hh7u,P. Culver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
