id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,assist,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2461823873,179,1,1,17,49,6yhza3xbfafj5c9897mbkbudn,0,38.1,48,2022-09-18T11:20:45.360Z,2022-09-18T11:21:38Z,3789909451,56,Back,3789909453,140,23.8,3789909455,141,48.8,3789909457,212,15.0,3789909459,213,3.1,,,,,,,,,,5sycg0t0w11j4vm43arm93v1l,S. Steuerwald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461823945,180,51,1,17,50,6yhza3xbfafj5c9897mbkbudn,1,23.8,48.8,2022-09-18T11:20:45.513Z,2022-09-18T11:21:36Z,3789909791,170,,,,,,,,,,,,,,,,,,,,,,,5sycg0t0w11j4vm43arm93v1l,S. Steuerwald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461823593,181,49,1,17,50,nuaf3wtujl8erbciumch6c65,1,79.3,56.1,2022-09-18T11:20:46.248Z,2022-09-18T11:20:46Z,,,,,,,,,,,,,,,,,,,,,,,,,3p9ie3u7ej9o1wpzl4aonjtd6,L. Andrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461823649,182,43,1,17,52,nuaf3wtujl8erbciumch6c65,1,0,0,2022-09-18T11:20:47.591Z,2022-09-18T11:21:29Z,3789908037,56,Center,3789910259,144,3,3789908039,286,0,,,,,,,,,,,,,,,,3p9ie3u7ej9o1wpzl4aonjtd6,L. Andrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461823655,183,16,1,17,53,nuaf3wtujl8erbciumch6c65,1,92.6,61.8,2022-09-18T11:20:49.158Z,2022-09-18T11:22:11Z,3789910079,230,94.6,3789908061,17,,3789908063,56,Center,3789912023,215,,3789910081,231,52.9,3789910075,214,,3789908059,22,,3789910069,78,,3p9ie3u7ej9o1wpzl4aonjtd6,L. Andrade,,3789908657,72,,3789908667,375,3789910073,103,5.7,3789910071,102,3789910077,458,,17:53.023,50.3,3789908663,374,3789908065,254,,,,2022-09-18 12:20:48.488,,,,,,,
2461824209,181,1,1,18,49,6yhza3xbfafj5c9897mbkbudn,1,50.1,50.2,2022-09-18T11:21:45.360Z,2022-09-18T11:21:47Z,3789911053,141,32.1,3789911051,140,37.6,3789911065,189,,3789911057,213,3.9,3789911059,279,G,3789911055,212,18.0,3789911049,56,Back,,,,8os606vx3apb3abv88vtbkb85,G. Hoffmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461824221,182,1,1,18,52,6yhza3xbfafj5c9897mbkbudn,1,37.6,32.1,2022-09-18T11:21:47.919Z,2022-09-18T11:21:49Z,3789911117,212,6.8,3789911113,141,35.6,3789911107,140,31.5,3789911103,56,Back,3789911121,213,2.8,,,,,,,,,,dqaq4g6ls8bl56rpd3irjt6fp,H. Kayikçi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461824239,183,1,1,18,53,6yhza3xbfafj5c9897mbkbudn,1,31.5,35.6,2022-09-18T11:21:49.024Z,2022-09-18T11:21:51Z,3789911211,56,Back,3789911213,140,34.6,3789911215,141,70.4,3789911217,212,23.9,3789911219,213,1.4,,,,,,,,,,5sycg0t0w11j4vm43arm93v1l,S. Steuerwald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461824259,184,1,1,18,56,6yhza3xbfafj5c9897mbkbudn,0,34.6,70.4,2022-09-18T11:21:51.713Z,2022-09-18T11:21:53Z,3789911307,157,,3789911319,1,,3789911317,213,6.0,3789911309,56,Center,3789911315,212,40.8,3789911311,140,71.4,3789911313,141,51.0,,,,2ij21gq2d0xqcyho9t49glkvd,J. Minge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461824263,184,1,1,18,57,nuaf3wtujl8erbciumch6c65,0,28.5,45.5,2022-09-18T11:21:52.774Z,2022-09-18T11:21:53Z,3789911349,213,5.7,3789911339,157,,3789911343,140,45.1,3789911341,56,Back,3789911347,212,20.6,3789911345,141,29.4,3789911351,1,,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461824309,185,43,1,19,0,nuaf3wtujl8erbciumch6c65,1,0,0,2022-09-18T11:21:56.358Z,2022-09-18T11:22:00Z,3789911551,56,Back,3789911553,285,0,3789911627,144,7,,,,,,,,,,,,,,,,3p9ie3u7ej9o1wpzl4aonjtd6,L. Andrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461824317,185,4,1,19,2,6yhza3xbfafj5c9897mbkbudn,1,56.6,77.9,2022-09-18T11:21:58.004Z,2022-09-18T11:22:06Z,3789911799,233,186,3789911599,286,,3789911597,152,,3789911595,56,Center,3789911593,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461824313,186,4,1,19,2,nuaf3wtujl8erbciumch6c65,0,43.4,22.1,2022-09-18T11:21:58.005Z,2022-09-18T11:22:06Z,3789911835,233,185,3789911575,56,Back,3789911793,285,,3789911577,152,,3789911573,10,,,,,,,,,,,3p9ie3u7ej9o1wpzl4aonjtd6,L. Andrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461824453,186,1,1,19,19,6yhza3xbfafj5c9897mbkbudn,0,55.1,80.3,2022-09-18T11:22:14.496Z,2022-09-18T11:22:21Z,3789912379,213,0.2,3789912365,152,,3789912373,140,95.0,3789912377,212,42.5,3789912381,1,,3789912363,5,,3789912369,56,Left,3789912375,141,91.0,e6a4lxx6og97jg9qv4lplfo4p,M. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461824463,187,12,1,19,25,nuaf3wtujl8erbciumch6c65,1,9.1,11.7,2022-09-18T11:22:21.269Z,2022-09-18T11:22:22Z,3789912433,213,5.0,3789912447,167,,3789912431,212,9.3,3789912425,56,Back,3789912427,140,11.6,3789912429,141,0.0,,,,,,,dh4eziicycykt8h2zr0to5tuy,K. Bathmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461824501,187,5,1,19,26,6yhza3xbfafj5c9897mbkbudn,1,89.8,101.2,2022-09-18T11:22:21.759Z,2022-09-18T11:25:14Z,3789912655,233,188,3789912617,347,,3789912615,56,Left,,,,,,,,,,,,,,,,e6a4lxx6og97jg9qv4lplfo4p,M. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461824465,188,5,1,19,26,nuaf3wtujl8erbciumch6c65,0,10.2,-1.2,2022-09-18T11:22:21.759Z,2022-09-18T11:22:27Z,3789912439,56,Back,3789912673,233,187,3789912441,347,,,,,,,,,,,,,,,,,dh4eziicycykt8h2zr0to5tuy,K. Bathmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461824675,188,1,1,19,51,6yhza3xbfafj5c9897mbkbudn,0,93.8,100,2022-09-18T11:22:46.591Z,2022-09-18T11:22:48Z,3789913539,56,Left,3789913547,213,4.9,3789913543,141,85.6,3789913541,140,95.5,3789913537,107,,3789913545,212,11.3,,,,,,,e6a4lxx6og97jg9qv4lplfo4p,M. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461824745,189,1,1,19,54,6yhza3xbfafj5c9897mbkbudn,1,79.6,88.5,2022-09-18T11:22:49.695Z,2022-09-18T11:40:58Z,3789913845,213,0.6,3789913843,212,8.3,3789913837,56,Left,3789913841,141,95.4,3789913839,140,86.1,,,,,,,,,,c2w5fyxoq2xw8xm6asrn17x7t,M. Felde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461824757,190,1,1,19,56,6yhza3xbfafj5c9897mbkbudn,0,85.7,95.1,2022-09-18T11:22:52.320Z,2022-09-18T11:43:56Z,3789913939,213,5.1,3789913937,212,33.2,3789913941,1,,3789913933,140,97.6,3789913931,56,Center,3789913929,155,,3789913927,2,,3789913935,141,49.8,e6a4lxx6og97jg9qv4lplfo4p,M. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461824775,189,1,1,19,57,nuaf3wtujl8erbciumch6c65,1,6.9,16.4,2022-09-18T11:22:52.853Z,2022-09-18T11:44:26Z,3789914033,141,16.4,3789914031,140,27.9,3789914037,213,0.0,3789914039,1,,3789914027,157,,3789914035,212,22.1,3789914029,56,Back,,,,3p9ie3u7ej9o1wpzl4aonjtd6,L. Andrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461824779,190,49,1,20,2,nuaf3wtujl8erbciumch6c65,1,3,49.3,2022-09-18T11:22:58.197Z,2022-09-18T11:40:50Z,,,,,,,,,,,,,,,,,,,,,,,,,49ur7byczvl0qkqn9y2qq73s9,L. Sieger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461824855,191,1,1,20,9,nuaf3wtujl8erbciumch6c65,1,2.7,50.1,2022-09-18T11:23:04.709Z,2022-09-18T11:23:06Z,3789914389,141,30.0,3789914387,140,3.8,3789914393,213,4.8,3789914391,212,13.7,3789914383,240,,3789914385,56,Back,,,,,,,49ur7byczvl0qkqn9y2qq73s9,L. Sieger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461824883,192,1,1,20,10,nuaf3wtujl8erbciumch6c65,1,4.5,30.6,2022-09-18T11:23:06.261Z,2022-09-18T11:23:09Z,3789914505,56,Back,3789914509,141,49.6,3789914513,213,1.6,3789914511,212,12.9,3789914507,140,3.9,,,,,,,,,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461824903,193,1,1,20,13,nuaf3wtujl8erbciumch6c65,1,4.8,49,2022-09-18T11:23:08.949Z,2022-09-18T11:23:11Z,3789914607,56,Back,3789914617,213,4.9,3789914611,141,29.7,3789914613,212,13.4,3789914609,140,7.2,,,,,,,,,,49ur7byczvl0qkqn9y2qq73s9,L. Sieger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461824911,194,1,1,20,16,nuaf3wtujl8erbciumch6c65,1,7.3,29.5,2022-09-18T11:23:11.524Z,2022-09-18T11:23:12Z,3789914655,141,47.2,3789914653,140,3.4,3789914651,56,Back,3789914657,212,12.7,3789914659,213,1.9,,,,,,,,,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461824951,195,1,1,20,17,nuaf3wtujl8erbciumch6c65,0,2.9,46.9,2022-09-18T11:23:12.837Z,2022-09-18T11:23:17Z,3789914805,157,,3789914815,213,6.0,3789914819,1,,3789914807,56,Back,3789914809,140,46.9,3789914813,212,48.1,3789914811,141,27.1,,,,49ur7byczvl0qkqn9y2qq73s9,L. Sieger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461824967,191,1,1,20,22,6yhza3xbfafj5c9897mbkbudn,1,49.4,73.4,2022-09-18T11:23:18.192Z,2022-09-18T11:23:19Z,3789914909,212,10.3,3789914911,213,5.6,3789914903,56,Center,3789914901,3,,3789914907,141,64.1,3789914905,140,57.1,,,,,,,e6a4lxx6og97jg9qv4lplfo4p,M. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461824969,192,49,1,20,23,6yhza3xbfafj5c9897mbkbudn,1,57.1,64.1,2022-09-18T11:23:19.200Z,2022-09-18T11:23:19Z,,,,,,,,,,,,,,,,,,,,,,,,,c2w5fyxoq2xw8xm6asrn17x7t,M. Felde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461824989,193,1,1,20,23,6yhza3xbfafj5c9897mbkbudn,1,57.1,64.1,2022-09-18T11:23:19.360Z,2022-09-18T11:23:21Z,3789915017,141,65.5,3789915011,3,,3789915013,56,Center,3789915019,212,8.3,3789915021,213,0.1,3789915015,140,65.0,,,,,,,c2w5fyxoq2xw8xm6asrn17x7t,M. Felde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461824993,194,50,1,20,24,6yhza3xbfafj5c9897mbkbudn,1,62.2,60.4,2022-09-18T11:23:20.292Z,2022-09-18T11:23:22Z,3789915081,233,196,3789915031,56,Center,3789915033,286,,,,,,,,,,,,,,,,,877yaw4haawqhe5n0wlbeln56,M. Büchele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461824981,196,7,1,20,24,nuaf3wtujl8erbciumch6c65,0,37.8,39.6,2022-09-18T11:23:20.293Z,2022-09-18T11:23:22Z,3789914981,285,,3789914979,56,Back,3789915067,233,194,,,,,,,,,,,,,,,,2ltzk74krenmfh5gzcjpc2k4q,K. Maksuti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461825011,195,50,1,20,27,6yhza3xbfafj5c9897mbkbudn,1,59.2,61.6,2022-09-18T11:23:22.772Z,2022-09-18T11:23:24Z,3789915171,233,197,3789915139,286,,3789915137,56,Center,,,,,,,,,,,,,,,,877yaw4haawqhe5n0wlbeln56,M. Büchele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461825003,197,7,1,20,27,nuaf3wtujl8erbciumch6c65,1,40.8,38.4,2022-09-18T11:23:22.773Z,2022-09-18T11:23:24Z,3789915151,233,195,3789915113,56,Back,3789915115,285,,,,,,,,,,,,,,,,,axjakqkndyt2k8v2b0y97tw16,M. Hirata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461825005,198,49,1,20,28,nuaf3wtujl8erbciumch6c65,1,40.1,33.7,2022-09-18T11:23:23.589Z,2022-09-18T11:23:23Z,,,,,,,,,,,,,,,,,,,,,,,,,axjakqkndyt2k8v2b0y97tw16,M. Hirata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461825073,199,1,1,20,28,nuaf3wtujl8erbciumch6c65,1,41,31.3,2022-09-18T11:23:24.133Z,2022-09-18T11:23:27Z,3789915335,141,6.2,3789915331,56,Back,3789915333,140,38.4,3789915337,212,17.3,3789915339,213,4.6,,,,,,,,,,axjakqkndyt2k8v2b0y97tw16,M. Hirata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461825099,200,1,1,20,32,nuaf3wtujl8erbciumch6c65,1,39.1,7.6,2022-09-18T11:23:27.700Z,2022-09-18T11:23:30Z,3789915507,56,Back,3789915509,140,26.5,3789915515,213,2.3,3789915511,141,30.9,3789915513,212,20.6,,,,,,,,,,dh4eziicycykt8h2zr0to5tuy,K. Bathmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461825143,201,1,1,20,34,nuaf3wtujl8erbciumch6c65,1,27.4,31.5,2022-09-18T11:23:30.452Z,2022-09-18T11:23:33Z,3789915709,56,Back,3789915715,141,70.8,3789915711,140,23.9,3789915723,213,1.7,3789915719,212,27.0,,,,,,,,,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461825177,202,1,1,20,37,nuaf3wtujl8erbciumch6c65,1,25,70.6,2022-09-18T11:23:33.364Z,2022-09-18T11:23:37Z,3789915885,212,16.0,3789915883,141,94.1,3789915881,140,25.6,3789915879,56,Back,3789915887,213,1.5,,,,,,,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461825199,203,1,1,20,41,nuaf3wtujl8erbciumch6c65,0,25.3,93.3,2022-09-18T11:23:37.412Z,2022-09-18T11:23:39Z,3789915989,141,89.3,3789915981,56,Left,3789915985,140,81.9,3789915993,213,6.2,3789915991,212,59.5,3789915995,1,,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461825211,196,49,1,20,46,6yhza3xbfafj5c9897mbkbudn,1,15,9.2,2022-09-18T11:23:41.504Z,2022-09-18T11:23:41Z,,,,,,,,,,,,,,,,,,,,,,,,,5sycg0t0w11j4vm43arm93v1l,S. Steuerwald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461825287,197,1,1,20,49,6yhza3xbfafj5c9897mbkbudn,1,13.2,14.8,2022-09-18T11:23:44.943Z,2022-09-18T11:23:48Z,3789916405,56,Back,3789916407,140,15.2,3789916409,141,4.5,3789916411,212,7.3,3789916413,213,5.0,,,,,,,,,,5sycg0t0w11j4vm43arm93v1l,S. Steuerwald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461825317,198,1,1,20,53,6yhza3xbfafj5c9897mbkbudn,1,15.2,4.5,2022-09-18T11:23:48.719Z,2022-09-18T11:23:51Z,3789916549,141,17.2,3789916547,140,10.8,3789916545,56,Back,3789916553,213,2.1,3789916551,212,9.8,,,,,,,,,,32ofctw7kn3l8eucrhku63dg5,L. Karl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461825377,199,1,1,20,56,6yhza3xbfafj5c9897mbkbudn,0,12.6,13.9,2022-09-18T11:23:51.472Z,2022-09-18T11:23:56Z,3789916881,213,0.2,3789916883,1,,3789916875,140,40.1,3789916879,212,29.5,3789916873,56,Back,3789916871,157,,3789916877,141,22.5,,,,5sycg0t0w11j4vm43arm93v1l,S. Steuerwald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461825335,204,44,1,20,57,nuaf3wtujl8erbciumch6c65,1,56.8,81.2,2022-09-18T11:23:52.549Z,2022-09-18T11:23:56Z,3789916631,286,,3789916629,56,Left,3789916969,233,200,,,,,,,,,,,,,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461825381,200,44,1,20,57,6yhza3xbfafj5c9897mbkbudn,0,43.2,18.8,2022-09-18T11:23:52.550Z,2022-09-18T11:23:56Z,3789916977,233,204,3789916925,285,,3789916923,56,Back,,,,,,,,,,,,,,,,dqaq4g6ls8bl56rpd3irjt6fp,H. Kayikçi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461825353,205,1,1,20,57,nuaf3wtujl8erbciumch6c65,0,52.8,82,2022-09-18T11:23:53.012Z,2022-09-18T11:23:57Z,3789916749,212,14.2,3789916743,56,Left,3789917031,3,,3789916747,141,100.0,3789916751,213,1.1,3789916745,140,58.5,,,,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461825437,201,5,1,20,58,6yhza3xbfafj5c9897mbkbudn,1,41,-0.8,2022-09-18T11:23:53.982Z,2022-09-18T11:25:14Z,3789917249,233,206,3789917235,56,Back,3789917237,347,,,,,,,,,,,,,,,,,dqaq4g6ls8bl56rpd3irjt6fp,H. Kayikçi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461825359,206,5,1,20,58,nuaf3wtujl8erbciumch6c65,0,59,100.8,2022-09-18T11:23:53.982Z,2022-09-18T11:24:02Z,3789916769,347,,3789917293,233,201,3789916767,56,Left,,,,,,,,,,,,,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461825457,202,1,1,21,6,6yhza3xbfafj5c9897mbkbudn,1,44.7,0,2022-09-18T11:24:01.631Z,2022-09-18T11:24:02Z,3789917351,213,1.5,3789917345,140,45.6,3789917349,212,10.7,3789917341,107,,3789917343,56,Back,3789917347,141,14.2,,,,,,,32ofctw7kn3l8eucrhku63dg5,L. Karl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461825491,203,1,1,21,7,6yhza3xbfafj5c9897mbkbudn,1,45.6,14.2,2022-09-18T11:24:02.879Z,2022-09-18T11:24:05Z,3789917475,213,3.8,3789917473,212,5.4,3789917471,141,9.6,3789917469,140,41.4,3789917467,56,Back,,,,,,,,,,dqaq4g6ls8bl56rpd3irjt6fp,H. Kayikçi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461825505,204,3,1,21,9,6yhza3xbfafj5c9897mbkbudn,1,39.2,10,2022-09-18T11:24:04.884Z,2022-09-18T11:24:07Z,3789917549,56,Back,3789917551,286,,3789917567,233,207,,,,,,,,,,,,,,,,32ofctw7kn3l8eucrhku63dg5,L. Karl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461825475,207,45,1,21,9,nuaf3wtujl8erbciumch6c65,0,60.8,90,2022-09-18T11:24:04.884Z,2022-09-18T11:24:07Z,3789917431,285,,3789917589,233,204,3789917429,56,Left,,,,,,,,,,,,,,,,9e95p87136h6zjam3zu0d9yol,L. Josten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461825519,205,1,1,21,11,6yhza3xbfafj5c9897mbkbudn,0,40.7,6.2,2022-09-18T11:24:07.232Z,2022-09-18T11:24:09Z,3789917689,1,,3789917611,141,38.3,3789917613,212,35.6,3789917609,140,67.5,3789917615,213,0.7,3789917607,56,Center,,,,,,,32ofctw7kn3l8eucrhku63dg5,L. Karl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461825513,208,49,1,21,12,nuaf3wtujl8erbciumch6c65,1,27,57.5,2022-09-18T11:24:07.685Z,2022-09-18T11:24:07Z,,,,,,,,,,,,,,,,,,,,,,,,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461825573,209,1,1,21,15,nuaf3wtujl8erbciumch6c65,0,27.7,64.5,2022-09-18T11:24:10.644Z,2022-09-18T11:24:11Z,3789917911,157,,3789917929,141,60.0,3789917935,212,36.9,3789917945,1,,3789917919,56,Center,3789917923,140,62.7,3789917943,213,6.2,,,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461825605,206,1,1,21,17,6yhza3xbfafj5c9897mbkbudn,0,38.4,31.8,2022-09-18T11:24:12.815Z,2022-09-18T11:24:14Z,3789918065,213,0.3,3789918057,56,Center,3789918059,140,68.5,3789918063,212,33.4,3789918061,141,47.6,3789918067,1,,3789918055,3,,,,,c2w5fyxoq2xw8xm6asrn17x7t,M. Felde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461825621,210,1,1,21,19,nuaf3wtujl8erbciumch6c65,1,27.4,45.7,2022-09-18T11:24:15.076Z,2022-09-18T11:24:17Z,3789918139,140,30.1,3789918145,213,4.9,3789918143,212,16.1,3789918141,141,22.4,3789918137,56,Back,,,,,,,,,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461825675,211,1,1,21,21,nuaf3wtujl8erbciumch6c65,1,30.8,23,2022-09-18T11:24:17.108Z,2022-09-18T11:24:20Z,3789918419,213,1.8,3789918415,141,40.9,3789918411,56,Back,3789918413,140,27.5,3789918417,212,12.7,,,,,,,,,,dh4eziicycykt8h2zr0to5tuy,K. Bathmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461825723,212,1,1,21,25,nuaf3wtujl8erbciumch6c65,1,28.8,41.2,2022-09-18T11:24:20.868Z,2022-09-18T11:24:25Z,3789918657,140,26.8,3789918659,141,77.8,3789918663,213,1.7,3789918661,212,25.0,3789918655,56,Back,,,,,,,,,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461825747,213,1,1,21,30,nuaf3wtujl8erbciumch6c65,1,30.2,75.7,2022-09-18T11:24:25.588Z,2022-09-18T11:24:27Z,3789918785,213,6.2,3789918783,212,26.2,3789918779,140,55.1,3789918781,141,74.4,3789918777,56,Center,,,,,,,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461825767,214,1,1,21,32,nuaf3wtujl8erbciumch6c65,1,55.1,74.4,2022-09-18T11:24:27.860Z,2022-09-18T11:24:30Z,3789918877,213,3.6,3789918875,212,5.7,3789918871,140,50.2,3789918873,141,70.8,3789918869,56,Center,,,,,,,,,,9e95p87136h6zjam3zu0d9yol,L. Josten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461825781,215,1,1,21,34,nuaf3wtujl8erbciumch6c65,1,51.1,71.1,2022-09-18T11:24:30.115Z,2022-09-18T11:24:32Z,3789918951,141,83.2,3789918953,212,14.3,3789918955,213,2.5,3789918947,56,Back,3789918949,140,40.0,,,,,,,,,,6l7cn7fmomj88kfdyo9seopg5,A. Moraitou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461825799,216,1,1,21,36,nuaf3wtujl8erbciumch6c65,1,36.4,80.6,2022-09-18T11:24:32.388Z,2022-09-18T11:24:35Z,3789919029,212,13.7,3789919027,141,64.9,3789919023,56,Back,3789919031,213,5.4,3789919025,140,44.6,,,,,,,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461825823,217,1,1,21,39,nuaf3wtujl8erbciumch6c65,1,46.2,54.9,2022-09-18T11:24:35.269Z,2022-09-18T11:24:37Z,3789919161,141,37.7,3789919163,212,17.7,3789919157,140,33.6,3789919165,213,3.9,3789919151,56,Back,,,,,,,,,,28fi0st48wljpt3kyee510iga,N. Günnewig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461825841,218,1,1,21,41,nuaf3wtujl8erbciumch6c65,1,32.3,35.1,2022-09-18T11:24:37.204Z,2022-09-18T11:24:39Z,3789919261,141,16.8,3789919263,212,15.0,3789919257,56,Back,3789919265,213,5.3,3789919259,140,40.2,,,,,,,,,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461825857,219,1,1,21,44,nuaf3wtujl8erbciumch6c65,1,40.2,16.8,2022-09-18T11:24:39.556Z,2022-09-18T11:24:41Z,3789919347,213,1.2,3789919345,212,12.4,3789919341,140,44.8,3789919343,141,33.6,3789919339,56,Back,,,,,,,,,,dh4eziicycykt8h2zr0to5tuy,K. Bathmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461825881,220,1,1,21,45,nuaf3wtujl8erbciumch6c65,1,44.9,33.6,2022-09-18T11:24:41.316Z,2022-09-18T11:24:44Z,3789919459,213,4.2,3789919457,212,14.4,3789919455,141,15.5,3789919451,56,Back,3789919453,140,37.7,,,,,,,,,,28fi0st48wljpt3kyee510iga,N. Günnewig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461825947,221,1,1,21,48,nuaf3wtujl8erbciumch6c65,1,38.6,15.9,2022-09-18T11:24:44.260Z,2022-09-18T11:24:51Z,3789919801,56,Back,3789919803,140,12.8,3789919805,141,38.6,3789919807,212,31.2,3789919809,213,2.6,,,,,,,,,,dh4eziicycykt8h2zr0to5tuy,K. Bathmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
