id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,keyPass,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value
2533471687,9,1,1,0,15,2f7gua216miwsfd83rgjsn4ap,1,23,72.1,2023-04-15T11:01:39.219Z,2023-04-15T11:01:44Z,4189470637,56,Back,4189470645,213,4.8,4189470643,212,26.3,4189470639,140,25.3,4189470641,141,33.6,,,,,,,,,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,
2533471703,10,1,1,0,20,2f7gua216miwsfd83rgjsn4ap,1,27.1,29.2,2023-04-15T11:01:44.747Z,2023-04-15T11:01:46Z,4189470729,212,17.2,4189470725,141,7.7,4189470733,213,5.3,4189470719,56,Back,4189470721,140,35.8,,,,,,,,,,9uu3awe8j2wf502ke5l9nwg5x,J. Meißner,,,,,,,,,,,,,,,,,,,,,,,,
2533471733,11,1,1,0,22,2f7gua216miwsfd83rgjsn4ap,1,35.8,7.7,2023-04-15T11:01:46.435Z,2023-04-15T11:01:50Z,4189470871,141,24.7,4189470867,56,Back,4189470873,212,15.1,4189470875,213,2.3,4189470869,140,26.5,,,,,,,,,,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,,,,,,,,,,,,,,,,,,,,,,,,
2533471749,12,1,1,0,26,2f7gua216miwsfd83rgjsn4ap,1,26.5,24.4,2023-04-15T11:01:50.027Z,2023-04-15T11:01:53Z,4189470923,140,64.8,4189470925,141,14.7,4189470919,155,,4189470931,1,,4189470929,213,6.1,4189470927,212,40.8,4189470921,56,Right,,,,9uu3awe8j2wf502ke5l9nwg5x,J. Meißner,,,,,,,,,,,,,,,,,,,,,,,,
2533471751,13,50,1,0,29,2f7gua216miwsfd83rgjsn4ap,1,64,13.6,2023-04-15T11:01:53.075Z,2023-04-15T11:04:09Z,4189470937,286,,4189470935,56,Right,4189471007,233,4,,,,,,,,,,,,,,,,8az7xzsavwdqyuhal2yxml10q,K. Piljić,,,,,,,,,,,,,,,,,,,,,,,,
2533471779,4,7,1,0,29,dpp6fex0mdxsxhdct2qf66x5n,1,36,86.4,2023-04-15T11:01:53.076Z,2023-04-15T11:01:56Z,4189470995,56,Back,4189470997,285,,4189471001,233,13,,,,,,,,,,,,,,,,764yxrb6zqxke8l61qjd4o3qh,S. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,
2533471781,5,49,1,0,32,dpp6fex0mdxsxhdct2qf66x5n,1,39.2,77.3,2023-04-15T11:01:55.970Z,2023-04-15T11:01:56Z,,,,,,,,,,,,,,,,,,,,,,,,,9oq5f3fgf6g9vyc965o35127e,L. Gräwe,,,,,,,,,,,,,,,,,,,,,,,,
2533471809,6,1,1,0,32,dpp6fex0mdxsxhdct2qf66x5n,1,38.7,74.5,2023-04-15T11:01:56.449Z,2023-04-15T11:01:58Z,4189471071,56,Back,4189471077,212,29.2,4189471079,213,4.1,4189471075,141,38.3,4189471073,140,23.8,,,,,,,,,,9oq5f3fgf6g9vyc965o35127e,L. Gräwe,,,,,,,,,,,,,,,,,,,,,,,,
2533471819,7,1,1,0,34,dpp6fex0mdxsxhdct2qf66x5n,1,23.5,36.1,2023-04-15T11:01:58.570Z,2023-04-15T11:02:00Z,4189471111,213,1.2,4189471107,141,57.9,4189471109,212,15.8,4189471105,140,28.7,4189471103,56,Back,,,,,,,,,,46wf8el37rvruhacvvbv38z1m,J. Wirtz,,,,,,,,,,,,,,,,,,,,,,,,
2533471907,8,1,1,0,36,dpp6fex0mdxsxhdct2qf66x5n,1,26.5,56.7,2023-04-15T11:01:59.977Z,2023-04-15T11:02:05Z,4189471429,141,35.8,4189471431,212,14.2,4189471433,213,4.7,4189471427,140,25.7,4189471425,56,Back,,,,,,,,,,2lsz8g4mvgqvartyjfud90e6t,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,
2533471949,9,1,1,0,41,dpp6fex0mdxsxhdct2qf66x5n,1,31,35.5,2023-04-15T11:02:05.322Z,2023-04-15T11:02:09Z,4189471603,56,Back,4189471605,140,34.4,4189471609,212,30.5,4189471611,213,1.5,4189471607,141,80.0,,,,,,,,,,46wf8el37rvruhacvvbv38z1m,J. Wirtz,,,,,,,,,,,,,,,,,,,,,,,,
2533471955,10,1,1,0,45,dpp6fex0mdxsxhdct2qf66x5n,1,35.1,78.1,2023-04-15T11:02:09.833Z,2023-04-15T11:02:11Z,4189471635,212,10.5,4189471637,213,6.1,4189471629,56,Back,4189471631,140,45.0,4189471633,141,75.9,,,,,,,,,,764yxrb6zqxke8l61qjd4o3qh,S. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,
2533471975,11,1,1,0,47,dpp6fex0mdxsxhdct2qf66x5n,1,42.8,75.9,2023-04-15T11:02:11.065Z,2023-04-15T11:02:14Z,4189471715,56,Back,4189471721,212,10.5,4189471717,140,36.6,4189471723,213,2.2,4189471719,141,88.0,,,,,,,,,,9oq5f3fgf6g9vyc965o35127e,L. Gräwe,,,,,,,,,,,,,,,,,,,,,,,,
2533472021,12,1,1,0,50,dpp6fex0mdxsxhdct2qf66x5n,1,33.5,86.9,2023-04-15T11:02:14.545Z,2023-04-15T11:02:18Z,4189471915,140,13.8,4189471917,141,60.2,4189471921,213,3.9,4189471913,56,Back,4189471919,212,27.5,,,,,,,,,,764yxrb6zqxke8l61qjd4o3qh,S. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,
2533472037,13,1,1,0,54,dpp6fex0mdxsxhdct2qf66x5n,1,19,49.3,2023-04-15T11:02:18.633Z,2023-04-15T11:02:46Z,4189471981,141,21.5,4189471983,212,20.5,4189471979,140,26.6,4189471977,56,Back,4189471985,213,5.1,,,,,,,,,,q4va8vnwzmwtdo6qymq4ywgl,F. Repohl,,,,,,,,,,,,,,,,,,,,,,,,
2533472075,14,1,1,0,57,dpp6fex0mdxsxhdct2qf66x5n,1,26.3,24.4,2023-04-15T11:02:21.298Z,2023-04-15T11:02:25Z,4189472181,141,48.1,4189472185,213,1.4,4189472177,56,Back,4189472183,212,16.5,4189472179,140,29.6,,,,,,,,,,46wf8el37rvruhacvvbv38z1m,J. Wirtz,,,,,,,,,,,,,,,,,,,,,,,,
2533472105,15,1,1,1,1,dpp6fex0mdxsxhdct2qf66x5n,1,30.5,49.7,2023-04-15T11:02:25.449Z,2023-04-15T11:02:28Z,4189472349,213,1.4,4189472343,140,34.2,4189472341,56,Back,4189472347,212,23.3,4189472345,141,83.5,,,,,,,,,,2lsz8g4mvgqvartyjfud90e6t,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,
2533472123,16,1,1,1,4,dpp6fex0mdxsxhdct2qf66x5n,1,35.3,79.6,2023-04-15T11:02:28.632Z,2023-04-15T11:02:30Z,4189472403,56,Back,4189472405,140,41.1,4189472409,212,8.6,4189472407,141,70.6,4189472411,213,5.5,,,,,,,,,,764yxrb6zqxke8l61qjd4o3qh,S. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,
2533472155,17,1,1,1,6,dpp6fex0mdxsxhdct2qf66x5n,1,41.1,70.6,2023-04-15T11:02:30.369Z,2023-04-15T11:02:33Z,4189472523,141,46.9,4189472515,56,Back,4189472531,213,4.4,4189472527,212,17.0,4189472521,140,36.0,,,,,,,,,,9oq5f3fgf6g9vyc965o35127e,L. Gräwe,,,,,,,,,,,,,,,,,,,,,,,,
2533472175,18,1,1,1,9,dpp6fex0mdxsxhdct2qf66x5n,0,39.1,36.9,2023-04-15T11:02:33.225Z,2023-04-15T11:02:36Z,4189472601,213,5.4,4189472597,141,9.1,4189472595,140,53.2,4189472593,56,Right,4189472599,212,24.0,,,,,,,,,,2lsz8g4mvgqvartyjfud90e6t,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,
2533472171,14,49,1,1,12,2f7gua216miwsfd83rgjsn4ap,1,44.5,86.2,2023-04-15T11:02:35.947Z,2023-04-15T11:02:48Z,,,,,,,,,,,,,,,,,,,,,,,,,6pgjx4bd90q1d1vof7bonhjx0,L. Elmazi,,,,,,,,,,,,,,,,,,,,,,,,
2533472241,15,1,1,1,16,2f7gua216miwsfd83rgjsn4ap,1,46.2,90,2023-04-15T11:02:40.162Z,2023-04-15T11:02:41Z,4189472803,212,9.4,4189472797,56,Left,4189472805,213,0.1,4189472799,140,55.1,4189472801,141,91.8,,,,,,,,,,6pgjx4bd90q1d1vof7bonhjx0,L. Elmazi,,,,,,,,,,,,,,,,,,,,,,,,
2533472247,16,1,1,1,17,2f7gua216miwsfd83rgjsn4ap,0,55.1,91.8,2023-04-15T11:02:41.530Z,2023-04-15T11:02:42Z,4189472825,141,88.0,4189472827,212,2.6,4189472821,56,Left,4189472823,140,54.7,4189472829,213,4.6,,,,,,,,,,epxe17rtw23fpslr1e6cxlffu,N. Kowalski,,,,,,,,,,,,,,,,,,,,,,,,
2533472245,19,61,1,1,18,dpp6fex0mdxsxhdct2qf66x5n,1,34.3,11.9,2023-04-15T11:02:41.905Z,2023-04-15T11:02:42Z,4189472817,56,Back,,,,,,,,,,,,,,,,,,,,,,4h4v3c01l7hjkfnnz9ef8i5m1,K. Kögel,,,,,,,,,,,,,,,,,,,,,,,,
2533472301,17,5,1,1,19,2f7gua216miwsfd83rgjsn4ap,1,58.2,101.2,2023-04-15T11:02:43.137Z,2023-04-15T11:06:26Z,4189473005,347,,4189473029,233,20,4189473003,56,Left,,,,,,,,,,,,,,,,epxe17rtw23fpslr1e6cxlffu,N. Kowalski,,,,,,,,,,,,,,,,,,,,,,,,
2533472257,20,5,1,1,19,dpp6fex0mdxsxhdct2qf66x5n,0,41.8,-1.2,2023-04-15T11:02:43.137Z,2023-04-15T11:02:48Z,4189472877,347,,4189472875,56,Back,4189473049,233,17,,,,,,,,,,,,,,,,4h4v3c01l7hjkfnnz9ef8i5m1,K. Kögel,,,,,,,,,,,,,,,,,,,,,,,,
2533472355,18,1,1,1,27,2f7gua216miwsfd83rgjsn4ap,0,55.9,100,2023-04-15T11:02:51.410Z,2023-04-15T11:02:54Z,4189473281,107,,4189473291,213,5.9,4189473287,141,87.8,4189473289,212,24.9,4189473285,140,77.9,4189473293,1,,4189473283,56,Left,,,,ikr5jm07viu4wblicjededt6,E. Touon,,,,,,,,,,,,,,,,,,,,,,,,
2533472373,21,12,1,1,31,dpp6fex0mdxsxhdct2qf66x5n,1,20.7,2,2023-04-15T11:02:55.600Z,2023-04-15T11:02:57Z,4189473365,212,4.8,4189473363,141,0.0,4189473359,56,Back,4189473361,140,24.7,4189473373,15,,4189473367,213,5.8,4189473391,167,,,,,c36h9olifkg6s63uktgf1puqd,S. Matysik,,,,,,,,,,,,,,,,,,,,,,,,
2533472419,19,5,1,1,31,2f7gua216miwsfd83rgjsn4ap,1,71.2,101.6,2023-04-15T11:02:55.602Z,2023-04-15T11:03:02Z,4189473563,347,,4189473565,233,22,4189473561,56,Left,,,,,,,,,,,,,,,,ikr5jm07viu4wblicjededt6,E. Touon,,,,,,,,,,,,,,,,,,,,,,,,
2533472381,22,5,1,1,31,dpp6fex0mdxsxhdct2qf66x5n,0,28.8,-1.6,2023-04-15T11:02:55.602Z,2023-04-15T11:06:26Z,4189473389,347,,4189473577,233,19,4189473387,56,Back,,,,,,,,,,,,,,,,c36h9olifkg6s63uktgf1puqd,S. Matysik,,,,,,,,,,,,,,,,,,,,,,,,
2533472467,20,1,1,1,38,2f7gua216miwsfd83rgjsn4ap,0,67.2,100,2023-04-15T11:03:02.474Z,2023-04-15T11:03:08Z,4189473777,213,5.4,4189473771,140,78.0,4189473775,212,18.1,4189473769,56,Left,4189473773,141,81.2,4189473767,107,,,,,,,,ikr5jm07viu4wblicjededt6,E. Touon,,,,,,,,,,,,,,,,,,,,,,,,
2533472469,23,8,1,1,45,dpp6fex0mdxsxhdct2qf66x5n,1,15.4,18,2023-04-15T11:03:08.913Z,2023-04-15T11:03:09Z,4189473779,56,Back,,,,,,,,,,,,,,,,,,,,,,46wf8el37rvruhacvvbv38z1m,J. Wirtz,,,,,,,,,,,,,,,,,,,,,,,,
2533472473,24,49,1,1,46,dpp6fex0mdxsxhdct2qf66x5n,1,22,28.9,2023-04-15T11:03:10.097Z,2023-04-15T11:03:10Z,,,,,,,,,,,,,,,,,,,,,,,,,eyqhxpni376pocsunribu1jv9,E. Senß,,,,,,,,,,,,,,,,,,,,,,,,
2533472491,25,1,1,1,46,dpp6fex0mdxsxhdct2qf66x5n,1,22,28.9,2023-04-15T11:03:10.609Z,2023-04-15T11:03:11Z,4189473855,141,47.6,4189473853,140,18.5,4189473851,56,Back,4189473857,212,13.2,4189473859,213,1.9,,,,,,,,,,eyqhxpni376pocsunribu1jv9,E. Senß,,,,,,,,,,,,,,,,,,,,,,,,
2533472515,26,1,1,1,47,dpp6fex0mdxsxhdct2qf66x5n,1,18.5,47.6,2023-04-15T11:03:11.681Z,2023-04-15T11:03:14Z,4189473987,140,20.0,4189473997,212,23.1,4189473985,56,Back,4189473991,141,81.5,4189474001,213,1.5,,,,,,,,,,2lsz8g4mvgqvartyjfud90e6t,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,
2533472539,21,45,1,1,50,2f7gua216miwsfd83rgjsn4ap,0,74.1,19.4,2023-04-15T11:03:14.169Z,2023-04-15T11:50:42Z,4189474091,286,,4189474133,233,27,4189474089,56,Right,,,,,,,,,,,,,,,,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,,,,,,,,,,,,,,,,,,,,,,,,
2533472523,27,3,1,1,50,dpp6fex0mdxsxhdct2qf66x5n,1,25.9,80.6,2023-04-15T11:03:14.169Z,2023-04-15T11:03:17Z,4189474027,56,Back,4189474029,285,,4189474127,233,21,,,,,,,,,,,,,,,,764yxrb6zqxke8l61qjd4o3qh,S. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,
2533472545,28,1,1,1,51,dpp6fex0mdxsxhdct2qf66x5n,1,22.3,82.7,2023-04-15T11:03:14.945Z,2023-04-15T11:03:16Z,4189474107,56,Back,4189474111,141,95.3,4189474109,140,34.8,4189474115,213,0.6,4189474113,212,15.7,,,,,,,,,,764yxrb6zqxke8l61qjd4o3qh,S. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,
2533472551,29,1,1,1,52,dpp6fex0mdxsxhdct2qf66x5n,1,34.8,95.3,2023-04-15T11:03:16.617Z,2023-04-15T11:03:18Z,4189474143,56,Back,4189474149,141,82.4,4189474153,212,9.6,4189474147,140,38.4,4189474157,213,5.1,,,,,,,,,,1asefru50u06hyhmoa7d9qcx5,L. Marti,,,,,,,,,,,,,,,,,,,,,,,,
2533472567,30,1,1,1,54,dpp6fex0mdxsxhdct2qf66x5n,1,38.1,76.7,2023-04-15T11:03:17.905Z,2023-04-15T11:03:19Z,4189474219,213,4.3,4189474211,140,33.8,4189474217,212,10.4,4189474207,56,Back,4189474215,141,62.9,,,,,,,,,,9yzs0w3tjas15ic0o2b51q86h,J. Bayings,,,,,,,,,,,,,,,,,,,,,,,,
2533472595,31,1,1,1,55,dpp6fex0mdxsxhdct2qf66x5n,1,32.7,62.7,2023-04-15T11:03:19.361Z,2023-04-15T11:03:20Z,4189474281,141,65.2,4189474279,140,23.0,4189474283,212,10.3,4189474285,213,3.0,4189474277,56,Back,,,,,,,,,,eyqhxpni376pocsunribu1jv9,E. Senß,,,,,,,,,,,,,,,,,,,,,,,,
2533472635,32,1,1,1,56,dpp6fex0mdxsxhdct2qf66x5n,1,23,65.2,2023-04-15T11:03:20.585Z,2023-04-15T11:03:25Z,4189474469,213,1.1,4189474461,56,Back,4189474467,212,12.3,4189474463,140,28.5,4189474465,141,81.1,,,,,,,,,,2lsz8g4mvgqvartyjfud90e6t,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,
2533472715,33,1,1,2,0,dpp6fex0mdxsxhdct2qf66x5n,1,41,84.4,2023-04-15T11:03:24.865Z,2023-04-15T11:03:31Z,4189474767,212,21.2,4189474761,56,Left,4189474769,213,0.4,4189474765,141,97.4,4189474763,140,59.3,,,,,,,,,,764yxrb6zqxke8l61qjd4o3qh,S. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,
2533472759,34,1,1,2,7,dpp6fex0mdxsxhdct2qf66x5n,1,69.6,93.8,2023-04-15T11:03:31.097Z,2023-04-15T11:03:35Z,4189474915,56,Back,4189474921,212,23.9,4189474917,140,46.9,4189474923,213,3.2,4189474919,141,92.0,,,,,,,,,,1asefru50u06hyhmoa7d9qcx5,L. Marti,,,,,,,,,,,,,,,,,,,,,,,,
2533472797,35,1,1,2,11,dpp6fex0mdxsxhdct2qf66x5n,1,47,89.4,2023-04-15T11:03:35.033Z,2023-04-15T11:03:38Z,4189475071,56,Back,4189475077,212,22.8,4189475079,213,4.6,4189475075,141,56.0,4189475073,140,44.8,,,,,,,,,,764yxrb6zqxke8l61qjd4o3qh,S. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,
2533472847,36,1,1,2,14,dpp6fex0mdxsxhdct2qf66x5n,1,45.1,52.5,2023-04-15T11:03:38.009Z,2023-04-15T11:03:41Z,4189475261,212,28.8,4189475257,140,54.6,4189475255,56,Right,4189475263,213,5.1,4189475259,141,12.8,,,,,,,,,,2lsz8g4mvgqvartyjfud90e6t,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,
2533472927,37,1,1,2,17,dpp6fex0mdxsxhdct2qf66x5n,1,61,12,2023-04-15T11:03:41.632Z,2023-04-15T11:03:47Z,4189475613,141,28.8,4189475615,212,11.4,4189475609,56,Center,4189475617,213,1.6,4189475611,140,61.2,,,,,,,,,,46wf8el37rvruhacvvbv38z1m,J. Wirtz,,,,,,,,,,,,,,,,,,,,,,,,
2533472945,38,1,1,2,23,dpp6fex0mdxsxhdct2qf66x5n,1,62,30.9,2023-04-15T11:03:47.744Z,2023-04-15T11:03:49Z,4189475687,141,45.8,4189475691,213,2.5,4189475689,212,17.1,4189475685,140,48.9,4189475683,56,Back,,,,,,,,,,9oq5f3fgf6g9vyc965o35127e,L. Gräwe,,,,,,,,,,,,,,,,,,,,,,,,
2533472969,39,1,1,2,25,dpp6fex0mdxsxhdct2qf66x5n,1,48.9,45.8,2023-04-15T11:03:49.817Z,2023-04-15T11:03:52Z,4189475767,141,73.6,4189475765,140,52.7,4189475763,56,Center,4189475771,213,1.4,4189475769,212,19.3,,,,,,,,,,2lsz8g4mvgqvartyjfud90e6t,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,
2533473025,40,1,1,2,28,dpp6fex0mdxsxhdct2qf66x5n,1,53.4,69.7,2023-04-15T11:03:52.017Z,2023-04-15T11:03:58Z,4189476039,212,14.4,4189476033,56,Center,4189476035,140,65.2,4189476041,213,5.8,4189476037,141,59.0,,,,,,,,,,764yxrb6zqxke8l61qjd4o3qh,S. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,
2533473081,41,2,1,2,34,dpp6fex0mdxsxhdct2qf66x5n,1,65.1,70.5,2023-04-15T11:03:57.984Z,2023-04-15T11:04:04Z,4189476259,140,84.3,4189476261,141,86.8,4189476257,56,Left,4189476255,7,ed31f3of5iql0onh9uellvtnt,,,,,,,,,,,,,9oq5f3fgf6g9vyc965o35127e,L. Gräwe,,,,,,,,,,,,,,,,,,,,,,,,
2533473079,22,55,1,2,34,2f7gua216miwsfd83rgjsn4ap,1,23,25.8,2023-04-15T11:03:57.985Z,2023-04-15T11:06:52Z,,,,,,,,,,,,,,,,,,,,,,,,,9uu3awe8j2wf502ke5l9nwg5x,J. Meißner,,,,,,,,,,,,,,,,,,,,,,,,
