id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,assist,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2544214655,1,34,16,0,0,dpp6fex0mdxsxhdct2qf66x5n,1,0,0,2023-05-06T10:11:29.532Z,2023-05-06T10:57:48Z,4253685105,197,8650,4253598767,59,"27, 4, 30, 2, 3, 24, 6, 16, 17, 18, 11, 1, 8, 9, 10, 14, 15, 20, 22, 31",4253598769,130,17,4253598763,30,"q4va8vnwzmwtdo6qymq4ywgl, c36h9olifkg6s63uktgf1puqd, 1asefru50u06hyhmoa7d9qcx5, 764yxrb6zqxke8l61qjd4o3qh, 2lsz8g4mvgqvartyjfud90e6t, 1f2ltq7gcnimsdgixp8w36eax, eyqhxpni376pocsunribu1jv9, 8djtc44u653lmy03mnniax3l6, ed31f3of5iql0onh9uellvtnt, 9yzs0w3tjas15ic0o2b51q86h, 4h4v3c01l7hjkfnnz9ef8i5m1, 2ywmv0jjr4u8jgo8gnoisx0id, 9oq5f3fgf6g9vyc965o35127e, 3de90guq76ncq4iqhstw29u22, 9nadd9kif5hu80tyhg6b445hx, 46wf8el37rvruhacvvbv38z1m, bf38nsprlsb7783sgyl1ezq3t, 54psl26zc4rs8cjnahl0jel05, 2h5t74e8r147rzbett9on72sp, bez9hd6po73pkved1bebbbdnt",4253598771,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",4253598765,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5",4253598775,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4253598773,194,eyqhxpni376pocsunribu1jv9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544215225,1,34,16,0,0,e8os1xpomlperuedy2f9a9ttu,1,0,0,2023-05-06T10:13:04.838Z,2023-05-06T10:59:10Z,4253687377,197,17286,4253601967,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4253601955,30,"19widovycdmuk6erzbmwb8mw9, 90j0tep6q5ekv8r9pfwx3fbvt, 560192sxsuoxdpwpe27ibst05, 9lubh9wmixrdw0ttdyacul33d, 1knjymb11ziv7sq5m1f4tdwwl, agdmqurwrf5k6izewj4voxcdl, 82attu22oztrh3s274g5yv1t5, eq5z0yyr2uh1fvs5v2v8zipjp, 4lfl3qipc5sf2b8cec6l43ap5, 4i37e3q02cbkvlhcq2dsdsr11, f0zbdnxjsfalm8s8whu5vmklx, 4kddxgnkpjzwkucvert2bhzsa, cb60xjrkw8lilcyut0hvdlwix, 880iar754wzvc7686yiaiectm, 21b70a29k89y1dmzr82k5ugwk, 7lwa4vomudkazs99jx32sk0a2, e06uunnzydjpmmo780dhnggyd, aji2uaf4qxmbarfhrsbtxmaqd, 7wgdsggcb8kwynarcfscv5qtw, cu3fl794mtsnkfxi4jesxv9ey",4253601961,130,21,4253601959,59,"1, 4, 18, 31, 33, 8, 14, 10, 19, 7, 28, 9, 16, 17, 20, 24, 26, 27, 29, 30",4253601957,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",4253601965,194,9lubh9wmixrdw0ttdyacul33d,4253601963,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544231605,2,32,1,0,0,dpp6fex0mdxsxhdct2qf66x5n,1,0,0,2023-05-06T11:01:45.871Z,2023-05-06T11:01:46Z,4253693893,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544231633,2,32,1,0,0,e8os1xpomlperuedy2f9a9ttu,1,0,0,2023-05-06T11:01:45.871Z,2023-05-06T11:01:48Z,4253694053,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544231621,3,1,1,0,0,dpp6fex0mdxsxhdct2qf66x5n,1,49.9,50,2023-05-06T11:01:45.971Z,2023-05-06T11:01:47Z,4253693997,141,48.7,4253693999,212,15.6,4253694001,213,3.2,4253694007,279,S,4253693993,56,Back,4253693995,140,35.1,,,,,,,ed31f3of5iql0onh9uellvtnt,A. Arfaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544231655,4,1,1,0,1,dpp6fex0mdxsxhdct2qf66x5n,1,35.1,48.7,2023-05-06T11:01:47.658Z,2023-05-06T11:01:51Z,4253694159,141,83.9,4253694157,140,30.4,4253694163,213,1.8,4253694161,212,24.4,4253694155,56,Back,,,,,,,,,,eyqhxpni376pocsunribu1jv9,E. Senß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544231685,5,1,1,0,5,dpp6fex0mdxsxhdct2qf66x5n,1,29.6,85.1,2023-05-06T11:01:50.908Z,2023-05-06T11:01:53Z,4253694315,213,4.3,4253694313,212,18.0,4253694311,141,60.6,4253694307,56,Back,4253694309,140,23.0,,,,,,,,,,764yxrb6zqxke8l61qjd4o3qh,S. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544231725,6,1,1,0,7,dpp6fex0mdxsxhdct2qf66x5n,1,23,60.6,2023-05-06T11:01:53.067Z,2023-05-06T11:01:57Z,4253694507,212,22.7,4253694509,213,1.1,4253694505,141,90.0,4253694503,140,33.3,4253694501,56,Back,,,,,,,,,,2lsz8g4mvgqvartyjfud90e6t,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544231755,7,1,1,0,11,dpp6fex0mdxsxhdct2qf66x5n,0,29,88,2023-05-06T11:01:57.783Z,2023-05-06T11:02:00Z,4253694649,56,Left,4253694651,140,73.5,4253694647,155,,4253694655,212,46.9,4253694653,141,93.9,4253694659,1,,4253694657,213,0.1,,,,764yxrb6zqxke8l61qjd4o3qh,S. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544231779,3,1,1,0,15,e8os1xpomlperuedy2f9a9ttu,1,37.2,16.7,2023-05-06T11:02:00.955Z,2023-05-06T11:02:03Z,4253694757,140,45.0,4253694759,141,22.2,4253694763,213,0.4,4253694761,212,9.0,4253694753,3,,4253694755,56,Back,,,,,,,90j0tep6q5ekv8r9pfwx3fbvt,S.  Kleinherne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544231783,4,49,1,0,17,e8os1xpomlperuedy2f9a9ttu,1,44.4,23.7,2023-05-06T11:02:03.561Z,2023-05-06T11:02:03Z,,,,,,,,,,,,,,,,,,,,,,,,,9lubh9wmixrdw0ttdyacul33d,T. Pawollek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544231807,5,1,1,0,18,e8os1xpomlperuedy2f9a9ttu,1,44.4,23.7,2023-05-06T11:02:03.929Z,2023-05-06T13:03:19Z,4253694843,56,Center,4253694845,140,66.6,4253694851,212,23.4,4253694849,141,25.8,4253694853,213,0.1,,,,,,,,,,9lubh9wmixrdw0ttdyacul33d,T. Pawollek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544231817,6,61,1,0,19,e8os1xpomlperuedy2f9a9ttu,0,66.6,25.8,2023-05-06T11:02:05.418Z,2023-05-06T11:02:05Z,4253694883,56,Center,,,,,,,,,,,,,,,,,,,,,,4i37e3q02cbkvlhcq2dsdsr11,L. Prašnikar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544231835,8,49,1,0,21,dpp6fex0mdxsxhdct2qf66x5n,1,32.2,60.3,2023-05-06T11:02:07.349Z,2023-05-06T11:02:07Z,,,,,,,,,,,,,,,,,,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544231893,9,1,1,0,22,dpp6fex0mdxsxhdct2qf66x5n,1,25.3,59.7,2023-05-06T11:02:08.389Z,2023-05-06T11:02:12Z,4253695243,1,,4253695237,141,11.6,4253695239,212,33.6,4253695233,56,Back,4253695241,213,4.9,4253695235,140,32.7,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544231933,10,1,1,0,26,dpp6fex0mdxsxhdct2qf66x5n,0,35.2,8.9,2023-05-06T11:02:12.115Z,2023-05-06T11:02:15Z,4253695409,140,50.4,4253695411,141,22.2,4253695407,56,Center,4253695415,213,0.5,4253695413,212,18.3,,,,,,,,,,c36h9olifkg6s63uktgf1puqd,S. Matysik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544231959,7,61,1,0,28,e8os1xpomlperuedy2f9a9ttu,1,63.2,72.3,2023-05-06T11:02:14.614Z,2023-05-06T11:02:19Z,4253695535,56,Center,,,,,,,,,,,,,,,,,,,,,,9lubh9wmixrdw0ttdyacul33d,T. Pawollek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544232099,11,1,1,0,39,dpp6fex0mdxsxhdct2qf66x5n,1,80.2,6.2,2023-05-06T11:02:25.106Z,2023-05-06T11:02:28Z,4253696119,141,14.4,4253696117,140,40.7,4253696123,213,3.0,4253696115,56,Back,4253696125,1,,4253696121,212,41.8,,,,,,,ed31f3of5iql0onh9uellvtnt,A. Arfaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544232127,12,1,1,0,42,dpp6fex0mdxsxhdct2qf66x5n,1,39.1,14.7,2023-05-06T11:02:28.789Z,2023-05-06T11:02:32Z,4253696263,213,2.2,4253696257,140,23.3,4253696259,141,48.5,4253696261,212,28.3,4253696255,56,Back,,,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544232177,13,1,1,0,46,dpp6fex0mdxsxhdct2qf66x5n,1,23.3,45.8,2023-05-06T11:02:32.580Z,2023-05-06T13:12:18Z,4253696497,1,,4253696489,140,37.8,4253696491,141,89.1,4253696487,56,Back,4253696495,213,1.1,4253696493,212,33.1,,,,,,,q4va8vnwzmwtdo6qymq4ywgl,F. Repohl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544232191,14,1,1,0,52,dpp6fex0mdxsxhdct2qf66x5n,1,39.6,91.1,2023-05-06T11:02:38.199Z,2023-05-06T11:02:40Z,4253696601,212,19.2,4253696603,213,0.1,4253696597,140,57.8,4253696599,141,94.5,4253696595,56,Left,,,,,,,,,,764yxrb6zqxke8l61qjd4o3qh,S. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544232197,15,3,1,0,54,dpp6fex0mdxsxhdct2qf66x5n,0,55.6,95.2,2023-05-06T11:02:40.506Z,2023-05-06T11:02:42Z,4253696771,233,8,4253696635,286,,4253696633,56,Left,,,,,,,,,,,,,,,,1asefru50u06hyhmoa7d9qcx5,L. Marti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544232213,8,7,1,0,54,e8os1xpomlperuedy2f9a9ttu,1,44.4,4.8,2023-05-06T11:02:40.507Z,2023-05-06T11:02:42Z,4253696761,233,15,4253696691,167,,4253696695,285,,4253696693,56,Back,,,,,,,,,,,,,90j0tep6q5ekv8r9pfwx3fbvt,S.  Kleinherne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544232215,9,5,1,0,56,e8os1xpomlperuedy2f9a9ttu,0,47.2,-1.6,2023-05-06T11:02:41.961Z,2023-05-06T11:02:45Z,4253696701,56,Back,4253696703,347,,4253696943,233,16,,,,,,,,,,,,,,,,90j0tep6q5ekv8r9pfwx3fbvt,S.  Kleinherne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544232255,16,5,1,0,56,dpp6fex0mdxsxhdct2qf66x5n,1,52.8,101.6,2023-05-06T11:02:41.961Z,2023-05-06T12:00:05Z,4253696907,56,Left,4253696909,347,,4253696915,233,9,,,,,,,,,,,,,,,,1asefru50u06hyhmoa7d9qcx5,L. Marti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544232277,17,1,1,0,59,dpp6fex0mdxsxhdct2qf66x5n,0,54.1,100,2023-05-06T11:02:44.989Z,2023-05-06T11:02:47Z,4253697043,213,6.0,4253697045,1,,4253697037,140,75.3,4253697039,141,92.1,4253697041,212,23.2,4253697033,107,,4253697035,56,Left,,,,764yxrb6zqxke8l61qjd4o3qh,S. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544232305,10,1,1,1,2,e8os1xpomlperuedy2f9a9ttu,0,26.3,6.7,2023-05-06T11:02:48.601Z,2023-05-06T13:03:18Z,4253697155,56,Back,4253697153,3,,4253697165,213,4.8,4253697163,212,6.0,4253697159,141,0.0,4253697157,140,27.0,,,,,,,1knjymb11ziv7sq5m1f4tdwwl,S. Doorsoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544232315,11,5,1,1,3,e8os1xpomlperuedy2f9a9ttu,0,29,-1.5,2023-05-06T11:02:49.101Z,2023-05-06T11:02:56Z,4253697573,233,18,4253697189,56,Back,4253697191,347,,,,,,,,,,,,,,,,,1knjymb11ziv7sq5m1f4tdwwl,S. Doorsoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
