id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/8/value,qualifier/11/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId
2490321299,9,1,1,0,26,4e5523it4v7s6kkakelbj9si5,1,10.6,52.4,2022-12-11T12:02:29.073Z,2022-12-11T12:02:32Z,3940593371,140,21.5,3940593369,56,Back,3940593375,212,18.8,3940593373,141,74.3,3940593377,213,0.9,,,,,,,,,,19gypl4enklm01cxfzzbrb4yd,J. Pal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490321331,10,1,1,0,30,4e5523it4v7s6kkakelbj9si5,1,22.8,73.4,2022-12-11T12:02:32.353Z,2022-12-11T12:02:36Z,3940593557,213,4.1,3940593551,140,14.7,3940593555,212,15.9,3940593549,56,Back,3940593553,141,53.6,,,,,,,,,,9farsri8j50ajgnhkyur3l97t,A. Gavrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490321355,11,1,1,0,33,4e5523it4v7s6kkakelbj9si5,1,12.7,47.6,2022-12-11T12:02:36.129Z,2022-12-11T12:02:38Z,3940593673,140,16.9,3940593675,141,25.7,3940593677,212,15.5,3940593671,56,Back,3940593679,213,5.0,,,,,,,,,,19gypl4enklm01cxfzzbrb4yd,J. Pal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490321371,12,1,1,0,36,4e5523it4v7s6kkakelbj9si5,1,18.6,22.7,2022-12-11T12:02:38.505Z,2022-12-11T12:02:41Z,3940593757,56,Back,3940593759,140,22.6,3940593763,212,13.5,3940593765,213,5.0,3940593761,141,3.8,,,,,,,,,,aa257iqvul1ksok2v3ouoe86h,C. Degen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490321401,13,1,1,0,38,4e5523it4v7s6kkakelbj9si5,1,22.7,4.1,2022-12-11T12:02:41.057Z,2022-12-11T12:02:45Z,3940593923,140,37.3,3940593921,56,Back,3940593929,213,0.5,3940593927,212,17.4,3940593925,141,16.3,,,,,,,,,,f18o5qahrzbg0jrw8whefv7xl,A. Gudorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490321409,14,1,1,0,41,4e5523it4v7s6kkakelbj9si5,0,36.7,16,2022-12-11T12:02:43.945Z,2022-12-11T12:16:27Z,3940593951,212,6.5,3940593945,56,Back,3940593947,140,41.7,3940593949,141,10.4,3940593953,213,5.7,,,,,,,,,,az6k6sihxqdq5mzsa7htvkmlm,L. Donhauser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490321399,7,49,1,0,42,6yhza3xbfafj5c9897mbkbudn,1,62,86.3,2022-12-11T12:02:44.829Z,2022-12-11T12:02:44Z,,,,,,,,,,,,,,,,,,,,,,,,,2btt5j9bqn7isihjvqgr427yt,J. Vojteková,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490321413,8,1,1,0,42,6yhza3xbfafj5c9897mbkbudn,1,62,86.3,2022-12-11T12:02:44.927Z,2022-12-11T12:02:45Z,3940593963,140,62.7,3940593967,212,6.7,3940593965,141,76.5,3940593969,213,4.8,3940593961,56,Center,,,,,,,,,,2btt5j9bqn7isihjvqgr427yt,J. Vojteková,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490321415,9,1,1,0,43,6yhza3xbfafj5c9897mbkbudn,0,62.7,76.5,2022-12-11T12:02:45.693Z,2022-12-11T12:02:48Z,3940593981,213,0.3,3940594057,233,15,3940593977,141,77.9,3940593973,56,Center,3940594061,286,,3940593979,212,3.3,3940594055,236,,3940593975,140,65.7,c2w5fyxoq2xw8xm6asrn17x7t,M. Felde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490321423,15,74,1,0,43,4e5523it4v7s6kkakelbj9si5,1,40.7,12.1,2022-12-11T12:02:45.694Z,2022-12-11T12:11:03Z,3940594015,56,Back,3940594065,233,9,3940594017,285,,,,,,,,,,,,,,,,,az6k6sihxqdq5mzsa7htvkmlm,L. Donhauser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490321439,16,49,1,0,46,4e5523it4v7s6kkakelbj9si5,1,37,24.2,2022-12-11T12:02:48.906Z,2022-12-11T12:02:49Z,,,,,,,,,,,,,,,,,,,,,,,,,6089nfwh31ha73pl7vlla75cl,S. Puntigam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490321447,17,1,1,0,46,4e5523it4v7s6kkakelbj9si5,1,37,24.2,2022-12-11T12:02:49.041Z,2022-12-11T12:02:57Z,3940594153,213,0.4,3940594149,141,35.6,3940594147,140,55.3,3940594145,56,Center,3940594151,212,20.7,,,,,,,,,,6089nfwh31ha73pl7vlla75cl,S. Puntigam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490321457,18,1,1,0,48,4e5523it4v7s6kkakelbj9si5,0,55.3,35.6,2022-12-11T12:02:50.449Z,2022-12-11T12:02:51Z,3940594209,141,53.6,3940594205,56,Back,3940594211,212,14.1,3940594207,140,48.6,3940594213,213,2.1,,,,,,,,,,8fhfjo7zfz9u0xtn58qj9enrp,M. Islacker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490321455,10,49,1,0,49,6yhza3xbfafj5c9897mbkbudn,1,55.4,46.4,2022-12-11T12:02:51.278Z,2022-12-11T12:02:51Z,,,,,,,,,,,,,,,,,,,,,,,,,cnvvojztptyxqfs8vd3fciok5,L. Wensing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490321465,11,1,1,0,49,6yhza3xbfafj5c9897mbkbudn,1,55.4,46.4,2022-12-11T12:02:51.340Z,2022-12-11T12:02:53Z,3940594241,212,7.3,3940594239,141,36.3,3940594235,56,Center,3940594243,213,5.1,3940594237,140,57.7,,,,,,,,,,cnvvojztptyxqfs8vd3fciok5,L. Wensing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490321501,12,1,1,0,51,6yhza3xbfafj5c9897mbkbudn,1,58,36.3,2022-12-11T12:02:53.709Z,2022-12-11T12:02:57Z,3940594375,56,Center,3940594377,140,54.8,3940594383,213,3.8,3940594379,141,32.8,3940594381,212,4.1,,,,,,,,,,dqaq4g6ls8bl56rpd3irjt6fp,H. Kayikçi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490321513,13,1,1,0,55,6yhza3xbfafj5c9897mbkbudn,1,54.8,31.4,2022-12-11T12:02:57.565Z,2022-12-11T12:02:59Z,3940594423,140,55.9,3940594425,141,14.6,3940594427,212,11.5,3940594429,213,4.8,3940594421,56,Right,,,,,,,,,,32ofctw7kn3l8eucrhku63dg5,L. Karl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490321525,14,1,1,0,57,6yhza3xbfafj5c9897mbkbudn,1,56.2,14.6,2022-12-11T12:02:59.852Z,2022-12-11T12:03:01Z,3940594489,141,34.7,3940594491,212,20.9,3940594485,56,Back,3940594493,213,2.4,3940594487,140,41.2,,,,,,,,,,553b1ywtlhutb6uwv04dhhqdx,C. Bouziane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490321559,15,1,1,0,59,6yhza3xbfafj5c9897mbkbudn,1,41.1,35.8,2022-12-11T12:03:01.373Z,2022-12-11T12:03:04Z,3940594669,140,37.8,3940594671,141,68.3,3940594675,213,1.7,3940594667,56,Back,3940594673,212,22.4,,,,,,,,,,cnvvojztptyxqfs8vd3fciok5,L. Wensing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490321599,16,1,1,1,2,6yhza3xbfafj5c9897mbkbudn,1,41.1,70.8,2022-12-11T12:03:04.781Z,2022-12-11T12:03:09Z,3940594861,212,26.9,3940594863,213,0.5,3940594859,141,89.2,3940594855,56,Left,3940594857,140,63.8,,,,,,,,,,6q0njimucm06r3x7enupxpl,G. Stegemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490321601,17,3,1,1,6,6yhza3xbfafj5c9897mbkbudn,0,66.6,92.2,2022-12-11T12:03:08.656Z,2022-12-11T12:03:10Z,3940594867,56,Left,3940594869,286,,3940594883,233,19,,,,,,,,,,,,,,,,2btt5j9bqn7isihjvqgr427yt,J. Vojteková,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490321603,19,7,1,1,6,4e5523it4v7s6kkakelbj9si5,0,33.4,7.8,2022-12-11T12:03:08.657Z,2022-12-11T12:03:09Z,3940594873,285,,3940594871,56,Back,3940594875,233,17,,,,,,,,,,,,,,,,f18o5qahrzbg0jrw8whefv7xl,A. Gudorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490321637,18,1,1,1,7,6yhza3xbfafj5c9897mbkbudn,1,65.1,90.3,2022-12-11T12:03:09.421Z,2022-12-11T12:03:13Z,3940595013,213,4.0,3940595011,212,12.5,3940595005,56,Center,3940595009,141,76.8,3940595007,140,57.0,,,,,,,,,,2btt5j9bqn7isihjvqgr427yt,J. Vojteková,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490321655,19,1,1,1,11,6yhza3xbfafj5c9897mbkbudn,1,63.1,60.5,2022-12-11T12:03:13.820Z,2022-12-11T12:03:17Z,3940595099,140,49.3,3940595105,213,3.6,3940595097,56,Back,3940595101,141,48.8,3940595103,212,16.5,,,,,,,,,,c2w5fyxoq2xw8xm6asrn17x7t,M. Felde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490321675,20,1,1,1,15,6yhza3xbfafj5c9897mbkbudn,1,49.4,49,2022-12-11T12:03:17.372Z,2022-12-11T12:03:19Z,3940595197,140,47.4,3940595203,213,1.7,3940595195,56,Back,3940595199,141,71.8,3940595201,212,15.6,,,,,,,,,,cnvvojztptyxqfs8vd3fciok5,L. Wensing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490321693,21,1,1,1,17,6yhza3xbfafj5c9897mbkbudn,1,45.4,70.8,2022-12-11T12:03:19.372Z,2022-12-11T12:03:23Z,3940595325,56,Back,3940595329,141,37.3,3940595331,212,22.8,3940595333,213,4.7,3940595327,140,46.2,,,,,,,,,,6q0njimucm06r3x7enupxpl,G. Stegemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490321709,22,1,1,1,21,6yhza3xbfafj5c9897mbkbudn,0,46.9,29.8,2022-12-11T12:03:23.437Z,2022-12-11T12:03:25Z,3940595405,212,17.1,3940595399,56,Center,3940595407,213,6.2,3940595401,140,63.2,3940595403,141,28.7,,,,,,,,,,cnvvojztptyxqfs8vd3fciok5,L. Wensing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490321721,20,8,1,1,24,4e5523it4v7s6kkakelbj9si5,1,36,70.2,2022-12-11T12:03:26.225Z,2022-12-11T12:03:26Z,3940595447,56,Back,,,,,,,,,,,,,,,,,,,,,,9vdyzvt8ehavj3sfugjoi3rze,L. Cordes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490321741,21,1,1,1,25,4e5523it4v7s6kkakelbj9si5,0,55.1,74.4,2022-12-11T12:03:27.377Z,2022-12-11T12:03:31Z,3940595511,213,2.6,3940595505,140,44.0,3940595509,212,14.0,3940595501,3,,3940595503,56,Back,3940595507,141,85.8,,,,,,,8fhfjo7zfz9u0xtn58qj9enrp,M. Islacker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490321783,23,50,1,1,32,6yhza3xbfafj5c9897mbkbudn,1,83.3,25.3,2022-12-11T12:03:34.413Z,2022-12-11T12:03:37Z,3940595719,233,22,3940595629,56,Center,3940595631,286,,,,,,,,,,,,,,,,,32ofctw7kn3l8eucrhku63dg5,L. Karl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490321793,22,7,1,1,32,4e5523it4v7s6kkakelbj9si5,1,16.7,74.7,2022-12-11T12:03:34.414Z,2022-12-11T12:03:36Z,3940595669,56,Back,3940595671,285,,3940595673,233,23,,,,,,,,,,,,,,,,76sdgmzs9ldvnnah6x7zlr7qh,A. Achcińska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490321795,23,49,1,1,33,4e5523it4v7s6kkakelbj9si5,1,15.4,75.3,2022-12-11T12:03:36.089Z,2022-12-11T12:03:36Z,,,,,,,,,,,,,,,,,,,,,,,,,9kmt7flw7n65qmfe0euadfd1x,G. Daughetee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490321827,24,1,1,1,34,4e5523it4v7s6kkakelbj9si5,1,15.4,75.3,2022-12-11T12:03:36.298Z,2022-12-11T12:03:41Z,3940595813,140,28.7,3940595819,213,0.7,3940595811,56,Back,3940595817,212,18.3,3940595815,141,92.7,,,,,,,,,,9kmt7flw7n65qmfe0euadfd1x,G. Daughetee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490321831,25,61,1,1,38,4e5523it4v7s6kkakelbj9si5,0,33.1,97.4,2022-12-11T12:03:40.897Z,2022-12-11T12:03:41Z,3940595837,56,Back,,,,,,,,,,,,,,,,,,,,,,az6k6sihxqdq5mzsa7htvkmlm,L. Donhauser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490321843,24,49,1,1,39,6yhza3xbfafj5c9897mbkbudn,1,56.4,9.7,2022-12-11T12:03:41.773Z,2022-12-11T12:03:41Z,,,,,,,,,,,,,,,,,,,,,,,,,c2w5fyxoq2xw8xm6asrn17x7t,M. Felde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490321885,25,1,1,1,42,6yhza3xbfafj5c9897mbkbudn,0,62.4,7.3,2022-12-11T12:03:44.748Z,2022-12-11T12:03:47Z,3940596033,56,Center,3940596039,212,9.9,3940596041,213,1.7,3940596037,141,21.6,3940596035,140,60.8,,,,,,,,,,c2w5fyxoq2xw8xm6asrn17x7t,M. Felde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490321901,26,61,1,1,46,4e5523it4v7s6kkakelbj9si5,1,35.7,76.2,2022-12-11T12:03:48.555Z,2022-12-11T12:03:48Z,3940596093,56,Back,,,,,,,,,,,,,,,,,,,,,,9vdyzvt8ehavj3sfugjoi3rze,L. Cordes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490321939,26,1,1,1,49,6yhza3xbfafj5c9897mbkbudn,0,74.8,13,2022-12-11T12:03:52.109Z,2022-12-11T12:03:54Z,3940596241,212,20.6,3940596231,2,,3940596239,141,38.8,3940596235,56,Center,3940596237,140,85.1,3940596243,213,1.0,,,,,,,dqaq4g6ls8bl56rpd3irjt6fp,H. Kayikçi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490321993,27,12,1,1,52,4e5523it4v7s6kkakelbj9si5,1,9.4,66.2,2022-12-11T12:03:54.856Z,2022-12-11T12:03:59Z,3940596483,56,Back,3940596487,141,43.7,3940596485,140,26.2,3940596491,213,5.6,3940596489,212,23.4,,,,,,,,,,9farsri8j50ajgnhkyur3l97t,A. Gavrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490321973,27,1,1,1,53,6yhza3xbfafj5c9897mbkbudn,1,78.8,41.1,2022-12-11T12:03:55.708Z,2022-12-11T12:03:57Z,3940596397,212,6.5,3940596393,140,81.0,3940596395,141,32.2,3940596391,56,Center,3940596399,213,5.1,,,,,,,,,,2ij21gq2d0xqcyho9t49glkvd,J. Minge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490321977,28,61,1,1,55,6yhza3xbfafj5c9897mbkbudn,1,81.2,33.5,2022-12-11T12:03:57.564Z,2022-12-11T12:03:57Z,3940596417,56,Center,,,,,,,,,,,,,,,,,,,,,,553b1ywtlhutb6uwv04dhhqdx,C. Bouziane,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490321987,29,15,1,1,56,6yhza3xbfafj5c9897mbkbudn,1,80.8,36.9,2022-12-11T12:03:58.876Z,2022-12-11T12:04:07Z,3940596637,82,,3940596817,215,,3940596647,233,28,3940596819,328,,3940596823,147,38.3,3940596825,230,98.8,3940596451,22,,3940596453,18,,2ij21gq2d0xqcyho9t49glkvd,J. Minge,,3940596805,76,3940596821,146,82.5,3940596455,56,Center,3940596807,29,3940596809,55,28,3940596827,231,47.5,3940596815,103,19,3940596633,72,3940596813,102,52.0,,,,,
2490321995,28,10,1,1,56,4e5523it4v7s6kkakelbj9si5,1,20.8,56.1,2022-12-11T12:03:58.976Z,2022-12-11T12:04:03Z,3940596495,56,Back,3940596659,233,29,3940596493,94,,,,,,,,,,,,,,,,,9vdyzvt8ehavj3sfugjoi3rze,L. Cordes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490322967,49,2,1,1,57,6yhza3xbfafj5c9897mbkbudn,1,76,40.6,2022-12-11T12:03:59.956Z,2022-12-11T12:06:21Z,3940600997,141,64.2,3940600995,140,80.6,3940600991,7,e6a4lxx6og97jg9qv4lplfo4p,3940600999,297,,3940600993,56,Center,,,,,,,,,,2ij21gq2d0xqcyho9t49glkvd,J. Minge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490322073,29,55,1,1,57,4e5523it4v7s6kkakelbj9si5,1,20.9,57.8,2022-12-11T12:03:59.957Z,2022-12-11T12:11:00Z,,,,,,,,,,,,,,,,,,,,,,,,,9vdyzvt8ehavj3sfugjoi3rze,L. Cordes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490322145,30,1,1,2,19,4e5523it4v7s6kkakelbj9si5,1,18.5,33.5,2022-12-11T12:04:21.776Z,2022-12-11T12:59:06Z,3940597253,213,5.1,3940597243,241,,3940597251,212,14.4,3940597245,56,Back,3940597241,5,,3940597249,141,14.3,3940597247,140,24.2,,,,19gypl4enklm01cxfzzbrb4yd,J. Pal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490322163,31,1,1,2,22,4e5523it4v7s6kkakelbj9si5,1,33.4,12.5,2022-12-11T12:04:25.144Z,2022-12-11T12:04:27Z,3940597307,212,18.8,3940597301,56,Right,3940597309,213,6.0,3940597305,141,4.9,3940597303,140,50.6,,,,,,,,,,aa257iqvul1ksok2v3ouoe86h,C. Degen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
