id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2503349125,197,61,1,21,6,4e5523it4v7s6kkakelbj9si5,1,64,97.8,2023-02-03T18:36:41.708Z,2023-02-03T18:36:41Z,4009275801,56,Left,,,,,,,,,,,,,,,,,,,,,,9uo1lm8ntj5o5vq1jutuvtb6d,S. Beck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503349155,164,5,1,21,7,2f7gua216miwsfd83rgjsn4ap,1,41.6,-2,2023-02-03T18:36:42.666Z,2023-02-03T18:59:22Z,4009275915,233,198,4009275897,56,Back,4009275899,347,,,,,,,,,,,,,,,,,3ucjekvg77wnqsybahjae5iei,V. Endemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503349137,198,5,1,21,7,4e5523it4v7s6kkakelbj9si5,0,58.4,102,2023-02-03T18:36:42.666Z,2023-02-03T18:36:45Z,4009275833,56,Left,4009275835,347,,4009275933,233,164,,,,,,,,,,,,,,,,9uo1lm8ntj5o5vq1jutuvtb6d,S. Beck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503349161,165,1,1,21,10,2f7gua216miwsfd83rgjsn4ap,0,47,0,2023-02-03T18:36:44.847Z,2023-02-03T18:36:46Z,4009275941,56,Right,4009275947,212,14.2,4009275939,107,,4009275945,141,11.1,4009275943,140,57.5,4009275949,213,0.7,,,,,,,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503349177,199,1,1,21,10,4e5523it4v7s6kkakelbj9si5,1,50.2,93,2023-02-03T18:36:45.329Z,2023-02-03T18:36:48Z,4009276027,56,Left,4009276031,141,93.9,4009276025,3,,4009276035,213,0.0,4009276029,140,67.9,4009276033,212,18.6,,,,,,,9kmt7flw7n65qmfe0euadfd1x,G. Daughetee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503349181,200,61,1,21,13,4e5523it4v7s6kkakelbj9si5,0,67.3,93.8,2023-02-03T18:36:48.666Z,2023-02-03T18:36:49Z,4009276053,56,Left,,,,,,,,,,,,,,,,,,,,,,35899uqibespufub1v01dwrmd,J. Beuschlein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503349185,166,50,1,21,15,2f7gua216miwsfd83rgjsn4ap,1,40.4,6.5,2023-02-03T18:36:49.928Z,2023-02-03T18:36:52Z,4009276059,56,Back,4009276143,233,201,4009276061,286,,,,,,,,,,,,,,,,,8az7xzsavwdqyuhal2yxml10q,K. Piljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503349197,201,7,1,21,15,4e5523it4v7s6kkakelbj9si5,1,59.6,93.5,2023-02-03T18:36:49.929Z,2023-02-03T18:36:52Z,4009276111,56,Left,4009276127,233,166,4009276109,167,,4009276113,285,,,,,,,,,,,,,,35899uqibespufub1v01dwrmd,J. Beuschlein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503349283,167,5,1,21,16,2f7gua216miwsfd83rgjsn4ap,1,38.7,-1.2,2023-02-03T18:36:51.577Z,2023-02-03T18:59:22Z,4009276573,233,202,4009276565,56,Back,4009276567,347,,,,,,,,,,,,,,,,,8az7xzsavwdqyuhal2yxml10q,K. Piljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503349203,202,5,1,21,16,4e5523it4v7s6kkakelbj9si5,0,61.3,101.2,2023-02-03T18:36:51.577Z,2023-02-03T18:37:03Z,4009276123,56,Left,4009276125,347,,4009276577,233,167,,,,,,,,,,,,,,,,35899uqibespufub1v01dwrmd,J. Beuschlein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503349293,168,1,1,21,28,2f7gua216miwsfd83rgjsn4ap,0,41.2,0,2023-02-03T18:37:03.272Z,2023-02-03T18:37:05Z,4009276619,213,0.2,4009276615,141,5.6,4009276609,107,,4009276613,140,58.9,4009276617,212,19.1,4009276611,56,Right,,,,,,,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503349309,203,1,1,21,30,4e5523it4v7s6kkakelbj9si5,0,45.3,96.5,2023-02-03T18:37:05.674Z,2023-02-03T18:37:07Z,4009276677,3,,4009276683,141,100.0,4009276685,212,14.2,4009276679,56,Back,4009276687,213,2.9,4009276681,140,32.2,,,,,,,9uo1lm8ntj5o5vq1jutuvtb6d,S. Beck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503349401,169,5,1,21,31,2f7gua216miwsfd83rgjsn4ap,1,66.2,-1.7,2023-02-03T18:37:06.745Z,2023-02-03T18:37:20Z,4009277129,233,204,4009277123,347,,4009277121,56,Right,,,,,,,,,,,,,,,,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503349313,204,5,1,21,31,4e5523it4v7s6kkakelbj9si5,0,33.8,101.7,2023-02-03T18:37:06.745Z,2023-02-03T18:59:23Z,4009276695,347,,4009276693,56,Back,4009277143,233,169,,,,,,,,,,,,,,,,9uo1lm8ntj5o5vq1jutuvtb6d,S. Beck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503349467,170,1,1,21,45,2f7gua216miwsfd83rgjsn4ap,1,64.7,0,2023-02-03T18:37:20.344Z,2023-02-03T18:37:31Z,4009277449,1,,4009277437,107,,4009277443,141,18.2,4009277445,212,31.9,4009277441,140,37.3,4009277439,56,Back,4009277447,213,2.7,,,,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503349481,171,1,1,21,56,2f7gua216miwsfd83rgjsn4ap,1,33.8,32.5,2023-02-03T18:37:30.976Z,2023-02-03T18:37:32Z,4009277509,140,16.7,4009277511,141,56.3,4009277515,213,2.4,4009277513,212,24.2,4009277507,56,Back,,,,,,,,,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503349507,172,1,1,21,57,2f7gua216miwsfd83rgjsn4ap,0,20.4,59.6,2023-02-03T18:37:32.161Z,2023-02-03T18:37:40Z,4009277637,213,1.2,4009277629,56,Back,4009277633,141,100.0,4009277635,212,30.9,4009277631,140,32.3,,,,,,,,,,5538ubmpq7ijg9s6fyt0qwglw,S. Winkler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503349509,173,5,1,22,0,2f7gua216miwsfd83rgjsn4ap,0,31.8,101.5,2023-02-03T18:37:35.154Z,2023-02-03T18:37:47Z,4009278061,233,205,4009277643,56,Back,4009277645,347,,,,,,,,,,,,,,,,,ikr5jm07viu4wblicjededt6,E. Touon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503349595,205,5,1,22,0,4e5523it4v7s6kkakelbj9si5,1,68.2,-1.5,2023-02-03T18:37:35.154Z,2023-02-03T18:59:23Z,4009278023,56,Right,4009278025,347,,4009278041,233,173,,,,,,,,,,,,,,,,4y1m1y07xg9wwfnogsxtcj93p,M. Wilde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503349627,206,1,1,22,11,4e5523it4v7s6kkakelbj9si5,1,68.1,0,2023-02-03T18:37:46.347Z,2023-02-03T18:37:50Z,4009278171,213,0.7,4009278161,107,,4009278169,212,15.9,4009278165,140,79.4,4009278163,56,Right,4009278167,141,14.3,,,,,,,az6k6sihxqdq5mzsa7htvkmlm,L. Donhauser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503349639,207,1,1,22,16,4e5523it4v7s6kkakelbj9si5,1,79.4,14.3,2023-02-03T18:37:50.811Z,2023-02-03T18:37:52Z,4009278233,141,6.5,4009278237,213,3.6,4009278229,56,Right,4009278235,212,12.4,4009278231,140,68.7,,,,,,,,,,35899uqibespufub1v01dwrmd,J. Beuschlein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503349675,208,43,1,22,17,4e5523it4v7s6kkakelbj9si5,1,0,0,2023-02-03T18:37:52.603Z,2023-02-03T19:11:31Z,4009278383,212,9.0,4009278377,56,Right,4009278385,213,3.4,4009278381,141,5.5,4009354807,144,1,4009278379,140,60.5,,,,,,,az6k6sihxqdq5mzsa7htvkmlm,L. Donhauser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503349679,209,4,1,22,18,4e5523it4v7s6kkakelbj9si5,1,62.9,10.4,2023-02-03T18:37:53.498Z,2023-02-03T18:38:03Z,4009278395,56,Right,4009278393,13,,4009278401,286,,4009278397,152,,4009278605,295,,4009278405,233,174,,,,,,,az6k6sihxqdq5mzsa7htvkmlm,L. Donhauser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503349657,174,4,1,22,18,2f7gua216miwsfd83rgjsn4ap,0,37.1,89.6,2023-02-03T18:37:53.499Z,2023-02-03T18:38:00Z,4009278521,295,,4009278267,152,,4009278271,285,,4009278427,233,209,4009278265,56,Back,4009278263,13,,,,,,,,epxe17rtw23fpslr1e6cxlffu,N. Kowalski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503349825,210,1,1,22,45,4e5523it4v7s6kkakelbj9si5,1,60.4,10,2023-02-03T18:38:20.062Z,2023-02-03T19:10:04Z,4009279247,213,0.9,4009279235,155,,4009279237,152,,4009279245,212,47.1,4009279233,5,,4009279239,56,Center,4009279241,140,89.3,4009279243,141,62.9,76sdgmzs9ldvnnah6x7zlr7qh,A. Achcińska,4009280039,210,15,4009279249,1,,1,4009280041,154,,,,,,,,,,,,,,,,,,,,
2503349837,211,44,1,22,50,4e5523it4v7s6kkakelbj9si5,1,89.2,59.5,2023-02-03T18:38:25.345Z,2023-02-03T18:38:45Z,4009279757,233,177,4009279285,286,,4009279283,56,Center,,,,,,,,,,,,,,,,9uo1lm8ntj5o5vq1jutuvtb6d,S. Beck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503349869,177,44,1,22,50,2f7gua216miwsfd83rgjsn4ap,0,10.8,40.5,2023-02-03T18:38:25.346Z,2023-02-03T19:10:19Z,4009279773,233,211,4009279403,56,Back,4009279405,285,,,,,,,,,,,,,,,,,9uu3awe8j2wf502ke5l9nwg5x,J. Meißner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503349843,212,15,1,22,51,4e5523it4v7s6kkakelbj9si5,1,91.2,60.2,2023-02-03T18:38:26.590Z,2023-02-03T19:10:04Z,4009280061,154,,4009279883,328,,4009280057,77,,4009279299,56,Center,4009280069,103,31.0,4009279879,15,,4009280063,55,210,4009279297,17,,9uo1lm8ntj5o5vq1jutuvtb6d,S. Beck,4009279877,24,,4009280073,147,51.3,,4009280079,233,176,4009280067,102,53.1,4009280071,146,98.1,4009280059,29,,,,,,,,,,,
2503349835,176,10,1,22,51,2f7gua216miwsfd83rgjsn4ap,1,2.4,47.1,2023-02-03T18:38:26.690Z,2023-02-03T18:40:13Z,4009279277,178,,4009279281,56,Back,4009279279,182,,4009279917,233,212,4009279275,177,,,,,,,,,,,5538ubmpq7ijg9s6fyt0qwglw,S. Winkler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503349833,175,52,1,22,51,2f7gua216miwsfd83rgjsn4ap,1,5.6,48.2,2023-02-03T18:38:26.700Z,2023-02-03T18:38:28Z,,,,,,,,,,,,,,,,,,,,,,,,,5538ubmpq7ijg9s6fyt0qwglw,S. Winkler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503349887,178,1,1,23,0,2f7gua216miwsfd83rgjsn4ap,0,8.4,46.6,2023-02-03T18:38:34.947Z,2023-02-03T18:39:06Z,4009279479,212,42.8,4009279475,140,37.5,4009279473,56,Back,4009279481,213,5.5,4009279477,141,2.5,4009279483,1,,4009279471,123,,,,,5538ubmpq7ijg9s6fyt0qwglw,S. Winkler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503349889,179,43,1,23,0,2f7gua216miwsfd83rgjsn4ap,1,0,0,2023-02-03T18:38:35.689Z,2023-02-03T18:39:07Z,4009279487,347,0,4009279485,56,Back,4009280495,144,5,,,,,,,,,,,,,,,,5538ubmpq7ijg9s6fyt0qwglw,S. Winkler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503349935,180,1,1,23,3,2f7gua216miwsfd83rgjsn4ap,0,39.4,2,2023-02-03T18:38:37.851Z,2023-02-03T18:38:41Z,4009279647,140,86.8,4009279651,212,55.5,4009279643,155,,4009279653,213,0.5,4009279645,56,Center,4009279655,1,,4009279649,141,38.2,,,,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503349947,213,52,1,23,8,4e5523it4v7s6kkakelbj9si5,1,12.4,57.3,2023-02-03T18:38:43.198Z,2023-02-03T18:38:43Z,,,,,,,,,,,,,,,,,,,,,,,,,19gypl4enklm01cxfzzbrb4yd,J. Pal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503350041,214,1,1,23,18,4e5523it4v7s6kkakelbj9si5,1,10.8,55.8,2023-02-03T18:38:52.893Z,2023-02-03T18:38:54Z,4009280151,56,Back,4009280157,212,31.2,4009280149,123,,4009280159,213,5.3,4009280155,141,17.1,4009280153,140,26.8,,,,,,,19gypl4enklm01cxfzzbrb4yd,J. Pal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503350047,215,1,1,23,20,4e5523it4v7s6kkakelbj9si5,1,29.9,12.6,2023-02-03T18:38:54.813Z,2023-02-03T18:38:56Z,4009280171,140,24.0,4009280175,212,12.8,4009280169,56,Back,4009280177,213,2.1,4009280173,141,29.1,,,,,,,,,,az6k6sihxqdq5mzsa7htvkmlm,L. Donhauser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503350059,216,1,1,23,21,4e5523it4v7s6kkakelbj9si5,1,24,30,2023-02-03T18:38:56.092Z,2023-02-03T18:39:00Z,4009280245,140,29.3,4009280243,56,Back,4009280249,212,27.8,4009280247,141,70.0,4009280251,213,1.4,,,,,,,,,,9vdyzvt8ehavj3sfugjoi3rze,L. Cordes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503350091,217,1,1,23,25,4e5523it4v7s6kkakelbj9si5,1,34.9,72.3,2023-02-03T18:39:00.461Z,2023-02-03T18:39:04Z,4009280399,213,4.7,4009280393,141,39.4,4009280395,212,22.4,4009280391,140,34.0,4009280389,56,Back,,,,,,,,,,6089nfwh31ha73pl7vlla75cl,S. Puntigam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503350109,218,1,1,23,29,4e5523it4v7s6kkakelbj9si5,1,35.3,43.9,2023-02-03T18:39:03.981Z,2023-02-03T18:39:05Z,4009280461,141,13.4,4009280457,56,Back,4009280465,213,4.9,4009280459,140,38.4,4009280463,212,21.0,,,,,,,,,,9vdyzvt8ehavj3sfugjoi3rze,L. Cordes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503350129,219,1,1,23,30,4e5523it4v7s6kkakelbj9si5,1,38.7,18.5,2023-02-03T18:39:05.709Z,2023-02-03T18:39:08Z,4009280545,140,31.4,4009280543,56,Back,4009280549,212,16.0,4009280551,213,2.1,4009280547,141,39.2,,,,,,,,,,76sdgmzs9ldvnnah6x7zlr7qh,A. Achcińska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503350147,220,1,1,23,33,4e5523it4v7s6kkakelbj9si5,1,32.5,38.6,2023-02-03T18:39:08.460Z,2023-02-03T18:39:11Z,4009280655,212,33.7,4009280653,141,87.8,4009280659,1,,4009280649,56,Back,4009280651,140,36.4,4009280657,213,1.4,,,,,,,9vdyzvt8ehavj3sfugjoi3rze,L. Cordes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503350165,221,1,1,23,37,4e5523it4v7s6kkakelbj9si5,1,39.1,86.6,2023-02-03T18:39:11.869Z,2023-02-03T18:39:14Z,4009280725,140,59.6,4009280723,56,Left,4009280729,212,21.9,4009280727,141,80.9,4009280731,213,6.1,,,,,,,,,,6089nfwh31ha73pl7vlla75cl,S. Puntigam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503350167,222,1,1,23,39,4e5523it4v7s6kkakelbj9si5,1,57.9,82.9,2023-02-03T18:39:14.509Z,2023-02-03T18:39:15Z,4009280745,212,10.3,4009280743,141,94.7,4009280739,56,Left,4009280747,213,0.9,4009280741,140,64.1,,,,,,,,,,8fhfjo7zfz9u0xtn58qj9enrp,M. Islacker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503350185,223,1,1,23,40,4e5523it4v7s6kkakelbj9si5,1,63.7,94.7,2023-02-03T18:39:15.549Z,2023-02-03T18:39:18Z,4009280867,212,7.9,4009280863,140,65.8,4009280865,141,83.5,4009280869,213,5.0,4009280861,56,Left,,,,,,,,,,9kmt7flw7n65qmfe0euadfd1x,G. Daughetee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503350189,224,50,1,23,43,4e5523it4v7s6kkakelbj9si5,1,64,94.6,2023-02-03T18:39:18.750Z,2023-02-03T18:39:21Z,4009280887,286,,4009280885,56,Left,4009280965,233,181,,,,,,,,,,,,,,,,9uo1lm8ntj5o5vq1jutuvtb6d,S. Beck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503350201,181,7,1,23,43,2f7gua216miwsfd83rgjsn4ap,0,36,5.4,2023-02-03T18:39:18.751Z,2023-02-03T18:39:21Z,4009280951,233,224,4009280947,56,Back,4009280949,285,,,,,,,,,,,,,,,,,8az7xzsavwdqyuhal2yxml10q,K. Piljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503350221,226,61,1,23,45,4e5523it4v7s6kkakelbj9si5,1,61.8,96.2,2023-02-03T18:39:20.402Z,2023-02-03T18:39:26Z,4009281015,56,Left,,,,,,,,,,,,,,,,,,,,,,9uo1lm8ntj5o5vq1jutuvtb6d,S. Beck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503350243,182,5,1,23,46,2f7gua216miwsfd83rgjsn4ap,1,34.7,-1.5,2023-02-03T18:39:21.556Z,2023-02-03T18:39:59Z,4009281121,347,,4009281119,56,Back,4009282061,233,225,,,,,,,,,,,,,,,,8az7xzsavwdqyuhal2yxml10q,K. Piljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503350219,225,5,1,23,46,4e5523it4v7s6kkakelbj9si5,0,65.3,101.5,2023-02-03T18:39:21.556Z,2023-02-03T18:59:23Z,4009282077,233,182,4009281009,347,,4009281007,56,Left,,,,,,,,,,,,,,,,9uo1lm8ntj5o5vq1jutuvtb6d,S. Beck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503350253,183,1,1,23,54,2f7gua216miwsfd83rgjsn4ap,0,32.2,0,2023-02-03T18:39:29.060Z,2023-02-03T18:39:31Z,4009281161,141,6.4,4009281159,140,47.9,4009281163,212,17.4,4009281165,213,0.3,4009281155,107,,4009281157,56,Back,,,,,,,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503350251,227,8,1,23,55,4e5523it4v7s6kkakelbj9si5,1,53.6,94.8,2023-02-03T18:39:30.654Z,2023-02-03T18:39:30Z,4009281153,56,Left,,,,,,,,,,,,,,,,,,,,,,9uo1lm8ntj5o5vq1jutuvtb6d,S. Beck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503350295,184,5,1,23,57,2f7gua216miwsfd83rgjsn4ap,1,51.4,-2,2023-02-03T18:39:31.872Z,2023-02-03T18:59:23Z,4009281337,233,228,4009281333,56,Right,4009281335,347,,,,,,,,,,,,,,,,,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503350261,228,5,1,23,57,4e5523it4v7s6kkakelbj9si5,0,48.6,102,2023-02-03T18:39:31.872Z,2023-02-03T18:39:38Z,4009281201,56,Back,4009281341,233,184,4009281203,347,,,,,,,,,,,,,,,,,9uo1lm8ntj5o5vq1jutuvtb6d,S. Beck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503350399,185,1,1,24,12,2f7gua216miwsfd83rgjsn4ap,1,54.3,0,2023-02-03T18:39:46.805Z,2023-02-03T18:39:50Z,4009281795,56,Right,4009281793,107,,4009281797,140,60.7,4009281799,141,14.7,4009281801,212,13.2,4009281803,213,1.0,,,,,,,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503350423,186,1,1,24,15,2f7gua216miwsfd83rgjsn4ap,0,67,8.2,2023-02-03T18:39:50.789Z,2023-02-03T18:39:54Z,4009281907,213,0.1,4009281903,141,15.8,4009281905,212,36.0,4009281909,1,,4009281901,140,100.0,4009281899,56,Right,,,,,,,6el60ixesyykp18873zddqve2,R. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503350425,187,5,1,24,18,2f7gua216miwsfd83rgjsn4ap,0,101.4,13.7,2023-02-03T18:39:53.777Z,2023-02-03T18:59:24Z,4009281911,56,Right,4009281925,233,229,4009281913,346,,,,,,,,,,,,,,,,,6el60ixesyykp18873zddqve2,R. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503350419,229,5,1,24,18,4e5523it4v7s6kkakelbj9si5,1,-1.4,86.3,2023-02-03T18:39:53.777Z,2023-02-03T18:39:55Z,4009281917,233,187,4009281879,56,Back,4009281881,346,,,,,,,,,,,,,,,,,9kmt7flw7n65qmfe0euadfd1x,G. Daughetee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503350607,230,1,1,24,50,4e5523it4v7s6kkakelbj9si5,1,4.3,57.6,2023-02-03T18:40:25.520Z,2023-02-03T18:40:28Z,4009282891,74,,4009282885,213,0.4,4009282877,56,Back,4009282883,212,40.5,4009282881,141,81.8,4009282879,140,39.5,4009282875,124,,4009282887,1,,19gypl4enklm01cxfzzbrb4yd,J. Pal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503350617,231,1,1,24,53,4e5523it4v7s6kkakelbj9si5,0,36.3,82.4,2023-02-03T18:40:28.271Z,2023-02-03T18:40:29Z,4009282945,212,17.3,4009282943,141,57.8,4009282947,213,4.5,4009282939,56,Back,4009282941,140,32.2,,,,,,,,,,76sdgmzs9ldvnnah6x7zlr7qh,A. Achcińska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503350625,188,49,1,24,54,2f7gua216miwsfd83rgjsn4ap,1,64,34.5,2023-02-03T18:40:29.386Z,2023-02-03T18:40:29Z,,,,,,,,,,,,,,,,,,,,,,,,,epxe17rtw23fpslr1e6cxlffu,N. Kowalski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503350639,189,1,1,24,54,2f7gua216miwsfd83rgjsn4ap,0,64,34.5,2023-02-03T18:40:29.534Z,2023-02-03T18:40:32Z,4009283027,56,Center,4009283035,213,6.1,4009283033,212,26.2,4009283029,140,88.3,4009283031,141,25.6,,,,,,,,,,epxe17rtw23fpslr1e6cxlffu,N. Kowalski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503350653,232,59,1,24,59,4e5523it4v7s6kkakelbj9si5,1,0,0,2023-02-03T18:40:34.352Z,2023-02-03T18:40:34Z,4009283103,56,Back,,,,,,,,,,,,,,,,,,,,,,19gypl4enklm01cxfzzbrb4yd,J. Pal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503350655,233,52,1,24,59,4e5523it4v7s6kkakelbj9si5,1,7.6,74.1,2023-02-03T18:40:34.768Z,2023-02-03T18:40:35Z,,,,,,,,,,,,,,,,,,,,,,,,,19gypl4enklm01cxfzzbrb4yd,J. Pal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503350759,234,43,1,25,17,4e5523it4v7s6kkakelbj9si5,1,0,0,2023-02-03T18:40:51.968Z,2023-02-03T18:40:55Z,4009283705,144,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503350817,190,27,1,25,21,2f7gua216miwsfd83rgjsn4ap,1,0,0,2023-02-03T18:40:56.184Z,2023-02-03T18:41:00Z,4009283885,233,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503350819,235,27,1,25,21,4e5523it4v7s6kkakelbj9si5,1,0,0,2023-02-03T18:40:56.184Z,2023-02-03T18:41:01Z,4009283893,233,190,4009283871,41,Injury,4009283873,53,19gypl4enklm01cxfzzbrb4yd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503350847,191,28,1,25,27,2f7gua216miwsfd83rgjsn4ap,1,0,0,2023-02-03T18:41:02.363Z,2023-02-03T18:41:04Z,4009283981,55,190,4009284045,233,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503350857,236,28,1,25,27,4e5523it4v7s6kkakelbj9si5,1,0,0,2023-02-03T18:41:02.363Z,2023-02-03T18:41:04Z,4009284033,55,235,4009284065,233,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503350853,192,68,1,25,28,2f7gua216miwsfd83rgjsn4ap,0,0,0,2023-02-03T18:41:02.960Z,2023-02-03T18:41:03Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503350859,237,68,1,25,29,4e5523it4v7s6kkakelbj9si5,1,0,0,2023-02-03T18:41:04.418Z,2023-02-03T18:41:04Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503350877,238,1,1,25,30,4e5523it4v7s6kkakelbj9si5,1,10.9,72.1,2023-02-03T18:41:05.569Z,2023-02-03T18:41:07Z,4009284149,141,27.9,4009284145,56,Back,4009284155,1,,4009284153,213,5.3,4009284151,212,35.4,4009284147,140,28.8,,,,,,,19gypl4enklm01cxfzzbrb4yd,J. Pal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503350913,239,1,1,25,32,4e5523it4v7s6kkakelbj9si5,1,28.9,29.4,2023-02-03T18:41:07.777Z,2023-02-03T18:41:12Z,4009284331,212,28.6,4009284333,213,1.5,4009284329,141,71.5,4009284327,140,29.5,4009284325,56,Back,,,,,,,,,,9vdyzvt8ehavj3sfugjoi3rze,L. Cordes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
