id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2504453919,1,34,16,0,0,dpp6fex0mdxsxhdct2qf66x5n,1,0,0,2023-02-05T14:15:32.062Z,2023-02-05T15:09:44Z,4015036375,194,eyqhxpni376pocsunribu1jv9,4015036367,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5",4015036373,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",4015036365,30,"q4va8vnwzmwtdo6qymq4ywgl, dzwhmhd3jlg8yz0ijm6mz2ei1, 46wf8el37rvruhacvvbv38z1m, 1asefru50u06hyhmoa7d9qcx5, 2lsz8g4mvgqvartyjfud90e6t, 1f2ltq7gcnimsdgixp8w36eax, eyqhxpni376pocsunribu1jv9, bf38nsprlsb7783sgyl1ezq3t, 3de90guq76ncq4iqhstw29u22, 9yzs0w3tjas15ic0o2b51q86h, gvm839vxy6tkznrtw9mop17u, 764yxrb6zqxke8l61qjd4o3qh, c36h9olifkg6s63uktgf1puqd, 8djtc44u653lmy03mnniax3l6, ed31f3of5iql0onh9uellvtnt, 54psl26zc4rs8cjnahl0jel05, 2h5t74e8r147rzbett9on72sp, 2gty977zjk5dpr6o72ybepp90, 4fidubhquqmngl2s15ozqfip6, 3fr48r9jcs4uw3he2ps7xu904",4015036369,59,"27, 13, 14, 30, 3, 24, 6, 15, 9, 18, 7, 2, 4, 16, 17, 20, 22, 25, 29, 33",4015246079,197,12251,4015036371,130,17,4015036377,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504454367,1,34,16,0,0,4moe0x01r1f5w30g38wshyftp,1,0,0,2023-02-05T14:15:56.266Z,2023-02-05T15:21:12Z,4015038665,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4015038651,130,18,4015038645,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5",4015245435,197,13485,4015038647,59,"31, 6, 27, 23, 14, 5, 18, 19, 21, 15, 11, 1, 8, 10, 13, 22, 24, 32, 38",4015038655,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0",4015038643,30,"bbmtozpiuyy7rtk7u87g5p79w, 4f16klwhusyiwjej79nx4y76x, u8p6vsrl3b7ndbj3cj5owlih, yfdg1l58kdyyuodyqjwhwbth, 7cisqfcp1zysc12owj5j4zpx, 865nmkmx9qstpt90gc7bvp5ud, 7ektyvpzu0yj1b9dm7yfkxh3p, 874o1s057ddcizshsu10wu6t, ddb1x770krfpb3tm4oie234a2, 8ruo0cyz6gvcp7yiks9fz1ed, 6mj7z1yytw7jrbnbpu2mqyezu, 31kgqm4bhyekwwhye2cflt979, 31cikgu3amy77e8452p6rj816, 7mfl844y4zw1u07g3owaxyaga, 8s3zfsb1yqt3trc1n9jcxiol, cdzfyzjbmsg88l4r24mwx1ryt, 2f4mu47m5t1lhn9sp4umhjtp0, eqfpy2v3q1fzy13317hwl8yc5, 6f5xvyg8yfw1a7kgigpa8duc",4015038661,194,7ektyvpzu0yj1b9dm7yfkxh3p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504494855,2,32,1,0,0,dpp6fex0mdxsxhdct2qf66x5n,1,0,0,2023-02-05T15:02:23.144Z,2023-02-05T15:02:23Z,4015254069,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504494859,2,32,1,0,0,4moe0x01r1f5w30g38wshyftp,1,0,0,2023-02-05T15:02:23.144Z,2023-02-05T15:02:25Z,4015254077,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504494889,3,1,1,0,0,dpp6fex0mdxsxhdct2qf66x5n,1,50.2,49.7,2023-02-05T15:02:23.244Z,2023-02-05T15:02:26Z,4015254251,141,55.2,4015254249,140,32.7,4015254257,279,S,4015254253,212,18.8,4015254255,213,2.9,4015254247,56,Back,,,,,,,3de90guq76ncq4iqhstw29u22,C. Bücher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504494921,4,1,1,0,2,dpp6fex0mdxsxhdct2qf66x5n,1,32.7,55.2,2023-02-05T15:02:25.968Z,2023-02-05T15:02:28Z,4015254435,56,Back,4015254439,141,72.7,4015254441,212,13.7,4015254437,140,26.3,4015254443,213,2.1,,,,,,,,,,bf38nsprlsb7783sgyl1ezq3t,E. Van Deursen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504494963,5,1,1,0,5,dpp6fex0mdxsxhdct2qf66x5n,1,26,72.1,2023-02-05T15:02:28.736Z,2023-02-05T15:02:32Z,4015254675,56,Back,4015254679,141,47.9,4015254681,212,16.9,4015254677,140,22.2,4015254683,213,4.5,,,,,,,,,,1asefru50u06hyhmoa7d9qcx5,L. Marti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504494975,6,1,1,0,8,dpp6fex0mdxsxhdct2qf66x5n,1,22.2,47.9,2023-02-05T15:02:32.128Z,2023-02-05T15:02:34Z,4015254777,213,1.3,4015254771,140,27.9,4015254775,212,19.2,4015254769,56,Back,4015254773,141,74.7,,,,,,,,,,2lsz8g4mvgqvartyjfud90e6t,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504495023,7,1,1,0,10,dpp6fex0mdxsxhdct2qf66x5n,1,28.3,74.1,2023-02-05T15:02:34.129Z,2023-02-05T15:02:38Z,4015255077,212,14.5,4015255071,56,Back,4015255073,140,25.3,4015255079,213,4.5,4015255075,141,53.3,,,,,,,,,,1asefru50u06hyhmoa7d9qcx5,L. Marti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504495055,8,1,1,0,15,dpp6fex0mdxsxhdct2qf66x5n,1,25.3,53.3,2023-02-05T15:02:38.769Z,2023-02-05T15:02:41Z,4015255243,140,28.5,4015255249,213,1.4,4015255245,141,77.3,4015255241,56,Back,4015255247,212,16.7,,,,,,,,,,2lsz8g4mvgqvartyjfud90e6t,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504495075,9,1,1,0,17,dpp6fex0mdxsxhdct2qf66x5n,1,28.3,77.3,2023-02-05T15:02:41.041Z,2023-02-05T15:02:43Z,4015255359,141,96.3,4015255355,56,Back,4015255363,213,0.8,4015255357,140,41.2,4015255361,212,18.7,,,,,,,,,,1asefru50u06hyhmoa7d9qcx5,L. Marti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504495087,10,1,1,0,19,dpp6fex0mdxsxhdct2qf66x5n,0,41.4,96.3,2023-02-05T15:02:42.897Z,2023-02-05T15:02:44Z,4015255479,286,,4015255475,233,3,4015255419,140,45.9,4015255425,213,5.9,4015255473,236,,4015255417,56,Back,4015255421,141,93.3,4015255423,212,5.1,gvm839vxy6tkznrtw9mop17u,Ivana Fuso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504495093,3,74,1,0,19,4moe0x01r1f5w30g38wshyftp,1,44.4,8.2,2023-02-05T15:02:42.898Z,2023-02-05T15:24:47Z,4015255455,56,Back,4015255457,285,,4015255515,233,10,,,,,,,,,,,,,,,,4f16klwhusyiwjej79nx4y76x,R. Wichmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504495111,4,5,1,0,20,4moe0x01r1f5w30g38wshyftp,0,46.1,-1.4,2023-02-05T15:02:44.018Z,2023-02-05T15:42:04Z,4015255535,347,,4015255533,56,Back,4015255647,233,11,,,,,,,,,,,,,,,,4f16klwhusyiwjej79nx4y76x,R. Wichmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504495139,11,5,1,0,20,dpp6fex0mdxsxhdct2qf66x5n,1,53.9,101.4,2023-02-05T15:02:44.018Z,2023-02-05T15:02:46Z,4015255627,233,4,4015255615,347,,4015255613,56,Left,,,,,,,,,,,,,,,,gvm839vxy6tkznrtw9mop17u,Ivana Fuso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504495179,12,1,1,0,23,dpp6fex0mdxsxhdct2qf66x5n,1,47.8,100,2023-02-05T15:02:46.481Z,2023-02-05T15:02:50Z,4015255787,140,80.9,4015255783,107,,4015255791,212,36.7,4015255795,213,6.0,4015255799,1,,4015255785,56,Left,4015255789,141,83.6,,,,gvm839vxy6tkznrtw9mop17u,Ivana Fuso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504495183,13,61,1,0,26,dpp6fex0mdxsxhdct2qf66x5n,0,80.9,83.6,2023-02-05T15:02:50.081Z,2023-02-05T15:02:50Z,4015255807,56,Left,,,,,,,,,,,,,,,,,,,,,,3de90guq76ncq4iqhstw29u22,C. Bücher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504495203,5,49,1,0,28,4moe0x01r1f5w30g38wshyftp,1,8,16.1,2023-02-05T15:02:51.723Z,2023-02-05T15:58:14Z,,,,,,,,,,,,,,,,,,,,,,,,,874o1s057ddcizshsu10wu6t,S. Matheis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504495227,6,1,1,0,30,4moe0x01r1f5w30g38wshyftp,0,8.2,2.3,2023-02-05T15:02:53.547Z,2023-02-05T15:03:12Z,4015256199,236,,4015256015,212,0.9,4015256017,213,0,4015256001,157,,4015256013,141,2.3,4015256205,286,,4015256201,233,14,4015256019,1,,874o1s057ddcizshsu10wu6t,S. Matheis,4015256011,140,9.1,4015256007,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,
2504495255,14,74,1,0,30,dpp6fex0mdxsxhdct2qf66x5n,1,82.8,97.4,2023-02-05T15:02:53.548Z,2023-02-05T15:24:47Z,4015256211,233,6,4015256167,56,Left,4015256169,285,,,,,,,,,,,,,,,,,9yzs0w3tjas15ic0o2b51q86h,J. Bayings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504495301,7,5,1,0,31,4moe0x01r1f5w30g38wshyftp,1,12.8,-1.2,2023-02-05T15:02:54.698Z,2023-02-05T15:03:01Z,4015256425,347,,4015256423,56,Back,4015256475,233,15,,,,,,,,,,,,,,,,7ektyvpzu0yj1b9dm7yfkxh3p,L. Hausicke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504495277,15,5,1,0,31,dpp6fex0mdxsxhdct2qf66x5n,0,87.2,101.2,2023-02-05T15:02:54.698Z,2023-02-05T15:42:05Z,4015256297,347,,4015256479,233,7,4015256295,56,Left,,,,,,,,,,,,,,,,9yzs0w3tjas15ic0o2b51q86h,J. Bayings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504495337,8,1,1,0,39,4moe0x01r1f5w30g38wshyftp,1,11,0,2023-02-05T15:03:02.891Z,2023-02-05T15:03:05Z,4015256627,107,,4015256635,212,18.7,4015256631,140,28.7,4015256629,56,Back,4015256637,213,0.1,4015256633,141,1.6,,,,,,,865nmkmx9qstpt90gc7bvp5ud,M. Ulbrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504495341,9,61,1,0,41,4moe0x01r1f5w30g38wshyftp,0,28.7,1.6,2023-02-05T15:03:04.355Z,2023-02-05T15:54:47Z,4015256653,56,Back,,,,,,,,,,,,,,,,,,,,,,8ruo0cyz6gvcp7yiks9fz1ed,J. Sehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504495353,10,5,1,0,42,4moe0x01r1f5w30g38wshyftp,0,28,-0.8,2023-02-05T15:03:05.250Z,2023-02-05T15:42:05Z,4015256703,347,,4015257085,233,16,4015256701,56,Back,,,,,,,,,,,,,,,,8ruo0cyz6gvcp7yiks9fz1ed,J. Sehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504495415,16,5,1,0,42,dpp6fex0mdxsxhdct2qf66x5n,1,72,100.8,2023-02-05T15:03:05.250Z,2023-02-05T15:03:12Z,4015257047,56,Left,4015257061,233,10,4015257049,347,,,,,,,,,,,,,,,,,9yzs0w3tjas15ic0o2b51q86h,J. Bayings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504495463,17,1,1,0,48,dpp6fex0mdxsxhdct2qf66x5n,1,70.8,100,2023-02-05T15:03:11.905Z,2023-02-05T15:03:15Z,4015257313,107,,4015257323,213,4.8,4015257321,212,14.7,4015257317,140,72.0,4015257315,56,Left,4015257319,141,79.0,,,,,,,1asefru50u06hyhmoa7d9qcx5,L. Marti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504495485,18,1,1,0,52,dpp6fex0mdxsxhdct2qf66x5n,0,72,79,2023-02-05T15:03:15.506Z,2023-02-05T15:03:16Z,4015257397,140,84.6,4015257403,213,5.6,4015257395,56,Center,4015257399,141,63.1,4015257401,212,17.1,,,,,,,,,,gvm839vxy6tkznrtw9mop17u,Ivana Fuso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504495497,11,49,1,0,53,4moe0x01r1f5w30g38wshyftp,1,13.1,47.8,2023-02-05T15:03:17.082Z,2023-02-05T15:03:17Z,,,,,,,,,,,,,,,,,,,,,,,,,yfdg1l58kdyyuodyqjwhwbth,H. Németh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504495505,12,1,1,0,54,4moe0x01r1f5w30g38wshyftp,0,13.1,47.8,2023-02-05T15:03:17.181Z,2023-02-05T15:58:36Z,4015257491,140,22.4,4015257489,56,Back,4015257497,213,5.1,4015257493,141,11.3,4015257495,212,26.7,,,,,,,,,,yfdg1l58kdyyuodyqjwhwbth,H. Németh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504495513,19,49,1,0,55,dpp6fex0mdxsxhdct2qf66x5n,1,72.6,92.9,2023-02-05T15:03:18.257Z,2023-02-05T15:03:18Z,,,,,,,,,,,,,,,,,,,,,,,,,1asefru50u06hyhmoa7d9qcx5,L. Marti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504495563,20,1,1,0,56,dpp6fex0mdxsxhdct2qf66x5n,1,71.9,93,2023-02-05T15:03:19.554Z,2023-02-05T15:03:22Z,4015257811,212,29.2,4015257805,56,Back,4015257809,141,78.7,4015257813,213,3.5,4015257807,140,45.7,,,,,,,,,,1asefru50u06hyhmoa7d9qcx5,L. Marti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504495645,21,1,1,0,59,dpp6fex0mdxsxhdct2qf66x5n,1,45.7,78.7,2023-02-05T15:03:22.401Z,2023-02-05T15:03:28Z,4015258237,212,47.8,4015258229,196,,4015258231,56,Back,4015258241,1,,4015258233,140,40.2,4015258235,141,8.9,4015258239,213,4.6,,,,2lsz8g4mvgqvartyjfud90e6t,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504495661,22,1,1,1,5,dpp6fex0mdxsxhdct2qf66x5n,0,40.2,8.9,2023-02-05T15:03:28.194Z,2023-02-05T15:03:29Z,4015258319,213,0.3,4015258315,141,18.2,4015258313,140,61.9,4015258317,212,23.6,4015258311,56,Right,,,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504495679,13,8,1,1,7,4moe0x01r1f5w30g38wshyftp,1,35.6,92.4,2023-02-05T15:03:30.203Z,2023-02-05T15:58:55Z,4015258403,56,Back,,,,,,,,,,,,,,,,,,,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504495751,23,1,1,1,9,dpp6fex0mdxsxhdct2qf66x5n,1,24.5,24.9,2023-02-05T15:03:33.106Z,2023-02-05T15:57:33Z,4015258811,141,7.1,4015258813,212,17.0,4015258807,56,Back,4015258809,140,35.9,4015258815,213,5.5,,,,,,,,,,q4va8vnwzmwtdo6qymq4ywgl,F. Repohl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504495767,24,1,1,1,12,dpp6fex0mdxsxhdct2qf66x5n,0,35.9,7.1,2023-02-05T15:03:35.634Z,2023-02-05T15:03:37Z,4015258901,56,Back,4015258907,212,8.6,4015258903,140,41.9,4015258909,213,0.8,4015258905,141,15.8,,,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504495775,14,8,1,1,14,4moe0x01r1f5w30g38wshyftp,1,56.8,84.8,2023-02-05T15:03:37.563Z,2023-02-05T15:59:12Z,4015258931,56,Left,,,,,,,,,,,,,,,,,,,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504495797,15,49,1,1,16,4moe0x01r1f5w30g38wshyftp,1,57,78.4,2023-02-05T15:03:39.675Z,2023-02-05T15:59:19Z,,,,,,,,,,,,,,,,,,,,,,,,,7ektyvpzu0yj1b9dm7yfkxh3p,L. Hausicke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504495809,16,1,1,1,16,4moe0x01r1f5w30g38wshyftp,1,57,78.4,2023-02-05T15:03:39.850Z,2023-02-05T15:03:41Z,4015259129,213,1.9,4015259125,141,91.8,4015259127,212,9.6,4015259121,56,Left,4015259123,140,54.1,,,,,,,,,,7ektyvpzu0yj1b9dm7yfkxh3p,L. Hausicke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504495861,17,1,1,1,18,4moe0x01r1f5w30g38wshyftp,1,54.1,91.8,2023-02-05T15:03:41.147Z,2023-02-05T15:03:46Z,4015259447,140,64.6,4015259451,212,11.1,4015259445,56,Left,4015259449,141,94.2,4015259453,213,0.1,,,,,,,,,,yfdg1l58kdyyuodyqjwhwbth,H. Németh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504495869,18,3,1,1,23,4moe0x01r1f5w30g38wshyftp,0,70.6,89.2,2023-02-05T15:03:46.146Z,2023-02-05T15:03:49Z,4015259489,286,,4015259693,233,25,4015259487,56,Left,,,,,,,,,,,,,,,,6mj7z1yytw7jrbnbpu2mqyezu,M. Sternad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504495905,25,7,1,1,23,dpp6fex0mdxsxhdct2qf66x5n,1,29.4,10.8,2023-02-05T15:03:46.147Z,2023-02-05T15:03:49Z,4015259655,56,Back,4015259689,233,18,4015259657,285,,,,,,,,,,,,,,,,,dzwhmhd3jlg8yz0ijm6mz2ei1,C. Siems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504495911,26,49,1,1,25,dpp6fex0mdxsxhdct2qf66x5n,1,28.4,4,2023-02-05T15:03:49.059Z,2023-02-05T15:03:49Z,,,,,,,,,,,,,,,,,,,,,,,,,dzwhmhd3jlg8yz0ijm6mz2ei1,C. Siems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504495917,19,45,1,1,27,4moe0x01r1f5w30g38wshyftp,0,65.2,93.3,2023-02-05T15:03:50.314Z,2023-02-05T15:03:52Z,4015259841,233,27,4015259721,56,Left,4015259723,285,,,,,,,,,,,,,,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504495935,27,3,1,1,27,dpp6fex0mdxsxhdct2qf66x5n,1,34.8,6.7,2023-02-05T15:03:50.314Z,2023-02-05T15:03:51Z,4015259777,56,Back,4015259803,233,19,4015259809,286,,,,,,,,,,,,,,,,,dzwhmhd3jlg8yz0ijm6mz2ei1,C. Siems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504495961,28,61,1,1,28,dpp6fex0mdxsxhdct2qf66x5n,1,34,4.7,2023-02-05T15:03:51.443Z,2023-02-05T15:54:54Z,4015259913,56,Back,,,,,,,,,,,,,,,,,,,,,,dzwhmhd3jlg8yz0ijm6mz2ei1,C. Siems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504496021,29,4,1,1,31,dpp6fex0mdxsxhdct2qf66x5n,1,38,8.4,2023-02-05T15:03:54.154Z,2023-02-05T15:26:17Z,4015260233,286,,4015260229,56,Back,4015260225,13,,4015260231,152,,4015260227,295,,4015387313,233,20,,,,,,,dzwhmhd3jlg8yz0ijm6mz2ei1,C. Siems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504496009,20,4,1,1,31,4moe0x01r1f5w30g38wshyftp,0,62,91.6,2023-02-05T15:03:54.155Z,2023-02-05T15:26:17Z,4015260153,56,Left,4015260155,152,,4015387351,233,29,4015260151,295,,4015387267,285,,4015260149,13,,,,,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504496213,30,1,1,1,49,dpp6fex0mdxsxhdct2qf66x5n,1,37,7.6,2023-02-05T15:04:12.163Z,2023-02-05T15:04:13Z,4015261223,56,Back,4015261221,152,,4015261227,141,13.2,4015261219,5,,4015261231,213,0.4,4015261225,140,46.0,4015261229,212,10.2,,,,dzwhmhd3jlg8yz0ijm6mz2ei1,C. Siems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504496231,31,1,1,1,50,dpp6fex0mdxsxhdct2qf66x5n,1,46,13.2,2023-02-05T15:04:13.571Z,2023-02-05T15:04:15Z,4015261321,140,41.1,4015261327,213,3.7,4015261319,56,Back,4015261323,141,8.9,4015261325,212,5.9,,,,,,,,,,bf38nsprlsb7783sgyl1ezq3t,E. Van Deursen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504496243,32,1,1,1,51,dpp6fex0mdxsxhdct2qf66x5n,1,40,8.8,2023-02-05T15:04:15.011Z,2023-02-05T15:04:16Z,4015261397,212,9.0,4015261391,56,Back,4015261399,213,1.0,4015261395,141,19.7,4015261393,140,44.8,,,,,,,,,,46wf8el37rvruhacvvbv38z1m,J. Wirtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504496283,33,1,1,1,53,dpp6fex0mdxsxhdct2qf66x5n,1,44.8,19.7,2023-02-05T15:04:16.163Z,2023-02-05T15:04:18Z,4015261603,141,33.9,4015261607,213,2.3,4015261601,140,36.7,4015261599,56,Back,4015261605,212,12.9,,,,,,,,,,bf38nsprlsb7783sgyl1ezq3t,E. Van Deursen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504496327,34,1,1,1,55,dpp6fex0mdxsxhdct2qf66x5n,1,36.7,33.9,2023-02-05T15:04:18.243Z,2023-02-05T15:04:21Z,4015261829,213,0.4,4015261825,141,39.5,4015261823,140,44.3,4015261821,56,Back,4015261827,212,8.8,,,,,,,,,,eyqhxpni376pocsunribu1jv9,E. Senß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504496337,35,50,1,1,57,dpp6fex0mdxsxhdct2qf66x5n,1,46.8,46.1,2023-02-05T15:04:21.091Z,2023-02-05T15:04:28Z,4015262109,233,21,4015261869,286,,4015261867,56,Back,,,,,,,,,,,,,,,,9yzs0w3tjas15ic0o2b51q86h,J. Bayings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504496361,21,7,1,1,57,4moe0x01r1f5w30g38wshyftp,1,53.2,53.9,2023-02-05T15:04:21.092Z,2023-02-05T15:59:52Z,4015262013,56,Center,4015262015,285,,4015262095,233,35,,,,,,,,,,,,,,,,865nmkmx9qstpt90gc7bvp5ud,M. Ulbrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504496407,22,49,1,2,2,4moe0x01r1f5w30g38wshyftp,1,54.5,35.7,2023-02-05T15:04:25.578Z,2023-02-05T15:59:59Z,,,,,,,,,,,,,,,,,,,,,,,,,ddb1x770krfpb3tm4oie234a2,C. Hahn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504496429,23,1,1,2,2,4moe0x01r1f5w30g38wshyftp,1,54.5,35.7,2023-02-05T15:04:25.707Z,2023-02-05T16:00:01Z,4015262411,56,Back,4015262417,212,20.7,4015262413,140,34.8,4015262415,141,37.3,4015262419,213,3.1,,,,,,,,,,ddb1x770krfpb3tm4oie234a2,C. Hahn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504496465,24,1,1,2,3,4moe0x01r1f5w30g38wshyftp,1,34.8,37.3,2023-02-05T15:04:26.698Z,2023-02-05T15:04:30Z,4015262603,56,Back,4015262611,213,2.4,4015262605,140,24.6,4015262609,212,15.0,4015262607,141,52.8,,,,,,,,,,874o1s057ddcizshsu10wu6t,S. Matheis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504496503,25,1,1,2,7,4moe0x01r1f5w30g38wshyftp,1,24.8,59,2023-02-05T15:04:30.186Z,2023-02-05T15:04:33Z,4015262839,213,1.3,4015262835,141,77.8,4015262833,140,27.6,4015262837,212,13.1,4015262831,56,Back,,,,,,,,,,7cisqfcp1zysc12owj5j4zpx,M. Brandenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504496543,26,1,1,2,9,4moe0x01r1f5w30g38wshyftp,1,27.7,76.7,2023-02-05T15:04:33.098Z,2023-02-05T15:04:36Z,4015263053,56,Back,4015263057,141,64.6,4015263055,140,13.1,4015263059,212,17.4,4015263061,213,3.6,,,,,,,,,,yfdg1l58kdyyuodyqjwhwbth,H. Németh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504496589,27,1,1,2,12,4moe0x01r1f5w30g38wshyftp,0,13.1,64.6,2023-02-05T15:04:35.883Z,2023-02-05T15:04:39Z,4015263325,1,,4015263315,56,Back,4015263319,141,73.6,4015263313,157,,4015263323,213,0.2,4015263321,212,25.1,4015263317,140,36.3,,,,bbmtozpiuyy7rtk7u87g5p79w,H. Etzold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504496605,36,44,1,2,15,dpp6fex0mdxsxhdct2qf66x5n,1,61.7,27.5,2023-02-05T15:04:39.033Z,2023-02-05T15:04:40Z,4015263449,233,28,4015263419,286,,4015263417,56,Center,,,,,,,,,,,,,,,,eyqhxpni376pocsunribu1jv9,E. Senß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
