id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,keyPass,qualifier/11/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value
2514949537,11,1,1,0,42,6bl19flj1eggw2gw7sya19bof,1,65.6,40.6,2023-03-04T12:01:29.001Z,2023-03-04T14:13:51Z,4070410079,56,Center,4070411901,22,,4070410085,141,37.6,4070410081,140,79.6,4070410089,212,14.8,4070411899,210,16,4070410091,213,6.1,,,,9vgflgmrmvq8i95t3n70sur55,S. Jónsdóttir,1,,,,,,,,,,,,,,,,,,,,,,,,,
2514949607,12,16,1,0,45,6bl19flj1eggw2gw7sya19bof,1,89.2,38,2023-03-04T12:01:32.034Z,2023-03-04T12:02:47Z,4070410493,56,Center,4070411965,102,49.4,4070410491,17,,4070411957,79,,4070411959,29,,4070411967,103,27.8,4070411969,214,,4070411961,55,11,elrnwzbk985f5j49tn9gg9rai,J. Brand,,4070411145,375,00:44.776,4070410489,22,4070411973,230,95.2,4070411971,215,4070411975,231,45.1,4070411137,20,4070411141,374,2023-03-04 12:01:31.196,,,,,,,
2514949765,7,1,1,1,32,eyecbfb1ur2104bhhwazhvrf,1,49.9,50,2023-03-04T12:02:18.698Z,2023-03-04T12:02:21Z,4070411435,56,Back,4070411443,213,3.2,4070411441,212,18.7,4070411445,279,G,4070411439,141,49.3,4070411437,140,32.1,,,,,,,9u74jd7ak8uad6lnhnthawiqd,N. Billa,,,,,,,,,,,,,,,,,,,,,,,,,,
2514949781,8,1,1,1,34,eyecbfb1ur2104bhhwazhvrf,1,29.9,47.5,2023-03-04T12:02:21.270Z,2023-03-04T12:02:23Z,4070411533,212,7.3,4070411529,140,27.8,4070411527,56,Back,4070411531,141,37.3,4070411535,213,4.4,,,,,,,,,,d32rm12ddel0p93luuh5fq9cl,F. Dongus,,,,,,,,,,,,,,,,,,,,,,,,,,
2514949795,9,1,1,1,36,eyecbfb1ur2104bhhwazhvrf,1,27.6,33.5,2023-03-04T12:02:23.191Z,2023-03-04T12:02:25Z,4070411599,212,41.1,4070411603,1,,4070411591,157,,4070411597,141,32.2,4070411601,213,6.3,4070411593,56,Center,4070411595,140,66.7,,,,1oib97ihu6ofz1fvsvih0mnkl,L. Bühler,,,,,,,,,,,,,,,,,,,,,,,,,,
2514949803,10,1,1,1,39,eyecbfb1ur2104bhhwazhvrf,0,61.5,35.8,2023-03-04T12:02:25.495Z,2023-03-04T12:02:27Z,4070411655,212,22.8,4070411647,168,,4070411649,56,Center,4070411645,3,,4070411653,141,46.6,4070411651,140,82.1,4070411657,213,0.3,,,,9u74jd7ak8uad6lnhnthawiqd,N. Billa,,,,,,,,,,,,,,,,,,,,,,,,,,
2514949939,13,12,1,1,46,6bl19flj1eggw2gw7sya19bof,1,7.1,50.6,2023-03-04T12:02:32.809Z,2023-03-04T12:02:39Z,4070412409,140,41.1,4070412413,212,46.2,4070412407,56,Back,4070412415,213,0.7,4070412411,141,93.8,,,,,,,,,,3loe8qn8nalk7liisl2hx891x,M. Frohms,,,,,,,,,,,,,,,,,,,,,,,,,,
2514949927,11,1,1,1,48,eyecbfb1ur2104bhhwazhvrf,1,39.8,3.7,2023-03-04T12:02:34.710Z,2023-03-04T12:02:37Z,4070412359,1,,4070412357,213,2.4,4070412351,140,17.7,4070412353,141,37.9,4070412349,56,Back,4070412355,212,32.9,,,,,,,1l4s1w66pir9xk79jp78bxnmx,S. Linder,,,,,,,,,,,,,,,,,,,,,,,,,,
2514949967,12,1,1,1,51,eyecbfb1ur2104bhhwazhvrf,1,12.8,43.6,2023-03-04T12:02:37.719Z,2023-03-04T12:02:42Z,4070412571,212,23.9,4070412573,213,1.0,4070412567,140,25.3,4070412569,141,72.9,4070412565,56,Back,,,,,,,,,,cwotwuxqimldexy77lqdh2t3p,M. Tufeković,,,,,,,,,,,,,,,,,,,,,,,,,,
2514949993,13,1,1,1,55,eyecbfb1ur2104bhhwazhvrf,1,26,76.1,2023-03-04T12:02:41.911Z,2023-03-04T12:02:44Z,4070412679,141,81.0,4070412677,140,32.6,4070412681,212,7.7,4070412683,213,0.4,4070412675,56,Back,,,,,,,,,,9nyzegdr9nu4i5jp12h8q4et,M. Specht,,,,,,,,,,,,,,,,,,,,,,,,,,
2514950007,14,1,1,1,57,eyecbfb1ur2104bhhwazhvrf,1,26.6,76.7,2023-03-04T12:02:44.294Z,2023-03-04T12:02:46Z,4070412767,140,12.9,4070412769,141,49.1,4070412773,213,4.1,4070412771,212,23.6,4070412765,56,Back,,,,,,,,,,d32rm12ddel0p93luuh5fq9cl,F. Dongus,,,,,,,,,,,,,,,,,,,,,,,,,,
2514950049,15,1,1,2,0,eyecbfb1ur2104bhhwazhvrf,1,12.3,47,2023-03-04T12:02:46.743Z,2023-03-04T12:02:51Z,4070412969,141,19.0,4070412973,212,19.2,4070412963,56,Back,4070412975,213,4.8,4070412965,140,14.6,,,,,,,,,,cwotwuxqimldexy77lqdh2t3p,M. Tufeković,,,,,,,,,,,,,,,,,,,,,,,,,,
2514950077,16,1,1,2,4,eyecbfb1ur2104bhhwazhvrf,1,15.8,14,2023-03-04T12:02:50.967Z,2023-03-04T12:02:55Z,4070413131,212,18.3,4070413129,141,10.6,4070413127,140,33.1,4070413125,56,Back,4070413133,213,6.2,,,,,,,,,,1oib97ihu6ofz1fvsvih0mnkl,L. Bühler,,,,,,,,,,,,,,,,,,,,,,,,,,
2514950081,17,61,1,2,8,eyecbfb1ur2104bhhwazhvrf,0,33.9,12.8,2023-03-04T12:02:55.191Z,2023-03-04T12:02:55Z,4070413139,56,Back,,,,,,,,,,,,,,,,,,,,,,y7mxuyh5olv0rh5od3p2gtt5,M. Kössler,,,,,,,,,,,,,,,,,,,,,,,,,,
2514950083,14,49,1,2,9,6bl19flj1eggw2gw7sya19bof,1,59.5,93,2023-03-04T12:02:55.560Z,2023-03-04T12:02:55Z,,,,,,,,,,,,,,,,,,,,,,,,,f4g9co8i52ygweie4jjnvja39,A. Popp,,,,,,,,,,,,,,,,,,,,,,,,,,
2514950127,15,1,1,2,10,6bl19flj1eggw2gw7sya19bof,1,54.6,91.8,2023-03-04T12:02:56.731Z,2023-03-04T12:03:01Z,4070413379,140,15.4,4070413377,56,Back,4070413385,213,3.7,4070413381,141,56.7,4070413387,1,,4070413383,212,47.6,,,,,,,f4g9co8i52ygweie4jjnvja39,A. Popp,,,,,,,,,,,,,,,,,,,,,,,,,,
2514950177,16,1,1,2,15,6bl19flj1eggw2gw7sya19bof,0,15,59,2023-03-04T12:03:01.737Z,2023-03-04T12:03:06Z,4070413665,141,86.8,4070413659,155,,4070413663,140,64.3,4070413671,1,,4070413661,56,Left,4070413669,213,0.4,4070413667,212,55.1,,,,3loe8qn8nalk7liisl2hx891x,M. Frohms,,,,,,,,,,,,,,,,,,,,,,,,,,
2514950197,18,1,1,2,18,eyecbfb1ur2104bhhwazhvrf,1,43.3,7.7,2023-03-04T12:03:04.518Z,2023-03-04T12:09:00Z,4070413769,212,15.4,4070413761,3,,4070413767,141,23.3,4070413763,56,Center,4070413771,213,0.8,4070413765,140,53.9,,,,,,,1l4s1w66pir9xk79jp78bxnmx,S. Linder,,,,,,,,,,,,,,,,,,,,,,,,,,
2514950225,19,1,1,2,20,eyecbfb1ur2104bhhwazhvrf,0,57,16.4,2023-03-04T12:03:07.415Z,2023-03-04T12:50:45Z,4070413889,212,8.7,4070413887,141,9.4,4070413885,140,50.1,4070413883,56,Right,4070413891,213,3.7,,,,,,,,,,epdlb32r151kz861mljb1rs9h,F. Harsch,,,,,,,,,,,,,,,,,,,,,,,,,,
2514950223,17,61,1,2,22,6bl19flj1eggw2gw7sya19bof,1,38,85.9,2023-03-04T12:03:08.754Z,2023-03-04T12:03:08Z,4070413877,56,Back,,,,,,,,,,,,,,,,,,,,,,cbofbntctfuhr1vqpn7eywt05,F. Rauch,,,,,,,,,,,,,,,,,,,,,,,,,,
2514950247,20,1,1,2,22,eyecbfb1ur2104bhhwazhvrf,1,45.6,11.4,2023-03-04T12:03:09.110Z,2023-03-04T12:08:58Z,4070413991,212,12.0,4070413985,56,Right,4070413989,141,15.3,4070413987,140,56.7,4070413993,213,0.2,,,,,,,,,,33nggo6w6e52yqmc2pa528xd5,C. Hagel,,,,,,,,,,,,,,,,,,,,,,,,,,
2514954171,79,1,1,2,23,eyecbfb1ur2104bhhwazhvrf,1,60.2,13.7,2023-03-04T12:03:10.413Z,2023-03-04T12:09:10Z,4070433117,213,5.2,4070433111,140,63.0,4070433115,212,6.9,4070433109,56,Right,4070433113,141,4.6,,,,,,,,,,9u74jd7ak8uad6lnhnthawiqd,N. Billa,,,,,,,,,,,,,,,,,,,,,,,,,,
2514950281,21,1,1,2,24,eyecbfb1ur2104bhhwazhvrf,0,62.5,3.8,2023-03-04T12:03:11.406Z,2023-03-04T12:09:15Z,4070414173,155,,4070414179,141,34.4,4070414177,140,85.6,4070414183,213,0.7,4070414175,56,Center,4070414181,212,32.0,,,,,,,y7mxuyh5olv0rh5od3p2gtt5,M. Kössler,,,,,,,,,,,,,,,,,,,,,,,,,,
2514950299,18,52,1,2,27,6bl19flj1eggw2gw7sya19bof,1,12.2,63,2023-03-04T12:03:14.201Z,2023-03-04T12:03:14Z,,,,,,,,,,,,,,,,,,,,,,,,,3loe8qn8nalk7liisl2hx891x,M. Frohms,,,,,,,,,,,,,,,,,,,,,,,,,,
2514950359,19,1,1,2,30,6bl19flj1eggw2gw7sya19bof,1,15.1,58.1,2023-03-04T12:03:16.632Z,2023-03-04T12:03:20Z,4070414595,140,24.3,4070414593,56,Back,4070414601,213,5.1,4070414591,123,,4070414599,212,25.1,4070414597,141,24.1,,,,,,,3loe8qn8nalk7liisl2hx891x,M. Frohms,,,,,,,,,,,,,,,,,,,,,,,,,,
2514950393,20,1,1,2,33,6bl19flj1eggw2gw7sya19bof,1,28.1,17.7,2023-03-04T12:03:20.200Z,2023-03-04T12:03:23Z,4070414795,56,Back,4070414803,213,5.8,4070414799,141,2.8,4070414797,140,47.7,4070414801,212,22.9,,,,,,,,,,eyx4psuhprqtodl08iimdwb11,K. Hendrich,,,,,,,,,,,,,,,,,,,,,,,,,,
2514950447,21,1,1,2,37,6bl19flj1eggw2gw7sya19bof,1,47.7,2.8,2023-03-04T12:03:23.464Z,2023-03-04T12:03:27Z,4070415035,56,Back,4070415043,213,3.0,4070415039,141,6.5,4070415037,140,30.5,4070415041,212,18.2,,,,,,,,,,9vgflgmrmvq8i95t3n70sur55,S. Jónsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,
2514950473,22,1,1,2,41,6bl19flj1eggw2gw7sya19bof,1,31.3,7.9,2023-03-04T12:03:27.496Z,2023-03-04T12:03:30Z,4070415163,212,12.5,4070415161,141,26.2,4070415159,140,29.8,4070415157,56,Back,4070415165,213,1.7,,,,,,,,,,eyx4psuhprqtodl08iimdwb11,K. Hendrich,,,,,,,,,,,,,,,,,,,,,,,,,,
2514950543,23,1,1,2,44,6bl19flj1eggw2gw7sya19bof,1,26.7,31.5,2023-03-04T12:03:30.728Z,2023-03-04T12:03:38Z,4070415477,140,27.8,4070415479,141,73.9,4070415481,212,28.9,4070415475,56,Back,4070415483,213,1.5,,,,,,,,,,8g7i716knbylzqefolzb7l2vp,M. Hegering,,,,,,,,,,,,,,,,,,,,,,,,,,
2514950551,24,1,1,2,51,6bl19flj1eggw2gw7sya19bof,1,29.6,80.2,2023-03-04T12:03:38.376Z,2023-03-04T12:03:39Z,4070415525,141,95.9,4070415521,56,Left,4070415527,212,37.0,4070415529,213,0.3,4070415531,1,,4070415523,140,63.3,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,
2514950575,25,1,1,2,53,6bl19flj1eggw2gw7sya19bof,1,63.3,95.9,2023-03-04T12:03:39.464Z,2023-03-04T12:03:40Z,4070415625,56,Left,4070415633,213,4.8,4070415629,141,80.5,4070415627,140,63.7,4070415631,212,10.5,,,,,,,,,,cbofbntctfuhr1vqpn7eywt05,F. Rauch,,,,,,,,,,,,,,,,,,,,,,,,,,
2514950633,26,1,1,2,54,6bl19flj1eggw2gw7sya19bof,1,63.7,80.5,2023-03-04T12:03:40.872Z,2023-03-04T12:03:45Z,4070415915,56,Left,4070415921,212,26.7,4070415923,213,0.2,4070415917,140,88.6,4070415919,141,88.3,,,,,,,,,,f4g9co8i52ygweie4jjnvja39,A. Popp,,,,,,,,,,,,,,,,,,,,,,,,,,
2514950643,27,3,1,2,58,6bl19flj1eggw2gw7sya19bof,0,92.4,86,2023-03-04T12:03:44.533Z,2023-03-04T14:13:42Z,4070417383,233,25,4070415987,56,Left,4070415989,286,,,,,,,,,,,,,,,,,cbofbntctfuhr1vqpn7eywt05,F. Rauch,,,,,,,,,,,,,,,,,,,,,,,,,,
2514950725,25,7,1,2,58,eyecbfb1ur2104bhhwazhvrf,1,7.6,14,2023-03-04T12:03:44.534Z,2023-03-04T12:04:15Z,4070417371,233,27,4070416397,56,Back,4070416399,285,,,,,,,,,,,,,,,,,1l4s1w66pir9xk79jp78bxnmx,S. Linder,,,,,,,,,,,,,,,,,,,,,,,,,,
2514950661,22,49,1,3,0,eyecbfb1ur2104bhhwazhvrf,1,1.2,17.2,2023-03-04T12:03:47.318Z,2023-03-04T12:03:47Z,,,,,,,,,,,,,,,,,,,,,,,,,1l4s1w66pir9xk79jp78bxnmx,S. Linder,,,,,,,,,,,,,,,,,,,,,,,,,,
2514950675,23,12,1,3,1,eyecbfb1ur2104bhhwazhvrf,1,0.6,15.8,2023-03-04T12:03:48.070Z,2023-03-04T12:03:49Z,4070416155,141,0.0,4070416151,56,Back,4070416159,213,5.0,4070416157,212,11.7,4070416197,167,,4070416153,140,4.3,,,,,,,1l4s1w66pir9xk79jp78bxnmx,S. Linder,,,,,,,,,,,,,,,,,,,,,,,,,,
2514950679,24,5,1,3,2,eyecbfb1ur2104bhhwazhvrf,0,4.1,-0.9,2023-03-04T12:03:48.848Z,2023-03-04T12:03:59Z,4070416685,233,28,4070416179,347,,4070416177,56,Back,,,,,,,,,,,,,,,,1l4s1w66pir9xk79jp78bxnmx,S. Linder,,,,,,,,,,,,,,,,,,,,,,,,,,
2514950769,28,5,1,3,2,6bl19flj1eggw2gw7sya19bof,1,95.9,100.9,2023-03-04T12:03:48.848Z,2023-03-04T12:10:46Z,4070416667,56,Left,4070416669,347,,4070416679,233,24,,,,,,,,,,,,,,,,cbofbntctfuhr1vqpn7eywt05,F. Rauch,,,,,,,,,,,,,,,,,,,,,,,,,,
2514950889,29,1,1,3,18,6bl19flj1eggw2gw7sya19bof,1,96.1,100,2023-03-04T12:04:04.599Z,2023-03-04T12:04:14Z,4070417315,1,,4070417309,212,26.0,4070417307,141,63.1,4070417301,107,,4070417303,56,Center,4070417313,213,4.7,4070417305,140,95.5,,,,cbofbntctfuhr1vqpn7eywt05,F. Rauch,,,,,,,,,,,,,,,,,,,,,,,,,,
2514950893,30,61,1,3,24,6bl19flj1eggw2gw7sya19bof,0,96.9,68.1,2023-03-04T12:04:11.008Z,2023-03-04T12:50:54Z,4070417337,56,Center,,,,,,,,,,,,,,,,,,,,,,9hmgd3x5tekj4fnf0zju3i1ud,E. Pajor,,,,,,,,,,,,,,,,,,,,,,,,,,
2514950897,26,5,1,3,25,eyecbfb1ur2104bhhwazhvrf,1,5.2,-1.6,2023-03-04T12:04:11.671Z,2023-03-04T12:04:16Z,4070417343,56,Back,4070417345,347,,4070417429,233,31,,,,,,,,,,,,,,,,d32rm12ddel0p93luuh5fq9cl,F. Dongus,,,,,,,,,,,,,,,,,,,,,,,,,,
2514950913,31,5,1,3,25,6bl19flj1eggw2gw7sya19bof,0,94.8,101.6,2023-03-04T12:04:11.671Z,2023-03-04T12:10:47Z,4070417421,56,Left,4070417437,233,26,4070417423,347,,,,,,,,,,,,,,,,,9hmgd3x5tekj4fnf0zju3i1ud,E. Pajor,,,,,,,,,,,,,,,,,,,,,,,,,,
2514950961,27,1,1,3,33,eyecbfb1ur2104bhhwazhvrf,1,7.2,0,2023-03-04T12:04:19.814Z,2023-03-04T12:04:21Z,4070417689,213,0.4,4070417679,140,15.1,4070417683,141,3.5,4070417675,56,Back,4070417685,212,9.0,4070417673,107,,,,,,,,1l4s1w66pir9xk79jp78bxnmx,S. Linder,,,,,,,,,,,,,,,,,,,,,,,,,,
2514950977,28,1,1,3,34,eyecbfb1ur2104bhhwazhvrf,1,15.1,3.5,2023-03-04T12:04:20.902Z,2023-03-04T12:04:22Z,4070417755,213,3.1,4070417749,140,9.6,4070417747,56,Back,4070417753,212,5.8,4070417751,141,3.8,,,,,,,,,,y7mxuyh5olv0rh5od3p2gtt5,M. Kössler,,,,,,,,,,,,,,,,,,,,,,,,,,
2514950983,29,1,1,3,35,eyecbfb1ur2104bhhwazhvrf,0,10.3,2.9,2023-03-04T12:04:22.022Z,2023-03-04T12:04:23Z,4070417787,1,,4070417781,141,10.0,4070417775,157,,4070417783,212,31.3,4070417779,140,39.8,4070417777,56,Back,4070417785,213,0.2,,,,1l4s1w66pir9xk79jp78bxnmx,S. Linder,,,,,,,,,,,,,,,,,,,,,,,,,,
