id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/14/value,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2504344299,7,1,1,0,15,bax97wqmyvdu4xygi7wzcvdzd,1,26.3,75.4,2023-02-05T12:03:04.410Z,2023-02-05T12:03:05Z,4014489267,213,5.0,4014489265,212,11.4,4014489259,56,Back,4014489263,141,59.4,4014489261,140,29.6,4014489257,3,,,,,,,,ac6txr5931brb1tib9d92ok8a,S. Vobian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504344319,8,1,1,0,15,bax97wqmyvdu4xygi7wzcvdzd,0,29.6,59.4,2023-02-05T12:03:05.146Z,2023-02-05T12:03:06Z,4014489347,3,,4014489357,213,6.0,4014489351,140,43.0,4014489349,56,Back,4014489355,212,14.7,4014489353,141,53.1,,,,,,,7xplwmgnz56mfkdwnjwep632s,A. Hess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504344341,5,1,1,0,16,eyecbfb1ur2104bhhwazhvrf,1,56.8,50.3,2023-02-05T12:03:06.111Z,2023-02-05T12:03:08Z,4014489483,141,29.5,4014489485,212,16.2,4014489477,157,,4014489479,56,Center,4014489487,213,5.2,4014489489,1,,4014489481,140,64.3,,,,d32rm12ddel0p93luuh5fq9cl,F. Dongus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504344343,6,49,1,0,18,eyecbfb1ur2104bhhwazhvrf,1,64.3,29.5,2023-02-05T12:03:08.095Z,2023-02-05T12:03:08Z,,,,,,,,,,,,,,,,,,,,,,,,,efynp5qo9b9x0lh9b4ft0ic8a,G. Corley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504344375,7,61,1,0,20,eyecbfb1ur2104bhhwazhvrf,0,65.9,28.8,2023-02-05T12:03:10.038Z,2023-02-05T12:12:33Z,4014489585,56,Center,,,,,,,,,,,,,,,,,,,,,,efynp5qo9b9x0lh9b4ft0ic8a,G. Corley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504344369,9,49,1,0,21,bax97wqmyvdu4xygi7wzcvdzd,1,26.1,85.7,2023-02-05T12:03:10.441Z,2023-02-05T12:03:10Z,,,,,,,,,,,,,,,,,,,,,,,,,d11imdjqgfg7c0vo1te98rvv8,P. Flach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504344427,10,1,1,0,21,bax97wqmyvdu4xygi7wzcvdzd,1,26.1,85.7,2023-02-05T12:03:10.763Z,2023-02-05T12:03:17Z,4014489809,212,51.7,4014489813,1,,4014489801,155,,4014489807,141,94.5,4014489803,56,Left,4014489805,140,75.0,4014489811,213,0.1,,,,d11imdjqgfg7c0vo1te98rvv8,P. Flach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504344435,8,45,1,0,27,eyecbfb1ur2104bhhwazhvrf,0,22.8,16,2023-02-05T12:03:17.002Z,2023-02-05T12:03:19Z,4014489953,233,11,4014489879,56,Back,4014489883,285,,,,,,,,,,,,,,,,,aq30av6eea3gxh2rk7c0bzi09,P. Krumbiegel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504344447,11,3,1,0,27,bax97wqmyvdu4xygi7wzcvdzd,1,77.2,84,2023-02-05T12:03:17.002Z,2023-02-05T12:03:19Z,4014489921,233,8,4014489917,56,Left,4014489919,286,,,,,,,,,,,,,,,,,aemsodynsywxzi5m7czbenob9,Y. Zielinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504344471,12,1,1,0,29,bax97wqmyvdu4xygi7wzcvdzd,1,79.2,74.8,2023-02-05T12:03:19.050Z,2023-02-05T12:03:22Z,4014490053,141,58.4,4014490055,212,13.2,4014490057,213,5.3,4014490051,140,85.9,4014490049,56,Center,,,,,,,,,,aemsodynsywxzi5m7czbenob9,Y. Zielinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504344477,13,61,1,0,32,bax97wqmyvdu4xygi7wzcvdzd,0,85.9,58.4,2023-02-05T12:03:21.978Z,2023-02-05T12:03:22Z,4014490085,56,Center,,,,,,,,,,,,,,,,,,,,,,2b6315hlohr62lm3xzz5qidey,A. Halverkamps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504344505,9,12,1,0,33,eyecbfb1ur2104bhhwazhvrf,1,12.4,51.2,2023-02-05T12:03:22.767Z,2023-02-05T13:55:12Z,4014490209,141,69.1,4014490213,213,0.8,4014490211,212,17.4,4014490207,140,24.3,4014490205,56,Back,,,,,,,,,,9nyzegdr9nu4i5jp12h8q4et,M. Specht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504344553,14,1,1,0,34,bax97wqmyvdu4xygi7wzcvdzd,1,73.4,38.6,2023-02-05T12:03:23.866Z,2023-02-05T12:03:28Z,4014490463,213,0.3,4014490455,56,Center,4014490453,3,,4014490459,141,42.4,4014490457,140,80.8,4014490461,212,8.2,,,,,,,mx0xcrbamcrs77w7socdzv11,S. Freutel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504344561,15,61,1,0,37,bax97wqmyvdu4xygi7wzcvdzd,0,80.8,42.4,2023-02-05T12:03:27.186Z,2023-02-05T12:12:12Z,4014490477,56,Center,,,,,,,,,,,,,,,,,,,,,,2b6315hlohr62lm3xzz5qidey,A. Halverkamps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504344567,10,1,1,0,38,eyecbfb1ur2104bhhwazhvrf,1,23.1,66.4,2023-02-05T12:03:27.439Z,2023-02-05T12:03:29Z,4014490507,56,Back,4014490511,141,55.8,4014490503,3,,4014490509,140,23.9,4014490513,212,7.3,4014490515,213,4.8,,,,,,,33nggo6w6e52yqmc2pa528xd5,C. Hagel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504344575,11,44,1,0,39,eyecbfb1ur2104bhhwazhvrf,1,22.2,56.8,2023-02-05T12:03:29.071Z,2023-02-05T12:03:30Z,4014490591,233,16,4014490535,285,,4014490533,56,Back,,,,,,,,,,,,,,,,d32rm12ddel0p93luuh5fq9cl,F. Dongus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504344581,16,44,1,0,39,bax97wqmyvdu4xygi7wzcvdzd,0,77.8,43.2,2023-02-05T12:03:29.072Z,2023-02-05T12:03:30Z,4014490567,56,Center,4014490569,286,,4014490605,233,11,,,,,,,,,,,,,,,,5g1fqltglztt6p9j20iwshbvu,S. Heeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504344635,12,1,1,0,40,eyecbfb1ur2104bhhwazhvrf,1,23.9,55.7,2023-02-05T12:03:29.600Z,2023-02-05T12:03:32Z,4014490737,140,26.1,4014490743,213,1.3,4014490739,141,68.7,4014490735,56,Back,4014490733,3,,4014490741,212,9.1,,,,,,,d32rm12ddel0p93luuh5fq9cl,F. Dongus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504344643,13,50,1,0,43,eyecbfb1ur2104bhhwazhvrf,1,25.2,65.4,2023-02-05T12:03:32.505Z,2023-02-05T12:03:43Z,4014490775,56,Back,4014490777,285,,4014491343,233,17,,,,,,,,,,,,,,,,6aym6t1mr1xzv5pxvbtbn6hgp,E. Memeti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504344755,17,7,1,0,43,bax97wqmyvdu4xygi7wzcvdzd,1,74.8,34.6,2023-02-05T12:03:32.506Z,2023-02-05T12:03:43Z,4014491289,56,Center,4014491337,233,13,4014491293,286,,,,,,,,,,,,,,,,,mx0xcrbamcrs77w7socdzv11,S. Freutel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504344787,18,1,1,0,53,bax97wqmyvdu4xygi7wzcvdzd,1,76.9,6.1,2023-02-05T12:03:43.050Z,2023-02-05T12:03:45Z,4014491477,213,3.0,4014491469,56,Back,4014491473,141,12.3,4014491475,212,31.2,4014491471,140,47.5,,,,,,,,,,mx0xcrbamcrs77w7socdzv11,S. Freutel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504344837,19,1,1,0,56,bax97wqmyvdu4xygi7wzcvdzd,1,47.5,12.3,2023-02-05T12:03:45.418Z,2023-02-05T12:03:50Z,4014491721,140,44.2,4014491723,141,54.0,4014491725,212,28.6,4014491719,56,Back,4014491727,213,1.7,,,,,,,,,,2g09uohghh7k9c8de566k2led,E. Henriksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504344869,20,1,1,1,0,bax97wqmyvdu4xygi7wzcvdzd,1,44.2,54,2023-02-05T12:03:49.898Z,2023-02-05T12:03:53Z,4014491847,212,26.5,4014491841,56,Left,4014491849,213,1.2,4014491845,141,90.0,4014491843,140,53.8,,,,,,,,,,536gqq71ria9n0bbncfzagru,B. Denesik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504344955,21,1,1,1,3,bax97wqmyvdu4xygi7wzcvdzd,1,49.4,88.4,2023-02-05T12:03:53.018Z,2023-02-05T12:03:59Z,4014492111,213,3.8,4014492105,140,38.2,4014492103,56,Back,4014492109,212,14.4,4014492107,141,76.1,,,,,,,,,,d11imdjqgfg7c0vo1te98rvv8,P. Flach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504344969,22,1,1,1,9,bax97wqmyvdu4xygi7wzcvdzd,1,48,73.8,2023-02-05T12:03:59.001Z,2023-02-05T12:04:00Z,4014492175,140,58.9,4014492173,56,Left,4014492181,213,0.9,4014492177,141,96.9,4014492179,212,19.4,,,,,,,,,,536gqq71ria9n0bbncfzagru,B. Denesik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504345019,23,1,1,1,11,bax97wqmyvdu4xygi7wzcvdzd,0,59.4,97.1,2023-02-05T12:04:00.825Z,2023-02-05T12:04:06Z,4014492463,1,,4014492459,212,40.3,4014492461,213,6.2,4014492457,141,90.8,4014492455,140,97.6,4014492453,56,Left,,,,,,,d11imdjqgfg7c0vo1te98rvv8,P. Flach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504345031,14,49,1,1,16,eyecbfb1ur2104bhhwazhvrf,1,7,16.5,2023-02-05T12:04:06.104Z,2023-02-05T12:04:16Z,,,,,,,,,,,,,,,,,,,,,,,,,25ord6k6oglqdzt77nrs19e5l,J. Feldkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504345057,15,1,1,1,17,eyecbfb1ur2104bhhwazhvrf,0,3.9,14.4,2023-02-05T12:04:06.559Z,2023-02-05T12:04:13Z,4014492605,56,Back,4014492603,157,,4014492611,212,16.0,4014492607,140,14.8,4014492615,1,,4014492609,141,0.0,4014492613,213,5.5,,,,25ord6k6oglqdzt77nrs19e5l,J. Feldkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504345059,16,5,1,1,19,eyecbfb1ur2104bhhwazhvrf,0,17.4,-1.6,2023-02-05T12:04:08.426Z,2023-02-05T12:11:11Z,4014492879,233,24,4014492623,347,,4014492621,56,Back,,,,,,,,,,,,,,,,25ord6k6oglqdzt77nrs19e5l,J. Feldkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504345107,24,5,1,1,19,bax97wqmyvdu4xygi7wzcvdzd,1,82.6,101.6,2023-02-05T12:04:08.426Z,2023-02-05T12:04:13Z,4014492851,347,,4014492869,233,16,4014492847,56,Left,,,,,,,,,,,,,,,,d11imdjqgfg7c0vo1te98rvv8,P. Flach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504345139,25,1,1,1,24,bax97wqmyvdu4xygi7wzcvdzd,1,80,100,2023-02-05T12:04:13.369Z,2023-02-05T12:04:15Z,4014492997,140,81.6,4014493001,212,9.8,4014492999,141,87.1,4014492995,56,Left,4014492993,107,,4014493003,213,4.9,,,,,,,d11imdjqgfg7c0vo1te98rvv8,P. Flach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504345155,26,1,1,1,26,bax97wqmyvdu4xygi7wzcvdzd,1,80.7,87.1,2023-02-05T12:04:15.705Z,2023-02-05T12:04:17Z,4014493081,141,76.4,4014493085,213,3.9,4014493083,212,10.3,4014493077,56,Center,4014493079,140,73.8,,,,,,,,,,ac6txr5931brb1tib9d92ok8a,S. Vobian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504345157,27,50,1,1,28,bax97wqmyvdu4xygi7wzcvdzd,1,73.6,71.5,2023-02-05T12:04:17.274Z,2023-02-05T12:04:21Z,4014493091,286,,4014493089,56,Center,4014493273,233,17,,,,,,,,,,,,,,,,c45vx4712w32k3ttlgoijkhuy,V. Fürst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504345193,17,7,1,1,28,eyecbfb1ur2104bhhwazhvrf,1,26.4,28.5,2023-02-05T12:04:17.275Z,2023-02-05T12:04:21Z,4014493241,56,Back,4014493257,233,27,4014493247,285,,,,,,,,,,,,,,,,,efynp5qo9b9x0lh9b4ft0ic8a,G. Corley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504345195,18,49,1,1,31,eyecbfb1ur2104bhhwazhvrf,1,32,55.4,2023-02-05T12:04:21.057Z,2023-02-05T12:04:21Z,,,,,,,,,,,,,,,,,,,,,,,,,6aym6t1mr1xzv5pxvbtbn6hgp,E. Memeti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504345205,19,1,1,1,32,eyecbfb1ur2104bhhwazhvrf,0,31.8,55.2,2023-02-05T12:04:21.664Z,2023-02-05T12:04:22Z,4014493313,140,37.6,4014493309,155,,4014493315,141,22.4,4014493317,212,23.1,4014493319,213,5.0,4014493311,56,Back,,,,,,,6aym6t1mr1xzv5pxvbtbn6hgp,E. Memeti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504345213,28,1,1,1,33,bax97wqmyvdu4xygi7wzcvdzd,1,53.6,82.1,2023-02-05T12:04:22.313Z,2023-02-05T12:04:23Z,4014493363,213,0.7,4014493353,3,,4014493355,56,Left,4014493359,141,96.6,4014493357,140,65.2,4014493361,212,15.7,,,,,,,536gqq71ria9n0bbncfzagru,B. Denesik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504345217,29,49,1,1,33,bax97wqmyvdu4xygi7wzcvdzd,1,65.2,96.6,2023-02-05T12:04:23.225Z,2023-02-05T12:04:23Z,,,,,,,,,,,,,,,,,,,,,,,,,d11imdjqgfg7c0vo1te98rvv8,P. Flach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504345277,20,45,1,1,36,eyecbfb1ur2104bhhwazhvrf,0,25.6,11.3,2023-02-05T12:04:25.962Z,2023-02-05T12:04:29Z,4014493677,285,,4014493675,56,Back,4014493751,233,30,,,,,,,,,,,,,,,,aq30av6eea3gxh2rk7c0bzi09,P. Krumbiegel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504345287,30,3,1,1,36,bax97wqmyvdu4xygi7wzcvdzd,1,74.4,88.7,2023-02-05T12:04:25.962Z,2023-02-05T12:04:29Z,4014493727,56,Left,4014493729,286,,4014493747,233,20,,,,,,,,,,,,,,,,d11imdjqgfg7c0vo1te98rvv8,P. Flach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504345313,31,1,1,1,40,bax97wqmyvdu4xygi7wzcvdzd,0,88.5,93.5,2023-02-05T12:04:29.273Z,2023-02-05T12:04:32Z,4014493865,212,21.5,4014493863,141,62.3,4014493855,2,,4014493867,213,4.9,4014493859,56,Center,4014493861,140,92.0,4014493857,155,,,,,d11imdjqgfg7c0vo1te98rvv8,P. Flach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504345347,21,44,1,1,42,eyecbfb1ur2104bhhwazhvrf,1,7,43.2,2023-02-05T12:04:31.769Z,2023-02-05T13:56:23Z,4014494029,233,32,4014493999,285,,4014493997,56,Back,,,,,,,,,,,,,,,,9nyzegdr9nu4i5jp12h8q4et,M. Specht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504345317,32,44,1,1,42,bax97wqmyvdu4xygi7wzcvdzd,0,93,56.8,2023-02-05T12:04:31.770Z,2023-02-05T12:04:34Z,4014494053,233,21,4014493887,56,Center,4014493889,286,,,,,,,,,,,,,,,,,2b6315hlohr62lm3xzz5qidey,A. Halverkamps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504345343,33,13,1,1,44,bax97wqmyvdu4xygi7wzcvdzd,1,79.8,64,2023-02-05T12:04:33.322Z,2023-02-05T12:04:41Z,4014494515,328,,4014494513,108,,4014494509,103,59.7,4014494507,102,53.3,4014493977,18,,4014493979,56,Center,4014494141,72,,4014493975,22,,c45vx4712w32k3ttlgoijkhuy,V. Fürst,4014494521,231,51.1,4014494517,458,4014494511,215,4014494505,85,4014494519,230,99.5,,,,,,,,,,,,,,,,,,,,,,
2504345359,22,12,1,1,44,eyecbfb1ur2104bhhwazhvrf,1,6.1,48.7,2023-02-05T12:04:34.224Z,2023-02-05T13:56:25Z,4014494543,15,,4014494065,212,16.1,4014494063,141,38.9,4014494059,56,Back,4014494067,213,5.9,4014494061,140,20.1,,,,,,,9nyzegdr9nu4i5jp12h8q4et,M. Specht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504345369,23,5,1,1,45,eyecbfb1ur2104bhhwazhvrf,1,-1.2,58.5,2023-02-05T12:04:34.521Z,2023-02-05T12:11:11Z,4014494111,56,Back,4014494137,233,34,4014494113,346,,,,,,,,,,,,,,,,,25ord6k6oglqdzt77nrs19e5l,J. Feldkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504345357,34,5,1,1,45,bax97wqmyvdu4xygi7wzcvdzd,0,101.2,41.5,2023-02-05T12:04:34.521Z,2023-02-05T12:04:37Z,4014494181,233,23,4014494049,56,Center,4014494051,346,,,,,,,,,,,,,,,,,c45vx4712w32k3ttlgoijkhuy,V. Fürst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504345525,24,1,1,1,57,eyecbfb1ur2104bhhwazhvrf,1,4.5,51.2,2023-02-05T12:04:47.107Z,2023-02-05T12:04:48Z,4014494853,140,11.9,4014494855,141,33.4,4014494857,212,14.4,4014494867,237,,4014494851,56,Back,4014494849,124,,4014494859,213,5.3,,,,cwotwuxqimldexy77lqdh2t3p,M. Tufeković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504345571,25,1,1,1,59,eyecbfb1ur2104bhhwazhvrf,1,11.1,33.9,2023-02-05T12:04:48.641Z,2023-02-05T12:04:52Z,4014495061,140,19.4,4014495067,213,5.2,4014495063,141,6.7,4014495059,56,Back,4014495065,212,20.4,,,,,,,,,,25ord6k6oglqdzt77nrs19e5l,J. Feldkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
