id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/8/value,qualifier/9/value,qualifier/12/value,keyPass,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2506894921,1,34,16,0,0,6yhza3xbfafj5c9897mbkbudn,1,0,0,2023-02-12T11:11:40.120Z,2023-02-12T11:58:32Z,4027862263,194,32ofctw7kn3l8eucrhku63dg5,4027959767,197,12902,4027862265,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4027862261,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0",4027862257,59,"1, 2, 23, 4, 21, 16, 9, 10, 27, 7, 18, 26, 11, 13, 19, 22, 28",4027862259,130,4,4027862253,30,"ango7gke2apqzfzsugq6983it, 32ofctw7kn3l8eucrhku63dg5, e6a4lxx6og97jg9qv4lplfo4p, c2w5fyxoq2xw8xm6asrn17x7t, 5sycg0t0w11j4vm43arm93v1l, 6q0njimucm06r3x7enupxpl, 2ij21gq2d0xqcyho9t49glkvd, 9ipu1pbzzf14ec8ebrqnq1k6i, 8os606vx3apb3abv88vtbkb85, 553b1ywtlhutb6uwv04dhhqdx, 5rcmpmxeny97slsu826vmwh61, 9477gkbyjyubkseqz2fq49y3t, dqaq4g6ls8bl56rpd3irjt6fp, b4g5db74cenrnd0tr3ptxo89h, 3tp6h18c5n2l2gy21hgervfca, cnvvojztptyxqfs8vd3fciok5, 33rw3w7m8xbv7ojfaih6radjo",4027862255,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506895329,1,34,16,0,0,nuaf3wtujl8erbciumch6c65,1,0,0,2023-02-12T11:13:08.603Z,2023-02-12T12:04:21Z,4027864581,59,"1, 22, 20, 18, 8, 16, 7, 17, 10, 14, 23, 3, 5, 11, 15, 19, 27, 31",4027864577,30,"49ur7byczvl0qkqn9y2qq73s9, dh4eziicycykt8h2zr0to5tuy, 8ovibbdbs49bwwwf3bbuij3hm, axjakqkndyt2k8v2b0y97tw16, bkbp6hl12kc3y8wohv9l3a66t, 62soqddjmkrj99mvi1wivj4k5, 1f2h3qvn7d1dv5wsv63bojazu, 28fi0st48wljpt3kyee510iga, 9e95p87136h6zjam3zu0d9yol, 2iaatg2gvp5w4j27ycreiqjt, 3p9ie3u7ej9o1wpzl4aonjtd6, 65979lcr67xsnqvgtyswqubqh, 4ezh3co3xg75tx7b03cokenyt, 7ubpnkf47u1os2z47fam81i7e, 2ltzk74krenmfh5gzcjpc2k4q, 6l7cn7fmomj88kfdyo9seopg5, aosbps68cdxbpvbo3ch7ppvjd, 8zk6kcs75hjevbu61h9n2fkr9",4027864579,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5",4027961655,197,8752,4027864589,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4027864587,194,62soqddjmkrj99mvi1wivj4k5,4027864583,130,8,4027864585,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506915625,2,32,1,0,0,nuaf3wtujl8erbciumch6c65,1,0,0,2023-02-12T12:02:36.913Z,2023-02-12T12:02:37Z,4027968151,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506915621,2,32,1,0,0,6yhza3xbfafj5c9897mbkbudn,1,0,0,2023-02-12T12:02:36.913Z,2023-02-12T12:02:37Z,4027968125,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506915667,3,1,1,0,0,6yhza3xbfafj5c9897mbkbudn,1,49.9,50,2023-02-12T12:02:37.013Z,2023-02-12T12:02:40Z,4027968341,212,12.9,4027968335,56,Back,4027968337,140,38.1,4027968339,141,44.8,4027968343,213,3.4,4027968345,279,S,,,,,,,9ipu1pbzzf14ec8ebrqnq1k6i,R. Xhemaili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506915709,4,1,1,0,3,6yhza3xbfafj5c9897mbkbudn,1,38.1,44.8,2023-02-12T12:02:40.296Z,2023-02-12T12:02:43Z,4027968551,141,68.4,4027968555,213,2.1,4027968547,56,Back,4027968549,140,30.0,4027968553,212,18.2,,,,,,,,,,553b1ywtlhutb6uwv04dhhqdx,C. Bouziane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506915783,5,1,1,0,6,6yhza3xbfafj5c9897mbkbudn,1,30,68.4,2023-02-12T12:02:43.129Z,2023-02-12T12:02:51Z,4027968911,141,9.4,4027968905,155,,4027968909,140,83.4,4027968907,56,Right,4027968915,213,5.7,4027968913,212,68.9,4027968917,1,,,,,6q0njimucm06r3x7enupxpl,G. Stegemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506915785,6,3,1,0,14,6yhza3xbfafj5c9897mbkbudn,0,91,11.9,2023-02-12T12:02:51.208Z,2023-02-12T12:02:52Z,4027968933,286,,4027968953,211,,4027968931,56,Right,,,,,,,,,,,,,,,,553b1ywtlhutb6uwv04dhhqdx,C. Bouziane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506915817,3,49,1,0,17,nuaf3wtujl8erbciumch6c65,1,19,86.9,2023-02-12T12:02:54.386Z,2023-02-12T12:02:54Z,,,,,,,,,,,,,,,,,,,,,,,,,3p9ie3u7ej9o1wpzl4aonjtd6,L. Andrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506915845,4,1,1,0,17,nuaf3wtujl8erbciumch6c65,1,19,86.9,2023-02-12T12:02:54.655Z,2023-02-12T12:02:57Z,4027969189,212,24.9,4027969191,213,5.9,4027969187,141,74.2,4027969183,56,Back,4027969185,140,41.2,,,,,,,,,,3p9ie3u7ej9o1wpzl4aonjtd6,L. Andrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506915849,5,50,1,0,20,nuaf3wtujl8erbciumch6c65,1,41.1,78.2,2023-02-12T12:02:57.747Z,2023-02-12T12:03:02Z,4027969229,56,Back,4027969231,286,,4027969393,233,7,,,,,,,,,,,,,,,,9e95p87136h6zjam3zu0d9yol,L. Josten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506915867,7,7,1,0,20,6yhza3xbfafj5c9897mbkbudn,1,58.9,21.8,2023-02-12T12:02:57.748Z,2023-02-12T12:03:01Z,4027969357,233,5,4027969329,285,,4027969327,56,Center,,,,,,,,,,,,,,,,6q0njimucm06r3x7enupxpl,G. Stegemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506915871,8,49,1,0,23,6yhza3xbfafj5c9897mbkbudn,1,60.9,17.7,2023-02-12T12:03:00.744Z,2023-02-12T12:03:01Z,,,,,,,,,,,,,,,,,,,,,,,,,6q0njimucm06r3x7enupxpl,G. Stegemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506915907,9,1,1,0,23,6yhza3xbfafj5c9897mbkbudn,1,60.9,17.7,2023-02-12T12:03:00.784Z,2023-02-12T12:03:03Z,4027969515,213,6.0,4027969513,212,24.6,4027969507,56,Right,4027969509,140,83.4,4027969511,141,7.4,,,,,,,,,,6q0njimucm06r3x7enupxpl,G. Stegemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506915913,6,45,1,0,26,nuaf3wtujl8erbciumch6c65,0,13.4,83,2023-02-12T12:03:03.528Z,2023-02-12T12:03:05Z,4027969591,233,10,4027969539,56,Back,4027969541,285,,,,,,,,,,,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506915921,10,3,1,0,26,6yhza3xbfafj5c9897mbkbudn,1,86.6,17,2023-02-12T12:03:03.528Z,2023-02-12T12:03:05Z,4027969571,233,6,4027969563,286,,4027969561,56,Right,,,,,,,,,,,,,,,,8os606vx3apb3abv88vtbkb85,G. Hoffmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506915941,11,1,1,0,27,6yhza3xbfafj5c9897mbkbudn,1,92.4,10,2023-02-12T12:03:04.153Z,2023-02-12T12:03:07Z,4027969675,140,89.0,4027969673,56,Center,4027969679,212,31.7,4027969677,141,56.3,4027969681,213,1.7,4027969669,2,,4027969671,155,,,,,8os606vx3apb3abv88vtbkb85,G. Hoffmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506918321,60,44,1,0,29,6yhza3xbfafj5c9897mbkbudn,1,90.3,48.4,2023-02-12T12:03:06.814Z,2023-02-12T13:55:25Z,4027982429,56,Center,4027982431,286,,4027984029,233,7,,,,,,,,,,,,,,,,2ij21gq2d0xqcyho9t49glkvd,J. Minge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506915943,7,44,1,0,29,nuaf3wtujl8erbciumch6c65,0,9.7,51.6,2023-02-12T12:03:06.815Z,2023-02-12T12:07:45Z,4027984043,233,60,4027969689,56,Back,4027969691,285,,,,,,,,,,,,,,,,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506916011,8,12,1,0,35,nuaf3wtujl8erbciumch6c65,1,9.5,61.5,2023-02-12T12:03:12.658Z,2023-02-12T12:03:18Z,4027970065,140,28.4,4027970069,212,20.5,4027970071,213,0.2,4027970067,141,68.8,4027970063,56,Back,,,,,,,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506916009,12,1,1,0,37,6yhza3xbfafj5c9897mbkbudn,1,77.7,33.9,2023-02-12T12:03:14.137Z,2023-02-12T12:03:18Z,4027970051,56,Center,4027970055,141,67.2,4027970059,213,1.6,4027970057,212,22.6,4027970053,140,77.6,,,,,,,,,,c2w5fyxoq2xw8xm6asrn17x7t,M. Felde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506916015,13,50,1,0,41,6yhza3xbfafj5c9897mbkbudn,1,77.9,62.4,2023-02-12T12:03:17.928Z,2023-02-12T12:03:19Z,4027970113,233,9,4027970077,56,Center,4027970079,286,,,,,,,,,,,,,,,,,5rcmpmxeny97slsu826vmwh61,L. Kolb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506916021,9,7,1,0,41,nuaf3wtujl8erbciumch6c65,0,22.1,37.6,2023-02-12T12:03:17.929Z,2023-02-12T12:03:18Z,4027970105,233,13,4027970097,56,Back,4027970099,285,,,,,,,,,,,,,,,,,dh4eziicycykt8h2zr0to5tuy,K. Bathmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506916035,10,1,1,0,43,nuaf3wtujl8erbciumch6c65,0,26,46.3,2023-02-12T12:03:20.563Z,2023-02-12T12:03:21Z,4027970185,56,Back,4027970187,140,37.2,4027970191,212,11.9,4027970189,141,43.6,4027970193,213,6.1,,,,,,,,,,1f2h3qvn7d1dv5wsv63bojazu,A. Margraf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506916033,14,8,1,0,44,6yhza3xbfafj5c9897mbkbudn,1,62.5,50.9,2023-02-12T12:03:21.001Z,2023-02-12T12:03:21Z,4027970183,56,Center,,,,,,,,,,,,,,,,,,,,,,5sycg0t0w11j4vm43arm93v1l,S. Steuerwald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506916039,15,49,1,0,44,6yhza3xbfafj5c9897mbkbudn,1,64.8,53.6,2023-02-12T12:03:21.800Z,2023-02-12T12:03:21Z,,,,,,,,,,,,,,,,,,,,,,,,,5sycg0t0w11j4vm43arm93v1l,S. Steuerwald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506916055,16,1,1,0,45,6yhza3xbfafj5c9897mbkbudn,1,68.8,53,2023-02-12T12:03:22.376Z,2023-02-12T12:03:25Z,4027970287,56,Center,4027970289,140,87.9,4027970295,213,0.6,4027970293,212,23.7,4027970291,141,71.7,,,,,,,,,,5sycg0t0w11j4vm43arm93v1l,S. Steuerwald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506916065,11,45,1,0,48,nuaf3wtujl8erbciumch6c65,0,7.6,32.2,2023-02-12T12:03:25.160Z,2023-02-12T12:03:27Z,4027970419,233,17,4027970335,285,,4027970333,56,Back,,,,,,,,,,,,,,,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506916075,17,3,1,0,48,6yhza3xbfafj5c9897mbkbudn,1,92.4,67.8,2023-02-12T12:03:25.160Z,2023-02-12T12:03:26Z,4027970385,286,,4027970391,233,11,4027970383,56,Center,,,,,,,,,,,,,,,,5rcmpmxeny97slsu826vmwh61,L. Kolb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506916177,18,1,1,0,49,6yhza3xbfafj5c9897mbkbudn,1,96.6,64.3,2023-02-12T12:03:26.312Z,2023-02-12T12:04:24Z,4027970923,213,4.1,4027970915,56,Center,4027970919,141,53.2,4027970917,140,91.9,4027972165,210,16,4027972169,22,,4027972167,154,,4027970921,212,9.0,5rcmpmxeny97slsu826vmwh61,L. Kolb,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506916273,19,16,1,0,51,6yhza3xbfafj5c9897mbkbudn,1,92.3,54.8,2023-02-12T12:03:28.591Z,2023-02-12T12:04:25Z,4027972187,328,,4027972183,103,4.4,4027971435,56,Center,4027972177,55,18,4027972173,29,,4027971787,374,2023-02-12 12:03:28.068,4027971431,22,,4027971783,20,,2ij21gq2d0xqcyho9t49glkvd,J. Minge,,4027972185,214,4027971433,17,4027972189,230,99.0,4027971791,375,00:51.155,4027972171,80,4027972175,154,4027972191,231,52.9,4027972181,102,46.6,,,,,,,,,,,,,,
2506916453,12,1,1,1,32,nuaf3wtujl8erbciumch6c65,1,50.3,49.6,2023-02-12T12:04:08.942Z,2023-02-12T12:04:11Z,4027972365,56,Back,4027972369,141,37.4,4027972367,140,39.8,4027972371,212,13.8,4027972375,279,G,4027972373,213,3.8,,,,,,,9e95p87136h6zjam3zu0d9yol,L. Josten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506916465,13,1,1,1,34,nuaf3wtujl8erbciumch6c65,0,39.2,37.1,2023-02-12T12:04:11.899Z,2023-02-12T12:04:12Z,4027972391,155,,4027972401,213,0.8,4027972403,1,,4027972395,140,59.9,4027972393,56,Center,4027972397,141,71.7,4027972399,212,32.0,,,,28fi0st48wljpt3kyee510iga,N. Günnewig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506916461,20,49,1,1,35,6yhza3xbfafj5c9897mbkbudn,1,31.6,25.5,2023-02-12T12:04:12.184Z,2023-02-12T12:04:12Z,,,,,,,,,,,,,,,,,,,,,,,,,5sycg0t0w11j4vm43arm93v1l,S. Steuerwald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506916531,21,1,1,1,39,6yhza3xbfafj5c9897mbkbudn,1,32.1,22.8,2023-02-12T12:04:16.897Z,2023-02-12T12:04:18Z,4027972749,56,Back,4027972755,212,11.2,4027972757,213,4.3,4027972753,141,7.9,4027972751,140,27.6,,,,,,,,,,5sycg0t0w11j4vm43arm93v1l,S. Steuerwald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506916549,22,1,1,1,41,6yhza3xbfafj5c9897mbkbudn,1,27.5,7.9,2023-02-12T12:04:18.328Z,2023-02-12T12:04:20Z,4027972821,1,,4027972811,56,Back,4027972819,213,1.7,4027972813,140,22.1,4027972817,212,37.3,4027972815,141,62.1,,,,,,,32ofctw7kn3l8eucrhku63dg5,L. Karl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506916591,23,1,1,1,43,6yhza3xbfafj5c9897mbkbudn,1,22.1,62.1,2023-02-12T12:04:20.279Z,2023-02-12T12:04:24Z,4027973055,141,28.8,4027973059,213,4.8,4027973057,212,22.8,4027973053,140,24.9,4027973051,56,Back,,,,,,,,,,6q0njimucm06r3x7enupxpl,G. Stegemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506916607,24,1,1,1,49,6yhza3xbfafj5c9897mbkbudn,0,27.4,26.4,2023-02-12T12:04:26.135Z,2023-02-12T12:04:26Z,4027973145,212,21.7,4027973147,213,5.7,4027973143,141,8.6,4027973139,56,Back,4027973141,140,44.5,,,,,,,,,,5sycg0t0w11j4vm43arm93v1l,S. Steuerwald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506916605,14,8,1,1,49,nuaf3wtujl8erbciumch6c65,1,59.2,85.6,2023-02-12T12:04:26.645Z,2023-02-12T12:04:26Z,4027973121,56,Left,,,,,,,,,,,,,,,,,,,,,,3p9ie3u7ej9o1wpzl4aonjtd6,L. Andrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506916655,25,1,1,1,52,6yhza3xbfafj5c9897mbkbudn,1,54.5,16.1,2023-02-12T12:04:29.175Z,2023-02-12T12:04:32Z,4027973433,212,11.3,4027973435,213,5.1,4027973427,56,Right,4027973429,140,58.1,4027973431,141,0.5,,,,,,,,,,c2w5fyxoq2xw8xm6asrn17x7t,M. Felde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506916659,26,61,1,1,55,6yhza3xbfafj5c9897mbkbudn,0,56.7,9.2,2023-02-12T12:04:32.775Z,2023-02-12T12:04:33Z,4027973439,56,Right,,,,,,,,,,,,,,,,,,,,,,32ofctw7kn3l8eucrhku63dg5,L. Karl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506916665,15,49,1,1,57,nuaf3wtujl8erbciumch6c65,1,41.5,88.3,2023-02-12T12:04:34.083Z,2023-02-12T12:04:34Z,,,,,,,,,,,,,,,,,,,,,,,,,2iaatg2gvp5w4j27ycreiqjt,M. Punsar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506916729,16,1,1,1,57,nuaf3wtujl8erbciumch6c65,1,44.4,92.9,2023-02-12T12:04:34.838Z,2023-02-12T12:04:41Z,4027973819,212,30.3,4027973813,56,Left,4027973817,141,88.6,4027973815,140,73.1,4027973821,213,6.2,,,,,,,,,,2iaatg2gvp5w4j27ycreiqjt,M. Punsar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506916751,17,1,1,2,4,nuaf3wtujl8erbciumch6c65,0,94.6,80.9,2023-02-12T12:04:41.019Z,2023-02-12T12:04:54Z,4027973945,212,15.2,4027973943,141,60.0,4027973947,213,4.4,4027973939,56,Center,4027973937,155,,4027973935,2,,4027973941,140,89.5,,,,9e95p87136h6zjam3zu0d9yol,L. Josten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506916795,18,1,1,2,7,nuaf3wtujl8erbciumch6c65,0,95.4,68.7,2023-02-12T12:04:44.903Z,2023-02-12T12:37:31Z,4027974169,140,94.5,4027974171,141,74.1,4027974167,56,Center,4027974197,236,,4027974199,233,27,4027974203,286,,4027974173,212,3.8,4027974175,213,1.8,1f2h3qvn7d1dv5wsv63bojazu,A. Margraf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506916773,27,74,1,2,7,6yhza3xbfafj5c9897mbkbudn,1,10.5,25.5,2023-02-12T12:04:44.904Z,2023-02-12T12:04:47Z,4027974251,233,18,4027974081,285,,4027974079,56,Back,,,,,,,,,,,,,,,,c2w5fyxoq2xw8xm6asrn17x7t,M. Felde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506916917,28,12,1,2,9,6yhza3xbfafj5c9897mbkbudn,1,11,29.8,2023-02-12T12:04:46.295Z,2023-02-12T12:05:02Z,4027974841,141,22.8,4027974837,56,Back,4027974839,140,0.0,4027974843,212,13.7,4027974865,167,,4027974845,213,3.5,,,,,,,5sycg0t0w11j4vm43arm93v1l,S. Steuerwald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506916839,19,6,1,2,12,nuaf3wtujl8erbciumch6c65,1,97.8,75.6,2023-02-12T12:04:49.794Z,2023-02-12T12:06:06Z,4027978509,233,29,4027974439,73,,4027974437,56,Center,,,,,,,,,,,,,,,,1f2h3qvn7d1dv5wsv63bojazu,A. Margraf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506916921,29,6,1,2,12,6yhza3xbfafj5c9897mbkbudn,0,2.2,24.4,2023-02-12T12:04:49.794Z,2023-02-12T12:06:07Z,4027978529,233,19,4027974855,73,,4027974853,56,Back,,,,,,,,,,,,,,,,5sycg0t0w11j4vm43arm93v1l,S. Steuerwald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506917127,20,1,1,2,38,nuaf3wtujl8erbciumch6c65,0,99.5,99.5,2023-02-12T12:05:15.262Z,2023-02-12T12:05:17Z,4027975861,140,95.2,4027975857,56,Center,4027975849,223,,4027975843,155,,4027975829,2,,4027975835,6,,4027975863,141,55.8,4027975867,213,4.6,1f2h3qvn7d1dv5wsv63bojazu,A. Margraf,,4027975865,212,,,,,,,,,,,,,,,,,,,30.1,,,,,,,,,,,,,
2506917201,30,12,1,2,41,6yhza3xbfafj5c9897mbkbudn,1,3.2,38.8,2023-02-12T12:05:18.345Z,2023-02-12T12:05:23Z,4027976235,141,32.2,4027976239,213,5.9,4027976233,140,14.7,4027976237,212,12.9,4027976231,56,Back,,,,,,,,,,6q0njimucm06r3x7enupxpl,G. Stegemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
