id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,assist
2514031275,9,1,1,0,21,4moe0x01r1f5w30g38wshyftp,1,3.6,45.3,2023-03-01T18:30:42.986Z,2023-03-01T18:30:51Z,4065548091,212,32.0,4065548093,213,1.0,4065548089,141,85.3,4065548085,56,Back,4065548087,140,19.6,,,,,,,,,,31kgqm4bhyekwwhye2cflt979,L. Pauels,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514031283,10,1,1,0,29,4moe0x01r1f5w30g38wshyftp,1,25.6,87.9,2023-03-01T18:30:51.515Z,2023-03-01T18:30:57Z,4065548129,141,60.4,4065548131,212,27.8,4065548125,56,Back,4065548133,213,3.9,4065548127,140,6.0,,,,,,,,,,yfdg1l58kdyyuodyqjwhwbth,H. Németh,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514031289,11,1,1,0,35,4moe0x01r1f5w30g38wshyftp,1,6,55.6,2023-03-01T18:30:57.219Z,2023-03-01T18:30:58Z,4065548175,140,18.8,4065548181,213,5.2,4065548173,56,Back,4065548177,141,20.7,4065548179,212,27.3,,,,,,,,,,31kgqm4bhyekwwhye2cflt979,L. Pauels,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514031305,12,1,1,0,36,4moe0x01r1f5w30g38wshyftp,1,18.8,20.7,2023-03-01T18:30:58.418Z,2023-03-01T18:31:03Z,4065548259,213,2.4,4065548255,141,39.9,4065548253,140,4.6,4065548251,56,Back,4065548257,212,19.8,,,,,,,,,,865nmkmx9qstpt90gc7bvp5ud,M. Ulbrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514031319,13,1,1,0,41,4moe0x01r1f5w30g38wshyftp,1,11.3,41.1,2023-03-01T18:31:03.411Z,2023-03-01T18:31:07Z,4065548335,141,10.5,4065548333,140,30.7,4065548341,213,5.5,4065548331,56,Back,4065548337,212,29.1,,,,,,,,,,31kgqm4bhyekwwhye2cflt979,L. Pauels,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514031329,14,1,1,0,46,4moe0x01r1f5w30g38wshyftp,0,33.4,9.8,2023-03-01T18:31:07.755Z,2023-03-01T18:31:10Z,4065548389,155,,4065548393,140,59.7,4065548395,141,33.5,4065548399,213,0.5,4065548397,212,32.0,4065548391,56,Center,,,,,,,865nmkmx9qstpt90gc7bvp5ud,M. Ulbrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514031335,5,1,1,0,49,6mng5xcarvyip7ixoss7au245,0,23.1,46.3,2023-03-01T18:31:11.348Z,2023-03-01T18:31:12Z,4065548437,141,59.1,4065548439,212,24.2,4065548431,3,,4065548441,213,0.4,4065548435,140,44.6,4065548433,56,Back,,,,,,,agqhiv0awfumj9c4sbq81hh7u,P. Culver,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514031345,15,1,1,0,52,4moe0x01r1f5w30g38wshyftp,0,55.1,33.8,2023-03-01T18:31:13.739Z,2023-03-01T18:31:18Z,4065548487,140,64.5,4065548489,141,58.9,4065548493,213,1.0,4065548485,56,Center,4065548491,212,19.7,,,,,,,,,,cdzfyzjbmsg88l4r24mwx1ryt,R. Dieckmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514031353,6,49,1,0,55,6mng5xcarvyip7ixoss7au245,1,30.5,27.7,2023-03-01T18:31:16.769Z,2023-03-01T18:31:16Z,,,,,,,,,,,,,,,,,,,,,,,,,a3rlansc0x5sw4hg75yhpanhm,S. Weidauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514031365,8,1,1,0,55,6mng5xcarvyip7ixoss7au245,0,30.5,27.7,2023-03-01T18:31:16.897Z,2023-03-01T18:31:24Z,4065548593,140,73.4,4065548589,155,,4065548595,141,35.4,4065548591,56,Center,4065548601,1,,4065548597,212,45.3,4065548599,213,0.1,,,,a3rlansc0x5sw4hg75yhpanhm,S. Weidauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514031357,7,43,1,0,55,6mng5xcarvyip7ixoss7au245,1,0,0,2023-03-01T18:31:17.346Z,2023-03-01T18:31:21Z,4065548695,144,50,4065548555,56,Back,4065548557,285,0,,,,,,,,,,,,,,,,a3rlansc0x5sw4hg75yhpanhm,S. Weidauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514031363,16,49,1,0,57,4moe0x01r1f5w30g38wshyftp,1,27.3,53.2,2023-03-01T18:31:19.403Z,2023-03-01T18:31:19Z,,,,,,,,,,,,,,,,,,,,,,,,,7cisqfcp1zysc12owj5j4zpx,M. Brandenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514031381,17,1,1,0,58,4moe0x01r1f5w30g38wshyftp,1,27.3,53.2,2023-03-01T18:31:19.699Z,2023-03-01T18:31:21Z,4065548681,140,34.8,4065548687,213,5.7,4065548683,141,45.0,4065548685,212,9.6,4065548679,56,Back,,,,,,,,,,7cisqfcp1zysc12owj5j4zpx,M. Brandenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514031385,18,1,1,0,59,4moe0x01r1f5w30g38wshyftp,1,34.8,44.8,2023-03-01T18:31:21.012Z,2023-03-01T18:31:23Z,4065548721,140,48.5,4065548727,213,0.4,4065548719,56,Back,4065548723,141,53.5,4065548725,212,15.6,,,,,,,,,,cdzfyzjbmsg88l4r24mwx1ryt,R. Dieckmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514031421,19,1,1,1,1,4moe0x01r1f5w30g38wshyftp,1,52.1,55.9,2023-03-01T18:31:23.339Z,2023-03-01T18:31:33Z,4065548877,56,Left,4065548879,140,68.7,4065548883,212,29.4,4065548885,213,0.9,4065548881,141,90.7,,,,,,,,,,ddb1x770krfpb3tm4oie234a2,C. Hahn,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514031423,20,1,1,1,11,4moe0x01r1f5w30g38wshyftp,0,96.4,91.2,2023-03-01T18:31:33.172Z,2023-03-01T18:31:34Z,4065548901,213,4.8,4065548899,212,20.6,4065548897,141,60.9,4065548889,2,,4065548893,56,Center,4065548895,140,97.2,,,,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514031429,9,52,1,1,14,6mng5xcarvyip7ixoss7au245,1,3.2,44.2,2023-03-01T18:31:36.115Z,2023-03-01T18:31:36Z,,,,,,,,,,,,,,,,,,,,,,,,,do1uv3ohvyvodhcindxj76qy1,A. Wellmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514031465,10,1,1,1,19,6mng5xcarvyip7ixoss7au245,1,12,36.3,2023-03-01T18:31:41.426Z,2023-03-01T18:31:45Z,4065549101,213,5.7,4065549099,212,12.4,4065549091,123,,4065549097,141,27.0,4065549095,140,22.2,4065549093,56,Back,,,,,,,do1uv3ohvyvodhcindxj76qy1,A. Wellmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514031473,11,1,1,1,24,6mng5xcarvyip7ixoss7au245,1,24.8,27,2023-03-01T18:31:45.667Z,2023-03-01T18:31:48Z,4065549139,212,19.6,4065549137,141,55.7,4065549133,56,Back,4065549135,140,26.7,4065549141,213,1.5,,,,,,,,,,agqhiv0awfumj9c4sbq81hh7u,P. Culver,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514031489,12,1,1,1,27,6mng5xcarvyip7ixoss7au245,1,27.8,65.4,2023-03-01T18:31:48.722Z,2023-03-01T18:31:52Z,4065549241,141,94.5,4065549243,212,21.1,4065549239,140,34.9,4065549245,213,1.2,4065549237,56,Back,,,,,,,,,,azitzbihzs5b3iv56nq4iszit,T. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514031499,13,1,1,1,32,6mng5xcarvyip7ixoss7au245,1,36.7,94.2,2023-03-01T18:31:53.906Z,2023-03-01T18:31:56Z,4065549281,56,Left,4065549289,213,6.0,4065549287,212,26.6,4065549283,140,61.0,4065549285,141,83.2,,,,,,,,,,3bg4ewc3n4ytybr96lc313ahh,M. Wiankowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514031507,14,1,1,1,34,6mng5xcarvyip7ixoss7au245,1,61,83.2,2023-03-01T18:31:56.146Z,2023-03-01T18:31:57Z,4065549341,213,3.3,4065549333,56,Back,4065549335,140,43.4,4065549337,141,78.4,4065549339,212,18.8,,,,,,,,,,9nc0572mgpafxbjnrk55emtt6,J. De Filippo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514031509,15,61,1,1,34,6mng5xcarvyip7ixoss7au245,0,43.4,78.4,2023-03-01T18:31:56.379Z,2023-03-01T18:37:19Z,4065549345,56,Back,,,,,,,,,,,,,,,,,,,,,,8etvu6b9z7sm2rg3wqkmchk9h,M. Rouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514031501,21,49,1,1,35,4moe0x01r1f5w30g38wshyftp,1,57.9,17.9,2023-03-01T18:31:57.333Z,2023-03-01T18:37:20Z,,,,,,,,,,,,,,,,,,,,,,,,,cdzfyzjbmsg88l4r24mwx1ryt,R. Dieckmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514031513,22,1,1,1,35,4moe0x01r1f5w30g38wshyftp,0,55.8,13.7,2023-03-01T18:31:57.565Z,2023-03-01T18:31:58Z,4065549355,141,0.0,4065549353,140,61.1,4065549357,212,11.7,4065549359,213,5.2,4065549351,56,Right,,,,,,,,,,cdzfyzjbmsg88l4r24mwx1ryt,R. Dieckmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514031521,16,5,1,1,36,6mng5xcarvyip7ixoss7au245,1,34.5,101.8,2023-03-01T18:31:57.994Z,2023-03-01T19:36:51Z,4065549411,347,,4065549449,233,23,4065549409,56,Back,,,,,,,,,,,,,,,,8etvu6b9z7sm2rg3wqkmchk9h,M. Rouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514031517,23,5,1,1,36,4moe0x01r1f5w30g38wshyftp,0,65.5,-1.8,2023-03-01T18:31:57.994Z,2023-03-01T18:32:02Z,4065549453,233,16,4065549375,347,,4065549373,56,Right,,,,,,,,,,,,,,,,cdzfyzjbmsg88l4r24mwx1ryt,R. Dieckmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514031539,17,1,1,1,41,6mng5xcarvyip7ixoss7au245,0,30.1,100,2023-03-01T18:32:03.138Z,2023-03-01T18:32:07Z,4065549485,107,,4065549487,56,Left,4065549491,141,94.5,4065549497,1,,4065549495,213,6.1,4065549493,212,34.3,4065549489,140,62.4,,,,3bg4ewc3n4ytybr96lc313ahh,M. Wiankowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514031533,24,44,1,1,42,4moe0x01r1f5w30g38wshyftp,1,36.2,5.8,2023-03-01T18:32:03.949Z,2023-03-01T18:32:07Z,4065549477,56,Back,4065549479,285,,4065549531,233,18,,,,,,,,,,,,,,,,865nmkmx9qstpt90gc7bvp5ud,M. Ulbrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514031543,18,44,1,1,42,6mng5xcarvyip7ixoss7au245,0,63.8,94.2,2023-03-01T18:32:03.950Z,2023-03-01T18:32:07Z,4065549573,233,24,4065549515,56,Left,4065549517,286,,,,,,,,,,,,,,,,,6yoqpu952gnc6trdg6vpala6t,W. Meister,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514031541,25,1,1,1,42,4moe0x01r1f5w30g38wshyftp,1,34.9,6.1,2023-03-01T18:32:04.325Z,2023-03-01T18:32:06Z,4065549509,212,6.4,4065549501,3,,4065549507,141,5.7,4065549505,140,41.0,4065549503,56,Back,4065549511,213,6.2,,,,,,,865nmkmx9qstpt90gc7bvp5ud,M. Ulbrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514031545,26,49,1,1,44,4moe0x01r1f5w30g38wshyftp,1,40.9,6.6,2023-03-01T18:32:06.228Z,2023-03-01T18:32:06Z,,,,,,,,,,,,,,,,,,,,,,,,,cdzfyzjbmsg88l4r24mwx1ryt,R. Dieckmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514031551,27,1,1,1,45,4moe0x01r1f5w30g38wshyftp,0,40,7.7,2023-03-01T18:32:06.621Z,2023-03-01T18:35:05Z,4065549553,213,0.1,4065549549,212,19.3,4065549547,141,10.6,4065549543,56,Right,4065549545,140,58.3,,,,,,,,,,cdzfyzjbmsg88l4r24mwx1ryt,R. Dieckmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514031563,19,1,1,1,47,6mng5xcarvyip7ixoss7au245,1,31.4,87.7,2023-03-01T18:32:09.507Z,2023-03-01T18:35:03Z,4065549649,213,0.2,4065549639,157,,4065549641,56,Left,4065549647,212,25.1,4065549643,140,54.7,4065549645,141,96.0,4065549651,1,,,,,azitzbihzs5b3iv56nq4iszit,T. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514031569,21,49,1,1,49,6mng5xcarvyip7ixoss7au245,1,45.5,86.9,2023-03-01T18:32:11.115Z,2023-03-01T19:31:02Z,,,,,,,,,,,,,,,,,,,,,,,,,8etvu6b9z7sm2rg3wqkmchk9h,M. Rouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514031567,20,1,1,1,50,6mng5xcarvyip7ixoss7au245,1,54.7,96,2023-03-01T18:32:12.163Z,2023-03-01T18:32:14Z,4065549673,212,11.5,4065549675,213,3.7,4065549667,56,Back,4065549669,140,45.5,4065549671,141,86.9,,,,,,,,,,9nc0572mgpafxbjnrk55emtt6,J. De Filippo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514031573,22,50,1,1,53,6mng5xcarvyip7ixoss7au245,1,49,81.4,2023-03-01T18:32:14.587Z,2023-03-01T18:32:16Z,4065549687,56,Back,4065549689,286,,4065549705,233,28,,,,,,,,,,,,,,,,8etvu6b9z7sm2rg3wqkmchk9h,M. Rouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514031575,28,7,1,1,53,4moe0x01r1f5w30g38wshyftp,1,51,18.6,2023-03-01T18:32:14.588Z,2023-03-01T18:32:15Z,4065549697,56,Right,4065549701,233,22,4065549699,285,,,,,,,,,,,,,,,,,8ruo0cyz6gvcp7yiks9fz1ed,J. Sehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514031577,29,49,1,1,53,4moe0x01r1f5w30g38wshyftp,1,47.5,24.1,2023-03-01T18:32:15.150Z,2023-03-01T18:32:15Z,,,,,,,,,,,,,,,,,,,,,,,,,8ruo0cyz6gvcp7yiks9fz1ed,J. Sehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514031583,30,3,1,1,56,4moe0x01r1f5w30g38wshyftp,0,64.2,13,2023-03-01T18:32:17.821Z,2023-03-01T18:32:18Z,4065549733,211,,4065549729,56,Right,4065549731,286,,,,,,,,,,,,,,,,,8ruo0cyz6gvcp7yiks9fz1ed,J. Sehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514031605,24,5,1,1,59,6mng5xcarvyip7ixoss7au245,1,31.3,101.6,2023-03-01T18:32:20.646Z,2023-03-01T19:36:52Z,4065549823,233,31,4065549819,56,Back,4065549821,347,,,,,,,,,,,,,,,,,8etvu6b9z7sm2rg3wqkmchk9h,M. Rouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514031585,31,5,1,1,59,4moe0x01r1f5w30g38wshyftp,0,68.7,-1.6,2023-03-01T18:32:20.646Z,2023-03-01T18:32:27Z,4065549737,347,,4065549735,56,Right,4065549827,233,24,,,,,,,,,,,,,,,,8ruo0cyz6gvcp7yiks9fz1ed,J. Sehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514031589,23,43,1,2,0,6mng5xcarvyip7ixoss7au245,1,0,0,2023-03-01T18:32:22.004Z,2023-03-01T18:32:25Z,4065549809,144,45,4065549757,56,Back,4065549759,285,0,,,,,,,,,,,,,,,,8etvu6b9z7sm2rg3wqkmchk9h,M. Rouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514031611,25,1,1,2,4,6mng5xcarvyip7ixoss7au245,1,30.4,100,2023-03-01T18:32:25.627Z,2023-03-01T18:32:35Z,4065549859,141,92.3,4065549861,212,17.3,4065549857,140,45.9,4065549853,107,,4065549863,213,5.9,4065549855,56,Back,,,,,,,3bg4ewc3n4ytybr96lc313ahh,M. Wiankowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514031615,26,1,1,2,6,6mng5xcarvyip7ixoss7au245,1,45.9,92.3,2023-03-01T18:32:27.851Z,2023-03-01T18:32:36Z,4065549887,141,91.4,4065549885,140,33.6,4065549883,56,Back,4065549899,156,,4065549889,212,12.9,4065549891,213,3.2,,,,,,,agqhiv0awfumj9c4sbq81hh7u,P. Culver,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514031621,27,1,1,2,9,6mng5xcarvyip7ixoss7au245,0,33.6,91.4,2023-03-01T18:32:30.748Z,2023-03-01T18:32:38Z,4065549929,212,21.2,4065549927,141,100.0,4065549933,1,,4065549921,157,,4065549931,213,0.3,4065549925,140,52.9,4065549923,56,Left,,,,3bg4ewc3n4ytybr96lc313ahh,M. Wiankowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514031623,28,5,1,2,10,6mng5xcarvyip7ixoss7au245,0,48,101.4,2023-03-01T18:32:32.256Z,2023-03-01T18:32:39Z,4065550099,233,32,4065549935,56,Back,4065549937,347,,,,,,,,,,,,,,,,,3bg4ewc3n4ytybr96lc313ahh,M. Wiankowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514031653,32,5,1,2,10,4moe0x01r1f5w30g38wshyftp,1,52,-1.4,2023-03-01T18:32:32.256Z,2023-03-01T19:36:52Z,4065550063,347,,4065550085,233,28,4065550061,56,Right,,,,,,,,,,,,,,,,8ruo0cyz6gvcp7yiks9fz1ed,J. Sehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514031667,33,1,1,2,17,4moe0x01r1f5w30g38wshyftp,1,56.9,0,2023-03-01T18:32:38.670Z,2023-03-01T18:32:40Z,4065550115,107,,4065550117,56,Right,4065550123,212,10.8,4065550125,213,0.8,4065550119,140,64.4,4065550121,141,8.8,,,,,,,865nmkmx9qstpt90gc7bvp5ud,M. Ulbrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514031669,34,1,1,2,18,4moe0x01r1f5w30g38wshyftp,1,64.4,8.8,2023-03-01T18:32:39.982Z,2023-03-01T18:32:41Z,4065550149,141,4.2,4065550147,140,65.0,4065550153,213,4.9,4065550145,56,Right,4065550151,212,3.2,,,,,,,,,,ddb1x770krfpb3tm4oie234a2,C. Hahn,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514031673,35,44,1,2,20,4moe0x01r1f5w30g38wshyftp,1,67,5.6,2023-03-01T18:32:41.711Z,2023-03-01T18:32:42Z,4065550165,233,29,4065550163,286,,4065550161,56,Right,,,,,,,,,,,,,,,,4f16klwhusyiwjej79nx4y76x,R. Wichmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,
