id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,assist,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2547695503,10,1,1,0,25,6mng5xcarvyip7ixoss7au245,0,73.4,25.8,2023-05-13T11:02:35.526Z,2023-05-13T13:00:41Z,4272198147,56,Center,4272198155,213,5.5,4272198149,140,75.6,4272198153,212,3.4,4272198151,141,22.1,,,,,,,,,,6yoqpu952gnc6trdg6vpala6t,W. Meister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547695389,3,49,1,0,26,dpp6fex0mdxsxhdct2qf66x5n,1,30.5,67.9,2023-05-13T11:02:36.659Z,2023-05-13T11:02:35Z,,,,,,,,,,,,,,,,,,,,,,,,,2lsz8g4mvgqvartyjfud90e6t,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547695433,4,1,1,0,27,dpp6fex0mdxsxhdct2qf66x5n,1,30.3,69.6,2023-05-13T11:02:37.043Z,2023-05-13T11:02:39Z,4272197829,213,1.8,4272197817,56,Back,4272197819,140,27.7,4272197825,141,85.2,4272197827,212,11.0,,,,,,,,,,2lsz8g4mvgqvartyjfud90e6t,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547695443,5,61,1,0,30,dpp6fex0mdxsxhdct2qf66x5n,0,26.7,87.5,2023-05-13T11:02:40.755Z,2023-05-13T11:02:57Z,4272197875,56,Back,,,,,,,,,,,,,,,,,,,,,,764yxrb6zqxke8l61qjd4o3qh,S. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547695851,8,61,1,0,31,dpp6fex0mdxsxhdct2qf66x5n,1,31.1,79.7,2023-05-13T11:02:40.935Z,2023-05-13T11:03:16Z,4272199641,56,Back,,,,,,,,,,,,,,,,,,,,,,764yxrb6zqxke8l61qjd4o3qh,S. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547695447,6,5,1,0,31,dpp6fex0mdxsxhdct2qf66x5n,0,28.2,101.3,2023-05-13T11:02:41.294Z,2023-05-13T12:01:18Z,4272197905,56,Back,4272407773,233,311,4272197907,347,,,,,,,,,,,,,,,,,764yxrb6zqxke8l61qjd4o3qh,S. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547738755,311,5,1,0,31,6mng5xcarvyip7ixoss7au245,1,71.8,-1.3,2023-05-13T11:02:41.294Z,2023-05-13T13:08:49Z,4272407743,233,6,4272407531,56,Right,4272407533,347,,,,,,,,,,,,,,,,,6yoqpu952gnc6trdg6vpala6t,W. Meister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547695595,11,1,1,0,37,6mng5xcarvyip7ixoss7au245,1,82.2,0,2023-05-13T11:02:47.291Z,2023-05-13T13:01:38Z,4272199975,107,,4272198547,140,84.4,4272198549,141,14.7,4272198545,56,Right,4272198553,213,1.4,4272198551,212,11.4,,,,,,,6yoqpu952gnc6trdg6vpala6t,W. Meister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547695601,12,4,1,0,40,6mng5xcarvyip7ixoss7au245,1,76.4,20.2,2023-05-13T11:02:49.856Z,2023-05-13T13:01:39Z,4272198583,286,,4272198581,265,,4272198647,233,7,4272198577,56,Right,4272198579,152,,4272198575,13,,,,,,,,4663ukpnmrw6i3tm1fvzl7u1h,M. Kyōkawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547695609,7,4,1,0,40,dpp6fex0mdxsxhdct2qf66x5n,0,23.6,79.8,2023-05-13T11:02:49.857Z,2023-05-13T11:02:52Z,4272198609,265,,4272198607,152,,4272198603,13,,4272198667,233,12,4272198611,285,,4272198605,56,Back,,,,,,,2lsz8g4mvgqvartyjfud90e6t,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547695987,13,1,1,1,12,6mng5xcarvyip7ixoss7au245,1,73.6,22.7,2023-05-13T11:03:22.575Z,2023-05-13T13:01:44Z,4272200309,213,0.8,4272676467,210,13,4272677433,152,,4272200303,140,100.0,4272676469,154,,4272200307,212,40.4,4272677431,5,,4272200301,56,Center,6yoqpu952gnc6trdg6vpala6t,W. Meister,1,4272200313,1,4272200305,141,65.1,4272675635,155,,,,,,,,,,,,,,,,,,,,,,,,
2547696161,15,13,1,1,13,6mng5xcarvyip7ixoss7au245,1,98.3,60,2023-05-13T11:03:23.027Z,2023-05-13T13:01:27Z,4272201121,22,,4272676491,29,,4272202221,103,51.4,4272202215,15,,4272676495,55,13,4272201125,56,Center,4272202217,77,,4272202229,231,53.4,agqhiv0awfumj9c4sbq81hh7u,P. Culver,,4272201123,61,4272202227,230,99.9,4272676493,154,4272202223,328,4272202219,102,59.5,,,,,,,,,,,,,,,,,,,
2547695961,9,5,1,1,15,dpp6fex0mdxsxhdct2qf66x5n,1,-0.7,39.8,2023-05-13T11:03:25.428Z,2023-05-13T11:03:27Z,4272200153,56,Back,4272200155,346,,4272200331,233,14,,,,,,,,,,,,,,,,764yxrb6zqxke8l61qjd4o3qh,S. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547695989,14,5,1,1,15,6mng5xcarvyip7ixoss7au245,0,100.7,60.2,2023-05-13T11:03:25.428Z,2023-05-13T13:08:49Z,4272200335,233,9,4272200315,56,Center,4272200317,346,,,,,,,,,,,,,,,,,6yoqpu952gnc6trdg6vpala6t,W. Meister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547696207,10,1,1,1,33,dpp6fex0mdxsxhdct2qf66x5n,1,5,47.5,2023-05-13T11:03:43.383Z,2023-05-13T11:03:45Z,4272201365,141,27.6,4272201363,140,14.9,4272201367,212,17.1,4272201373,237,,4272201361,56,Back,4272201369,213,5.4,4272201359,124,,,,,2ywmv0jjr4u8jgo8gnoisx0id,A. Klink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547696239,11,1,1,1,36,dpp6fex0mdxsxhdct2qf66x5n,1,20.2,22.1,2023-05-13T11:03:46.837Z,2023-05-13T11:03:47Z,4272201507,213,2.2,4272201501,140,9.2,4272201503,141,44.2,4272201505,212,19.0,4272201499,56,Back,,,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547696289,12,1,1,1,38,dpp6fex0mdxsxhdct2qf66x5n,1,9,45.8,2023-05-13T11:03:48.677Z,2023-05-13T11:03:51Z,4272201779,1,,4272201771,140,23.4,4272201773,141,90.1,4272201775,212,33.7,4272201777,213,1.1,4272201769,56,Back,,,,,,,2ywmv0jjr4u8jgo8gnoisx0id,A. Klink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547696307,13,1,1,1,43,dpp6fex0mdxsxhdct2qf66x5n,1,24.5,84.3,2023-05-13T11:03:53.205Z,2023-05-13T11:03:53Z,4272201851,213,0.8,4272201845,141,92.1,4272201843,140,29.6,4272201839,56,Back,4272201849,212,7.5,,,,,,,,,,764yxrb6zqxke8l61qjd4o3qh,S. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547696333,14,1,1,1,45,dpp6fex0mdxsxhdct2qf66x5n,1,29.6,92.7,2023-05-13T11:03:55.029Z,2023-05-13T11:03:56Z,4272201987,213,5.9,4272201979,56,Center,4272201985,212,30.3,4272201983,141,76.9,4272201981,140,56.6,,,,,,,,,,1asefru50u06hyhmoa7d9qcx5,L. Marti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547696345,15,1,1,1,47,dpp6fex0mdxsxhdct2qf66x5n,0,57.2,76.7,2023-05-13T11:03:57.717Z,2023-05-13T11:03:57Z,4272202023,212,16.5,4272202019,140,43.2,4272202021,141,65.8,4272202025,213,3.6,4272202017,56,Back,,,,,,,,,,bez9hd6po73pkved1bebbbdnt,V. Wieder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547696413,16,49,1,1,50,6mng5xcarvyip7ixoss7au245,1,69.6,54.3,2023-05-13T11:04:00.454Z,2023-05-13T11:04:10Z,,,,,,,,,,,,,,,,,,,,,,,,,4663ukpnmrw6i3tm1fvzl7u1h,M. Kyōkawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547696415,16,1,1,1,51,dpp6fex0mdxsxhdct2qf66x5n,0,43.2,67.9,2023-05-13T11:04:01.093Z,2023-05-13T13:02:05Z,4272202367,141,67.7,4272202371,213,3.1,4272202363,56,Back,4272202369,212,16.3,4272202365,140,27.7,,,,,,,,,,eyqhxpni376pocsunribu1jv9,E. Senß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547696417,17,61,1,1,52,6mng5xcarvyip7ixoss7au245,0,69.6,54.3,2023-05-13T11:04:01.939Z,2023-05-13T11:04:02Z,4272202375,56,Center,,,,,,,,,,,,,,,,,,,,,,4663ukpnmrw6i3tm1fvzl7u1h,M. Kyōkawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547696453,17,1,1,1,53,dpp6fex0mdxsxhdct2qf66x5n,1,27.7,67.9,2023-05-13T11:04:03.605Z,2023-05-13T11:04:04Z,4272202571,140,29.5,4272202573,141,85.7,4272202575,212,12.3,4272202577,213,1.4,4272202569,56,Back,,,,,,,,,,2lsz8g4mvgqvartyjfud90e6t,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547696505,18,1,1,1,56,dpp6fex0mdxsxhdct2qf66x5n,0,30.3,87.3,2023-05-13T11:04:06.534Z,2023-05-13T11:04:10Z,4272202825,141,0.0,4272202823,140,64.7,4272202819,196,,4272202827,212,70.7,4272202831,1,,4272202821,56,Right,4272202829,213,5.2,4272202817,155,,764yxrb6zqxke8l61qjd4o3qh,S. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547696637,18,5,1,2,1,6mng5xcarvyip7ixoss7au245,1,40.8,101.6,2023-05-13T11:04:11.722Z,2023-05-13T13:08:49Z,4272203429,56,Back,4272203431,347,,4272203443,233,19,,,,,,,,,,,,,,,,4663ukpnmrw6i3tm1fvzl7u1h,M. Kyōkawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547696511,19,5,1,2,1,dpp6fex0mdxsxhdct2qf66x5n,0,59.2,-1.6,2023-05-13T11:04:11.722Z,2023-05-13T11:04:21Z,4272202859,347,,4272202855,56,Right,4272203473,233,18,,,,,,,,,,,,,,,,764yxrb6zqxke8l61qjd4o3qh,S. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547696689,19,1,1,2,10,6mng5xcarvyip7ixoss7au245,1,45,100,2023-05-13T11:04:20.563Z,2023-05-13T11:04:24Z,4272203657,140,35.3,4272203665,213,3.4,4272203661,212,10.6,4272203655,56,Back,4272203653,107,,4272203659,141,97.2,,,,,,,42h5sz2axk69ifygo0wzuvr2t,J. Cramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547696789,20,1,1,2,14,6mng5xcarvyip7ixoss7au245,1,33.7,92.7,2023-05-13T11:04:24.316Z,2023-05-13T11:04:31Z,4272204127,213,3.7,4272204123,141,70.9,4272204121,140,11.7,4272204119,56,Back,4272204125,212,27.4,,,,,,,,,,e3gddzy59fp8lidsr83vpw12i,I. Kuznetsov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547696883,21,1,1,2,21,6mng5xcarvyip7ixoss7au245,1,11,65.5,2023-05-13T11:04:31.205Z,2023-05-13T11:04:38Z,4272204575,141,23.3,4272204573,140,26.6,4272204577,212,33.0,4272204579,213,5.2,4272204571,56,Back,4272204569,189,,4272204581,1,,,,,do1uv3ohvyvodhcindxj76qy1,A. Wellmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547696979,22,1,1,2,31,6mng5xcarvyip7ixoss7au245,0,27.8,18.2,2023-05-13T11:04:40.876Z,2023-05-13T11:04:49Z,4272205569,189,,4272205009,212,70.9,4272205013,1,,4272205001,196,,4272204999,155,,4272205007,141,100.0,4272205011,213,0.9,4272205003,56,Left,agqhiv0awfumj9c4sbq81hh7u,P. Culver,,4272205005,140,,,,,,,,,,,68.5,,,,,,,,,,,,,,,,,,
2547697107,20,5,1,2,33,dpp6fex0mdxsxhdct2qf66x5n,1,32,-1.2,2023-05-13T11:04:43.699Z,2023-05-13T13:08:49Z,4272205523,347,,4272205521,56,Back,4272205593,233,23,,,,,,,,,,,,,,,,764yxrb6zqxke8l61qjd4o3qh,S. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547696997,23,5,1,2,33,6mng5xcarvyip7ixoss7au245,0,68,101.2,2023-05-13T11:04:43.699Z,2023-05-13T11:04:50Z,4272205087,347,,4272205611,233,20,4272205085,56,Left,,,,,,,,,,,,,,,,agqhiv0awfumj9c4sbq81hh7u,P. Culver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547697135,21,1,1,2,41,dpp6fex0mdxsxhdct2qf66x5n,1,34.4,0,2023-05-13T11:04:51.383Z,2023-05-13T11:04:51Z,4272205689,213,1.8,4272205669,56,Back,4272205667,107,,4272205687,212,18.3,4272205683,141,24.3,4272205707,189,,4272205677,140,30.6,,,,1asefru50u06hyhmoa7d9qcx5,L. Marti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547697215,22,1,1,2,45,dpp6fex0mdxsxhdct2qf66x5n,1,31.2,31.6,2023-05-13T11:04:55.255Z,2023-05-13T11:04:56Z,4272206091,213,1.5,4272206085,140,33.6,4272206083,56,Back,4272206087,141,69.5,4272206089,212,25.9,,,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547697245,23,1,1,2,48,dpp6fex0mdxsxhdct2qf66x5n,1,29.4,64.4,2023-05-13T11:04:58.264Z,2023-05-13T11:04:58Z,4272206199,140,29.2,4272206203,212,15.3,4272206201,141,86.9,4272206197,56,Back,4272206205,213,1.6,,,,,,,,,,2lsz8g4mvgqvartyjfud90e6t,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547697261,24,1,1,2,49,dpp6fex0mdxsxhdct2qf66x5n,1,28.9,86.8,2023-05-13T11:04:59.344Z,2023-05-13T13:02:00Z,4272206257,56,Back,4272206265,213,4.7,4272206263,212,13.1,4272206261,141,67.6,4272206259,140,28.9,,,,,,,,,,764yxrb6zqxke8l61qjd4o3qh,S. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547697289,25,1,1,2,50,dpp6fex0mdxsxhdct2qf66x5n,1,28.7,62.9,2023-05-13T11:05:00.063Z,2023-05-13T13:01:58Z,4272206383,140,32.9,4272206385,141,26.4,4272206387,212,25.2,4272206381,56,Back,4272206389,213,4.9,,,,,,,,,,2lsz8g4mvgqvartyjfud90e6t,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547697335,26,1,1,2,51,dpp6fex0mdxsxhdct2qf66x5n,0,31.7,26.6,2023-05-13T11:05:01.047Z,2023-05-13T13:01:55Z,4272206589,141,20.5,4272206593,213,6.0,4272206591,212,15.6,4272206585,56,Back,4272206587,140,46.0,,,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547697311,24,49,1,2,52,6mng5xcarvyip7ixoss7au245,1,57.2,69,2023-05-13T11:05:02.574Z,2023-05-13T11:05:02Z,,,,,,,,,,,,,,,,,,,,,,,,,4663ukpnmrw6i3tm1fvzl7u1h,M. Kyōkawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547697419,25,1,1,2,53,6mng5xcarvyip7ixoss7au245,1,57.2,69,2023-05-13T11:05:03.027Z,2023-05-13T11:05:10Z,4272206947,213,0.3,4272206943,141,72.9,4272206939,56,Center,4272206945,212,9.1,4272206941,140,65.5,,,,,,,,,,4663ukpnmrw6i3tm1fvzl7u1h,M. Kyōkawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547697435,26,1,1,3,0,6mng5xcarvyip7ixoss7au245,0,67.4,76,2023-05-13T11:05:10.401Z,2023-05-13T11:05:11Z,4272207017,56,Left,4272207023,212,10.0,4272207019,140,61.2,4272207021,141,87.2,4272207025,213,2.3,,,,,,,,,,byrtspkep316747j5mj5lyei,N. Selimhodzic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547697427,27,5,1,3,2,dpp6fex0mdxsxhdct2qf66x5n,0,43.4,-1.4,2023-05-13T11:05:12.024Z,2023-05-13T11:05:15Z,4272207301,233,27,4272206995,56,Back,4272206997,347,,,,,,,,,,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547697489,27,5,1,3,2,6mng5xcarvyip7ixoss7au245,1,56.6,101.4,2023-05-13T11:05:12.024Z,2023-05-13T13:08:50Z,4272207297,233,27,4272207291,347,,4272207289,56,Left,,,,,,,,,,,,,,,,byrtspkep316747j5mj5lyei,N. Selimhodzic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547697531,28,1,1,3,5,6mng5xcarvyip7ixoss7au245,1,61.1,100,2023-05-13T11:05:14.948Z,2023-05-13T11:05:19Z,4272207551,140,66.8,4272207553,141,93.9,4272207555,212,8.0,4272207549,56,Left,4272207547,107,,4272207557,213,5.6,,,,,,,42h5sz2axk69ifygo0wzuvr2t,J. Cramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547697583,29,1,1,3,9,6mng5xcarvyip7ixoss7au245,1,65.7,93.5,2023-05-13T11:05:19.494Z,2023-05-13T11:05:23Z,4272207835,56,Back,4272207841,212,32.6,4272207837,140,34.7,4272207845,1,,4272207843,213,3.2,4272207839,141,89.9,,,,,,,7i2liztq9k72g2lnz5i91whcl,V. Schwalm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547697651,30,1,1,3,13,6mng5xcarvyip7ixoss7au245,1,29.7,86.8,2023-05-13T11:05:23.416Z,2023-05-13T11:05:27Z,4272208125,140,11.9,4272208123,56,Back,4272208127,141,64.2,4272208131,213,3.8,4272208129,212,24.2,,,,,,,,,,e3gddzy59fp8lidsr83vpw12i,I. Kuznetsov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
