id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/14/value,qualifier/12/value,assist
2461973479,8,5,1,0,11,4moe0x01r1f5w30g38wshyftp,0,70.1,101.4,2022-09-18T14:01:37.813Z,2022-09-18T14:17:28Z,3790684547,233,3,3790684195,347,,3790684193,56,Left,,,,,,,,,,,,,,,,cdzfyzjbmsg88l4r24mwx1ryt,R. Dieckmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461973565,4,1,1,0,16,6mng5xcarvyip7ixoss7au245,0,32.7,0,2022-09-18T14:01:42.645Z,2022-09-18T14:01:44Z,3790684597,212,14.9,3790684581,107,,3790684585,56,Back,3790684589,140,46.3,3790684601,213,0.3,3790684593,141,4.3,,,,,,,dseqkqirdljgr63ov3461vhsl,A. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461973609,9,1,1,0,18,4moe0x01r1f5w30g38wshyftp,0,50.7,89.3,2022-09-18T14:01:44.808Z,2022-09-18T14:58:16Z,3790684853,213,0.5,3790684845,56,Left,3790684849,141,100.0,3790684847,140,63.2,3790684851,212,15.4,,,,,,,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461973777,5,5,1,0,19,6mng5xcarvyip7ixoss7au245,1,38.6,-1.4,2022-09-18T14:01:45.589Z,2022-09-18T14:02:00Z,3790685763,347,,3790685759,56,Back,3790685797,233,10,,,,,,,,,,,,,,,,dseqkqirdljgr63ov3461vhsl,A. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461973613,10,5,1,0,19,4moe0x01r1f5w30g38wshyftp,0,61.4,101.4,2022-09-18T14:01:45.589Z,2022-09-18T14:17:28Z,3790685809,233,5,3790684859,56,Left,3790684863,347,,,,,,,,,,,,,,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461973797,6,1,1,0,33,6mng5xcarvyip7ixoss7au245,0,43.9,0,2022-09-18T14:01:59.781Z,2022-09-18T14:02:01Z,3790685903,140,56.7,3790685901,56,Right,3790685905,141,5.5,3790685899,107,,3790685909,213,0.3,3790685907,212,14.2,,,,,,,dseqkqirdljgr63ov3461vhsl,A. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461973829,11,1,1,0,35,4moe0x01r1f5w30g38wshyftp,0,38.9,90.9,2022-09-18T14:02:01.593Z,2022-09-18T14:02:02Z,3790686083,141,83.9,3790686077,3,,3790686079,56,Left,3790686085,212,19.6,3790686081,140,57.0,3790686089,213,6.0,,,,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461973853,7,1,1,0,36,6mng5xcarvyip7ixoss7au245,0,41.1,9.4,2022-09-18T14:02:03.188Z,2022-09-18T14:02:04Z,3790686251,213,5.9,3790686243,56,Back,3790686245,140,49.1,3790686249,212,9.1,3790686247,141,4.1,,,,,,,,,,42h5sz2axk69ifygo0wzuvr2t,J. Cramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461973859,12,49,1,0,38,4moe0x01r1f5w30g38wshyftp,1,51.1,86.3,2022-09-18T14:02:04.538Z,2022-09-18T14:02:04Z,,,,,,,,,,,,,,,,,,,,,,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461973911,13,1,1,0,39,4moe0x01r1f5w30g38wshyftp,1,51.5,86.9,2022-09-18T14:02:05.529Z,2022-09-18T14:02:08Z,3790686599,212,6.8,3790686597,141,85.7,3790686595,140,57.9,3790686593,56,Left,3790686601,213,6.2,,,,,,,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461973913,14,3,1,0,42,4moe0x01r1f5w30g38wshyftp,0,56.5,94.6,2022-09-18T14:02:08.313Z,2022-09-18T14:02:10Z,3790686617,56,Left,3790686751,233,8,3790686619,286,,,,,,,,,,,,,,,,,6mj7z1yytw7jrbnbpu2mqyezu,M. Sternad,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461973927,8,7,1,0,42,6mng5xcarvyip7ixoss7au245,0,43.5,5.4,2022-09-18T14:02:08.314Z,2022-09-18T14:02:10Z,3790686711,285,,3790686745,233,14,3790686709,56,Back,,,,,,,,,,,,,,,,qygwawkthmtcn3sx4ptq0e8k,A. Grincenco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461973985,15,1,1,0,45,4moe0x01r1f5w30g38wshyftp,1,67.5,89,2022-09-18T14:02:12.073Z,2022-09-18T14:54:41Z,3790687023,141,80.4,3790687019,56,Left,3790687021,140,62.7,3790687025,212,7.7,3790687027,213,4.0,,,,,,,,,,874o1s057ddcizshsu10wu6t,S. Matheis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461974003,16,1,1,0,46,4moe0x01r1f5w30g38wshyftp,0,62.7,80.4,2022-09-18T14:02:12.921Z,2022-09-18T14:54:40Z,3790687117,56,Left,3790687119,140,87.5,3790687121,141,85.2,3790687125,213,0.1,3790687123,212,26.2,,,,,,,,,,cdzfyzjbmsg88l4r24mwx1ryt,R. Dieckmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461974011,9,49,1,0,48,6mng5xcarvyip7ixoss7au245,1,8,7.9,2022-09-18T14:02:14.469Z,2022-09-18T14:02:14Z,,,,,,,,,,,,,,,,,,,,,,,,,3bg4ewc3n4ytybr96lc313ahh,M. Wiankowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461974033,10,1,1,0,49,6mng5xcarvyip7ixoss7au245,0,5.4,6.4,2022-09-18T14:02:15.445Z,2022-09-18T14:02:16Z,3790687323,141,0.0,3790687319,56,Back,3790687317,157,,3790687325,212,12.1,3790687321,140,16.0,3790687329,1,,3790687327,213,5.9,,,,3bg4ewc3n4ytybr96lc313ahh,M. Wiankowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461974041,11,5,1,0,49,6mng5xcarvyip7ixoss7au245,0,20.8,-0.8,2022-09-18T14:02:15.956Z,2022-09-18T14:02:21Z,3790687383,347,,3790687751,233,17,3790687381,56,Back,,,,,,,,,,,,,,,,3bg4ewc3n4ytybr96lc313ahh,M. Wiankowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461974077,17,5,1,0,49,4moe0x01r1f5w30g38wshyftp,1,79.2,100.8,2022-09-18T14:02:15.956Z,2022-09-18T14:17:29Z,3790687601,347,,3790687599,56,Left,3790687717,233,11,,,,,,,,,,,,,,,,6mj7z1yytw7jrbnbpu2mqyezu,M. Sternad,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461974139,18,1,1,0,54,4moe0x01r1f5w30g38wshyftp,1,74.3,100,2022-09-18T14:02:20.665Z,2022-09-18T14:02:23Z,3790688031,212,10.6,3790688029,141,85.8,3790688027,140,77.2,3790688033,213,5.0,3790688023,107,,3790688025,56,Left,,,,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461974145,19,50,1,0,57,4moe0x01r1f5w30g38wshyftp,1,75.4,89.4,2022-09-18T14:02:23.657Z,2022-09-18T14:02:25Z,3790688077,286,,3790688075,56,Left,3790688259,233,12,,,,,,,,,,,,,,,,cdzfyzjbmsg88l4r24mwx1ryt,R. Dieckmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461974159,12,7,1,0,57,6mng5xcarvyip7ixoss7au245,0,24.6,10.6,2022-09-18T14:02:23.658Z,2022-09-18T14:02:25Z,3790688163,285,,3790688223,233,19,3790688161,56,Back,,,,,,,,,,,,,,,,qygwawkthmtcn3sx4ptq0e8k,A. Grincenco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461974179,13,5,1,0,58,6mng5xcarvyip7ixoss7au245,0,26.4,-0.9,2022-09-18T14:02:24.777Z,2022-09-18T14:17:29Z,3790688407,233,20,3790688287,347,,3790688285,56,Back,,,,,,,,,,,,,,,,qygwawkthmtcn3sx4ptq0e8k,A. Grincenco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461974183,20,5,1,0,58,4moe0x01r1f5w30g38wshyftp,1,73.6,100.9,2022-09-18T14:02:24.777Z,2022-09-18T14:02:26Z,3790688389,233,13,3790688305,347,,3790688303,56,Left,,,,,,,,,,,,,,,,cdzfyzjbmsg88l4r24mwx1ryt,R. Dieckmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461974239,21,1,1,0,59,4moe0x01r1f5w30g38wshyftp,1,74,100,2022-09-18T14:02:25.817Z,2022-09-18T14:02:29Z,3790688657,141,93.0,3790688659,212,14.6,3790688655,140,86.9,3790688651,107,,3790688661,213,5.9,3790688653,56,Left,,,,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461974249,22,3,1,1,3,4moe0x01r1f5w30g38wshyftp,0,85.9,92.8,2022-09-18T14:02:29.512Z,2022-09-18T14:02:32Z,3790688705,56,Left,3790688707,286,,3790688931,233,14,,,,,,,,,,,,,,,,6mj7z1yytw7jrbnbpu2mqyezu,M. Sternad,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461974287,14,7,1,1,3,6mng5xcarvyip7ixoss7au245,1,14.1,7.2,2022-09-18T14:02:29.513Z,2022-09-18T14:03:50Z,3790688875,285,,3790688911,233,22,3790688873,56,Back,,,,,,,,,,,,,,,,858r6lsckfhcu5wa373odqt0q,N. Gentile,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461974291,15,49,1,1,5,6mng5xcarvyip7ixoss7au245,1,4.2,8.2,2022-09-18T14:02:32.069Z,2022-09-18T14:02:32Z,,,,,,,,,,,,,,,,,,,,,,,,,3bg4ewc3n4ytybr96lc313ahh,M. Wiankowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461974305,16,1,1,1,6,6mng5xcarvyip7ixoss7au245,0,4.2,8.2,2022-09-18T14:02:32.373Z,2022-09-18T14:02:42Z,3790688967,212,33.0,3790688969,213,6.3,3790689619,157,,3790688965,141,7.6,3790688961,56,Back,3790688963,140,35.6,3790688973,1,,,,,3bg4ewc3n4ytybr96lc313ahh,M. Wiankowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461974331,23,1,1,1,6,4moe0x01r1f5w30g38wshyftp,1,55.7,79.5,2022-09-18T14:02:33.033Z,2022-09-18T14:02:35Z,3790689091,3,,3790689111,212,8.7,3790689115,213,0.5,3790689101,140,62.8,3790689097,56,Left,3790689107,141,86.1,,,,,,,7ektyvpzu0yj1b9dm7yfkxh3p,L. Hausicke,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461974337,24,49,1,1,8,4moe0x01r1f5w30g38wshyftp,1,62.8,86.1,2022-09-18T14:02:35.161Z,2022-09-18T14:02:35Z,,,,,,,,,,,,,,,,,,,,,,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461974365,25,1,1,1,9,4moe0x01r1f5w30g38wshyftp,1,62.8,86.1,2022-09-18T14:02:35.432Z,2022-09-18T14:02:37Z,3790689273,212,11.3,3790689267,56,Left,3790689275,213,5.9,3790689271,141,80.0,3790689269,140,72.8,,,,,,,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461974395,26,1,1,1,10,4moe0x01r1f5w30g38wshyftp,0,73.6,79.8,2022-09-18T14:02:36.920Z,2022-09-18T14:02:38Z,3790689393,141,90.5,3790689389,56,Left,3790689395,212,29.0,3790689391,140,100.0,3790689397,213,0.3,,,,,,,,,,cdzfyzjbmsg88l4r24mwx1ryt,R. Dieckmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461974377,17,5,1,1,11,6mng5xcarvyip7ixoss7au245,1,-0.5,10.4,2022-09-18T14:02:37.845Z,2022-09-18T14:02:39Z,3790689429,233,27,3790689311,346,,3790689309,56,Back,,,,,,,,,,,,,,,,3bg4ewc3n4ytybr96lc313ahh,M. Wiankowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461974397,27,5,1,1,11,4moe0x01r1f5w30g38wshyftp,0,100.5,89.6,2022-09-18T14:02:37.845Z,2022-09-18T14:17:29Z,3790689433,233,17,3790689399,56,Left,3790689401,346,,,,,,,,,,,,,,,,,cdzfyzjbmsg88l4r24mwx1ryt,R. Dieckmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461974515,18,1,1,1,18,6mng5xcarvyip7ixoss7au245,1,3.3,48.2,2022-09-18T14:02:45.109Z,2022-09-18T14:02:48Z,3790689945,56,Back,3790689957,237,,3790689943,124,,3790689953,213,5.1,3790689947,140,12.8,3790689949,141,13.3,3790689951,212,25.7,,,,7qvhdchag7s42he71k28ctmtx,V. Fischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461974551,19,1,1,1,22,6mng5xcarvyip7ixoss7au245,1,16.5,6.8,2022-09-18T14:02:48.549Z,2022-09-18T14:05:49Z,3790690153,56,Back,3790690161,213,0.3,3790690155,140,43.6,3790691197,155,,3790690157,141,21.1,3790690159,212,30.1,,,,,,,8xphahi0vi6fnh8ou88zzb6j9,A. Gerhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461974565,20,1,1,1,25,6mng5xcarvyip7ixoss7au245,1,43.5,20.9,2022-09-18T14:02:52.292Z,2022-09-18T14:03:07Z,3790690239,213,0.6,3790690235,212,11.3,3790690231,140,52.4,3790691389,168,,3790690233,141,30.2,3790690229,56,Center,,,,,,,a3rlansc0x5sw4hg75yhpanhm,S. Weidauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461974613,21,1,1,1,26,6mng5xcarvyip7ixoss7au245,1,51.9,29.6,2022-09-18T14:02:53.157Z,2022-09-18T14:02:56Z,3790690509,141,2.8,3790690507,140,47.5,3790690505,56,Back,3790690513,213,4.5,3790690511,212,18.8,,,,,,,,,,4663ukpnmrw6i3tm1fvzl7u1h,M. Kyōkawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461974625,22,1,1,1,30,6mng5xcarvyip7ixoss7au245,1,47.5,2.8,2022-09-18T14:02:56.549Z,2022-09-18T14:02:57Z,3790690573,212,7.6,3790690571,141,11.6,3790690575,213,0.9,3790690567,56,Right,3790690569,140,52.0,,,,,,,,,,dseqkqirdljgr63ov3461vhsl,A. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461974631,23,3,1,1,31,6mng5xcarvyip7ixoss7au245,0,55.2,15,2022-09-18T14:02:57.589Z,2022-09-18T14:03:00Z,3790690615,286,,3790690865,233,28,3790690613,56,Right,,,,,,,,,,,,,,,,1139rvy7ws5o77eq04wprf0tl,A. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461974655,28,7,1,1,31,4moe0x01r1f5w30g38wshyftp,1,44.8,85,2022-09-18T14:02:57.590Z,2022-09-18T14:03:00Z,3790690777,56,Back,3790690779,285,,3790690821,233,23,,,,,,,,,,,,,,,,cdzfyzjbmsg88l4r24mwx1ryt,R. Dieckmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461974659,29,49,1,1,33,4moe0x01r1f5w30g38wshyftp,1,46.1,80,2022-09-18T14:02:59.512Z,2022-09-18T14:02:59Z,,,,,,,,,,,,,,,,,,,,,,,,,cdzfyzjbmsg88l4r24mwx1ryt,R. Dieckmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461974717,30,1,1,1,33,4moe0x01r1f5w30g38wshyftp,1,46.1,80,2022-09-18T14:02:59.866Z,2022-09-18T14:03:03Z,3790691069,213,6.2,3790691067,212,22.9,3790691065,141,77.3,3790691061,56,Center,3790691063,140,67.8,,,,,,,,,,cdzfyzjbmsg88l4r24mwx1ryt,R. Dieckmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461974767,31,1,1,1,36,4moe0x01r1f5w30g38wshyftp,1,63,79.2,2022-09-18T14:03:03.144Z,2022-09-18T14:55:07Z,3790691293,213,4.2,3790691287,141,30.4,3790691289,212,37.7,3790691283,140,46.0,3790691297,1,,3790691281,56,Back,,,,,,,874o1s057ddcizshsu10wu6t,S. Matheis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461974849,32,1,1,1,41,4moe0x01r1f5w30g38wshyftp,1,55.8,27.1,2022-09-18T14:03:07.640Z,2022-09-18T14:03:11Z,3790691653,140,39.7,3790691649,56,Back,3790691665,213,2.8,3790691661,212,17.7,3790691659,141,35.0,,,,,,,,,,7cisqfcp1zysc12owj5j4zpx,M. Brandenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461974953,33,1,1,1,44,4moe0x01r1f5w30g38wshyftp,1,34.9,39.7,2022-09-18T14:03:11.272Z,2022-09-18T14:03:16Z,3790692229,141,51.5,3790692227,140,24.7,3790692233,213,2.5,3790692231,212,13.4,3790692225,56,Back,,,,,,,,,,865nmkmx9qstpt90gc7bvp5ud,M. Ulbrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461975015,34,1,1,1,50,4moe0x01r1f5w30g38wshyftp,1,27.6,53.4,2022-09-18T14:03:16.792Z,2022-09-18T14:03:40Z,3790692517,213,0.8,3790692521,1,,3790692509,56,Left,3790692511,140,50.3,3790692515,212,34.9,3790692513,141,90.9,,,,,,,cc32rolkcvyuul5t2uearz0mh,A. Borbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461975043,35,1,1,1,54,4moe0x01r1f5w30g38wshyftp,0,49.5,90.3,2022-09-18T14:03:20.601Z,2022-09-18T14:03:22Z,3790692653,141,70.1,3790692649,56,Center,3790692647,155,,3790692651,140,72.1,3790692655,212,27.4,3790692657,213,5.8,,,,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461975103,24,1,1,1,57,6mng5xcarvyip7ixoss7au245,1,37.8,34.3,2022-09-18T14:03:23.413Z,2022-09-18T14:03:26Z,3790692925,56,Back,3790692923,157,,3790692929,141,31.1,3790692927,140,41.8,3790692933,213,5.8,3790692931,212,4.7,3790692935,1,,,,,42h5sz2axk69ifygo0wzuvr2t,J. Cramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461975109,25,49,1,1,59,6mng5xcarvyip7ixoss7au245,1,40.6,31.1,2022-09-18T14:03:26.148Z,2022-09-18T14:03:26Z,,,,,,,,,,,,,,,,,,,,,,,,,7i2liztq9k72g2lnz5i91whcl,V. Schwalm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461975117,26,1,1,2,0,6mng5xcarvyip7ixoss7au245,0,40.6,31.1,2022-09-18T14:03:26.293Z,2022-09-18T14:03:26Z,3790692977,56,Back,3790692979,140,42.6,3790692981,141,9.5,3790692985,213,4.9,3790692983,212,14.8,,,,,,,,,,7i2liztq9k72g2lnz5i91whcl,V. Schwalm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461975127,36,49,1,2,0,4moe0x01r1f5w30g38wshyftp,1,59.3,93,2022-09-18T14:03:27.193Z,2022-09-18T14:03:27Z,,,,,,,,,,,,,,,,,,,,,,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
