id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,keyPass,qualifier/10/value,qualifier/12/value,qualifier/13/value,qualifier/14/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/11/value,qualifier/16/value
2536923377,9,1,1,0,16,bpx4ib85d65u9oyhglkt36k1b,1,40.9,16.3,2023-04-22T11:02:06.713Z,2023-04-22T11:02:08Z,4207780633,140,27.9,4207780631,56,Back,4207780637,212,16.2,4207780639,213,2.6,4207780635,141,29.0,,,,,,,,,,d9l67kneytb0mij099bneg1cl,M. Rall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536923397,10,1,1,0,18,bpx4ib85d65u9oyhglkt36k1b,1,30.9,27.2,2023-04-22T11:02:08.633Z,2023-04-22T11:02:11Z,4207780727,140,38.0,4207780729,141,32.8,4207780731,212,8.4,4207780725,56,Back,4207780733,213,0.5,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536923437,11,1,1,0,21,bpx4ib85d65u9oyhglkt36k1b,1,36,21.4,2023-04-22T11:02:11.210Z,2023-04-22T11:02:15Z,4207780905,140,82.0,4207780909,212,48.4,4207780907,141,17.6,4207780901,155,,4207780903,56,Right,4207780911,213,6.2,4207780913,1,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536923459,12,1,1,0,25,bpx4ib85d65u9oyhglkt36k1b,0,84.4,16.1,2023-04-22T11:02:15.753Z,2023-04-22T11:02:19Z,4207781015,140,95.9,4207781019,212,21.0,4207781021,213,1.0,4207781017,141,41.3,4207781013,56,Center,,,,,,,,,,1u7a9cb0kw1l1aplw3c1ka2tx,J. Damnjanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536923473,3,52,1,0,29,6yhza3xbfafj5c9897mbkbudn,1,5.1,57.7,2023-04-22T11:02:19.748Z,2023-04-22T11:02:19Z,,,,,,,,,,,,,,,,,,,,,,,,,ango7gke2apqzfzsugq6983it,L. Nuding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536923573,4,80,1,0,39,6yhza3xbfafj5c9897mbkbudn,0,11.1,45.2,2023-04-22T11:02:29.649Z,2023-04-22T11:02:29Z,,,,,,,,,,,,,,,,,,,,,,,,,ango7gke2apqzfzsugq6983it,L. Nuding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536923627,5,1,1,0,43,6yhza3xbfafj5c9897mbkbudn,1,5.2,45.5,2023-04-22T11:02:33.473Z,2023-04-22T11:02:35Z,4207781713,212,34.5,4207781703,140,13.8,4207781721,1,,4207781701,56,Back,4207781709,141,94.4,4207781717,213,1.3,,,,,,,ango7gke2apqzfzsugq6983it,L. Nuding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536923689,6,1,1,0,45,6yhza3xbfafj5c9897mbkbudn,0,14.2,96.1,2023-04-22T11:02:35.809Z,2023-04-22T11:02:42Z,4207781987,213,6.1,4207781985,212,55.1,4207781989,1,,4207781979,56,Left,4207781981,140,66.0,4207781977,155,,4207781983,141,82.9,,,,2btt5j9bqn7isihjvqgr427yt,J. Vojteková,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536923681,13,49,1,0,50,bpx4ib85d65u9oyhglkt36k1b,1,23.9,7.6,2023-04-22T11:02:40.635Z,2023-04-22T11:02:40Z,,,,,,,,,,,,,,,,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536923725,14,1,1,0,51,bpx4ib85d65u9oyhglkt36k1b,1,23.9,7.6,2023-04-22T11:02:41.194Z,2023-04-22T11:02:46Z,4207782189,140,10.6,4207782195,213,2.1,4207782187,56,Back,4207782191,141,47.0,4207782193,212,30.2,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536923749,15,1,1,0,56,bpx4ib85d65u9oyhglkt36k1b,1,11.5,46.9,2023-04-22T11:02:46.010Z,2023-04-22T11:02:48Z,4207782309,213,1.1,4207782305,141,72.3,4207782307,212,19.2,4207782303,140,19.5,4207782301,56,Back,,,,,,,,,,bpwz6mj8utvxsd9mjyxcestii,M. Grohs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536923797,16,1,1,0,58,bpx4ib85d65u9oyhglkt36k1b,1,24.2,70.7,2023-04-22T11:02:48.794Z,2023-04-22T11:02:52Z,4207782467,56,Back,4207782475,213,0.7,4207782469,140,42.3,4207782473,212,25.2,4207782471,141,95.1,,,,,,,,,,diy9eqdcrua61ao4goq5yges5,S. Kumagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536923825,17,1,1,1,3,bpx4ib85d65u9oyhglkt36k1b,1,46.4,96,2023-04-22T11:02:52.826Z,2023-04-22T11:02:54Z,4207782583,56,Center,4207782589,212,23.3,4207782585,140,64.5,4207782587,141,76.1,4207782591,213,5.7,4207782581,155,,,,,,,,1zkoai1sdm9bbx29fi76e38ph,C. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536923831,18,1,1,1,4,bpx4ib85d65u9oyhglkt36k1b,0,64.5,76.1,2023-04-22T11:02:54.810Z,2023-04-22T11:02:56Z,4207782607,212,9.2,4207782609,213,5.4,4207782605,141,66.0,4207782603,140,70.3,4207782601,56,Center,,,,,,,,,,1u7a9cb0kw1l1aplw3c1ka2tx,J. Damnjanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536923833,7,49,1,1,5,6yhza3xbfafj5c9897mbkbudn,1,35.1,44,2023-04-22T11:02:55.362Z,2023-04-22T11:02:55Z,,,,,,,,,,,,,,,,,,,,,,,,,2btt5j9bqn7isihjvqgr427yt,J. Vojteková,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536923969,8,1,1,1,6,6yhza3xbfafj5c9897mbkbudn,1,32.6,57.4,2023-04-22T11:02:56.241Z,2023-04-22T11:03:06Z,4207783213,212,28.7,4207783211,141,41.0,4207783209,140,7.4,4207783215,213,3.5,4207783207,56,Back,,,,,,,,,,2btt5j9bqn7isihjvqgr427yt,J. Vojteková,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536924001,9,1,1,1,16,6yhza3xbfafj5c9897mbkbudn,1,12.1,39,2023-04-22T11:03:06.737Z,2023-04-22T11:03:09Z,4207783359,155,,4207783371,1,,4207783363,140,48.4,4207783361,56,Back,4207783367,212,42.0,4207783365,141,64.8,4207783369,213,0.4,,,,ango7gke2apqzfzsugq6983it,L. Nuding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536924003,10,1,1,1,19,6yhza3xbfafj5c9897mbkbudn,0,48.4,64.8,2023-04-22T11:03:09.233Z,2023-04-22T11:03:10Z,4207783391,141,60.9,4207783389,140,54.0,4207783395,213,5.9,4207783385,168,,4207783387,56,Center,4207783383,3,,4207783393,212,6.5,,,,2ij21gq2d0xqcyho9t49glkvd,J. Minge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536924023,19,49,1,1,21,bpx4ib85d65u9oyhglkt36k1b,1,41.9,43.7,2023-04-22T11:03:10.971Z,2023-04-22T11:03:11Z,,,,,,,,,,,,,,,,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536924041,20,1,1,1,21,bpx4ib85d65u9oyhglkt36k1b,1,41.9,43.7,2023-04-22T11:03:11.275Z,2023-04-22T11:03:12Z,4207783555,141,46.3,4207783559,213,0.2,4207783557,212,7.3,4207783551,56,Back,4207783553,140,48.6,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536924049,21,1,1,1,22,bpx4ib85d65u9oyhglkt36k1b,1,48.6,46.3,2023-04-22T11:03:12.683Z,2023-04-22T11:03:13Z,4207783597,213,3.3,4207783589,56,Back,4207783595,212,13.8,4207783593,141,42.5,4207783591,140,35.7,,,,,,,,,,9xbohfvww89ec7c1d97hkuj85,S. Zadrazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536924063,22,1,1,1,23,bpx4ib85d65u9oyhglkt36k1b,1,35.7,42.5,2023-04-22T11:03:13.482Z,2023-04-22T11:03:15Z,4207783657,56,Back,4207783661,140,36.5,4207783667,212,18.2,4207783665,141,69.3,4207783669,213,1.5,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536924087,23,1,1,1,25,bpx4ib85d65u9oyhglkt36k1b,1,36.2,67.4,2023-04-22T11:03:15.258Z,2023-04-22T11:04:12Z,4207783737,141,42.7,4207783735,140,34.0,4207783739,212,17.0,4207783741,213,4.6,4207783733,56,Back,,,,,,,,,,diy9eqdcrua61ao4goq5yges5,S. Kumagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536924117,24,1,1,1,29,bpx4ib85d65u9oyhglkt36k1b,1,40.1,31,2023-04-22T11:03:18.923Z,2023-04-22T11:03:20Z,4207783889,56,Right,4207783895,212,20.8,4207783897,213,5.3,4207783893,141,6.4,4207783891,140,51.9,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536924143,25,1,1,1,30,bpx4ib85d65u9oyhglkt36k1b,1,51.9,6.4,2023-04-22T11:03:20.411Z,2023-04-22T11:03:23Z,4207784025,212,12.1,4207784027,213,0.1,4207784023,141,7.4,4207784021,140,63.4,4207784019,56,Right,,,,,,,,,,d9l67kneytb0mij099bneg1cl,M. Rall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536924147,11,45,1,1,33,6yhza3xbfafj5c9897mbkbudn,0,36.3,94.1,2023-04-22T11:03:23.146Z,2023-04-22T11:03:25Z,4207784035,56,Back,4207784037,285,,4207784127,233,26,,,,,,,,,,,,,,,,2btt5j9bqn7isihjvqgr427yt,J. Vojteková,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536924145,26,3,1,1,33,bpx4ib85d65u9oyhglkt36k1b,1,63.7,5.9,2023-04-22T11:03:23.146Z,2023-04-22T11:03:25Z,4207784033,286,,4207784031,56,Right,4207784103,233,11,,,,,,,,,,,,,,,,692xxz6qlvbxhspozloeujt9l,S. Lohmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536924153,27,1,1,1,33,bpx4ib85d65u9oyhglkt36k1b,0,71.3,4.7,2023-04-22T11:03:23.531Z,2023-04-22T11:03:26Z,4207784061,56,Right,4207784063,140,81.7,4207784065,141,16.9,4207784069,213,0.6,4207784067,212,13.7,,,,,,,,,,692xxz6qlvbxhspozloeujt9l,S. Lohmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536924169,12,49,1,1,36,6yhza3xbfafj5c9897mbkbudn,1,30.9,80.6,2023-04-22T11:03:25.937Z,2023-04-22T11:03:26Z,,,,,,,,,,,,,,,,,,,,,,,,,6q0njimucm06r3x7enupxpl,G. Stegemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536924183,13,1,1,1,37,6yhza3xbfafj5c9897mbkbudn,1,20.1,80.9,2023-04-22T11:03:26.834Z,2023-04-22T11:03:28Z,4207784193,56,Back,4207784201,213,6.2,4207784195,140,25.2,4207784199,212,5.4,4207784197,141,80.1,,,,,,,,,,6q0njimucm06r3x7enupxpl,G. Stegemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536924195,14,1,1,1,38,6yhza3xbfafj5c9897mbkbudn,0,25.2,80.1,2023-04-22T11:03:27.921Z,2023-04-22T11:03:29Z,4207784243,212,7.7,4207784241,141,91.2,4207784237,56,Back,4207784245,213,1.8,4207784239,140,23.7,,,,,,,,,,2ij21gq2d0xqcyho9t49glkvd,J. Minge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536924191,28,8,1,1,38,bpx4ib85d65u9oyhglkt36k1b,1,78.6,11.9,2023-04-22T11:03:28.476Z,2023-04-22T11:03:28Z,4207784231,56,Right,,,,,,,,,,,,,,,,,,,,,,692xxz6qlvbxhspozloeujt9l,S. Lohmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536924207,29,49,1,1,39,bpx4ib85d65u9oyhglkt36k1b,1,78.6,11.9,2023-04-22T11:03:29.611Z,2023-04-22T11:03:29Z,,,,,,,,,,,,,,,,,,,,,,,,,692xxz6qlvbxhspozloeujt9l,S. Lohmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536924233,30,50,1,1,43,bpx4ib85d65u9oyhglkt36k1b,1,84.6,14.8,2023-04-22T11:03:33.772Z,2023-04-22T11:03:38Z,4207784617,233,15,4207784405,56,Right,4207784407,286,,,,,,,,,,,,,,,,,692xxz6qlvbxhspozloeujt9l,S. Lohmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536924267,15,7,1,1,43,6yhza3xbfafj5c9897mbkbudn,1,15.4,85.2,2023-04-22T11:03:33.773Z,2023-04-22T11:03:38Z,4207784553,285,,4207784549,56,Back,4207784577,233,30,,,,,,,,,,,,,,,,2ij21gq2d0xqcyho9t49glkvd,J. Minge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536924269,16,49,1,1,47,6yhza3xbfafj5c9897mbkbudn,1,13.6,77.3,2023-04-22T11:03:37.761Z,2023-04-22T11:03:38Z,,,,,,,,,,,,,,,,,,,,,,,,,5sycg0t0w11j4vm43arm93v1l,S. Steuerwald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536924345,17,1,1,1,48,6yhza3xbfafj5c9897mbkbudn,0,8,73,2023-04-22T11:03:38.369Z,2023-04-22T11:03:45Z,4207784897,212,11.6,4207784899,213,1.0,4207784895,141,87.1,4207784893,140,14.3,4207784891,56,Back,,,,,,,,,,5sycg0t0w11j4vm43arm93v1l,S. Steuerwald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536924359,18,5,1,1,50,6yhza3xbfafj5c9897mbkbudn,0,19,101.6,2023-04-22T11:03:40.124Z,2023-04-22T11:04:22Z,4207784963,56,Back,4207786535,233,31,4207784965,347,,,,,,,,,,,,,,,,,5sycg0t0w11j4vm43arm93v1l,S. Steuerwald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536924403,31,5,1,1,50,bpx4ib85d65u9oyhglkt36k1b,1,81,-1.6,2023-04-22T11:03:40.124Z,2023-04-22T11:04:21Z,4207785163,347,,4207786517,233,18,4207785161,56,Right,,,,,,,,,,,,,,,,692xxz6qlvbxhspozloeujt9l,S. Lohmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536924427,32,1,1,2,2,bpx4ib85d65u9oyhglkt36k1b,1,79,0,2023-04-22T11:03:52.108Z,2023-04-22T11:03:53Z,4207785267,213,0.9,4207785265,212,21.5,4207785269,1,,4207785261,140,91.3,4207785257,107,,4207785263,141,24.2,4207785259,56,Center,,,,d9l67kneytb0mij099bneg1cl,M. Rall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536924473,33,1,1,2,3,bpx4ib85d65u9oyhglkt36k1b,1,91.3,24.2,2023-04-22T11:03:53.725Z,2023-04-22T11:03:57Z,4207785473,213,5.5,4207785465,56,Right,4207785469,141,15.4,4207785467,140,96.7,4207785463,3,,4207785471,212,8.2,,,,,,,1u7a9cb0kw1l1aplw3c1ka2tx,J. Damnjanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536924479,34,1,1,2,7,bpx4ib85d65u9oyhglkt36k1b,0,96.7,15.4,2023-04-22T11:03:57.804Z,2023-04-22T11:04:00Z,4207785487,141,24.4,4207785485,140,92.3,4207785489,212,7.7,4207785483,56,Center,4207785491,213,2.2,,,,,,,,,,692xxz6qlvbxhspozloeujt9l,S. Lohmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536924489,19,61,1,2,9,6yhza3xbfafj5c9897mbkbudn,1,9,75.9,2023-04-22T11:03:59.548Z,2023-04-22T11:03:59Z,4207785525,56,Back,,,,,,,,,,,,,,,,,,,,,,32ofctw7kn3l8eucrhku63dg5,L. Karl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536924495,20,6,1,2,10,6yhza3xbfafj5c9897mbkbudn,0,8.4,75.8,2023-04-22T11:04:00.113Z,2023-04-22T11:04:02Z,4207785555,56,Back,4207785557,73,,4207785709,233,35,,,,,,,,,,,,,,,,32ofctw7kn3l8eucrhku63dg5,L. Karl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536924517,35,6,1,2,10,bpx4ib85d65u9oyhglkt36k1b,1,91.6,24.2,2023-04-22T11:04:00.113Z,2023-04-22T11:54:22Z,4207785671,75,,4207785683,233,20,4207785669,56,Center,,,,,,,,,,,,,,,,692xxz6qlvbxhspozloeujt9l,S. Lohmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536924705,36,1,1,2,34,bpx4ib85d65u9oyhglkt36k1b,1,99.5,0.5,2023-04-22T11:04:24.621Z,2023-04-22T11:10:26Z,4207786645,141,24.8,4207786649,213,2.2,4207786647,212,20.8,4207786639,6,,4207786641,56,Center,4207786643,140,87.5,,,,,,,1zkoai1sdm9bbx29fi76e38ph,C. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536924717,37,1,1,2,36,bpx4ib85d65u9oyhglkt36k1b,1,87.5,24.8,2023-04-22T11:04:26.253Z,2023-04-22T11:10:21Z,4207786699,213,5.1,4207786695,141,13.0,4207786697,212,8.6,4207786693,140,90.4,4207786691,56,Right,,,,,,,,,,5uli2vvgaigz4yf05bwy81l2h,K. Bühl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536924731,38,1,1,2,37,bpx4ib85d65u9oyhglkt36k1b,1,90.4,13,2023-04-22T11:04:27.405Z,2023-04-22T11:04:29Z,4207786739,213,0.6,4207786735,141,16.9,4207786737,212,4.9,4207786733,140,94.3,4207786731,56,Right,,,,,,,,,,1zkoai1sdm9bbx29fi76e38ph,C. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536924743,39,1,1,2,39,bpx4ib85d65u9oyhglkt36k1b,0,94.3,16.9,2023-04-22T11:04:29.438Z,2023-04-22T11:10:24Z,4207786791,56,Center,4207786793,140,93.7,4207786797,212,10.4,4207786795,141,32.2,4207786789,3,,4207786799,213,1.6,,,,,,,5uli2vvgaigz4yf05bwy81l2h,K. Bühl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
