id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/12/value,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/15/value,qualifier/17/value
2552492151,221,1,1,21,39,6bl19flj1eggw2gw7sya19bof,1,40.3,71,2023-05-21T14:22:23.436Z,2023-05-21T14:22:25Z,4297636723,140,50.6,4297636731,212,20.6,4297636721,56,Left,4297636733,213,1.0,4297636725,141,96.8,,,,,,,,,,ch8ce5l6elqfogji42wyyedat,R. Blomqvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552492179,222,1,1,21,40,6bl19flj1eggw2gw7sya19bof,1,50.6,96.8,2023-05-21T14:22:24.869Z,2023-05-21T14:22:26Z,4297636917,141,75.7,4297636915,140,42.2,4297636919,212,16.8,4297636913,56,Back,4297636921,213,4.2,,,,,,,,,,cbofbntctfuhr1vqpn7eywt05,F. Rauch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552492229,223,1,1,21,41,6bl19flj1eggw2gw7sya19bof,1,42.2,75.7,2023-05-21T14:22:25.909Z,2023-05-21T14:22:28Z,4297637151,140,29.3,4297637159,213,2.5,4297637153,141,89.4,4297637149,56,Back,4297637155,212,16.4,,,,,,,,,,ch8ce5l6elqfogji42wyyedat,R. Blomqvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552492275,224,1,1,21,44,6bl19flj1eggw2gw7sya19bof,1,29.3,89.4,2023-05-21T14:22:28.220Z,2023-05-21T14:22:30Z,4297637439,56,Center,4297637451,1,,4297637437,155,,4297637445,141,68.8,4297637447,212,44.1,4297637441,140,69.1,4297637449,213,6.0,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552492357,225,1,1,21,45,6bl19flj1eggw2gw7sya19bof,1,70.4,69.1,2023-05-21T14:22:29.980Z,2023-05-21T14:22:33Z,4297637885,56,Center,4297637887,140,69.8,4297637893,213,4.7,4297637891,212,12.4,4297637889,141,50.9,4297637883,3,,,,,,,,9hmgd3x5tekj4fnf0zju3i1ud,E. Pajor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552492401,226,1,1,21,48,6bl19flj1eggw2gw7sya19bof,1,73.5,48.5,2023-05-21T14:22:32.908Z,2023-05-21T14:22:35Z,4297638185,213,0.9,4297638179,140,81.0,4297638177,56,Center,4297638183,212,12.7,4297638181,141,63.1,,,,,,,,,,elrnwzbk985f5j49tn9gg9rai,J. Brand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552492461,227,1,1,21,51,6bl19flj1eggw2gw7sya19bof,1,81.2,54.5,2023-05-21T14:22:35.740Z,2023-05-21T14:22:37Z,4297638531,212,10.6,4297638529,141,40.2,4297638533,213,4.3,4297638527,140,77.3,4297638525,56,Center,,,,,,,,,,9hmgd3x5tekj4fnf0zju3i1ud,E. Pajor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552492477,228,1,1,21,53,6bl19flj1eggw2gw7sya19bof,0,77.3,40.2,2023-05-21T14:22:37.300Z,2023-05-21T14:22:38Z,4297638611,213,1.0,4297638605,140,84.9,4297638609,212,14.0,4297638603,56,Center,4297638607,141,57.2,,,,,,,,,,elrnwzbk985f5j49tn9gg9rai,J. Brand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552492533,173,61,1,21,55,nuaf3wtujl8erbciumch6c65,1,18.8,31.8,2023-05-21T14:22:39.967Z,2023-05-21T14:22:40Z,4297638873,56,Back,,,,,,,,,,,,,,,,,,,,,,34ixdan8uojz66mob82kafxpm,L. Gismann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552492715,229,1,1,22,0,6bl19flj1eggw2gw7sya19bof,1,88.7,96.1,2023-05-21T14:22:44.699Z,2023-05-21T14:22:47Z,4297639865,212,10.8,4297639859,56,Left,4297639863,141,85.5,4297639867,213,3.9,4297639861,140,81.0,,,,,,,,,,ch8ce5l6elqfogji42wyyedat,R. Blomqvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552492725,230,61,1,22,3,6bl19flj1eggw2gw7sya19bof,0,87.2,86,2023-05-21T14:22:47.860Z,2023-05-21T14:22:48Z,4297639911,56,Left,,,,,,,,,,,,,,,,,,,,,,cbofbntctfuhr1vqpn7eywt05,F. Rauch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552492747,174,49,1,22,5,nuaf3wtujl8erbciumch6c65,1,13.1,18.3,2023-05-21T14:22:49.200Z,2023-05-21T14:22:49Z,,,,,,,,,,,,,,,,,,,,,,,,,34ixdan8uojz66mob82kafxpm,L. Gismann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552492797,175,1,1,22,5,nuaf3wtujl8erbciumch6c65,1,13.1,18.3,2023-05-21T14:22:49.791Z,2023-05-21T14:22:51Z,4297640337,212,6.4,4297640331,56,Back,4297640339,213,0.3,4297640333,140,19.0,4297640335,141,20.9,,,,,,,,,,34ixdan8uojz66mob82kafxpm,L. Gismann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552492827,176,1,1,22,7,nuaf3wtujl8erbciumch6c65,1,19,20.9,2023-05-21T14:22:51.695Z,2023-05-21T14:22:53Z,4297640549,212,9.2,4297640535,56,Back,4297640555,213,4.1,4297640545,141,10.1,4297640539,140,13.8,,,,,,,,,,28fi0st48wljpt3kyee510iga,N. Günnewig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552492843,177,1,1,22,8,nuaf3wtujl8erbciumch6c65,0,13.4,10.4,2023-05-21T14:22:53.095Z,2023-05-21T14:22:56Z,4297640961,286,,4297640621,56,Back,4297640623,140,10.9,4297640629,213,2.2,4297640955,236,,4297640625,141,15.9,4297640957,233,231,4297640627,212,4.6,702asj69cc2fzzns98r7hp5p0,J. Steenwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552492893,231,74,1,22,8,6bl19flj1eggw2gw7sya19bof,1,87.9,85,2023-05-21T14:22:53.096Z,2023-05-21T14:28:07Z,4297640889,56,Left,4297641011,233,177,4297640891,285,,,,,,,,,,,,,,,,,cbofbntctfuhr1vqpn7eywt05,F. Rauch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552492913,232,49,1,22,12,6bl19flj1eggw2gw7sya19bof,1,85.9,83.2,2023-05-21T14:22:56.932Z,2023-05-21T14:22:57Z,,,,,,,,,,,,,,,,,,,,,,,,,elrnwzbk985f5j49tn9gg9rai,J. Brand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552492981,178,45,1,22,13,nuaf3wtujl8erbciumch6c65,0,13.2,33.4,2023-05-21T14:22:57.452Z,2023-05-21T14:23:12Z,4297641403,56,Back,4297641405,285,,4297642885,233,235,,,,,,,,,,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552493261,235,3,1,22,13,6bl19flj1eggw2gw7sya19bof,1,86.8,66.6,2023-05-21T14:22:57.452Z,2023-05-21T14:23:12Z,4297642833,233,178,4297642783,56,Center,4297642785,286,,,,,,,,,,,,,,,,,elrnwzbk985f5j49tn9gg9rai,J. Brand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552493015,233,3,1,22,14,6bl19flj1eggw2gw7sya19bof,0,88.2,62.8,2023-05-21T14:22:59.041Z,2023-05-21T14:23:19Z,4297641553,286,,4297643829,233,179,4297641551,56,Center,,,,,,,,,,,,,,,,elrnwzbk985f5j49tn9gg9rai,J. Brand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552493441,179,7,1,22,14,nuaf3wtujl8erbciumch6c65,1,11.8,37.2,2023-05-21T14:22:59.042Z,2023-05-21T14:23:19Z,4297643785,233,233,4297643725,285,,4297643721,167,,4297643723,56,Back,,,,,,,,,,,,,dh4eziicycykt8h2zr0to5tuy,K. Bathmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552493459,180,6,1,22,15,nuaf3wtujl8erbciumch6c65,0,10.2,43.8,2023-05-21T14:22:59.950Z,2023-05-21T14:23:22Z,4297644115,233,234,4297643845,56,Back,4297643849,73,,,,,,,,,,,,,,,,,dh4eziicycykt8h2zr0to5tuy,K. Bathmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552493039,234,6,1,22,15,6bl19flj1eggw2gw7sya19bof,1,89.8,56.2,2023-05-21T14:22:59.950Z,2023-05-21T14:28:03Z,4297644093,233,180,4297641667,56,Center,4297641669,73,,,,,,,,,,,,,,,,,elrnwzbk985f5j49tn9gg9rai,J. Brand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552493721,236,1,1,22,45,6bl19flj1eggw2gw7sya19bof,0,99.7,99.5,2023-05-21T14:23:29.508Z,2023-05-21T14:54:17Z,4297645151,223,,4297645137,2,,4297645153,56,Center,4297645169,1,,4297645163,212,43.0,4297645143,6,,4297645161,141,39.0,4297645157,140,87.7,ch8ce5l6elqfogji42wyyedat,R. Blomqvist,,4297645147,155,,4297645167,213,4.4,,,,,,,,,,,,,,,,,,,,,,,,,
2552493793,181,12,1,22,47,nuaf3wtujl8erbciumch6c65,1,13.6,52.7,2023-05-21T14:23:32.110Z,2023-05-21T14:23:35Z,4297645635,15,,4297645589,141,86.6,4297645587,140,23.5,4297645591,212,25.3,4297645585,56,Back,4297645593,213,1.1,,,,,,,702asj69cc2fzzns98r7hp5p0,J. Steenwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552493931,237,1,1,22,52,6bl19flj1eggw2gw7sya19bof,1,77.9,4.2,2023-05-21T14:23:36.357Z,2023-05-21T14:23:41Z,4297646387,141,12.1,4297646389,212,19.5,4297646383,56,Right,4297646385,140,60.0,4297646391,213,2.9,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552493985,238,1,1,22,57,6bl19flj1eggw2gw7sya19bof,1,55.8,14.7,2023-05-21T14:23:41.404Z,2023-05-21T14:23:44Z,4297646705,212,18.5,4297646701,140,71.9,4297646699,56,Right,4297646707,213,5.9,4297646703,141,3.7,,,,,,,,,,b8jaoqvq01ot0l9yp0b0btwid,J. Wedemeyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552494033,239,1,1,23,0,6bl19flj1eggw2gw7sya19bof,1,76.4,4,2023-05-21T14:23:44.676Z,2023-05-21T14:23:48Z,4297647025,1,,4297647017,140,89.4,4297647015,56,Center,4297647013,155,,4297647019,141,47.4,4297647011,2,,4297647023,213,1.1,4297647021,212,32.5,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552494129,240,1,1,23,4,6bl19flj1eggw2gw7sya19bof,1,79.4,44.7,2023-05-21T14:23:48.308Z,2023-05-21T14:23:53Z,4297647525,212,8.4,4297647519,56,Center,4297647527,213,4.9,4297647521,140,81.1,4297647523,141,32.6,,,,,,,,,,9hmgd3x5tekj4fnf0zju3i1ud,E. Pajor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552494147,241,1,1,23,8,6bl19flj1eggw2gw7sya19bof,0,77.7,35,2023-05-21T14:23:53.132Z,2023-05-21T14:23:54Z,4297647593,212,7.4,4297647591,141,40.7,4297647595,213,0.6,4297647587,56,Center,4297647589,140,83.7,,,,,,,,,,elrnwzbk985f5j49tn9gg9rai,J. Brand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552494185,242,1,1,23,11,6bl19flj1eggw2gw7sya19bof,1,71.6,52.8,2023-05-21T14:23:55.428Z,2023-05-21T14:23:56Z,4297647809,140,78.9,4297647815,213,0.6,4297647807,56,Center,4297647811,141,61.0,4297647813,212,9.5,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552494205,243,1,1,23,12,6bl19flj1eggw2gw7sya19bof,0,79.2,62.4,2023-05-21T14:23:56.468Z,2023-05-21T14:23:58Z,4297647939,141,61.5,4297647937,140,87.3,4297647941,212,8.5,4297647935,56,Center,4297647943,213,6.2,,,,,,,,,,42ah6u2wvj5tjuojzhtjiy6s5,K. Demann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552494153,182,8,1,23,13,nuaf3wtujl8erbciumch6c65,1,15.1,41.2,2023-05-21T14:23:57.967Z,2023-05-21T14:24:24Z,4297647615,56,Back,,,,,,,,,,,,,,,,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552494277,244,1,1,23,15,6bl19flj1eggw2gw7sya19bof,0,91.8,61,2023-05-21T14:23:59.795Z,2023-05-21T14:53:49Z,4297648315,212,11.1,4297648309,56,Center,4297648313,141,49.1,4297648311,140,84.5,4297648317,213,4.0,,,,,,,,,,elrnwzbk985f5j49tn9gg9rai,J. Brand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552494311,183,12,1,23,15,nuaf3wtujl8erbciumch6c65,1,13.8,52.4,2023-05-21T14:24:00.102Z,2023-05-21T14:24:04Z,4297648537,141,7.9,4297648533,56,Back,4297648539,212,34.8,4297648541,213,5.2,4297648535,140,30.1,,,,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552494997,248,1,1,23,17,6bl19flj1eggw2gw7sya19bof,1,66.2,92.7,2023-05-21T14:24:02.093Z,2023-05-21T14:53:33Z,4297652397,213,4.1,4297652377,157,,4297652395,212,16.1,4297652387,56,Center,4297652391,140,58.0,4297652393,141,72.7,4297652399,1,,,,,cbofbntctfuhr1vqpn7eywt05,F. Rauch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552494361,245,1,1,23,18,6bl19flj1eggw2gw7sya19bof,0,57.2,65.8,2023-05-21T14:24:02.964Z,2023-05-21T14:53:20Z,4297648821,213,0.2,4297648809,3,,4297648815,140,72.8,4297648817,141,70.8,4297648811,56,Center,4297648819,212,16.7,,,,,,,eyx4psuhprqtodl08iimdwb11,K. Hendrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552494315,184,8,1,23,19,nuaf3wtujl8erbciumch6c65,1,12.4,33,2023-05-21T14:24:03.943Z,2023-05-21T14:24:04Z,4297648555,56,Back,,,,,,,,,,,,,,,,,,,,,,702asj69cc2fzzns98r7hp5p0,J. Steenwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552494419,185,1,1,23,24,nuaf3wtujl8erbciumch6c65,0,17,20.1,2023-05-21T14:24:08.574Z,2023-05-21T14:24:09Z,4297649127,213,5.2,4297649123,141,8.6,4297649117,56,Back,4297649119,140,20.5,4297649113,3,,4297649125,212,8.6,,,,,,,702asj69cc2fzzns98r7hp5p0,J. Steenwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552494707,246,1,1,23,27,6bl19flj1eggw2gw7sya19bof,1,75.1,91.5,2023-05-21T14:24:11.971Z,2023-05-21T14:24:25Z,4297650815,140,62.8,4297650821,212,18.9,4297650813,56,Center,4297650825,213,4.0,4297650817,141,71.2,,,,,,,,,,ch8ce5l6elqfogji42wyyedat,R. Blomqvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552494713,247,4,1,23,30,6bl19flj1eggw2gw7sya19bof,1,70.7,77.2,2023-05-21T14:24:14.550Z,2023-05-21T14:28:01Z,4297650879,265,,4297650873,13,,4297650881,286,,4297650877,152,,4297674209,233,186,4297650875,56,Center,,,,,,,42ah6u2wvj5tjuojzhtjiy6s5,K. Demann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552494519,186,4,1,23,30,nuaf3wtujl8erbciumch6c65,0,29.3,22.8,2023-05-21T14:24:14.551Z,2023-05-21T14:28:02Z,4297649691,152,,4297649693,265,,4297649689,56,Back,4297649695,285,,4297649687,13,,4297674243,233,247,,,,,,,28fi0st48wljpt3kyee510iga,N. Günnewig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552495087,249,1,1,23,56,6bl19flj1eggw2gw7sya19bof,0,59.8,86.8,2023-05-21T14:24:40.820Z,2023-05-21T14:24:43Z,4297652885,212,37.8,4297652877,152,,4297652875,155,,4297652887,213,5.7,4297652879,56,Center,4297652873,5,,4297652871,2,,4297652889,1,,ch8ce5l6elqfogji42wyyedat,R. Blomqvist,,4297652883,141,54.1,4297652881,140,88.9,,,,,,,,,,,,,,,,,,,,,,,,,
2552495189,187,12,1,23,58,nuaf3wtujl8erbciumch6c65,1,10.1,40.9,2023-05-21T14:24:42.799Z,2023-05-21T14:25:13Z,4297653375,140,11.4,4297653377,141,47.9,4297653381,213,1.3,4297653373,56,Back,4297653379,212,5.0,4297656411,15,,,,,,,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552495275,188,12,1,23,59,nuaf3wtujl8erbciumch6c65,1,12.7,56.1,2023-05-21T14:24:43.191Z,2023-05-21T14:25:15Z,4297653791,212,9.1,4297653793,213,5.7,4297653789,141,48.8,4297656611,15,,4297653785,56,Back,4297653787,140,20.0,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552495315,250,1,1,24,3,6bl19flj1eggw2gw7sya19bof,1,76.9,57.4,2023-05-21T14:24:47.836Z,2023-05-21T14:24:52Z,4297654061,213,1.7,4297654055,140,73.3,4297654057,141,90.3,4297654053,56,Left,4297654059,212,22.7,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552495345,251,1,1,24,8,6bl19flj1eggw2gw7sya19bof,0,78.2,92.2,2023-05-21T14:24:52.379Z,2023-05-21T14:24:54Z,4297654227,212,32.0,4297654221,56,Center,4297654229,213,5.1,4297654223,140,90.7,4297654217,2,,4297654225,141,49.3,4297654219,155,,,,,cbofbntctfuhr1vqpn7eywt05,F. Rauch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552495457,190,44,1,24,9,nuaf3wtujl8erbciumch6c65,1,12.7,47.2,2023-05-21T14:24:53.682Z,2023-05-21T14:24:59Z,4297654833,233,252,4297654809,285,,4297654807,56,Back,,,,,,,,,,,,,,,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552495353,252,44,1,24,9,6bl19flj1eggw2gw7sya19bof,0,87.3,52.8,2023-05-21T14:24:53.683Z,2023-05-21T14:25:00Z,4297654849,233,190,4297654245,286,,4297654243,56,Center,,,,,,,,,,,,,,,,9hmgd3x5tekj4fnf0zju3i1ud,E. Pajor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552495397,189,12,1,24,10,nuaf3wtujl8erbciumch6c65,1,13.7,45,2023-05-21T14:24:55.070Z,2023-05-21T14:53:15Z,4297654481,140,12.1,4297656233,15,,4297654489,212,23.0,4297654479,56,Back,4297654491,213,4.6,4297654487,141,11.2,,,,,,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552495501,191,43,1,24,15,nuaf3wtujl8erbciumch6c65,1,0,0,2023-05-21T14:24:59.510Z,2023-05-21T14:25:09Z,4297655077,140,9.7,4297655075,56,Back,4297655079,141,5.0,4297655083,213,4.4,4297655999,144,1,4297655081,212,6.9,,,,,,,702asj69cc2fzzns98r7hp5p0,J. Steenwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552495513,192,1,1,24,17,nuaf3wtujl8erbciumch6c65,0,9.8,5.3,2023-05-21T14:25:01.455Z,2023-05-21T14:25:03Z,4297655165,213,0.2,4297655157,141,7.7,4297655153,140,18.1,4297655149,56,Back,4297655161,212,8.9,4297655143,155,,,,,,,,axjakqkndyt2k8v2b0y97tw16,M. Hirata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552495557,253,1,1,24,18,6bl19flj1eggw2gw7sya19bof,1,80.7,91.7,2023-05-21T14:25:02.779Z,2023-05-21T14:25:04Z,4297655419,213,4.9,4297655413,140,83.6,4297655417,212,17.7,4297655411,56,Center,4297655415,141,66.0,4297655409,3,,,,,,,,cbofbntctfuhr1vqpn7eywt05,F. Rauch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552495591,254,1,1,24,20,6bl19flj1eggw2gw7sya19bof,0,84.3,62.9,2023-05-21T14:25:04.523Z,2023-05-21T14:25:09Z,4297655577,140,100.0,4297655579,141,68.2,4297655581,212,18.3,4297655575,56,Center,4297655583,213,0.2,,,,,,,,,,8ex4lsveeyet8r5aja1gjh1hx,T. Waßmuth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552495571,193,5,1,24,20,nuaf3wtujl8erbciumch6c65,1,-1,38.3,2023-05-21T14:25:04.991Z,2023-05-21T14:25:06Z,4297655467,346,,4297655465,56,Back,4297655649,233,255,,,,,,,,,,,,,,,,axjakqkndyt2k8v2b0y97tw16,M. Hirata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552495595,255,5,1,24,20,6bl19flj1eggw2gw7sya19bof,0,101,61.7,2023-05-21T14:25:04.991Z,2023-05-21T14:28:17Z,4297655607,346,,4297655717,233,193,4297655605,56,Center,,,,,,,,,,,,,,,,8ex4lsveeyet8r5aja1gjh1hx,T. Waßmuth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552495993,194,1,1,24,44,nuaf3wtujl8erbciumch6c65,0,4.1,55.2,2023-05-21T14:25:28.886Z,2023-05-21T14:25:30Z,4297658111,74,,4297658105,212,46.0,4297658097,124,,4297658107,213,5.9,4297658099,56,Back,4297658109,1,,4297658103,141,29.5,4297658165,189,,49ur7byczvl0qkqn9y2qq73s9,L. Sieger,,4297658101,140,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552496009,256,49,1,24,46,6bl19flj1eggw2gw7sya19bof,1,57.7,76.7,2023-05-21T14:25:30.812Z,2023-05-21T14:25:30Z,,,,,,,,,,,,,,,,,,,,,,,,,42ah6u2wvj5tjuojzhtjiy6s5,K. Demann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552496059,257,1,1,24,46,6bl19flj1eggw2gw7sya19bof,1,57.7,76.7,2023-05-21T14:25:30.931Z,2023-05-21T14:25:32Z,4297658415,56,Center,4297658423,213,5.1,4297658421,212,12.7,4297658419,141,59.3,4297658417,140,62.0,,,,,,,,,,42ah6u2wvj5tjuojzhtjiy6s5,K. Demann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552496111,258,1,1,24,48,6bl19flj1eggw2gw7sya19bof,1,62,59.3,2023-05-21T14:25:32.843Z,2023-05-21T14:25:34Z,4297658665,56,Back,4297658667,140,40.9,4297658671,212,22.2,4297658673,213,3.2,4297658669,141,57.1,,,,,,,,,,ch8ce5l6elqfogji42wyyedat,R. Blomqvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552496187,259,1,1,24,50,6bl19flj1eggw2gw7sya19bof,1,41,57.1,2023-05-21T14:25:34.611Z,2023-05-21T14:25:38Z,4297659009,56,Center,4297659021,213,5.6,4297659017,141,34.2,4297659013,140,58.8,4297659019,212,24.3,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552496333,260,1,1,24,53,6bl19flj1eggw2gw7sya19bof,1,58.2,34.7,2023-05-21T14:25:38.155Z,2023-05-21T14:25:44Z,4297659711,141,55.7,4297659713,212,14.9,4297659709,140,54.2,4297659707,56,Center,4297659715,213,1.9,,,,,,,,,,8ex4lsveeyet8r5aja1gjh1hx,T. Waßmuth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552496393,261,1,1,24,59,6bl19flj1eggw2gw7sya19bof,1,54.6,55.3,2023-05-21T14:25:44.139Z,2023-05-21T14:25:47Z,4297660037,141,43.8,4297660039,212,15.3,4297660033,56,Back,4297660035,140,42.1,4297660041,213,3.7,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552496437,262,1,1,25,3,6bl19flj1eggw2gw7sya19bof,1,48.1,54.6,2023-05-21T14:25:47.244Z,2023-05-21T14:25:50Z,4297660319,141,87.7,4297660317,140,38.8,4297660359,213,2.0,4297660323,212,24.5,4297660315,56,Back,,,,,,,,,,eyx4psuhprqtodl08iimdwb11,K. Hendrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552496531,263,1,1,25,6,6bl19flj1eggw2gw7sya19bof,1,34.7,91,2023-05-21T14:25:50.267Z,2023-05-21T14:25:54Z,4297660797,212,22.6,4297660795,141,59.3,4297660799,213,5.0,4297660793,140,41.1,4297660789,56,Back,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552496601,264,1,1,25,9,6bl19flj1eggw2gw7sya19bof,1,46.8,59.1,2023-05-21T14:25:54.004Z,2023-05-21T14:25:57Z,4297661195,141,74.8,4297661197,212,16.2,4297661199,213,0.7,4297661193,140,58.4,4297661191,56,Center,,,,,,,,,,eyx4psuhprqtodl08iimdwb11,K. Hendrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552496631,265,1,1,25,13,6bl19flj1eggw2gw7sya19bof,0,59.6,75.5,2023-05-21T14:25:57.347Z,2023-05-21T14:25:59Z,4297661309,140,77.4,4297661315,213,0.2,4297661307,56,Left,4297661311,141,82.0,4297661313,212,19.2,,,,,,,,,,ch8ce5l6elqfogji42wyyedat,R. Blomqvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552496673,195,8,1,25,16,nuaf3wtujl8erbciumch6c65,1,16.8,19.4,2023-05-21T14:26:00.221Z,2023-05-21T14:26:00Z,4297661489,56,Back,,,,,,,,,,,,,,,,,,,,,,34ixdan8uojz66mob82kafxpm,L. Gismann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
