id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,assist,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2503649423,13,1,1,1,3,6yhza3xbfafj5c9897mbkbudn,1,8.2,70,2023-02-04T13:05:23.857Z,2023-02-04T13:07:58Z,4010846615,213,4.8,4010846611,141,28.0,4010846613,212,28.7,4010846609,140,10.8,4010846607,56,Back,,,,,,,,,,6q0njimucm06r3x7enupxpl,G. Stegemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503649491,14,1,1,1,7,6yhza3xbfafj5c9897mbkbudn,1,9.9,16.7,2023-02-04T13:05:28.593Z,2023-02-04T13:05:33Z,4010846981,213,2.1,4010846979,212,13.6,4010846975,140,3.1,4010846973,56,Back,4010846977,141,33.7,,,,,,,,,,5sycg0t0w11j4vm43arm93v1l,S. Steuerwald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503649633,15,1,1,1,12,6yhza3xbfafj5c9897mbkbudn,1,6.4,42.5,2023-02-04T13:05:32.929Z,2023-02-04T13:05:38Z,4010847743,140,21.1,4010847747,212,16.5,4010847741,56,Back,4010847745,141,51.2,4010847749,213,0.4,,,,,,,,,,ango7gke2apqzfzsugq6983it,L. Nuding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503649671,16,1,1,1,17,6yhza3xbfafj5c9897mbkbudn,1,23.8,61.5,2023-02-04T13:05:38.641Z,2023-02-04T13:05:40Z,4010847923,56,Back,4010847937,213,3.5,4010847927,141,51.6,4010847933,212,18.4,4010847925,140,7.5,,,,,,,,,,6q0njimucm06r3x7enupxpl,G. Stegemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503649785,17,1,1,1,19,6yhza3xbfafj5c9897mbkbudn,1,7.7,51,2023-02-04T13:05:40.641Z,2023-02-04T13:05:46Z,4010848505,56,Back,4010848511,140,23.6,4010848523,212,24.9,4010848525,213,0.8,4010848517,141,78.1,,,,,,,,,,ango7gke2apqzfzsugq6983it,L. Nuding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503649825,18,1,1,1,25,6yhza3xbfafj5c9897mbkbudn,1,29.4,93.6,2023-02-04T13:05:46.433Z,2023-02-04T13:05:48Z,4010848707,213,4.1,4010848705,212,26.1,4010848699,56,Back,4010848703,141,63.1,4010848701,140,14.3,,,,,,,,,,6q0njimucm06r3x7enupxpl,G. Stegemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503649899,19,1,1,1,27,6yhza3xbfafj5c9897mbkbudn,1,15.9,60.8,2023-02-04T13:05:48.418Z,2023-02-04T13:05:52Z,4010849047,56,Back,4010849053,212,16.9,4010849049,140,20.3,4010849051,141,36.9,4010849055,213,5.0,,,,,,,,,,ango7gke2apqzfzsugq6983it,L. Nuding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503650001,20,1,1,1,31,6yhza3xbfafj5c9897mbkbudn,0,28.9,26.8,2023-02-04T13:05:52.690Z,2023-02-04T13:05:58Z,4010849615,155,,4010849619,140,64.9,4010849623,212,44.9,4010849621,141,62.3,4010849617,56,Center,4010849625,213,0.6,4010849627,1,,,,,5sycg0t0w11j4vm43arm93v1l,S. Steuerwald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503649973,12,44,1,1,34,6bl19flj1eggw2gw7sya19bof,1,32,38.8,2023-02-04T13:05:55.674Z,2023-02-04T13:05:58Z,4010849691,233,21,4010849431,285,,4010849429,56,Back,,,,,,,,,,,,,,,,8g7i716knbylzqefolzb7l2vp,M. Hegering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503650005,21,44,1,1,34,6yhza3xbfafj5c9897mbkbudn,0,68,61.2,2023-02-04T13:05:55.675Z,2023-02-04T13:05:58Z,4010849635,56,Center,4010849749,233,12,4010849637,286,,,,,,,,,,,,,,,,,b4g5db74cenrnd0tr3ptxo89h,J. Steinert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503649987,13,1,1,1,35,6bl19flj1eggw2gw7sya19bof,0,28.9,40,2023-02-04T13:05:56.090Z,2023-02-04T13:55:22Z,4010849537,141,29.2,4010849539,212,13.5,4010849535,140,39.7,4010849531,3,,4010849533,56,Back,4010849541,213,5.7,,,,,,,8g7i716knbylzqefolzb7l2vp,M. Hegering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503650069,22,1,1,1,38,6yhza3xbfafj5c9897mbkbudn,1,58.5,79,2023-02-04T13:05:59.105Z,2023-02-04T13:53:13Z,4010850001,140,67.8,4010850003,141,39.4,4010849999,56,Center,4010850007,213,5.1,4010850005,212,28.6,,,,,,,,,,e6a4lxx6og97jg9qv4lplfo4p,M. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503650119,23,1,1,1,40,6yhza3xbfafj5c9897mbkbudn,0,67.8,39.4,2023-02-04T13:06:01.186Z,2023-02-04T13:53:12Z,4010850261,140,89.5,4010850265,141,36.6,4010850259,56,Center,4010850269,212,22.9,4010850271,213,6.2,,,,,,,,,,3tp6h18c5n2l2gy21hgervfca,A. Schasching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503650139,14,12,1,1,42,6bl19flj1eggw2gw7sya19bof,1,18.7,64.6,2023-02-04T13:06:03.306Z,2023-02-04T13:55:34Z,4010850377,212,23.2,4010850413,167,,4010850373,140,0.0,4010850375,141,82.0,4010850371,56,Back,4010850381,213,2.6,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503650147,15,6,1,1,43,6bl19flj1eggw2gw7sya19bof,0,5.1,72.7,2023-02-04T13:06:04.467Z,2023-02-04T13:31:51Z,4010850407,73,,4010850521,233,24,4010850405,56,Back,,,,,,,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503650163,24,6,1,1,43,6yhza3xbfafj5c9897mbkbudn,1,94.9,27.3,2023-02-04T13:06:04.467Z,2023-02-04T13:06:06Z,4010850479,75,,4010850477,56,Center,4010850497,233,15,,,,,,,,,,,,,,,,c2w5fyxoq2xw8xm6asrn17x7t,M. Felde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503650623,25,1,1,2,8,6yhza3xbfafj5c9897mbkbudn,1,99.5,0.5,2023-02-04T13:06:29.411Z,2023-02-04T13:53:28Z,4010852777,56,Center,4010852783,212,30.9,4010852773,155,,4010852769,2,,4010852785,213,1.9,4010852775,224,,4010852779,140,89.9,4010852771,6,,b4g5db74cenrnd0tr3ptxo89h,J. Steinert,4010852781,141,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503650637,26,1,1,2,11,6yhza3xbfafj5c9897mbkbudn,0,89.9,43.4,2023-02-04T13:06:32.466Z,2023-02-04T13:06:33Z,4010852865,213,1.2,4010852857,56,Center,4010852859,140,92.0,4010852861,141,51.3,4010852863,212,5.8,,,,,,,,,,5sycg0t0w11j4vm43arm93v1l,S. Steuerwald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503650683,16,12,1,2,12,6bl19flj1eggw2gw7sya19bof,1,8.6,46,2023-02-04T13:06:33.163Z,2023-02-04T13:57:02Z,4010853055,213,0.6,4010853047,56,Back,4010853049,140,33.4,4010853053,212,32.2,4010853051,141,73.8,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503650711,27,1,1,2,15,6yhza3xbfafj5c9897mbkbudn,0,57.6,27.7,2023-02-04T13:06:36.099Z,2023-02-04T13:06:36Z,4010853247,140,61.1,4010853251,212,3.8,4010853253,213,6.0,4010853249,141,26.1,4010853245,56,Center,,,,,,,,,,6q0njimucm06r3x7enupxpl,G. Stegemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503650721,17,61,1,2,16,6bl19flj1eggw2gw7sya19bof,1,41.3,81.5,2023-02-04T13:06:37.086Z,2023-02-04T13:06:37Z,4010853291,56,Back,,,,,,,,,,,,,,,,,,,,,,6c9ed4z6hw7s5v8c9631algid,S. Huth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503650753,28,1,1,2,17,6yhza3xbfafj5c9897mbkbudn,0,61.8,12.6,2023-02-04T13:06:38.483Z,2023-02-04T13:06:39Z,4010853469,141,18.6,4010853471,212,8.5,4010853473,213,0.5,4010853467,140,68.9,4010853465,56,Right,,,,,,,,,,c2w5fyxoq2xw8xm6asrn17x7t,M. Felde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503650767,18,49,1,2,18,6bl19flj1eggw2gw7sya19bof,1,29.7,79.1,2023-02-04T13:06:39.819Z,2023-02-04T13:58:32Z,,,,,,,,,,,,,,,,,,,,,,,,,6l7cq8gkjb8r4i50vsd4xoo2x,L. Lattwein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503650785,19,50,1,2,19,6bl19flj1eggw2gw7sya19bof,1,30.7,77.7,2023-02-04T13:06:39.986Z,2023-02-04T13:58:35Z,4010853663,233,29,4010853605,56,Back,4010853607,285,,,,,,,,,,,,,,,,,6l7cq8gkjb8r4i50vsd4xoo2x,L. Lattwein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503650783,29,7,1,2,19,6yhza3xbfafj5c9897mbkbudn,0,69.3,22.3,2023-02-04T13:06:39.987Z,2023-02-04T13:06:41Z,4010853641,233,19,4010853597,56,Center,4010853601,286,,,,,,,,,,,,,,,,,c2w5fyxoq2xw8xm6asrn17x7t,M. Felde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503650879,20,1,1,2,21,6bl19flj1eggw2gw7sya19bof,1,29.9,65.4,2023-02-04T13:06:42.317Z,2023-02-04T13:58:51Z,4010854169,140,39.9,4010854173,212,10.9,4010854167,56,Back,4010854171,141,69.9,4010854175,213,0.3,,,,,,,,,,9lt9pjnkuty7j6uwd5cvctwbt,L. Oberdorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503650885,21,1,1,2,24,6bl19flj1eggw2gw7sya19bof,0,42.2,69.6,2023-02-04T13:06:44.915Z,2023-02-04T13:59:01Z,4010854201,56,Back,4010854203,140,48.9,4010854209,213,0.3,4010854207,212,7.4,4010854205,141,73.2,,,,,,,,,,9hmgd3x5tekj4fnf0zju3i1ud,E. Pajor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503650875,30,49,1,2,25,6yhza3xbfafj5c9897mbkbudn,1,59.5,19.8,2023-02-04T13:06:45.907Z,2023-02-04T13:06:46Z,,,,,,,,,,,,,,,,,,,,,,,,,6q0njimucm06r3x7enupxpl,G. Stegemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503650893,31,1,1,2,25,6yhza3xbfafj5c9897mbkbudn,1,59.5,19.8,2023-02-04T13:06:46.035Z,2023-02-04T13:06:47Z,4010854245,212,8.7,4010854239,56,Right,4010854247,213,6.1,4010854241,140,67.6,4010854243,141,17.0,,,,,,,,,,6q0njimucm06r3x7enupxpl,G. Stegemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503650929,32,1,1,2,26,6yhza3xbfafj5c9897mbkbudn,1,67.6,17,2023-02-04T13:06:47.043Z,2023-02-04T13:06:48Z,4010854393,141,29.2,4010854391,140,62.6,4010854395,212,9.8,4010854389,56,Center,4010854397,213,2.1,,,,,,,,,,3tp6h18c5n2l2gy21hgervfca,A. Schasching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503650961,33,1,1,2,27,6yhza3xbfafj5c9897mbkbudn,1,62.6,29.2,2023-02-04T13:06:48.467Z,2023-02-04T13:06:50Z,4010854581,213,5.5,4010854579,212,21.0,4010854575,140,76.3,4010854573,56,Right,4010854577,141,6.8,,,,,,,,,,e6a4lxx6og97jg9qv4lplfo4p,M. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503651067,34,1,1,2,29,6yhza3xbfafj5c9897mbkbudn,1,77,6.8,2023-02-04T13:06:49.859Z,2023-02-04T13:06:53Z,4010855095,141,20.4,4010855099,213,1.9,4010855091,56,Right,4010855097,212,9.7,4010855093,140,74.3,,,,,,,,,,553b1ywtlhutb6uwv04dhhqdx,C. Bouziane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503651099,35,1,1,2,32,6yhza3xbfafj5c9897mbkbudn,1,74.3,20.4,2023-02-04T13:06:53.619Z,2023-02-04T13:06:54Z,4010855299,213,1.6,4010855297,212,10.4,4010855295,141,35.7,4010855291,56,Center,4010855293,140,74.3,,,,,,,,,,8os606vx3apb3abv88vtbkb85,G. Hoffmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503651329,36,2,1,2,33,6yhza3xbfafj5c9897mbkbudn,1,74.3,35.7,2023-02-04T13:06:54.803Z,2023-02-04T13:07:06Z,4010856385,7,553b1ywtlhutb6uwv04dhhqdx,4010856387,56,Center,4010856389,140,93.7,4010856391,141,25.3,,,,,,,,,,,,,2ij21gq2d0xqcyho9t49glkvd,J. Minge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
