id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2515811691,9,1,1,0,18,4e5523it4v7s6kkakelbj9si5,1,28.8,26.8,2023-03-05T12:01:29.783Z,2023-03-05T12:01:32Z,4074938213,56,Back,4074938215,140,32.3,4074938223,213,5.0,4074938219,141,6.4,4074938221,212,14.4,,,,,,,,,,aa257iqvul1ksok2v3ouoe86h,C. Degen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515811721,10,1,1,0,21,4e5523it4v7s6kkakelbj9si5,1,33.3,6.5,2023-03-05T12:01:32.423Z,2023-03-05T12:01:35Z,4074938347,140,44.7,4074938349,141,14.4,4074938351,212,13.1,4074938345,56,Back,4074938353,213,0.4,,,,,,,,,,az6k6sihxqdq5mzsa7htvkmlm,L. Donhauser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515811755,11,1,1,0,23,4e5523it4v7s6kkakelbj9si5,1,44.7,14.4,2023-03-05T12:01:35.174Z,2023-03-05T12:01:37Z,4074938483,56,Back,4074938487,141,10.0,4074938485,140,37.2,4074938491,213,3.5,4074938489,212,8.4,,,,,,,,,,35899uqibespufub1v01dwrmd,J. Beuschlein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515811759,12,3,1,0,24,4e5523it4v7s6kkakelbj9si5,0,30.5,12.6,2023-03-05T12:01:36.162Z,2023-03-05T12:01:38Z,4074938499,56,Back,4074938579,233,3,4074938583,285,,,,,,,,,,,,,,,,,az6k6sihxqdq5mzsa7htvkmlm,L. Donhauser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515811731,3,7,1,0,24,dpp6fex0mdxsxhdct2qf66x5n,1,69.5,87.4,2023-03-05T12:01:36.163Z,2023-03-05T12:01:38Z,4074938567,233,12,4074938391,56,Left,4074938393,286,,,,,,,,,,,,,,,,,ed31f3of5iql0onh9uellvtnt,A. Arfaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515811743,4,49,1,0,25,dpp6fex0mdxsxhdct2qf66x5n,1,75.8,86.2,2023-03-05T12:01:36.831Z,2023-03-05T12:01:37Z,,,,,,,,,,,,,,,,,,,,,,,,,ed31f3of5iql0onh9uellvtnt,A. Arfaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515811771,5,1,1,0,26,dpp6fex0mdxsxhdct2qf66x5n,0,71.8,97.5,2023-03-05T12:01:37.711Z,2023-03-05T12:01:45Z,4074938595,236,,4074938601,286,,4074938597,233,13,4074938565,213,5.9,4074938561,141,96.9,4074938559,140,72.8,4074938563,212,1.1,4074938557,56,Left,ed31f3of5iql0onh9uellvtnt,A. Arfaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515811777,13,74,1,0,26,4e5523it4v7s6kkakelbj9si5,1,33.9,4,2023-03-05T12:01:37.712Z,2023-03-05T12:25:19Z,4074938625,233,5,4074938591,285,,4074938589,56,Back,,,,,,,,,,,,,,,,az6k6sihxqdq5mzsa7htvkmlm,L. Donhauser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515811827,6,5,1,0,28,dpp6fex0mdxsxhdct2qf66x5n,1,70.4,101.5,2023-03-05T12:01:39.655Z,2023-03-05T12:01:45Z,4074938827,56,Left,4074938869,233,14,4074938829,347,,,,,,,,,,,,,,,,,ed31f3of5iql0onh9uellvtnt,A. Arfaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515811809,14,5,1,0,28,4e5523it4v7s6kkakelbj9si5,0,29.6,-1.5,2023-03-05T12:01:39.655Z,2023-03-05T12:25:12Z,4074938747,56,Back,4074938749,347,,4074938887,233,6,,,,,,,,,,,,,,,,az6k6sihxqdq5mzsa7htvkmlm,L. Donhauser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515811895,7,1,1,0,38,dpp6fex0mdxsxhdct2qf66x5n,0,75.1,100,2023-03-05T12:01:49.353Z,2023-03-05T12:01:52Z,4074939147,141,88.6,4074939149,212,15.4,4074939145,140,87.3,4074939141,107,,4074939143,56,Left,4074939151,213,5.7,,,,,,,1asefru50u06hyhmoa7d9qcx5,L. Marti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515811905,15,8,1,0,41,4e5523it4v7s6kkakelbj9si5,1,23.5,12.3,2023-03-05T12:01:52.230Z,2023-03-05T12:01:52Z,4074939185,56,Back,,,,,,,,,,,,,,,,,,,,,,aa257iqvul1ksok2v3ouoe86h,C. Degen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515811957,8,1,1,0,43,dpp6fex0mdxsxhdct2qf66x5n,1,81.2,92.7,2023-03-05T12:01:54.903Z,2023-03-05T12:11:17Z,4074939417,213,3.2,4074939415,212,21.0,4074939413,141,92.4,4074939411,140,61.2,4074939409,56,Left,,,,,,,,,,9yzs0w3tjas15ic0o2b51q86h,J. Bayings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515812003,9,1,1,0,45,dpp6fex0mdxsxhdct2qf66x5n,1,62.2,93.2,2023-03-05T12:01:56.823Z,2023-03-05T12:01:59Z,4074939643,141,62.7,4074939647,213,4.6,4074939641,140,59.1,4074939639,56,Center,4074939645,212,21.0,,,,,,,,,,1asefru50u06hyhmoa7d9qcx5,L. Marti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515812015,10,1,1,0,48,dpp6fex0mdxsxhdct2qf66x5n,1,59.2,57.2,2023-03-05T12:01:59.775Z,2023-03-05T12:02:01Z,4074939685,212,20.4,4074939689,213,4.6,4074939683,141,27.3,4074939681,140,57.5,4074939679,56,Center,,,,,,,,,,eyqhxpni376pocsunribu1jv9,E. Senß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515812049,11,1,1,0,49,dpp6fex0mdxsxhdct2qf66x5n,1,57.5,26.8,2023-03-05T12:02:00.911Z,2023-03-05T12:02:04Z,4074939885,141,5.3,4074939889,213,5.5,4074939883,140,70.8,4074939887,212,20.2,4074939881,56,Right,,,,,,,,,,764yxrb6zqxke8l61qjd4o3qh,S. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515812125,12,1,1,0,53,dpp6fex0mdxsxhdct2qf66x5n,1,77.1,4.7,2023-03-05T12:02:04.407Z,2023-03-05T12:02:08Z,4074940173,56,Center,4074940169,2,,4074940171,155,,4074940177,141,32.4,4074940175,140,89.7,4074940179,212,23.0,4074940181,213,1.0,,,,2h5t74e8r147rzbett9on72sp,A. Emmerling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515812129,13,61,1,0,56,dpp6fex0mdxsxhdct2qf66x5n,0,89.3,33.7,2023-03-05T12:02:08.120Z,2023-03-05T12:02:08Z,4074940193,56,Center,,,,,,,,,,,,,,,,,,,,,,ed31f3of5iql0onh9uellvtnt,A. Arfaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515812153,16,49,1,0,59,4e5523it4v7s6kkakelbj9si5,1,1.7,68.7,2023-03-05T12:02:10.549Z,2023-03-05T12:02:10Z,,,,,,,,,,,,,,,,,,,,,,,,,6089nfwh31ha73pl7vlla75cl,S. Puntigam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515812177,17,12,1,1,1,4e5523it4v7s6kkakelbj9si5,1,1.5,70.8,2023-03-05T12:02:12.567Z,2023-03-05T12:02:14Z,4074940471,212,20.9,4074940465,56,Back,4074940469,141,100.0,4074940473,213,1.4,4074940511,167,,4074940467,140,4.6,,,,,,,6089nfwh31ha73pl7vlla75cl,S. Puntigam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515812229,14,5,1,1,1,dpp6fex0mdxsxhdct2qf66x5n,1,93.8,-1.1,2023-03-05T12:02:12.569Z,2023-03-05T12:02:18Z,4074940753,56,Right,4074940805,233,18,4074940755,347,,,,,,,,,,,,,,,,,ed31f3of5iql0onh9uellvtnt,A. Arfaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515812183,18,5,1,1,1,4e5523it4v7s6kkakelbj9si5,0,6.2,101.1,2023-03-05T12:02:12.569Z,2023-03-05T12:25:12Z,4074940843,233,14,4074940499,347,,4074940495,56,Back,,,,,,,,,,,,,,,,6089nfwh31ha73pl7vlla75cl,S. Puntigam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515812347,15,1,1,1,15,dpp6fex0mdxsxhdct2qf66x5n,0,88.3,0,2023-03-05T12:02:27.023Z,2023-03-05T12:02:30Z,4074941437,107,,4074941445,212,11.9,4074941439,56,Right,4074941447,213,1.0,4074941441,140,94.8,4074941443,141,12.8,,,,,,,764yxrb6zqxke8l61qjd4o3qh,S. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515812359,19,8,1,1,19,4e5523it4v7s6kkakelbj9si5,1,8.7,84.8,2023-03-05T12:02:30.998Z,2023-03-05T12:02:31Z,4074941539,56,Back,4074941571,15,,,,,,,,,,,,,,,,,,,,41ojypiz2yg51sriq9sfreh1x,W. Zawistowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515812377,16,61,1,1,21,dpp6fex0mdxsxhdct2qf66x5n,0,92.7,5,2023-03-05T12:02:32.240Z,2023-03-05T12:02:32Z,4074941603,56,Right,,,,,,,,,,,,,,,,,,,,,,2h5t74e8r147rzbett9on72sp,A. Emmerling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515812401,17,5,1,1,22,dpp6fex0mdxsxhdct2qf66x5n,0,90.1,-1.1,2023-03-05T12:02:33.286Z,2023-03-05T12:02:46Z,4074942325,233,20,4074941747,347,,4074941745,56,Right,,,,,,,,,,,,,,,,2h5t74e8r147rzbett9on72sp,A. Emmerling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515812503,20,5,1,1,22,4e5523it4v7s6kkakelbj9si5,1,9.9,101.1,2023-03-05T12:02:33.286Z,2023-03-05T12:25:13Z,4074942305,233,17,4074942275,347,,4074942273,56,Back,,,,,,,,,,,,,,,,41ojypiz2yg51sriq9sfreh1x,W. Zawistowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515812549,21,1,1,1,34,4e5523it4v7s6kkakelbj9si5,1,14.4,100,2023-03-05T12:02:45.926Z,2023-03-05T12:02:49Z,4074942535,213,5.5,4074942529,141,88.3,4074942525,140,23.2,4074942521,107,,4074942523,56,Back,4074942533,212,12.6,,,,,,,9kmt7flw7n65qmfe0euadfd1x,G. Daughetee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515812553,22,61,1,1,38,4e5523it4v7s6kkakelbj9si5,0,23.3,88.3,2023-03-05T12:02:49.478Z,2023-03-05T12:02:49Z,4074942559,56,Back,,,,,,,,,,,,,,,,,,,,,,41ojypiz2yg51sriq9sfreh1x,W. Zawistowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515812575,18,1,1,1,39,dpp6fex0mdxsxhdct2qf66x5n,1,75.3,16.2,2023-03-05T12:02:50.279Z,2023-03-05T12:02:51Z,4074942639,140,66.0,4074942637,56,Right,4074942645,213,2.9,4074942641,141,19.4,4074942643,212,10.0,,,,,,,,,,ed31f3of5iql0onh9uellvtnt,A. Arfaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515812581,19,49,1,1,40,dpp6fex0mdxsxhdct2qf66x5n,1,66.2,19.7,2023-03-05T12:02:51.206Z,2023-03-05T12:02:51Z,,,,,,,,,,,,,,,,,,,,,,,,,eyqhxpni376pocsunribu1jv9,E. Senß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515812621,20,1,1,1,40,dpp6fex0mdxsxhdct2qf66x5n,1,69.4,18.3,2023-03-05T12:02:51.743Z,2023-03-05T12:02:54Z,4074942829,212,14.2,4074942825,140,55.9,4074942827,141,19.4,4074942831,213,3.1,4074942823,56,Right,,,,,,,,,,eyqhxpni376pocsunribu1jv9,E. Senß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515812649,21,1,1,1,43,dpp6fex0mdxsxhdct2qf66x5n,0,55.9,19.4,2023-03-05T12:02:54.567Z,2023-03-05T12:55:50Z,4074942933,56,Center,4074942931,155,,4074942941,213,0.9,4074942937,141,45.7,4074942935,140,70.2,4074942939,212,23.4,,,,,,,2lsz8g4mvgqvartyjfud90e6t,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515812675,23,8,1,1,47,4e5523it4v7s6kkakelbj9si5,1,25.9,17.3,2023-03-05T12:02:58.981Z,2023-03-05T12:02:59Z,4074943147,15,,4074943099,56,Back,,,,,,,,,,,,,,,,,,,az6k6sihxqdq5mzsa7htvkmlm,L. Donhauser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515812783,22,1,1,1,54,dpp6fex0mdxsxhdct2qf66x5n,0,37,83.9,2023-03-05T12:03:05.391Z,2023-03-05T12:03:08Z,4074943791,213,4.8,4074943785,140,38.7,4074943789,212,16.3,4074943783,56,Back,4074943787,141,60.0,,,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515812825,23,1,1,1,57,dpp6fex0mdxsxhdct2qf66x5n,1,37.6,54.9,2023-03-05T12:03:08.983Z,2023-03-05T12:55:14Z,4074944063,213,4.8,4074944055,141,25.2,4074944059,212,20.2,4074944053,140,39.0,4074944049,56,Back,,,,,,,,,,9oq5f3fgf6g9vyc965o35127e,L. Gräwe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515812853,24,1,1,1,58,dpp6fex0mdxsxhdct2qf66x5n,0,38.8,22.2,2023-03-05T12:03:09.918Z,2023-03-05T12:55:11Z,4074944203,213,0.4,4074944197,140,55.1,4074944201,212,18.5,4074944195,56,Center,4074944199,141,32.5,,,,,,,,,,2lsz8g4mvgqvartyjfud90e6t,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515812811,24,8,1,1,59,4e5523it4v7s6kkakelbj9si5,1,66.8,42.8,2023-03-05T12:03:10.805Z,2023-03-05T12:03:10Z,4074943961,56,Center,,,,,,,,,,,,,,,,,,,,,,8fhfjo7zfz9u0xtn58qj9enrp,M. Islacker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515812869,25,49,1,2,3,4e5523it4v7s6kkakelbj9si5,1,38.1,67.2,2023-03-05T12:03:14.454Z,2023-03-05T12:03:15Z,,,,,,,,,,,,,,,,,,,,,,,,,6089nfwh31ha73pl7vlla75cl,S. Puntigam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515812909,26,1,1,2,3,4e5523it4v7s6kkakelbj9si5,1,38.1,67.2,2023-03-05T12:03:14.966Z,2023-03-05T12:03:19Z,4074944483,140,58.9,4074944487,212,23.3,4074944481,56,Left,4074944485,141,79.0,4074944489,213,0.4,,,,,,,,,,6089nfwh31ha73pl7vlla75cl,S. Puntigam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515812913,27,4,1,2,7,4e5523it4v7s6kkakelbj9si5,1,57.2,75.5,2023-03-05T12:03:18.806Z,2023-03-05T12:03:24Z,4074944503,56,Center,4074944501,13,,4074944505,152,,4074944509,286,,4074944731,233,25,4074944507,265,,,,,,,,41ojypiz2yg51sriq9sfreh1x,W. Zawistowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515812957,25,4,1,2,7,dpp6fex0mdxsxhdct2qf66x5n,0,42.8,24.5,2023-03-05T12:03:18.807Z,2023-03-05T12:03:28Z,4074944697,285,,4074944695,265,,4074944691,56,Back,4074944693,152,,4074944689,13,,4074944753,233,27,,,,,,,764yxrb6zqxke8l61qjd4o3qh,S. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515813347,28,1,1,2,33,4e5523it4v7s6kkakelbj9si5,1,63.9,70.3,2023-03-05T12:03:44.678Z,2023-03-05T12:44:03Z,4074946719,152,,4074946715,5,,4074946727,212,31.5,4074946721,56,Center,4074946723,140,87.6,4074946717,155,,4074953685,154,,4074953683,210,15,76sdgmzs9ldvnnah6x7zlr7qh,A. Achcińska,1,4074946729,213,5.6,4074946725,141,41.9,,,,,,,,,,,,,,,,,,,,,,,
2515813353,29,44,1,2,35,4e5523it4v7s6kkakelbj9si5,1,87,41.7,2023-03-05T12:03:46.533Z,2023-03-05T12:44:05Z,4074946819,233,26,4074946765,286,,4074946761,56,Center,,,,,,,,,,,,,,,,aa257iqvul1ksok2v3ouoe86h,C. Degen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515813311,26,44,1,2,35,dpp6fex0mdxsxhdct2qf66x5n,0,13,58.3,2023-03-05T12:03:46.534Z,2023-03-05T12:55:19Z,4074946505,285,,4074946865,233,29,4074946503,56,Back,,,,,,,,,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515813361,30,15,1,2,36,4e5523it4v7s6kkakelbj9si5,1,85.5,47.9,2023-03-05T12:03:47.921Z,2023-03-05T12:44:01Z,4074953703,78,,4074953717,146,98.9,4074953401,24,,4074953403,15,,4074946805,17,,4074953705,29,,4074953709,55,28,4074953715,103,19.0,aa257iqvul1ksok2v3ouoe86h,C. Degen,,4074953719,147,49.3,4075097291,233,356,4074953713,102,50.0,4074953707,154,4074946807,56,Center,4074953407,328,,,,,,,,,,,,,
2515842001,356,10,1,2,36,dpp6fex0mdxsxhdct2qf66x5n,1,1.4,52.1,2023-03-05T12:03:48.021Z,2023-03-05T12:42:17Z,4075096615,56,Back,4075096611,178,,4075096613,182,,4075096609,177,,4075097329,233,30,,,,,,,,,,q4va8vnwzmwtdo6qymq4ywgl,F. Repohl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515813345,27,52,1,2,40,dpp6fex0mdxsxhdct2qf66x5n,1,5.5,60.5,2023-03-05T12:03:52.023Z,2023-03-05T12:03:52Z,,,,,,,,,,,,,,,,,,,,,,,,,q4va8vnwzmwtdo6qymq4ywgl,F. Repohl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515813391,28,1,1,2,41,dpp6fex0mdxsxhdct2qf66x5n,1,5.5,60.5,2023-03-05T12:03:52.231Z,2023-03-05T12:56:22Z,4074946983,56,Back,4074946981,123,,4074946987,141,85.1,4074946985,140,21.6,4074946991,213,0.8,4074946989,212,23.8,,,,,,,q4va8vnwzmwtdo6qymq4ywgl,F. Repohl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515813399,29,1,1,2,44,dpp6fex0mdxsxhdct2qf66x5n,0,22.2,88.9,2023-03-05T12:03:55.238Z,2023-03-05T12:56:39Z,4074947033,140,47.1,4075152841,189,,4074947031,56,Back,4074947037,212,26.6,4074947035,141,82.0,4074947039,213,6.1,,,,,,,9oq5f3fgf6g9vyc965o35127e,L. Gräwe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
