id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2514640333,9,74,1,0,13,6yhza3xbfafj5c9897mbkbudn,1,68.5,50.1,2023-03-03T18:46:01.941Z,2023-03-03T19:32:19Z,4068787883,285,,4068787945,233,5,4068787881,56,Center,,,,,,,,,,,,,,,,c2w5fyxoq2xw8xm6asrn17x7t,M. Felde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514640355,6,1,1,0,16,e8os1xpomlperuedy2f9a9ttu,0,16.7,68.5,2023-03-03T18:46:04.404Z,2023-03-03T18:46:05Z,4068788005,141,59.3,4068788009,213,5.8,4068788007,212,12.6,4068788003,140,27.1,4068788001,56,Back,4068787999,3,,,,,,,,560192sxsuoxdpwpe27ibst05,V. Hanshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514640353,10,1,1,0,16,6yhza3xbfafj5c9897mbkbudn,0,69.5,54.5,2023-03-03T18:46:04.432Z,2023-03-03T18:46:05Z,4068787989,56,Center,4068787991,140,81.7,4068787987,155,,4068787997,213,5.5,4068787995,212,17.4,4068787993,141,37.1,,,,,,,2ij21gq2d0xqcyho9t49glkvd,J. Minge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514640401,11,61,1,0,18,6yhza3xbfafj5c9897mbkbudn,0,70.1,33.7,2023-03-03T18:46:06.560Z,2023-03-03T19:34:00Z,4068788193,56,Center,,,,,,,,,,,,,,,,,,,,,,32ofctw7kn3l8eucrhku63dg5,L. Karl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514640453,7,1,1,0,19,e8os1xpomlperuedy2f9a9ttu,1,21.3,43.6,2023-03-03T18:46:07.188Z,2023-03-03T18:46:10Z,4068788413,140,32.0,4068788425,1,,4068788411,56,Back,4068788409,157,,4068788419,212,24.8,4068788415,141,76.1,4068788421,213,1.1,,,,82attu22oztrh3s274g5yv1t5,G. Reuteler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514640461,8,49,1,0,22,e8os1xpomlperuedy2f9a9ttu,1,32,76.1,2023-03-03T18:46:10.789Z,2023-03-03T18:46:11Z,,,,,,,,,,,,,,,,,,,,,,,,,4i37e3q02cbkvlhcq2dsdsr11,L. Prašnikar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514640487,9,1,1,0,23,e8os1xpomlperuedy2f9a9ttu,1,34.7,81.4,2023-03-03T18:46:11.396Z,2023-03-03T18:46:12Z,4068788627,213,2.6,4068788619,56,Back,4068788623,141,88.7,4068788621,140,26.1,4068788625,212,10.3,,,,,,,,,,4i37e3q02cbkvlhcq2dsdsr11,L. Prašnikar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514640527,10,1,1,0,24,e8os1xpomlperuedy2f9a9ttu,1,26.4,91.8,2023-03-03T18:46:12.884Z,2023-03-03T18:46:16Z,4068788821,141,80.9,4068788815,155,,4068788819,140,33.7,4068788823,212,10.7,4068788817,56,Back,4068788825,213,5.5,,,,,,,560192sxsuoxdpwpe27ibst05,V. Hanshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514640555,11,1,1,0,30,e8os1xpomlperuedy2f9a9ttu,0,33.4,80.5,2023-03-03T18:46:18.276Z,2023-03-03T18:46:21Z,4068788993,212,9.0,4068788991,141,90.0,4068788989,140,39.3,4068789027,286,,4068788995,213,0.8,4068789023,233,12,4068788987,56,Back,4068789021,236,,eq5z0yyr2uh1fvs5v2v8zipjp,L. Freigang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514640561,12,74,1,0,30,6yhza3xbfafj5c9897mbkbudn,1,49.6,13.5,2023-03-03T18:46:18.277Z,2023-03-03T19:33:10Z,4068789011,285,,4068789079,233,11,4068789009,56,Back,,,,,,,,,,,,,,,,5sycg0t0w11j4vm43arm93v1l,S. Steuerwald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514640663,12,5,1,0,32,e8os1xpomlperuedy2f9a9ttu,1,43.3,101.2,2023-03-03T18:46:21.013Z,2023-03-03T18:46:30Z,4068789537,56,Back,4068789571,233,13,4068789539,347,,,,,,,,,,,,,,,,,eq5z0yyr2uh1fvs5v2v8zipjp,L. Freigang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514640587,13,5,1,0,32,6yhza3xbfafj5c9897mbkbudn,0,56.7,-1.2,2023-03-03T18:46:21.013Z,2023-03-03T19:15:26Z,4068789141,56,Right,4068789143,347,,4068789603,233,12,,,,,,,,,,,,,,,,c2w5fyxoq2xw8xm6asrn17x7t,M. Felde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514640711,13,1,1,0,41,e8os1xpomlperuedy2f9a9ttu,1,44.6,100,2023-03-03T18:46:29.332Z,2023-03-03T18:46:33Z,4068789769,212,17.0,4068789765,140,29.8,4068789761,107,,4068789767,141,91.8,4068789763,56,Back,4068789771,213,3.6,,,,,,,560192sxsuoxdpwpe27ibst05,V. Hanshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514640725,14,1,1,0,45,e8os1xpomlperuedy2f9a9ttu,1,30.9,86.5,2023-03-03T18:46:33.556Z,2023-03-03T18:46:36Z,4068789857,56,Back,4068789863,212,22.1,4068789859,140,31.2,4068789865,213,4.7,4068789861,141,54.0,,,,,,,,,,agdmqurwrf5k6izewj4voxcdl,S. Nüsken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514640749,15,1,1,0,48,e8os1xpomlperuedy2f9a9ttu,1,31.8,44.3,2023-03-03T18:46:36.324Z,2023-03-03T18:46:39Z,4068790017,212,25.8,4068790005,56,Back,4068790013,141,10.4,4068790007,140,42.8,4068790021,213,5.2,,,,,,,,,,1knjymb11ziv7sq5m1f4tdwwl,S. Doorsoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514640789,16,1,1,0,50,e8os1xpomlperuedy2f9a9ttu,1,44.3,10.3,2023-03-03T18:46:38.916Z,2023-03-03T18:46:42Z,4068790199,56,Center,4068790205,212,12.7,4068790207,213,1.0,4068790203,141,25.6,4068790201,140,51.2,,,,,,,,,,90j0tep6q5ekv8r9pfwx3fbvt,S.  Kleinherne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514640819,17,1,1,0,53,e8os1xpomlperuedy2f9a9ttu,1,46.4,25.3,2023-03-03T18:46:42.004Z,2023-03-03T18:46:43Z,4068790349,56,Back,4068790355,212,9.8,4068790351,140,37.3,4068790357,213,2.9,4068790353,141,28.3,,,,,,,,,,82attu22oztrh3s274g5yv1t5,G. Reuteler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514640849,18,1,1,0,55,e8os1xpomlperuedy2f9a9ttu,1,37.3,28.3,2023-03-03T18:46:43.780Z,2023-03-03T18:46:46Z,4068790561,140,32.5,4068790567,213,1.9,4068790563,141,53.1,4068790565,212,17.6,4068790559,56,Back,,,,,,,,,,1knjymb11ziv7sq5m1f4tdwwl,S. Doorsoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514640855,19,50,1,0,58,e8os1xpomlperuedy2f9a9ttu,1,32.3,58.4,2023-03-03T18:46:46.420Z,2023-03-03T18:46:48Z,4068790607,285,,4068790679,233,14,4068790605,56,Back,,,,,,,,,,,,,,,,90j0tep6q5ekv8r9pfwx3fbvt,S.  Kleinherne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514640857,14,7,1,0,58,6yhza3xbfafj5c9897mbkbudn,1,67.7,41.6,2023-03-03T18:46:46.421Z,2023-03-03T18:46:47Z,4068790619,233,19,4068790615,56,Center,4068790617,286,,,,,,,,,,,,,,,,,5rcmpmxeny97slsu826vmwh61,L. Kolb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514640859,15,49,1,0,58,6yhza3xbfafj5c9897mbkbudn,1,68.6,37,2023-03-03T18:46:46.746Z,2023-03-03T18:46:47Z,,,,,,,,,,,,,,,,,,,,,,,,,5rcmpmxeny97slsu826vmwh61,L. Kolb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514640865,16,43,1,0,58,6yhza3xbfafj5c9897mbkbudn,1,0,0,2023-03-03T18:46:46.962Z,2023-03-03T18:46:50Z,4068790859,144,49,,,,,,,,,,,,,,,,,,,,,,5rcmpmxeny97slsu826vmwh61,L. Kolb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514640915,20,1,1,1,0,e8os1xpomlperuedy2f9a9ttu,1,32.8,53.6,2023-03-03T18:46:48.356Z,2023-03-03T18:46:51Z,4068790861,56,Back,4068790863,140,29.0,4068790867,212,6.5,4068790865,141,46.0,4068790869,213,4.1,,,,,,,,,,90j0tep6q5ekv8r9pfwx3fbvt,S.  Kleinherne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514640935,21,1,1,1,2,e8os1xpomlperuedy2f9a9ttu,1,29,45.8,2023-03-03T18:46:50.869Z,2023-03-03T18:46:52Z,4068790989,140,33.7,4068790985,155,,4068790991,141,79.0,4068790987,56,Back,4068790995,213,1.4,4068790993,212,23.1,,,,,,,1knjymb11ziv7sq5m1f4tdwwl,S. Doorsoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514640939,22,61,1,1,4,e8os1xpomlperuedy2f9a9ttu,0,33.7,79,2023-03-03T18:46:52.356Z,2023-03-03T18:46:52Z,4068791011,56,Back,,,,,,,,,,,,,,,,,,,,,,560192sxsuoxdpwpe27ibst05,V. Hanshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514640995,17,5,1,1,5,6yhza3xbfafj5c9897mbkbudn,1,62.6,-1.6,2023-03-03T18:46:53.179Z,2023-03-03T18:47:36Z,4068791313,347,,4068794337,233,23,4068791311,56,Right,,,,,,,,,,,,,,,,5rcmpmxeny97slsu826vmwh61,L. Kolb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514641251,23,5,1,1,5,e8os1xpomlperuedy2f9a9ttu,0,37.4,101.6,2023-03-03T18:46:53.179Z,2023-03-03T19:15:26Z,4068794369,233,17,4068792651,347,,4068792649,56,Back,,,,,,,,,,,,,,,,560192sxsuoxdpwpe27ibst05,V. Hanshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514641031,18,1,1,1,8,6yhza3xbfafj5c9897mbkbudn,1,66.5,0,2023-03-03T18:46:57.076Z,2023-03-03T19:33:54Z,4068791499,107,,4068791511,213,2.4,4068791501,56,Right,4068791505,141,9.5,4068791503,140,59.0,4068791509,212,11.1,,,,,,,3tp6h18c5n2l2gy21hgervfca,A. Schasching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514641041,19,1,1,1,10,6yhza3xbfafj5c9897mbkbudn,1,59.1,8.6,2023-03-03T18:46:59.042Z,2023-03-03T19:33:57Z,4068791559,141,3.5,4068791563,213,6.0,4068791553,56,Right,4068791557,140,70.3,4068791561,212,12.3,,,,,,,,,,32ofctw7kn3l8eucrhku63dg5,L. Karl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514641083,20,1,1,1,11,6yhza3xbfafj5c9897mbkbudn,1,70.4,3.5,2023-03-03T18:47:00.058Z,2023-03-03T19:34:00Z,4068791789,140,61.4,4068791787,56,Center,4068791791,141,24.0,4068791793,212,16.8,4068791795,213,2.2,,,,,,,,,,3tp6h18c5n2l2gy21hgervfca,A. Schasching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514641127,21,1,1,1,14,6yhza3xbfafj5c9897mbkbudn,1,63.6,29.1,2023-03-03T18:47:03.003Z,2023-03-03T18:47:06Z,4068792005,212,18.4,4068792007,213,0.7,4068792003,141,45.5,4068791999,56,Center,4068792001,140,77.5,,,,,,,,,,c2w5fyxoq2xw8xm6asrn17x7t,M. Felde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514641213,22,1,1,1,17,6yhza3xbfafj5c9897mbkbudn,0,74.8,40.7,2023-03-03T18:47:05.875Z,2023-03-03T18:47:16Z,4068792437,212,18.2,4068792439,213,6.2,4068792433,140,92.1,4068792435,141,39.8,4068792431,56,Center,,,,,,,,,,553b1ywtlhutb6uwv04dhhqdx,C. Bouziane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514641265,24,52,1,1,26,e8os1xpomlperuedy2f9a9ttu,1,3.3,58.1,2023-03-03T18:47:14.133Z,2023-03-03T18:47:14Z,,,,,,,,,,,,,,,,,,,,,,,,,19widovycdmuk6erzbmwb8mw9,S. Johannes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514641431,25,1,1,1,33,e8os1xpomlperuedy2f9a9ttu,1,6.3,54.5,2023-03-03T18:47:21.155Z,2023-03-03T18:47:23Z,4068793469,1,,4068793459,56,Back,4068793465,212,33.5,4068793463,141,8.2,4068793457,123,,4068793467,213,5.1,4068793461,140,17.2,,,,19widovycdmuk6erzbmwb8mw9,S. Johannes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514641473,26,1,1,1,35,e8os1xpomlperuedy2f9a9ttu,1,17.7,7.7,2023-03-03T18:47:23.860Z,2023-03-03T18:47:26Z,4068793673,212,30.5,4068793675,213,0.2,4068793667,56,Back,4068793665,155,,4068793671,141,17.9,4068793669,140,46.0,,,,,,,90j0tep6q5ekv8r9pfwx3fbvt,S.  Kleinherne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514641495,27,1,1,1,38,e8os1xpomlperuedy2f9a9ttu,1,46,17.9,2023-03-03T18:47:26.627Z,2023-03-03T18:47:28Z,4068793813,141,29.5,4068793817,213,2.2,4068793811,140,40.2,4068793815,212,10.0,4068793809,56,Back,,,,,,,,,,4lfl3qipc5sf2b8cec6l43ap5,N. Anyomi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514641555,28,1,1,1,40,e8os1xpomlperuedy2f9a9ttu,0,40.2,29.5,2023-03-03T18:47:28.325Z,2023-03-03T18:47:33Z,4068794197,213,0.8,4068794193,141,55.4,4068794195,212,24.1,4068794189,56,Center,4068794187,155,,4068794191,140,55.9,,,,,,,82attu22oztrh3s274g5yv1t5,G. Reuteler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514641571,23,49,1,1,46,6yhza3xbfafj5c9897mbkbudn,1,34.5,24.9,2023-03-03T18:47:34.533Z,2023-03-03T18:47:34Z,,,,,,,,,,,,,,,,,,,,,,,,,32ofctw7kn3l8eucrhku63dg5,L. Karl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514641645,24,1,1,1,47,6yhza3xbfafj5c9897mbkbudn,1,33.7,27.4,2023-03-03T18:47:35.732Z,2023-03-03T18:47:39Z,4068794603,212,12.2,4068794605,213,2.5,4068794599,140,24.5,4068794601,141,38.3,4068794597,56,Back,,,,,,,,,,32ofctw7kn3l8eucrhku63dg5,L. Karl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514641679,25,1,1,1,50,6yhza3xbfafj5c9897mbkbudn,1,25.3,40.4,2023-03-03T18:47:39.053Z,2023-03-03T18:47:41Z,4068794735,141,79.7,4068794739,213,1.0,4068794731,56,Back,4068794741,1,,4068794729,155,,4068794733,140,42.5,4068794737,212,32.3,,,,5sycg0t0w11j4vm43arm93v1l,S. Steuerwald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514641709,26,1,1,1,53,6yhza3xbfafj5c9897mbkbudn,1,42.4,79.7,2023-03-03T18:47:41.181Z,2023-03-03T18:47:43Z,4068794881,56,Back,4068794883,140,32.7,4068794889,213,2.4,4068794885,141,94.8,4068794887,212,14.5,,,,,,,,,,2ij21gq2d0xqcyho9t49glkvd,J. Minge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514641757,27,1,1,1,55,6yhza3xbfafj5c9897mbkbudn,1,32.7,94.8,2023-03-03T18:47:43.429Z,2023-03-03T18:47:46Z,4068795115,213,6.2,4068795109,140,58.2,4068795107,56,Left,4068795113,212,26.9,4068795111,141,90.3,,,,,,,,,,e6a4lxx6og97jg9qv4lplfo4p,M. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514641765,28,1,1,1,58,6yhza3xbfafj5c9897mbkbudn,0,56.5,93.8,2023-03-03T18:47:46.445Z,2023-03-03T18:47:48Z,4068795219,236,,4068795153,140,58.6,4068795157,212,2.3,4068795151,56,Left,4068795221,233,29,4068795155,141,93.0,4068795159,213,6.0,4068795225,286,,2ij21gq2d0xqcyho9t49glkvd,J. Minge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514641777,29,74,1,1,58,e8os1xpomlperuedy2f9a9ttu,1,30.3,3.4,2023-03-03T18:47:46.446Z,2023-03-03T19:20:46Z,4068795193,56,Back,4068795195,285,,4068795253,233,28,,,,,,,,,,,,,,,,90j0tep6q5ekv8r9pfwx3fbvt,S.  Kleinherne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514641933,29,5,1,1,59,6yhza3xbfafj5c9897mbkbudn,1,60.1,101.5,2023-03-03T18:47:47.613Z,2023-03-03T18:47:57Z,4068795903,233,30,4068795889,347,,4068795887,56,Left,,,,,,,,,,,,,,,,2ij21gq2d0xqcyho9t49glkvd,J. Minge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514641791,30,5,1,1,59,e8os1xpomlperuedy2f9a9ttu,0,39.9,-1.5,2023-03-03T18:47:47.613Z,2023-03-03T19:15:27Z,4068795947,233,29,4068795267,56,Back,4068795269,347,,,,,,,,,,,,,,,,,90j0tep6q5ekv8r9pfwx3fbvt,S.  Kleinherne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514641949,30,1,1,2,9,6yhza3xbfafj5c9897mbkbudn,0,53.1,100,2023-03-03T18:47:57.286Z,2023-03-03T18:47:59Z,4068795955,107,,4068795959,140,67.1,4068795965,213,5.5,4068795961,141,79.1,4068795963,212,21.1,4068795957,56,Left,,,,,,,e6a4lxx6og97jg9qv4lplfo4p,M. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
