id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/13/value
2475050415,18,50,1,0,17,nuaf3wtujl8erbciumch6c65,1,31.1,10.4,2022-10-21T17:19:40.128Z,2022-10-21T17:21:12Z,3860220561,233,16,3860220473,56,Back,3860220475,285,,,,,,,,,,,,,,,,,1f2h3qvn7d1dv5wsv63bojazu,A. Margraf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475050427,16,7,1,0,17,6mng5xcarvyip7ixoss7au245,1,68.9,89.6,2022-10-21T17:19:40.129Z,2022-10-21T17:21:12Z,3860220539,56,Left,3860220545,233,18,3860220541,286,,,,,,,,,,,,,,,,,4663ukpnmrw6i3tm1fvzl7u1h,M. Kyōkawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475049927,8,1,1,0,19,nuaf3wtujl8erbciumch6c65,0,23.2,2.3,2022-10-21T17:19:41.936Z,2022-10-21T17:19:44Z,3860217807,140,38.5,3860217811,212,16.1,3860217813,213,0.0,3860217809,141,3.4,3860217805,56,Back,,,,,,,,,,1f2h3qvn7d1dv5wsv63bojazu,A. Margraf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475049933,4,49,1,0,22,6mng5xcarvyip7ixoss7au245,1,58.7,93.2,2022-10-21T17:19:45.151Z,2022-10-21T18:06:08Z,,,,,,,,,,,,,,,,,,,,,,,,,a3rlansc0x5sw4hg75yhpanhm,S. Weidauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475049949,5,1,1,0,22,6mng5xcarvyip7ixoss7au245,1,58.7,93.2,2022-10-21T17:19:45.454Z,2022-10-21T18:06:10Z,3860217941,56,Center,3860217947,212,23.2,3860217949,213,5.5,3860217945,141,68.2,3860217943,140,73.8,,,,,,,,,,a3rlansc0x5sw4hg75yhpanhm,S. Weidauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475049999,6,1,1,0,25,6mng5xcarvyip7ixoss7au245,1,69.9,65.5,2022-10-21T17:19:48.638Z,2022-10-21T17:19:56Z,3860218155,141,24.3,3860218159,213,5.3,3860218157,212,32.9,3860218151,56,Center,3860218153,140,86.4,3860218161,1,,,,,,,,3bg4ewc3n4ytybr96lc313ahh,M. Wiankowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475050005,7,1,1,0,33,6mng5xcarvyip7ixoss7au245,0,97.6,35.2,2022-10-21T17:19:56.543Z,2022-10-21T17:19:57Z,3860218229,236,,3860218191,213,1.8,3860218231,233,9,3860218187,212,3.7,3860218235,286,,3860218175,56,Center,3860218179,140,96.7,3860218183,141,40.4,azqwt1eb6ozui2xml066e59n8,P. Deutsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475050001,9,74,1,0,33,nuaf3wtujl8erbciumch6c65,1,3.1,73.6,2022-10-21T17:19:56.544Z,2022-10-21T17:19:58Z,3860218243,233,7,3860218167,285,,3860218165,56,Back,,,,,,,,,,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475050021,8,6,1,0,34,6mng5xcarvyip7ixoss7au245,1,98.9,31,2022-10-21T17:19:57.281Z,2022-10-21T17:39:45Z,3860218267,75,,3860218285,233,10,3860218265,56,Center,,,,,,,,,,,,,,,,azqwt1eb6ozui2xml066e59n8,P. Deutsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475050017,10,6,1,0,34,nuaf3wtujl8erbciumch6c65,0,1.1,69,2022-10-21T17:19:57.281Z,2022-10-21T17:19:59Z,3860218293,233,8,3860218249,56,Back,3860218251,73,,,,,,,,,,,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475050179,9,1,1,1,2,6mng5xcarvyip7ixoss7au245,0,99.5,0.5,2022-10-21T17:20:24.849Z,2022-10-21T17:20:42Z,3860219145,2,,3860219155,140,97.0,3860219149,155,,3860219161,213,1.6,3860219153,56,Center,3860219147,6,,3860219157,141,50.9,3860219253,233,11,7qvhdchag7s42he71k28ctmtx,V. Fischer,3860219151,223,3860219163,1,3860219159,212,34.4,,,,,,,,,,,,,,,,,,,,,,,,
2475050187,11,11,1,1,5,nuaf3wtujl8erbciumch6c65,1,6.9,47.8,2022-10-21T17:20:28.097Z,2022-10-21T17:20:30Z,3860219235,56,Back,3860219257,233,9,3860219237,88,,,,,,,,,,,,,,,,,49ur7byczvl0qkqn9y2qq73s9,L. Sieger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475050217,12,1,1,1,9,nuaf3wtujl8erbciumch6c65,0,13.9,41.9,2022-10-21T17:20:31.889Z,2022-10-21T17:20:36Z,3860219431,213,0.3,3860219411,199,,3860219427,212,64.1,3860219415,56,Center,3860219433,1,,3860219421,141,74.2,3860219419,140,71.3,,,,49ur7byczvl0qkqn9y2qq73s9,L. Sieger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475050233,10,1,1,1,14,6mng5xcarvyip7ixoss7au245,0,23.9,23.9,2022-10-21T17:20:37.192Z,2022-10-21T18:04:46Z,3860219515,155,,3860219519,140,34.7,3860219521,141,0.0,3860219525,213,5.3,3860219523,212,20.6,3860219517,56,Back,,,,,,,7qvhdchag7s42he71k28ctmtx,V. Fischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475050241,11,5,1,1,15,6mng5xcarvyip7ixoss7au245,0,36.8,-1.7,2022-10-21T17:20:37.826Z,2022-10-21T17:33:12Z,3860219565,347,,3860220099,233,13,3860219561,56,Back,,,,,,,,,,,,,,,,azqwt1eb6ozui2xml066e59n8,P. Deutsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475050337,13,5,1,1,15,nuaf3wtujl8erbciumch6c65,1,63.2,101.7,2022-10-21T17:20:37.826Z,2022-10-21T17:20:57Z,3860220089,56,Left,3860220095,233,11,3860220091,347,,,,,,,,,,,,,,,,,49ur7byczvl0qkqn9y2qq73s9,L. Sieger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475050343,14,1,1,1,33,nuaf3wtujl8erbciumch6c65,1,66.7,100,2022-10-21T17:20:56.690Z,2022-10-21T17:20:58Z,3860220115,56,Center,3860220121,212,19.9,3860220119,141,77.8,3860220117,140,77.5,3860220113,107,,3860220123,213,5.3,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475050353,15,1,1,1,35,nuaf3wtujl8erbciumch6c65,0,77.5,78.1,2022-10-21T17:20:58.131Z,2022-10-21T17:22:10Z,3860220165,56,Center,3860220171,212,11.4,3860220169,141,67.2,3860220167,140,69.2,3860220173,213,3.8,3860222241,155,,,,,,,,2ltzk74krenmfh5gzcjpc2k4q,K. Maksuti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475050357,12,49,1,1,37,6mng5xcarvyip7ixoss7au245,1,33.6,35.4,2022-10-21T17:21:00.737Z,2022-10-21T17:21:01Z,,,,,,,,,,,,,,,,,,,,,,,,,qygwawkthmtcn3sx4ptq0e8k,A. Grincenco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475050371,13,1,1,1,38,6mng5xcarvyip7ixoss7au245,1,33.6,35.4,2022-10-21T17:21:00.849Z,2022-10-21T17:21:02Z,3860220243,140,40.0,3860220247,212,18.7,3860220241,56,Back,3860220245,141,9.7,3860220249,213,5.1,,,,,,,,,,qygwawkthmtcn3sx4ptq0e8k,A. Grincenco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475050373,14,3,1,1,40,6mng5xcarvyip7ixoss7au245,0,39.9,9.6,2022-10-21T17:21:02.834Z,2022-10-21T17:21:06Z,3860220395,233,16,3860220255,286,,3860220253,56,Back,,,,,,,,,,,,,,,,azqwt1eb6ozui2xml066e59n8,P. Deutsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475050391,16,7,1,1,40,nuaf3wtujl8erbciumch6c65,1,60.1,90.4,2022-10-21T17:21:02.835Z,2022-10-21T17:21:06Z,3860220359,285,,3860220355,167,,3860220383,233,14,3860220357,56,Left,,,,,,,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475050397,15,5,1,1,41,6mng5xcarvyip7ixoss7au245,1,39.6,-1.5,2022-10-21T17:21:04.032Z,2022-10-21T17:21:06Z,3860220391,56,Back,3860220399,233,17,3860220393,347,,,,,,,,,,,,,,,,,azqwt1eb6ozui2xml066e59n8,P. Deutsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475050395,17,5,1,1,41,nuaf3wtujl8erbciumch6c65,0,60.4,101.5,2022-10-21T17:21:04.032Z,2022-10-21T17:33:13Z,3860220379,56,Left,3860220421,233,15,3860220381,347,,,,,,,,,,,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475050467,17,1,1,1,51,6mng5xcarvyip7ixoss7au245,1,45.6,0,2022-10-21T17:21:14.116Z,2022-10-21T17:21:41Z,3860220675,107,,3860220683,212,24.1,3860220679,140,66.3,3860220677,56,Right,3860220685,213,0.4,3860220681,141,14.3,3860220687,1,,,,,dseqkqirdljgr63ov3461vhsl,A. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475050469,18,61,1,1,53,6mng5xcarvyip7ixoss7au245,0,66.3,14.3,2022-10-21T17:21:16.138Z,2022-10-21T17:21:27Z,3860220691,56,Right,,,,,,,,,,,,,,,,,,,,,,3bg4ewc3n4ytybr96lc313ahh,M. Wiankowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475050457,19,49,1,1,53,nuaf3wtujl8erbciumch6c65,1,32.5,78.2,2022-10-21T17:21:16.242Z,2022-10-21T17:21:16Z,,,,,,,,,,,,,,,,,,,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475050481,20,4,1,1,54,nuaf3wtujl8erbciumch6c65,1,33.6,82.7,2022-10-21T17:21:16.915Z,2022-10-21T17:21:20Z,3860220735,13,,3860220745,152,,3860220739,295,,3860220743,56,Back,3860220783,233,19,3860220747,286,,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475050483,19,4,1,1,54,6mng5xcarvyip7ixoss7au245,0,66.4,17.3,2022-10-21T17:21:16.916Z,2022-10-21T17:21:20Z,3860220753,295,,3860220805,233,20,3860220759,285,,3860220755,56,Right,3860220751,13,,3860220757,152,,,,,,,,3bg4ewc3n4ytybr96lc313ahh,M. Wiankowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475050509,21,1,1,2,2,nuaf3wtujl8erbciumch6c65,1,32,85,2022-10-21T17:21:25.618Z,2022-10-21T17:21:26Z,3860220983,152,,3860220993,213,3.9,3860220991,212,14.3,3860220981,5,,3860220987,140,22.5,3860220989,141,70.0,3860220985,56,Back,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475050517,22,1,1,2,3,nuaf3wtujl8erbciumch6c65,1,23,70,2022-10-21T17:21:26.435Z,2022-10-21T17:21:27Z,3860221063,141,48.2,3860221065,212,15.4,3860221061,140,26.8,3860221059,56,Back,3860221067,213,5.0,,,,,,,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475050531,23,1,1,2,4,nuaf3wtujl8erbciumch6c65,1,27,50.9,2022-10-21T17:21:27.715Z,2022-10-21T17:21:31Z,3860221137,140,4.1,3860221141,212,24.1,3860221135,56,Back,3860221139,141,49.4,3860221143,213,3.2,,,,,,,,,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475050549,24,1,1,2,8,nuaf3wtujl8erbciumch6c65,0,3.5,47.2,2022-10-21T17:21:31.700Z,2022-10-21T17:21:35Z,3860221233,155,,3860221243,213,5.6,3860221235,56,Back,3860221239,141,0.0,3860221245,1,,3860221237,140,46.3,3860221241,212,56.0,,,,49ur7byczvl0qkqn9y2qq73s9,L. Sieger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475050577,20,5,1,2,12,6mng5xcarvyip7ixoss7au245,1,51,102,2022-10-21T17:21:35.443Z,2022-10-21T17:33:13Z,3860221365,56,Left,3860221367,347,,3860221385,233,25,,,,,,,,,,,,,,,,3bg4ewc3n4ytybr96lc313ahh,M. Wiankowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475050555,25,5,1,2,12,nuaf3wtujl8erbciumch6c65,0,49,-2,2022-10-21T17:21:35.443Z,2022-10-21T17:21:42Z,3860221263,56,Back,3860221269,347,,3860221389,233,20,,,,,,,,,,,,,,,,49ur7byczvl0qkqn9y2qq73s9,L. Sieger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475050591,21,1,1,2,20,6mng5xcarvyip7ixoss7au245,0,48.3,100,2022-10-21T17:21:43.202Z,2022-10-21T17:21:44Z,3860221451,212,18.5,3860221445,56,Left,3860221443,107,,3860221449,141,90.0,3860221447,140,64.3,3860221453,213,5.9,,,,,,,6yoqpu952gnc6trdg6vpala6t,W. Meister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475050599,26,1,1,2,22,nuaf3wtujl8erbciumch6c65,0,24.8,5,2022-10-21T17:21:45.508Z,2022-10-21T17:23:24Z,3860221463,140,39.4,3860221465,141,5.5,3860221469,213,0.0,3860221467,212,15.3,3860221459,3,,3860221461,56,Back,,,,,,,1f2h3qvn7d1dv5wsv63bojazu,A. Margraf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475050627,22,1,1,2,25,6mng5xcarvyip7ixoss7au245,0,56.2,97.5,2022-10-21T17:21:48.770Z,2022-10-21T18:06:49Z,3860221643,1,,3860221633,56,Left,3860221639,212,42.0,3860221635,140,96.2,3860221631,155,,3860221637,141,95.9,3860221641,213,6.3,,,,6yoqpu952gnc6trdg6vpala6t,W. Meister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475050621,27,49,1,2,27,nuaf3wtujl8erbciumch6c65,1,6.6,7.7,2022-10-21T17:21:49.907Z,2022-10-21T17:21:50Z,,,,,,,,,,,,,,,,,,,,,,,,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475050655,28,1,1,2,28,nuaf3wtujl8erbciumch6c65,1,4.6,7.6,2022-10-21T17:21:51.315Z,2022-10-21T17:21:54Z,3860221763,140,3.4,3860221765,141,32.2,3860221769,213,1.6,3860221767,212,16.8,3860221761,56,Back,,,,,,,,,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475050679,29,1,1,2,32,nuaf3wtujl8erbciumch6c65,1,3.6,32.1,2022-10-21T17:21:54.804Z,2022-10-21T17:21:58Z,3860221921,1,,3860221919,213,5.8,3860221915,141,6.4,3860221909,157,,3860221911,56,Back,3860221917,212,38.7,3860221913,140,36.5,,,,49ur7byczvl0qkqn9y2qq73s9,L. Sieger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475050681,30,44,1,2,35,nuaf3wtujl8erbciumch6c65,1,34,9.2,2022-10-21T17:21:58.113Z,2022-10-21T17:22:05Z,3860221927,285,,3860222119,233,23,3860221925,56,Back,,,,,,,,,,,,,,,,1f2h3qvn7d1dv5wsv63bojazu,A. Margraf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475050701,23,44,1,2,35,6mng5xcarvyip7ixoss7au245,0,66,90.8,2022-10-21T17:21:58.114Z,2022-10-21T18:07:03Z,3860222021,56,Left,3860222137,233,30,3860222023,286,,,,,,,,,,,,,,,,,6yoqpu952gnc6trdg6vpala6t,W. Meister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475050689,31,1,1,2,35,nuaf3wtujl8erbciumch6c65,0,36.5,6.4,2022-10-21T17:21:58.276Z,2022-10-21T17:22:00Z,3860221975,212,0.6,3860221967,168,,3860221965,3,,3860221977,213,0.8,3860221969,56,Back,3860221971,140,36.9,3860221973,141,7.1,,,,1f2h3qvn7d1dv5wsv63bojazu,A. Margraf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475050705,24,61,1,2,36,6mng5xcarvyip7ixoss7au245,1,68.4,88.1,2022-10-21T17:21:59.621Z,2022-10-21T18:07:05Z,3860222027,56,Left,,,,,,,,,,,,,,,,,,,,,,6yoqpu952gnc6trdg6vpala6t,W. Meister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475050711,25,5,1,2,37,6mng5xcarvyip7ixoss7au245,0,64.6,101.8,2022-10-21T17:22:00.644Z,2022-10-21T17:33:13Z,3860222063,347,,3860222061,56,Left,3860222259,233,32,,,,,,,,,,,,,,,,6yoqpu952gnc6trdg6vpala6t,W. Meister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475050743,32,5,1,2,37,nuaf3wtujl8erbciumch6c65,1,35.4,-1.8,2022-10-21T17:22:00.644Z,2022-10-21T17:22:10Z,3860222243,233,25,3860222239,347,,3860222237,56,Back,,,,,,,,,,,,,,,,1f2h3qvn7d1dv5wsv63bojazu,A. Margraf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475050755,33,1,1,2,48,nuaf3wtujl8erbciumch6c65,0,30.8,0,2022-10-21T17:22:11.780Z,2022-10-21T17:22:14Z,3860222311,140,60.7,3860222307,107,,3860222317,213,0.3,3860222319,1,,3860222313,141,11.4,3860222309,56,Right,3860222315,212,32.7,,,,dh4eziicycykt8h2zr0to5tuy,K. Bathmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475050763,26,44,1,2,50,6mng5xcarvyip7ixoss7au245,1,38.6,89.8,2022-10-21T17:22:12.787Z,2022-10-21T18:07:20Z,3860222355,285,,3860222353,56,Back,3860222363,233,34,,,,,,,,,,,,,,,,6yoqpu952gnc6trdg6vpala6t,W. Meister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475050759,34,44,1,2,50,nuaf3wtujl8erbciumch6c65,0,61.4,10.2,2022-10-21T17:22:12.788Z,2022-10-21T17:22:16Z,3860222341,56,Right,3860222405,233,26,3860222343,286,,,,,,,,,,,,,,,,,2ltzk74krenmfh5gzcjpc2k4q,K. Maksuti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475050777,27,1,1,2,51,6mng5xcarvyip7ixoss7au245,1,35.7,93.5,2022-10-21T17:22:14.531Z,2022-10-21T18:07:22Z,3860222423,213,6.0,3860222409,3,,3860222415,56,Back,3860222421,212,5.1,3860222419,141,91.5,3860222417,140,40.4,,,,,,,6yoqpu952gnc6trdg6vpala6t,W. Meister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
