id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/11/value,qualifier/13/value,qualifier/12/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2521019013,1,34,16,0,0,6bl19flj1eggw2gw7sya19bof,1,0,0,2023-03-17T17:19:38.677Z,2023-03-17T18:15:05Z,4102751703,197,8253,4102570809,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4102570797,30,"3loe8qn8nalk7liisl2hx891x, 8g7i716knbylzqefolzb7l2vp, cbofbntctfuhr1vqpn7eywt05, 6l7cq8gkjb8r4i50vsd4xoo2x, eyx4psuhprqtodl08iimdwb11, dqpv2janh4g4qkiqx7h7vs8gl, 6c9ed4z6hw7s5v8c9631algid, 9lt9pjnkuty7j6uwd5cvctwbt, 8ex4lsveeyet8r5aja1gjh1hx, 23kah59nbx1m7ro3imaaevoph, 9vgflgmrmvq8i95t3n70sur55, 49bajqj50h6lrbk4gt30eeodl, 9hmgd3x5tekj4fnf0zju3i1ud, f4g9co8i52ygweie4jjnvja39, 42ah6u2wvj5tjuojzhtjiy6s5, 9e0vedknf3fgtc6ro1y8twixh, ch8ce5l6elqfogji42wyyedat, b8jaoqvq01ot0l9yp0b0btwid, elrnwzbk985f5j49tn9gg9rai, 1r2f06zhqa678zqwq034m0fkl",4102570805,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",4102570801,59,"1, 31, 13, 8, 4, 6, 10, 5, 28, 14, 23, 2, 9, 11, 17, 20, 21, 24, 29, 30",4102570807,194,dqpv2janh4g4qkiqx7h7vs8gl,4102570803,130,8,4102570799,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521020485,1,34,16,0,0,6mng5xcarvyip7ixoss7au245,1,0,0,2023-03-17T17:22:54.516Z,2023-03-17T18:19:39Z,4102753927,197,8545,4102579033,59,"41, 15, 18, 2, 32, 23, 21, 14, 31, 5, 26, 4, 9, 11, 19, 20, 22, 25, 28, 29",4102579037,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",4102579029,30,"do1uv3ohvyvodhcindxj76qy1, 1139rvy7ws5o77eq04wprf0tl, 6yoqpu952gnc6trdg6vpala6t, 8etvu6b9z7sm2rg3wqkmchk9h, agqhiv0awfumj9c4sbq81hh7u, azitzbihzs5b3iv56nq4iszit, 8xphahi0vi6fnh8ou88zzb6j9, a3rlansc0x5sw4hg75yhpanhm, 9nc0572mgpafxbjnrk55emtt6, 4ennrl7as17fnvk5c3vhhg5qs, 3bg4ewc3n4ytybr96lc313ahh, e3gddzy59fp8lidsr83vpw12i, azqwt1eb6ozui2xml066e59n8, 42h5sz2axk69ifygo0wzuvr2t, qygwawkthmtcn3sx4ptq0e8k, byrtspkep316747j5mj5lyei, 1tkgs09548p54arfjuufivk7o, dseqkqirdljgr63ov3461vhsl, ctt0noqy18w96i73n9pahoz55, ambjrl1ky848xbmdwsrsbjpey",4102579035,130,2,4102579031,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",4102579039,194,azitzbihzs5b3iv56nq4iszit,4102579041,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521054495,2,32,1,0,0,6bl19flj1eggw2gw7sya19bof,1,0,0,2023-03-17T18:17:31.172Z,2023-03-17T18:17:32Z,4102760913,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521054483,2,32,1,0,0,6mng5xcarvyip7ixoss7au245,1,0,0,2023-03-17T18:17:31.172Z,2023-03-17T18:17:31Z,4102760865,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521054505,3,1,1,0,0,6mng5xcarvyip7ixoss7au245,1,49.3,51.3,2023-03-17T18:17:31.272Z,2023-03-17T18:23:17Z,4102760949,140,36.3,4102760955,213,3.3,4102760951,141,48.5,4102760947,56,Back,4102760953,212,13.8,4102760957,279,S,,,,,,,4ennrl7as17fnvk5c3vhhg5qs,D. Rajaee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521054535,4,1,1,0,2,6mng5xcarvyip7ixoss7au245,1,42.8,48.6,2023-03-17T18:17:34.014Z,2023-03-17T18:17:36Z,4102761085,141,87.7,4102761095,1,,4102761091,213,0.7,4102761081,140,73.6,4102761089,212,41.9,4102761075,155,,4102761077,56,Left,,,,a3rlansc0x5sw4hg75yhpanhm,S. Weidauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521054545,5,44,1,0,4,6mng5xcarvyip7ixoss7au245,1,69.2,86.2,2023-03-17T18:17:35.950Z,2023-03-17T18:17:37Z,4102761149,233,3,4102761131,56,Left,4102761133,286,,,,,,,,,,,,,,,,,9nc0572mgpafxbjnrk55emtt6,J. De Filippo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521054523,3,44,1,0,4,6bl19flj1eggw2gw7sya19bof,0,30.8,13.8,2023-03-17T18:17:35.951Z,2023-03-17T18:17:37Z,4102761031,56,Back,4102761033,285,,4102761165,233,5,,,,,,,,,,,,,,,,8g7i716knbylzqefolzb7l2vp,M. Hegering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521054559,6,1,1,0,5,6mng5xcarvyip7ixoss7au245,0,73.6,87.7,2023-03-17T18:17:36.877Z,2023-03-17T18:17:37Z,4102761201,3,,4102761205,140,78.7,4102761209,212,13.3,4102761211,213,5.1,4102761207,141,69.8,4102761203,56,Center,,,,,,,9nc0572mgpafxbjnrk55emtt6,J. De Filippo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521054567,4,49,1,0,7,6bl19flj1eggw2gw7sya19bof,1,21.6,32.5,2023-03-17T18:17:38.173Z,2023-03-17T18:17:38Z,,,,,,,,,,,,,,,,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
