id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,assist,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,keyPass,qualifier/15/value,qualifier/16/value
2465406951,6,1,1,0,14,6mng5xcarvyip7ixoss7au245,0,59.4,72.2,2022-10-01T11:02:50.477Z,2022-10-01T11:02:53Z,3808914917,212,18.5,3808914909,3,,3808914915,141,61.8,3808914921,213,5.9,3808914913,140,75.7,3808914911,56,Center,,,,,,,6yoqpu952gnc6trdg6vpala6t,W. Meister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465406947,7,44,1,0,16,4e5523it4v7s6kkakelbj9si5,1,30.6,39.8,2022-10-01T11:02:52.043Z,2022-10-01T11:02:54Z,3808914887,56,Back,3808914955,233,7,3808914889,285,,,,,,,,,,,,,,,,,9kmt7flw7n65qmfe0euadfd1x,G. Daughetee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465406957,7,44,1,0,16,6mng5xcarvyip7ixoss7au245,0,69.4,60.2,2022-10-01T11:02:52.044Z,2022-10-01T11:04:42Z,3808914973,233,7,3808914939,286,,3808914937,56,Center,,,,,,,,,,,,,,,,3bg4ewc3n4ytybr96lc313ahh,M. Wiankowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465406949,8,1,1,0,16,4e5523it4v7s6kkakelbj9si5,0,36.9,41.2,2022-10-01T11:02:52.360Z,2022-10-01T11:02:52Z,3808914901,141,46.4,3808914897,56,Back,3808914895,3,,3808914903,212,5.4,3808914899,140,40.8,3808914905,213,0.7,,,,,,,9kmt7flw7n65qmfe0euadfd1x,G. Daughetee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465406999,8,1,1,0,18,6mng5xcarvyip7ixoss7au245,1,64.8,57,2022-10-01T11:02:54.269Z,2022-10-01T11:03:59Z,3808915161,141,59.4,3808915155,3,,3808915157,56,Center,3808915163,212,12.0,3808915165,213,0.1,3808915159,140,76.1,,,,,,,28lczv0k4nlvpupwzf0ilcxd5,M. Plattner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465407003,9,1,1,0,22,6mng5xcarvyip7ixoss7au245,1,76.6,59.4,2022-10-01T11:02:57.726Z,2022-10-01T11:04:26Z,3808915181,212,5.6,3808915179,141,67.7,3808915175,56,Center,3808915177,140,76.4,3808915183,213,1.6,,,,,,,,,,8etvu6b9z7sm2rg3wqkmchk9h,M. Rouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465407015,10,1,1,0,22,6mng5xcarvyip7ixoss7au245,1,76.4,67.7,2022-10-01T11:02:58.317Z,2022-10-01T11:02:59Z,3808915233,213,4.4,3808915225,56,Center,3808915227,140,73.3,3808915229,141,54.2,3808915231,212,9.7,,,,,,,,,,4663ukpnmrw6i3tm1fvzl7u1h,M. Kyōkawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465407023,11,61,1,0,24,6mng5xcarvyip7ixoss7au245,0,74.4,53.7,2022-10-01T11:02:59.581Z,2022-10-01T11:04:34Z,3808915257,56,Center,,,,,,,,,,,,,,,,,,,,,,28lczv0k4nlvpupwzf0ilcxd5,M. Plattner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465407065,9,1,1,0,25,4e5523it4v7s6kkakelbj9si5,1,23.9,49.6,2022-10-01T11:03:00.935Z,2022-10-01T11:03:05Z,3808915361,56,Back,3808915369,213,0.4,3808915363,140,35.9,3808915365,141,57.9,3808915367,212,13.8,,,,,,,,,,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465407101,10,1,1,0,29,4e5523it4v7s6kkakelbj9si5,1,35.9,57.9,2022-10-01T11:03:05.128Z,2022-10-01T11:03:10Z,3808915533,141,90.3,3808915537,213,1.3,3808915535,212,23.1,3808915529,56,Back,3808915531,140,42.4,,,,,,,,,,8fhfjo7zfz9u0xtn58qj9enrp,M. Islacker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465407117,11,1,1,0,34,4e5523it4v7s6kkakelbj9si5,1,45.9,85.4,2022-10-01T11:03:10.012Z,2022-10-01T11:03:13Z,3808915627,141,72.4,3808915625,140,33.2,3808915623,56,Back,3808915629,212,16.0,3808915631,213,3.7,,,,,,,,,,41ojypiz2yg51sriq9sfreh1x,W. Zawistowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465407119,12,49,1,0,37,4e5523it4v7s6kkakelbj9si5,1,33.2,72.4,2022-10-01T11:03:13.339Z,2022-10-01T11:03:13Z,,,,,,,,,,,,,,,,,,,,,,,,,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465407145,13,1,1,0,38,4e5523it4v7s6kkakelbj9si5,1,33.2,72.4,2022-10-01T11:03:13.941Z,2022-10-01T11:03:17Z,3808915775,140,36.0,3808915783,213,4.8,3808915785,1,,3808915779,141,18.0,3808915781,212,37.1,3808915771,56,Back,,,,,,,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465407187,14,1,1,0,42,4e5523it4v7s6kkakelbj9si5,1,34.2,9.7,2022-10-01T11:03:17.687Z,2022-10-01T11:03:20Z,3808915937,141,2.9,3808915935,140,47.2,3808915933,56,Back,3808915941,213,6.0,3808915939,212,14.4,,,,,,,,,,aa257iqvul1ksok2v3ouoe86h,C. Degen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465407193,15,61,1,0,44,4e5523it4v7s6kkakelbj9si5,0,47.2,2.9,2022-10-01T11:03:19.819Z,2022-10-01T11:06:09Z,3808915961,56,Back,,,,,,,,,,,,,,,,,,,,,,9kmt7flw7n65qmfe0euadfd1x,G. Daughetee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465407183,12,49,1,0,44,6mng5xcarvyip7ixoss7au245,1,47.2,93.3,2022-10-01T11:03:20.254Z,2022-10-01T11:03:20Z,,,,,,,,,,,,,,,,,,,,,,,,,8etvu6b9z7sm2rg3wqkmchk9h,M. Rouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465407211,13,1,1,0,45,6mng5xcarvyip7ixoss7au245,1,46.8,93.6,2022-10-01T11:03:21.116Z,2022-10-01T11:03:23Z,3808916045,56,Back,3808916047,140,48.4,3808916053,213,4.9,3808916051,212,10.1,3808916049,141,78.9,,,,,,,,,,8etvu6b9z7sm2rg3wqkmchk9h,M. Rouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465407219,14,61,1,0,47,6mng5xcarvyip7ixoss7au245,0,48.4,78.9,2022-10-01T11:03:23.004Z,2022-10-01T11:03:23Z,3808916087,56,Back,,,,,,,,,,,,,,,,,,,,,,28lczv0k4nlvpupwzf0ilcxd5,M. Plattner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465407223,16,49,1,0,47,4e5523it4v7s6kkakelbj9si5,1,42.2,25.9,2022-10-01T11:03:23.506Z,2022-10-01T11:03:23Z,,,,,,,,,,,,,,,,,,,,,,,,,6089nfwh31ha73pl7vlla75cl,S. Puntigam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465407239,17,1,1,0,48,4e5523it4v7s6kkakelbj9si5,0,42.2,25.9,2022-10-01T11:03:23.735Z,2022-10-01T11:03:25Z,3808916155,140,67.0,3808916157,141,39.2,3808916153,56,Center,3808916161,213,0.3,3808916159,212,27.6,,,,,,,,,,6089nfwh31ha73pl7vlla75cl,S. Puntigam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465407247,15,8,1,0,50,6mng5xcarvyip7ixoss7au245,1,35.3,59,2022-10-01T11:03:25.661Z,2022-10-01T11:03:25Z,3808916201,56,Back,,,,,,,,,,,,,,,,,,,,,,a3rlansc0x5sw4hg75yhpanhm,S. Weidauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465407311,16,1,1,0,51,6mng5xcarvyip7ixoss7au245,1,33.5,36.5,2022-10-01T11:03:27.180Z,2022-10-01T11:03:32Z,3808916539,212,13.0,3808916541,213,6.2,3808916531,3,,3808916535,140,45.8,3808916537,141,34.9,3808916533,56,Back,,,,,,,e3gddzy59fp8lidsr83vpw12i,I. Kuznetsov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465407315,17,49,1,0,56,6mng5xcarvyip7ixoss7au245,1,45.3,33.1,2022-10-01T11:03:32.045Z,2022-10-01T11:03:32Z,,,,,,,,,,,,,,,,,,,,,,,,,3kofouuzii19d6w7mr7n9s2ui,M. Hahn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465407355,18,1,1,0,59,6mng5xcarvyip7ixoss7au245,1,52,3.5,2022-10-01T11:03:34.668Z,2022-10-01T11:03:36Z,3808916749,212,10.6,3808916743,56,Right,3808916751,213,1.5,3808916745,140,53.1,3808916747,141,19.0,,,,,,,,,,3kofouuzii19d6w7mr7n9s2ui,M. Hahn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465407401,19,1,1,1,0,6mng5xcarvyip7ixoss7au245,1,47,15.8,2022-10-01T11:03:36.429Z,2022-10-01T11:03:40Z,3808916967,56,Back,3808916975,213,2.3,3808916973,212,16.8,3808916971,141,33.5,3808916969,140,35.8,,,,,,,,,,7i2liztq9k72g2lnz5i91whcl,V. Schwalm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465407459,20,1,1,1,4,6mng5xcarvyip7ixoss7au245,1,35.7,33.2,2022-10-01T11:03:40.221Z,2022-10-01T11:03:46Z,3808917231,212,19.5,3808917227,140,34.0,3808917225,56,Back,3808917229,141,61.8,3808917235,213,1.7,,,,,,,,,,e3gddzy59fp8lidsr83vpw12i,I. Kuznetsov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465407475,21,1,1,1,10,6mng5xcarvyip7ixoss7au245,0,45,52.2,2022-10-01T11:03:45.933Z,2022-10-01T11:03:47Z,3808917347,212,49.7,3808917345,141,35.5,3808917351,1,,3808917343,140,91.1,3808917349,213,6.1,3808917341,56,Center,3808917339,155,,,,,a3rlansc0x5sw4hg75yhpanhm,S. Weidauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465407515,18,52,1,1,15,4e5523it4v7s6kkakelbj9si5,1,12,53.4,2022-10-01T11:03:50.854Z,2022-10-01T11:03:50Z,,,,,,,,,,,,,,,,,,,,,,,,,a10v8s11xcdsyspqnyhtfipjp,M. Klett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465407581,19,1,1,1,21,4e5523it4v7s6kkakelbj9si5,1,15.2,58.4,2022-10-01T11:03:57.421Z,2022-10-01T11:03:58Z,3808917823,213,1.3,3808917827,287,,3808917819,141,88.1,3808917813,123,,3808917821,212,21.3,3808917815,56,Back,3808917817,140,21.5,,,,a10v8s11xcdsyspqnyhtfipjp,M. Klett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465407653,20,1,1,1,26,4e5523it4v7s6kkakelbj9si5,1,33.7,94.2,2022-10-01T11:04:01.943Z,2022-10-01T11:04:08Z,3808918183,141,95.9,3808918185,212,6.3,3808918187,213,0.2,3808918179,56,Back,3808918181,140,39.6,,,,,,,,,,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465407659,21,4,1,1,31,4e5523it4v7s6kkakelbj9si5,1,33.9,95,2022-10-01T11:04:06.878Z,2022-10-01T11:04:09Z,3808918217,265,,3808918215,152,,3808918249,233,22,3808918213,56,Back,3808918219,286,,3808918211,13,,,,,,,,9farsri8j50ajgnhkyur3l97t,A. Gavrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465407647,22,4,1,1,31,6mng5xcarvyip7ixoss7au245,0,66.1,5,2022-10-01T11:04:06.879Z,2022-10-01T11:04:09Z,3808918147,13,,3808918273,233,21,3808918153,265,,3808918271,285,,3808918151,152,,3808918149,56,Right,,,,,,,3kofouuzii19d6w7mr7n9s2ui,M. Hahn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465407757,22,1,1,1,37,4e5523it4v7s6kkakelbj9si5,1,37.2,94.2,2022-10-01T11:04:12.734Z,2022-10-01T11:04:14Z,3808918605,56,Back,3808918607,140,25.5,3808918603,152,,3808918613,213,3.4,3808918611,212,12.7,3808918609,141,89.3,3808918601,5,,,,,9farsri8j50ajgnhkyur3l97t,A. Gavrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465407777,23,1,1,1,39,4e5523it4v7s6kkakelbj9si5,1,25.5,89.3,2022-10-01T11:04:14.793Z,2022-10-01T11:04:17Z,3808918723,56,Back,3808918725,140,22.7,3808918727,141,62.0,3808918731,213,4.6,3808918729,212,18.8,,,,,,,,,,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465407803,24,1,1,1,41,4e5523it4v7s6kkakelbj9si5,1,22.2,60.9,2022-10-01T11:04:17.163Z,2022-10-01T11:54:47Z,3808918891,212,20.3,3808918885,56,Back,3808918887,140,24.8,3808918889,141,31.3,3808918895,213,4.8,,,,,,,,,,a10v8s11xcdsyspqnyhtfipjp,M. Klett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465407843,25,1,1,1,44,4e5523it4v7s6kkakelbj9si5,1,24.3,31.3,2022-10-01T11:04:19.643Z,2022-10-01T11:04:23Z,3808919071,212,15.0,3808919069,141,52.5,3808919065,56,Back,3808919067,140,20.5,3808919073,213,1.8,,,,,,,,,,aa257iqvul1ksok2v3ouoe86h,C. Degen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465407875,26,1,1,1,47,4e5523it4v7s6kkakelbj9si5,1,21.3,58.8,2022-10-01T11:04:23.032Z,2022-10-01T11:54:48Z,3808919251,56,Back,3808919259,213,1.0,3808919253,140,31.0,3808919257,212,18.7,3808919255,141,81.8,,,,,,,,,,a10v8s11xcdsyspqnyhtfipjp,M. Klett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465407893,27,1,1,1,51,4e5523it4v7s6kkakelbj9si5,1,30.6,76.3,2022-10-01T11:04:27.401Z,2022-10-01T11:04:29Z,3808919355,141,53.7,3808919357,212,20.1,3808919353,140,18.2,3808919359,213,4.0,3808919351,56,Back,,,,,,,,,,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465407933,28,1,1,1,53,4e5523it4v7s6kkakelbj9si5,1,18.1,53.7,2022-10-01T11:04:29.271Z,2022-10-01T11:54:49Z,3808919513,213,5.1,3808919507,140,24.7,3808919505,56,Back,3808919509,141,26.8,3808919511,212,19.6,,,,,,,,,,a10v8s11xcdsyspqnyhtfipjp,M. Klett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465407985,29,1,1,1,57,4e5523it4v7s6kkakelbj9si5,0,24.7,26.8,2022-10-01T11:04:33.261Z,2022-10-01T11:04:39Z,3808919769,141,18.6,3808919771,212,63.8,3808919775,1,,3808919773,213,6.2,3808919765,56,Right,3808919767,140,85.2,3808919763,155,,,,,aa257iqvul1ksok2v3ouoe86h,C. Degen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465408005,23,12,1,2,3,6mng5xcarvyip7ixoss7au245,1,16.1,71.1,2022-10-01T11:04:39.501Z,2022-10-01T11:04:41Z,3808919889,141,100.0,3808919915,167,,3808919893,213,2.1,3808919887,140,4.9,3808919885,56,Back,3808919891,212,23.7,,,,,,,6yoqpu952gnc6trdg6vpala6t,W. Meister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465408009,24,5,1,2,4,6mng5xcarvyip7ixoss7au245,0,7.9,101.4,2022-10-01T11:04:40.462Z,2022-10-01T11:04:52Z,3808920591,233,30,3808919897,56,Back,3808919899,347,,,,,,,,,,,,,,,,,6yoqpu952gnc6trdg6vpala6t,W. Meister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465408131,30,5,1,2,4,4e5523it4v7s6kkakelbj9si5,1,92.1,-1.4,2022-10-01T11:04:40.462Z,2022-10-01T11:06:16Z,3808920577,233,24,3808920569,347,,3808920567,56,Right,,,,,,,,,,,,,,,,aa257iqvul1ksok2v3ouoe86h,C. Degen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465408167,31,1,1,2,16,4e5523it4v7s6kkakelbj9si5,1,88.4,0,2022-10-01T11:04:52.127Z,2022-10-01T11:04:55Z,3808920753,213,0.8,3808920743,107,,3808920745,56,Right,3808920747,140,96.2,3808920749,141,9.7,3808920751,212,11.2,,,,,,,9kmt7flw7n65qmfe0euadfd1x,G. Daughetee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465408181,32,1,1,2,20,4e5523it4v7s6kkakelbj9si5,1,96.2,9.7,2022-10-01T11:04:55.723Z,2022-10-01T11:05:04Z,3808920801,140,92.5,3808920799,56,Right,3808920803,141,5.5,3808920805,212,4.8,3808920807,213,3.8,,,,,,,,,,8fhfjo7zfz9u0xtn58qj9enrp,M. Islacker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465408185,33,1,1,2,21,4e5523it4v7s6kkakelbj9si5,1,92.5,5.5,2022-10-01T11:04:56.973Z,2022-10-01T11:04:57Z,3808920837,213,1.3,3808920835,212,5.5,3808920833,141,13.4,3808920825,56,Right,3808920831,140,93.8,,,,,,,,,,9kmt7flw7n65qmfe0euadfd1x,G. Daughetee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465408229,34,2,1,2,22,4e5523it4v7s6kkakelbj9si5,1,93.8,13.4,2022-10-01T11:04:57.758Z,2022-10-01T11:05:01Z,3808921015,56,Right,3808921017,140,95.4,3808921013,7,8fhfjo7zfz9u0xtn58qj9enrp,3808921019,141,5.8,,,,,,,,,,,,,f18o5qahrzbg0jrw8whefv7xl,A. Gudorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465408265,25,55,1,2,22,6mng5xcarvyip7ixoss7au245,1,8.8,89.1,2022-10-01T11:04:57.759Z,2022-10-01T11:20:39Z,,,,,,,,,,,,,,,,,,,,,,,,,6yoqpu952gnc6trdg6vpala6t,W. Meister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
