id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2507056895,9,1,1,0,22,4e5523it4v7s6kkakelbj9si5,0,65.9,70.7,2023-02-12T15:02:20.870Z,2023-02-12T15:02:23Z,4028664211,213,1.0,4028664213,1,,4028664207,212,24.3,4028664203,141,100.0,4028664199,140,77.6,4028664195,56,Left,4028664191,157,,,,,8fhfjo7zfz9u0xtn58qj9enrp,M. Islacker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507056973,3,5,1,0,25,eyecbfb1ur2104bhhwazhvrf,1,18.6,-1.8,2023-02-12T15:02:23.571Z,2023-02-12T15:26:43Z,4028664585,56,Back,4028664625,233,10,4028664587,347,,,,,,,,,,,,,,,,,1l4s1w66pir9xk79jp78bxnmx,S. Linder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507056897,10,5,1,0,25,4e5523it4v7s6kkakelbj9si5,0,81.4,101.8,2023-02-12T15:02:23.571Z,2023-02-12T15:02:33Z,4028664215,56,Left,4028664633,233,3,4028664217,347,,,,,,,,,,,,,,,,,8fhfjo7zfz9u0xtn58qj9enrp,M. Islacker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507057043,4,1,1,0,34,eyecbfb1ur2104bhhwazhvrf,1,16.9,0,2023-02-12T15:02:32.904Z,2023-02-12T15:02:38Z,4028664951,212,16.5,4028664947,140,31.2,4028664953,213,0.4,4028664943,107,,4028664945,56,Back,4028664949,141,7.9,,,,,,,1l4s1w66pir9xk79jp78bxnmx,S. Linder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507057049,5,50,1,0,40,eyecbfb1ur2104bhhwazhvrf,1,36.7,7.4,2023-02-12T15:02:38.217Z,2023-02-12T15:02:44Z,4028665291,233,11,4028665289,286,,4028664977,56,Back,,,,,,,,,,,,,,,,efynp5qo9b9x0lh9b4ft0ic8a,G. Corley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507057091,11,7,1,0,40,4e5523it4v7s6kkakelbj9si5,1,63.3,92.6,2023-02-12T15:02:38.218Z,2023-02-12T15:02:43Z,4028665247,285,,4028665283,233,5,4028665245,56,Left,,,,,,,,,,,,,,,,41ojypiz2yg51sriq9sfreh1x,W. Zawistowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507057065,6,50,1,0,42,eyecbfb1ur2104bhhwazhvrf,1,41.9,7.6,2023-02-12T15:02:40.393Z,2023-02-12T15:02:44Z,4028665095,56,Back,4028665333,286,,4028665329,233,12,,,,,,,,,,,,,,,,1lafqq1ic48v5500r8b0uprdh,J. Hickelsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507057093,12,7,1,0,42,4e5523it4v7s6kkakelbj9si5,0,58.1,92.4,2023-02-12T15:02:40.394Z,2023-02-12T15:02:44Z,4028665307,233,6,4028665257,56,Left,4028665259,285,,,,,,,,,,,,,,,,,9vdyzvt8ehavj3sfugjoi3rze,L. Cordes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507057117,7,1,1,0,45,eyecbfb1ur2104bhhwazhvrf,0,36.3,5.5,2023-02-12T15:02:43.769Z,2023-02-12T15:02:46Z,4028665433,213,6.1,4028665427,140,55.7,4028665431,212,20.6,4028665429,141,1.4,4028665425,56,Right,,,,,,,,,,1lafqq1ic48v5500r8b0uprdh,J. Hickelsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507057139,13,61,1,0,49,4e5523it4v7s6kkakelbj9si5,1,33.1,92.6,2023-02-12T15:02:47.248Z,2023-02-12T15:02:47Z,4028665563,56,Back,,,,,,,,,,,,,,,,,,,,,,6089nfwh31ha73pl7vlla75cl,S. Puntigam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507057173,14,1,1,0,50,4e5523it4v7s6kkakelbj9si5,0,33.1,92.6,2023-02-12T15:02:48.214Z,2023-02-12T15:02:50Z,4028665703,236,,4028665709,286,,4028665705,233,8,4028665683,56,Back,4028665689,212,0.1,4028665685,140,33.2,4028665687,141,92.6,4028665691,213,0,6089nfwh31ha73pl7vlla75cl,S. Puntigam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507057159,8,74,1,0,50,eyecbfb1ur2104bhhwazhvrf,1,66.1,15,2023-02-12T15:02:48.215Z,2023-02-12T15:02:49Z,4028665631,285,,4028665715,233,14,4028665629,56,Right,,,,,,,,,,,,,,,,1lafqq1ic48v5500r8b0uprdh,J. Hickelsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507057203,9,1,1,0,53,eyecbfb1ur2104bhhwazhvrf,0,58.5,26.7,2023-02-12T15:02:51.192Z,2023-02-12T15:02:52Z,4028665851,213,0.2,4028665847,141,29.1,4028665843,56,Center,4028665849,212,7.4,4028665845,140,65.4,4028665841,3,,,,,,,,d32rm12ddel0p93luuh5fq9cl,F. Dongus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507057233,15,1,1,0,54,4e5523it4v7s6kkakelbj9si5,1,33.3,80.7,2023-02-12T15:02:52.662Z,2023-02-12T15:02:54Z,4028666029,157,,4028666043,212,15.9,4028666033,56,Back,4028666035,140,48.1,4028666039,141,85.8,4028666051,1,,4028666047,213,0.2,,,,9vdyzvt8ehavj3sfugjoi3rze,L. Cordes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507057237,16,49,1,0,56,4e5523it4v7s6kkakelbj9si5,1,48.1,85.8,2023-02-12T15:02:54.870Z,2023-02-12T15:02:55Z,,,,,,,,,,,,,,,,,,,,,,,,,41ojypiz2yg51sriq9sfreh1x,W. Zawistowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507057245,17,1,1,0,57,4e5523it4v7s6kkakelbj9si5,1,48.1,85.8,2023-02-12T15:02:55.062Z,2023-02-12T15:02:56Z,4028666117,56,Back,4028666133,213,2.5,4028666125,141,94.1,4028666129,212,8.9,4028666121,140,41.6,,,,,,,,,,41ojypiz2yg51sriq9sfreh1x,W. Zawistowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507057255,18,1,1,0,58,4e5523it4v7s6kkakelbj9si5,0,41.3,94.1,2023-02-12T15:02:56.229Z,2023-02-12T15:02:57Z,4028666157,56,Left,4028666163,212,13.9,4028666161,141,97.4,4028666165,213,0.2,4028666159,140,54.4,,,,,,,,,,9uo1lm8ntj5o5vq1jutuvtb6d,S. Beck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507057251,10,49,1,0,58,eyecbfb1ur2104bhhwazhvrf,1,47.3,6.8,2023-02-12T15:02:56.857Z,2023-02-12T15:02:57Z,,,,,,,,,,,,,,,,,,,,,,,,,1l4s1w66pir9xk79jp78bxnmx,S. Linder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507057285,11,1,1,0,59,eyecbfb1ur2104bhhwazhvrf,1,47.4,6.5,2023-02-12T15:02:57.800Z,2023-02-12T15:03:00Z,4028666343,140,66.4,4028666345,141,16.7,4028666349,213,0.3,4028666341,56,Right,4028666339,155,,4028666347,212,21.1,,,,,,,1l4s1w66pir9xk79jp78bxnmx,S. Linder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507057303,12,1,1,1,2,eyecbfb1ur2104bhhwazhvrf,0,66.4,16.7,2023-02-12T15:03:00.233Z,2023-02-12T15:03:02Z,4028666429,141,35.1,4028666425,56,Center,4028666433,213,1.4,4028666427,140,68.4,4028666431,212,12.7,,,,,,,,,,1lafqq1ic48v5500r8b0uprdh,J. Hickelsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507057317,19,49,1,1,5,4e5523it4v7s6kkakelbj9si5,1,37.9,78.8,2023-02-12T15:03:03.510Z,2023-02-12T15:03:03Z,,,,,,,,,,,,,,,,,,,,,,,,,4y1m1y07xg9wwfnogsxtcj93p,M. Wilde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507057357,20,1,1,1,5,4e5523it4v7s6kkakelbj9si5,1,37.9,78.8,2023-02-12T15:03:03.671Z,2023-02-12T15:03:07Z,4028666697,141,69.3,4028666701,213,3.4,4028666695,140,9.9,4028666699,212,30.1,4028666693,56,Back,,,,,,,,,,4y1m1y07xg9wwfnogsxtcj93p,M. Wilde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507057385,21,1,1,1,9,4e5523it4v7s6kkakelbj9si5,1,9.7,69.2,2023-02-12T15:03:07.751Z,2023-02-12T15:03:10Z,4028666851,212,28.0,4028666847,140,31.9,4028666853,213,0.6,4028666843,155,,4028666849,141,92.0,4028666845,56,Back,,,,,,,19gypl4enklm01cxfzzbrb4yd,J. Pal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507057391,22,1,1,1,11,4e5523it4v7s6kkakelbj9si5,1,31.8,92,2023-02-12T15:03:10.039Z,2023-02-12T15:03:11Z,4028666869,141,86.0,4028666865,56,Back,4028666871,212,4.1,4028666867,140,31.9,4028666873,213,4.7,,,,,,,,,,9kmt7flw7n65qmfe0euadfd1x,G. Daughetee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507057409,23,1,1,1,13,4e5523it4v7s6kkakelbj9si5,0,31.9,86,2023-02-12T15:03:11.366Z,2023-02-12T15:03:12Z,4028666963,141,94.5,4028666961,140,37.4,4028666965,212,8.2,4028666959,56,Back,4028666967,213,0.8,,,,,,,,,,9vdyzvt8ehavj3sfugjoi3rze,L. Cordes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507057419,13,49,1,1,15,eyecbfb1ur2104bhhwazhvrf,1,62.4,22.8,2023-02-12T15:03:13.385Z,2023-02-12T15:03:13Z,,,,,,,,,,,,,,,,,,,,,,,,,d32rm12ddel0p93luuh5fq9cl,F. Dongus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507057449,14,1,1,1,15,eyecbfb1ur2104bhhwazhvrf,0,65.1,15.3,2023-02-12T15:03:13.817Z,2023-02-12T15:03:21Z,4028667127,213,5.3,4028667123,141,0.0,4028667121,140,72.5,4028667125,212,13.5,4028667119,56,Right,,,,,,,,,,d32rm12ddel0p93luuh5fq9cl,F. Dongus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507057453,15,5,1,1,18,eyecbfb1ur2104bhhwazhvrf,0,69.2,-1.6,2023-02-12T15:03:16.312Z,2023-02-12T15:03:23Z,4028667463,233,24,4028667143,347,,4028667141,56,Right,,,,,,,,,,,,,,,,efynp5qo9b9x0lh9b4ft0ic8a,G. Corley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507057505,24,5,1,1,18,4e5523it4v7s6kkakelbj9si5,1,30.8,101.6,2023-02-12T15:03:16.312Z,2023-02-12T15:26:43Z,4028667435,56,Back,4028667453,233,15,4028667437,347,,,,,,,,,,,,,,,,,9vdyzvt8ehavj3sfugjoi3rze,L. Cordes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507057515,25,1,1,1,24,4e5523it4v7s6kkakelbj9si5,0,29.4,100,2023-02-12T15:03:22.935Z,2023-02-12T15:03:24Z,4028667479,107,,4028667497,212,19.5,4028667483,56,Back,4028667493,141,95.0,4028667489,140,47.4,4028667501,213,6.0,,,,,,,9vdyzvt8ehavj3sfugjoi3rze,L. Cordes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507057513,16,1,1,1,25,eyecbfb1ur2104bhhwazhvrf,0,59.2,25.9,2023-02-12T15:03:23.160Z,2023-02-12T15:03:23Z,4028667469,56,Center,4028667477,213,6.2,4028667473,141,25.0,4028667467,3,,4028667475,212,6.0,4028667471,140,64.9,,,,,,,d32rm12ddel0p93luuh5fq9cl,F. Dongus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507057575,26,1,1,1,29,4e5523it4v7s6kkakelbj9si5,1,40.5,93.3,2023-02-12T15:03:27.639Z,2023-02-12T15:03:30Z,4028667881,213,5.1,4028667873,56,Center,4028667875,140,50.7,4028667879,212,28.9,4028667877,141,53.9,,,,,,,,,,4y1m1y07xg9wwfnogsxtcj93p,M. Wilde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507057579,27,61,1,1,31,4e5523it4v7s6kkakelbj9si5,0,50.7,53.9,2023-02-12T15:03:29.439Z,2023-02-12T15:07:37Z,4028667895,56,Center,,,,,,,,,,,,,,,,,,,,,,9vdyzvt8ehavj3sfugjoi3rze,L. Cordes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507057569,17,1,1,1,31,eyecbfb1ur2104bhhwazhvrf,0,44.9,33,2023-02-12T15:03:29.691Z,2023-02-12T15:03:31Z,4028667839,140,39.0,4028667843,212,6.9,4028667841,141,37.3,4028667837,56,Back,4028667845,213,2.7,,,,,,,,,,d32rm12ddel0p93luuh5fq9cl,F. Dongus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507057635,28,1,1,1,34,4e5523it4v7s6kkakelbj9si5,0,60.3,60.2,2023-02-12T15:03:32.919Z,2023-02-12T15:03:36Z,4028668191,1,,4028668187,212,34.3,4028668181,56,Center,4028668189,213,5.9,4028668185,141,42.4,4028668183,140,90.9,,,,,,,8fhfjo7zfz9u0xtn58qj9enrp,M. Islacker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507057653,18,12,1,1,38,eyecbfb1ur2104bhhwazhvrf,1,10.1,64.5,2023-02-12T15:03:36.136Z,2023-02-12T15:03:37Z,4028668281,56,Back,4028668289,213,2.1,4028668285,141,91.7,4028668283,140,0.0,4028668287,212,21.8,4028668333,167,,,,,,,,1abadnoiq5hbwpfzzyvho4vkl,K. Naschenweng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507057657,19,6,1,1,39,eyecbfb1ur2104bhhwazhvrf,0,4.1,74.6,2023-02-12T15:03:37.328Z,2023-02-12T15:03:43Z,4028668307,56,Back,4028668309,73,,4028668621,233,29,,,,,,,,,,,,,,,,1abadnoiq5hbwpfzzyvho4vkl,K. Naschenweng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507057719,29,6,1,1,39,4e5523it4v7s6kkakelbj9si5,1,95.9,25.4,2023-02-12T15:03:37.328Z,2023-02-12T15:13:51Z,4028668597,75,,4028668617,233,19,4028668595,56,Center,,,,,,,,,,,,,,,,8fhfjo7zfz9u0xtn58qj9enrp,M. Islacker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507058141,30,1,1,2,14,4e5523it4v7s6kkakelbj9si5,0,99.5,0.5,2023-02-12T15:04:12.073Z,2023-02-12T15:10:29Z,4028670785,213,1.8,4028670769,223,,4028670765,155,,4028670761,6,,4028670781,141,43.1,4028670757,2,,4028670783,212,29.6,4028670775,56,Center,6089nfwh31ha73pl7vlla75cl,S. Puntigam,4028670779,140,93.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507058121,20,1,1,2,18,eyecbfb1ur2104bhhwazhvrf,0,7.3,55.7,2023-02-12T15:04:16.408Z,2023-02-12T15:07:32Z,4028670669,140,49.7,4028670665,157,,4028670677,1,,4028670667,56,Back,4028670673,212,45.8,4028670675,213,6.0,4028670671,141,39.7,,,,d32rm12ddel0p93luuh5fq9cl,F. Dongus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507058147,31,43,1,2,18,4e5523it4v7s6kkakelbj9si5,1,0,0,2023-02-12T15:04:16.825Z,2023-02-12T15:06:41Z,4028670817,22,0,4028670827,250,0,4028670821,56,Center,4028670819,17,0,4028682891,144,39,,,,,,,,,,9uo1lm8ntj5o5vq1jutuvtb6d,S. Beck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507058193,21,61,1,2,24,eyecbfb1ur2104bhhwazhvrf,1,8.3,44.5,2023-02-12T15:04:23.016Z,2023-02-12T15:07:25Z,4028671089,56,Back,,,,,,,,,,,,,,,,,,,,,,efynp5qo9b9x0lh9b4ft0ic8a,G. Corley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507058259,32,1,1,2,25,4e5523it4v7s6kkakelbj9si5,1,50.7,69.6,2023-02-12T15:04:23.801Z,2023-02-12T15:04:27Z,4028671463,140,66.1,4028671469,213,0.7,4028671465,141,89.3,4028671461,56,Left,4028671467,212,21.0,,,,,,,,,,41ojypiz2yg51sriq9sfreh1x,W. Zawistowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507058271,33,1,1,2,29,4e5523it4v7s6kkakelbj9si5,0,66.1,89.3,2023-02-12T15:04:27.241Z,2023-02-12T15:04:28Z,4028671511,2,,4028671525,140,81.6,4028671519,56,Center,4028671529,212,19.0,4028671515,155,,4028671531,213,5.7,4028671527,141,75.0,,,,9kmt7flw7n65qmfe0euadfd1x,G. Daughetee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507058329,22,12,1,2,30,eyecbfb1ur2104bhhwazhvrf,1,10,42.8,2023-02-12T15:04:28.681Z,2023-02-12T15:04:30Z,4028671755,56,Back,4028671759,141,38.6,4028671767,213,6.1,4028671763,212,13.1,4028671757,140,22.2,,,,,,,,,,25ord6k6oglqdzt77nrs19e5l,J. Feldkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507058311,34,8,1,2,31,4e5523it4v7s6kkakelbj9si5,1,73.2,74.9,2023-02-12T15:04:29.722Z,2023-02-12T15:04:29Z,4028671707,56,Center,,,,,,,,,,,,,,,,,,,,,,9vdyzvt8ehavj3sfugjoi3rze,L. Cordes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507058345,23,1,1,2,32,eyecbfb1ur2104bhhwazhvrf,0,22.2,38.6,2023-02-12T15:04:30.520Z,2023-02-12T15:06:57Z,4028671847,141,33.6,4028671851,213,3.7,4028671849,212,6.1,4028671845,140,17.4,4028671843,56,Back,,,,,,,,,,d32rm12ddel0p93luuh5fq9cl,F. Dongus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507058403,24,1,1,2,35,eyecbfb1ur2104bhhwazhvrf,1,17.9,33.3,2023-02-12T15:04:33.064Z,2023-02-12T15:04:34Z,4028672003,56,Back,4028672009,212,29.7,4028672005,140,46.2,4028672001,157,,4028672011,213,6.3,4028672013,1,,4028672007,141,32.5,,,,25ord6k6oglqdzt77nrs19e5l,J. Feldkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
