id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2506922633,99,1,1,14,28,2f7gua216miwsfd83rgjsn4ap,0,14.7,50.9,2023-02-12T12:15:30.734Z,2023-02-12T12:15:35Z,4028006395,141,70.9,4028006401,1,,4028006389,56,Center,4028006397,212,43.4,4028006393,140,54.0,4028006387,198,,4028006399,213,0.3,4028006385,157,,9qi8kgzemtdhtgdd0ppqsyelm,K. Sindermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506922643,166,1,1,14,32,6bl19flj1eggw2gw7sya19bof,0,46.7,30.3,2023-02-12T12:15:34.716Z,2023-02-12T12:15:36Z,4028006475,141,47.2,4028006477,212,12.5,4028006467,3,,4028006473,140,51.5,4028006471,56,Center,4028006479,213,1.2,,,,,,,6l7cq8gkjb8r4i50vsd4xoo2x,L. Lattwein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506922677,100,1,1,14,36,2f7gua216miwsfd83rgjsn4ap,0,46.5,54.3,2023-02-12T12:15:37.966Z,2023-02-12T12:15:39Z,4028006603,140,55.9,4028006607,212,15.8,4028006605,141,72.4,4028006599,155,,4028006609,213,0.9,4028006601,56,Center,,,,,,,6zmrvcurwjzt9y07c85s24r85,A. Pfluger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506922673,167,49,1,14,36,6bl19flj1eggw2gw7sya19bof,1,45.4,28.2,2023-02-12T12:15:38.188Z,2023-02-12T12:15:38Z,,,,,,,,,,,,,,,,,,,,,,,,,6l7cq8gkjb8r4i50vsd4xoo2x,L. Lattwein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506922693,168,1,1,14,36,6bl19flj1eggw2gw7sya19bof,1,45.4,28.2,2023-02-12T12:15:38.316Z,2023-02-12T12:15:39Z,4028006683,56,Back,4028006689,212,8.7,4028006687,141,23.9,4028006691,213,3.5,4028006685,140,37.6,,,,,,,,,,6l7cq8gkjb8r4i50vsd4xoo2x,L. Lattwein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506922739,169,1,1,14,37,6bl19flj1eggw2gw7sya19bof,1,37.3,23.9,2023-02-12T12:15:39.772Z,2023-02-12T12:15:44Z,4028006907,140,15.4,4028006911,212,26.0,4028006905,56,Back,4028006909,141,41.9,4028006913,213,2.7,,,,,,,,,,49bajqj50h6lrbk4gt30eeodl,L. Wilms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506922775,170,1,1,14,42,6bl19flj1eggw2gw7sya19bof,1,19.6,41.9,2023-02-12T12:15:43.916Z,2023-02-12T14:07:27Z,4028007159,213,0.9,4028007151,56,Back,4028007157,212,18.8,4028007153,140,30.4,4028007155,141,63.9,,,,,,,,,,3loe8qn8nalk7liisl2hx891x,M. Frohms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506922797,171,1,1,14,46,6bl19flj1eggw2gw7sya19bof,1,32.6,64.5,2023-02-12T12:15:47.868Z,2023-02-12T12:15:50Z,4028007285,212,14.9,4028007279,56,Back,4028007287,213,0.2,4028007283,141,67.8,4028007281,140,46.6,,,,,,,,,,8g7i716knbylzqefolzb7l2vp,M. Hegering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506922905,172,1,1,14,48,6bl19flj1eggw2gw7sya19bof,1,46.3,67.2,2023-02-12T12:15:50.380Z,2023-02-12T12:16:01Z,4028007875,212,18.3,4028007873,141,42.5,4028007877,213,4.3,4028007871,140,39.5,4028007869,56,Back,,,,,,,,,,f4g9co8i52ygweie4jjnvja39,A. Popp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506922909,173,61,1,14,59,6bl19flj1eggw2gw7sya19bof,0,57.6,23.6,2023-02-12T12:16:00.956Z,2023-02-12T14:07:25Z,4028007889,56,Center,,,,,,,,,,,,,,,,,,,,,,eyx4psuhprqtodl08iimdwb11,K. Hendrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506922907,101,49,1,14,59,2f7gua216miwsfd83rgjsn4ap,1,42.9,78.5,2023-02-12T12:16:01.182Z,2023-02-12T12:16:01Z,,,,,,,,,,,,,,,,,,,,,,,,,6el60ixesyykp18873zddqve2,R. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506922929,102,50,1,15,1,2f7gua216miwsfd83rgjsn4ap,1,63.2,74.9,2023-02-12T12:16:03.717Z,2023-02-12T12:16:08Z,4028008379,233,174,4028008003,286,,4028008001,56,Center,,,,,,,,,,,,,,,,6el60ixesyykp18873zddqve2,R. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506922997,174,7,1,15,1,6bl19flj1eggw2gw7sya19bof,1,36.8,25.1,2023-02-12T12:16:03.718Z,2023-02-12T14:07:23Z,4028008335,56,Back,4028008363,233,102,4028008337,285,,,,,,,,,,,,,,,,,elrnwzbk985f5j49tn9gg9rai,J. Brand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506923017,175,1,1,15,6,6bl19flj1eggw2gw7sya19bof,1,35.3,35.8,2023-02-12T12:16:08.347Z,2023-02-12T12:16:11Z,4028008485,140,40.9,4028008491,213,1.2,4028008483,56,Back,4028008489,212,15.6,4028008487,141,57.0,,,,,,,,,,6l7cq8gkjb8r4i50vsd4xoo2x,L. Lattwein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506923023,176,49,1,15,9,6bl19flj1eggw2gw7sya19bof,1,40.9,57,2023-02-12T12:16:10.859Z,2023-02-12T12:16:11Z,,,,,,,,,,,,,,,,,,,,,,,,,6c9ed4z6hw7s5v8c9631algid,S. Huth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506923043,177,1,1,15,9,6bl19flj1eggw2gw7sya19bof,1,40.9,57,2023-02-12T12:16:10.972Z,2023-02-12T12:16:12Z,4028008583,213,2.0,4028008579,141,84.5,4028008575,56,Back,4028008577,140,32.5,4028008581,212,20.7,,,,,,,,,,6c9ed4z6hw7s5v8c9631algid,S. Huth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506923061,178,1,1,15,10,6bl19flj1eggw2gw7sya19bof,1,32.5,84.5,2023-02-12T12:16:12.108Z,2023-02-12T12:16:13Z,4028008669,213,4.9,4028008661,140,35.0,4028008659,56,Back,4028008663,141,67.3,4028008665,212,12.0,,,,,,,,,,cbofbntctfuhr1vqpn7eywt05,F. Rauch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506923111,179,1,1,15,11,6bl19flj1eggw2gw7sya19bof,1,35.8,64.3,2023-02-12T12:16:13.227Z,2023-02-12T12:16:16Z,4028008967,141,70.9,4028008973,213,2.5,4028008963,140,30.2,4028008961,56,Back,4028008971,212,7.4,,,,,,,,,,f4g9co8i52ygweie4jjnvja39,A. Popp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506923175,180,1,1,15,14,6bl19flj1eggw2gw7sya19bof,1,34,63.9,2023-02-12T12:16:15.979Z,2023-02-12T12:16:23Z,4028009323,213,5.0,4028009317,140,39.6,4028009315,56,Back,4028009319,141,38.0,4028009321,212,18.6,,,,,,,,,,8g7i716knbylzqefolzb7l2vp,M. Hegering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506923183,181,1,1,15,21,6bl19flj1eggw2gw7sya19bof,1,42.2,34.6,2023-02-12T12:16:23.163Z,2023-02-12T14:07:20Z,4028009379,212,19.2,4028009371,56,Back,4028009381,213,1.2,4028009373,140,48.4,4028009377,141,61.1,,,,,,,,,,eyx4psuhprqtodl08iimdwb11,K. Hendrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506923211,182,1,1,15,23,6bl19flj1eggw2gw7sya19bof,1,48.4,61.1,2023-02-12T12:16:24.859Z,2023-02-12T14:07:17Z,4028009549,141,12.8,4028009551,212,45.2,4028009553,213,5.5,4028009543,155,,4028009547,140,78.0,4028009555,1,,4028009545,56,Right,,,,f4g9co8i52ygweie4jjnvja39,A. Popp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506923239,183,1,1,15,29,6bl19flj1eggw2gw7sya19bof,1,79.8,11.4,2023-02-12T12:16:31.035Z,2023-02-12T12:16:32Z,4028009745,141,19.2,4028009741,56,Right,4028009753,213,1.7,4028009749,212,5.4,4028009743,140,78.9,,,,,,,,,,49bajqj50h6lrbk4gt30eeodl,L. Wilms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506923243,184,1,1,15,30,6bl19flj1eggw2gw7sya19bof,1,78.9,19.2,2023-02-12T12:16:32.012Z,2023-02-12T12:16:32Z,4028009773,213,4.8,4028009767,140,79.7,4028009765,56,Right,4028009769,141,8.2,4028009771,212,7.5,,,,,,,,,,elrnwzbk985f5j49tn9gg9rai,J. Brand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506923259,185,1,1,15,30,6bl19flj1eggw2gw7sya19bof,1,79.7,8.2,2023-02-12T12:16:32.587Z,2023-02-12T12:16:35Z,4028009893,213,2.3,4028009879,140,71.9,4028009873,56,Center,4028009883,141,21.6,4028009887,212,12.3,,,,,,,,,,49bajqj50h6lrbk4gt30eeodl,L. Wilms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506923269,186,1,1,15,33,6bl19flj1eggw2gw7sya19bof,1,70.2,25.6,2023-02-12T12:16:34.907Z,2023-02-12T12:16:36Z,4028009955,213,1.9,4028009951,141,62.0,4028009949,140,61.4,4028009947,56,Center,4028009953,212,26.4,,,,,,,,,,6l7cq8gkjb8r4i50vsd4xoo2x,L. Lattwein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506923303,187,1,1,15,34,6bl19flj1eggw2gw7sya19bof,1,61.4,62,2023-02-12T12:16:35.916Z,2023-02-12T12:16:39Z,4028010115,213,4.9,4028010109,140,64.8,4028010113,212,17.0,4028010111,141,37.6,4028010105,56,Center,,,,,,,,,,8g7i716knbylzqefolzb7l2vp,M. Hegering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506923319,188,1,1,15,37,6bl19flj1eggw2gw7sya19bof,0,64.8,37.6,2023-02-12T12:16:39.404Z,2023-02-12T12:16:40Z,4028010183,141,69.4,4028010187,213,0.9,4028010177,155,,4028010179,56,Center,4028010181,140,82.5,4028010185,212,28.5,,,,,,,eyx4psuhprqtodl08iimdwb11,K. Hendrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506923315,103,49,1,15,38,2f7gua216miwsfd83rgjsn4ap,1,13.8,28.9,2023-02-12T12:16:40.269Z,2023-02-12T12:16:40Z,,,,,,,,,,,,,,,,,,,,,,,,,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506923345,104,1,1,15,39,2f7gua216miwsfd83rgjsn4ap,1,13.2,28.3,2023-02-12T12:16:41.205Z,2023-02-12T12:16:44Z,4028010323,140,3.3,4028010329,213,2.4,4028010327,212,14.6,4028010325,141,43.4,4028010321,56,Back,,,,,,,,,,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506923371,105,1,1,15,42,2f7gua216miwsfd83rgjsn4ap,0,3.7,31.2,2023-02-12T12:16:44.237Z,2023-02-12T12:16:48Z,4028010495,1,,4028010489,141,25.3,4028010493,213,6.2,4028010491,212,39.2,4028010487,140,40.8,4028010483,157,,4028010485,56,Back,,,,9qi8kgzemtdhtgdd0ppqsyelm,K. Sindermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506923381,189,49,1,15,47,6bl19flj1eggw2gw7sya19bof,1,57,68.4,2023-02-12T12:16:48.892Z,2023-02-12T12:16:49Z,,,,,,,,,,,,,,,,,,,,,,,,,8g7i716knbylzqefolzb7l2vp,M. Hegering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506923393,190,1,1,15,47,6bl19flj1eggw2gw7sya19bof,1,57,68.4,2023-02-12T12:16:48.987Z,2023-02-12T12:16:50Z,4028010591,213,1.4,4028010587,141,88.0,4028010589,212,13.6,4028010583,56,Left,4028010585,140,59.8,,,,,,,,,,8g7i716knbylzqefolzb7l2vp,M. Hegering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506923435,191,1,1,15,48,6bl19flj1eggw2gw7sya19bof,1,60.6,87.8,2023-02-12T12:16:50.171Z,2023-02-12T12:16:55Z,4028010871,140,63.0,4028010869,56,Center,4028010875,212,12.0,4028010877,213,4.9,4028010873,141,70.6,,,,,,,,,,cbofbntctfuhr1vqpn7eywt05,F. Rauch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506923443,192,1,1,15,53,6bl19flj1eggw2gw7sya19bof,1,59.4,72.6,2023-02-12T12:16:55.115Z,2023-02-12T12:16:56Z,4028010939,141,73.6,4028010941,212,17.7,4028010943,213,3.1,4028010937,140,42.6,4028010935,56,Back,,,,,,,,,,f4g9co8i52ygweie4jjnvja39,A. Popp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506923471,193,1,1,15,54,6bl19flj1eggw2gw7sya19bof,1,42.5,70.8,2023-02-12T12:16:56.539Z,2023-02-12T12:17:00Z,4028011143,140,45.5,4028011147,212,17.6,4028011149,213,4.9,4028011145,141,45.4,4028011141,56,Back,,,,,,,,,,8g7i716knbylzqefolzb7l2vp,M. Hegering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506923525,194,1,1,15,58,6bl19flj1eggw2gw7sya19bof,1,53,43.4,2023-02-12T12:17:00.091Z,2023-02-12T12:17:03Z,4028011403,56,Center,4028011409,212,15.5,4028011411,213,5.0,4028011407,141,21.8,4028011405,140,57.7,,,,,,,,,,eyx4psuhprqtodl08iimdwb11,K. Hendrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506923533,195,50,1,16,1,6bl19flj1eggw2gw7sya19bof,1,58,29.6,2023-02-12T12:17:03.332Z,2023-02-12T12:17:05Z,4028011423,56,Center,4028011471,233,106,4028011425,286,,,,,,,,,,,,,,,,,49bajqj50h6lrbk4gt30eeodl,L. Wilms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506923537,106,7,1,16,1,2f7gua216miwsfd83rgjsn4ap,0,42,70.4,2023-02-12T12:17:03.333Z,2023-02-12T12:17:04Z,4028011435,56,Back,4028011437,285,,4028011439,233,195,,,,,,,,,,,,,,,,ikr5jm07viu4wblicjededt6,E. Touon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506923649,196,1,1,16,9,6bl19flj1eggw2gw7sya19bof,1,53.6,44.5,2023-02-12T12:17:10.987Z,2023-02-12T12:17:20Z,4028012125,141,14.0,4028012121,56,Right,4028012123,140,61.0,4028012129,213,5.1,4028012127,212,22.1,,,,,,,,,,8g7i716knbylzqefolzb7l2vp,M. Hegering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506923665,197,1,1,16,18,6bl19flj1eggw2gw7sya19bof,1,64.1,17.7,2023-02-12T12:17:20.731Z,2023-02-12T12:17:22Z,4028012193,141,67.2,4028012197,213,1.7,4028012195,212,33.8,4028012189,56,Center,4028012191,140,61.4,4028012217,189,,4028012201,1,,,,,6l7cq8gkjb8r4i50vsd4xoo2x,L. Lattwein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506923723,198,1,1,16,20,6bl19flj1eggw2gw7sya19bof,1,62.5,67.6,2023-02-12T12:17:22.779Z,2023-02-12T12:17:31Z,4028012507,212,24.2,4028012503,140,85.1,4028012505,141,74.4,4028012509,213,0.2,4028012501,56,Center,,,,,,,,,,f4g9co8i52ygweie4jjnvja39,A. Popp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506923727,199,50,1,16,28,6bl19flj1eggw2gw7sya19bof,1,94.6,69.8,2023-02-12T12:17:30.045Z,2023-02-12T12:17:32Z,4028012567,233,107,4028012517,56,Center,4028012519,286,,,,,,,,,,,,,,,,,9vgflgmrmvq8i95t3n70sur55,S. Jónsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506923717,107,7,1,16,28,2f7gua216miwsfd83rgjsn4ap,1,5.4,30.2,2023-02-12T12:17:30.046Z,2023-02-12T12:17:32Z,4028012479,285,,4028012563,233,199,4028012477,56,Back,4028012475,167,,,,,,,,,,,,,,9uu3awe8j2wf502ke5l9nwg5x,J. Meißner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506923747,108,6,1,16,29,2f7gua216miwsfd83rgjsn4ap,0,2.2,30.2,2023-02-12T12:17:30.918Z,2023-02-12T12:17:34Z,4028012635,56,Back,4028012671,233,200,4028012637,73,,4028012639,394,,,,,,,,,,,,,,9uu3awe8j2wf502ke5l9nwg5x,J. Meißner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506923749,200,6,1,16,29,6bl19flj1eggw2gw7sya19bof,1,97.8,69.8,2023-02-12T12:17:30.918Z,2023-02-12T12:32:33Z,4028012643,73,,4028012641,56,Center,4028012665,233,108,,,,,,,,,,,,,,,,9vgflgmrmvq8i95t3n70sur55,S. Jónsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506924033,201,1,1,16,53,6bl19flj1eggw2gw7sya19bof,1,99.5,99.5,2023-02-12T12:17:55.579Z,2023-02-12T12:20:23Z,4028019907,154,,4028014105,56,Center,4028014099,6,,4028014111,212,33.6,4028014103,223,,4028014097,2,,4028019905,210,13,4028014107,140,96.1,6c9ed4z6hw7s5v8c9631algid,S. Huth,4028014101,155,,4028014113,213,4.6,4028014109,141,1,50.4,4028014115,1,,,,,,,,,,,,,,,,,
2506923997,109,43,1,17,0,2f7gua216miwsfd83rgjsn4ap,1,0,0,2023-02-12T12:18:01.861Z,2023-02-12T16:51:52Z,4028013887,285,0,4028013885,56,Back,4029174891,144,44,,,,,,,,,,,,,,,,9uu3awe8j2wf502ke5l9nwg5x,J. Meißner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506924035,202,13,1,17,1,6bl19flj1eggw2gw7sya19bof,1,96.2,50.9,2023-02-12T12:18:03.242Z,2023-02-12T12:20:23Z,4028019925,154,,4028014127,16,,4028019945,231,55.1,4028015043,328,,4028019917,73,,4028019943,230,96.9,4028015035,25,,4028014129,56,Center,8g7i716knbylzqefolzb7l2vp,M. Hegering,4028015037,15,,4028019937,102,62.2,4028019921,29,,,4028019931,55,201,4028019941,214,4028019939,103,22.2,,,,,,,,,,,
2506924013,110,5,1,17,1,2f7gua216miwsfd83rgjsn4ap,1,-1.5,36,2023-02-12T12:18:03.781Z,2023-02-12T12:23:40Z,4028027759,233,203,4028013973,56,Back,4028013975,346,,,,,,,,,,,,,,,,,9uu3awe8j2wf502ke5l9nwg5x,J. Meißner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506924061,203,5,1,17,1,6bl19flj1eggw2gw7sya19bof,0,101.5,64,2023-02-12T12:18:03.781Z,2023-02-12T12:23:40Z,4028014297,346,,4028014295,56,Center,4028027765,233,110,,,,,,,,,,,,,,,,f4g9co8i52ygweie4jjnvja39,A. Popp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506924253,111,1,1,17,26,2f7gua216miwsfd83rgjsn4ap,0,4.1,41.3,2023-02-12T12:18:28.741Z,2023-02-12T12:18:33Z,4028015409,1,,4028015397,124,,4028015401,140,43.4,4028015403,141,33.4,4028015407,213,6.2,4028015411,74,,4028015399,56,Back,4028015405,212,41.6,9qi8kgzemtdhtgdd0ppqsyelm,K. Sindermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506924273,204,1,1,17,30,6bl19flj1eggw2gw7sya19bof,1,58.4,65.4,2023-02-12T12:18:32.811Z,2023-02-12T12:18:35Z,4028015499,213,5.4,4028015491,56,Center,4028015493,140,65.1,4028015497,212,11.1,4028015489,3,,4028015495,141,52.8,,,,,,,f4g9co8i52ygweie4jjnvja39,A. Popp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506924289,205,1,1,17,33,6bl19flj1eggw2gw7sya19bof,1,65.1,52.8,2023-02-12T12:18:35.291Z,2023-02-12T12:18:36Z,4028015591,56,Center,4028015599,213,3.0,4028015595,141,55.7,4028015589,3,,4028015597,212,14.0,4028015593,140,51.9,,,,,,,6c9ed4z6hw7s5v8c9631algid,S. Huth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506924291,206,49,1,17,34,6bl19flj1eggw2gw7sya19bof,1,51.9,55.7,2023-02-12T12:18:36.538Z,2023-02-12T12:18:36Z,,,,,,,,,,,,,,,,,,,,,,,,,6l7cq8gkjb8r4i50vsd4xoo2x,L. Lattwein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506924307,207,1,1,17,34,6bl19flj1eggw2gw7sya19bof,1,51.9,55.7,2023-02-12T12:18:36.650Z,2023-02-12T12:18:38Z,4028015691,140,43.2,4028015697,213,3.2,4028015693,141,54.3,4028015689,56,Back,4028015695,212,9.2,,,,,,,,,,6l7cq8gkjb8r4i50vsd4xoo2x,L. Lattwein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506924317,208,1,1,17,36,6bl19flj1eggw2gw7sya19bof,0,43.2,54.3,2023-02-12T12:18:38.746Z,2023-02-12T12:18:39Z,4028015737,140,62.5,4028015739,141,63.9,4028015743,212,21.3,4028015735,56,Center,4028015745,213,0.3,,,,,,,,,,eyx4psuhprqtodl08iimdwb11,K. Hendrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506924343,112,1,1,17,37,2f7gua216miwsfd83rgjsn4ap,0,23.8,35.1,2023-02-12T12:18:39.757Z,2023-02-12T12:18:42Z,4028015889,212,48.2,4028015887,141,0.0,4028015883,56,Right,4028015891,213,5.7,4028015881,157,,4028015885,140,62.9,4028015893,1,,,,,9uu3awe8j2wf502ke5l9nwg5x,J. Meißner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506924347,113,5,1,17,40,2f7gua216miwsfd83rgjsn4ap,0,63,-2,2023-02-12T12:18:42.719Z,2023-02-12T12:18:49Z,4028015915,347,,4028016261,233,209,4028015913,56,Right,,,,,,,,,,,,,,,,9uu3awe8j2wf502ke5l9nwg5x,J. Meißner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506924413,209,5,1,17,40,6bl19flj1eggw2gw7sya19bof,1,37,102,2023-02-12T12:18:42.719Z,2023-02-12T12:23:41Z,4028016243,56,Back,4028016245,347,,4028016251,233,113,,,,,,,,,,,,,,,,eyx4psuhprqtodl08iimdwb11,K. Hendrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506924449,210,1,1,17,47,6bl19flj1eggw2gw7sya19bof,0,37.1,100,2023-02-12T12:18:48.954Z,2023-02-12T12:18:53Z,4028016419,213,6.1,4028016411,56,Left,4028016421,1,,4028016417,212,35.2,4028016413,140,70.2,4028016415,141,93.0,4028016409,107,,,,,cbofbntctfuhr1vqpn7eywt05,F. Rauch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506924471,114,49,1,17,55,2f7gua216miwsfd83rgjsn4ap,1,19.2,13.4,2023-02-12T12:18:56.901Z,2023-02-12T12:18:57Z,,,,,,,,,,,,,,,,,,,,,,,,,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506924483,115,1,1,17,55,2f7gua216miwsfd83rgjsn4ap,1,21.6,13.7,2023-02-12T12:18:57.389Z,2023-02-12T12:18:58Z,4028016615,140,5.8,4028016621,213,2.2,4028016613,56,Back,4028016617,141,44.2,4028016619,212,26.6,,,,,,,,,,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506924493,116,1,1,17,56,2f7gua216miwsfd83rgjsn4ap,1,5.8,43.3,2023-02-12T12:18:58.565Z,2023-02-12T12:19:00Z,4028016685,212,28.1,4028016679,56,Back,4028016687,213,0.3,4028016683,141,55.2,4028016681,140,31.4,4028016677,157,,4028016689,1,,,,,9qi8kgzemtdhtgdd0ppqsyelm,K. Sindermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506924515,117,44,1,17,58,2f7gua216miwsfd83rgjsn4ap,1,35,52.8,2023-02-12T12:19:00.202Z,2023-02-12T12:19:03Z,4028016791,56,Back,4028016809,233,211,4028016793,285,,,,,,,,,,,,,,,,,epxe17rtw23fpslr1e6cxlffu,N. Kowalski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506924509,211,44,1,17,58,6bl19flj1eggw2gw7sya19bof,0,65,47.2,2023-02-12T12:19:00.203Z,2023-02-12T14:07:14Z,4028016755,286,,4028016813,233,117,4028016753,56,Center,,,,,,,,,,,,,,,,6l7cq8gkjb8r4i50vsd4xoo2x,L. Lattwein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506924525,118,1,1,18,1,2f7gua216miwsfd83rgjsn4ap,1,30.2,53,2023-02-12T12:19:03.229Z,2023-02-12T12:19:05Z,4028016879,141,34.9,4028016883,213,4.4,4028016881,212,12.8,4028016873,3,,4028016877,140,27.0,4028016875,56,Back,,,,,,,epxe17rtw23fpslr1e6cxlffu,N. Kowalski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506924535,119,1,1,18,3,2f7gua216miwsfd83rgjsn4ap,1,27,35.2,2023-02-12T12:19:05.613Z,2023-02-12T12:19:06Z,4028016935,141,83.6,4028016937,212,33.6,4028016933,140,20.6,4028016931,56,Back,4028016941,1,,4028016939,213,1.8,,,,,,,8az7xzsavwdqyuhal2yxml10q,K. Piljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506924555,120,1,1,18,4,2f7gua216miwsfd83rgjsn4ap,1,21.2,83.8,2023-02-12T12:19:06.789Z,2023-02-12T12:19:08Z,4028017061,213,0.3,4028017055,140,46.6,4028017057,141,96.0,4028017053,56,Back,4028017059,212,27.9,,,,,,,,,,ikr5jm07viu4wblicjededt6,E. Touon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506924559,121,61,1,18,7,2f7gua216miwsfd83rgjsn4ap,1,46.6,96,2023-02-12T12:19:08.864Z,2023-02-12T12:19:09Z,4028017079,56,Back,,,,,,,,,,,,,,,,,,,,,,5hdjbf8idy50wlf0d6qi3lk9h,M. Berentzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506924567,212,49,1,18,7,6bl19flj1eggw2gw7sya19bof,1,70.7,21.5,2023-02-12T12:19:09.210Z,2023-02-12T12:19:09Z,,,,,,,,,,,,,,,,,,,,,,,,,elrnwzbk985f5j49tn9gg9rai,J. Brand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
