id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,assist,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,keyPass,qualifier/11/value,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2481342347,9,1,1,0,14,eyecbfb1ur2104bhhwazhvrf,0,21.8,66,2022-11-04T18:16:26.890Z,2022-11-04T18:16:30Z,3893469215,56,Left,3893469213,155,,3893469219,141,100.0,3893469217,140,72.8,3893469221,212,58.5,3893469225,1,,3893469223,213,0.4,,,,33nggo6w6e52yqmc2pa528xd5,C. Hagel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481342363,3,5,1,0,17,dpp6fex0mdxsxhdct2qf66x5n,1,29.8,-1.2,2022-11-04T18:16:30.002Z,2022-11-04T18:16:33Z,3893469323,56,Back,3893469327,233,10,3893469325,347,,,,,,,,,,,,,,,,,4h4v3c01l7hjkfnnz9ef8i5m1,K. Kögel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481342349,10,5,1,0,17,eyecbfb1ur2104bhhwazhvrf,0,70.2,101.2,2022-11-04T18:16:30.002Z,2022-11-04T18:26:45Z,3893469341,233,3,3893469235,56,Left,3893469239,347,,,,,,,,,,,,,,,,,33nggo6w6e52yqmc2pa528xd5,C. Hagel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481342415,4,1,1,0,24,dpp6fex0mdxsxhdct2qf66x5n,1,36.3,0,2022-11-04T18:16:37.088Z,2022-11-04T18:16:40Z,3893469535,107,,3893469545,213,1.2,3893469541,141,22.1,3893469543,212,16.9,3893469539,140,41.8,3893469537,56,Back,,,,,,,764yxrb6zqxke8l61qjd4o3qh,S. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481342421,5,1,1,0,26,dpp6fex0mdxsxhdct2qf66x5n,1,41.8,22.1,2022-11-04T18:16:39.616Z,2022-11-04T18:17:00Z,3893469559,212,12.9,3893469557,141,7.6,3893469555,140,33.9,3893469561,213,4.0,3893469553,56,Back,,,,,,,,,,eyqhxpni376pocsunribu1jv9,E. Senß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481342439,6,1,1,0,28,dpp6fex0mdxsxhdct2qf66x5n,1,34.6,7.9,2022-11-04T18:16:41.745Z,2022-11-04T18:16:42Z,3893469661,213,0.4,3893469653,56,Center,3893469655,140,60.9,3893469651,155,,3893469659,212,29.6,3893469657,141,23.6,,,,,,,764yxrb6zqxke8l61qjd4o3qh,S. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481342457,7,1,1,0,30,dpp6fex0mdxsxhdct2qf66x5n,1,60.4,25.2,2022-11-04T18:16:42.856Z,2022-11-04T18:17:14Z,3893469753,140,47.2,3893470983,156,,3893469759,213,2.5,3893469757,212,16.9,3893469751,56,Back,3893469755,141,39.5,,,,,,,9yzs0w3tjas15ic0o2b51q86h,J. Bayings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481342471,8,1,1,0,32,dpp6fex0mdxsxhdct2qf66x5n,0,47.2,39.7,2022-11-04T18:16:45.153Z,2022-11-04T18:16:48Z,3893469849,141,73.9,3893469847,140,67.9,3893469845,56,Center,3893469853,213,0.8,3893469851,212,31.8,,,,,,,,,,4h4v3c01l7hjkfnnz9ef8i5m1,K. Kögel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481342473,11,8,1,0,35,eyecbfb1ur2104bhhwazhvrf,1,37.4,41.8,2022-11-04T18:16:47.884Z,2022-11-04T18:16:48Z,3893469855,56,Back,,,,,,,,,,,,,,,,,,,,,,1l4s1w66pir9xk79jp78bxnmx,S. Linder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481342479,12,1,1,0,35,eyecbfb1ur2104bhhwazhvrf,1,37.4,41.8,2022-11-04T18:16:48.203Z,2022-11-04T18:16:49Z,3893469887,213,2.7,3893469883,141,45.7,3893469879,56,Back,3893469885,212,5.9,3893469881,140,32.4,,,,,,,,,,1l4s1w66pir9xk79jp78bxnmx,S. Linder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481342481,13,49,1,0,36,eyecbfb1ur2104bhhwazhvrf,1,32.4,45.7,2022-11-04T18:16:49.483Z,2022-11-04T18:16:49Z,,,,,,,,,,,,,,,,,,,,,,,,,25ord6k6oglqdzt77nrs19e5l,J. Feldkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481342501,14,1,1,0,37,eyecbfb1ur2104bhhwazhvrf,0,32.4,45.7,2022-11-04T18:16:49.851Z,2022-11-04T18:16:52Z,3893470007,141,0.0,3893470009,212,35.9,3893470011,213,5.2,3893470003,56,Back,3893470013,1,,3893470001,155,,3893470005,140,47.5,,,,25ord6k6oglqdzt77nrs19e5l,J. Feldkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481342581,9,5,1,0,39,dpp6fex0mdxsxhdct2qf66x5n,1,56,101.7,2022-11-04T18:16:52.136Z,2022-11-04T18:26:46Z,3893470491,233,15,3893470429,347,,3893470427,56,Left,,,,,,,,,,,,,,,,4h4v3c01l7hjkfnnz9ef8i5m1,K. Kögel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481342505,15,5,1,0,39,eyecbfb1ur2104bhhwazhvrf,0,44,-1.7,2022-11-04T18:16:52.136Z,2022-11-04T18:17:01Z,3893470019,56,Back,3893470023,347,,3893470499,233,9,,,,,,,,,,,,,,,,25ord6k6oglqdzt77nrs19e5l,J. Feldkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481342629,10,1,1,0,48,dpp6fex0mdxsxhdct2qf66x5n,0,59.6,100,2022-11-04T18:17:01.641Z,2022-11-04T18:17:06Z,3893470671,107,,3893470675,140,80.8,3893470677,141,100.0,3893470679,212,22.3,3893470681,213,6.3,3893470673,56,Left,3893470683,1,,,,,2h5t74e8r147rzbett9on72sp,A. Emmerling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481342633,11,5,1,0,53,dpp6fex0mdxsxhdct2qf66x5n,0,77.8,101.2,2022-11-04T18:17:05.869Z,2022-11-04T18:26:46Z,3893471325,233,16,3893470699,347,,3893470697,56,Left,,,,,,,,,,,,,,,,2h5t74e8r147rzbett9on72sp,A. Emmerling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481342741,16,5,1,0,53,eyecbfb1ur2104bhhwazhvrf,1,22.2,-1.2,2022-11-04T18:17:05.869Z,2022-11-04T18:17:21Z,3893471293,56,Back,3893471295,347,,3893471313,233,11,,,,,,,,,,,,,,,,25ord6k6oglqdzt77nrs19e5l,J. Feldkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481342773,17,1,1,1,8,eyecbfb1ur2104bhhwazhvrf,0,26,0,2022-11-04T18:17:20.972Z,2022-11-04T18:17:23Z,3893471443,212,15.3,3893471441,141,8.3,3893471445,213,0.4,3893471435,56,Back,3893471431,107,,3893471439,140,39.2,,,,,,,1l4s1w66pir9xk79jp78bxnmx,S. Linder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481342809,12,1,1,1,11,dpp6fex0mdxsxhdct2qf66x5n,1,60.4,83.6,2022-11-04T18:17:24.763Z,2022-11-04T18:17:27Z,3893471611,140,64.8,3893471613,141,94.5,3893471617,212,8.7,3893471621,213,1.0,3893471609,56,Left,3893471607,3,,,,,,,,eyqhxpni376pocsunribu1jv9,E. Senß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481342827,13,1,1,1,14,dpp6fex0mdxsxhdct2qf66x5n,1,64.8,94.5,2022-11-04T18:17:27.082Z,2022-11-04T18:17:28Z,3893471717,213,4.8,3893471707,3,,3893471709,56,Left,3893471711,140,65.3,3893471715,212,6.6,3893471713,141,84.8,,,,,,,4h4v3c01l7hjkfnnz9ef8i5m1,K. Kögel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481342829,14,49,1,1,15,dpp6fex0mdxsxhdct2qf66x5n,1,65.3,84.8,2022-11-04T18:17:28.346Z,2022-11-04T18:17:28Z,,,,,,,,,,,,,,,,,,,,,,,,,ed31f3of5iql0onh9uellvtnt,A. Arfaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481342857,15,50,1,1,16,dpp6fex0mdxsxhdct2qf66x5n,1,65,89.6,2022-11-04T18:17:29.771Z,2022-11-04T18:17:32Z,3893471859,56,Left,3893471861,286,,3893471867,233,18,,,,,,,,,,,,,,,,ed31f3of5iql0onh9uellvtnt,A. Arfaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481342855,18,7,1,1,16,eyecbfb1ur2104bhhwazhvrf,1,35,10.4,2022-11-04T18:17:29.772Z,2022-11-04T18:17:32Z,3893471853,167,,3893471863,233,15,3893471857,285,,3893471855,56,Back,,,,,,,,,,,,,1lafqq1ic48v5500r8b0uprdh,J. Hickelsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481342983,16,5,1,1,18,dpp6fex0mdxsxhdct2qf66x5n,1,65,101.4,2022-11-04T18:17:31.229Z,2022-11-04T18:26:46Z,3893472465,347,,3893472471,233,19,3893472463,56,Left,,,,,,,,,,,,,,,,ed31f3of5iql0onh9uellvtnt,A. Arfaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481342861,19,5,1,1,18,eyecbfb1ur2104bhhwazhvrf,0,35,-1.4,2022-11-04T18:17:31.229Z,2022-11-04T18:17:49Z,3893472501,233,16,3893471887,347,,3893471885,56,Back,,,,,,,,,,,,,,,,1lafqq1ic48v5500r8b0uprdh,J. Hickelsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481343021,17,1,1,1,36,dpp6fex0mdxsxhdct2qf66x5n,0,65.3,100,2022-11-04T18:17:48.803Z,2022-11-04T18:17:53Z,3893472641,140,94.8,3893472645,212,31.2,3893472643,141,96.3,3893472649,1,,3893472647,213,6.2,3893472637,107,,3893472639,56,Left,,,,2h5t74e8r147rzbett9on72sp,A. Emmerling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481343043,18,4,1,1,41,dpp6fex0mdxsxhdct2qf66x5n,1,94.4,94.8,2022-11-04T18:17:54.611Z,2022-11-04T18:18:02Z,3893472757,152,,3893472759,286,,3893472753,295,,3893472751,13,,3893472755,56,Left,3893472993,233,21,,,,,,,4h4v3c01l7hjkfnnz9ef8i5m1,K. Kögel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481343097,21,4,1,1,41,eyecbfb1ur2104bhhwazhvrf,0,5.6,5.2,2022-11-04T18:17:54.612Z,2022-11-04T18:18:10Z,3893472987,285,,3893473273,295,,3893472999,233,18,3893472979,13,,3893472981,56,Back,3893472983,152,,,,,,,,1l4s1w66pir9xk79jp78bxnmx,S. Linder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481343035,20,43,1,1,42,eyecbfb1ur2104bhhwazhvrf,1,0,0,2022-11-04T18:17:54.958Z,2022-11-04T18:18:05Z,3893473149,144,5,3893472703,56,Back,3893472705,346,0,,,,,,,,,,,,,,,,1lafqq1ic48v5500r8b0uprdh,J. Hickelsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481343295,19,1,1,2,17,dpp6fex0mdxsxhdct2qf66x5n,0,92.2,92.4,2022-11-04T18:18:29.980Z,2022-11-04T18:18:36Z,3893473987,212,29.1,3893473991,213,4.9,3893473971,155,,3893473973,152,,3893473979,140,98.0,3893473967,2,,3893473977,56,Center,3893473969,5,,eyqhxpni376pocsunribu1jv9,E. Senß,3893473983,141,50.6,3893474141,233,22,,,,,,,,,,,,,,,,,,,,,,,,,,
2481343319,22,41,1,2,20,eyecbfb1ur2104bhhwazhvrf,1,5.1,52,2022-11-04T18:18:33.022Z,2022-11-04T19:10:23Z,3893474075,140,16.1,3893474077,141,37.3,3893474079,212,15.3,3893474081,213,5.6,3893474133,233,19,,,,,,,,,,cwotwuxqimldexy77lqdh2t3p,M. Tufeković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481343363,23,12,1,2,21,eyecbfb1ur2104bhhwazhvrf,1,13.5,48.2,2022-11-04T18:18:33.934Z,2022-11-04T19:10:38Z,3893474285,56,Back,3893594339,15,,3893474289,141,21.7,3893474287,140,31.1,3893474291,212,25.8,3893474293,213,5.5,,,,,,,9u74jd7ak8uad6lnhnthawiqd,N. Billa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481343353,20,1,1,2,24,dpp6fex0mdxsxhdct2qf66x5n,1,69.7,80.9,2022-11-04T18:18:36.891Z,2022-11-04T18:18:40Z,3893474245,141,93.0,3893474241,56,Left,3893474247,212,18.0,3893474249,213,0.5,3893474243,140,85.0,,,,,,,,,,dzwhmhd3jlg8yz0ijm6mz2ei1,C. Siems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481343371,21,1,1,2,28,dpp6fex0mdxsxhdct2qf66x5n,0,86.2,91.4,2022-11-04T18:18:40.891Z,2022-11-04T18:18:45Z,3893474325,155,,3893474323,2,,3893474333,212,28.5,3893474327,56,Center,3893474329,140,88.4,3893474335,213,4.8,3893474331,141,49.6,,,,eyqhxpni376pocsunribu1jv9,E. Senß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481343379,24,61,1,2,32,eyecbfb1ur2104bhhwazhvrf,1,12.8,51.3,2022-11-04T18:18:45.323Z,2022-11-04T18:18:45Z,3893474367,56,Back,,,,,,,,,,,,,,,,,,,,,,1abadnoiq5hbwpfzzyvho4vkl,K. Naschenweng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481343393,22,1,1,2,34,dpp6fex0mdxsxhdct2qf66x5n,1,82.9,29.4,2022-11-04T18:18:47.700Z,2022-11-04T18:18:49Z,3893474465,141,28.6,3893474461,56,Center,3893474463,140,75.6,3893474469,213,3.2,3893474467,212,7.7,,,,,,,,,,46wf8el37rvruhacvvbv38z1m,J. Wirtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481343397,23,1,1,2,36,dpp6fex0mdxsxhdct2qf66x5n,0,75.6,28.6,2022-11-04T18:18:48.996Z,2022-11-04T18:18:50Z,3893474493,141,28.6,3893474497,213,0,3893474495,212,1.3,3893474491,140,76.8,3893474489,56,Center,,,,,,,,,,764yxrb6zqxke8l61qjd4o3qh,S. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481343403,25,43,1,2,36,eyecbfb1ur2104bhhwazhvrf,1,0,0,2022-11-04T18:18:49.359Z,2022-11-04T18:19:04Z,3893475023,144,7,3893474529,285,0,3893474527,56,Back,,,,,,,,,,,,,,,,1abadnoiq5hbwpfzzyvho4vkl,K. Naschenweng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481343469,26,4,1,2,43,eyecbfb1ur2104bhhwazhvrf,1,21.8,69.6,2022-11-04T18:18:55.930Z,2022-11-04T18:19:02Z,3893474937,285,,3893474931,56,Back,3893474935,265,,3893474941,233,24,3893474933,152,,3893474929,13,,,,,,,,1abadnoiq5hbwpfzzyvho4vkl,K. Naschenweng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481343431,24,4,1,2,43,dpp6fex0mdxsxhdct2qf66x5n,0,78.2,30.4,2022-11-04T18:18:55.931Z,2022-11-04T18:19:02Z,3893474693,13,,3893474695,56,Center,3893474947,233,26,3893474699,265,,3893474697,152,,3893474701,286,,,,,,,,764yxrb6zqxke8l61qjd4o3qh,S. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481343605,27,1,1,3,0,eyecbfb1ur2104bhhwazhvrf,1,20.1,64.3,2022-11-04T18:19:13.087Z,2022-11-04T18:19:13Z,3893475559,140,21.1,3893475557,56,Back,3893475563,212,9.1,3893475555,152,,3893475561,141,77.6,3893475565,213,1.5,3893475553,5,,,,,25ord6k6oglqdzt77nrs19e5l,J. Feldkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481343615,28,1,1,3,0,eyecbfb1ur2104bhhwazhvrf,0,21.1,77.6,2022-11-04T18:19:13.775Z,2022-11-04T18:36:06Z,3893475615,213,6.3,3893475611,141,76.9,3893475609,140,42.8,3893475607,56,Back,3893475613,212,22.8,,,,,,,,,,33nggo6w6e52yqmc2pa528xd5,C. Hagel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481343599,25,61,1,3,1,dpp6fex0mdxsxhdct2qf66x5n,1,60.9,17.6,2022-11-04T18:19:14.384Z,2022-11-04T18:36:08Z,3893475535,56,Right,,,,,,,,,,,,,,,,,,,,,,dzwhmhd3jlg8yz0ijm6mz2ei1,C. Siems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481343649,29,1,1,3,5,eyecbfb1ur2104bhhwazhvrf,1,36.4,89.4,2022-11-04T18:19:17.936Z,2022-11-04T18:19:19Z,3893475727,212,26.5,3893475729,213,5.8,3893475725,141,70.2,3893475721,56,Center,3893475723,140,58.4,,,,,,,,,,1abadnoiq5hbwpfzzyvho4vkl,K. Naschenweng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481343661,30,1,1,3,6,eyecbfb1ur2104bhhwazhvrf,1,58.4,70.2,2022-11-04T18:19:19.488Z,2022-11-04T18:19:20Z,3893475761,56,Center,3893475765,141,76.9,3893475763,140,55.2,3893475767,212,5.7,3893475769,213,2.2,,,,,,,,,,9u74jd7ak8uad6lnhnthawiqd,N. Billa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481343703,31,1,1,3,7,eyecbfb1ur2104bhhwazhvrf,1,55.2,76.9,2022-11-04T18:19:20.592Z,2022-11-04T18:19:24Z,3893475983,56,Left,3893475985,140,77.4,3893475989,212,23.7,3893475987,141,82.9,3893475991,213,0.2,,,,,,,,,,epdlb32r151kz861mljb1rs9h,F. Harsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481343739,32,2,1,3,11,eyecbfb1ur2104bhhwazhvrf,1,77.6,83,2022-11-04T18:19:24.512Z,2022-11-04T18:19:29Z,3893476215,141,49.6,3893476211,56,Center,3893476213,140,92.7,3893476209,7,9u74jd7ak8uad6lnhnthawiqd,,,,,,,,,,,,,6aym6t1mr1xzv5pxvbtbn6hgp,E. Memeti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481343795,26,55,1,3,11,dpp6fex0mdxsxhdct2qf66x5n,1,16.5,51.3,2022-11-04T18:19:24.513Z,2022-11-04T18:30:29Z,,,,,,,,,,,,,,,,,,,,,,,,,1aarhrn1ncv5mi54thh5d045w,C. Fröhlich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481343861,27,1,1,3,37,dpp6fex0mdxsxhdct2qf66x5n,0,8.5,48.5,2022-11-04T18:19:50.405Z,2022-11-04T18:19:53Z,3893476907,141,89.6,3893476909,212,39.2,3893476913,1,,3893476901,241,,3893476905,140,34.7,3893476899,157,,3893476897,5,,3893476903,56,Back,q4va8vnwzmwtdo6qymq4ywgl,F. Repohl,3893476911,213,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
