id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,assist,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/14/value
2482340977,7,1,1,0,14,2f7gua216miwsfd83rgjsn4ap,1,58.2,11.7,2022-11-06T12:03:47.975Z,2022-11-06T12:03:50Z,3898681891,56,Right,3898681899,213,5.7,3898681895,141,2.6,3898681893,140,66.3,3898681897,212,10.5,,,,,,,,,,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482340985,8,1,1,0,16,2f7gua216miwsfd83rgjsn4ap,0,64.5,5.4,2022-11-06T12:03:50.215Z,2022-11-06T12:53:51Z,3898681951,213,1.5,3898681949,212,5.8,3898681945,140,65.0,3898681947,141,13.9,3898681943,56,Right,,,,,,,,,,3ucjekvg77wnqsybahjae5iei,V. Endemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482340983,5,49,1,0,17,6mng5xcarvyip7ixoss7au245,1,31.7,73.8,2022-11-06T12:03:50.768Z,2022-11-06T12:03:50Z,,,,,,,,,,,,,,,,,,,,,,,,,8etvu6b9z7sm2rg3wqkmchk9h,M. Rouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482381661,431,50,1,0,18,6mng5xcarvyip7ixoss7au245,1,36.1,82,2022-11-06T12:03:51.570Z,2022-11-06T13:00:35Z,3898890745,286,,3898890743,56,Back,3898890757,233,15,,,,,,,,,,,,,,,,8etvu6b9z7sm2rg3wqkmchk9h,M. Rouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482342047,15,7,1,0,18,2f7gua216miwsfd83rgjsn4ap,0,63.9,18,2022-11-06T12:03:51.571Z,2022-11-06T13:00:34Z,3898890751,233,431,3898890755,285,,3898686951,56,Right,,,,,,,,,,,,,,,,3ucjekvg77wnqsybahjae5iei,V. Endemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482341113,6,4,1,0,23,6mng5xcarvyip7ixoss7au245,1,36.2,80.1,2022-11-06T12:03:57.510Z,2022-11-06T12:04:01Z,3898682505,265,,3898682501,56,Back,3898682507,286,,3898682503,152,,3898682499,13,,3898682521,233,9,,,,,,,8etvu6b9z7sm2rg3wqkmchk9h,M. Rouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482341075,9,4,1,0,23,2f7gua216miwsfd83rgjsn4ap,0,63.8,19.9,2022-11-06T12:03:57.511Z,2022-11-06T12:04:01Z,3898682335,56,Right,3898682339,265,,3898682337,152,,3898682333,13,,3898682543,233,6,3898682541,285,,,,,,,,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482341251,7,1,1,0,35,6mng5xcarvyip7ixoss7au245,1,38.1,79.7,2022-11-06T12:04:09.248Z,2022-11-06T12:04:10Z,3898683163,212,29.5,3898683165,213,4.4,3898683161,141,38.8,3898683157,56,Back,3898683153,5,,3898683155,152,,3898683159,140,28.8,,,,6yoqpu952gnc6trdg6vpala6t,W. Meister,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482341273,8,1,1,0,37,6mng5xcarvyip7ixoss7au245,1,30,41.2,2022-11-06T12:04:10.719Z,2022-11-06T12:04:12Z,3898683223,212,22.2,3898683221,141,9.5,3898683225,213,5.0,3898683217,56,Back,3898683219,140,35.2,,,,,,,,,,e3gddzy59fp8lidsr83vpw12i,I. Kuznetsov,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482341309,9,1,1,0,38,6mng5xcarvyip7ixoss7au245,1,35,9.1,2022-11-06T12:04:12.336Z,2022-11-06T12:04:15Z,3898683405,213,1.8,3898683401,141,33.4,3898683399,140,31.6,3898683397,56,Back,3898683403,212,16.9,,,,,,,,,,lumzmqt9mvg1pkm0sikavo5w,L. Aniwaa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482341389,10,1,1,0,41,6mng5xcarvyip7ixoss7au245,1,33.6,30.6,2022-11-06T12:04:15.359Z,2022-11-06T12:04:20Z,3898683767,212,25.3,3898683763,140,33.2,3898683765,141,67.8,3898683761,56,Back,3898683769,213,1.6,,,,,,,,,,e3gddzy59fp8lidsr83vpw12i,I. Kuznetsov,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482341421,11,1,1,0,46,6mng5xcarvyip7ixoss7au245,1,33.3,67.2,2022-11-06T12:04:19.936Z,2022-11-06T12:04:23Z,3898683933,141,43.7,3898683929,56,Back,3898683937,213,4.8,3898683935,212,16.0,3898683931,140,34.1,,,,,,,,,,6yoqpu952gnc6trdg6vpala6t,W. Meister,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482341443,12,1,1,0,50,6mng5xcarvyip7ixoss7au245,1,38.1,37,2022-11-06T12:04:23.647Z,2022-11-06T12:04:26Z,3898684113,213,4.6,3898684111,212,18.1,3898684105,56,Back,3898684109,141,10.7,3898684107,140,35.7,,,,,,,,,,e3gddzy59fp8lidsr83vpw12i,I. Kuznetsov,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482341477,13,1,1,0,53,6mng5xcarvyip7ixoss7au245,1,37,14.4,2022-11-06T12:04:26.816Z,2022-11-06T12:04:30Z,3898684233,141,41.5,3898684229,140,17.4,3898684237,213,2.4,3898684235,212,27.6,3898684227,56,Back,,,,,,,,,,lumzmqt9mvg1pkm0sikavo5w,L. Aniwaa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482341523,14,1,1,0,56,6mng5xcarvyip7ixoss7au245,1,14.8,43.4,2022-11-06T12:04:30.368Z,2022-11-06T12:04:36Z,3898684469,212,21.8,3898684465,140,20.5,3898684463,56,Back,3898684471,213,5.0,3898684467,141,12.5,,,,,,,,,,7qvhdchag7s42he71k28ctmtx,V. Fischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482341533,15,1,1,1,2,6mng5xcarvyip7ixoss7au245,0,21.8,10.3,2022-11-06T12:04:35.905Z,2022-11-06T12:04:37Z,3898684509,157,,3898684517,212,20.3,3898684513,140,39.4,3898684519,213,0.4,3898684511,56,Back,3898684515,141,22.7,3898684521,1,,,,,e3gddzy59fp8lidsr83vpw12i,I. Kuznetsov,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482341539,10,49,1,1,3,2f7gua216miwsfd83rgjsn4ap,1,63.6,77.9,2022-11-06T12:04:37.447Z,2022-11-06T12:04:37Z,,,,,,,,,,,,,,,,,,,,,,,,,6zmrvcurwjzt9y07c85s24r85,A. Pfluger,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482341583,11,1,1,1,4,2f7gua216miwsfd83rgjsn4ap,1,63.6,77.9,2022-11-06T12:04:37.735Z,2022-11-06T12:04:41Z,3898684737,141,80.3,3898684733,56,Left,3898684739,212,8.4,3898684735,140,71.4,3898684741,213,0.2,,,,,,,,,,6zmrvcurwjzt9y07c85s24r85,A. Pfluger,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482341587,12,1,1,1,8,2f7gua216miwsfd83rgjsn4ap,0,72.7,61.4,2022-11-06T12:04:41.800Z,2022-11-06T12:54:02Z,3898684761,141,30.3,3898684765,213,4.6,3898684763,212,21.2,3898684759,140,71.2,3898684757,56,Center,,,,,,,,,,6pgjx4bd90q1d1vof7bonhjx0,L. Elmazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482341701,16,1,1,1,11,6mng5xcarvyip7ixoss7au245,1,24.8,70.9,2022-11-06T12:04:44.672Z,2022-11-06T12:53:59Z,3898685323,140,40.4,3898685327,212,16.5,3898685321,56,Back,3898685325,141,73.6,3898685329,213,0.1,,,,,,,,,,1139rvy7ws5o77eq04wprf0tl,A. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482341705,17,4,1,1,15,6mng5xcarvyip7ixoss7au245,1,31.2,59.4,2022-11-06T12:04:49.093Z,2022-11-06T12:04:53Z,3898685363,233,13,3898685367,285,,3898685357,152,,3898685353,13,,3898685355,56,Back,3898685359,265,,,,,,,,3bg4ewc3n4ytybr96lc313ahh,M. Wiankowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482341673,13,4,1,1,15,2f7gua216miwsfd83rgjsn4ap,0,68.8,40.6,2022-11-06T12:04:49.094Z,2022-11-06T12:04:53Z,3898685187,56,Center,3898685185,13,,3898685189,152,,3898685191,265,,3898685193,286,,3898685375,233,17,,,,,,,6pgjx4bd90q1d1vof7bonhjx0,L. Elmazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482341843,18,1,1,1,30,6mng5xcarvyip7ixoss7au245,1,20,53.3,2022-11-06T12:05:03.696Z,2022-11-06T12:05:07Z,3898686023,5,,3898686035,213,1.2,3898686031,141,81.5,3898686027,56,Back,3898686025,152,,3898686029,140,26.6,3898686033,212,20.4,,,,7qvhdchag7s42he71k28ctmtx,V. Fischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482341901,19,1,1,1,34,6mng5xcarvyip7ixoss7au245,1,33.4,83.5,2022-11-06T12:05:08.447Z,2022-11-06T12:05:12Z,3898686289,56,Back,3898686295,141,43.1,3898686299,213,4.7,3898686297,212,27.5,3898686293,140,33.0,,,,,,,,,,6yoqpu952gnc6trdg6vpala6t,W. Meister,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482341999,20,1,1,1,38,6mng5xcarvyip7ixoss7au245,1,36.8,44.2,2022-11-06T12:05:12.352Z,2022-11-06T12:05:22Z,3898686725,140,39.2,3898686729,212,17.9,3898686731,213,1.4,3898686723,56,Back,3898686727,141,70.2,,,,,,,,,,e3gddzy59fp8lidsr83vpw12i,I. Kuznetsov,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482342005,21,4,1,1,47,6mng5xcarvyip7ixoss7au245,1,34.4,81.4,2022-11-06T12:05:21.472Z,2022-11-06T12:05:23Z,3898686853,233,14,3898686761,13,,3898686769,286,,3898686765,152,,3898686763,56,Back,3898686767,265,,,,,,,,6yoqpu952gnc6trdg6vpala6t,W. Meister,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482342011,14,4,1,1,47,2f7gua216miwsfd83rgjsn4ap,0,65.6,18.6,2022-11-06T12:05:21.473Z,2022-11-06T12:05:23Z,3898686861,233,21,3898686865,285,,3898686789,13,,3898686801,265,,3898686797,152,,3898686793,56,Right,,,,,,,6el60ixesyykp18873zddqve2,R. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482342061,22,1,1,1,52,6mng5xcarvyip7ixoss7au245,1,35.6,80.9,2022-11-06T12:05:25.663Z,2022-11-06T12:05:27Z,3898687023,212,19.4,3898687021,141,59.3,3898687025,213,4.0,3898687017,56,Back,3898687013,5,,3898687019,140,23.6,3898687015,152,,,,,1139rvy7ws5o77eq04wprf0tl,A. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482342091,23,1,1,1,53,6mng5xcarvyip7ixoss7au245,1,23.6,59.3,2022-11-06T12:05:27.264Z,2022-11-06T12:05:30Z,3898687147,141,41.6,3898687143,56,Back,3898687151,213,4.9,3898687145,140,25.2,3898687149,212,12.2,,,,,,,,,,7qvhdchag7s42he71k28ctmtx,V. Fischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482342151,24,1,1,1,58,6mng5xcarvyip7ixoss7au245,1,31.5,37.3,2022-11-06T12:05:32.096Z,2022-11-06T12:05:34Z,3898687473,213,6.0,3898687471,212,35.6,3898687475,1,,3898687469,141,24.3,3898687465,56,Center,3898687467,140,64.3,,,,,,,e3gddzy59fp8lidsr83vpw12i,I. Kuznetsov,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482342225,25,1,1,2,0,6mng5xcarvyip7ixoss7au245,1,64.6,25,2022-11-06T12:05:34.208Z,2022-11-06T12:05:40Z,3898687817,141,21.3,3898687813,56,Center,3898687815,140,75.9,3898687819,212,12.1,3898687821,213,6.1,,,,,,,,,,8etvu6b9z7sm2rg3wqkmchk9h,M. Rouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482342229,26,61,1,2,6,6mng5xcarvyip7ixoss7au245,0,82.2,28.7,2022-11-06T12:05:40.128Z,2022-11-06T12:05:47Z,3898687835,56,Center,,,,,,,,,,,,,,,,,,,,,,dseqkqirdljgr63ov3461vhsl,A. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482342235,16,49,1,2,7,2f7gua216miwsfd83rgjsn4ap,1,15.3,68.1,2022-11-06T12:05:41.319Z,2022-11-06T12:05:41Z,,,,,,,,,,,,,,,,,,,,,,,,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482342273,17,1,1,2,7,2f7gua216miwsfd83rgjsn4ap,1,15.3,68.1,2022-11-06T12:05:41.448Z,2022-11-06T12:05:43Z,3898688047,56,Back,3898688053,212,15.3,3898688049,140,4.5,3898688055,213,3.9,3898688051,141,53.0,,,,,,,,,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482342309,18,1,1,2,9,2f7gua216miwsfd83rgjsn4ap,1,4.4,55.4,2022-11-06T12:05:43.510Z,2022-11-06T12:05:44Z,3898688185,213,1.4,3898688181,141,87.8,3898688183,212,22.5,3898688177,56,Back,3898688179,140,8.8,,,,,,,,,,5538ubmpq7ijg9s6fyt0qwglw,S. Winkler,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482342331,19,1,1,2,11,2f7gua216miwsfd83rgjsn4ap,1,8.8,87.8,2022-11-06T12:05:44.903Z,2022-11-06T12:05:46Z,3898688295,140,19.3,3898688299,212,12.3,3898688293,56,Back,3898688301,213,0.5,3898688297,141,95.7,,,,,,,,,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482342335,20,50,1,2,12,2f7gua216miwsfd83rgjsn4ap,1,22.8,92.4,2022-11-06T12:05:46.264Z,2022-11-06T12:05:51Z,3898688543,233,27,3898688315,285,,3898688313,56,Back,,,,,,,,,,,,,,,,ikr5jm07viu4wblicjededt6,E. Touon,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482342383,27,7,1,2,12,6mng5xcarvyip7ixoss7au245,1,77.2,7.6,2022-11-06T12:05:46.265Z,2022-11-06T12:05:51Z,3898688505,286,,3898688503,56,Right,3898688535,233,20,,,,,,,,,,,,,,,,ctt0noqy18w96i73n9pahoz55,A. Mori,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482342391,28,49,1,2,16,6mng5xcarvyip7ixoss7au245,1,73.7,10.9,2022-11-06T12:05:50.448Z,2022-11-06T12:05:50Z,,,,,,,,,,,,,,,,,,,,,,,,,ctt0noqy18w96i73n9pahoz55,A. Mori,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482342459,29,1,1,2,17,6mng5xcarvyip7ixoss7au245,1,73.7,10.9,2022-11-06T12:05:50.848Z,2022-11-06T12:05:56Z,3898688775,141,20.1,3898688779,213,0.3,3898688771,56,Right,3898688773,140,91.4,3898688777,212,19.6,,,,,,,,,,ctt0noqy18w96i73n9pahoz55,A. Mori,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482342475,30,1,1,2,20,6mng5xcarvyip7ixoss7au245,0,91.6,15.8,2022-11-06T12:05:53.687Z,2022-11-06T12:54:12Z,3898688845,141,23.3,3898688849,213,2.9,3898688841,56,Center,3898688847,212,18.8,3898688843,140,74.4,,,,,,,,,,dseqkqirdljgr63ov3461vhsl,A. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482342443,21,49,1,2,21,2f7gua216miwsfd83rgjsn4ap,1,16.7,89.4,2022-11-06T12:05:55.478Z,2022-11-06T12:05:55Z,,,,,,,,,,,,,,,,,,,,,,,,,6zmrvcurwjzt9y07c85s24r85,A. Pfluger,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482342491,22,1,1,2,22,2f7gua216miwsfd83rgjsn4ap,1,17.7,89.3,2022-11-06T12:05:55.959Z,2022-11-06T12:05:58Z,3898688937,212,15.9,3898688929,56,Back,3898688931,140,32.4,3898688935,141,94.8,3898688939,213,0.2,,,,,,,,,,6zmrvcurwjzt9y07c85s24r85,A. Pfluger,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482342535,23,3,1,2,24,2f7gua216miwsfd83rgjsn4ap,1,29.4,87,2022-11-06T12:05:58.422Z,2022-11-06T12:06:02Z,3898689201,233,31,3898689157,285,,3898689155,56,Back,,,,,,,,,,,,,,,,6pgjx4bd90q1d1vof7bonhjx0,L. Elmazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482342543,31,45,1,2,24,6mng5xcarvyip7ixoss7au245,0,70.6,13,2022-11-06T12:05:58.422Z,2022-11-06T12:06:02Z,3898689195,56,Right,3898689223,233,23,3898689197,286,,,,,,,,,,,,,,,,,byrtspkep316747j5mj5lyei,N. Selimhodzic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482342633,24,1,1,2,27,2f7gua216miwsfd83rgjsn4ap,1,49.5,91.7,2022-11-06T12:06:01.463Z,2022-11-06T12:06:07Z,3898689575,212,15.4,3898689571,140,64.1,3898689577,213,6.2,3898689573,141,88.9,3898689569,56,Left,,,,,,,,,,6pgjx4bd90q1d1vof7bonhjx0,L. Elmazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482342639,25,1,1,2,33,2f7gua216miwsfd83rgjsn4ap,0,77.3,77.9,2022-11-06T12:06:07.431Z,2022-11-06T12:06:07Z,3898689589,141,71.4,3898689585,56,Center,3898689587,140,80.6,3898689593,213,5.4,3898689591,212,5.6,,,,,,,,,,epxe17rtw23fpslr1e6cxlffu,N. Kowalski,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482342679,32,1,1,2,35,6mng5xcarvyip7ixoss7au245,1,20.5,34.8,2022-11-06T12:06:09.375Z,2022-11-06T12:06:10Z,3898689773,56,Back,3898689777,141,36.9,3898689781,213,0.1,3898689775,140,34.1,3898689779,212,14.4,,,,,,,,,,e3gddzy59fp8lidsr83vpw12i,I. Kuznetsov,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482342681,33,43,1,2,36,6mng5xcarvyip7ixoss7au245,1,0,0,2022-11-06T12:06:10.543Z,2022-11-06T12:06:16Z,3898690167,144,45,3898689787,56,Back,3898689789,285,0,,,,,,,,,,,,,,,,lumzmqt9mvg1pkm0sikavo5w,L. Aniwaa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482342685,34,49,1,2,37,6mng5xcarvyip7ixoss7au245,1,33.9,36.9,2022-11-06T12:06:11.135Z,2022-11-06T12:06:11Z,,,,,,,,,,,,,,,,,,,,,,,,,lumzmqt9mvg1pkm0sikavo5w,L. Aniwaa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482342819,35,1,1,2,37,6mng5xcarvyip7ixoss7au245,0,33.9,36.9,2022-11-06T12:06:11.463Z,2022-11-06T12:06:24Z,3898690373,213,5.1,3898690365,56,Back,3898690369,141,4.9,3898690367,140,42.2,3898690371,212,23.4,,,,,,,,,,lumzmqt9mvg1pkm0sikavo5w,L. Aniwaa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482342761,26,49,1,2,42,2f7gua216miwsfd83rgjsn4ap,1,41.7,80.6,2022-11-06T12:06:15.766Z,2022-11-06T12:06:15Z,,,,,,,,,,,,,,,,,,,,,,,,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,
