id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2479560135,220,1,1,18,26,dpp6fex0mdxsxhdct2qf66x5n,1,42.5,74.2,2022-10-30T15:20:16.149Z,2022-10-30T15:20:20Z,3884126707,212,20.4,3884126701,56,Center,3884126703,140,61.9,3884126709,213,6.2,3884126705,141,72.6,,,,,,,,,,1aarhrn1ncv5mi54thh5d045w,C. Fröhlich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479560197,221,1,1,18,30,dpp6fex0mdxsxhdct2qf66x5n,1,55.6,68.4,2022-10-30T15:20:20.661Z,2022-10-30T15:20:22Z,3884127033,56,Center,3884127035,140,73.0,3884127041,213,0.3,3884127039,212,18.9,3884127037,141,75.6,,,,,,,,,,4h4v3c01l7hjkfnnz9ef8i5m1,K. Kögel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479560293,222,1,1,18,31,dpp6fex0mdxsxhdct2qf66x5n,0,70.9,75.2,2022-10-30T15:20:21.709Z,2022-10-30T15:21:28Z,3884127521,212,7.7,3884127513,140,75.9,3884127511,56,Left,3884127525,213,0.8,3884127517,141,83.5,,,,,,,,,,9yzs0w3tjas15ic0o2b51q86h,J. Bayings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479560901,126,61,1,18,32,2f7gua216miwsfd83rgjsn4ap,1,29.9,23.4,2022-10-30T15:20:21.776Z,2022-10-30T15:21:01Z,3884131069,56,Back,,,,,,,,,,,,,,,,,,,,,,9uu3awe8j2wf502ke5l9nwg5x,J. Meißner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479560309,125,6,1,18,36,2f7gua216miwsfd83rgjsn4ap,0,1.6,14.4,2022-10-30T15:20:26.559Z,2022-10-30T15:21:35Z,3884127575,56,Back,3884130957,233,223,3884130817,73,,,,,,,,,,,,,,,,,9uu3awe8j2wf502ke5l9nwg5x,J. Meißner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479560305,223,6,1,18,36,dpp6fex0mdxsxhdct2qf66x5n,1,98.4,85.6,2022-10-30T15:20:26.559Z,2022-10-30T15:20:55Z,3884130909,233,125,3884129867,73,,3884127565,56,Left,,,,,,,,,,,,,,,,9yzs0w3tjas15ic0o2b51q86h,J. Bayings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479561017,224,1,1,19,9,dpp6fex0mdxsxhdct2qf66x5n,1,99.5,99.3,2022-10-30T15:20:59.349Z,2022-10-30T15:21:02Z,3884131623,141,96.9,3884131625,212,9.6,3884131631,213,3.3,3884131617,6,,3884131621,140,90.5,3884131619,56,Left,,,,,,,eyqhxpni376pocsunribu1jv9,E. Senß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479561049,225,1,1,19,12,dpp6fex0mdxsxhdct2qf66x5n,0,94,94.8,2022-10-30T15:21:02.070Z,2022-10-30T15:21:04Z,3884131805,140,94.5,3884131799,2,,3884131809,212,21.4,3884131811,213,4.7,3884131803,56,Center,3884131801,155,,3884131807,141,63.3,,,,9yzs0w3tjas15ic0o2b51q86h,J. Bayings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479561149,127,12,1,19,14,2f7gua216miwsfd83rgjsn4ap,1,7,45.7,2022-10-30T15:21:04.402Z,2022-10-30T15:21:09Z,3884132393,140,13.5,3884132401,15,,3884132395,141,97.1,3884132399,213,1.4,3884132391,56,Back,3884132397,212,35.6,,,,,,,9uu3awe8j2wf502ke5l9nwg5x,J. Meißner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479561153,226,61,1,19,19,dpp6fex0mdxsxhdct2qf66x5n,1,83.8,8.5,2022-10-30T15:21:09.621Z,2022-10-30T15:21:09Z,3884132403,56,Right,,,,,,,,,,,,,,,,,,,,,,ed31f3of5iql0onh9uellvtnt,A. Arfaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479561227,128,49,1,19,23,2f7gua216miwsfd83rgjsn4ap,1,35.4,81.2,2022-10-30T15:21:13.074Z,2022-10-30T15:21:13Z,,,,,,,,,,,,,,,,,,,,,,,,,6el60ixesyykp18873zddqve2,R. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479561443,129,1,1,19,27,2f7gua216miwsfd83rgjsn4ap,1,44.5,62.6,2022-10-30T15:21:17.242Z,2022-10-30T15:21:22Z,3884133985,212,48.9,3884133989,1,,3884133981,141,16.5,3884133987,213,5.6,3884133977,56,Right,3884133979,140,80.3,,,,,,,6el60ixesyykp18873zddqve2,R. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479561493,130,1,1,19,32,2f7gua216miwsfd83rgjsn4ap,0,89.4,19.1,2022-10-30T15:21:22.146Z,2022-10-30T15:21:24Z,3884134235,1,,3884134221,56,Center,3884134219,155,,3884134233,213,1.2,3884134229,212,37.2,3884134217,2,,3884134225,141,70.9,3884134223,140,100.0,5hdjbf8idy50wlf0d6qi3lk9h,M. Berentzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479561501,131,5,1,19,34,2f7gua216miwsfd83rgjsn4ap,0,100.6,70.4,2022-10-30T15:21:24.046Z,2022-10-30T15:21:25Z,3884134277,56,Center,3884134393,233,227,3884134279,346,,,,,,,,,,,,,,,,,5hdjbf8idy50wlf0d6qi3lk9h,M. Berentzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479561511,227,5,1,19,34,dpp6fex0mdxsxhdct2qf66x5n,1,-0.6,29.6,2022-10-30T15:21:24.046Z,2022-10-30T15:21:37Z,3884134359,233,131,3884134317,346,,3884134315,56,Back,,,,,,,,,,,,,,,,2h5t74e8r147rzbett9on72sp,A. Emmerling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479562031,228,1,1,19,56,dpp6fex0mdxsxhdct2qf66x5n,1,5.2,51.2,2022-10-30T15:21:46.262Z,2022-10-30T15:21:49Z,3884137283,155,,3884137289,141,55.4,3884137285,56,Back,3884137287,140,44.2,3884137281,124,,3884137291,212,41.0,3884137295,1,,3884137299,74,,q4va8vnwzmwtdo6qymq4ywgl,F. Repohl,3884137293,213,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2479562095,229,1,1,20,0,dpp6fex0mdxsxhdct2qf66x5n,1,44.2,55.4,2022-10-30T15:21:49.828Z,2022-10-30T15:21:52Z,3884137591,141,33.6,3884137589,140,49.0,3884137595,213,5.0,3884137593,212,15.7,3884137587,56,Back,,,,,,,,,,4h4v3c01l7hjkfnnz9ef8i5m1,K. Kögel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479562091,132,45,1,20,2,2f7gua216miwsfd83rgjsn4ap,0,51.8,67.6,2022-10-30T15:21:52.185Z,2022-10-30T15:21:55Z,3884137561,285,,3884137555,56,Center,3884137911,233,230,,,,,,,,,,,,,,,,ikr5jm07viu4wblicjededt6,E. Touon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479562131,230,3,1,20,2,dpp6fex0mdxsxhdct2qf66x5n,1,48.2,32.4,2022-10-30T15:21:52.185Z,2022-10-30T15:21:59Z,3884137837,286,,3884137877,233,132,3884137835,56,Back,,,,,,,,,,,,,,,,9yzs0w3tjas15ic0o2b51q86h,J. Bayings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479562153,231,1,1,20,4,dpp6fex0mdxsxhdct2qf66x5n,1,46.4,17.1,2022-10-30T15:21:54.181Z,2022-10-30T15:22:01Z,3884137999,140,69.2,3884138001,141,13.2,3884138003,212,24.1,3884137997,56,Right,3884138005,213,6.2,,,,,,,,,,9yzs0w3tjas15ic0o2b51q86h,J. Bayings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479562185,232,1,1,20,5,dpp6fex0mdxsxhdct2qf66x5n,0,69.4,12.8,2022-10-30T15:21:55.557Z,2022-10-30T15:21:56Z,3884138135,212,14.7,3884138133,141,33.3,3884138129,56,Center,3884138137,213,1.3,3884138131,140,73.7,,,,,,,,,,dzwhmhd3jlg8yz0ijm6mz2ei1,C. Siems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479562209,133,49,1,20,7,2f7gua216miwsfd83rgjsn4ap,1,29.2,70.2,2022-10-30T15:21:57.754Z,2022-10-30T15:21:57Z,,,,,,,,,,,,,,,,,,,,,,,,,9uu3awe8j2wf502ke5l9nwg5x,J. Meißner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479562253,134,1,1,20,7,2f7gua216miwsfd83rgjsn4ap,1,29.2,70.2,2022-10-30T15:21:57.772Z,2022-10-30T15:21:59Z,3884138499,140,31.7,3884138493,56,Back,3884138511,213,0.8,3884138503,141,74.1,3884138507,212,3.7,,,,,,,,,,9uu3awe8j2wf502ke5l9nwg5x,J. Meißner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479562275,135,1,1,20,9,2f7gua216miwsfd83rgjsn4ap,1,31.7,74.1,2022-10-30T15:21:59.113Z,2022-10-30T15:22:00Z,3884138623,212,25.3,3884138617,56,Center,3884138627,213,6.0,3884138621,141,62.4,3884138619,140,54.6,,,,,,,,,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479562315,136,1,1,20,10,2f7gua216miwsfd83rgjsn4ap,0,54.6,62.4,2022-10-30T15:22:00.648Z,2022-10-30T15:22:03Z,3884138851,56,Center,3884138857,212,22.0,3884138853,140,74.8,3884138855,141,54.0,3884138859,213,6.0,,,,,,,,,,6el60ixesyykp18873zddqve2,R. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479562359,233,49,1,20,14,dpp6fex0mdxsxhdct2qf66x5n,1,23.2,38.5,2022-10-30T15:22:03.940Z,2022-10-30T15:22:04Z,,,,,,,,,,,,,,,,,,,,,,,,,q4va8vnwzmwtdo6qymq4ywgl,F. Repohl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479562453,234,1,1,20,15,dpp6fex0mdxsxhdct2qf66x5n,1,23.2,38.5,2022-10-30T15:22:05.284Z,2022-10-30T15:22:07Z,3884139617,141,51.8,3884139615,140,37.2,3884139619,212,17.3,3884139621,213,0.6,3884139613,56,Back,,,,,,,,,,q4va8vnwzmwtdo6qymq4ywgl,F. Repohl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479562531,235,1,1,20,18,dpp6fex0mdxsxhdct2qf66x5n,1,35.4,51.3,2022-10-30T15:22:08.069Z,2022-10-30T15:22:09Z,3884140067,213,0.1,3884140061,140,56.0,3884140059,56,Center,3884140065,212,21.7,3884140063,141,54.6,,,,,,,,,,eyqhxpni376pocsunribu1jv9,E. Senß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479562629,236,1,1,20,21,dpp6fex0mdxsxhdct2qf66x5n,1,49.1,53.9,2022-10-30T15:22:10.821Z,2022-10-30T15:22:13Z,3884140647,213,3.5,3884140639,56,Back,3884140641,140,28.4,3884140643,141,41.8,3884140645,212,23.2,,,,,,,,,,ed31f3of5iql0onh9uellvtnt,A. Arfaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479562765,237,1,1,20,23,dpp6fex0mdxsxhdct2qf66x5n,1,28.6,42.2,2022-10-30T15:22:13.365Z,2022-10-30T15:22:18Z,3884141423,212,20.5,3884141425,213,1.4,3884141417,56,Back,3884141421,141,71.8,3884141419,140,32.2,,,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479562929,238,1,1,20,28,dpp6fex0mdxsxhdct2qf66x5n,1,32.1,74.8,2022-10-30T15:22:18.630Z,2022-10-30T15:22:25Z,3884142383,213,0.2,3884142385,1,,3884142381,212,57.1,3884142371,155,,3884142377,140,84.9,3884142375,56,Left,3884142379,141,95.1,,,,1aarhrn1ncv5mi54thh5d045w,C. Fröhlich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479563017,239,1,1,20,35,dpp6fex0mdxsxhdct2qf66x5n,1,86.6,97.4,2022-10-30T15:22:25.140Z,2022-10-30T15:22:28Z,3884142829,212,11.6,3884142831,213,3.2,3884142825,140,75.6,3884142823,56,Left,3884142827,141,96.0,,,,,,,,,,9yzs0w3tjas15ic0o2b51q86h,J. Bayings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479563029,240,3,1,20,38,dpp6fex0mdxsxhdct2qf66x5n,0,84.2,94.9,2022-10-30T15:22:28.260Z,2022-10-30T15:22:31Z,3884142875,286,,3884143219,233,137,3884142871,56,Left,,,,,,,,,,,,,,,,ed31f3of5iql0onh9uellvtnt,A. Arfaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479563067,137,7,1,20,38,2f7gua216miwsfd83rgjsn4ap,1,15.8,5.1,2022-10-30T15:22:28.261Z,2022-10-30T15:22:30Z,3884143113,285,,3884143189,233,240,3884143111,56,Back,,,,,,,,,,,,,,,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479563071,138,49,1,20,40,2f7gua216miwsfd83rgjsn4ap,1,14.4,9.1,2022-10-30T15:22:30.297Z,2022-10-30T15:22:30Z,,,,,,,,,,,,,,,,,,,,,,,,,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479563089,139,1,1,20,41,2f7gua216miwsfd83rgjsn4ap,0,14.5,10.7,2022-10-30T15:22:30.825Z,2022-10-30T15:22:31Z,3884143237,212,18.9,3884143231,56,Back,3884143239,213,6.3,3884143235,141,9.8,3884143233,140,32.5,,,,,,,,,,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479563115,241,8,1,20,43,dpp6fex0mdxsxhdct2qf66x5n,1,70.8,89.7,2022-10-30T15:22:33.109Z,2022-10-30T15:22:33Z,3884143377,56,Left,,,,,,,,,,,,,,,,,,,,,,2h5t74e8r147rzbett9on72sp,A. Emmerling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479563147,242,49,1,20,44,dpp6fex0mdxsxhdct2qf66x5n,1,69.4,64.2,2022-10-30T15:22:34.149Z,2022-10-30T15:22:34Z,,,,,,,,,,,,,,,,,,,,,,,,,46wf8el37rvruhacvvbv38z1m,J. Wirtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479563221,243,1,1,20,44,dpp6fex0mdxsxhdct2qf66x5n,1,70.5,63.6,2022-10-30T15:22:34.580Z,2022-10-30T15:22:37Z,3884143991,56,Right,3884144001,212,34.5,3884144003,213,5.0,3884143995,140,80.7,3884143999,141,15.3,3884144005,1,,,,,,,,46wf8el37rvruhacvvbv38z1m,J. Wirtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479563271,244,1,1,20,47,dpp6fex0mdxsxhdct2qf66x5n,1,80.6,15.2,2022-10-30T15:22:37.653Z,2022-10-30T15:22:40Z,3884144259,213,2.1,3884144255,141,32.5,3884144253,140,74.1,3884144257,212,13.6,3884144251,56,Center,,,,,,,,,,dzwhmhd3jlg8yz0ijm6mz2ei1,C. Siems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479563373,245,1,1,20,50,dpp6fex0mdxsxhdct2qf66x5n,1,74,32.7,2022-10-30T15:22:40.435Z,2022-10-30T15:22:43Z,3884144787,140,75.7,3884144783,56,Center,3884144795,212,12.6,3884144799,213,1.4,3884144791,141,51.0,,,,,,,,,,4h4v3c01l7hjkfnnz9ef8i5m1,K. Kögel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479563395,246,1,1,20,53,dpp6fex0mdxsxhdct2qf66x5n,1,75.7,51,2022-10-30T15:22:43.715Z,2022-10-30T15:22:55Z,3884144915,56,Center,3884144921,212,21.0,3884144919,141,50.7,3884144923,213,3.2,3884144917,140,55.7,,,,,,,,,,46wf8el37rvruhacvvbv38z1m,J. Wirtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479563473,247,1,1,20,55,dpp6fex0mdxsxhdct2qf66x5n,1,55.7,50.7,2022-10-30T15:22:44.996Z,2022-10-30T15:23:00Z,3884145391,212,19.6,3884145385,56,Center,3884145389,141,69.3,3884145393,213,0.7,3884145387,140,69.9,,,,,,,,,,ed31f3of5iql0onh9uellvtnt,A. Arfaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479563519,248,1,1,20,58,dpp6fex0mdxsxhdct2qf66x5n,1,69.9,69.3,2022-10-30T15:22:47.988Z,2022-10-30T15:22:50Z,3884145661,213,2.5,3884145655,140,60.5,3884145659,212,12.6,3884145653,56,Left,3884145657,141,80.8,,,,,,,,,,eyqhxpni376pocsunribu1jv9,E. Senß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479563539,249,1,1,21,0,dpp6fex0mdxsxhdct2qf66x5n,0,60.5,81.4,2022-10-30T15:22:49.860Z,2022-10-30T15:22:51Z,3884145781,140,73.7,3884145787,213,5.8,3884145779,56,Center,3884145785,212,15.9,3884145783,141,69.9,,,,,,,,,,1aarhrn1ncv5mi54thh5d045w,C. Fröhlich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479563579,140,12,1,21,2,2f7gua216miwsfd83rgjsn4ap,1,27.9,35.5,2022-10-30T15:22:51.849Z,2022-10-30T15:22:53Z,3884145991,56,Back,3884145999,141,57.6,3884146061,15,,3884145995,140,37.5,3884146001,212,18.1,3884146003,213,1.0,,,,,,,6zmrvcurwjzt9y07c85s24r85,A. Pfluger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479563643,141,49,1,21,4,2f7gua216miwsfd83rgjsn4ap,1,37.7,55.8,2022-10-30T15:22:54.042Z,2022-10-30T15:22:54Z,,,,,,,,,,,,,,,,,,,,,,,,,3ucjekvg77wnqsybahjae5iei,V. Endemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479563801,142,1,1,21,8,2f7gua216miwsfd83rgjsn4ap,0,43.5,30,2022-10-30T15:22:57.785Z,2022-10-30T15:23:00Z,3884147153,1,,3884147145,140,75.1,3884147149,212,39.7,3884147151,213,5.7,3884147139,56,Right,3884147147,141,0.0,,,,,,,3ucjekvg77wnqsybahjae5iei,V. Endemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479563805,143,5,1,21,10,2f7gua216miwsfd83rgjsn4ap,0,68.4,-2,2022-10-30T15:23:00.132Z,2022-10-30T15:23:11Z,3884147167,56,Right,3884147169,347,,3884148549,233,250,,,,,,,,,,,,,,,,3ucjekvg77wnqsybahjae5iei,V. Endemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479564043,250,5,1,21,10,dpp6fex0mdxsxhdct2qf66x5n,1,31.6,102,2022-10-30T15:23:00.132Z,2022-10-30T15:31:03Z,3884148407,347,,3884148485,233,143,3884148405,56,Back,,,,,,,,,,,,,,,,1aarhrn1ncv5mi54thh5d045w,C. Fröhlich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479564081,251,1,1,21,20,dpp6fex0mdxsxhdct2qf66x5n,1,33.2,100,2022-10-30T15:23:10.037Z,2022-10-30T15:23:11Z,3884148617,1,,3884148611,141,70.5,3884148609,140,39.4,3884148605,107,,3884148615,213,5.0,3884148607,56,Back,3884148613,212,21.9,,,,1aarhrn1ncv5mi54thh5d045w,C. Fröhlich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479564187,252,1,1,21,21,dpp6fex0mdxsxhdct2qf66x5n,1,40.2,67.9,2022-10-30T15:23:11.572Z,2022-10-30T15:23:16Z,3884149161,212,33.2,3884149159,141,24.3,3884149155,56,Back,3884149165,1,,3884149157,140,26.0,3884149163,213,4.2,,,,,,,eyqhxpni376pocsunribu1jv9,E. Senß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479564205,253,1,1,21,26,dpp6fex0mdxsxhdct2qf66x5n,1,28.7,16.2,2022-10-30T15:23:16.180Z,2022-10-30T15:23:17Z,3884149233,56,Back,3884149241,212,10.0,3884149235,140,34.6,3884149237,141,4.7,3884149245,213,5.4,,,,,,,,,,764yxrb6zqxke8l61qjd4o3qh,S. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479564249,254,1,1,21,27,dpp6fex0mdxsxhdct2qf66x5n,1,34.6,4.7,2022-10-30T15:23:16.932Z,2022-10-30T15:23:18Z,3884149477,213,1.0,3884149471,140,42.9,3884149475,212,15.6,3884149469,56,Back,3884149473,141,23.7,,,,,,,,,,dzwhmhd3jlg8yz0ijm6mz2ei1,C. Siems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479564325,255,1,1,21,28,dpp6fex0mdxsxhdct2qf66x5n,0,44.2,23,2022-10-30T15:23:18.547Z,2022-10-30T15:23:21Z,3884149929,140,83.1,3884149937,1,,3884149931,141,32.2,3884149933,212,41.3,3884149927,56,Center,3884149935,213,0.2,,,,,,,764yxrb6zqxke8l61qjd4o3qh,S. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479564369,144,52,1,21,33,2f7gua216miwsfd83rgjsn4ap,1,12.7,68.1,2022-10-30T15:23:22.985Z,2022-10-30T15:23:23Z,,,,,,,,,,,,,,,,,,,,,,,,,5538ubmpq7ijg9s6fyt0qwglw,S. Winkler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479564653,145,1,1,21,42,2f7gua216miwsfd83rgjsn4ap,1,14.3,50.6,2022-10-30T15:23:32.313Z,2022-10-30T15:23:36Z,3884151821,56,Back,3884151819,123,,3884151827,141,32.1,3884151833,213,5.1,3884151831,212,13.7,3884151823,140,19.5,,,,,,,5538ubmpq7ijg9s6fyt0qwglw,S. Winkler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479564693,146,1,1,21,46,2f7gua216miwsfd83rgjsn4ap,1,17,31.2,2022-10-30T15:23:36.240Z,2022-10-30T15:23:38Z,3884152053,213,1.9,3884152043,141,50.9,3884152041,140,13.2,3884152047,212,14.0,3884152039,56,Back,,,,,,,,,,57cbneelzdjmwvsk87sgq7omi,N. Räcke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479564757,147,1,1,21,48,2f7gua216miwsfd83rgjsn4ap,0,13.2,50.9,2022-10-30T15:23:37.865Z,2022-10-30T15:23:41Z,3884152403,1,,3884152391,155,,3884152397,141,73.9,3884152393,56,Center,3884152395,140,58.1,3884152401,213,0.3,3884152399,212,49.7,,,,5538ubmpq7ijg9s6fyt0qwglw,S. Winkler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479564777,256,49,1,21,51,dpp6fex0mdxsxhdct2qf66x5n,1,40.7,32.1,2022-10-30T15:23:41.364Z,2022-10-30T15:23:41Z,,,,,,,,,,,,,,,,,,,,,,,,,764yxrb6zqxke8l61qjd4o3qh,S. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479564857,257,1,1,21,53,dpp6fex0mdxsxhdct2qf66x5n,1,42.5,36.6,2022-10-30T15:23:43.172Z,2022-10-30T15:23:45Z,3884152901,56,Center,3884152907,212,15.0,3884152905,141,50.0,3884152909,213,0.7,3884152903,140,53.8,,,,,,,,,,764yxrb6zqxke8l61qjd4o3qh,S. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479564935,258,1,1,21,55,dpp6fex0mdxsxhdct2qf66x5n,1,46.3,56.6,2022-10-30T15:23:45.636Z,2022-10-30T15:23:50Z,3884153371,140,58.4,3884153377,213,0.8,3884153375,212,17.5,3884153373,141,74.4,3884153369,56,Center,,,,,,,,,,eyqhxpni376pocsunribu1jv9,E. Senß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479565003,259,1,1,22,0,dpp6fex0mdxsxhdct2qf66x5n,1,57,75,2022-10-30T15:23:50.020Z,2022-10-30T15:23:53Z,3884153807,56,Back,3884153813,212,19.8,3884153815,213,3.0,3884153809,140,38.4,3884153811,141,79.9,,,,,,,,,,2h5t74e8r147rzbett9on72sp,A. Emmerling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479565047,260,1,1,22,3,dpp6fex0mdxsxhdct2qf66x5n,1,39.2,76.4,2022-10-30T15:23:53.060Z,2022-10-30T15:23:55Z,3884154061,141,60.9,3884154059,140,28.7,3884154065,213,3.9,3884154057,56,Back,3884154063,212,15.3,,,,,,,,,,1aarhrn1ncv5mi54thh5d045w,C. Fröhlich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479565109,261,1,1,22,6,dpp6fex0mdxsxhdct2qf66x5n,1,27.8,57.2,2022-10-30T15:23:55.892Z,2022-10-30T15:23:59Z,3884154417,141,35.7,3884154409,56,Back,3884154427,213,5.6,3884154421,212,23.0,3884154413,140,44.7,,,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479565171,262,1,1,22,9,dpp6fex0mdxsxhdct2qf66x5n,1,37.5,34.9,2022-10-30T15:23:59.203Z,2022-10-30T15:24:01Z,3884154781,213,3.8,3884154777,212,12.5,3884154767,56,Back,3884154775,141,23.1,3884154773,140,28.4,,,,,,,,,,46wf8el37rvruhacvvbv38z1m,J. Wirtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479565249,263,1,1,22,11,dpp6fex0mdxsxhdct2qf66x5n,1,26.7,27.7,2022-10-30T15:24:01.571Z,2022-10-30T15:24:04Z,3884155163,140,12.0,3884155165,141,42.7,3884155173,213,2.6,3884155171,212,18.5,3884155161,56,Back,,,,,,,,,,764yxrb6zqxke8l61qjd4o3qh,S. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479565375,264,1,1,22,14,dpp6fex0mdxsxhdct2qf66x5n,1,12,42.7,2022-10-30T15:24:04.292Z,2022-10-30T15:24:10Z,3884155841,141,24.1,3884155835,157,,3884155847,1,,3884155839,140,38.2,3884155843,212,30.3,3884155845,213,5.9,3884155837,56,Back,,,,q4va8vnwzmwtdo6qymq4ywgl,F. Repohl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479565381,265,61,1,22,20,dpp6fex0mdxsxhdct2qf66x5n,1,38.2,24.1,2022-10-30T15:24:09.940Z,2022-10-30T15:24:10Z,3884155873,56,Back,,,,,,,,,,,,,,,,,,,,,,46wf8el37rvruhacvvbv38z1m,J. Wirtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
