id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/8/value,qualifier/9/value,assist,qualifier/10/value,qualifier/12/value,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/15/value
2458581483,7,2,1,4,32,agjf3593kdfob1fl43rlt2b6c,1,68.4,64.8,2022-09-11T10:35:26.411Z,2022-09-11T11:21:01Z,3772708573,56,Center,3772708575,140,82.1,3772708577,141,61.2,3772708571,7,horxq0sb7c6929i7mc6ctuqd,,,,,,,,,,,,,cv7zl2omdyscmzg77ac8nic45,Y. Rincón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458602037,344,55,1,4,32,bcuj94typp0ykv77ijp9wpsve,1,19.4,55.5,2022-09-11T10:35:26.412Z,2022-09-11T11:29:47Z,,,,,,,,,,,,,,,,,,,,,,,,,a5unceohcp7m8mrrso11uipqt,K. Konat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458581501,5,43,1,4,38,bcuj94typp0ykv77ijp9wpsve,1,0,0,2022-09-11T10:35:31.982Z,2022-09-11T11:20:16Z,3772708649,56,Back,3772708651,346,0,3772811863,144,5,,,,,,,,,,,,,,,,ifp26xl8pzgarz05vnfjv3yt,F. Rizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458581613,6,1,1,4,49,bcuj94typp0ykv77ijp9wpsve,1,4.1,44.8,2022-09-11T10:35:43.357Z,2022-09-11T11:20:57Z,3772709229,213,5.3,3772709225,141,22.1,3772709221,56,Back,3772812259,5,,3772812261,152,,3772709223,140,13.1,3772709227,212,18.1,,,,c6wbavw0v5bxajsd2xz7qg1d5,S. Cetinja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458581671,7,1,1,4,55,bcuj94typp0ykv77ijp9wpsve,1,11.9,18.6,2022-09-11T10:35:48.813Z,2022-09-11T10:35:58Z,3772709507,213,6.0,3772709501,140,40.4,3772709499,56,Back,3772709505,212,31.1,3772709503,141,6.4,,,,,,,,,,ifp26xl8pzgarz05vnfjv3yt,F. Rizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458581673,8,61,1,4,59,bcuj94typp0ykv77ijp9wpsve,0,39,3.2,2022-09-11T10:35:53.421Z,2022-09-11T10:35:53Z,3772709519,56,Back,,,,,,,,,,,,,,,,,,,,,,bkyl1g1z7xenlu0augv7717u1,V. Di Giammarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458581753,8,5,1,5,0,agjf3593kdfob1fl43rlt2b6c,1,58,101.3,2022-09-11T10:35:53.933Z,2022-09-11T11:31:17Z,3772709877,347,,3772709875,56,Left,3772709917,233,9,,,,,,,,,,,,,,,,6bxufdsghl0f3r4jilcbo26eh,S. Baldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458581679,9,5,1,5,0,bcuj94typp0ykv77ijp9wpsve,0,42,-1.3,2022-09-11T10:35:53.933Z,2022-09-11T10:36:08Z,3772709541,56,Back,3772709943,233,8,3772709543,347,,,,,,,,,,,,,,,,,bkyl1g1z7xenlu0augv7717u1,V. Di Giammarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458581849,9,1,1,5,21,agjf3593kdfob1fl43rlt2b6c,1,53.2,100,2022-09-11T10:36:14.851Z,2022-09-11T10:36:18Z,3772710353,56,Left,3772710361,213,5.7,3772710357,141,88.6,3772710355,140,67.7,3772710359,212,17.7,3772710351,107,,,,,,,,23l4wxjftfctry8qgxh71zhm1,E. Oliviero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458581865,10,1,1,5,24,agjf3593kdfob1fl43rlt2b6c,0,67.6,88.1,2022-09-11T10:36:18.002Z,2022-09-11T10:36:28Z,3772710765,233,11,3772710417,213,0.5,3772710409,56,Left,3772710769,286,,3772710413,141,89.3,3772710411,140,69.2,3772710763,236,,3772710415,212,1.9,4xzg2jjtxvjoic1c8ohzsumdx,R. Cuschieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458581903,11,74,1,5,24,bcuj94typp0ykv77ijp9wpsve,1,33.3,8.3,2022-09-11T10:36:18.003Z,2022-09-11T11:18:24Z,3772710775,233,10,3772710579,285,,3772710577,56,Back,,,,,,,,,,,,,,,,1zq3xp6uas4qe3jv0huphuzmd,A. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458581875,11,50,1,5,26,agjf3593kdfob1fl43rlt2b6c,1,67.4,90.5,2022-09-11T10:36:20.147Z,2022-09-11T10:36:22Z,3772710445,286,,3772710443,56,Left,3772710537,233,10,,,,,,,,,,,,,,,,4xzg2jjtxvjoic1c8ohzsumdx,R. Cuschieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458581891,10,7,1,5,26,bcuj94typp0ykv77ijp9wpsve,0,32.6,9.5,2022-09-11T10:36:20.148Z,2022-09-11T10:36:21Z,3772710523,233,11,3772710513,285,,3772710511,56,Back,,,,,,,,,,,,,,,,bkyl1g1z7xenlu0augv7717u1,V. Di Giammarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458581971,12,5,1,5,29,agjf3593kdfob1fl43rlt2b6c,1,65.7,101.2,2022-09-11T10:36:22.818Z,2022-09-11T10:36:32Z,3772710877,56,Left,3772710879,347,,3772710889,233,12,,,,,,,,,,,,,,,,4xzg2jjtxvjoic1c8ohzsumdx,R. Cuschieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458581907,12,5,1,5,29,bcuj94typp0ykv77ijp9wpsve,0,34.3,-1.2,2022-09-11T10:36:22.818Z,2022-09-11T11:31:17Z,3772710599,56,Back,3772710897,233,12,3772710601,347,,,,,,,,,,,,,,,,,1zq3xp6uas4qe3jv0huphuzmd,A. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458581983,13,1,1,5,37,agjf3593kdfob1fl43rlt2b6c,1,67.5,100,2022-09-11T10:36:31.691Z,2022-09-11T10:36:33Z,3772710955,1,,3772710949,141,75.9,3772710951,212,31.0,3772710945,56,Center,3772710947,140,91.7,3772710953,213,5.7,3772710943,107,,,,,23l4wxjftfctry8qgxh71zhm1,E. Oliviero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458581997,14,1,1,5,39,agjf3593kdfob1fl43rlt2b6c,1,91.7,75.9,2022-09-11T10:36:33.323Z,2022-09-11T12:43:30Z,3772711007,141,66.0,3772711005,140,80.9,3772711011,213,3.7,3772711003,56,Center,3772711009,212,13.2,,,,,,,,,,ej5p7l0mua55bqhzjbybejwet,A. Tampieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458582027,15,1,1,5,41,agjf3593kdfob1fl43rlt2b6c,1,80.3,57.5,2022-09-11T10:36:34.961Z,2022-09-11T10:36:38Z,3772711171,213,4.7,3772711165,140,80.7,3772711169,212,16.1,3772711163,56,Center,3772711167,141,33.9,,,,,,,,,,4jwotvqswss201ptdipai5rkl,D. Čonč,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458582035,16,1,1,5,44,agjf3593kdfob1fl43rlt2b6c,1,67.1,51.2,2022-09-11T10:36:38.226Z,2022-09-11T10:36:40Z,3772711223,56,Center,3772711231,213,0.4,3772711227,141,58.7,3772711225,140,80.2,3772711229,212,14.7,,,,,,,,,,4xzg2jjtxvjoic1c8ohzsumdx,R. Cuschieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458582057,17,1,1,5,46,agjf3593kdfob1fl43rlt2b6c,1,80.2,58.7,2022-09-11T10:36:39.922Z,2022-09-11T10:36:42Z,3772711363,141,46.7,3772711359,56,Center,3772711365,212,8.5,3772711361,140,82.4,3772711367,213,5.0,,,,,,,,,,cbozn7nychmtwwwkrxae2ga21,K. Gago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458582065,18,50,1,5,47,agjf3593kdfob1fl43rlt2b6c,1,80.1,57.2,2022-09-11T10:36:41.580Z,2022-09-11T10:36:44Z,3772711405,56,Center,3772711439,233,13,3772711407,286,,,,,,,,,,,,,,,,,horxq0sb7c6929i7mc6ctuqd,S. Tarenzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458582049,13,7,1,5,47,bcuj94typp0ykv77ijp9wpsve,0,19.9,42.8,2022-09-11T10:36:41.581Z,2022-09-11T10:36:43Z,3772711335,285,,3772711435,233,18,3772711333,56,Back,,,,,,,,,,,,,,,,7o8xh2r55xb1yiz5gjvnp0rmx,Taty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458582101,19,61,1,5,53,agjf3593kdfob1fl43rlt2b6c,0,80.2,66,2022-09-11T10:36:46.986Z,2022-09-11T10:36:47Z,3772711567,56,Center,,,,,,,,,,,,,,,,,,,,,,6bxufdsghl0f3r4jilcbo26eh,S. Baldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458582131,14,12,1,5,54,bcuj94typp0ykv77ijp9wpsve,1,13.3,32.4,2022-09-11T10:36:47.837Z,2022-09-11T10:36:52Z,3772711755,140,27.6,3772711753,56,Back,3772711759,212,22.9,3772711761,213,5.4,3772711757,141,7.0,,,,,,,,,,c5ze370ixl09ccy818f92jkk5,Z. Ferrario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458582133,15,49,1,5,58,bcuj94typp0ykv77ijp9wpsve,1,32.2,11,2022-09-11T10:36:52.381Z,2022-09-11T10:36:52Z,,,,,,,,,,,,,,,,,,,,,,,,,1zq3xp6uas4qe3jv0huphuzmd,A. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458582145,16,1,1,5,58,bcuj94typp0ykv77ijp9wpsve,1,32.3,11,2022-09-11T10:36:52.557Z,2022-09-11T10:36:54Z,3772711837,140,33.0,3772711841,212,12.2,3772711839,141,28.9,3772711835,56,Back,3772711843,213,1.5,,,,,,,,,,1zq3xp6uas4qe3jv0huphuzmd,A. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458582161,17,1,1,6,0,bcuj94typp0ykv77ijp9wpsve,1,33,30.6,2022-09-11T10:36:54.077Z,2022-09-11T10:36:56Z,3772711947,213,1.3,3772711941,140,34.6,3772711945,212,6.8,3772711939,56,Back,3772711943,141,40.3,,,,,,,,,,bkyl1g1z7xenlu0augv7717u1,V. Di Giammarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458582165,18,4,1,6,2,bcuj94typp0ykv77ijp9wpsve,1,38.8,42.3,2022-09-11T10:36:55.820Z,2022-09-11T10:36:58Z,3772711973,56,Back,3772712037,233,20,3772711977,265,,3772711975,152,,3772711979,286,,3772711971,13,,,,,,,,7o8xh2r55xb1yiz5gjvnp0rmx,Taty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458582177,20,4,1,6,2,agjf3593kdfob1fl43rlt2b6c,0,61.2,57.7,2022-09-11T10:36:55.821Z,2022-09-11T10:36:58Z,3772712041,233,18,3772712017,152,,3772712013,13,,3772712021,285,,3772712015,56,Center,3772712019,265,,,,,,,,s7husj5h842pazt5crezfbe2,M. Giordano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458582333,19,1,1,6,21,bcuj94typp0ykv77ijp9wpsve,1,36.6,41.9,2022-09-11T10:37:15.580Z,2022-09-11T10:37:17Z,3772712693,56,Right,3772712701,213,5.5,3772712697,141,7.0,3772712695,140,57.4,3772712703,1,,3772712699,212,32.3,3772712691,152,,3772712689,5,,c5ze370ixl09ccy818f92jkk5,Z. Ferrario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458582345,20,1,1,6,23,bcuj94typp0ykv77ijp9wpsve,1,57.4,7,2022-09-11T10:37:16.908Z,2022-09-11T10:37:18Z,3772712755,213,2.2,3772712749,141,27.7,3772712753,212,17.3,3772712747,140,47.8,3772712743,56,Back,,,,,,,,,,bkyl1g1z7xenlu0augv7717u1,V. Di Giammarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458582357,21,1,1,6,24,bcuj94typp0ykv77ijp9wpsve,0,47.8,27.7,2022-09-11T10:37:18.285Z,2022-09-11T10:37:20Z,3772712811,140,78.6,3772712819,1,,3772712815,212,32.4,3772712807,155,,3772712817,213,6.2,3772712809,56,Center,3772712813,141,24.3,,,,c5ze370ixl09ccy818f92jkk5,Z. Ferrario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458582375,21,1,1,6,26,agjf3593kdfob1fl43rlt2b6c,1,30,74.5,2022-09-11T10:37:19.922Z,2022-09-11T10:37:21Z,3772712959,141,92.6,3772712963,213,0.7,3772712955,56,Back,3772712957,140,43.7,3772712961,212,18.9,3772712953,3,,,,,,,,9m7xcfi5h3tshdrsckkausm39,G. Spinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458582383,22,49,1,6,28,agjf3593kdfob1fl43rlt2b6c,1,43.7,92.6,2022-09-11T10:37:21.802Z,2022-09-11T10:37:22Z,,,,,,,,,,,,,,,,,,,,,,,,,23l4wxjftfctry8qgxh71zhm1,E. Oliviero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458582389,23,50,1,6,29,agjf3593kdfob1fl43rlt2b6c,1,43.6,76.2,2022-09-11T10:37:22.986Z,2022-09-11T10:37:25Z,3772713001,56,Back,3772713129,233,22,3772713003,286,,,,,,,,,,,,,,,,,23l4wxjftfctry8qgxh71zhm1,E. Oliviero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458582407,22,7,1,6,29,bcuj94typp0ykv77ijp9wpsve,1,56.4,23.8,2022-09-11T10:37:22.987Z,2022-09-11T10:37:25Z,3772713067,56,Center,3772713069,285,,3772713093,233,23,,,,,,,,,,,,,,,,7o8xh2r55xb1yiz5gjvnp0rmx,Taty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458582409,23,49,1,6,31,bcuj94typp0ykv77ijp9wpsve,1,63.1,22.4,2022-09-11T10:37:25.068Z,2022-09-11T10:37:25Z,,,,,,,,,,,,,,,,,,,,,,,,,bkyl1g1z7xenlu0augv7717u1,V. Di Giammarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458582471,24,1,1,6,31,bcuj94typp0ykv77ijp9wpsve,1,63.1,22.4,2022-09-11T10:37:25.469Z,2022-09-11T10:37:32Z,3772713349,56,Right,3772713357,212,23.7,3772713359,213,5.9,3772713353,140,83.7,3772713355,141,8.2,,,,,,,,,,bkyl1g1z7xenlu0augv7717u1,V. Di Giammarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458582487,25,1,1,6,38,bcuj94typp0ykv77ijp9wpsve,1,88.9,10.9,2022-09-11T10:37:32.604Z,2022-09-11T10:37:34Z,3772713451,213,5.7,3772713449,212,7.8,3772713443,56,Right,3772713445,140,95.3,3772713447,141,5.0,,,,,,,,,,1zq3xp6uas4qe3jv0huphuzmd,A. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458582497,26,1,1,6,40,bcuj94typp0ykv77ijp9wpsve,0,95.3,5,2022-09-11T10:37:33.948Z,2022-09-11T10:37:36Z,3772713487,2,,3772713493,140,95.1,3772713497,212,25.9,3772713627,233,24,3772713495,141,43.1,3772713499,213,1.6,3772713489,155,,3772713491,56,Center,dejb47luo9o523wl9fm9yncgl,D. Novellino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458582507,24,11,1,6,42,agjf3593kdfob1fl43rlt2b6c,1,2.2,51.8,2022-09-11T10:37:35.890Z,2022-09-11T10:37:37Z,3772713537,88,,3772713535,56,Back,3772713635,233,26,,,,,,,,,,,,,,,,ej5p7l0mua55bqhzjbybejwet,A. Tampieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458582701,25,1,1,6,58,agjf3593kdfob1fl43rlt2b6c,0,12.8,46.1,2022-09-11T10:37:51.905Z,2022-09-11T10:37:57Z,3772714511,140,66.7,3772714519,1,,3772714515,212,57.6,3772714507,199,,3772714517,213,6.1,3772714509,56,Center,3772714513,141,30.6,,,,ej5p7l0mua55bqhzjbybejwet,A. Tampieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458582717,27,44,1,7,2,bcuj94typp0ykv77ijp9wpsve,1,35.3,64.4,2022-09-11T10:37:56.528Z,2022-09-11T10:37:58Z,3772714583,285,,3772714579,56,Back,3772714601,233,26,,,,,,,,,,,,,,,,a5unceohcp7m8mrrso11uipqt,K. Konat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458582709,26,44,1,7,2,agjf3593kdfob1fl43rlt2b6c,0,64.7,35.6,2022-09-11T10:37:56.529Z,2022-09-11T10:37:59Z,3772714607,233,27,3772714549,286,,3772714547,56,Center,,,,,,,,,,,,,,,,cbozn7nychmtwwwkrxae2ga21,K. Gago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458582725,28,1,1,7,4,bcuj94typp0ykv77ijp9wpsve,0,37.4,59,2022-09-11T10:37:58.508Z,2022-09-11T10:38:00Z,3772714621,56,Back,3772714627,212,19.0,3772714629,213,5.4,3772714623,140,48.9,3772714619,3,,3772714625,141,37.4,,,,,,,a5unceohcp7m8mrrso11uipqt,K. Konat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458582753,27,1,1,7,4,agjf3593kdfob1fl43rlt2b6c,1,49.3,70.5,2022-09-11T10:37:58.521Z,2022-09-11T10:38:02Z,3772714709,56,Back,3772714717,213,4.6,3772714711,140,47.7,3772714715,212,12.6,3772714713,141,52.2,,,,,,,,,,4xzg2jjtxvjoic1c8ohzsumdx,R. Cuschieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458582765,28,1,1,7,8,agjf3593kdfob1fl43rlt2b6c,1,48.6,50.6,2022-09-11T10:38:01.874Z,2022-09-11T10:38:03Z,3772714763,141,82.7,3772714759,140,55.7,3772714767,212,23.1,3772714769,213,1.2,3772714757,56,Left,,,,,,,,,,cv7zl2omdyscmzg77ac8nic45,Y. Rincón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458582803,29,1,1,7,9,agjf3593kdfob1fl43rlt2b6c,1,58.8,84.1,2022-09-11T10:38:03.601Z,2022-09-11T10:38:08Z,3772714943,212,31.7,3772714939,140,88.9,3772714945,213,0.1,3772714935,56,Left,3772714941,141,88.1,,,,,,,,,,23l4wxjftfctry8qgxh71zhm1,E. Oliviero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
