id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/14/value,keyPass,qualifier/16/id,qualifier/16/qualifierId
2461878907,8,1,1,0,8,acpt3r9i7hburdteruzc31u96,1,79.1,91.2,2022-09-18T12:32:27.061Z,2022-09-18T12:32:28Z,3790201135,141,92.0,3790201101,56,Left,3790201137,212,5.9,3790201139,213,3.0,3790201103,140,73.5,,,,,,,,,,di3hdoveoiv3nwroamxgxd3o5,C. Grimshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461878967,9,1,1,0,10,acpt3r9i7hburdteruzc31u96,1,71.9,92.6,2022-09-18T12:32:28.789Z,2022-09-18T12:32:33Z,3790201427,213,3.2,3790201425,212,8.4,3790201421,140,63.9,3790201423,141,92.3,3790201417,56,Left,,,,,,,,,,3f3c49bl4331k4nrrhvq6fu8l,K. Dubcová,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461879057,10,1,1,0,15,acpt3r9i7hburdteruzc31u96,1,57.5,90.6,2022-09-18T12:32:33.501Z,2022-09-18T12:32:39Z,3790201923,56,Back,3790201927,141,39.5,3790201929,212,36.8,3790201925,140,45.9,3790201931,213,4.4,3790201933,1,,,,,,,,adixpvw9dh994g3pcxqp4aimt,L. Tucceri Cimini,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461879113,11,1,1,0,20,acpt3r9i7hburdteruzc31u96,1,45.5,11.3,2022-09-18T12:32:39.237Z,2022-09-18T12:32:42Z,3790202239,56,Back,3790202247,213,1.9,3790202245,212,19.3,3790202241,140,38.8,3790202243,141,37.7,,,,,,,,,,2nyteuqhg3tvltcdjmivfoyqx,G. Árnadóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461879197,12,1,1,0,24,acpt3r9i7hburdteruzc31u96,1,38.2,41.2,2022-09-18T12:32:42.501Z,2022-09-18T12:32:48Z,3790202705,212,18.8,3790202701,140,40.0,3790202703,141,68.7,3790202699,56,Back,3790202707,213,1.5,,,,,,,,,,5zfwazpzlcnm9r7621wefv8ph,L. Fusetti,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461879223,13,1,1,0,29,acpt3r9i7hburdteruzc31u96,0,53.7,73.9,2022-09-18T12:32:48.101Z,2022-09-18T12:32:49Z,3790202855,213,0.1,3790202839,56,Center,3790202849,140,67.6,3790202851,141,76.9,3790202853,212,14.7,,,,,,,,,,cobqvig9w519u0pu924u49045,M. Mesjasz,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461879269,5,1,1,0,31,7jaarwfaeewpo3vnfvhc2c665,0,29.1,18.9,2022-09-18T12:32:49.625Z,2022-09-18T12:32:50Z,3790203071,213,0.6,3790203067,141,29.5,3790203069,212,13.4,3790203063,56,Back,3790203061,3,,3790203065,140,39.9,,,,,,,9ihxuqs1v194z96ytkbr6tot1,D. Philtjens,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461879301,14,61,1,0,33,acpt3r9i7hburdteruzc31u96,0,60.8,72.1,2022-09-18T12:32:51.901Z,2022-09-18T12:32:52Z,3790203189,56,Center,,,,,,,,,,,,,,,,,,,,,,3f3c49bl4331k4nrrhvq6fu8l,K. Dubcová,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461879347,6,1,1,0,35,7jaarwfaeewpo3vnfvhc2c665,0,35.9,49,2022-09-18T12:32:53.832Z,2022-09-18T12:32:54Z,3790203433,213,1.4,3790203425,141,64.3,3790203421,56,Back,3790203423,140,38.0,3790203429,212,10.6,,,,,,,,,,90hq4z2yaqtm03zefavqmf46h,A. Bragonzi,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461879381,15,49,1,0,37,acpt3r9i7hburdteruzc31u96,1,60,12.3,2022-09-18T12:32:56.301Z,2022-09-18T12:32:56Z,,,,,,,,,,,,,,,,,,,,,,,,,8qywmb7vw14hygvzliislo1xx,V. Bergamaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461879447,16,1,1,0,38,acpt3r9i7hburdteruzc31u96,1,60,12.3,2022-09-18T12:32:56.606Z,2022-09-18T12:32:59Z,3790203909,212,18.7,3790203907,141,24.9,3790203905,140,44.2,3790203903,56,Back,3790203911,213,2.7,,,,,,,,,,8qywmb7vw14hygvzliislo1xx,V. Bergamaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461879469,17,1,1,0,41,acpt3r9i7hburdteruzc31u96,1,42.2,26.8,2022-09-18T12:32:59.805Z,2022-09-18T12:33:01Z,3790203997,56,Back,3790203999,140,36.0,3790204003,212,20.5,3790204001,141,55.4,3790204005,213,1.9,,,,,,,,,,2nyteuqhg3tvltcdjmivfoyqx,G. Árnadóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461879519,18,1,1,0,42,acpt3r9i7hburdteruzc31u96,1,36.8,57.2,2022-09-18T12:33:01.101Z,2022-09-18T12:33:05Z,3790204245,56,Back,3790204253,213,1.2,3790204251,212,16.0,3790204249,141,79.3,3790204247,140,42.0,,,,,,,,,,5zfwazpzlcnm9r7621wefv8ph,L. Fusetti,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461879553,19,1,1,0,46,acpt3r9i7hburdteruzc31u96,1,62,85.1,2022-09-18T12:33:05.437Z,2022-09-18T12:33:08Z,3790204457,141,70.6,3790204459,212,10.7,3790204461,213,5.1,3790204453,56,Center,3790204455,140,66.0,,,,,,,,,,cobqvig9w519u0pu924u49045,M. Mesjasz,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461879581,20,1,1,0,49,acpt3r9i7hburdteruzc31u96,0,69.5,60.9,2022-09-18T12:33:08.134Z,2022-09-18T12:33:09Z,3790204589,212,25.5,3790204587,141,23.7,3790204583,56,Center,3790204585,140,72.8,3790204591,213,4.8,,,,,,,,,,2l1m95m3ub9ptm0f7no1ylxw5,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461879619,7,1,1,0,53,7jaarwfaeewpo3vnfvhc2c665,0,21.8,79.6,2022-09-18T12:33:11.785Z,2022-09-18T12:33:12Z,3790204791,56,Back,3790204795,141,71.8,3790204799,212,21.3,3790204803,213,6.0,3790204793,140,41.4,,,,,,,,,,9ihxuqs1v194z96ytkbr6tot1,D. Philtjens,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461879697,21,1,1,0,54,acpt3r9i7hburdteruzc31u96,1,58.8,22.2,2022-09-18T12:33:13.463Z,2022-09-18T12:33:17Z,3790205169,140,97.1,3790205167,56,Left,3790205159,155,,3790205177,1,,3790205163,196,,3790205173,212,57.5,3790205171,141,82.7,3790205175,213,0.8,2nyteuqhg3tvltcdjmivfoyqx,G. Árnadóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461879797,22,1,1,0,58,acpt3r9i7hburdteruzc31u96,1,97.2,82.7,2022-09-18T12:33:17.086Z,2022-09-18T12:33:48Z,3790205693,212,20.4,3790207911,210,16,3790207915,22,,3790205689,140,97.0,3790207913,154,,3790205691,141,52.7,3790205695,213,4.7,3790205679,2,,adixpvw9dh994g3pcxqp4aimt,L. Tucceri Cimini,1,3790205681,155,3790205685,56,Center,,,,,,,,,,,,,,,,,,,,,
2461879803,23,16,1,1,1,acpt3r9i7hburdteruzc31u96,1,97,52.7,2022-09-18T12:33:19.791Z,2022-09-18T12:33:49Z,3790206167,375,01:01.071,3790207969,102,47.4,3790206161,328,,3790206157,15,,3790207959,80,,3790206163,374,2022-09-18 13:33:19.572,3790207963,154,,3790207975,230,99.8,e14n0cktqewsx0a1q4kev326t,V. Vigilucci,,3790207971,103,3790205707,56,Center,7.0,3790205705,16,3790207977,231,50.7,3790207961,29,3790207965,55,22,3790207973,214,3790205703,22,,,,,,
2461880559,8,1,1,1,44,7jaarwfaeewpo3vnfvhc2c665,1,50.1,50.1,2022-09-18T12:34:02.858Z,2022-09-18T12:34:06Z,3790209209,140,36.6,3790209207,56,Back,3790209213,141,48.5,3790209217,212,14.2,3790209221,213,3.2,3790209225,279,G,,,,,,,90hq4z2yaqtm03zefavqmf46h,A. Bragonzi,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461880595,9,1,1,1,47,7jaarwfaeewpo3vnfvhc2c665,1,35.9,47.9,2022-09-18T12:34:05.946Z,2022-09-18T12:34:08Z,3790209431,141,10.9,3790209435,213,4.6,3790209433,212,25.5,3790209427,140,32.1,3790209423,56,Back,,,,,,,,,,8xmxzyft6jgirmjmtokysv9at,R. Jane,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461880617,10,1,1,1,50,7jaarwfaeewpo3vnfvhc2c665,1,32.7,11,2022-09-18T12:34:08.762Z,2022-09-18T12:34:10Z,3790209487,140,36.2,3790209489,141,32.1,3790209485,56,Back,3790209493,213,1.3,3790209491,212,14.8,,,,,,,,,,ae23upd2mq9lzptqvyydvfsh5,M. Filangeri,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461880669,11,1,1,1,51,7jaarwfaeewpo3vnfvhc2c665,1,36.2,32.1,2022-09-18T12:34:10.346Z,2022-09-18T12:34:14Z,3790209709,212,16.6,3790209707,141,48.7,3790209711,213,2.4,3790209703,56,Back,3790209705,140,24.6,,,,,,,,,,8xmxzyft6jgirmjmtokysv9at,R. Jane,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461880717,12,1,1,1,55,7jaarwfaeewpo3vnfvhc2c665,1,25.3,51,2022-09-18T12:34:14.394Z,2022-09-18T12:34:18Z,3790209955,140,31.0,3790209953,56,Back,3790209961,213,1.2,3790209957,141,75.3,3790209959,212,17.6,,,,,,,,,,bs7324p1bdh7ggv14x3f2x4ut,J. Nowak,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461880801,13,1,1,2,0,7jaarwfaeewpo3vnfvhc2c665,1,33.6,80.6,2022-09-18T12:34:18.810Z,2022-09-18T12:34:24Z,3790210333,140,31.0,3790210331,56,Back,3790210335,141,65.5,3790210337,212,10.6,3790210339,213,4.5,,,,,,,,,,duqwuxyvts7b8y171m2zjgfe1,C. Pleidrup,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461880853,14,1,1,2,5,7jaarwfaeewpo3vnfvhc2c665,1,31,65.2,2022-09-18T12:34:24.234Z,2022-09-18T12:34:27Z,3790210639,140,37.3,3790210643,212,15.1,3790210637,56,Back,3790210641,141,85.1,3790210645,213,1.1,,,,,,,,,,9ihxuqs1v194z96ytkbr6tot1,D. Philtjens,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461880985,15,1,1,2,8,7jaarwfaeewpo3vnfvhc2c665,1,38.4,83.6,2022-09-18T12:34:27.307Z,2022-09-18T12:34:34Z,3790211299,213,4.4,3790211297,212,16.3,3790211295,141,60.5,3790211291,56,Back,3790211293,140,34.1,,,,,,,,,,duqwuxyvts7b8y171m2zjgfe1,C. Pleidrup,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461881065,16,1,1,2,15,7jaarwfaeewpo3vnfvhc2c665,1,34.1,60.5,2022-09-18T12:34:33.963Z,2022-09-18T12:34:38Z,3790211673,56,Back,3790211679,140,38.1,3790211687,212,10.4,3790211689,213,1.2,3790211683,141,74.5,,,,,,,,,,9ihxuqs1v194z96ytkbr6tot1,D. Philtjens,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461881169,17,1,1,2,19,7jaarwfaeewpo3vnfvhc2c665,1,40.1,85.4,2022-09-18T12:34:37.851Z,2022-09-18T12:34:42Z,3790212205,213,6.0,3790212195,56,Center,3790212201,141,71.8,3790212191,155,,3790212203,212,30.8,3790212199,140,68.1,,,,,,,duqwuxyvts7b8y171m2zjgfe1,C. Pleidrup,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461881235,18,1,1,2,24,7jaarwfaeewpo3vnfvhc2c665,1,67.9,75,2022-09-18T12:34:42.571Z,2022-09-18T12:34:46Z,3790212513,213,0.8,3790212505,56,Left,3790212509,141,89.0,3790212511,212,13.6,3790212507,140,77.1,,,,,,,,,,90hq4z2yaqtm03zefavqmf46h,A. Bragonzi,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461881271,19,1,1,2,28,7jaarwfaeewpo3vnfvhc2c665,1,77.1,89,2022-09-18T12:34:46.539Z,2022-09-18T12:34:49Z,3790212659,56,Center,3790212667,213,4.0,3790212661,140,70.4,3790212665,212,11.0,3790212663,141,76.6,,,,,,,,,,8vylda616yxfy53t66o4ua162,M. Bellucci,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461881293,20,1,1,2,30,7jaarwfaeewpo3vnfvhc2c665,1,70,74.5,2022-09-18T12:34:48.796Z,2022-09-18T12:34:51Z,3790212795,213,5.9,3790212791,141,64.6,3790212793,212,18.2,3790212785,155,,3790212789,140,86.1,3790212787,56,Center,,,,,,,8xmxzyft6jgirmjmtokysv9at,R. Jane,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461881319,21,1,1,2,32,7jaarwfaeewpo3vnfvhc2c665,0,86.1,64.6,2022-09-18T12:34:51.131Z,2022-09-18T12:34:52Z,3790212937,56,Center,3790212955,213,0.1,3790212949,212,4.6,3790212945,141,65.2,3790212941,140,90.5,,,,,,,,,,90hq4z2yaqtm03zefavqmf46h,A. Bragonzi,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461881351,24,8,1,2,34,acpt3r9i7hburdteruzc31u96,1,14,32.4,2022-09-18T12:34:53.491Z,2022-09-18T12:35:01Z,3790213051,56,Back,,,,,,,,,,,,,,,,,,,,,,5zfwazpzlcnm9r7621wefv8ph,L. Fusetti,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461881381,25,49,1,2,37,acpt3r9i7hburdteruzc31u96,1,13.2,24.4,2022-09-18T12:34:56.089Z,2022-09-18T12:34:56Z,,,,,,,,,,,,,,,,,,,,,,,,,8qywmb7vw14hygvzliislo1xx,V. Bergamaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461881429,26,1,1,2,39,acpt3r9i7hburdteruzc31u96,0,8.7,9.3,2022-09-18T12:34:57.913Z,2022-09-18T12:35:06Z,3790213511,157,,3790213515,140,12.8,3790213519,212,4.3,3790213517,141,8.7,3790213513,56,Back,3790213523,1,,3790213521,213,6.2,,,,8qywmb7vw14hygvzliislo1xx,V. Bergamaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461881523,22,61,1,2,39,7jaarwfaeewpo3vnfvhc2c665,1,73.9,97.8,2022-09-18T12:34:58.454Z,2022-09-18T12:35:15Z,3790214003,56,Left,,,,,,,,,,,,,,,,,,,,,,9ihxuqs1v194z96ytkbr6tot1,D. Philtjens,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461881583,23,5,1,2,40,7jaarwfaeewpo3vnfvhc2c665,0,75.1,101.2,2022-09-18T12:34:58.811Z,2022-09-18T12:35:19Z,3790215327,233,27,3790214287,56,Left,3790214289,347,,,,,,,,,,,,,,,,,9ihxuqs1v194z96ytkbr6tot1,D. Philtjens,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461881433,27,5,1,2,40,acpt3r9i7hburdteruzc31u96,1,24.9,-1.2,2022-09-18T12:34:58.811Z,2022-09-18T12:52:52Z,3790215297,233,23,3790213539,56,Back,3790213541,347,,,,,,,,,,,,,,,,,8qywmb7vw14hygvzliislo1xx,V. Bergamaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461901361,138,1,1,2,41,acpt3r9i7hburdteruzc31u96,0,31.7,0,2022-09-18T12:34:59.819Z,2022-09-18T12:54:59Z,3790306833,212,5.2,3790306831,141,5.6,3790306835,213,1.5,3790314297,107,,3790306829,140,31.9,3790306827,56,Back,,,,,,,2nyteuqhg3tvltcdjmivfoyqx,G. Árnadóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461881945,28,79,1,3,9,acpt3r9i7hburdteruzc31u96,0,0,0,2022-09-18T12:35:27.655Z,2022-09-18T12:35:27Z,3790216155,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461885207,29,79,1,5,55,acpt3r9i7hburdteruzc31u96,1,0,0,2022-09-18T12:38:14.247Z,2022-09-18T12:38:14Z,3790231577,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461885353,24,5,1,5,57,7jaarwfaeewpo3vnfvhc2c665,1,67.8,-1,2022-09-18T12:38:15.564Z,2022-09-18T12:52:52Z,3790246199,233,55,3790232213,56,Right,3790232215,347,,,,,,,,,,,,,,,,,9ihxuqs1v194z96ytkbr6tot1,D. Philtjens,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461888343,55,5,1,5,57,acpt3r9i7hburdteruzc31u96,0,32.2,101,2022-09-18T12:38:15.564Z,2022-09-18T12:40:56Z,3790245913,56,Back,3790245917,347,,3790246229,233,24,,,,,,,,,,,,,,,,2l1m95m3ub9ptm0f7no1ylxw5,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461885413,25,1,1,6,4,7jaarwfaeewpo3vnfvhc2c665,0,71.4,0,2022-09-18T12:38:22.577Z,2022-09-18T12:38:25Z,3790232493,213,0.8,3790232483,56,Right,3790232489,212,18.3,3790232487,141,18.3,3790232485,140,83.8,3790232481,107,,,,,,,,ynp4teryxz8qxmby29s1muhh,G. Pondini,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461885433,30,1,1,6,7,acpt3r9i7hburdteruzc31u96,0,12.7,84.5,2022-09-18T12:38:25.736Z,2022-09-18T12:38:26Z,3790232559,56,Back,3790232561,140,16.5,3790232557,3,,3790232567,212,4.0,3790232563,141,85.0,3790232571,213,0.1,,,,,,,cobqvig9w519u0pu924u49045,M. Mesjasz,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461885483,31,49,1,6,9,acpt3r9i7hburdteruzc31u96,1,10.8,70.6,2022-09-18T12:38:28.015Z,2022-09-18T12:38:28Z,,,,,,,,,,,,,,,,,,,,,,,,,5zfwazpzlcnm9r7621wefv8ph,L. Fusetti,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461885491,32,1,1,6,9,acpt3r9i7hburdteruzc31u96,0,10.8,70.6,2022-09-18T12:38:28.225Z,2022-09-18T12:38:28Z,3790232795,212,14.3,3790232791,141,75.9,3790232797,213,0.3,3790232789,140,24.0,3790232787,56,Back,,,,,,,,,,5zfwazpzlcnm9r7621wefv8ph,L. Fusetti,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461885527,26,49,1,6,11,7jaarwfaeewpo3vnfvhc2c665,1,68.8,23.7,2022-09-18T12:38:30.481Z,2022-09-18T12:38:30Z,,,,,,,,,,,,,,,,,,,,,,,,,ynp4teryxz8qxmby29s1muhh,G. Pondini,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461885563,27,1,1,6,12,7jaarwfaeewpo3vnfvhc2c665,1,68.8,23.7,2022-09-18T12:38:30.931Z,2022-09-18T12:38:32Z,3790233123,213,1.1,3790233121,212,12.2,3790233115,56,Center,3790233119,141,39.8,3790233117,140,74.0,,,,,,,,,,ynp4teryxz8qxmby29s1muhh,G. Pondini,,,,,,,,,,,,,,,,,,,,,,,,,,,
