id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,assist,qualifier/11/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value
2512763455,6,1,1,0,16,7w2y7s7q5r1h1flz9y4sj6xka,1,30.1,39.2,2023-02-26T13:31:18.948Z,2023-02-26T13:31:23Z,4058851991,56,Back,4058851999,213,5.8,4058851995,141,24.3,4058851993,140,47.8,4058851997,212,21.2,,,,,,,,,,8aglulhb1aof871k1z7exuvo5,M. Rosucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512763461,7,4,1,0,19,7w2y7s7q5r1h1flz9y4sj6xka,1,44.6,21.2,2023-02-26T13:31:21.908Z,2023-02-26T13:31:32Z,4058852037,56,Back,4058852039,152,,4058852035,13,,4058852377,233,6,4058852041,265,,4058852043,286,,,,,,,,17zgb1iogatltsw1spnvyuuol,B. Bonansea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512763517,6,4,1,0,19,7pm0maqtof5rdc3ksumasw55g,0,55.4,78.8,2023-02-26T13:31:21.909Z,2023-02-26T13:31:26Z,4058852309,56,Center,4058852399,233,7,4058852313,265,,4058852307,13,,4058852315,285,,4058852311,152,,,,,,,,a5ysq9fe13ges96z29omy3gmh,B. Bardin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512763877,8,1,1,0,38,7w2y7s7q5r1h1flz9y4sj6xka,1,40.6,13.2,2023-02-26T13:31:41.043Z,2023-02-26T13:31:45Z,4058853867,56,Center,4058853863,5,,4058853869,140,53.0,4058853865,152,,4058853875,213,0.4,4058853871,141,21.5,4058853873,212,14.2,,,,8aglulhb1aof871k1z7exuvo5,M. Rosucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512763895,9,1,1,0,43,7w2y7s7q5r1h1flz9y4sj6xka,1,53,21.5,2023-02-26T13:31:45.380Z,2023-02-26T13:31:47Z,4058853961,213,3.8,4058853957,141,10.1,4058853953,56,Back,4058853959,212,12.6,4058853955,140,43.6,,,,,,,,,,8gowfvsn9a69nyzppubue2d3p,S. Junge Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512763911,10,1,1,0,44,7w2y7s7q5r1h1flz9y4sj6xka,0,43.7,9.8,2023-02-26T13:31:47.092Z,2023-02-26T13:31:48Z,4058854041,140,68.7,4058854045,212,27.6,4058854049,213,0.3,4058854043,141,22.5,4058854039,56,Center,4058854037,155,,,,,,,,8aglulhb1aof871k1z7exuvo5,M. Rosucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512763951,7,1,1,0,45,7pm0maqtof5rdc3ksumasw55g,1,31.9,71.8,2023-02-26T13:31:48.254Z,2023-02-26T13:31:51Z,4058854247,155,,4058854253,141,71.2,4058854251,140,45.3,4058854255,212,14.1,4058854249,56,Back,4058854257,213,6.3,,,,,,,7hjudlzsedzdtoh1mujgqj3yt,E. Santoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512763955,8,49,1,0,48,7pm0maqtof5rdc3ksumasw55g,1,47.3,71.1,2023-02-26T13:31:51.326Z,2023-02-26T13:31:51Z,,,,,,,,,,,,,,,,,,,,,,,,,5dnoofqsczzkdqrdmj661d239,Paloma Lázaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512763969,9,3,1,0,49,7pm0maqtof5rdc3ksumasw55g,1,50.4,71,2023-02-26T13:31:52.100Z,2023-02-26T13:31:53Z,4058854311,56,Center,4058854313,286,,4058854353,233,11,,,,,,,,,,,,,,,,5dnoofqsczzkdqrdmj661d239,Paloma Lázaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512763965,11,45,1,0,49,7w2y7s7q5r1h1flz9y4sj6xka,0,49.6,29,2023-02-26T13:31:52.100Z,2023-02-26T13:31:53Z,4058854305,56,Back,4058854307,285,,4058854369,233,9,,,,,,,,,,,,,,,,8gowfvsn9a69nyzppubue2d3p,S. Junge Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512763991,10,1,1,0,50,7pm0maqtof5rdc3ksumasw55g,0,55.6,69.3,2023-02-26T13:31:53.110Z,2023-02-26T13:32:09Z,4058854427,213,5.8,4058854419,56,Center,4058854425,212,26.5,4058854421,140,78.2,4058854423,141,51.9,,,,,,,,,,5dnoofqsczzkdqrdmj661d239,Paloma Lázaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512763997,11,43,1,0,52,7pm0maqtof5rdc3ksumasw55g,1,0,0,2023-02-26T13:31:55.198Z,2023-02-26T13:32:08Z,4058855209,144,61,4058854445,56,Center,,,,,,,,,,,,,,,,,,,5nljieat47whdahci7pz82tjo,M. Corbin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512764047,12,1,1,0,54,7w2y7s7q5r1h1flz9y4sj6xka,1,22,69.7,2023-02-26T13:31:56.436Z,2023-02-26T13:31:59Z,4058854687,140,6.7,4058854691,212,18.2,4058854685,56,Back,4058854689,141,57.0,4058854693,213,3.6,,,,,,,,,,3ypl97rrz80zb454kq039yuol,C. Salvai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512764155,13,1,1,0,57,7w2y7s7q5r1h1flz9y4sj6xka,1,5.5,47.3,2023-02-26T13:31:59.700Z,2023-02-26T13:32:08Z,4058855227,141,18.0,4058855231,213,4.9,4058855225,140,9.5,4058855229,212,20.4,4058855223,56,Back,,,,,,,,,,czmpp6e2oo276u9prac16le51,P. Peyraud-Magnin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512764255,14,1,1,1,6,7w2y7s7q5r1h1flz9y4sj6xka,1,19.4,12.5,2023-02-26T13:32:08.675Z,2023-02-26T13:32:15Z,4058855723,141,43.3,4058855715,56,Back,4058855731,213,1.8,4058855717,140,14.4,4058855727,212,21.6,,,,,,,,,,8aglulhb1aof871k1z7exuvo5,M. Rosucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512764313,15,1,1,1,13,7w2y7s7q5r1h1flz9y4sj6xka,1,19.4,54.9,2023-02-26T13:32:15.412Z,2023-02-26T13:32:19Z,4058856035,213,1.0,4058856031,141,81.4,4058856027,56,Back,4058856033,212,20.9,4058856029,140,29.4,,,,,,,,,,3qnkvefimj0i4kl78jucipnf9,L. Sembrant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512764363,16,1,1,1,17,7w2y7s7q5r1h1flz9y4sj6xka,1,29.9,81.7,2023-02-26T13:32:19.491Z,2023-02-26T13:32:22Z,4058856227,212,18.6,4058856229,213,0.6,4058856225,141,96.0,4058856221,56,Back,4058856223,140,45.0,,,,,,,,,,89l4376fhyf32a6tdjou6zqw9,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512764389,17,1,1,1,20,7w2y7s7q5r1h1flz9y4sj6xka,1,45,96,2023-02-26T13:32:22.370Z,2023-02-26T13:32:25Z,4058856329,56,Left,4058856335,212,24.8,4058856331,140,68.2,4058856333,141,89.1,4058856337,213,6.1,,,,,,,,,,3ypl97rrz80zb454kq039yuol,C. Salvai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512764449,18,1,1,1,22,7w2y7s7q5r1h1flz9y4sj6xka,1,68.5,89.1,2023-02-26T13:32:25.187Z,2023-02-26T13:32:30Z,4058856547,213,3.1,4058856543,141,90.5,4058856541,140,54.6,4058856545,212,14.6,4058856539,56,Left,,,,,,,,,,6dmnxn0v7tcrwtd6hm2jaf6j9,L. Beerensteyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512764463,19,1,1,1,28,7w2y7s7q5r1h1flz9y4sj6xka,1,54.6,87.8,2023-02-26T13:32:30.834Z,2023-02-26T13:32:32Z,4058856587,212,14.1,4058856583,140,58.7,4058856581,56,Center,4058856589,213,5.0,4058856585,141,68.1,,,,,,,,,,89l4376fhyf32a6tdjou6zqw9,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512764509,20,1,1,1,30,7w2y7s7q5r1h1flz9y4sj6xka,1,59.2,60.3,2023-02-26T13:32:32.387Z,2023-02-26T13:32:48Z,4058856821,140,76.5,4058856829,213,5.6,4058856819,56,Center,4058856825,212,23.4,4058857833,210,15,4058856823,141,38.5,,,,,,,8gowfvsn9a69nyzppubue2d3p,S. Junge Pedersen,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512764513,21,15,1,1,33,7w2y7s7q5r1h1flz9y4sj6xka,1,78.2,50.1,2023-02-26T13:32:35.684Z,2023-02-26T13:32:48Z,4058857893,233,12,4058857853,146,99.0,4058857847,102,50.2,4058857855,147,50.9,4058857851,215,,4058857841,29,,4058857843,55,20,4058857113,72,,17zgb1iogatltsw1spnvyuuol,B. Bonansea,,4058856855,56,Center,4058857849,103,17.7,4058856851,22,4058856853,18,4058857839,78,,,,,,,,,,,,,,,,,
2512764521,12,10,1,1,33,7pm0maqtof5rdc3ksumasw55g,1,1.1,49.9,2023-02-26T13:32:35.784Z,2023-02-26T13:32:42Z,4058856899,178,,4058856901,182,,4058856903,56,Back,4058857165,177,,4058857247,233,21,,,,,,,,,,7o6r8tzrtw3820q5g8slo51w5,A. Capelletti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512764759,13,1,1,1,46,7pm0maqtof5rdc3ksumasw55g,1,1.1,49.9,2023-02-26T13:32:49.093Z,2023-02-26T13:32:51Z,4058858149,213,1.1,4058858143,141,91.7,4058858139,140,15.9,4058858135,56,Back,4058858147,212,32.4,4058858151,1,,,,,,,,7o6r8tzrtw3820q5g8slo51w5,A. Capelletti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512764819,14,1,1,1,49,7pm0maqtof5rdc3ksumasw55g,1,16.7,92.7,2023-02-26T13:32:51.686Z,2023-02-26T13:32:55Z,4058858447,213,6.3,4058858439,56,Back,4058858445,212,6.6,4058858441,140,23.0,4058858443,141,92.4,,,,,,,,,,7hjudlzsedzdtoh1mujgqj3yt,E. Santoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512764837,15,1,1,1,52,7pm0maqtof5rdc3ksumasw55g,0,32.6,73.5,2023-02-26T13:32:55.294Z,2023-02-26T13:32:56Z,4058858569,141,47.0,4058858561,56,Back,4058858563,140,45.9,4058858573,212,22.8,4058858579,213,5.4,,,,,,,,,,bli75mkfku2no79sep0n21v8q,N. Arcangeli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512764853,22,49,1,1,54,7w2y7s7q5r1h1flz9y4sj6xka,1,37.7,66.1,2023-02-26T13:32:57.267Z,2023-02-26T13:32:57Z,,,,,,,,,,,,,,,,,,,,,,,,,3ypl97rrz80zb454kq039yuol,C. Salvai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512764909,23,1,1,1,56,7w2y7s7q5r1h1flz9y4sj6xka,1,49.3,57.8,2023-02-26T13:32:58.901Z,2023-02-26T13:33:01Z,4058858979,140,65.9,4058858981,141,47.9,4058858985,213,5.9,4058858983,212,18.7,4058858977,56,Center,,,,,,,,,,3ypl97rrz80zb454kq039yuol,C. Salvai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512764931,24,1,1,1,58,7w2y7s7q5r1h1flz9y4sj6xka,1,66,47.2,2023-02-26T13:33:00.883Z,2023-02-26T13:33:03Z,4058859133,213,5.7,4058859123,141,32.1,4058859119,56,Center,4058859129,212,18.9,4058859121,140,81.1,,,,,,,,,,6dmnxn0v7tcrwtd6hm2jaf6j9,L. Beerensteyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512764971,25,1,1,2,1,7w2y7s7q5r1h1flz9y4sj6xka,1,81.2,31.2,2023-02-26T13:33:03.459Z,2023-02-26T13:33:06Z,4058859381,141,13.7,4058859385,213,5.4,4058859377,56,Right,4058859383,212,15.9,4058859379,140,91.3,,,,,,,,,,8f64tianoo4mc7t1lyz6acqtx,C. Girelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512764991,26,1,1,2,3,7w2y7s7q5r1h1flz9y4sj6xka,1,92.1,12.6,2023-02-26T13:33:05.922Z,2023-02-26T13:33:07Z,4058859491,212,13.4,4058859489,141,13.2,4058859485,56,Right,4058859493,213,3.1,4058859487,140,79.3,,,,,,,,,,17zgb1iogatltsw1spnvyuuol,B. Bonansea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512765017,27,1,1,2,5,7w2y7s7q5r1h1flz9y4sj6xka,0,79.3,13.2,2023-02-26T13:33:07.443Z,2023-02-26T13:33:10Z,4058859673,213,1.1,4058859671,212,30.5,4058859665,56,Center,4058859669,141,52.7,4058859661,2,,4058859663,155,,4058859667,140,93.0,,,,45bi84zkhqhvgs9v3rtgj06ol,S. Gama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512765037,16,12,1,2,8,7pm0maqtof5rdc3ksumasw55g,1,8.5,55.7,2023-02-26T13:33:10.750Z,2023-02-26T14:23:31Z,4058859811,213,5.9,4058859799,56,Back,4058859809,212,27.4,4058859805,141,40.0,4058859801,140,32.5,4058859827,15,,,,,,,,51kuc7ba0zrbs82iok6sia76d,N. Heroum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512765065,17,49,1,2,10,7pm0maqtof5rdc3ksumasw55g,1,26.8,35.7,2023-02-26T13:33:13.117Z,2023-02-26T13:33:13Z,,,,,,,,,,,,,,,,,,,,,,,,,5dnoofqsczzkdqrdmj661d239,Paloma Lázaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512765125,18,1,1,2,12,7pm0maqtof5rdc3ksumasw55g,1,28.7,28.9,2023-02-26T13:33:14.751Z,2023-02-26T13:33:17Z,4058860283,140,42.1,4058860289,213,5.6,4058860285,141,12.2,4058860281,56,Back,4058860287,212,18.1,,,,,,,,,,5dnoofqsczzkdqrdmj661d239,Paloma Lázaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512765171,19,1,1,2,15,7pm0maqtof5rdc3ksumasw55g,1,42,7.4,2023-02-26T13:33:17.613Z,2023-02-26T13:33:20Z,4058860507,140,39.2,4058860513,213,4.0,4058860511,212,4.7,4058860505,56,Back,4058860509,141,2.0,,,,,,,,,,5nljieat47whdahci7pz82tjo,M. Corbin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512765187,20,1,1,2,17,7pm0maqtof5rdc3ksumasw55g,1,40.8,2.8,2023-02-26T13:33:20.245Z,2023-02-26T13:33:21Z,4058860617,212,4.9,4058860609,56,Back,4058860619,213,1.5,4058860611,140,41.1,4058860613,141,10.0,,,,,,,,,,4qzbgxsev4wibbvo4osmwb4r9,N. Farrelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512765259,21,1,1,2,18,7pm0maqtof5rdc3ksumasw55g,1,40,10.6,2023-02-26T13:33:21.294Z,2023-02-26T13:33:25Z,4058860967,56,Back,4058860973,212,11.8,4058860971,141,9.4,4058860975,213,3.2,4058860969,140,28.8,,,,,,,,,,5nljieat47whdahci7pz82tjo,M. Corbin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512765319,22,1,1,2,22,7pm0maqtof5rdc3ksumasw55g,1,28.6,9.8,2023-02-26T13:33:25.085Z,2023-02-26T13:33:28Z,4058861259,140,35.8,4058861263,212,8.7,4058861257,56,Back,4058861261,141,3.4,4058861265,213,5.8,,,,,,,,,,8gef0np3atw3ihedrd6b16g9h,D. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512765383,23,1,1,2,25,7pm0maqtof5rdc3ksumasw55g,1,37.2,3.2,2023-02-26T13:33:28.261Z,2023-02-26T13:33:31Z,4058861621,213,0.4,4058861613,141,11.4,4058861617,212,14.9,4058861609,140,50.4,4058861605,56,Right,,,,,,,,,,egz2k5rilem5eycz1blntm3v8,A. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512765387,24,50,1,2,29,7pm0maqtof5rdc3ksumasw55g,1,53.1,11.7,2023-02-26T13:33:31.698Z,2023-02-26T13:33:35Z,4058861971,233,28,4058861651,286,,4058861647,56,Right,,,,,,,,,,,,,,,,5nljieat47whdahci7pz82tjo,M. Corbin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512765433,28,7,1,2,29,7w2y7s7q5r1h1flz9y4sj6xka,1,46.9,88.3,2023-02-26T13:33:31.699Z,2023-02-26T13:33:35Z,4058861887,56,Back,4058861961,233,24,4058861889,285,,,,,,,,,,,,,,,,,3ypl97rrz80zb454kq039yuol,C. Salvai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512765445,29,49,1,2,32,7w2y7s7q5r1h1flz9y4sj6xka,1,46,74.1,2023-02-26T13:33:34.435Z,2023-02-26T13:33:34Z,,,,,,,,,,,,,,,,,,,,,,,,,8gowfvsn9a69nyzppubue2d3p,S. Junge Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512765529,30,1,1,2,34,7w2y7s7q5r1h1flz9y4sj6xka,1,47,47.3,2023-02-26T13:33:36.531Z,2023-02-26T13:33:40Z,4058862417,140,36.4,4058862415,56,Back,4058862419,141,38.9,4058862421,212,12.5,4058862423,213,3.6,,,,,,,,,,8gowfvsn9a69nyzppubue2d3p,S. Junge Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512765547,31,1,1,2,38,7w2y7s7q5r1h1flz9y4sj6xka,0,36.5,34.2,2023-02-26T13:33:40.435Z,2023-02-26T13:33:41Z,4058862501,213,5.8,4058862499,212,11.7,4058862495,140,46.6,4058862493,56,Back,4058862497,141,26.8,,,,,,,,,,8aglulhb1aof871k1z7exuvo5,M. Rosucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512765537,25,49,1,2,38,7pm0maqtof5rdc3ksumasw55g,1,54.9,81.8,2023-02-26T13:33:40.462Z,2023-02-26T13:33:40Z,,,,,,,,,,,,,,,,,,,,,,,,,bli75mkfku2no79sep0n21v8q,N. Arcangeli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512765787,26,1,1,2,46,7pm0maqtof5rdc3ksumasw55g,1,85.5,84.2,2023-02-26T13:33:48.989Z,2023-02-26T13:33:54Z,4058863737,212,5.6,4058863733,140,82.1,4058863735,141,90.5,4058863739,213,2.3,4058863731,56,Left,,,,,,,,,,bli75mkfku2no79sep0n21v8q,N. Arcangeli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512765869,27,1,1,2,52,7pm0maqtof5rdc3ksumasw55g,1,77.9,86.2,2023-02-26T13:33:54.381Z,2023-02-26T13:33:59Z,4058864103,140,63.5,4058864105,141,56.7,4058864109,213,4.1,4058864101,56,Center,4058864107,212,25.1,,,,,,,,,,5dnoofqsczzkdqrdmj661d239,Paloma Lázaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
