id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/17/value
2499588701,9,1,1,0,23,7w2y7s7q5r1h1flz9y4sj6xka,1,43.5,44.2,2023-01-22T11:02:36.610Z,2023-01-22T12:00:28Z,3989596379,141,85.9,3989596385,1,,3989596373,155,,3989596381,212,45.8,3989596383,213,0.7,3989596375,56,Left,3989596377,140,77.7,,,,3qnkvefimj0i4kl78jucipnf9,L. Sembrant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499588719,10,1,1,0,27,7w2y7s7q5r1h1flz9y4sj6xka,1,82.7,86.5,2023-01-22T11:02:40.771Z,2023-01-22T11:02:45Z,3989596477,141,78.2,3989596473,56,Center,3989596481,213,3.8,3989596479,212,9.1,3989596475,140,75.9,,,,,,,,,,aat1vixi4qu8bmxtw45maqytx,L. Boattin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499588727,11,1,1,0,31,7w2y7s7q5r1h1flz9y4sj6xka,1,76.4,81.1,2023-01-22T11:02:45.092Z,2023-01-22T11:02:47Z,3989596543,141,88.3,3989596541,140,93.8,3989596545,212,18.9,3989596547,213,0.3,3989596539,56,Left,,,,,,,,,,6alny8atonddyhmltw3dgo1d5,J. Grosso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499588733,12,1,1,0,33,7w2y7s7q5r1h1flz9y4sj6xka,0,95.2,88.4,2023-01-22T11:02:47.442Z,2023-01-22T11:02:48Z,3989596577,56,Center,3989596573,2,,3989596581,141,54.8,3989596579,140,94.0,3989596585,213,4.7,3989596575,155,,3989596583,212,22.9,,,,6dmnxn0v7tcrwtd6hm2jaf6j9,L. Beerensteyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499588751,3,12,1,0,35,bcuj94typp0ykv77ijp9wpsve,1,8.6,38.6,2023-01-22T11:02:48.763Z,2023-01-22T11:04:06Z,3989596665,56,Back,3989596669,141,12.6,3989596673,213,4.7,3989596671,212,17.7,3989596667,140,7.6,,,,,,,,,,b4r8ripw5dilngnxrb5fkkkid,G. Apicella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499588753,4,49,1,0,38,bcuj94typp0ykv77ijp9wpsve,1,7.8,6.2,2023-01-22T11:02:52.105Z,2023-01-22T11:02:52Z,,,,,,,,,,,,,,,,,,,,,,,,,4rxi67te6h5sfv95cxs2gmynd,L. Golob,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499588765,5,1,1,0,39,bcuj94typp0ykv77ijp9wpsve,1,7.8,6.2,2023-01-22T11:02:52.568Z,2023-01-22T11:02:53Z,3989596725,141,15.8,3989596721,56,Back,3989596723,140,16.5,3989596729,213,0.6,3989596727,212,11.2,,,,,,,,,,4rxi67te6h5sfv95cxs2gmynd,L. Golob,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499588769,6,1,1,0,39,bcuj94typp0ykv77ijp9wpsve,0,16.5,15.8,2023-01-22T11:02:52.832Z,2023-01-22T11:04:44Z,3989596755,213,4.9,3989596751,141,0.0,3989596753,212,11.3,3989596749,140,18.1,3989596747,56,Back,,,,,,,,,,b7o9ncawaqn5jj5v32b3gn1be,V. Gallazzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499588771,7,5,1,0,39,bcuj94typp0ykv77ijp9wpsve,0,16.5,-0.8,2023-01-22T11:02:53.364Z,2023-01-22T11:16:28Z,3989596783,233,13,3989596759,347,,3989596757,56,Back,,,,,,,,,,,,,,,,b7o9ncawaqn5jj5v32b3gn1be,V. Gallazzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499588773,13,5,1,0,39,7w2y7s7q5r1h1flz9y4sj6xka,1,83.5,100.8,2023-01-22T11:02:53.364Z,2023-01-22T11:02:55Z,3989596761,56,Left,3989596769,233,7,3989596763,347,,,,,,,,,,,,,,,,,6dmnxn0v7tcrwtd6hm2jaf6j9,L. Beerensteyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499588793,14,1,1,0,41,7w2y7s7q5r1h1flz9y4sj6xka,1,85.1,100,2023-01-22T11:02:55.171Z,2023-01-22T11:02:58Z,3989596867,141,84.7,3989596871,213,4.1,3989596861,107,,3989596865,140,77.4,3989596869,212,13.7,3989596863,56,Left,,,,,,,aat1vixi4qu8bmxtw45maqytx,L. Boattin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499588803,15,1,1,0,47,7w2y7s7q5r1h1flz9y4sj6xka,1,68.5,77.8,2023-01-22T11:03:00.644Z,2023-01-22T11:03:01Z,3989596931,56,Center,3989596935,141,64.8,3989596933,140,56.3,3989596941,213,3.7,3989596937,212,15.6,,,,,,,,,,7lt5as8r1xms7ujjgt7pynl5,S. Cantore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499588815,16,1,1,0,48,7w2y7s7q5r1h1flz9y4sj6xka,1,55.7,65.1,2023-01-22T11:03:01.476Z,2023-01-22T11:03:03Z,3989596999,56,Left,3989597003,141,90.8,3989597001,140,68.0,3989597005,212,21.7,3989597007,213,0.9,,,,,,,,,,3qnkvefimj0i4kl78jucipnf9,L. Sembrant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499588829,17,1,1,0,49,7w2y7s7q5r1h1flz9y4sj6xka,0,68,92.7,2023-01-22T11:03:03.204Z,2023-01-22T11:04:42Z,3989597067,56,Left,3989599133,233,8,3989599137,286,,3989599127,236,,3989597083,213,0.4,3989597071,140,70.2,3989597075,141,94.0,3989597079,212,2.5,3ypl97rrz80zb454kq039yuol,C. Salvai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499588841,8,74,1,0,49,bcuj94typp0ykv77ijp9wpsve,1,19.4,4.3,2023-01-22T11:03:03.205Z,2023-01-22T11:59:22Z,3989597217,285,,3989597143,56,Back,3989599143,233,17,,,,,,,,,,,,,,,,33fdo0axm0x7s88xj3br3xt61,Verena Amorim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499588855,9,5,1,0,52,bcuj94typp0ykv77ijp9wpsve,0,19,-1.8,2023-01-22T11:03:06.147Z,2023-01-22T11:16:28Z,3989597215,347,,3989597213,56,Back,3989599085,233,18,,,,,,,,,,,,,,,,33fdo0axm0x7s88xj3br3xt61,Verena Amorim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499588867,18,5,1,0,52,7w2y7s7q5r1h1flz9y4sj6xka,1,81,101.8,2023-01-22T11:03:06.147Z,2023-01-22T11:04:40Z,3989597259,56,Left,3989599077,233,9,3989597261,347,,,,,,,,,,,,,,,,,3ypl97rrz80zb454kq039yuol,C. Salvai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499588927,19,1,1,1,11,7w2y7s7q5r1h1flz9y4sj6xka,1,82.6,100,2023-01-22T11:03:25.397Z,2023-01-22T11:03:29Z,3989597507,140,92.3,3989597513,213,5.4,3989597511,212,16.5,3989597503,107,,3989597509,141,83.0,3989597505,56,Left,,,,,,,3ypl97rrz80zb454kq039yuol,C. Salvai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499588931,20,1,1,1,15,7w2y7s7q5r1h1flz9y4sj6xka,1,92,83.6,2023-01-22T11:03:29.204Z,2023-01-22T11:03:30Z,3989597527,56,Center,3989597531,141,69.1,3989597529,140,89.8,3989597535,213,4.5,3989597533,212,10.1,,,,,,,,,,8f64tianoo4mc7t1lyz6acqtx,C. Girelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499588937,21,1,1,1,16,7w2y7s7q5r1h1flz9y4sj6xka,0,89.8,69.1,2023-01-22T11:03:30.100Z,2023-01-22T11:03:31Z,3989597561,140,93.2,3989597565,212,8.9,3989597563,141,81.1,3989597559,56,Left,3989597567,213,1.2,,,,,,,,,,7lt5as8r1xms7ujjgt7pynl5,S. Cantore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499588943,10,8,1,1,18,bcuj94typp0ykv77ijp9wpsve,1,3.9,9.5,2023-01-22T11:03:31.642Z,2023-01-22T11:03:31Z,3989597593,56,Back,,,,,,,,,,,,,,,,,,,,,,b7o9ncawaqn5jj5v32b3gn1be,V. Gallazzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499588955,11,49,1,1,18,bcuj94typp0ykv77ijp9wpsve,1,4.9,9.5,2023-01-22T11:03:32.242Z,2023-01-22T11:04:54Z,,,,,,,,,,,,,,,,,,,,,,,,,b7o9ncawaqn5jj5v32b3gn1be,V. Gallazzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499588965,12,1,1,1,20,bcuj94typp0ykv77ijp9wpsve,0,4.9,9.5,2023-01-22T11:03:34.033Z,2023-01-22T11:04:56Z,3989597707,157,,3989597719,1,,3989597713,141,0.0,3989597711,140,13.3,3989597715,212,11.7,3989597717,213,5.6,3989597709,56,Back,,,,b7o9ncawaqn5jj5v32b3gn1be,V. Gallazzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499588969,13,5,1,1,20,bcuj94typp0ykv77ijp9wpsve,0,13,-1.4,2023-01-22T11:03:34.156Z,2023-01-22T11:16:28Z,3989597905,233,22,3989597725,56,Back,3989597727,347,,,,,,,,,,,,,,,,,b7o9ncawaqn5jj5v32b3gn1be,V. Gallazzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499589007,22,5,1,1,20,7w2y7s7q5r1h1flz9y4sj6xka,1,87,101.4,2023-01-22T11:03:34.156Z,2023-01-22T11:04:55Z,3989597883,347,,3989597881,56,Left,3989597885,233,13,,,,,,,,,,,,,,,,7lt5as8r1xms7ujjgt7pynl5,S. Cantore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499589023,23,1,1,1,33,7w2y7s7q5r1h1flz9y4sj6xka,1,87.4,100,2023-01-22T11:03:47.444Z,2023-01-22T11:03:51Z,3989597953,107,,3989597959,141,87.1,3989597955,56,Left,3989597957,140,89.7,3989597961,212,9.8,3989597963,213,5.0,,,,,,,3ypl97rrz80zb454kq039yuol,C. Salvai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499589025,24,3,1,1,37,7w2y7s7q5r1h1flz9y4sj6xka,0,91.4,88.8,2023-01-22T11:03:51.220Z,2023-01-22T11:03:57Z,3989597971,56,Left,3989597973,286,,3989598109,233,14,,,,,,,,,,,,,,,,6dmnxn0v7tcrwtd6hm2jaf6j9,L. Beerensteyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499589051,14,7,1,1,37,bcuj94typp0ykv77ijp9wpsve,1,8.6,11.2,2023-01-22T11:03:51.221Z,2023-01-22T11:03:57Z,3989598089,56,Back,3989598091,285,,3989598101,233,24,,,,,,,,,,,,,,,,b7o9ncawaqn5jj5v32b3gn1be,V. Gallazzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499589053,15,49,1,1,39,bcuj94typp0ykv77ijp9wpsve,1,4.9,20.9,2023-01-22T11:03:52.683Z,2023-01-22T13:03:00Z,,,,,,,,,,,,,,,,,,,,,,,,,4rxi67te6h5sfv95cxs2gmynd,L. Golob,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499589063,16,12,1,1,40,bcuj94typp0ykv77ijp9wpsve,1,4.5,21,2023-01-22T11:03:54.323Z,2023-01-22T13:02:56Z,3989598135,141,0.0,3989598131,56,Back,3989598133,140,6.2,3989598139,213,4.8,3989598231,167,,3989598137,212,14.9,,,,,,,4rxi67te6h5sfv95cxs2gmynd,L. Golob,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499589065,17,5,1,1,41,bcuj94typp0ykv77ijp9wpsve,0,7,-0.8,2023-01-22T11:03:55.204Z,2023-01-22T11:16:29Z,3989598445,233,25,3989598141,56,Back,3989598143,347,,,,,,,,,,,,,,,,,4rxi67te6h5sfv95cxs2gmynd,L. Golob,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499589129,25,5,1,1,41,7w2y7s7q5r1h1flz9y4sj6xka,1,93,100.8,2023-01-22T11:03:55.204Z,2023-01-22T11:04:16Z,3989598427,347,,3989598425,56,Left,3989598429,233,17,,,,,,,,,,,,,,,,6dmnxn0v7tcrwtd6hm2jaf6j9,L. Beerensteyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499589133,26,1,1,2,2,7w2y7s7q5r1h1flz9y4sj6xka,1,89.9,100,2023-01-22T11:04:15.717Z,2023-01-22T11:04:18Z,3989598457,141,73.3,3989598461,213,5.0,3989598459,212,20.2,3989598453,56,Center,3989598451,107,,3989598455,140,95.9,,,,,,,3ypl97rrz80zb454kq039yuol,C. Salvai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499589165,27,1,1,2,4,7w2y7s7q5r1h1flz9y4sj6xka,1,95.9,73.8,2023-01-22T11:04:18.037Z,2023-01-22T11:04:22Z,3989598605,56,Left,3989598615,213,1.9,3989598611,141,89.7,3989598613,212,11.6,3989598609,140,91.8,,,,,,,,,,8f64tianoo4mc7t1lyz6acqtx,C. Girelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499589177,28,1,1,2,8,7w2y7s7q5r1h1flz9y4sj6xka,1,92.7,90,2023-01-22T11:04:22.229Z,2023-01-22T11:04:24Z,3989598675,141,95.6,3989598671,56,Left,3989598673,140,84.2,3989598679,213,2.7,3989598677,212,9.7,,,,,,,,,,6dmnxn0v7tcrwtd6hm2jaf6j9,L. Beerensteyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499589189,29,1,1,2,10,7w2y7s7q5r1h1flz9y4sj6xka,0,83,93.8,2023-01-22T11:04:24.357Z,2023-01-22T11:04:27Z,3989598765,213,5.0,3989598761,141,50.0,3989598757,56,Center,3989598763,212,31.1,3989598753,2,,3989598759,140,91.4,3989598755,155,,,,,3ypl97rrz80zb454kq039yuol,C. Salvai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499589215,18,12,1,2,15,bcuj94typp0ykv77ijp9wpsve,1,10.6,54.6,2023-01-22T11:04:28.779Z,2023-01-22T13:02:58Z,3989598891,56,Back,3989598895,141,18.8,3989598899,213,4.4,3989598893,140,3.4,3989599269,15,,3989598897,212,25.5,,,,,,,4xlf56csffamnnw04mba3wpw4,A. Passeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499589237,19,4,1,2,18,bcuj94typp0ykv77ijp9wpsve,1,3.6,18.5,2023-01-22T11:04:32.132Z,2023-01-22T11:04:38Z,3989599013,233,30,3989598987,13,,3989598995,285,,3989598991,152,,3989598993,265,,3989598989,56,Back,,,,,,,b4r8ripw5dilngnxrb5fkkkid,G. Apicella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499589209,30,4,1,2,18,7w2y7s7q5r1h1flz9y4sj6xka,0,96.4,81.5,2023-01-22T11:04:32.133Z,2023-01-22T11:04:38Z,3989598859,152,,3989599021,233,19,3989598855,13,,3989598857,56,Left,3989598861,265,,3989598863,286,,,,,,,,7lt5as8r1xms7ujjgt7pynl5,S. Cantore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499589395,20,1,1,2,44,bcuj94typp0ykv77ijp9wpsve,0,3.2,18.6,2023-01-22T11:04:58.187Z,2023-01-22T12:00:49Z,3989599655,152,,3989599651,5,,3989599667,1,,3989599653,155,,3989599659,140,53.3,3989599663,212,53.0,3989599665,213,6.2,3989599661,141,9.5,c6wbavw0v5bxajsd2xz7qg1d5,S. Cetinja,3989599657,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499589397,31,8,1,2,48,7w2y7s7q5r1h1flz9y4sj6xka,1,48.5,84.1,2023-01-22T11:05:02.438Z,2023-01-22T11:05:02Z,3989599673,56,Back,,,,,,,,,,,,,,,,,,,,,,3ypl97rrz80zb454kq039yuol,C. Salvai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499589411,21,61,1,2,53,bcuj94typp0ykv77ijp9wpsve,1,32.2,26.4,2023-01-22T11:05:06.525Z,2023-01-22T11:05:06Z,3989599731,56,Back,,,,,,,,,,,,,,,,,,,,,,c5ze370ixl09ccy818f92jkk5,Z. Ferrario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499589415,32,1,1,2,53,7w2y7s7q5r1h1flz9y4sj6xka,0,58.1,69.1,2023-01-22T11:05:06.614Z,2023-01-22T11:05:13Z,3989599747,56,Left,3989599749,140,71.4,3989599753,212,17.1,3989599751,141,83.5,3989599755,213,0.6,,,,,,,,,,8gowfvsn9a69nyzppubue2d3p,S. Junge Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499589419,22,49,1,2,54,bcuj94typp0ykv77ijp9wpsve,1,36,5.6,2023-01-22T11:05:08.252Z,2023-01-22T11:05:08Z,,,,,,,,,,,,,,,,,,,,,,,,,b7o9ncawaqn5jj5v32b3gn1be,V. Gallazzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499589433,23,1,1,2,55,bcuj94typp0ykv77ijp9wpsve,1,36,5.6,2023-01-22T11:05:08.780Z,2023-01-22T11:05:11Z,3989599817,212,15.1,3989599813,140,22.8,3989599819,213,2.7,3989599815,141,14.3,3989599811,56,Back,,,,,,,,,,b7o9ncawaqn5jj5v32b3gn1be,V. Gallazzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499589459,24,1,1,2,57,bcuj94typp0ykv77ijp9wpsve,1,22.1,12.8,2023-01-22T11:05:11.164Z,2023-01-22T11:05:14Z,3989599897,212,16.4,3989599895,141,32.8,3989599891,56,Back,3989599893,140,13.4,3989599899,213,2.2,,,,,,,,,,b4r8ripw5dilngnxrb5fkkkid,G. Apicella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499589473,25,1,1,3,0,bcuj94typp0ykv77ijp9wpsve,1,12.9,32.8,2023-01-22T11:05:14.331Z,2023-01-22T11:05:16Z,3989599955,140,18.3,3989599953,56,Back,3989599959,212,23.7,3989599961,213,1.3,3989599957,141,66.6,,,,,,,,,,4rxi67te6h5sfv95cxs2gmynd,L. Golob,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499589497,26,1,1,3,3,bcuj94typp0ykv77ijp9wpsve,1,18.3,66.6,2023-01-22T11:05:16.780Z,2023-01-22T11:05:20Z,3989600085,212,24.5,3989600079,56,Back,3989600081,140,13.2,3989600083,141,31.5,3989600087,213,4.5,,,,,,,,,,4xlf56csffamnnw04mba3wpw4,A. Passeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
