id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,keyPass,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,assist,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2458782835,9,1,1,0,18,p2dsrpus5eckpz2h16svaour,0,28,52.5,2022-09-11T15:04:48.710Z,2022-09-11T15:04:51Z,3773731753,212,38.9,3773731747,56,Right,3773731751,141,9.5,3773731745,155,,3773731749,140,52.5,3773731757,1,,3773731755,213,5.4,,,,dwmb9deiywwddo0bbnrgw2x91,L. Agard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458782845,3,8,1,0,22,8gw3pgcd0doivaul55q8na9lg,1,57.1,87.1,2022-09-11T15:04:52.803Z,2022-09-11T15:04:53Z,3773731829,15,,3773731789,56,Left,,,,,,,,,,,,,,,,,,,6vvrp3ijlo76d0oolobx1hgwl,D. Kravets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458782897,4,5,1,0,25,8gw3pgcd0doivaul55q8na9lg,0,70.2,101.5,2022-09-11T15:04:55.639Z,2022-09-11T15:42:19Z,3773732429,233,10,3773732021,56,Left,3773732023,347,,,,,,,,,,,,,,,,,6vvrp3ijlo76d0oolobx1hgwl,D. Kravets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458782971,10,5,1,0,25,p2dsrpus5eckpz2h16svaour,1,29.8,-1.5,2022-09-11T15:04:55.639Z,2022-09-11T15:05:02Z,3773732371,56,Back,3773732419,233,4,3773732375,347,,,,,,,,,,,,,,,,,72a3aetghls98os7onhc60vdh,A. Tortelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458783091,11,1,1,0,38,p2dsrpus5eckpz2h16svaour,1,33.4,0,2022-09-11T15:05:08.727Z,2022-09-11T15:05:12Z,3773732903,140,49.2,3773732901,56,Back,3773732909,213,0.3,3773732905,141,4.4,3773732907,212,17.2,3773732899,107,,,,,,,,1d0us90tod393omtmaft90b11,K. Eržen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458783093,12,61,1,0,42,p2dsrpus5eckpz2h16svaour,1,49.2,4.4,2022-09-11T15:05:12.693Z,2022-09-11T16:47:53Z,3773732917,56,Back,,,,,,,,,,,,,,,,,,,,,,6mvj0jfbicvwt296r6wuqajca,M. Monnecchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458783101,5,8,1,0,42,8gw3pgcd0doivaul55q8na9lg,1,45.4,87.2,2022-09-11T15:05:13.287Z,2022-09-11T15:30:15Z,3773732949,56,Back,,,,,,,,,,,,,,,,,,,,,,69ij8unhyklcdc4d11u02v6y,Joyce Borini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458783167,13,1,1,0,47,p2dsrpus5eckpz2h16svaour,1,73.3,19.1,2022-09-11T15:05:17.686Z,2022-09-11T15:05:19Z,3773733313,141,10.3,3773733311,140,87.1,3773733317,213,5.9,3773733309,56,Right,3773733315,212,15.7,,,,,,,,,,4zr1u1gdqagr6e53pnyruywut,Vero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458783185,14,1,1,0,50,p2dsrpus5eckpz2h16svaour,0,89.9,12.6,2022-09-11T15:05:20.407Z,2022-09-11T15:05:21Z,3773733395,212,19.9,3773733389,56,Center,3773733397,213,1.8,3773733393,141,41.2,3773733391,140,86.0,,,,,,,,,,1d0us90tod393omtmaft90b11,K. Eržen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458783187,6,49,1,0,51,8gw3pgcd0doivaul55q8na9lg,1,13,64.9,2022-09-11T15:05:21.671Z,2022-09-11T15:05:21Z,,,,,,,,,,,,,,,,,,,,,,,,,7asw3c7rhaqrmnc4kk7q0hp0p,A. Hilaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458783213,7,1,1,0,52,8gw3pgcd0doivaul55q8na9lg,0,10.3,71.7,2022-09-11T15:05:23.206Z,2022-09-11T15:05:24Z,3773733565,140,20.4,3773733571,213,1.1,3773733569,212,22.5,3773733563,56,Back,3773733567,141,100.0,,,,,,,,,,7asw3c7rhaqrmnc4kk7q0hp0p,A. Hilaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458783215,8,5,1,0,54,8gw3pgcd0doivaul55q8na9lg,0,20.8,101.4,2022-09-11T15:05:24.818Z,2022-09-11T15:05:39Z,3773733575,347,,3773734255,233,15,3773733573,56,Back,,,,,,,,,,,,,,,,7asw3c7rhaqrmnc4kk7q0hp0p,A. Hilaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458783335,15,5,1,0,54,p2dsrpus5eckpz2h16svaour,1,79.2,-1.4,2022-09-11T15:05:24.818Z,2022-09-11T15:42:20Z,3773734251,233,8,3773734235,56,Right,3773734237,347,,,,,,,,,,,,,,,,,1d0us90tod393omtmaft90b11,K. Eržen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458783383,16,1,1,1,8,p2dsrpus5eckpz2h16svaour,1,80,0,2022-09-11T15:05:39.112Z,2022-09-11T15:05:43Z,3773734525,141,11.0,3773734519,107,,3773734527,212,10.0,3773734523,140,84.5,3773734529,213,1.1,3773734521,56,Right,,,,,,,1d0us90tod393omtmaft90b11,K. Eržen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458783387,17,1,1,1,12,p2dsrpus5eckpz2h16svaour,1,81.7,7.1,2022-09-11T15:05:43.287Z,2022-09-11T15:05:44Z,3773734561,212,8.0,3773734559,141,3.8,3773734557,140,74.4,3773734563,213,3.4,3773734555,56,Right,,,,,,,,,,4zr1u1gdqagr6e53pnyruywut,Vero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458783395,18,1,1,1,13,p2dsrpus5eckpz2h16svaour,1,74.4,3.8,2022-09-11T15:05:44.024Z,2022-09-11T15:05:44Z,3773734601,56,Right,3773734609,213,6.1,3773734603,140,80.3,3773734605,141,1.9,3773734607,212,6.3,,,,,,,,,,1d0us90tod393omtmaft90b11,K. Eržen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458783421,19,1,1,1,14,p2dsrpus5eckpz2h16svaour,1,80.3,1.9,2022-09-11T15:05:44.807Z,2022-09-11T15:05:46Z,3773734741,213,0.5,3773734735,140,85.2,3773734737,141,5.8,3773734739,212,5.8,3773734733,56,Right,,,,,,,,,,4zr1u1gdqagr6e53pnyruywut,Vero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458783451,20,1,1,1,15,p2dsrpus5eckpz2h16svaour,1,85.2,5.8,2022-09-11T15:05:46.311Z,2022-09-11T15:05:48Z,3773734885,212,17.7,3773734879,56,Center,3773734887,213,2.2,3773734883,141,26.2,3773734881,140,74.8,,,,,,,,,,7n5xycobojwgk6bq50o4ix0wl,Z. Kaján,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458783483,21,1,1,1,17,p2dsrpus5eckpz2h16svaour,1,75.7,28,2022-09-11T15:05:48.216Z,2022-09-11T15:05:51Z,3773735017,212,7.2,3773735015,141,37.1,3773735011,56,Center,3773735019,213,1.0,3773735013,140,79.2,,,,,,,,,,a36ljq1b2o9ydtdtkjri5yt3p,S. Huchet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458783489,22,4,1,1,21,p2dsrpus5eckpz2h16svaour,1,77.7,46.8,2022-09-11T15:05:51.432Z,2022-09-11T15:06:01Z,3773735029,265,,3773735031,286,,3773735023,13,,3773735027,152,,3773735025,56,Center,3773735431,233,9,,,,,,,cosxbigh37xkponybzlgrg0dl,M. Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458783569,9,4,1,1,21,8gw3pgcd0doivaul55q8na9lg,0,22.3,53.2,2022-09-11T15:05:51.433Z,2022-09-11T15:06:02Z,3773735395,13,,3773735497,233,22,3773735405,265,,3773735403,152,,3773735409,285,,3773735399,56,Back,,,,,,,dlk4qvpj8rn8jy2efhu4xn3yt,J. Karlernäs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458784237,23,15,1,2,25,p2dsrpus5eckpz2h16svaour,1,77.1,40.1,2022-09-11T15:06:55.475Z,2022-09-11T15:09:44Z,3773738837,18,,3773748397,230,97.5,3773747691,72,,3773738839,56,Center,3773747695,82,,3773748399,231,47.8,3773748385,76,,3773748395,147,44.9,7n5xycobojwgk6bq50o4ix0wl,Z. Kaján,3773748389,103,19.4,3773747701,233,12,3773738835,26,3773748387,102,53.9,3773748391,458,3773748393,146,86.8,,,,,,,,,,,,,
2458784295,12,10,1,2,25,8gw3pgcd0doivaul55q8na9lg,1,13.4,51.5,2022-09-11T15:06:55.575Z,2022-09-11T15:09:34Z,3773747717,233,23,3773739151,56,Back,3773739149,94,,,,,,,,,,,,,,,,,69ij8unhyklcdc4d11u02v6y,Joyce Borini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458784229,11,6,1,2,29,8gw3pgcd0doivaul55q8na9lg,0,11,50.8,2022-09-11T15:07:00.133Z,2022-09-11T15:07:12Z,3773738795,56,Back,3773739661,233,24,3773739619,73,,,,,,,,,,,,,,,,,6vvrp3ijlo76d0oolobx1hgwl,D. Kravets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458784269,24,6,1,2,29,p2dsrpus5eckpz2h16svaour,1,89,49.2,2022-09-11T15:07:00.133Z,2022-09-11T15:42:17Z,3773739637,233,11,3773739013,56,Center,3773739015,73,,,,,,,,,,,,,,,,,7n5xycobojwgk6bq50o4ix0wl,Z. Kaján,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458784377,25,1,1,2,38,p2dsrpus5eckpz2h16svaour,1,99.5,99.5,2022-09-11T15:07:08.938Z,2022-09-11T15:07:10Z,3773739577,141,93.5,3773739573,56,Left,3773739579,212,14.0,3773739571,6,,3773739575,140,86.7,3773739581,213,3.4,,,,,,,cosxbigh37xkponybzlgrg0dl,M. Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458784497,26,1,1,2,40,p2dsrpus5eckpz2h16svaour,0,85.8,90.8,2022-09-11T15:07:10.859Z,2022-09-11T15:07:22Z,3773740189,2,,3773740195,140,94.9,3773740197,141,48.7,3773740191,155,,3773740199,212,30.2,3773740193,56,Center,3773740201,213,5.0,,,,6mvj0jfbicvwt296r6wuqajca,M. Monnecchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458784157,10,8,1,2,45,8gw3pgcd0doivaul55q8na9lg,1,47.1,95.6,2022-09-11T15:07:15.381Z,2022-09-11T15:30:06Z,3773738373,56,Back,,,,,,,,,,,,,,,,,,,,,,69ij8unhyklcdc4d11u02v6y,Joyce Borini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458784463,13,41,1,2,45,8gw3pgcd0doivaul55q8na9lg,1,3.8,49.9,2022-09-11T15:07:15.894Z,2022-09-11T15:07:17Z,3773740015,141,49.7,3773740017,212,18.3,3773740013,140,21.2,3773740019,213,6.3,,,,,,,,,,,,,69ewfo1qoyc0xhk227754o9h,M. Korenčiová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458784475,14,1,1,2,47,8gw3pgcd0doivaul55q8na9lg,1,21.2,49.7,2022-09-11T15:07:17.590Z,2022-09-11T15:07:19Z,3773740065,140,29.1,3773740073,213,5.2,3773740067,141,28.8,3773740077,1,,3773740063,56,Back,3773740069,212,16.5,3773740061,157,,,,,dlk4qvpj8rn8jy2efhu4xn3yt,J. Karlernäs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458784513,15,1,1,2,49,8gw3pgcd0doivaul55q8na9lg,1,30.1,25.3,2022-09-11T15:07:19.591Z,2022-09-11T15:07:23Z,3773740283,56,Right,3773740281,155,,3773740289,212,30.0,3773740285,140,58.5,3773740291,213,6.2,3773740287,141,20.0,,,,,,,b80b2mxpxjcboqc81evm6oa2,C. Beccari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458784517,16,44,1,2,51,8gw3pgcd0doivaul55q8na9lg,1,55.1,23.9,2022-09-11T15:07:21.338Z,2022-09-11T15:07:23Z,3773740341,233,27,3773740309,286,,3773740307,56,Center,,,,,,,,,,,,,,,,7asw3c7rhaqrmnc4kk7q0hp0p,A. Hilaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458784503,27,44,1,2,51,p2dsrpus5eckpz2h16svaour,0,44.9,76.1,2022-09-11T15:07:21.339Z,2022-09-11T15:07:23Z,3773740241,56,Back,3773740243,285,,3773740345,233,16,,,,,,,,,,,,,,,,6mvj0jfbicvwt296r6wuqajca,M. Monnecchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458784555,17,1,1,2,52,8gw3pgcd0doivaul55q8na9lg,1,58.6,20.1,2022-09-11T15:07:23.162Z,2022-09-11T15:07:27Z,3773740531,3,,3773740547,141,12.9,3773740553,212,25.2,3773740537,56,Right,3773740541,140,82.1,3773740557,213,6.1,,,,,,,7asw3c7rhaqrmnc4kk7q0hp0p,A. Hilaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458784561,18,61,1,2,57,8gw3pgcd0doivaul55q8na9lg,0,81.3,10.9,2022-09-11T15:07:27.559Z,2022-09-11T15:08:01Z,3773740571,56,Right,,,,,,,,,,,,,,,,,,,,,,d154hxm83w5x1m0ht905cgpg5,V. Kubassova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458784573,28,61,1,2,58,p2dsrpus5eckpz2h16svaour,0,16.7,91.4,2022-09-11T15:07:29.003Z,2022-09-11T15:07:29Z,3773740633,56,Back,,,,,,,,,,,,,,,,,,,,,,6mvj0jfbicvwt296r6wuqajca,M. Monnecchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458784665,19,5,1,2,59,8gw3pgcd0doivaul55q8na9lg,1,81.2,-1.6,2022-09-11T15:07:29.761Z,2022-09-11T15:07:38Z,3773741071,233,29,3773741049,56,Right,3773741051,347,,,,,,,,,,,,,,,,,b80b2mxpxjcboqc81evm6oa2,C. Beccari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458784591,29,5,1,2,59,p2dsrpus5eckpz2h16svaour,0,18.8,101.6,2022-09-11T15:07:29.761Z,2022-09-11T15:42:20Z,3773741091,233,19,3773740707,56,Back,3773740709,347,,,,,,,,,,,,,,,,,6mvj0jfbicvwt296r6wuqajca,M. Monnecchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458784765,20,1,1,3,12,8gw3pgcd0doivaul55q8na9lg,0,79.7,0,2022-09-11T15:07:42.551Z,2022-09-11T15:07:47Z,3773741571,56,Center,3773741579,213,0.8,3773741573,140,97.9,3773741581,1,,3773741575,141,24.9,3773741569,107,,3773741577,212,26.4,,,,bimp62qt9yetz1mwz1z18ri7d,M. Brenn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458784845,30,12,1,3,18,p2dsrpus5eckpz2h16svaour,1,2.5,72.1,2022-09-11T15:07:48.661Z,2022-09-11T15:11:18Z,3773741981,212,3.7,3773741975,56,Back,3773741983,213,2.7,3773741977,140,0.0,3773741979,141,74.2,3773742027,167,,,,,,,,dwmb9deiywwddo0bbnrgw2x91,L. Agard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458784859,21,6,1,3,18,8gw3pgcd0doivaul55q8na9lg,1,99.3,25.4,2022-09-11T15:07:49.314Z,2022-09-11T15:07:52Z,3773742021,56,Center,3773742023,75,,3773742049,233,31,,,,,,,,,,,,,,,,bimp62qt9yetz1mwz1z18ri7d,M. Brenn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458784851,31,6,1,3,18,p2dsrpus5eckpz2h16svaour,0,0.7,74.6,2022-09-11T15:07:49.314Z,2022-09-11T15:42:17Z,3773742001,73,,3773741999,56,Back,3773742057,233,21,,,,,,,,,,,,,,,,dwmb9deiywwddo0bbnrgw2x91,L. Agard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458785077,22,1,1,3,37,8gw3pgcd0doivaul55q8na9lg,0,99.5,0.5,2022-09-11T15:08:07.827Z,2022-09-11T15:08:12Z,3773743037,2,,3773743055,1,,3773743043,224,,3773743049,141,57.9,3773743041,155,,3773743045,56,Center,3773743039,6,,3773743047,140,92.9,d154hxm83w5x1m0ht905cgpg5,V. Kubassova,3773743051,212,39.6,3773743053,213,1.7,,,,,,,,,,,,,,,,,,,,,,,
2458785139,32,12,1,3,43,p2dsrpus5eckpz2h16svaour,1,11.6,40.6,2022-09-11T15:08:13.917Z,2022-09-11T15:08:20Z,3773743383,212,23.9,3773743381,141,63.7,3773743377,56,Back,3773743385,213,0.7,3773743379,140,28.7,,,,,,,,,,4zr1u1gdqagr6e53pnyruywut,Vero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458785131,23,15,1,3,44,8gw3pgcd0doivaul55q8na9lg,1,75,35.7,2022-09-11T15:08:14.631Z,2022-09-11T15:08:49Z,3773745167,146,98.9,3773745155,76,,3773745197,233,33,3773745169,147,49.8,3773744765,25,,3773743351,56,Center,3773745165,458,,3773745159,103,10.8,bimp62qt9yetz1mwz1z18ri7d,M. Brenn,3773743349,18,,3773744767,20,,3773745161,215,3773745163,328,,3773745157,102,,,,52.9,,,,,,,,,,,,
2458785141,33,10,1,3,44,p2dsrpus5eckpz2h16svaour,1,1.7,49.6,2022-09-11T15:08:14.731Z,2022-09-11T15:08:43Z,3773743395,179,,3773744827,233,23,3773743403,56,Back,3773743393,173,,3773743399,182,,,,,,,,,,,18ufr5nlyfnnzzbzmqo9ynis5,K. Schroffenegger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458785189,24,6,1,3,50,8gw3pgcd0doivaul55q8na9lg,1,86.6,43,2022-09-11T15:08:20.733Z,2022-09-11T15:42:17Z,3773743741,233,34,3773743679,73,,3773743677,56,Center,,,,,,,,,,,,,,,,bimp62qt9yetz1mwz1z18ri7d,M. Brenn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458785151,34,6,1,3,50,p2dsrpus5eckpz2h16svaour,0,13.4,57,2022-09-11T15:08:20.733Z,2022-09-11T15:08:26Z,3773743457,73,,3773743751,233,24,3773743455,56,Back,,,,,,,,,,,,,,,,18ufr5nlyfnnzzbzmqo9ynis5,K. Schroffenegger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458785619,25,1,1,4,24,8gw3pgcd0doivaul55q8na9lg,1,99.5,99.5,2022-09-11T15:08:54.533Z,2022-09-11T15:11:37Z,3773754995,154,,3773745949,212,29.1,3773745943,56,Center,3773745925,2,,3773745951,213,4.5,3773745947,141,57.8,3773754993,210,13,3773745929,6,,d154hxm83w5x1m0ht905cgpg5,V. Kubassova,3773745939,223,,3773745933,155,,3773745945,140,,,,,,,,,,1,93.1,,,,,,,,,,
2458785621,26,13,1,4,29,8gw3pgcd0doivaul55q8na9lg,1,93.1,57.8,2022-09-11T15:08:59.499Z,2022-09-11T15:11:37Z,3773755019,231,50.7,3773754481,25,,3773755017,230,99.0,3773754483,15,,3773755009,102,37.5,3773755005,55,25,3773745969,56,Center,3773755011,103,19.4,2kxbr1qwr4soew1kopzx7rswk,G. Di Luzio,3773754487,328,,3773755013,146,94.6,3773745967,17,3773755015,147,52.5,3773754489,153,3773755003,154,,,,,3773754999,75,3773755001,29,,,,,,
