id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,assist,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,keyPass,qualifier/13/value,qualifier/15/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/19/value
2541014879,1,34,16,0,0,7gnly6999wao1xarwct4p8fe9,1,0,0,2023-04-29T17:45:14.024Z,2023-04-29T18:51:10Z,4236508601,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4236508589,30,"5syage212151fcixahbq3k8ut, 866f0f7taqhae91o3cjnnx0ph, 9ak3zczupeken1itsmkherbh1, 22x1ucwwak58wi6r5x1j6ohk9, 2j09251upkf2aid3lfyyos0dl, 8z1ukxgc8mxiyw9udbpwr4ct1, 6ol411t0mogw6m83heiqd0m39, 7hwj9pf9roe74jifvuhiu6n6x, e7tz6hxliohn3gkj4cgl3j1ed, 5wdqva17qr5j2kqbmfi9o91x, ez8vzwaf7iuiv2ceetiwg6ymt, 21p37y6mra4u9kcg35z5dm4q2, 9p5jc07qnxrzpcmnh1cp6b3l5, ds0ka65ypjubtgp60kupc7dnt, ebgkv548xih19m8uza7bgrvmd, f065kc6qn2cpxjxcm6i08rz3e, 43rid94d7jz7u5ba4xzb8bbe2, a2rjxibqk9d2yatzz2dx04nx0, 16kv5p8we3pwqpt5ktwrb7mj9, e2oeysariwd866ksilu3t4m7e, 6egg2gwvxxqv2i9hrr0zg4yz8, dnqd5s61ssjofdtgrcfiii8lw, 7p19t0mn8cq7xum09nv2u2lt5",4236845197,197,593,4236508597,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4236508591,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",4236508593,59,"32, 19, 13, 4, 3, 26, 77, 8, 9, 59, 7, 2, 5, 11, 16, 17, 21, 23, 27, 28, 66, 73, 89",4236508595,130,17,4236508599,194,9ak3zczupeken1itsmkherbh1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541018023,1,34,16,0,0,e75syeuawg3ql8nwpi3vr2btz,1,0,0,2023-04-29T17:47:51.581Z,2023-04-29T19:14:15Z,4236525689,30,"3ww5879aay1xf2a20nl9ihwid, 6lfje6glfgycun47flgmc9jvt, a69r2pf2w8da4dl0zl4k5vil1, 4cejhrr3ji36591xf54jue3ca, 2idy9ngk2rojseoxxw9n98c7p, cm6iy4b06qv9y6ww0hthqlwb9, 9q01y4w4dwpaqf8lmpv9wnmc5, 4aqkgskbra4wsoo7a8uw7xl9l, d364lpc0km51psy3zwc4a6zca, 2ugzqrpaooto1r24a6kvqf2ll, 2fsgc0b4mvwpenawmit0q0bmd, 7drgir9lcwfst8vxz07jboe6t, 45ubqc5i6yn2l5kdtlt8tbw7p, ds719g843vjs279iine5otgid, 2fqlri41xq6p924kine7pjr2t, n62gu1fztuvojijr41hyetw5, 9sdrd6flk2jene11v193nm1n9, 63tj5b59b7en3tnd4sjff8woa, 30gsjr0xlmjulnz227zfxga8l",4236525691,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5",4236525697,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0",4236525701,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4236804617,197,549,4236525695,130,17,4236525693,59,"57, 3, 77, 42, 19, 2, 15, 13, 17, 7, 88, 1, 6, 9, 10, 28, 31, 43, 91",4236525699,194,cm6iy4b06qv9y6ww0hthqlwb9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541071349,2,32,1,0,0,e75syeuawg3ql8nwpi3vr2btz,1,0,0,2023-04-29T18:46:14.382Z,2023-04-29T18:46:14Z,4236823075,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541071363,2,32,1,0,0,7gnly6999wao1xarwct4p8fe9,1,0,0,2023-04-29T18:46:14.382Z,2023-04-30T03:03:31Z,4236823137,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541071419,3,1,1,0,0,e75syeuawg3ql8nwpi3vr2btz,1,50,50,2023-04-29T18:46:14.405Z,2023-04-30T03:30:21Z,4236823455,279,S,4236823449,212,16.2,4236823443,56,Back,4236823445,140,36.0,4238493465,178,,4236823447,141,40.1,4236823451,213,3.6,,,,2ugzqrpaooto1r24a6kvqf2ll,T. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541071447,4,1,1,0,2,e75syeuawg3ql8nwpi3vr2btz,0,36.4,40.3,2023-04-29T18:46:16.710Z,2023-04-30T03:30:27Z,4238494167,178,,4236823659,1,,4236823653,141,71.2,4236823655,212,70.5,4236823649,56,Center,4236823651,140,100.0,4236823647,155,,4236823657,213,0.3,cm6iy4b06qv9y6ww0hthqlwb9,R. Tolói,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541071457,3,5,1,0,7,7gnly6999wao1xarwct4p8fe9,1,-0.6,27.2,2023-04-29T18:46:22.044Z,2023-04-30T03:30:32Z,4236823695,346,,4236823693,56,Back,4236823727,233,5,,,,,,,,,,,,,,,,e7tz6hxliohn3gkj4cgl3j1ed,A. Sanabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541071451,5,5,1,0,7,e75syeuawg3ql8nwpi3vr2btz,0,100.6,72.8,2023-04-29T18:46:22.044Z,2023-04-30T03:30:32Z,4236823677,346,,4236823799,233,3,4236823675,56,Center,,,,,,,,,,,,,,,,cm6iy4b06qv9y6ww0hthqlwb9,R. Tolói,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541071897,4,1,1,0,33,7gnly6999wao1xarwct4p8fe9,0,3.7,46.4,2023-04-29T18:46:48.077Z,2023-04-30T03:30:35Z,4236826481,1,,4236826479,213,0.0,4236826461,124,,4236826475,212,72.0,4236826467,140,72.3,4236826465,56,Center,4236826471,141,47.5,4236826463,155,,5syage212151fcixahbq3k8ut,V. Milinković-Savić,4236826485,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541071905,5,44,1,0,38,7gnly6999wao1xarwct4p8fe9,1,70.7,49,2023-04-29T18:46:52.436Z,2023-04-30T04:43:42Z,4236826531,286,,4236826529,56,Center,4236835069,233,6,,,,,,,,,,,,,,,,e7tz6hxliohn3gkj4cgl3j1ed,A. Sanabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
