id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/9/value,keyPass,qualifier/11/value,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2543142973,124,1,1,10,23,3vo5mpj7catp66nrwwqiuhuup,0,66.4,3.2,2023-05-03T19:11:34.909Z,2023-05-04T01:59:24Z,4247878801,212,5.2,4248738007,178,,4247878799,141,5.0,4247878797,140,71.2,4247878803,213,0.2,4247878793,155,,4247878795,56,Right,,,,2r6hs8npijvt4wekd059t6tx,D. Dumfries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543143045,70,61,1,10,23,ap6blbxhq9elm62vw6tutzlwg,1,30.4,94.1,2023-05-03T19:11:35.147Z,2023-05-04T01:59:28Z,4248738055,178,,4247879269,56,Back,4248738053,21,,,,,,,,,,,,,,,,,bo98qzo4gu0npm4pewc25ovyt,D. Lazović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543143049,71,5,1,10,24,ap6blbxhq9elm62vw6tutzlwg,0,34.6,101,2023-05-03T19:11:36.447Z,2023-05-04T01:59:32Z,4247879301,347,,4247879299,56,Back,4247879421,233,125,,,,,,,,,,,,,,,,bo98qzo4gu0npm4pewc25ovyt,D. Lazović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543143001,125,5,1,10,24,3vo5mpj7catp66nrwwqiuhuup,1,65.4,-1,2023-05-03T19:11:36.447Z,2023-05-04T01:59:32Z,4247878969,347,,4247879357,233,71,4247878967,56,Right,,,,,,,,,,,,,,,,2r6hs8npijvt4wekd059t6tx,D. Dumfries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543143053,126,1,1,10,26,3vo5mpj7catp66nrwwqiuhuup,1,60.4,0,2023-05-03T19:11:38.040Z,2023-05-04T01:59:36Z,4247879327,213,2.2,4247879315,107,,4247879323,141,9.1,4247879325,212,8.9,4247879321,140,55.5,4247879319,56,Right,,,,,,,2r6hs8npijvt4wekd059t6tx,D. Dumfries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543143109,127,1,1,10,30,3vo5mpj7catp66nrwwqiuhuup,1,57.7,12.6,2023-05-03T19:11:42.124Z,2023-05-04T01:59:38Z,4247879669,141,31.6,4247879673,213,1.8,4247879671,212,13.2,4248738171,178,,4247879665,56,Center,4247879667,140,55.3,,,,,,,3ddsnnhxo0mem95lcph71ix1x,M. Brozović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543143143,128,1,1,10,32,3vo5mpj7catp66nrwwqiuhuup,1,55.7,31.3,2023-05-03T19:11:44.361Z,2023-05-04T01:59:42Z,4247879929,141,93.3,4247879933,213,1.4,4247879935,1,,4248738307,178,,4247879925,56,Left,4247879923,196,,4247879927,140,62.5,4247879931,212,42.8,botfgp0oq4wqlwtcs9m90kded,H. Çalhanoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543143191,129,1,1,10,35,3vo5mpj7catp66nrwwqiuhuup,1,61.6,93.9,2023-05-03T19:11:46.987Z,2023-05-04T01:59:49Z,4247880207,212,5.0,4248738393,388,,4247880203,140,58.3,4247880205,141,88.6,4247880201,56,Left,4247880209,213,3.9,,,,,,,19856wqwrmzmvfw9thf0tzrv9,F. Dimarco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543143237,130,1,1,10,39,3vo5mpj7catp66nrwwqiuhuup,1,54.5,94.2,2023-05-03T19:11:51.099Z,2023-05-04T01:59:53Z,4247880489,212,7.1,4248738467,178,,4247880487,141,84.7,4247880491,213,4.3,4247880483,56,Left,4247880485,140,51.8,,,,,,,ujb2hkujcnwnyrbsgk3ilmtx,F. Acerbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543143281,131,1,1,10,41,3vo5mpj7catp66nrwwqiuhuup,1,52,79.6,2023-05-03T19:11:52.964Z,2023-05-04T01:59:55Z,4247880759,140,56.6,4248738525,178,,4247880765,213,5.3,4247880763,212,9.0,4247880761,141,68.4,4247880757,56,Center,,,,,,,1xscywgyfqisqexmpfvbf9g45,H. Mkhitaryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543143309,132,1,1,10,43,3vo5mpj7catp66nrwwqiuhuup,1,56.2,64.8,2023-05-03T19:11:55.252Z,2023-05-04T01:59:59Z,4247880955,212,22.4,4247880953,141,32.1,4247880957,213,4.8,4247880949,56,Center,4248738593,178,,4247880951,140,58.5,,,,,,,3ddsnnhxo0mem95lcph71ix1x,M. Brozović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543143313,133,61,1,10,45,3vo5mpj7catp66nrwwqiuhuup,0,58.8,29.8,2023-05-03T19:11:56.866Z,2023-05-04T02:00:03Z,4248738679,15,,4248738681,388,,4247880983,56,Center,,,,,,,,,,,,,,,,6zcok1vbaitp91a9nrac20t05,D. D'Ambrosio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543143359,72,49,1,10,47,ap6blbxhq9elm62vw6tutzlwg,1,35.1,80.5,2023-05-03T19:11:59.315Z,2023-05-04T02:00:07Z,,,,,,,,,,,,,,,,,,,,,,,,,9mldc318nq0tli73wjh6ueket,F. Ceccherini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543143445,73,1,1,10,48,ap6blbxhq9elm62vw6tutzlwg,0,35.8,80.6,2023-05-03T19:12:00.351Z,2023-05-04T02:00:13Z,4247881689,213,0.3,4247881683,141,81.2,4247881685,212,1.3,4247881679,56,Back,4247881681,140,37.0,4248738829,178,,,,,,,,9mldc318nq0tli73wjh6ueket,F. Ceccherini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543143405,134,61,1,10,48,3vo5mpj7catp66nrwwqiuhuup,1,63.1,23.3,2023-05-03T19:12:00.388Z,2023-05-04T02:00:45Z,4248739509,388,,4247881493,56,Center,,,,,,,,,,,,,,,,,,,2r6hs8npijvt4wekd059t6tx,D. Dumfries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543143463,135,1,1,10,52,3vo5mpj7catp66nrwwqiuhuup,0,27.8,2.3,2023-05-03T19:12:04.621Z,2023-05-04T02:00:39Z,4248739405,388,,4247881785,212,6.1,4247881783,141,5.2,4247881787,213,0.3,4247881779,56,Back,4247881777,3,,4247881781,140,33.3,,,,6zcok1vbaitp91a9nrac20t05,D. D'Ambrosio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543305623,1412,83,1,10,54,3vo5mpj7catp66nrwwqiuhuup,1,35.7,5.8,2023-05-03T19:12:06.532Z,2023-05-04T02:26:48Z,4248776641,399,78819,,,,,,,,,,,,,,,,,,,,,,3ddsnnhxo0mem95lcph71ix1x,M. Brozović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543143503,74,3,1,10,55,ap6blbxhq9elm62vw6tutzlwg,1,66.9,95.5,2023-05-03T19:12:06.811Z,2023-05-04T02:01:00Z,4248739835,178,,4247882003,286,,4247882031,233,136,4248381671,465,,4247882001,56,Left,,,,,,,,,,c39nv7jn5c3qzglosgzigif2t,S. Verdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543143481,136,45,1,10,55,3vo5mpj7catp66nrwwqiuhuup,0,33.1,4.5,2023-05-03T19:12:06.811Z,2023-05-04T02:01:01Z,4247882081,233,74,4247881885,56,Back,4247881887,285,,,,,,,,,,,,,,,,,3ddsnnhxo0mem95lcph71ix1x,M. Brozović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543143517,75,3,1,10,57,ap6blbxhq9elm62vw6tutzlwg,0,77,95.8,2023-05-03T19:12:09.104Z,2023-05-04T02:01:04Z,4247882115,286,,4247882251,233,137,4248381935,465,,4248739909,178,,4247882111,56,Left,,,,,,,,,,c39nv7jn5c3qzglosgzigif2t,S. Verdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543143527,137,7,1,10,57,3vo5mpj7catp66nrwwqiuhuup,1,23,4.2,2023-05-03T19:12:09.213Z,2023-05-04T02:01:08Z,4248740073,389,,4247882203,233,75,4247882147,167,,4247882151,285,,4247882149,56,Back,4248381977,385,,,,,,,,6zcok1vbaitp91a9nrac20t05,D. D'Ambrosio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543143761,76,5,1,10,57,ap6blbxhq9elm62vw6tutzlwg,1,76.4,101.8,2023-05-03T19:12:09.579Z,2023-05-04T02:01:12Z,4247883391,56,Left,4247883393,347,,4247883411,233,138,,,,,,,,,,,,,,,,c39nv7jn5c3qzglosgzigif2t,S. Verdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543143535,138,5,1,10,57,3vo5mpj7catp66nrwwqiuhuup,0,23.6,-1.8,2023-05-03T19:12:09.579Z,2023-05-04T02:01:12Z,4247882199,56,Back,4247882201,347,,4247883445,233,76,,,,,,,,,,,,,,,,6zcok1vbaitp91a9nrac20t05,D. D'Ambrosio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543143963,77,1,1,11,26,ap6blbxhq9elm62vw6tutzlwg,1,73.7,100,2023-05-03T19:12:37.764Z,2023-05-04T02:01:15Z,4247884583,107,,4247884585,56,Left,4247884587,140,58.4,4247884591,212,17.0,4247884593,213,3.5,4247884589,141,92.7,,,,,,,bo98qzo4gu0npm4pewc25ovyt,D. Lazović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543143991,78,1,1,11,29,ap6blbxhq9elm62vw6tutzlwg,1,56.2,86.5,2023-05-03T19:12:41.645Z,2023-05-04T02:01:18Z,4247884781,140,39.6,4248740373,178,,4247884785,212,23.1,4247884783,141,64.3,4247884787,213,3.9,4247884779,56,Back,,,,,,,9mldc318nq0tli73wjh6ueket,F. Ceccherini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543144035,79,1,1,11,33,ap6blbxhq9elm62vw6tutzlwg,1,40.7,64,2023-05-03T19:12:45.027Z,2023-05-04T02:01:21Z,4247885097,213,5.6,4248740459,178,,4247885089,56,Center,4247885095,212,38.9,4247885093,141,28.5,4247885091,140,69.7,4247885087,155,,4247885099,1,,130pg17ru5fzq4igokx0k73e1,I. Hien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543144047,80,44,1,11,36,ap6blbxhq9elm62vw6tutzlwg,1,70.2,28.2,2023-05-03T19:12:47.716Z,2023-05-04T02:35:20Z,4247885163,56,Center,4247885165,286,,4247885207,233,139,,,,,,,,,,,,,,,,2q0bx5wsc6b68vpps79hosnah,F. Depaoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543144031,139,44,1,11,36,3vo5mpj7catp66nrwwqiuhuup,0,29.8,71.8,2023-05-03T19:12:47.717Z,2023-05-04T02:01:26Z,4247885275,233,80,4247885077,285,,4247885075,56,Back,,,,,,,,,,,,,,,,ujb2hkujcnwnyrbsgk3ilmtx,F. Acerbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543144053,81,61,1,11,36,ap6blbxhq9elm62vw6tutzlwg,0,69.7,28.5,2023-05-03T19:12:47.758Z,2023-05-04T02:35:20Z,4248740753,15,,4248740755,388,,4247885195,56,Center,,,,,,,,,,,,,,,,2q0bx5wsc6b68vpps79hosnah,F. Depaoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543144061,140,1,1,11,38,3vo5mpj7catp66nrwwqiuhuup,0,32.8,67.6,2023-05-03T19:12:49.867Z,2023-05-04T02:01:39Z,4247885239,213,5.9,4248740951,388,,4247885231,56,Back,4247885229,3,,4247885233,140,39.4,4247885235,141,62.9,4247885237,212,7.6,,,,3ddsnnhxo0mem95lcph71ix1x,M. Brozović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543144081,82,50,1,11,40,ap6blbxhq9elm62vw6tutzlwg,1,62.6,38.4,2023-05-03T19:12:52.052Z,2023-05-04T02:02:02Z,4247885595,233,141,4247885381,56,Center,4247885383,286,,,,,,,,,,,,,,,,,kc4qkj63uqu3wnkydxtvmwh5,O. Abildgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543144105,141,7,1,11,40,3vo5mpj7catp66nrwwqiuhuup,0,37.4,61.6,2023-05-03T19:12:52.256Z,2023-05-04T02:02:05Z,4247885505,56,Back,4247885519,233,82,4248382751,384,,4247885507,285,,4248741567,178,,,,,,,,,,,a5eki9p236y4zxmp9qz202pcl,E. Džeko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543144095,83,61,1,11,40,ap6blbxhq9elm62vw6tutzlwg,0,63.4,40.3,2023-05-03T19:12:52.648Z,2023-05-04T02:02:13Z,4248741743,178,,4247885437,56,Center,,,,,,,,,,,,,,,,,,,kc4qkj63uqu3wnkydxtvmwh5,O. Abildgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543144107,142,49,1,11,41,3vo5mpj7catp66nrwwqiuhuup,1,35.7,59,2023-05-03T19:12:53.023Z,2023-05-04T02:02:45Z,,,,,,,,,,,,,,,,,,,,,,,,,1xscywgyfqisqexmpfvbf9g45,H. Mkhitaryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543144135,143,1,1,11,42,3vo5mpj7catp66nrwwqiuhuup,1,35.7,59,2023-05-03T19:12:54.658Z,2023-05-04T02:02:49Z,4247885671,56,Center,4247885679,213,5.7,4247885677,212,19.3,4247885675,141,44.0,4247885673,140,51.3,4248742615,178,,,,,,,,1xscywgyfqisqexmpfvbf9g45,H. Mkhitaryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543306115,1459,67,1,11,44,3vo5mpj7catp66nrwwqiuhuup,1,51.9,46.3,2023-05-03T19:12:56.123Z,2023-05-04T02:35:21Z,4248778687,233,664,,,,,,,,,,,,,,,,,,,,,,a5eki9p236y4zxmp9qz202pcl,E. Džeko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543306113,664,67,1,11,44,ap6blbxhq9elm62vw6tutzlwg,0,48.1,53.7,2023-05-03T19:12:56.124Z,2023-05-04T02:28:48Z,4248778707,233,1459,,,,,,,,,,,,,,,,,,,,,,m7fe173js8on94ag3htziy8l,G. Magnani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543144137,144,1,1,11,45,3vo5mpj7catp66nrwwqiuhuup,0,53.9,32.2,2023-05-03T19:12:57.670Z,2023-05-04T02:02:56Z,4247885829,233,84,4248742801,178,,4247885833,286,,4247885693,56,Center,4247885699,212,2.2,4247885697,141,35.2,4247885695,140,53.1,4247885701,213,2.0,a5eki9p236y4zxmp9qz202pcl,E. Džeko,4247885827,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543144157,84,74,1,11,45,ap6blbxhq9elm62vw6tutzlwg,1,41.1,70,2023-05-03T19:12:57.688Z,2023-05-04T02:03:01Z,4248742873,178,,4247885803,285,,4247885887,233,144,4247885801,56,Back,,,,,,,,,,,,,kc4qkj63uqu3wnkydxtvmwh5,O. Abildgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543144179,85,5,1,11,47,ap6blbxhq9elm62vw6tutzlwg,0,41.6,101.6,2023-05-03T19:12:58.998Z,2023-05-04T02:03:05Z,4247885915,56,Back,4247885917,347,,4247886455,233,145,,,,,,,,,,,,,,,,kc4qkj63uqu3wnkydxtvmwh5,O. Abildgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543144273,145,5,1,11,47,3vo5mpj7catp66nrwwqiuhuup,1,58.4,-1.6,2023-05-03T19:12:58.998Z,2023-05-04T02:03:04Z,4247886427,233,85,4247886395,56,Right,4247886397,347,,,,,,,,,,,,,,,,,a5eki9p236y4zxmp9qz202pcl,E. Džeko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543144299,146,1,1,11,55,3vo5mpj7catp66nrwwqiuhuup,1,53.5,0,2023-05-03T19:13:07.334Z,2023-05-04T02:03:11Z,4247886569,140,52.5,4247886573,212,11.1,4247886575,213,1.7,4247886571,141,14.6,4247886565,107,,4247886567,56,Right,,,,,,,2r6hs8npijvt4wekd059t6tx,D. Dumfries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543144311,147,1,1,11,56,3vo5mpj7catp66nrwwqiuhuup,1,52.5,14.6,2023-05-03T19:13:08.610Z,2023-05-04T02:03:14Z,4248743159,178,,4247886627,213,2.0,4247886625,212,13.2,4247886623,141,32.4,4247886621,140,47.4,4247886619,56,Back,,,,,,,botfgp0oq4wqlwtcs9m90kded,H. Çalhanoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543144351,148,1,1,11,59,3vo5mpj7catp66nrwwqiuhuup,1,46.5,34.2,2023-05-03T19:13:10.798Z,2023-05-04T02:03:20Z,4248743289,178,,4247886837,213,1.9,4247886819,56,Back,4247886831,212,18.9,4247886827,141,60.5,4247886823,140,40.6,,,,,,,3ddsnnhxo0mem95lcph71ix1x,M. Brozović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543144427,149,1,1,12,2,3vo5mpj7catp66nrwwqiuhuup,1,41.6,58.7,2023-05-03T19:13:14.562Z,2023-05-04T02:03:23Z,4248743347,178,,4247887219,56,Right,4247887229,1,,4247887221,140,53.3,4247887225,212,34.0,4247887223,141,12.0,4247887227,213,5.1,,,,by2gxuixij1eciu56k8mb3cgl,S. de Vrij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543144453,150,1,1,12,8,3vo5mpj7catp66nrwwqiuhuup,1,56.5,10.9,2023-05-03T19:13:20.111Z,2023-05-04T02:03:27Z,4247887387,56,Right,4247887391,141,4.0,4247887395,213,5.7,4247887393,212,8.3,4247887389,140,63.0,4248743433,178,,,,,,,,6zcok1vbaitp91a9nrac20t05,D. D'Ambrosio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543144491,151,1,1,12,10,3vo5mpj7catp66nrwwqiuhuup,1,60.7,4.7,2023-05-03T19:13:22.506Z,2023-05-04T02:03:30Z,4247887651,140,45.1,4247887649,56,Back,4247887653,141,14.3,4247887655,212,17.6,4247887657,213,2.8,4248743487,178,,,,,,,,2r6hs8npijvt4wekd059t6tx,D. Dumfries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543144591,152,1,1,12,14,3vo5mpj7catp66nrwwqiuhuup,0,44.1,14.7,2023-05-03T19:13:25.922Z,2023-05-04T02:03:33Z,4247888211,141,20.6,4247888207,56,Right,4248743553,178,,4247888205,155,,4247888217,1,,4247888213,212,59.9,4247888215,213,0.1,4247888209,140,100.0,6zcok1vbaitp91a9nrac20t05,D. D'Ambrosio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543144637,86,56,1,12,18,ap6blbxhq9elm62vw6tutzlwg,1,0,0,2023-05-03T19:13:30.525Z,2023-05-04T02:03:40Z,4247888455,56,Back,,,,,,,,,,,,,,,,,,,,,,9sjt5rv156hr2llfu241r6cph,A. Tamèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543144655,87,5,1,12,19,ap6blbxhq9elm62vw6tutzlwg,1,-1.2,81.6,2023-05-03T19:13:30.970Z,2023-05-04T02:03:42Z,4247888579,233,153,4247888547,56,Back,4247888549,346,,,,,,,,,,,,,,,,,9sjt5rv156hr2llfu241r6cph,A. Tamèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543144599,153,5,1,12,19,3vo5mpj7catp66nrwwqiuhuup,0,101.2,18.4,2023-05-03T19:13:30.970Z,2023-05-04T02:03:43Z,4247888259,56,Right,4247888613,233,87,4247888263,346,,,,,,,,,,,,,,,,,6zcok1vbaitp91a9nrac20t05,D. D'Ambrosio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543145079,88,1,1,12,45,ap6blbxhq9elm62vw6tutzlwg,0,5,53.9,2023-05-03T19:13:57.065Z,2023-05-04T02:03:46Z,4247890827,141,76.9,4247890817,124,,4247890831,212,61.6,4247890823,140,61.7,4247890821,56,Center,4247890837,1,,4247890819,155,,4247890845,74,,c7fky0h6gi7wmibnv2tzf6mz9,L. Montipò,4247890833,213,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543145075,154,44,1,12,49,3vo5mpj7catp66nrwwqiuhuup,1,38.2,17.4,2023-05-03T19:14:00.757Z,2023-05-04T02:35:21Z,4247901533,233,89,4247890813,285,,4247890809,56,Back,,,,,,,,,,,,,,,,2r6hs8npijvt4wekd059t6tx,D. Dumfries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543145087,89,44,1,12,49,ap6blbxhq9elm62vw6tutzlwg,0,61.8,82.6,2023-05-03T19:14:00.758Z,2023-05-04T02:03:58Z,4247890883,286,,4247890881,56,Left,4247901571,233,154,,,,,,,,,,,,,,,,kc4qkj63uqu3wnkydxtvmwh5,O. Abildgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543147101,176,1,1,12,49,3vo5mpj7catp66nrwwqiuhuup,0,40.8,6.1,2023-05-03T19:14:00.767Z,2023-05-04T02:35:22Z,4247901829,212,1.9,4247901821,3,,4248744183,388,,4247901825,140,42.6,4247901823,56,Back,4247901831,213,0.1,4247901827,141,6.4,,,,2r6hs8npijvt4wekd059t6tx,D. Dumfries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543145101,90,61,1,12,49,ap6blbxhq9elm62vw6tutzlwg,1,61.7,76.6,2023-05-03T19:14:00.810Z,2023-05-04T02:04:41Z,4248744643,15,,4248744645,178,,4247890953,56,Center,,,,,,,,,,,,,,,,kc4qkj63uqu3wnkydxtvmwh5,O. Abildgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543145089,155,61,1,12,50,3vo5mpj7catp66nrwwqiuhuup,1,38.1,11.3,2023-05-03T19:14:02.444Z,2023-05-04T02:04:35Z,4247890889,56,Back,4248744915,178,,,,,,,,,,,,,,,,,,,,2r6hs8npijvt4wekd059t6tx,D. Dumfries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543306497,1510,67,1,12,51,3vo5mpj7catp66nrwwqiuhuup,1,36.4,20.9,2023-05-03T19:14:03.312Z,2023-05-04T02:35:22Z,4248780461,233,669,,,,,,,,,,,,,,,,,,,,,,3ddsnnhxo0mem95lcph71ix1x,M. Brozović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543306495,669,67,1,12,51,ap6blbxhq9elm62vw6tutzlwg,0,63.6,79.1,2023-05-03T19:14:03.313Z,2023-05-04T02:30:39Z,4248780473,233,1510,,,,,,,,,,,,,,,,,,,,,,c39nv7jn5c3qzglosgzigif2t,S. Verdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543173565,494,1,1,12,51,3vo5mpj7catp66nrwwqiuhuup,1,36.3,20.4,2023-05-03T19:14:03.332Z,2023-05-04T02:35:22Z,4248045887,56,Back,4248045891,141,18.5,4248745253,178,,4248045893,212,2.3,4248045895,213,3.7,4248045889,140,34.5,,,,,,,3ddsnnhxo0mem95lcph71ix1x,M. Brozović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543145161,91,45,1,12,52,ap6blbxhq9elm62vw6tutzlwg,0,64.8,78.1,2023-05-03T19:14:04.432Z,2023-05-04T02:04:55Z,4247891291,56,Center,4248046649,233,495,4247891293,285,,,,,,,,,,,,,,,,,c39nv7jn5c3qzglosgzigif2t,S. Verdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543173661,495,3,1,12,52,3vo5mpj7catp66nrwwqiuhuup,1,35.2,21.9,2023-05-03T19:14:04.432Z,2023-05-04T02:04:55Z,4248387977,464,,4248046421,286,,4248046643,233,91,4248745335,178,,4248046419,56,Back,,,,,,,,,,botfgp0oq4wqlwtcs9m90kded,H. Çalhanoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543145135,156,49,1,12,53,3vo5mpj7catp66nrwwqiuhuup,1,32.2,23.3,2023-05-03T19:14:05.095Z,2023-05-04T02:04:59Z,,,,,,,,,,,,,,,,,,,,,,,,,botfgp0oq4wqlwtcs9m90kded,H. Çalhanoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543145163,157,1,1,12,53,3vo5mpj7catp66nrwwqiuhuup,1,32.9,22.1,2023-05-03T19:14:05.133Z,2023-05-04T02:05:01Z,4247891299,140,37.3,4247891305,213,1.1,4247891303,212,11.2,4248745527,178,,4247891301,141,37.1,4247891297,56,Back,,,,,,,botfgp0oq4wqlwtcs9m90kded,H. Çalhanoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543145187,158,1,1,12,54,3vo5mpj7catp66nrwwqiuhuup,1,37.5,37.5,2023-05-03T19:14:06.004Z,2023-05-04T02:05:05Z,4247891433,212,6.7,4247891429,141,27.7,4248745599,178,,4247891421,56,Back,4247891439,213,4.7,4247891425,140,37.3,,,,,,,1xscywgyfqisqexmpfvbf9g45,H. Mkhitaryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543145237,159,1,1,12,55,3vo5mpj7catp66nrwwqiuhuup,1,34,31.2,2023-05-03T19:14:06.915Z,2023-05-04T02:05:08Z,4247891671,56,Back,4247891679,213,1.7,4248745715,178,,4247891677,212,28.7,4247891675,141,72.8,4247891673,140,29.3,,,,,,,3ddsnnhxo0mem95lcph71ix1x,M. Brozović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543145313,160,1,1,12,57,3vo5mpj7catp66nrwwqiuhuup,1,29.4,74.5,2023-05-03T19:14:09.161Z,2023-05-04T02:05:14Z,4247892035,213,3.5,4247892033,212,18.9,4247892029,140,12.7,4247892023,3,,4247892025,56,Back,4248745877,178,,4247892031,141,64.2,,,,19856wqwrmzmvfw9thf0tzrv9,F. Dimarco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
