id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist
2490039075,139,8,1,18,19,bcuj94typp0ykv77ijp9wpsve,1,30.3,57.5,2022-12-10T11:48:36.606Z,2022-12-10T11:48:37Z,3939098647,56,Back,3939098665,15,,,,,,,,,,,,,,,,,,,,c5ze370ixl09ccy818f92jkk5,Z. Ferrario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490039081,140,49,1,18,21,bcuj94typp0ykv77ijp9wpsve,1,30.4,57,2022-12-10T11:48:38.862Z,2022-12-10T11:48:38Z,,,,,,,,,,,,,,,,,,,,,,,,,ifp26xl8pzgarz05vnfjv3yt,F. Rizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490039097,141,1,1,18,22,bcuj94typp0ykv77ijp9wpsve,1,29.9,66.9,2022-12-10T11:48:40.158Z,2022-12-10T11:48:41Z,3939098775,213,2.5,3939098769,212,12.9,3939098765,140,20.3,3939098763,56,Back,3939098767,141,78.7,,,,,,,,,,ifp26xl8pzgarz05vnfjv3yt,F. Rizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490039107,142,1,1,18,24,bcuj94typp0ykv77ijp9wpsve,1,20.3,78.7,2022-12-10T11:48:41.806Z,2022-12-10T11:48:43Z,3939098829,141,84.5,3939098833,213,0.5,3939098825,56,Back,3939098831,212,8.4,3939098827,140,27.4,,,,,,,,,,3yx85beji7yke6s4su7f0tzh1,M. Fusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490039111,143,43,1,18,25,bcuj94typp0ykv77ijp9wpsve,1,0,0,2022-12-10T11:48:43.151Z,2022-12-10T11:48:50Z,3939098841,56,Back,3939099019,144,61,,,,,,,,,,,,,,,,,,,b7o9ncawaqn5jj5v32b3gn1be,V. Gallazzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490039121,144,1,1,18,26,bcuj94typp0ykv77ijp9wpsve,0,27.6,84.7,2022-12-10T11:48:43.886Z,2022-12-10T11:52:03Z,3939098901,140,36.9,3939098909,213,6.2,3939098897,56,Back,3939098907,212,9.8,3939098895,168,,3939098905,141,83.2,,,,,,,b7o9ncawaqn5jj5v32b3gn1be,V. Gallazzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490039119,184,1,1,18,27,ca8pjvyb7hgttr1dalj2nguum,0,66.7,15.8,2022-12-10T11:48:44.561Z,2022-12-10T11:48:45Z,3939098889,212,1.3,3939098887,141,17.1,3939098885,140,67.6,3939098883,56,Right,3939098891,213,0.8,,,,,,,,,,496otta0vz8p7eackdpfod68l,A. Sønstevold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490039131,145,61,1,18,28,bcuj94typp0ykv77ijp9wpsve,0,36.7,82.3,2022-12-10T11:48:45.759Z,2022-12-10T11:52:10Z,3939098955,56,Back,,,,,,,,,,,,,,,,,,,,,,bkyl1g1z7xenlu0augv7717u1,V. Di Giammarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490039123,185,49,1,18,29,ca8pjvyb7hgttr1dalj2nguum,1,70,25.3,2022-12-10T11:48:46.512Z,2022-12-10T11:48:46Z,,,,,,,,,,,,,,,,,,,,,,,,,27rdlepga8wdw4xj949y5vh05,G. Karchouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490039129,186,1,1,18,29,ca8pjvyb7hgttr1dalj2nguum,1,70,25.3,2022-12-10T11:48:46.689Z,2022-12-10T11:48:47Z,3939098949,212,12.3,3939098947,141,43.1,3939098945,140,67.7,3939098943,56,Center,3939098951,213,1.8,,,,,,,,,,27rdlepga8wdw4xj949y5vh05,G. Karchouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490039157,187,1,1,18,30,ca8pjvyb7hgttr1dalj2nguum,1,67.7,43.1,2022-12-10T11:48:47.728Z,2022-12-10T11:48:52Z,3939099095,141,33.7,3939099093,140,40.2,3939099099,213,3.4,3939099091,56,Back,3939099097,212,29.6,,,,,,,,,,a9piss5nrytn5tn83frlj02qd,F. Simonetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490039163,188,1,1,18,35,ca8pjvyb7hgttr1dalj2nguum,1,47,32.7,2022-12-10T11:48:52.673Z,2022-12-10T11:48:55Z,3939099121,140,57.5,3939099119,56,Center,3939099125,212,19.4,3939099123,141,56.1,3939099127,213,1.0,,,,,,,,,,3izcnjpqeumq1mjfy1osc3qhh,S. van der Gragt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490039175,189,1,1,18,37,ca8pjvyb7hgttr1dalj2nguum,1,60.2,61.5,2022-12-10T11:48:55.136Z,2022-12-10T11:48:57Z,3939099177,140,54.7,3939099179,141,91.1,3939099183,213,1.9,3939099181,212,20.9,3939099175,56,Left,,,,,,,,,,a9piss5nrytn5tn83frlj02qd,F. Simonetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490039195,190,1,1,18,40,ca8pjvyb7hgttr1dalj2nguum,1,54.4,88.3,2022-12-10T11:48:57.489Z,2022-12-10T11:49:00Z,3939099269,212,34.4,3939099273,1,,3939099271,213,4.9,3939099267,141,38.6,3939099265,140,60.3,3939099263,56,Center,,,,,,,b6e5e8znxa7u9qhtxtwflxgwl,A. Kristjansdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490039217,191,1,1,18,42,ca8pjvyb7hgttr1dalj2nguum,1,67.2,40.1,2022-12-10T11:49:00.096Z,2022-12-10T11:49:04Z,3939099403,140,77.7,3939099405,141,41.9,3939099407,212,11.1,3939099401,56,Center,3939099409,213,0.1,,,,,,,,,,c5s6l4u9gjdv3ce5rc0we8sx6,I. Santi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490039221,192,50,1,18,47,ca8pjvyb7hgttr1dalj2nguum,1,76.2,37.3,2022-12-10T11:49:04.739Z,2022-12-10T11:49:11Z,3939099581,233,146,3939099415,56,Center,3939099417,286,,,,,,,,,,,,,,,,,56eun8e4lpn74l3fqhasn7fqi,M. Pandini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490039247,146,7,1,18,47,bcuj94typp0ykv77ijp9wpsve,0,23.8,62.7,2022-12-10T11:49:04.740Z,2022-12-10T11:49:11Z,3939099561,285,,3939099559,56,Back,3939099563,233,192,,,,,,,,,,,,,,,,bkyl1g1z7xenlu0augv7717u1,V. Di Giammarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490039237,193,1,1,18,51,ca8pjvyb7hgttr1dalj2nguum,0,75.8,35.5,2022-12-10T11:49:08.467Z,2022-12-10T11:50:46Z,3939102197,140,68.8,3939102203,213,4.4,3939102199,141,0.0,3939102201,212,26.0,3939099507,56,Right,,,,,,,,,,56eun8e4lpn74l3fqhasn7fqi,M. Pandini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490039295,147,5,1,18,53,bcuj94typp0ykv77ijp9wpsve,1,26.1,101.1,2022-12-10T11:49:10.594Z,2022-12-10T12:16:48Z,3939099831,347,,3939099829,56,Back,3939099861,233,194,,,,,,,,,,,,,,,,bkyl1g1z7xenlu0augv7717u1,V. Di Giammarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490039261,194,5,1,18,53,ca8pjvyb7hgttr1dalj2nguum,0,73.9,-1.1,2022-12-10T11:49:10.594Z,2022-12-10T11:49:23Z,3939099653,347,,3939099869,233,147,3939099651,56,Right,,,,,,,,,,,,,,,,56eun8e4lpn74l3fqhasn7fqi,M. Pandini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490039309,148,1,1,19,6,bcuj94typp0ykv77ijp9wpsve,0,27.4,100,2022-12-10T11:49:23.327Z,2022-12-10T11:49:24Z,3939099905,56,Back,3939099913,213,5.6,3939099903,107,,3939099915,1,,3939099909,141,75.9,3939099907,140,46.7,3939099911,212,26.5,,,,ifp26xl8pzgarz05vnfjv3yt,F. Rizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490039345,149,1,1,19,7,bcuj94typp0ykv77ijp9wpsve,1,34.5,79.6,2022-12-10T11:49:25.071Z,2022-12-10T11:49:32Z,3939100127,213,4.5,3939100119,56,Back,3939100125,212,5.3,3939100123,141,72.0,3939100121,140,33.6,,,,,,,,,,bkyl1g1z7xenlu0augv7717u1,V. Di Giammarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490039319,195,43,1,19,8,ca8pjvyb7hgttr1dalj2nguum,1,0,0,2022-12-10T11:49:25.298Z,2022-12-10T11:51:55Z,3939099959,56,Back,3939104363,144,61,,,,,,,,,,,,,,,,,,,c5s6l4u9gjdv3ce5rc0we8sx6,I. Santi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490039367,150,1,1,19,15,bcuj94typp0ykv77ijp9wpsve,1,41.7,56.9,2022-12-10T11:49:32.384Z,2022-12-10T11:49:39Z,3939100285,140,67.7,3939100283,56,Left,3939100293,1,,3939100287,141,85.9,3939100291,213,0.6,3939100289,212,33.7,3939100281,155,,,,,7o8xh2r55xb1yiz5gjvnp0rmx,Taty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490039381,151,1,1,19,22,bcuj94typp0ykv77ijp9wpsve,0,74.8,64.6,2022-12-10T11:49:39.695Z,2022-12-10T11:49:42Z,3939100365,213,0.2,3939100363,212,28.3,3939100361,141,72.3,3939100357,56,Center,3939100359,140,100.0,,,,,,,,,,1zq3xp6uas4qe3jv0huphuzmd,A. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490039385,152,5,1,19,24,bcuj94typp0ykv77ijp9wpsve,0,101.2,70.4,2022-12-10T11:49:41.346Z,2022-12-10T12:16:49Z,3939100381,346,,3939100435,233,196,3939100377,56,Center,,,,,,,,,,,,,,,,1zq3xp6uas4qe3jv0huphuzmd,A. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490039377,196,5,1,19,24,ca8pjvyb7hgttr1dalj2nguum,1,-1.2,29.6,2022-12-10T11:49:41.346Z,2022-12-10T11:49:42Z,3939100427,233,152,3939100341,56,Back,3939100343,346,,,,,,,,,,,,,,,,,a9piss5nrytn5tn83frlj02qd,F. Simonetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490039437,197,1,1,19,36,ca8pjvyb7hgttr1dalj2nguum,1,3.9,45.8,2022-12-10T11:49:53.762Z,2022-12-10T11:49:55Z,3939100721,124,,3939100735,237,,3939100729,212,13.6,3939100727,141,29.8,3939100723,56,Back,3939100725,140,11.7,3939100731,213,5.4,,,,6clgafy8vlbq6qw2ofptwkwd1,F. Durante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490039463,198,1,1,19,38,ca8pjvyb7hgttr1dalj2nguum,1,11.7,29.8,2022-12-10T11:49:55.394Z,2022-12-10T11:49:59Z,3939100851,212,14.3,3939100845,56,Back,3939100847,140,24.6,3939100853,213,0.3,3939100849,141,36.6,,,,,,,,,,3izcnjpqeumq1mjfy1osc3qhh,S. van der Gragt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490039469,199,1,1,19,42,ca8pjvyb7hgttr1dalj2nguum,1,25.2,40.1,2022-12-10T11:49:59.747Z,2022-12-10T11:50:01Z,3939100881,212,25.7,3939100875,56,Back,3939100877,140,21.9,3939100879,141,77.5,3939100883,213,1.7,,,,,,,,,,c5s6l4u9gjdv3ce5rc0we8sx6,I. Santi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490039479,200,1,1,19,43,ca8pjvyb7hgttr1dalj2nguum,1,21.9,77.5,2022-12-10T11:50:01.123Z,2022-12-10T11:50:04Z,3939100961,140,44.8,3939100959,56,Back,3939100967,213,0.5,3939100965,212,27.4,3939100963,141,96.9,,,,,,,,,,b6e5e8znxa7u9qhtxtwflxgwl,A. Kristjansdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490039487,201,1,1,19,47,ca8pjvyb7hgttr1dalj2nguum,1,46.4,97.2,2022-12-10T11:50:04.515Z,2022-12-10T11:50:06Z,3939101021,140,33.4,3939101027,213,3.4,3939101025,212,14.0,3939101019,56,Back,3939101023,141,92.7,,,,,,,,,,48rypey85a23z9ht4k5skw8b8,C. Robustellini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490039531,202,1,1,19,49,ca8pjvyb7hgttr1dalj2nguum,1,33.3,90.8,2022-12-10T11:50:06.435Z,2022-12-10T11:50:12Z,3939101275,56,Back,3939101281,212,37.4,3939101279,141,36.4,3939101283,213,4.6,3939101277,140,27.8,3939101285,1,,,,,,,,b6e5e8znxa7u9qhtxtwflxgwl,A. Kristjansdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490039539,203,1,1,19,54,ca8pjvyb7hgttr1dalj2nguum,1,46.4,36.9,2022-12-10T11:50:12.162Z,2022-12-10T11:50:13Z,3939101317,140,53.1,3939101321,141,32.5,3939101329,213,5.9,3939101313,56,Center,3939101325,212,7.6,,,,,,,,,,3izcnjpqeumq1mjfy1osc3qhh,S. van der Gragt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490039545,204,1,1,19,56,ca8pjvyb7hgttr1dalj2nguum,1,53.1,32.7,2022-12-10T11:50:13.715Z,2022-12-10T11:50:15Z,3939101363,213,1.2,3939101355,56,Center,3939101359,141,43.4,3939101357,140,55.8,3939101361,212,7.8,,,,,,,,,,27rdlepga8wdw4xj949y5vh05,G. Karchouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490039579,205,1,1,19,58,ca8pjvyb7hgttr1dalj2nguum,1,54.6,44.5,2022-12-10T11:50:15.475Z,2022-12-10T11:50:21Z,3939101581,56,Back,3939101589,213,2.0,3939101587,212,20.3,3939101583,140,46.2,3939101585,141,71.4,,,,,,,,,,c5s6l4u9gjdv3ce5rc0we8sx6,I. Santi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490039589,206,1,1,20,4,ca8pjvyb7hgttr1dalj2nguum,1,57.5,70.6,2022-12-10T11:50:21.668Z,2022-12-10T11:50:24Z,3939101639,141,96.6,3939101641,212,20.6,3939101637,140,67.6,3939101635,56,Left,3939101633,155,,3939101643,213,1.0,,,,,,,b6e5e8znxa7u9qhtxtwflxgwl,A. Kristjansdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490039611,207,1,1,20,6,ca8pjvyb7hgttr1dalj2nguum,0,70.3,96.3,2022-12-10T11:50:24.147Z,2022-12-10T11:50:26Z,3939101783,213,6.0,3939101779,141,82.1,3939101785,1,,3939101777,140,100.0,3939101775,56,Left,3939101781,212,34.3,,,,,,,48rypey85a23z9ht4k5skw8b8,C. Robustellini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490039615,153,5,1,20,9,bcuj94typp0ykv77ijp9wpsve,1,-1.4,20.2,2022-12-10T11:50:26.783Z,2022-12-10T12:16:49Z,3939101817,233,208,3939101793,56,Back,3939101795,346,,,,,,,,,,,,,,,,,b7o9ncawaqn5jj5v32b3gn1be,V. Gallazzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490039613,208,5,1,20,9,ca8pjvyb7hgttr1dalj2nguum,0,101.4,79.8,2022-12-10T11:50:26.783Z,2022-12-10T11:50:28Z,3939101787,56,Left,3939101823,233,153,3939101789,346,,,,,,,,,,,,,,,,,48rypey85a23z9ht4k5skw8b8,C. Robustellini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490039755,154,1,1,20,38,bcuj94typp0ykv77ijp9wpsve,1,5.2,44.6,2022-12-10T11:50:55.953Z,2022-12-10T11:50:59Z,3939102707,212,55.4,3939102705,141,17.9,3939102715,74,,3939102703,140,55.0,3939102699,124,,3939102701,56,Right,3939102709,213,5.9,3939102711,1,,c6wbavw0v5bxajsd2xz7qg1d5,S. Cetinja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490039767,155,1,1,20,42,bcuj94typp0ykv77ijp9wpsve,0,54.9,16.5,2022-12-10T11:50:59.217Z,2022-12-10T11:51:00Z,3939102757,213,3.1,3939102751,140,46.2,3939102749,56,Back,3939102753,141,17.4,3939102755,212,9.2,,,,,,,,,,68vj95m8a7vmurirk0hr8lboq,A. Corelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490039777,209,49,1,20,43,ca8pjvyb7hgttr1dalj2nguum,1,35.3,67.9,2022-12-10T11:51:00.820Z,2022-12-10T11:51:00Z,,,,,,,,,,,,,,,,,,,,,,,,,3izcnjpqeumq1mjfy1osc3qhh,S. van der Gragt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490039815,210,1,1,20,50,ca8pjvyb7hgttr1dalj2nguum,1,43.5,53.7,2022-12-10T11:51:07.700Z,2022-12-10T11:51:10Z,3939103009,56,Center,3939103011,140,56.0,3939103017,213,0.4,3939103013,141,62.4,3939103015,212,14.4,,,,,,,,,,3izcnjpqeumq1mjfy1osc3qhh,S. van der Gragt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490039835,211,1,1,20,52,ca8pjvyb7hgttr1dalj2nguum,1,53.7,58.4,2022-12-10T11:51:10.197Z,2022-12-10T11:51:13Z,3939103113,56,Center,3939103121,141,32.2,3939103117,140,74.0,3939103127,213,5.6,3939103109,155,,3939103125,212,27.8,,,,,,,a9piss5nrytn5tn83frlj02qd,F. Simonetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490039843,212,1,1,20,55,ca8pjvyb7hgttr1dalj2nguum,0,74,32.2,2022-12-10T11:51:12.980Z,2022-12-10T11:51:17Z,3939103167,213,1.9,3939103159,56,Center,3939103269,236,,3939103163,141,33.4,3939103275,286,,3939103165,212,0.9,3939103271,233,156,3939103161,140,73.7,56eun8e4lpn74l3fqhasn7fqi,M. Pandini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490039857,156,74,1,20,55,bcuj94typp0ykv77ijp9wpsve,1,27.4,65.7,2022-12-10T11:51:12.981Z,2022-12-10T12:15:59Z,3939103281,233,212,3939103265,56,Back,3939103267,285,,,,,,,,,,,,,,,,,bkyl1g1z7xenlu0augv7717u1,V. Di Giammarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490039869,157,49,1,21,1,bcuj94typp0ykv77ijp9wpsve,1,28.4,87.1,2022-12-10T11:51:18.690Z,2022-12-10T11:51:18Z,,,,,,,,,,,,,,,,,,,,,,,,,1zq3xp6uas4qe3jv0huphuzmd,A. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490039885,158,1,1,21,2,bcuj94typp0ykv77ijp9wpsve,1,28.6,87.4,2022-12-10T11:51:19.330Z,2022-12-10T11:51:20Z,3939103409,140,32.6,3939103411,141,72.4,3939103413,212,11.0,3939103415,213,5.1,3939103407,56,Back,,,,,,,,,,1zq3xp6uas4qe3jv0huphuzmd,A. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490039899,159,1,1,21,3,bcuj94typp0ykv77ijp9wpsve,1,39.5,74.4,2022-12-10T11:51:20.754Z,2022-12-10T11:51:24Z,3939103491,212,18.6,3939103483,140,27.9,3939103479,56,Back,3939103495,213,2.3,3939103487,141,95.0,,,,,,,,,,c5ze370ixl09ccy818f92jkk5,Z. Ferrario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490039913,160,1,1,21,6,bcuj94typp0ykv77ijp9wpsve,1,30.8,89.6,2022-12-10T11:51:24.066Z,2022-12-10T11:51:25Z,3939103535,140,55.2,3939103533,56,Left,3939103539,212,25.7,3939103541,213,6.2,3939103537,141,87.4,,,,,,,,,,1zq3xp6uas4qe3jv0huphuzmd,A. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490039919,161,1,1,21,7,bcuj94typp0ykv77ijp9wpsve,1,55.4,86.9,2022-12-10T11:51:25.169Z,2022-12-10T11:51:26Z,3939103577,56,Center,3939103581,141,78.1,3939103579,140,52.6,3939103583,212,6.7,3939103597,156,,3939103585,213,4.3,,,,,,,bkyl1g1z7xenlu0augv7717u1,V. Di Giammarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490039975,162,4,1,21,15,bcuj94typp0ykv77ijp9wpsve,1,75.5,57.2,2022-12-10T11:51:32.324Z,2022-12-10T11:51:35Z,3939103847,265,,3939103871,233,213,3939103845,152,,3939103843,56,Center,3939103841,13,,3939103849,286,,,,,,,,c5ze370ixl09ccy818f92jkk5,Z. Ferrario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490039961,213,4,1,21,15,ca8pjvyb7hgttr1dalj2nguum,0,24.5,42.8,2022-12-10T11:51:32.325Z,2022-12-10T11:51:35Z,3939103787,152,,3939103789,265,,3939103891,233,162,3939103783,13,,3939103791,285,,3939103785,56,Back,,,,,,,a9piss5nrytn5tn83frlj02qd,F. Simonetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490040219,163,15,1,22,1,bcuj94typp0ykv77ijp9wpsve,1,74.9,56.9,2022-12-10T11:52:18.980Z,2022-12-10T11:52:45Z,3939105969,103,22.2,3939105975,147,50.4,3939105073,56,Center,3939105669,233,214,3939105971,458,,3939105967,102,51.1,3939105643,20,,3939105069,26,,7o8xh2r55xb1yiz5gjvnp0rmx,Taty,,3939105973,146,98.6,3939105071,18,,3939105965,79,,,,,,,,,,,,,,,,,,,,
2490040213,214,10,1,22,1,ca8pjvyb7hgttr1dalj2nguum,1,1.8,50.7,2022-12-10T11:52:19.080Z,2022-12-10T11:52:38Z,3939105673,233,163,3939105041,178,,3939105043,182,,3939105045,56,Back,3939105171,177,,,,,,,,,,,6clgafy8vlbq6qw2ofptwkwd1,F. Durante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490040221,215,52,1,22,2,ca8pjvyb7hgttr1dalj2nguum,1,1.8,50.7,2022-12-10T11:52:19.942Z,2022-12-10T11:52:20Z,,,,,,,,,,,,,,,,,,,,,,,,,6clgafy8vlbq6qw2ofptwkwd1,F. Durante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490040249,216,80,1,22,6,ca8pjvyb7hgttr1dalj2nguum,0,3.8,49,2022-12-10T11:52:24.054Z,2022-12-10T11:52:24Z,,,,,,,,,,,,,,,,,,,,,,,,,6clgafy8vlbq6qw2ofptwkwd1,F. Durante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490040271,217,1,1,22,9,ca8pjvyb7hgttr1dalj2nguum,1,10.1,51.2,2022-12-10T11:52:27.127Z,2022-12-10T11:52:29Z,3939105323,56,Back,3939105325,140,12.6,3939105331,212,14.7,3939105333,213,1.4,3939105329,141,72.4,,,,,,,,,,6clgafy8vlbq6qw2ofptwkwd1,F. Durante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490040295,218,1,1,22,12,ca8pjvyb7hgttr1dalj2nguum,1,15.6,73.6,2022-12-10T11:52:29.351Z,2022-12-10T11:52:34Z,3939105471,140,23.3,3939105469,56,Back,3939105477,213,1.1,3939105475,212,18.3,3939105473,141,97.7,,,,,,,,,,b6e5e8znxa7u9qhtxtwflxgwl,A. Kristjansdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490040315,219,1,1,22,16,ca8pjvyb7hgttr1dalj2nguum,1,21.5,96,2022-12-10T11:52:34.119Z,2022-12-10T11:52:37Z,3939105581,213,4.0,3939105573,56,Back,3939105575,140,11.2,3939105577,141,75.7,3939105579,212,17.5,,,,,,,,,,48rypey85a23z9ht4k5skw8b8,C. Robustellini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490040359,220,1,1,22,19,ca8pjvyb7hgttr1dalj2nguum,1,12.9,70.6,2022-12-10T11:52:36.935Z,2022-12-10T11:52:42Z,3939105841,140,18.9,3939105845,212,26.7,3939105843,141,32.4,3939105839,56,Back,3939105847,213,5.0,,,,,,,,,,b6e5e8znxa7u9qhtxtwflxgwl,A. Kristjansdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490040375,221,1,1,22,24,ca8pjvyb7hgttr1dalj2nguum,1,27,34.6,2022-12-10T11:52:42.119Z,2022-12-10T11:52:44Z,3939105947,213,1.3,3939105939,56,Back,3939105943,141,59.3,3939105945,212,17.4,3939105941,140,31.2,,,,,,,,,,3izcnjpqeumq1mjfy1osc3qhh,S. van der Gragt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490040405,222,1,1,22,26,ca8pjvyb7hgttr1dalj2nguum,1,31.2,60.3,2022-12-10T11:52:43.975Z,2022-12-10T11:52:49Z,3939106129,212,13.1,3939106127,141,79.6,3939106125,140,30.6,3939106131,213,1.6,3939106123,56,Back,,,,,,,,,,c5s6l4u9gjdv3ce5rc0we8sx6,I. Santi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490040433,223,1,1,22,32,ca8pjvyb7hgttr1dalj2nguum,1,44.1,92.4,2022-12-10T11:52:49.511Z,2022-12-10T11:52:53Z,3939106269,212,18.8,3939106271,213,4.9,3939106267,141,65.1,3939106265,140,46.7,3939106263,56,Back,,,,,,,,,,b6e5e8znxa7u9qhtxtwflxgwl,A. Kristjansdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490040453,224,1,1,22,35,ca8pjvyb7hgttr1dalj2nguum,1,55.6,68.7,2022-12-10T11:52:52.967Z,2022-12-10T11:52:56Z,3939106379,212,20.2,3939106377,141,96.5,3939106375,140,62.4,3939106381,213,1.2,3939106373,56,Left,,,,,,,,,,27rdlepga8wdw4xj949y5vh05,G. Karchouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490040457,225,1,1,22,39,ca8pjvyb7hgttr1dalj2nguum,1,62.4,96.5,2022-12-10T11:52:56.376Z,2022-12-10T11:52:57Z,3939106397,213,5.9,3939106393,141,90.2,3939106395,212,11.4,3939106391,140,72.5,3939106389,56,Left,,,,,,,,,,a9piss5nrytn5tn83frlj02qd,F. Simonetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490040461,226,1,1,22,40,ca8pjvyb7hgttr1dalj2nguum,0,72.5,90.2,2022-12-10T11:52:57.399Z,2022-12-10T11:52:58Z,3939106423,213,5.6,3939106419,141,75.6,3939106413,56,Center,3939106415,140,84.2,3939106421,212,15.8,,,,,,,,,,30mwaentr99qb99ce6y9o1p0p,T. Chawinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490040473,164,49,1,22,41,bcuj94typp0ykv77ijp9wpsve,1,17.9,23.3,2022-12-10T11:52:58.965Z,2022-12-10T11:52:59Z,,,,,,,,,,,,,,,,,,,,,,,,,b4r8ripw5dilngnxrb5fkkkid,G. Apicella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
