id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/8/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/18/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value
2543018001,4,74,1,0,24,4raiad4l2j5lkfaz92pk4osb,1,32.5,5.5,2023-05-03T16:00:38.115Z,2023-05-03T22:20:16Z,4247181879,285,,4247181877,56,Back,4247181943,233,15,4248375303,178,,,,,,,,,,,,,,eq7q971ebxu7ipqbyvj5n4c15,L. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543018017,5,5,1,0,24,4raiad4l2j5lkfaz92pk4osb,0,32.1,-1.8,2023-05-03T16:00:38.932Z,2023-05-03T22:20:18Z,4247181965,347,,4247181963,56,Back,4247182021,233,16,,,,,,,,,,,,,,,,eq7q971ebxu7ipqbyvj5n4c15,L. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543018019,16,5,1,0,24,49rkyo4do8uwj06geomw0xr4i,1,67.9,101.8,2023-05-03T16:00:38.932Z,2023-05-03T22:20:18Z,4247181967,56,Left,4247181991,233,5,4247181969,347,,,,,,,,,,,,,,,,,53dvtfms2uxd500y87x5jf2eh,E. Botheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543018079,17,1,1,0,28,49rkyo4do8uwj06geomw0xr4i,1,64.1,100,2023-05-03T16:00:42.083Z,2023-05-03T22:20:24Z,4247182331,212,20.2,4247182335,213,3.5,4247182325,56,Back,4247182323,107,,4247182327,140,46.1,4247182329,141,91.2,,,,,,,b0e6d3zgwzbzysmt9b2ycvf56,D. Bradarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543018111,18,1,1,0,32,49rkyo4do8uwj06geomw0xr4i,1,44.2,89.6,2023-05-03T16:00:46.252Z,2023-05-03T22:20:27Z,4247182451,140,36.5,4248375539,178,,4247182455,212,21.4,4247182449,56,Back,4247182457,213,4.3,4247182453,141,60.5,,,,,,,3coml6cxqa86px9up8yy3oz1m,L. Pirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543018165,19,1,1,0,35,49rkyo4do8uwj06geomw0xr4i,1,32.1,56.1,2023-05-03T16:00:49.456Z,2023-05-03T22:20:33Z,4247182721,141,51.8,4247182719,140,13.5,4247182725,213,3.3,4247182723,212,19.7,4247182717,56,Back,4248375627,178,,,,,,,,2mloh2yrhs60s1uwrfycc2i8l,N. Gyömbér,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543018189,20,1,1,0,40,49rkyo4do8uwj06geomw0xr4i,1,14,52.4,2023-05-03T16:00:54.636Z,2023-05-03T22:20:36Z,4247182875,141,87.5,4248375687,178,,4247182881,213,1.4,4247182873,140,18.2,4247182877,212,24.3,4247182871,56,Back,,,,,,,2luxnwcabb7msig7odfq5p5g5,G. Ochoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543018211,21,1,1,0,43,49rkyo4do8uwj06geomw0xr4i,1,20.3,89.1,2023-05-03T16:00:57.299Z,2023-05-03T22:20:39Z,4248375819,178,,4247182963,213,0.5,4247182957,140,30.5,4247182961,212,11.9,4247182955,56,Back,4247182959,141,96.8,,,,,,,3coml6cxqa86px9up8yy3oz1m,L. Pirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543018229,22,1,1,0,45,49rkyo4do8uwj06geomw0xr4i,1,31.1,96.9,2023-05-03T16:00:59.173Z,2023-05-03T22:20:43Z,4247183083,212,7.7,4247183085,213,3.4,4247183079,140,24.0,4247183081,141,94.2,4248375945,178,,4247183077,56,Back,,,,,,,b0e6d3zgwzbzysmt9b2ycvf56,D. Bradarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543018245,23,1,1,0,47,49rkyo4do8uwj06geomw0xr4i,1,20.6,93.2,2023-05-03T16:01:01.061Z,2023-05-03T22:20:47Z,4247183191,56,Back,4247183197,141,96.6,4247183187,155,,4247183195,140,35.4,4248376069,178,,4247183203,213,0.1,4247183199,212,15.7,,,,3coml6cxqa86px9up8yy3oz1m,L. Pirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543018269,24,1,1,0,48,49rkyo4do8uwj06geomw0xr4i,1,35.4,96.6,2023-05-03T16:01:02.737Z,2023-05-03T22:20:55Z,4247183351,56,Back,4247183355,141,85.4,4247183349,3,,4247183353,140,37.9,4247183357,212,8.1,4247183359,213,5.0,4248376301,388,,,,,53dvtfms2uxd500y87x5jf2eh,E. Botheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543018279,25,1,1,0,50,49rkyo4do8uwj06geomw0xr4i,1,37.9,85.4,2023-05-03T16:01:04.217Z,2023-05-03T22:21:01Z,4247183415,56,Back,4247183417,140,43.4,4247183423,213,5.2,4248376441,178,,4247183419,141,70.5,4247183421,212,11.7,,,,,,,b0e6d3zgwzbzysmt9b2ycvf56,D. Bradarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543018285,26,1,1,0,51,49rkyo4do8uwj06geomw0xr4i,1,43.4,70.5,2023-05-03T16:01:05.917Z,2023-05-03T22:21:03Z,4247183465,56,Back,4247183479,213,2.9,4248376505,178,,4247183475,212,6.7,4247183469,140,37.2,4247183473,141,72.5,,,,,,,3mqhkh4iz4kesvmqui3hupgmi,B. Dia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543018337,27,1,1,0,52,49rkyo4do8uwj06geomw0xr4i,1,37.2,72.5,2023-05-03T16:01:06.978Z,2023-05-03T22:21:07Z,4247183779,213,0.3,4247183781,1,,4247183771,56,Left,4247183775,141,93.2,4248376605,178,,4247183777,212,53.0,4247183773,140,85.9,4247183769,155,,7pg1pu4ptby6hi0rp29hv4jxl,L. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543018339,28,1,1,1,0,49rkyo4do8uwj06geomw0xr4i,0,91,90.9,2023-05-03T16:01:14.302Z,2023-05-03T22:21:11Z,4247183789,2,,4247183799,212,2.4,4247183801,213,5.3,4248376655,178,,4247872725,72,,4247183859,233,6,4247183795,140,92.3,4247183863,286,,b0e6d3zgwzbzysmt9b2ycvf56,D. Bradarić,4247872717,224,4247183857,236,4247183797,141,88.0,4247183793,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543018345,6,12,1,1,0,4raiad4l2j5lkfaz92pk4osb,1,6.6,11,2023-05-03T16:01:14.440Z,2023-05-03T22:21:16Z,4247183841,56,Back,4247183913,233,28,4247183839,185,,4248376743,178,,,,,,,,,,,,,,eq7q971ebxu7ipqbyvj5n4c15,L. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543018351,7,6,1,1,2,4raiad4l2j5lkfaz92pk4osb,0,7.4,12.5,2023-05-03T16:01:16.028Z,2023-05-03T22:21:19Z,4247183975,233,29,4247183927,56,Back,4247183931,73,,,,,,,,,,,,,,,,,eq7q971ebxu7ipqbyvj5n4c15,L. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543018359,29,6,1,1,2,49rkyo4do8uwj06geomw0xr4i,1,92.6,87.5,2023-05-03T16:01:16.028Z,2023-05-03T22:21:18Z,4247183967,73,,4247183965,56,Left,4247183971,233,7,,,,,,,,,,,,,,,,b0e6d3zgwzbzysmt9b2ycvf56,D. Bradarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543018573,30,1,1,1,27,49rkyo4do8uwj06geomw0xr4i,0,99.5,99.5,2023-05-03T16:01:41.262Z,2023-05-03T22:21:22Z,4247185175,56,Center,4247185169,6,,4247185171,155,,4248376823,178,,4247185179,141,55.1,4247185181,212,32.0,4247185173,224,,4247185177,140,89.5,d6sstsibcsfxporots5k9cicp,E. Bohinen,4247885449,72,4247185167,2,4247185183,213,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543018577,8,12,1,1,28,4raiad4l2j5lkfaz92pk4osb,1,7.8,40,2023-05-03T16:01:42.576Z,2023-05-03T22:21:26Z,4247185195,212,18.6,4248376871,388,,4247185193,141,28.5,4247185197,213,5.8,4247185191,140,23.9,4247185189,56,Back,4247185223,15,,,,,4mk6bbc9a8rhtmk8f4jj6onvt,Arthur Cabral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543018601,9,4,1,1,29,4raiad4l2j5lkfaz92pk4osb,1,20.1,33,2023-05-03T16:01:43.703Z,2023-05-03T22:21:34Z,4247185301,13,,4247185307,152,,4247185303,294,,4247185433,233,31,4247185305,56,Back,4247185309,285,,,,,,,,f0d8cjxx5cw5i22m0yy6azb2t,G. Castrovilli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543018615,31,4,1,1,29,49rkyo4do8uwj06geomw0xr4i,0,79.9,67,2023-05-03T16:01:43.704Z,2023-05-03T22:21:33Z,4248377035,178,,4247185389,13,,4247185395,152,,4247185397,286,,4247185393,56,Center,4247185461,233,9,4247185391,294,,,,,q281ehu1acmc9v96sv9g8bmx,G. Maggiore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543018739,10,1,1,1,50,4raiad4l2j5lkfaz92pk4osb,1,20.1,33,2023-05-03T16:02:04.327Z,2023-05-03T22:22:07Z,4247186149,141,14.6,4247186153,213,4.9,4247186173,189,,4247186141,5,,4247186145,56,Back,4247186151,212,12.7,4248377727,178,,4247186147,140,22.3,eq7q971ebxu7ipqbyvj5n4c15,L. Martínez,4247186143,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543018817,11,1,1,1,55,4raiad4l2j5lkfaz92pk4osb,1,22.2,31.9,2023-05-03T16:02:09.431Z,2023-05-03T22:22:10Z,4247186549,213,2.4,4247186543,140,6.2,4247186547,212,22.1,4247186545,141,53.0,4248377859,178,,4247186541,56,Back,,,,,,,9e3t2wyjqzxsn690aysao8cfd,Dodô,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543018885,12,1,1,2,1,4raiad4l2j5lkfaz92pk4osb,1,13.8,52.5,2023-05-03T16:02:15.349Z,2023-05-03T22:22:13Z,4247186883,213,0.7,4247186885,1,,4247186879,141,93.8,4247186881,212,44.3,4247186875,56,Back,4248377891,178,,4247186877,140,46.4,4247186873,155,,2udciji4n7tr07ft7twe2r9w5,P. Terracciano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543018899,13,1,1,2,6,4raiad4l2j5lkfaz92pk4osb,1,46.6,94.4,2023-05-03T16:02:20.092Z,2023-05-03T22:22:19Z,4247186937,56,Center,4247186941,141,69.3,4248377979,178,,4247186945,213,5.1,4247186939,140,53.8,4247186943,212,18.7,,,,,,,eh1ul4duphy1iz4odwx9tkjjd,N. González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543238449,960,67,1,2,7,4raiad4l2j5lkfaz92pk4osb,1,53.5,71.6,2023-05-03T16:02:21.807Z,2023-05-03T22:49:49Z,4248410755,233,803,,,,,,,,,,,,,,,,,,,,,,4mk6bbc9a8rhtmk8f4jj6onvt,Arthur Cabral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543238443,803,67,1,2,7,49rkyo4do8uwj06geomw0xr4i,0,46.5,28.4,2023-05-03T16:02:21.808Z,2023-05-03T22:45:39Z,4248410787,233,960,,,,,,,,,,,,,,,,,,,,,,2mloh2yrhs60s1uwrfycc2i8l,N. Gyömbér,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543018929,14,1,1,2,9,4raiad4l2j5lkfaz92pk4osb,1,44,66.1,2023-05-03T16:02:23.604Z,2023-05-03T22:22:22Z,4247187125,56,Back,4247187135,213,4.9,4247187127,140,47.1,4247187131,212,21.9,4247187129,141,34.2,4248378043,178,,,,,,,,4mk6bbc9a8rhtmk8f4jj6onvt,Arthur Cabral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543018957,15,1,1,2,13,4raiad4l2j5lkfaz92pk4osb,1,59.4,30.1,2023-05-03T16:02:27.013Z,2023-05-03T22:22:26Z,4247187317,212,25.1,4247187313,140,78.2,4247187315,141,7.3,4247187311,56,Right,4248378111,178,,4247187319,213,5.6,,,,,,,9e3t2wyjqzxsn690aysao8cfd,Dodô,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543018967,16,1,1,2,19,4raiad4l2j5lkfaz92pk4osb,1,86.8,24.4,2023-05-03T16:02:33.297Z,2023-05-03T22:22:30Z,4247187371,140,79.2,4248378193,178,,4247187369,56,Right,4247187373,141,21.0,4247187377,213,3.4,4247187375,212,8.3,,,,,,,b5cqy1xamdj38bh87gvz4iac5,J. Ikoné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543018985,17,1,1,2,20,4raiad4l2j5lkfaz92pk4osb,1,79.2,21,2023-05-03T16:02:34.774Z,2023-05-03T22:22:37Z,4247187485,140,90.8,4247187491,213,0.9,4247187479,2,,4248378403,178,,4247188117,210,13,4247187489,212,18.9,4247187483,56,Center,4247188119,154,,9e3t2wyjqzxsn690aysao8cfd,Dodô,4247187487,141,4247889679,224,4247889681,20,,,,,1,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543018989,18,13,1,2,21,4raiad4l2j5lkfaz92pk4osb,1,92.6,43.5,2023-05-03T16:02:35.868Z,2023-05-03T22:22:37Z,4247188133,154,,4247187515,56,Center,4247187511,22,,4247188143,328,,4247187635,72,,4248378479,178,,4247187513,17,,4247188149,230,99.0,963czsr3yecwk4s3p1wby5x3p,A. Barák,4247188153,231,4247188135,55,4247188131,29,,4247188129,81,,,49.6,17,4247188139,102,38.8,4247188141,103,41.7,,,,,,,,,,,,,,,,,,,,,,,,,
