id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/13/value,qualifier/14/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2548687883,7,1,1,0,8,gi0l1habji5hpgar77dl5jqe,1,76.2,47.6,2023-05-14T13:01:40.236Z,2023-05-15T00:18:17Z,4277421517,212,20.0,4277422089,210,13,4277421515,141,33.9,4277421511,56,Center,4277422091,154,,4279522569,388,,4277421513,140,93.1,4277421519,213,5.8,1wynwp4x95o9w5tt4cdog6i1,V. Osimhen,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548687887,8,13,1,0,10,gi0l1habji5hpgar77dl5jqe,1,91.7,33,2023-05-14T13:01:42.329Z,2023-05-14T22:36:44Z,4277422141,328,,4277421549,56,Center,4277422137,103,43.1,4277422149,231,46.6,4277421715,20,,4277422133,102,43.9,4277422121,29,,4279565889,178,,dpcws493fepch23sk26m1a8yd,P. Zieliński,,4277422119,87,4277422125,55,7,4277421545,22,4277422147,230,99.1,4277421547,63,4277422123,154,,,,,,,,,,,,,,,,,,,,,,
2548687867,3,5,1,0,11,67z1gqyiuzpmmb15q5fy7ntc4,1,-0.8,55.7,2023-05-14T13:01:43.286Z,2023-05-14T22:36:46Z,4277421423,56,Back,4277421671,233,9,4277421425,346,,,,,,,,,,,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548687895,9,5,1,0,11,gi0l1habji5hpgar77dl5jqe,0,100.8,44.3,2023-05-14T13:01:43.286Z,2023-05-14T22:36:46Z,4277421685,233,3,4277421589,346,,4277421587,56,Center,,,,,,,,,,,,,,,,dpcws493fepch23sk26m1a8yd,P. Zieliński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548688125,4,1,1,0,23,67z1gqyiuzpmmb15q5fy7ntc4,1,3.3,49.4,2023-05-14T13:01:55.829Z,2023-05-14T22:36:50Z,4277422875,140,7.2,4277422877,141,30.1,4277422885,237,,4277422871,124,,4277422881,213,5.0,4277422879,212,13.7,4277422873,56,Back,,,,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548688161,5,1,1,0,28,67z1gqyiuzpmmb15q5fy7ntc4,0,11.8,16.1,2023-05-14T13:02:00.660Z,2023-05-14T22:37:21Z,4277423063,213,6.1,4277423057,141,5.9,4279566535,178,,4277423049,56,Back,4277423045,155,,4277423059,212,37.5,4277423067,1,,4277423053,140,46.9,thnje2i2s96fcbuscj57053p,A. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548688183,10,49,1,0,31,gi0l1habji5hpgar77dl5jqe,1,52.5,94.6,2023-05-14T13:02:03.387Z,2023-05-14T22:37:24Z,,,,,,,,,,,,,,,,,,,,,,,,,896uaqjrz22q6fqjfzuwf77jd,M. Olivera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548688227,11,1,1,0,34,gi0l1habji5hpgar77dl5jqe,1,54.9,93.9,2023-05-14T13:02:05.998Z,2023-05-14T22:37:29Z,4277423399,213,0.3,4277423393,140,63.0,4279567947,178,,4277423391,56,Left,4277423395,141,97.9,4277423397,212,8.9,,,,,,,896uaqjrz22q6fqjfzuwf77jd,M. Olivera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548688247,12,1,1,0,34,gi0l1habji5hpgar77dl5jqe,1,63,97.9,2023-05-14T13:02:06.779Z,2023-05-14T22:37:33Z,4279568125,178,,4277423529,212,5.1,4277423523,56,Left,4277423531,213,3.9,4277423525,140,59.6,4277423527,141,92.5,,,,,,,7knk2xsg4690hgq9us9us8ull,A. Zerbin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548688285,13,1,1,0,36,gi0l1habji5hpgar77dl5jqe,1,60.5,92.5,2023-05-14T13:02:08.479Z,2023-05-14T22:37:38Z,4277423709,141,96.1,4277423711,212,7.0,4279568347,178,,4277423713,213,0.4,4277423705,56,Left,4277423707,140,66.7,,,,,,,9y8fnvazj02vy31ljx3du0d79,S. Lobotka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548688329,14,1,1,0,38,gi0l1habji5hpgar77dl5jqe,1,65,94.9,2023-05-14T13:02:10.162Z,2023-05-14T22:37:48Z,4277423919,213,3.9,4277423913,140,60.5,4277423911,56,Left,4279568889,178,,4277423915,141,88.0,4277423917,212,6.7,,,,,,,dpcws493fepch23sk26m1a8yd,P. Zieliński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548688349,15,1,1,0,39,gi0l1habji5hpgar77dl5jqe,1,60.9,87.1,2023-05-14T13:02:11.506Z,2023-05-14T22:37:55Z,4277424057,213,5.2,4277424049,141,70.4,4277424047,140,67.2,4277424045,56,Center,4279569233,178,,4277424053,212,13.1,,,,,,,896uaqjrz22q6fqjfzuwf77jd,M. Olivera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548688467,16,1,1,0,40,gi0l1habji5hpgar77dl5jqe,1,67.2,70.4,2023-05-14T13:02:12.099Z,2023-05-14T22:37:59Z,4277424635,213,3.8,4279569443,178,,4277424625,56,Back,4277424631,141,45.9,4277424629,140,47.7,4277424633,212,26.4,,,,,,,9y8fnvazj02vy31ljx3du0d79,S. Lobotka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548688565,17,1,1,0,47,gi0l1habji5hpgar77dl5jqe,1,70.7,18.7,2023-05-14T13:02:18.935Z,2023-05-14T22:38:04Z,4279569713,178,,4277425147,140,81.4,4277425157,213,5.7,4277425151,141,7.0,4277425155,212,13.8,4277425141,56,Right,,,,,,,2kfkjjqh7vrfcfbgr4aa85dqt,A. Rrahmani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549103171,807,83,1,0,51,67z1gqyiuzpmmb15q5fy7ntc4,1,20.9,89,2023-05-14T13:02:23.245Z,2023-05-14T23:13:08Z,4279664817,399,84724,,,,,,,,,,,,,,,,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548688651,18,1,1,0,51,gi0l1habji5hpgar77dl5jqe,1,79.6,13.2,2023-05-14T13:02:23.268Z,2023-05-14T22:38:07Z,4277425547,140,80.9,4279569889,178,,4277425545,56,Right,4277425553,212,5.0,4277425557,213,1.3,4277425549,141,20.3,,,,,,,jk8n72zhngmdw2ek47zx7f11,B. Bereszyński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548688657,19,50,1,0,52,gi0l1habji5hpgar77dl5jqe,1,80.3,18.2,2023-05-14T13:02:24.385Z,2023-05-14T22:38:18Z,4277425573,286,,4277425675,233,6,4277425571,56,Right,,,,,,,,,,,,,,,,72im0m7d8rqpsclo4f5crqmsp,E. Elmas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548688623,6,7,1,0,52,67z1gqyiuzpmmb15q5fy7ntc4,1,19.7,81.8,2023-05-14T13:02:24.567Z,2023-05-14T22:38:21Z,4278151505,383,,4277425643,233,19,4277425437,285,,4277425433,56,Back,4279570249,178,,,,,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548688631,7,49,1,0,52,67z1gqyiuzpmmb15q5fy7ntc4,1,21.7,80.6,2023-05-14T13:02:24.771Z,2023-05-14T22:38:28Z,,,,,,,,,,,,,,,,,,,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548688679,8,1,1,0,53,67z1gqyiuzpmmb15q5fy7ntc4,1,21.7,78,2023-05-14T13:02:25.833Z,2023-05-14T22:38:32Z,4277425715,213,3.9,4277425709,140,14.6,4277425711,141,68.1,4277425707,56,Back,4277425713,212,10.0,4279570933,178,,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548688755,9,1,1,0,55,67z1gqyiuzpmmb15q5fy7ntc4,1,14.6,68,2023-05-14T13:02:27.289Z,2023-05-14T22:38:38Z,4277426105,140,21.5,4277426107,141,62.7,4277426109,212,8.1,4279571263,178,,4277426111,213,5.8,4277426103,56,Back,,,,,,,av8588qp8e5wz3s7cg1n2qgnp,L. Caldirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548688769,10,4,1,0,56,67z1gqyiuzpmmb15q5fy7ntc4,1,22.9,61.8,2023-05-14T13:02:28.416Z,2023-05-14T22:38:45Z,4277426155,152,,4277426307,233,20,4277426157,265,,4277426151,13,,4277426159,285,,4277426153,56,Back,,,,,,,79e6khfyg3rdauul0yjlixv8q,N. Rovella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548688785,20,4,1,0,56,gi0l1habji5hpgar77dl5jqe,0,77.1,38.2,2023-05-14T13:02:28.417Z,2023-05-14T22:38:45Z,4279571611,178,,4277426223,13,,4277426231,265,,4277426233,286,,4277426363,233,10,4277426225,56,Center,4277426227,152,,,,,9y8fnvazj02vy31ljx3du0d79,S. Lobotka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548689051,11,1,1,1,10,67z1gqyiuzpmmb15q5fy7ntc4,1,28,64.4,2023-05-14T13:02:42.840Z,2023-05-14T22:38:49Z,4277427737,140,24.3,4277427743,213,4.6,4277427735,56,Back,4277427741,212,24.5,4279571725,178,,4277427731,5,,4277427733,152,,4277427739,141,28.8,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548689091,12,1,1,1,13,67z1gqyiuzpmmb15q5fy7ntc4,1,23.4,28.5,2023-05-14T13:02:45.920Z,2023-05-14T22:38:52Z,4277427977,212,16.3,4277427975,141,6.5,4277427973,140,29.5,4277427979,213,5.1,4277427971,56,Back,4279571861,178,,,,,,,,thnje2i2s96fcbuscj57053p,A. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548689157,13,1,1,1,16,67z1gqyiuzpmmb15q5fy7ntc4,1,26.9,8.3,2023-05-14T13:02:48.777Z,2023-05-14T22:38:57Z,4277428385,212,15.4,4277428387,213,2.9,4277428383,141,13.8,4277428381,140,12.7,4279572207,178,,4277428379,56,Back,,,,,,,bcqsti42fhzap385lnfe4auhh,P. Ciurria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548689201,14,1,1,1,21,67z1gqyiuzpmmb15q5fy7ntc4,1,11.6,9.8,2023-05-14T13:02:53.915Z,2023-05-14T22:39:02Z,4277428639,213,1.2,4279572405,178,,4277428633,140,13.7,4277428631,56,Back,4277428635,141,19.1,4277428637,212,6.7,,,,,,,thnje2i2s96fcbuscj57053p,A. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548689277,15,1,1,1,23,67z1gqyiuzpmmb15q5fy7ntc4,1,12.5,23.6,2023-05-14T13:02:55.777Z,2023-05-14T22:39:07Z,4277428975,212,19.2,4279572571,178,,4277428977,213,2.1,4277428969,56,Back,4277428973,141,47.3,4277428971,140,2.5,,,,,,,79e6khfyg3rdauul0yjlixv8q,N. Rovella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548689301,16,1,1,1,24,67z1gqyiuzpmmb15q5fy7ntc4,0,2.5,47.3,2023-05-14T13:02:56.741Z,2023-05-14T22:39:12Z,4277429139,140,43.9,4277429145,213,6.1,4277429147,1,,4279572795,178,,4277429141,141,36.7,4277429135,155,,4277429137,56,Back,4277429143,212,44.1,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548689293,21,44,1,1,27,gi0l1habji5hpgar77dl5jqe,1,56.9,63.8,2023-05-14T13:02:59.020Z,2023-05-15T00:18:18Z,4277429113,286,,4277429111,56,Center,4277429207,233,17,,,,,,,,,,,,,,,,8n0c5t5wzfkoauryyzy8be0gl,Juan Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548689309,17,44,1,1,27,67z1gqyiuzpmmb15q5fy7ntc4,0,43.1,36.2,2023-05-14T13:02:59.021Z,2023-05-14T22:39:20Z,4277429281,233,21,4277429183,285,,4277429181,56,Back,,,,,,,,,,,,,,,,91sgvwun5559mwe9bszj4xql1,A. Petagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548689317,22,1,1,1,27,gi0l1habji5hpgar77dl5jqe,0,57.7,64.3,2023-05-14T13:02:59.183Z,2023-05-15T00:18:18Z,4279573705,388,,4277429227,212,8.4,4277429225,141,55.0,4277429219,3,,4277429223,140,63.0,4277429229,213,5.4,4277429221,56,Center,,,,8n0c5t5wzfkoauryyzy8be0gl,Juan Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548689329,18,61,1,1,27,67z1gqyiuzpmmb15q5fy7ntc4,1,40.5,38.1,2023-05-14T13:02:59.192Z,2023-05-14T22:39:41Z,4279574313,388,,4277429291,56,Back,4279574311,15,,,,,,,,,,,,,,,,,91sgvwun5559mwe9bszj4xql1,A. Petagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548689343,23,49,1,1,29,gi0l1habji5hpgar77dl5jqe,1,60.9,38.4,2023-05-14T13:03:01.714Z,2023-05-14T22:39:54Z,,,,,,,,,,,,,,,,,,,,,,,,,3bhy6x04rbwzk0nh1fm59dmnd,A. Zambo Anguissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548689363,24,1,1,1,31,gi0l1habji5hpgar77dl5jqe,1,60.9,38.4,2023-05-14T13:03:03.051Z,2023-05-14T22:39:58Z,4277429495,213,4.7,4277429491,141,27.4,4277429487,56,Center,4279575065,178,,4277429489,140,61.0,4277429493,212,7.5,,,,,,,3bhy6x04rbwzk0nh1fm59dmnd,A. Zambo Anguissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548689395,25,1,1,1,32,gi0l1habji5hpgar77dl5jqe,1,61.3,27.4,2023-05-14T13:03:04.748Z,2023-05-14T22:40:02Z,4277429659,141,37.7,4277429657,140,61.1,4277429663,213,1.6,4277429655,56,Center,4279575253,178,,4277429661,212,7.0,,,,,,,72im0m7d8rqpsclo4f5crqmsp,E. Elmas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549149205,1414,83,1,1,34,67z1gqyiuzpmmb15q5fy7ntc4,1,37.6,65.1,2023-05-14T13:03:06.405Z,2023-05-15T01:02:37Z,4279908851,399,203325,,,,,,,,,,,,,,,,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548689443,27,1,1,1,34,gi0l1habji5hpgar77dl5jqe,1,62.7,34.1,2023-05-14T13:03:06.661Z,2023-05-14T22:40:10Z,4279575667,178,,4277429907,141,27.2,4277429903,140,64.5,4277429911,212,5.1,4277429913,213,5.1,4277429901,56,Center,,,,,,,3bhy6x04rbwzk0nh1fm59dmnd,A. Zambo Anguissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548689403,19,43,1,1,35,67z1gqyiuzpmmb15q5fy7ntc4,1,0,0,2023-05-14T13:03:07.579Z,2023-05-14T15:59:58Z,4277429697,56,Back,4278162843,144,45,4277429699,285,0,,,,,,,,,,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548689419,26,43,1,1,35,gi0l1habji5hpgar77dl5jqe,1,0,0,2023-05-14T13:03:07.579Z,2023-05-14T15:59:56Z,4277429763,286,0,4277429807,233,19,4278162775,144,3,4277429761,56,Center,,,,,,,,,,,,,3bhy6x04rbwzk0nh1fm59dmnd,A. Zambo Anguissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548689453,28,1,1,1,36,gi0l1habji5hpgar77dl5jqe,1,64.5,27.2,2023-05-14T13:03:08.674Z,2023-05-14T22:40:13Z,4277429951,56,Center,4277429959,213,3.5,4277429953,140,55.8,4277429955,141,21.5,4277429957,212,9.9,4279575773,178,,,,,,,,72im0m7d8rqpsclo4f5crqmsp,E. Elmas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548689485,29,1,1,1,38,gi0l1habji5hpgar77dl5jqe,1,55.8,21.5,2023-05-14T13:03:09.930Z,2023-05-14T22:40:17Z,4279575987,178,,4277430101,141,33.1,4277430109,213,1.3,4277430099,140,57.7,4277430105,212,8.1,4277430097,56,Center,,,,,,,jk8n72zhngmdw2ek47zx7f11,B. Bereszyński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548689499,30,1,1,1,39,gi0l1habji5hpgar77dl5jqe,1,58.5,32.9,2023-05-14T13:03:11.716Z,2023-05-14T22:40:20Z,4277430167,212,10.4,4277430165,141,47.4,4279576063,178,,4277430161,56,Center,4277430163,140,61.7,4277430169,213,1.2,,,,,,,3bhy6x04rbwzk0nh1fm59dmnd,A. Zambo Anguissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548689515,31,1,1,1,40,gi0l1habji5hpgar77dl5jqe,1,61.7,47.4,2023-05-14T13:03:12.319Z,2023-05-14T22:40:24Z,4279576399,178,,4277430219,141,38.9,4277430217,140,57.2,4277430223,213,4.0,4277430215,56,Center,4277430221,212,7.5,,,,,,,9y8fnvazj02vy31ljx3du0d79,S. Lobotka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
