id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/8/value,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/15/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value
2488207429,6,1,1,0,14,ca8pjvyb7hgttr1dalj2nguum,1,28.9,93.6,2022-11-28T18:01:19.602Z,2022-11-28T18:02:05Z,3929404469,56,Back,3929404477,213,3.9,3929404473,141,88.9,3929404471,140,25.9,3929404467,155,,3929404475,212,4.5,,,,,,,a9piss5nrytn5tn83frlj02qd,F. Simonetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488207431,7,61,1,0,15,ca8pjvyb7hgttr1dalj2nguum,0,25.9,88.9,2022-11-28T18:01:20.578Z,2022-11-28T18:01:20Z,3929404481,56,Back,,,,,,,,,,,,,,,,,,,,,,72rc6zija9e9d4ggx884dq7dh,B. Merlo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488207435,8,61,1,0,17,7pm0maqtof5rdc3ksumasw55g,0,64.2,6.4,2022-11-28T18:01:21.807Z,2022-11-28T18:01:21Z,3929404487,56,Right,,,,,,,,,,,,,,,,,,,,,,cfntkj03dvexguaq8sp37fglx,M. Cambiaghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488207437,8,3,1,0,19,ca8pjvyb7hgttr1dalj2nguum,0,33.1,91.8,2022-11-28T18:01:23.681Z,2022-11-28T18:01:26Z,3929404495,285,,3929404507,233,9,3929404493,56,Back,,,,,,,,,,,,,,,,a9piss5nrytn5tn83frlj02qd,F. Simonetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488207439,9,7,1,0,19,7pm0maqtof5rdc3ksumasw55g,0,66.9,8.2,2022-11-28T18:01:23.682Z,2022-11-28T18:01:26Z,3929404505,286,,3929404497,56,Right,3929404501,233,8,,,,,,,,,,,,,,,,4qzbgxsev4wibbvo4osmwb4r9,N. Farrelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488207443,9,1,1,0,21,ca8pjvyb7hgttr1dalj2nguum,1,30.8,83.8,2022-11-28T18:01:25.699Z,2022-11-28T18:02:21Z,3929404517,140,25.6,3929404523,213,2.2,3929404519,141,95.7,3929404521,212,9.8,3929404515,56,Back,,,,,,,,,,2eg5q67ivbjr99ltdrvez9zbo,M. Mihashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488207445,10,1,1,0,24,ca8pjvyb7hgttr1dalj2nguum,1,25.6,95.7,2022-11-28T18:01:29.601Z,2022-11-28T18:01:32Z,3929404535,213,3.8,3929404529,140,8.1,3929404531,141,75.4,3929404533,212,23.0,3929404527,56,Back,,,,,,,,,,72rc6zija9e9d4ggx884dq7dh,B. Merlo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488207447,11,1,1,0,27,ca8pjvyb7hgttr1dalj2nguum,1,7.2,72.7,2022-11-28T18:01:32.098Z,2022-11-28T18:01:35Z,3929404547,213,5.1,3929404549,1,,3929404539,56,Back,3929404543,141,24.4,3929404541,140,20.2,3929404545,212,35.6,,,,,,,3d6o80x3c0kq6t2dvxzqrt8t1,L. Alborghetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488207451,12,1,1,0,30,ca8pjvyb7hgttr1dalj2nguum,1,22.9,21.9,2022-11-28T18:01:35.618Z,2022-11-28T18:01:38Z,3929404561,140,32.6,3929404559,56,Back,3929404567,213,0.0,3929404565,212,10.2,3929404563,141,22.2,,,,,,,,,,3izcnjpqeumq1mjfy1osc3qhh,S. van der Gragt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488207455,13,1,1,0,33,ca8pjvyb7hgttr1dalj2nguum,1,32.6,22.2,2022-11-28T18:01:37.889Z,2022-11-28T18:01:42Z,3929404575,56,Back,3929404579,141,3.7,3929404577,140,35.9,3929404581,212,13.0,3929404583,213,5.0,,,,,,,,,,27rdlepga8wdw4xj949y5vh05,G. Karchouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488207461,14,1,1,0,37,ca8pjvyb7hgttr1dalj2nguum,1,41.7,4.9,2022-11-28T18:01:42.322Z,2022-11-28T18:01:49Z,3929404599,140,60.9,3929404605,213,6.3,3929404601,141,4.6,3929404603,212,20.2,3929404597,56,Right,,,,,,,,,,496otta0vz8p7eackdpfod68l,A. Sønstevold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488207469,15,1,1,0,44,ca8pjvyb7hgttr1dalj2nguum,1,46.1,15.2,2022-11-28T18:01:49.490Z,2022-11-28T18:01:55Z,3929404623,140,54.6,3929404621,56,Right,3929404629,213,5.6,3929404625,141,4.7,3929404627,212,11.4,,,,,,,,,,13e3434z48bduvnvyly0zg5w5,T. Bonetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488207475,16,1,1,0,50,ca8pjvyb7hgttr1dalj2nguum,0,60,4.6,2022-11-28T18:01:54.963Z,2022-11-28T18:01:58Z,3929404651,213,0.4,3929404641,155,,3929404649,212,46.7,3929404653,1,,3929404647,141,30.7,3929404643,56,Center,3929404645,140,100.0,,,,496otta0vz8p7eackdpfod68l,A. Sønstevold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488207483,10,5,1,0,53,7pm0maqtof5rdc3ksumasw55g,1,-1,71.8,2022-11-28T18:01:58.401Z,2022-11-28T18:36:29Z,3929404677,346,,3929404679,233,17,3929404675,56,Back,,,,,,,,,,,,,,,,97c2wpbq7cw51dh668feuju1h,A. Jelenčić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488207477,17,5,1,0,53,ca8pjvyb7hgttr1dalj2nguum,0,101,28.2,2022-11-28T18:01:58.401Z,2022-11-28T18:02:03Z,3929404657,346,,3929404683,233,10,3929404655,56,Center,,,,,,,,,,,,,,,,496otta0vz8p7eackdpfod68l,A. Sønstevold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488207521,11,1,1,1,17,7pm0maqtof5rdc3ksumasw55g,1,4.6,50.1,2022-11-28T18:02:22.419Z,2022-11-28T18:02:29Z,3929404763,124,,3929404765,56,Back,3929404777,237,,3929404773,213,1.1,3929404767,140,11.5,3929404769,141,70.7,3929404771,212,15.8,,,,7o6r8tzrtw3820q5g8slo51w5,A. Capelletti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488207525,12,1,1,1,25,7pm0maqtof5rdc3ksumasw55g,1,30.7,88.3,2022-11-28T18:02:29.698Z,2022-11-28T18:02:33Z,3929404785,212,5.5,3929404781,140,31.3,3929404783,141,96.4,3929404787,213,1.5,3929404779,56,Back,,,,,,,,,,97c2wpbq7cw51dh668feuju1h,A. Jelenčić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488207531,13,1,1,1,28,7pm0maqtof5rdc3ksumasw55g,1,28.3,96.7,2022-11-28T18:02:33.138Z,2022-11-28T18:02:35Z,3929404807,213,4.1,3929404799,56,Back,3929404805,212,16.5,3929404801,140,19.6,3929404803,141,76.5,,,,,,,,,,egz2k5rilem5eycz1blntm3v8,A. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488207541,14,1,1,1,30,7pm0maqtof5rdc3ksumasw55g,1,14.5,68.3,2022-11-28T18:02:35.554Z,2022-11-28T18:02:41Z,3929404827,56,Back,3929404829,140,9.2,3929404835,213,4.3,3929404831,141,51.5,3929404833,212,12.7,,,,,,,,,,97c2wpbq7cw51dh668feuju1h,A. Jelenčić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488207549,15,1,1,1,36,7pm0maqtof5rdc3ksumasw55g,1,11.7,53.7,2022-11-28T18:02:40.995Z,2022-11-28T18:02:46Z,3929404859,213,1.2,3929404851,56,Back,3929404857,212,8.8,3929404853,140,14.5,3929404855,141,65.9,,,,,,,,,,7o6r8tzrtw3820q5g8slo51w5,A. Capelletti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488207555,16,1,1,1,41,7pm0maqtof5rdc3ksumasw55g,1,24.3,80.7,2022-11-28T18:02:46.066Z,2022-11-28T18:02:48Z,3929404887,212,31.1,3929404879,155,,3929404885,141,71.2,3929404889,213,6.1,3929404883,140,53.3,3929404881,56,Center,,,,,,,97c2wpbq7cw51dh668feuju1h,A. Jelenčić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488207559,17,1,1,1,44,7pm0maqtof5rdc3ksumasw55g,1,53.3,71.2,2022-11-28T18:02:48.738Z,2022-11-28T18:02:51Z,3929404897,56,Left,3929404905,213,1.9,3929404903,212,6.6,3929404901,141,80.5,3929404899,140,51.4,,,,,,,,,,6aybaux5k8c5xtzswmbljv1m1,M. Martinovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488207565,18,45,1,1,46,ca8pjvyb7hgttr1dalj2nguum,0,40.7,26.6,2022-11-28T18:02:51.042Z,2022-11-28T18:02:52Z,3929404919,56,Back,3929404921,285,,3929404927,233,18,,,,,,,,,,,,,,,,3izcnjpqeumq1mjfy1osc3qhh,S. van der Gragt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488207563,18,3,1,1,46,7pm0maqtof5rdc3ksumasw55g,1,59.3,73.4,2022-11-28T18:02:51.042Z,2022-11-28T18:02:52Z,3929404917,286,,3929404923,233,18,3929404915,56,Center,,,,,,,,,,,,,,,,a5ysq9fe13ges96z29omy3gmh,B. Bardin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488207567,19,1,1,1,46,7pm0maqtof5rdc3ksumasw55g,0,55.5,76,2022-11-28T18:02:51.410Z,2022-11-28T18:02:52Z,3929404937,212,12.3,3929404939,213,5.6,3929404933,140,64.9,3929404931,56,Center,3929404935,141,65.2,,,,,,,,,,a5ysq9fe13ges96z29omy3gmh,B. Bardin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488207569,19,49,1,1,48,ca8pjvyb7hgttr1dalj2nguum,1,29.9,31.8,2022-11-28T18:02:53.220Z,2022-11-28T18:02:53Z,,,,,,,,,,,,,,,,,,,,,,,,,496otta0vz8p7eackdpfod68l,A. Sønstevold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488207571,20,1,1,1,48,ca8pjvyb7hgttr1dalj2nguum,0,29.9,31.8,2022-11-28T18:02:53.412Z,2022-11-28T18:02:55Z,3929404945,140,36.5,3929404949,212,17.7,3929404943,56,Back,3929404947,141,55.8,3929404951,213,1.2,,,,,,,,,,496otta0vz8p7eackdpfod68l,A. Sønstevold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488207573,20,49,1,1,51,7pm0maqtof5rdc3ksumasw55g,1,62.1,53,2022-11-28T18:02:56.019Z,2022-11-28T18:02:56Z,,,,,,,,,,,,,,,,,,,,,,,,,4qzbgxsev4wibbvo4osmwb4r9,N. Farrelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488207579,21,1,1,1,52,7pm0maqtof5rdc3ksumasw55g,0,59.2,60.3,2022-11-28T18:02:57.603Z,2022-11-28T18:02:58Z,3929404983,286,,3929404965,212,1.7,3929404977,236,,3929404963,141,61.7,3929404967,213,2.5,3929404959,56,Center,3929404961,140,57.9,3929404979,233,21,4qzbgxsev4wibbvo4osmwb4r9,N. Farrelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488207581,21,74,1,1,52,ca8pjvyb7hgttr1dalj2nguum,1,41.2,43.3,2022-11-28T18:02:57.604Z,2022-11-28T18:36:21Z,3929404985,233,21,3929404969,56,Back,3929404971,285,,,,,,,,,,,,,,,,,27rdlepga8wdw4xj949y5vh05,G. Karchouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488207585,22,49,1,1,54,ca8pjvyb7hgttr1dalj2nguum,1,37.2,15.9,2022-11-28T18:02:59.124Z,2022-11-28T18:02:59Z,,,,,,,,,,,,,,,,,,,,,,,,,496otta0vz8p7eackdpfod68l,A. Sønstevold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488207589,23,1,1,1,55,ca8pjvyb7hgttr1dalj2nguum,1,37.2,15.9,2022-11-28T18:02:59.860Z,2022-11-28T18:03:03Z,3929405001,213,0.8,3929404999,212,9.5,3929404997,141,26.4,3929404995,140,43.2,3929404993,56,Back,,,,,,,,,,496otta0vz8p7eackdpfod68l,A. Sønstevold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488207593,24,1,1,1,59,ca8pjvyb7hgttr1dalj2nguum,0,44.6,33.1,2022-11-28T18:03:03.764Z,2022-11-28T18:03:05Z,3929405015,141,69.9,3929405019,213,1.4,3929405011,56,Back,3929405013,140,49.2,3929405017,212,25.5,,,,,,,,,,13e3434z48bduvnvyly0zg5w5,T. Bonetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488207595,22,8,1,2,1,7pm0maqtof5rdc3ksumasw55g,1,49.9,33.7,2022-11-28T18:03:06.356Z,2022-11-28T18:03:06Z,3929405021,56,Back,,,,,,,,,,,,,,,,,,,,,,cfntkj03dvexguaq8sp37fglx,M. Cambiaghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488207599,25,1,1,2,1,ca8pjvyb7hgttr1dalj2nguum,1,54.2,64.8,2022-11-28T18:03:06.630Z,2022-11-28T18:03:08Z,3929405029,140,38.9,3929405035,213,2.9,3929405031,141,71.5,3929405033,212,16.7,3929405027,56,Back,,,,,,,,,,a9piss5nrytn5tn83frlj02qd,F. Simonetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488207609,26,1,1,2,3,ca8pjvyb7hgttr1dalj2nguum,1,39,71.4,2022-11-28T18:03:08.292Z,2022-11-28T18:03:13Z,3929405057,140,35.0,3929405063,213,4.5,3929405055,56,Back,3929405061,212,17.4,3929405059,141,46.6,,,,,,,,,,3d6o80x3c0kq6t2dvxzqrt8t1,L. Alborghetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488207617,27,1,1,2,8,ca8pjvyb7hgttr1dalj2nguum,1,35,46.6,2022-11-28T18:03:13.316Z,2022-11-28T18:03:18Z,3929405085,212,38.4,3929405081,140,53.1,3929405083,141,95.7,3929405089,1,,3929405079,56,Left,3929405087,213,1.1,,,,,,,3izcnjpqeumq1mjfy1osc3qhh,S. van der Gragt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488207623,28,1,1,2,13,ca8pjvyb7hgttr1dalj2nguum,1,62.2,80.6,2022-11-28T18:03:17.892Z,2022-11-28T18:03:20Z,3929405109,213,5.3,3929405101,56,Center,3929405103,140,70.7,3929405105,141,61.1,3929405107,212,16.0,,,,,,,,,,72rc6zija9e9d4ggx884dq7dh,B. Merlo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488207627,29,1,1,2,15,ca8pjvyb7hgttr1dalj2nguum,0,66.8,67,2022-11-28T18:03:19.988Z,2022-11-28T18:03:23Z,3929405125,213,0.9,3929405123,212,29.2,3929405121,141,100.0,3929405119,140,83.7,3929405117,56,Left,,,,,,,,,,3myrbf50fefc98vkxh3ggw82x,E. Polli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488207633,23,5,1,2,18,7pm0maqtof5rdc3ksumasw55g,1,16.6,-1.6,2022-11-28T18:03:23.323Z,2022-11-28T18:36:29Z,3929405135,56,Back,3929405139,233,30,3929405137,347,,,,,,,,,,,,,,,,,6aybaux5k8c5xtzswmbljv1m1,M. Martinovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488207631,30,5,1,2,18,ca8pjvyb7hgttr1dalj2nguum,0,83.4,101.6,2022-11-28T18:03:23.323Z,2022-11-28T18:03:25Z,3929405133,347,,3929405131,56,Left,3929405147,233,23,,,,,,,,,,,,,,,,3myrbf50fefc98vkxh3ggw82x,E. Polli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488207647,24,1,1,2,29,7pm0maqtof5rdc3ksumasw55g,1,23.8,0,2022-11-28T18:03:34.085Z,2022-11-28T18:03:38Z,3929405175,56,Back,3929405173,107,,3929405183,213,0.3,3929405177,140,37.7,3929405179,141,5.8,3929405181,212,15.5,,,,,,,7hjudlzsedzdtoh1mujgqj3yt,E. Santoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488207651,25,1,1,2,33,7pm0maqtof5rdc3ksumasw55g,1,37.3,5.3,2022-11-28T18:03:37.972Z,2022-11-28T18:03:41Z,3929405199,213,3.2,3929405191,56,Back,3929405193,140,28.9,3929405195,141,4.6,3929405197,212,8.8,,,,,,,,,,cfntkj03dvexguaq8sp37fglx,M. Cambiaghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488207659,26,1,1,2,37,7pm0maqtof5rdc3ksumasw55g,1,31.1,3.5,2022-11-28T18:03:41.844Z,2022-11-28T18:03:48Z,3929405215,56,Right,3929405223,213,0.2,3929405221,212,27.7,3929405219,141,11.3,3929405217,140,57.0,,,,,,,,,,7hjudlzsedzdtoh1mujgqj3yt,E. Santoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488207661,27,1,1,2,43,7pm0maqtof5rdc3ksumasw55g,0,63.6,0.7,2022-11-28T18:03:48.196Z,2022-11-28T18:03:48Z,3929405233,212,6.9,3929405231,141,4.9,3929405235,213,0.4,3929405229,140,69.6,3929405227,56,Right,,,,,,,,,,6aybaux5k8c5xtzswmbljv1m1,M. Martinovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488207663,31,49,1,2,43,ca8pjvyb7hgttr1dalj2nguum,1,26,93,2022-11-28T18:03:48.661Z,2022-11-28T18:03:48Z,,,,,,,,,,,,,,,,,,,,,,,,,3d6o80x3c0kq6t2dvxzqrt8t1,L. Alborghetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488207671,32,1,1,2,45,ca8pjvyb7hgttr1dalj2nguum,1,25.5,93.8,2022-11-28T18:03:49.717Z,2022-11-28T18:03:53Z,3929405261,212,23.5,3929405259,141,84.8,3929405257,140,47.1,3929405253,155,,3929405263,213,6.0,3929405255,56,Back,,,,,,,3d6o80x3c0kq6t2dvxzqrt8t1,L. Alborghetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
