id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,assist,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2489036159,8,1,1,0,23,7pm0maqtof5rdc3ksumasw55g,1,37.1,82.6,2022-12-04T11:31:30.461Z,2022-12-04T11:31:32Z,3933782315,56,Left,3933782319,141,82.4,3933782321,212,14.0,3933782323,213,6.3,3933782317,140,50.4,,,,,,,,,,7fu77l8o1mi2fq8iqqirsu09h,A. Benoît,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489036165,9,1,1,0,25,7pm0maqtof5rdc3ksumasw55g,1,50.4,82.4,2022-12-04T11:31:32.654Z,2022-12-04T11:31:33Z,3933782361,141,94.7,3933782363,212,8.4,3933782357,56,Back,3933782359,140,49.8,3933782365,213,1.6,,,,,,,,,,6aybaux5k8c5xtzswmbljv1m1,M. Martinovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489036167,10,1,1,0,26,7pm0maqtof5rdc3ksumasw55g,0,49.8,94.7,2022-12-04T11:31:33.598Z,2022-12-04T11:31:34Z,3933782375,212,12.3,3933782377,213,5.5,3933782373,141,81.8,3933782371,140,58.0,3933782369,56,Left,,,,,,,,,,egz2k5rilem5eycz1blntm3v8,A. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489036173,3,49,1,0,27,7jaarwfaeewpo3vnfvhc2c665,1,42.1,25,2022-12-04T11:31:35.143Z,2022-12-04T11:31:35Z,,,,,,,,,,,,,,,,,,,,,,,,,ynp4teryxz8qxmby29s1muhh,G. Pondini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489036183,4,1,1,0,28,7jaarwfaeewpo3vnfvhc2c665,1,42.1,25,2022-12-04T11:31:35.346Z,2022-12-04T11:31:36Z,3933782463,56,Right,3933782465,140,53.8,3933782469,212,16.5,3933782471,213,5.6,3933782467,141,8.8,,,,,,,,,,ynp4teryxz8qxmby29s1muhh,G. Pondini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489036187,5,1,1,0,29,7jaarwfaeewpo3vnfvhc2c665,0,53.8,8.8,2022-12-04T11:31:36.324Z,2022-12-04T11:31:40Z,3933782487,141,16.5,3933782483,140,56.7,3933782493,213,1.0,3933782479,56,Right,3933782491,212,6.1,,,,,,,,,,8xmxzyft6jgirmjmtokysv9at,R. Jane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489036191,11,49,1,0,29,7pm0maqtof5rdc3ksumasw55g,1,43.1,86.5,2022-12-04T11:31:37.005Z,2022-12-04T11:31:37Z,,,,,,,,,,,,,,,,,,,,,,,,,7fu77l8o1mi2fq8iqqirsu09h,A. Benoît,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489036197,12,50,1,0,31,7pm0maqtof5rdc3ksumasw55g,1,36.9,93.8,2022-12-04T11:31:38.718Z,2022-12-04T11:31:43Z,3933782539,286,,3933782695,233,6,3933782537,56,Back,,,,,,,,,,,,,,,,7fu77l8o1mi2fq8iqqirsu09h,A. Benoît,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489036215,6,7,1,0,31,7jaarwfaeewpo3vnfvhc2c665,1,63.1,6.2,2022-12-04T11:31:38.719Z,2022-12-04T11:31:42Z,3933782645,56,Right,3933782647,285,,3933782643,167,,3933782687,233,12,,,,,,,,,,,,,ae23upd2mq9lzptqvyydvfsh5,M. Filangeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489036221,7,5,1,0,33,7jaarwfaeewpo3vnfvhc2c665,0,64.4,-1.5,2022-12-04T11:31:40.895Z,2022-12-04T11:41:19Z,3933782669,56,Right,3933782671,347,,3933783133,233,13,,,,,,,,,,,,,,,,ae23upd2mq9lzptqvyydvfsh5,M. Filangeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489036301,13,5,1,0,33,7pm0maqtof5rdc3ksumasw55g,1,35.6,101.5,2022-12-04T11:31:40.895Z,2022-12-04T11:31:56Z,3933783105,347,,3933783111,233,7,3933783103,56,Back,,,,,,,,,,,,,,,,7fu77l8o1mi2fq8iqqirsu09h,A. Benoît,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489036313,14,1,1,0,48,7pm0maqtof5rdc3ksumasw55g,0,41.1,100,2022-12-04T11:31:55.918Z,2022-12-04T11:32:00Z,3933783197,213,6.2,3933783187,107,,3933783199,1,,3933783195,212,25.0,3933783189,56,Left,3933783191,140,64.8,3933783193,141,97.4,,,,egz2k5rilem5eycz1blntm3v8,A. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489036315,8,8,1,0,53,7jaarwfaeewpo3vnfvhc2c665,1,35,7.1,2022-12-04T11:32:01.155Z,2022-12-04T11:32:05Z,3933783203,56,Back,,,,,,,,,,,,,,,,,,,,,,b8g6l2yrz5zkx0z4cwqbtrm96,B. Orsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489036341,15,61,1,0,55,7pm0maqtof5rdc3ksumasw55g,0,65.4,97.5,2022-12-04T11:32:02.462Z,2022-12-04T11:43:06Z,3933783337,56,Left,,,,,,,,,,,,,,,,,,,,,,6aybaux5k8c5xtzswmbljv1m1,M. Martinovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489036333,9,5,1,0,55,7jaarwfaeewpo3vnfvhc2c665,1,37,-1.2,2022-12-04T11:32:02.892Z,2022-12-04T11:32:39Z,3933783297,347,,3933783295,56,Back,3933784729,233,16,,,,,,,,,,,,,,,,ae23upd2mq9lzptqvyydvfsh5,M. Filangeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489036349,16,5,1,0,55,7pm0maqtof5rdc3ksumasw55g,0,63,101.2,2022-12-04T11:32:02.892Z,2022-12-04T11:41:19Z,3933783377,347,,3933783375,56,Left,3933784755,233,9,,,,,,,,,,,,,,,,6aybaux5k8c5xtzswmbljv1m1,M. Martinovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489036381,10,1,1,1,2,7jaarwfaeewpo3vnfvhc2c665,1,31.4,0,2022-12-04T11:32:09.549Z,2022-12-04T11:32:42Z,3933784817,107,,3933783567,212,33.1,3933783565,141,2.5,3933783569,213,0.1,3933783571,1,,3933783561,56,Right,3933783563,140,62.8,,,,9ihxuqs1v194z96ytkbr6tot1,D. Philtjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489036395,11,1,1,1,6,7jaarwfaeewpo3vnfvhc2c665,1,61.6,1.6,2022-12-04T11:32:13.614Z,2022-12-04T11:32:18Z,3933783631,140,44.7,3933783633,141,2.5,3933783629,56,Back,3933783637,213,3.1,3933783635,212,17.8,,,,,,,,,,8m1zaxpia31zue120389es72t,L. Clelland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489036399,12,1,1,1,8,7jaarwfaeewpo3vnfvhc2c665,0,44.7,2.5,2022-12-04T11:32:15.320Z,2022-12-04T11:32:17Z,3933783653,56,Center,3933783651,157,,3933783661,212,22.3,3933783655,140,59.3,3933783665,213,0.8,3933783669,1,,3933783657,141,26.4,,,,9ihxuqs1v194z96ytkbr6tot1,D. Philtjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489036449,18,49,1,1,8,7pm0maqtof5rdc3ksumasw55g,1,36.9,55.8,2022-12-04T11:32:15.550Z,2022-12-04T11:32:26Z,,,,,,,,,,,,,,,,,,,,,,,,,4qzbgxsev4wibbvo4osmwb4r9,N. Farrelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489036411,17,1,1,1,9,7pm0maqtof5rdc3ksumasw55g,0,38.8,64.8,2022-12-04T11:32:17.022Z,2022-12-04T11:32:17Z,3933783729,141,82.1,3933783733,212,13.8,3933783725,140,31.9,3933783721,56,Back,3933783737,213,2.1,,,,,,,,,,4qzbgxsev4wibbvo4osmwb4r9,N. Farrelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489036427,13,49,1,1,12,7jaarwfaeewpo3vnfvhc2c665,1,54.5,3.1,2022-12-04T11:32:20.038Z,2022-12-04T11:32:20Z,,,,,,,,,,,,,,,,,,,,,,,,,9ihxuqs1v194z96ytkbr6tot1,D. Philtjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489036453,14,1,1,1,13,7jaarwfaeewpo3vnfvhc2c665,1,54.5,3.1,2022-12-04T11:32:20.352Z,2022-12-04T11:32:24Z,3933783959,213,2.7,3933783955,141,10.6,3933783957,212,12.1,3933783953,140,44.0,3933783951,56,Back,,,,,,,,,,9ihxuqs1v194z96ytkbr6tot1,D. Philtjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489036471,15,1,1,1,16,7jaarwfaeewpo3vnfvhc2c665,1,44,10.6,2022-12-04T11:32:24.210Z,2022-12-04T11:32:30Z,3933784029,212,6.2,3933784025,140,46.4,3933784031,213,5.1,3933784027,141,2.3,3933784023,56,Back,,,,,,,,,,ae23upd2mq9lzptqvyydvfsh5,M. Filangeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489036477,16,1,1,1,17,7jaarwfaeewpo3vnfvhc2c665,0,46.4,2.3,2022-12-04T11:32:25.060Z,2022-12-04T11:32:29Z,3933784061,213,3.0,3933784053,56,Back,3933784057,141,4.9,3933784059,212,13.5,3933784055,140,33.7,,,,,,,,,,9ihxuqs1v194z96ytkbr6tot1,D. Philtjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489036501,19,49,1,1,20,7pm0maqtof5rdc3ksumasw55g,1,69.1,97.2,2022-12-04T11:32:27.614Z,2022-12-04T11:32:27Z,,,,,,,,,,,,,,,,,,,,,,,,,6aybaux5k8c5xtzswmbljv1m1,M. Martinovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489036543,20,1,1,1,20,7pm0maqtof5rdc3ksumasw55g,1,69.1,97.2,2022-12-04T11:32:28.014Z,2022-12-04T11:32:32Z,3933784419,212,24.8,3933784421,213,6.1,3933784417,141,89.4,3933784409,56,Left,3933784413,140,92.2,,,,,,,,,,6aybaux5k8c5xtzswmbljv1m1,M. Martinovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489036555,17,45,1,1,25,7jaarwfaeewpo3vnfvhc2c665,0,10.6,20.6,2022-12-04T11:32:32.446Z,2022-12-04T11:32:37Z,3933784477,285,,3933784475,56,Back,3933784621,233,21,,,,,,,,,,,,,,,,ae23upd2mq9lzptqvyydvfsh5,M. Filangeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489036579,21,3,1,1,25,7pm0maqtof5rdc3ksumasw55g,1,89.4,79.4,2022-12-04T11:32:32.446Z,2022-12-04T11:32:37Z,3933784613,56,Left,3933784617,233,17,3933784615,286,,,,,,,,,,,,,,,,,78kvxlwqgxlr5tw44nnkcwslx,M. Banušić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489036585,22,1,1,1,29,7pm0maqtof5rdc3ksumasw55g,0,97.5,70.5,2022-12-04T11:32:37.053Z,2022-12-04T11:32:38Z,3933784651,140,98.1,3933784649,56,Center,3933784653,141,54.9,3933784657,213,4.8,3933784655,212,10.6,,,,,,,,,,78kvxlwqgxlr5tw44nnkcwslx,M. Banušić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489036575,18,52,1,1,29,7jaarwfaeewpo3vnfvhc2c665,1,1.7,44.5,2022-12-04T11:32:37.208Z,2022-12-04T11:48:37Z,,,,,,,,,,,,,,,,,,,,,,,,,7znpe1zzdhv7izxm0m0c2a6eh,N. Lauria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489036659,19,80,1,1,40,7jaarwfaeewpo3vnfvhc2c665,0,9.9,45.4,2022-12-04T11:32:47.287Z,2022-12-04T11:48:33Z,,,,,,,,,,,,,,,,,,,,,,,,,7znpe1zzdhv7izxm0m0c2a6eh,N. Lauria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489036675,20,43,1,1,42,7jaarwfaeewpo3vnfvhc2c665,1,0,0,2022-12-04T11:32:49.708Z,2022-12-04T11:32:55Z,3933785393,144,8,3933785155,56,Back,,,,,,,,,,,,,,,,,,,7znpe1zzdhv7izxm0m0c2a6eh,N. Lauria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489036695,21,1,1,1,43,7jaarwfaeewpo3vnfvhc2c665,1,10.3,44,2022-12-04T11:32:50.536Z,2022-12-04T11:32:52Z,3933785275,213,4.8,3933785267,56,Back,3933785273,212,8.2,3933785271,141,31.9,3933785269,140,10.6,,,,,,,,,,7znpe1zzdhv7izxm0m0c2a6eh,N. Lauria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489036741,22,1,1,1,45,7jaarwfaeewpo3vnfvhc2c665,1,10.6,31.9,2022-12-04T11:32:52.645Z,2022-12-04T11:32:58Z,3933785545,212,20.5,3933785547,213,1.6,3933785539,56,Back,3933785543,141,62.0,3933785541,140,9.2,,,,,,,,,,b8g6l2yrz5zkx0z4cwqbtrm96,B. Orsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489036791,23,1,1,1,51,7jaarwfaeewpo3vnfvhc2c665,1,12.6,60.8,2022-12-04T11:32:58.648Z,2022-12-04T11:33:04Z,3933785821,140,47.2,3933785823,141,65.4,3933785827,213,0.1,3933785825,212,36.5,3933785829,1,,3933785819,56,Back,3933785817,155,,,,,7znpe1zzdhv7izxm0m0c2a6eh,N. Lauria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489036795,24,3,1,1,56,7jaarwfaeewpo3vnfvhc2c665,0,47,65.1,2022-12-04T11:33:04.172Z,2022-12-06T17:33:01Z,3933785843,286,,3933785841,56,Back,3936111207,233,23,,,,,,,,,,,,,,,,6c4yw57zmdchgqhb4uaybmklx,V. Monterubbiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489036793,23,7,1,1,56,7pm0maqtof5rdc3ksumasw55g,0,53,34.9,2022-12-04T11:33:04.173Z,2022-12-06T17:33:01Z,3933785845,233,24,3933785839,285,,3933785837,56,Center,,,,,,,,,,,,,,,,7fu77l8o1mi2fq8iqqirsu09h,A. Benoît,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489036827,25,1,1,2,0,7jaarwfaeewpo3vnfvhc2c665,1,53.4,46.7,2022-12-04T11:33:07.711Z,2022-12-04T11:33:08Z,3933786097,141,53.1,3933786099,212,18.0,3933786095,140,36.8,3933786093,56,Back,3933786101,213,2.9,,,,,,,,,,8kyz2zkpdn0wdf1ybpmgd2ay1,B. Brignoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489036845,26,1,1,2,1,7jaarwfaeewpo3vnfvhc2c665,1,36.8,53.1,2022-12-04T11:33:08.877Z,2022-12-04T11:33:10Z,3933786191,213,5.3,3933786193,1,,3933786183,56,Right,3933786187,141,11.3,3933786189,212,33.3,3933786185,140,53.3,,,,,,,8xmxzyft6jgirmjmtokysv9at,R. Jane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489036889,27,1,1,2,3,7jaarwfaeewpo3vnfvhc2c665,1,53.3,11.3,2022-12-04T11:33:10.646Z,2022-12-04T11:33:16Z,3933786419,157,,3933786425,141,23.0,3933786429,213,0.2,3933786427,212,36.9,3933786431,1,,3933786423,140,87.6,3933786421,56,Center,,,,9ihxuqs1v194z96ytkbr6tot1,D. Philtjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489036899,28,61,1,2,9,7jaarwfaeewpo3vnfvhc2c665,0,88.6,27.3,2022-12-04T11:33:16.536Z,2022-12-04T11:33:17Z,3933786471,56,Center,,,,,,,,,,,,,,,,,,,,,,b8g6l2yrz5zkx0z4cwqbtrm96,B. Orsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489036893,24,49,1,2,9,7pm0maqtof5rdc3ksumasw55g,1,14.3,69,2022-12-04T11:33:16.781Z,2022-12-04T11:33:16Z,,,,,,,,,,,,,,,,,,,,,,,,,egz2k5rilem5eycz1blntm3v8,A. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489036909,25,4,1,2,11,7pm0maqtof5rdc3ksumasw55g,1,13.5,70.4,2022-12-04T11:33:18.717Z,2022-12-04T11:33:24Z,3933786501,13,,3933786513,265,,3933786649,233,29,3933786509,152,,3933786517,285,,3933786505,56,Back,,,,,,,egz2k5rilem5eycz1blntm3v8,A. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489036933,29,4,1,2,11,7jaarwfaeewpo3vnfvhc2c665,0,86.5,29.6,2022-12-04T11:33:18.718Z,2022-12-04T11:35:46Z,3933786633,286,,3933786625,13,,3933786629,152,,3933786627,56,Center,3933786631,265,,3933786665,233,25,,,,,,,8kyz2zkpdn0wdf1ybpmgd2ay1,B. Brignoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489037135,26,1,1,2,53,7pm0maqtof5rdc3ksumasw55g,0,19.5,66.6,2022-12-04T11:34:00.285Z,2022-12-04T11:34:12Z,3933787871,141,66.4,3933787869,140,59.3,3933787865,152,,3933787867,56,Center,3933787873,212,41.8,3933787863,155,,3933787861,5,,3933787969,1,,7o6r8tzrtw3820q5g8slo51w5,A. Capelletti,3933787875,213,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
