id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/8/value,qualifier/12/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,assist,qualifier/19/value,qualifier/20/value
2540906165,6,1,1,0,14,2tk2l9sgktwc9jhzqdd4mpdtb,0,14,10.6,2023-04-29T16:00:42.479Z,2023-04-29T22:09:24Z,4235911993,286,,4237518367,178,,4235911989,233,6,4235911939,56,Back,4235911949,212,3.0,4235911951,213,6.2,4235911943,140,16.8,4235911947,141,10.1,1pkymw7biivk760rxhubin1ed,Z. Çelik,4235911987,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540906167,6,74,1,0,15,9dntj5dioj5ex52yrgwzxrq9l,1,81.2,90,2023-04-29T16:00:42.518Z,2023-04-29T22:09:30Z,4235911999,233,6,4237518583,178,,4235911957,56,Left,4235911959,285,,,,,,,,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540906259,7,5,1,0,16,2tk2l9sgktwc9jhzqdd4mpdtb,1,22,-1.8,2023-04-29T16:00:44.158Z,2023-04-29T22:09:33Z,4235912523,56,Back,4235912541,233,7,4235912525,347,,,,,,,,,,,,,,,,,1pkymw7biivk760rxhubin1ed,Z. Çelik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540906177,7,5,1,0,16,9dntj5dioj5ex52yrgwzxrq9l,0,78,101.8,2023-04-29T16:00:44.158Z,2023-04-29T22:09:33Z,4235912549,233,7,4235912003,56,Left,4235912005,347,,,,,,,,,,,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540906265,8,1,1,0,27,2tk2l9sgktwc9jhzqdd4mpdtb,1,23.7,0,2023-04-29T16:00:54.978Z,2023-04-29T22:09:38Z,4235912589,212,9.1,4235912581,107,,4235912585,140,31.9,4235912583,56,Back,4235912591,213,0.3,4235912587,141,3.2,,,,,,,1pkymw7biivk760rxhubin1ed,Z. Çelik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540906267,9,1,1,0,28,2tk2l9sgktwc9jhzqdd4mpdtb,1,31.9,3.2,2023-04-29T16:00:56.141Z,2023-04-29T22:09:41Z,4235912595,56,Back,4235912601,212,9.4,4235912627,156,,4235912599,141,1.6,4235912603,213,3.3,4237519077,178,,4235912597,140,23.0,,,,97mmzzi3dwdos6jtj2m05w4ph,A. Belotti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540906297,11,1,1,0,29,2tk2l9sgktwc9jhzqdd4mpdtb,1,23.1,1.4,2023-04-29T16:00:57.354Z,2023-04-29T22:09:43Z,4235912783,141,2.3,4236201869,155,,4235912787,212,18.9,4235912779,56,Back,4235912781,140,41.1,4235912793,213,0.0,4237519239,178,,,,,1pkymw7biivk760rxhubin1ed,Z. Çelik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540906283,10,43,1,0,30,2tk2l9sgktwc9jhzqdd4mpdtb,1,0,0,2023-04-29T16:00:57.588Z,2023-04-29T16:08:07Z,4235948075,144,7,4235912699,285,0,4235912697,56,Back,,,,,,,,,,,,,,,,7gu0t0g8nej405k918fwsf8id,Rui Patrício,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540906327,12,1,1,0,33,2tk2l9sgktwc9jhzqdd4mpdtb,1,39.5,2.2,2023-04-29T16:01:00.729Z,2023-04-29T22:09:53Z,4235912937,140,39.2,4235912943,213,1.6,4235912933,56,Back,4237519819,388,,4235912939,141,9.2,4235912941,212,4.8,,,,,,,363nsa82dww242zeo09wpcslx,T. Abraham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540906365,13,1,1,0,34,2tk2l9sgktwc9jhzqdd4mpdtb,1,39.2,9.2,2023-04-29T16:01:02.397Z,2023-04-29T22:10:04Z,4235913135,140,30.6,4235913141,213,3.6,4235913139,212,9.9,4237520327,178,,4235913137,141,3.2,4235913133,56,Back,,,,,,,1ftejgsl4hho40cceqne1hcyd,B. Cristante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540906371,14,61,1,0,35,2tk2l9sgktwc9jhzqdd4mpdtb,1,30.6,3.2,2023-04-29T16:01:02.852Z,2023-04-29T22:10:12Z,4237520549,178,,4235913159,56,Back,,,,,,,,,,,,,,,,,,,363nsa82dww242zeo09wpcslx,T. Abraham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540906357,8,49,1,0,36,9dntj5dioj5ex52yrgwzxrq9l,1,70.6,95.9,2023-04-29T16:01:04.174Z,2023-04-29T22:10:20Z,,,,,,,,,,,,,,,,,,,,,,,,,11o903vztwpnmvgrinn208qnd,Rafael Leão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541211095,774,83,1,0,37,2tk2l9sgktwc9jhzqdd4mpdtb,1,27.2,6.4,2023-04-29T16:01:04.621Z,2023-04-29T22:32:55Z,4237575583,399,216065,,,,,,,,,,,,,,,,,,,,,,1pkymw7biivk760rxhubin1ed,Z. Çelik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540906407,9,61,1,0,39,9dntj5dioj5ex52yrgwzxrq9l,0,75.3,96.3,2023-04-29T16:01:06.819Z,2023-04-29T22:10:39Z,4235913335,56,Left,4237521777,178,,,,,,,,,,,,,,,,,,,,11o903vztwpnmvgrinn208qnd,Rafael Leão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540906429,15,49,1,0,42,2tk2l9sgktwc9jhzqdd4mpdtb,1,27,1.1,2023-04-29T16:01:09.798Z,2023-04-29T22:10:47Z,,,,,,,,,,,,,,,,,,,,,,,,,1ftejgsl4hho40cceqne1hcyd,B. Cristante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540906481,16,1,1,0,44,2tk2l9sgktwc9jhzqdd4mpdtb,1,27,1.1,2023-04-29T16:01:11.529Z,2023-04-29T22:10:53Z,4237522371,178,,4235913749,213,2.1,4235913741,56,Back,4235913745,141,16.4,4235913743,140,21.2,4235913747,212,12.1,,,,,,,1ftejgsl4hho40cceqne1hcyd,B. Cristante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540906485,17,4,1,0,47,2tk2l9sgktwc9jhzqdd4mpdtb,1,20.6,15.8,2023-04-29T16:01:14.981Z,2023-04-29T22:11:00Z,4235913783,285,,4235913777,56,Back,4235913897,233,10,4235913775,13,,4235913781,265,,4235913779,152,,,,,,,,c5a7z6vphv9tp9ddid5jnrnx1,N. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540906493,10,4,1,0,47,9dntj5dioj5ex52yrgwzxrq9l,0,79.4,84.2,2023-04-29T16:01:14.982Z,2023-04-29T22:10:59Z,4235913831,286,,4237522727,178,,4235913827,152,,4235913823,13,,4235913907,233,17,4235913825,56,Left,4235913829,265,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540906567,18,1,1,0,55,2tk2l9sgktwc9jhzqdd4mpdtb,1,16.7,19.3,2023-04-29T16:01:23.166Z,2023-04-29T22:11:05Z,4237522905,178,,4235914323,155,,4235914341,1,,4235914359,189,,4235914335,212,54.2,4235914331,140,27.9,4235914333,141,97.1,4235914329,56,Back,6fttn5mk6n1lstqt0dl5xzn4l,G. Mancini,4235914325,196,4235914321,5,4235914327,152,4235914337,213,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540906603,19,1,1,0,57,2tk2l9sgktwc9jhzqdd4mpdtb,0,30.7,96.9,2023-04-29T16:01:25.141Z,2023-04-29T22:11:11Z,4235914575,140,53.0,4237523225,178,,4235914585,213,6.2,4235914581,212,23.5,4235914577,141,94.1,4236910011,3,,4235914573,56,Left,,,,9ka7y81b5kst146mhq7mom5ed,L. Spinazzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540906621,11,1,1,1,0,9dntj5dioj5ex52yrgwzxrq9l,1,41.5,10.7,2023-04-29T16:01:28.386Z,2023-04-29T22:11:17Z,4235914683,141,2.8,4235914687,213,5.4,4237523453,388,,4235914677,3,,4235914685,212,7.0,4235914679,56,Back,4235914681,140,45.7,,,,3v1fnp5e9pxfzgou5ebrgprrp,R. Krunić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540906625,12,49,1,1,2,9dntj5dioj5ex52yrgwzxrq9l,1,45.8,2.8,2023-04-29T16:01:29.940Z,2023-04-29T22:11:21Z,,,,,,,,,,,,,,,,,,,,,,,,,e2vtm1318mm61db2wtj4m5p79,D. Calabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540906677,13,1,1,1,2,9dntj5dioj5ex52yrgwzxrq9l,1,45.8,2.8,2023-04-29T16:01:29.978Z,2023-04-29T22:11:23Z,4235914949,141,7.3,4235914951,212,21.7,4237523705,178,,4235914945,56,Back,4235914947,140,25.3,4235914953,213,3.0,,,,,,,e2vtm1318mm61db2wtj4m5p79,D. Calabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540906737,14,1,1,1,5,9dntj5dioj5ex52yrgwzxrq9l,1,22.2,10,2023-04-29T16:01:33.266Z,2023-04-29T22:11:27Z,4235915297,141,35.7,4235915293,56,Back,4237523835,178,,4235915303,213,2.4,4235915299,212,26.8,4235915295,140,2.9,,,,,,,ehztjmhg6fsddm1fqb00547o5,S. Kjær,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540906773,15,1,1,1,12,9dntj5dioj5ex52yrgwzxrq9l,1,10.1,48.8,2023-04-29T16:01:40.210Z,2023-04-29T22:11:31Z,4235915525,56,Back,4235915533,213,1.1,4235915529,141,86.6,4235915531,212,29.2,4235915527,140,23.2,4237524037,178,,,,,,,,3fpnfgoy4lbpapv2th6g60cet,M. Maignan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540906821,16,1,1,1,15,9dntj5dioj5ex52yrgwzxrq9l,1,23.2,86.3,2023-04-29T16:01:43.477Z,2023-04-29T22:11:35Z,4235915791,212,8.8,4237524229,178,,4235915787,140,28.3,4235915793,213,0.9,4235915785,56,Back,4235915789,141,96.5,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540906855,17,1,1,1,19,9dntj5dioj5ex52yrgwzxrq9l,1,28.3,96.3,2023-04-29T16:01:46.729Z,2023-04-29T22:11:40Z,4235916013,141,85.3,4237524457,178,,4235916017,213,3.5,4235916015,212,19.3,4235916011,140,11.4,4235916009,56,Back,,,,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540906889,18,1,1,1,21,9dntj5dioj5ex52yrgwzxrq9l,1,11.1,82.6,2023-04-29T16:01:48.996Z,2023-04-29T22:11:42Z,4235916229,213,4.6,4237524565,178,,4235916215,56,Back,4235916223,141,57.6,4235916227,212,17.2,4235916219,140,8.5,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540906907,19,1,1,1,24,9dntj5dioj5ex52yrgwzxrq9l,1,13.9,50.7,2023-04-29T16:01:52.006Z,2023-04-29T22:11:45Z,4235916373,213,5.1,4235916369,141,16.5,4235916365,56,Back,4235916367,140,23.3,4237524817,178,,4235916371,212,25.3,,,,,,,3fpnfgoy4lbpapv2th6g60cet,M. Maignan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540906935,20,1,1,1,27,9dntj5dioj5ex52yrgwzxrq9l,1,23.5,16.5,2023-04-29T16:01:54.491Z,2023-04-29T22:11:48Z,4235916529,56,Back,4237524923,178,,4235916537,213,0.9,4235916533,141,27.6,4235916535,212,9.4,4235916531,140,28.8,,,,,,,ehztjmhg6fsddm1fqb00547o5,S. Kjær,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540906983,21,1,1,1,28,9dntj5dioj5ex52yrgwzxrq9l,1,28.1,27.7,2023-04-29T16:01:55.741Z,2023-04-29T22:11:51Z,4235916789,56,Back,4235916793,141,39.5,4235916797,213,2.7,4235916795,212,20.4,4235916791,140,10.2,4237525007,178,,,,,,,,3v1fnp5e9pxfzgou5ebrgprrp,R. Krunić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540907015,22,1,1,1,31,9dntj5dioj5ex52yrgwzxrq9l,1,14.7,45.8,2023-04-29T16:01:59.315Z,2023-04-29T22:11:54Z,4235916989,213,1.1,4235916985,141,88.4,4235916981,56,Back,4235916983,140,27.5,4235916987,212,31.9,4237525251,178,,,,,,,,3fpnfgoy4lbpapv2th6g60cet,M. Maignan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540907081,23,1,1,1,34,9dntj5dioj5ex52yrgwzxrq9l,1,27.5,88.3,2023-04-29T16:02:01.525Z,2023-04-29T22:11:57Z,4235917345,56,Back,4235917359,212,16.3,4235917363,213,4.6,4235917349,140,25.7,4237525395,178,,4235917353,141,64.5,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540907145,24,1,1,1,37,9dntj5dioj5ex52yrgwzxrq9l,1,33.5,68.1,2023-04-29T16:02:04.962Z,2023-04-29T22:12:00Z,4235917667,213,1.3,4235917659,56,Back,4235917663,141,90.8,4237525569,178,,4235917661,140,37.1,4235917665,212,15.9,,,,,,,3v1fnp5e9pxfzgou5ebrgprrp,R. Krunić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540907167,25,1,1,1,41,9dntj5dioj5ex52yrgwzxrq9l,1,37.3,88.9,2023-04-29T16:02:08.604Z,2023-04-29T22:12:02Z,4235917803,213,4.4,4235917795,56,Back,4235917799,141,70.9,4235917797,140,32.9,4237525669,178,,4235917801,212,13.1,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540907183,26,1,1,1,43,9dntj5dioj5ex52yrgwzxrq9l,1,32.7,67.9,2023-04-29T16:02:11.178Z,2023-04-29T22:12:06Z,4235917903,140,39.2,4235917907,212,7.4,4235917901,56,Back,4235917905,141,63.7,4235917909,213,5.9,4237525851,178,,,,,,,,3v1fnp5e9pxfzgou5ebrgprrp,R. Krunić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540907223,27,1,1,1,44,9dntj5dioj5ex52yrgwzxrq9l,1,39.2,63.7,2023-04-29T16:02:11.907Z,2023-04-29T22:12:09Z,4235918139,140,28.3,4235918141,141,68.1,4235918145,213,2.9,4235918143,212,11.8,4235918137,56,Back,4237526101,178,,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540907273,28,1,1,1,46,9dntj5dioj5ex52yrgwzxrq9l,1,28.8,70.2,2023-04-29T16:02:14.339Z,2023-04-29T22:12:11Z,4235918399,140,34.6,4235918401,141,92.1,4235918405,213,1.2,4235918397,56,Back,4235918403,212,16.1,4237526205,178,,,,,,,,3v1fnp5e9pxfzgou5ebrgprrp,R. Krunić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540907309,29,1,1,1,50,9dntj5dioj5ex52yrgwzxrq9l,1,35.7,92.3,2023-04-29T16:02:18.123Z,2023-04-29T22:12:17Z,4235918589,213,4.3,4237526485,178,,4235918585,141,70.8,4235918581,56,Back,4235918583,140,29.4,4235918587,212,16.0,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540907349,30,1,1,1,53,9dntj5dioj5ex52yrgwzxrq9l,1,35,68.8,2023-04-29T16:02:20.627Z,2023-04-29T22:12:20Z,4235918791,212,18.1,4235918783,140,51.2,4235918795,213,5.9,4235918787,141,59.9,4235918779,56,Center,4237526655,178,,,,,,,,3v1fnp5e9pxfzgou5ebrgprrp,R. Krunić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540907385,31,1,1,1,55,9dntj5dioj5ex52yrgwzxrq9l,1,46.1,58.5,2023-04-29T16:02:22.675Z,2023-04-29T22:12:22Z,4235919077,141,61.8,4235919073,56,Back,4235919079,212,10.8,4237526749,178,,4235919081,213,2.9,4235919075,140,36.0,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540907403,32,1,1,1,57,9dntj5dioj5ex52yrgwzxrq9l,1,39.1,58.5,2023-04-29T16:02:25.329Z,2023-04-29T22:12:27Z,4237526959,178,,4235919159,56,Center,4235919167,213,6.2,4235919163,141,55.7,4235919165,212,15.9,4235919161,140,54.1,,,,,,,3v1fnp5e9pxfzgou5ebrgprrp,R. Krunić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
