id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,qualifier/12/value,qualifier/9/value,qualifier/11/value,assist
2536918645,7,1,1,0,32,acpt3r9i7hburdteruzc31u96,1,87.5,97.5,2023-04-22T10:32:41.170Z,2023-04-22T10:32:43Z,4207749915,140,73.6,4207749921,213,3.2,4207749919,212,14.6,4207749917,141,97.2,4207749913,56,Left,,,,,,,,,,3f3c49bl4331k4nrrhvq6fu8l,K. Dubcová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536918651,8,1,1,0,34,acpt3r9i7hburdteruzc31u96,0,73.6,97.2,2023-04-22T10:32:42.995Z,2023-04-22T10:32:44Z,4207749969,1,,4207749955,2,,4207749967,213,5.4,4207749959,56,Center,4207749957,155,,4207749965,212,39.0,4207749963,141,51.2,4207749961,140,95.8,8qywmb7vw14hygvzliislo1xx,V. Bergamaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536918649,10,12,1,0,35,ca8pjvyb7hgttr1dalj2nguum,1,10.3,44.1,2023-04-22T10:32:43.849Z,2023-04-22T11:19:59Z,4207749953,213,6.2,4207749945,56,Back,4207749947,140,17.8,4207749949,141,43.7,4207749951,212,7.9,,,,,,,,,,3izcnjpqeumq1mjfy1osc3qhh,S. van der Gragt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536918653,11,43,1,0,35,ca8pjvyb7hgttr1dalj2nguum,1,0,0,2023-04-22T10:32:43.860Z,2023-04-22T11:20:13Z,4207749987,213,5.8,4207749985,212,11.5,4207831797,144,1,4207749975,2,0,4207749983,141,36.7,4207749979,56,Back,4207749981,140,19.8,,,,3izcnjpqeumq1mjfy1osc3qhh,S. van der Gragt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536918659,9,1,1,0,39,acpt3r9i7hburdteruzc31u96,1,79.5,81.9,2023-04-22T10:32:48.162Z,2023-04-22T10:32:50Z,4207750021,56,Left,4207750023,140,75.3,4207750019,3,,4207750025,141,86.4,4207750027,212,5.4,4207750029,213,2.5,,,,,,,2mgi6wump5dgv44g5nm40ch9m,C. Dompig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536918661,10,1,1,0,42,acpt3r9i7hburdteruzc31u96,0,75.3,86.4,2023-04-22T10:32:50.275Z,2023-04-22T10:32:51Z,4207750035,56,Center,4207750043,213,5.6,4207750039,141,60.6,4207750037,140,96.7,4207750033,157,,4207750041,212,28.5,4207750045,1,,,,,8qywmb7vw14hygvzliislo1xx,V. Bergamaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536918663,12,1,1,0,42,ca8pjvyb7hgttr1dalj2nguum,0,11.9,38.9,2023-04-22T10:32:50.744Z,2023-04-22T10:32:51Z,4207750049,56,Back,4207750055,212,8.0,4207750047,3,,4207750051,140,19.2,4207750057,213,6.0,4207750053,141,35.4,,,,,,,3d6o80x3c0kq6t2dvxzqrt8t1,L. Alborghetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536918669,11,1,1,0,45,acpt3r9i7hburdteruzc31u96,0,83.7,86.7,2023-04-22T10:32:53.698Z,2023-04-22T10:32:54Z,4207750121,213,5.3,4207750111,3,,4207750115,140,91.8,4207750117,141,66.4,4207750119,212,16.2,4207750113,56,Center,,,,,,,2mgi6wump5dgv44g5nm40ch9m,C. Dompig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536918671,13,44,1,0,46,ca8pjvyb7hgttr1dalj2nguum,1,9.6,36.8,2023-04-22T10:32:55.184Z,2023-04-22T10:32:56Z,4207750123,56,Back,4207750171,233,12,4207750125,285,,,,,,,,,,,,,,,,,3d6o80x3c0kq6t2dvxzqrt8t1,L. Alborghetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536918677,12,44,1,0,46,acpt3r9i7hburdteruzc31u96,0,90.4,63.2,2023-04-22T10:32:55.185Z,2023-04-22T10:32:56Z,4207750175,233,13,4207750167,286,,4207750165,56,Center,,,,,,,,,,,,,,,,162sfvdvwcsap2r0v4clllqz9,M. Piemonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536918673,14,1,1,0,47,ca8pjvyb7hgttr1dalj2nguum,0,11.1,40,2023-04-22T10:32:55.496Z,2023-04-22T10:32:56Z,4207750143,140,17.2,4207750141,56,Back,4207750139,3,,4207750149,213,5.5,4207750147,212,8.9,4207750145,141,31.0,,,,,,,3d6o80x3c0kq6t2dvxzqrt8t1,L. Alborghetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536918681,13,1,1,0,50,acpt3r9i7hburdteruzc31u96,0,80.8,77.9,2023-04-22T10:32:58.514Z,2023-04-22T10:46:32Z,4207750225,213,5.6,4207750221,141,68.4,4207750223,212,10.0,4207750219,140,88.1,4207750217,56,Center,,,,,,,,,,2mgi6wump5dgv44g5nm40ch9m,C. Dompig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536918691,15,12,1,0,55,ca8pjvyb7hgttr1dalj2nguum,1,14.4,43.1,2023-04-22T10:33:04.155Z,2023-04-22T11:21:14Z,4207834199,140,17.5,4207834201,141,42.5,4207834197,56,Back,4207834205,213,6.2,4207834203,212,3.3,,,,,,,,,,7q0ltszzjzk7nlvvxjbagmggl,F. Thøgersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536918695,14,61,1,0,56,acpt3r9i7hburdteruzc31u96,1,87.8,68.7,2023-04-22T10:33:04.747Z,2023-04-22T10:33:04Z,4207750295,56,Center,,,,,,,,,,,,,,,,,,,,,,162sfvdvwcsap2r0v4clllqz9,M. Piemonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536918709,16,52,1,1,0,ca8pjvyb7hgttr1dalj2nguum,1,6.8,50.9,2023-04-22T10:33:09.065Z,2023-04-22T10:33:09Z,,,,,,,,,,,,,,,,,,,,,,,,,bohrvdzf1oep0vhdmiz1rj2z9,A. Piazza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536918731,17,1,1,1,3,ca8pjvyb7hgttr1dalj2nguum,1,7.6,50.9,2023-04-22T10:33:11.304Z,2023-04-22T10:33:18Z,4207750497,123,,4207750499,56,Back,4207750505,212,13.3,4207750507,213,1.0,4207750501,140,13.9,4207750503,141,67.8,,,,,,,bohrvdzf1oep0vhdmiz1rj2z9,A. Piazza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536918745,18,1,1,1,10,ca8pjvyb7hgttr1dalj2nguum,1,23,80.5,2023-04-22T10:33:18.375Z,2023-04-22T10:33:22Z,4207750581,141,71.2,4207750579,140,58.0,4207750577,56,Center,4207750583,212,37.3,4207750575,155,,4207750585,213,6.1,4207750587,1,,,,,3d6o80x3c0kq6t2dvxzqrt8t1,L. Alborghetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536918747,19,61,1,1,14,ca8pjvyb7hgttr1dalj2nguum,0,58,71.2,2023-04-22T10:33:22.728Z,2023-04-22T10:33:23Z,4207750591,56,Center,,,,,,,,,,,,,,,,,,,,,,30mwaentr99qb99ce6y9o1p0p,T. Chawinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536918753,15,49,1,1,15,acpt3r9i7hburdteruzc31u96,1,48.1,37,2023-04-22T10:33:23.778Z,2023-04-22T10:33:23Z,,,,,,,,,,,,,,,,,,,,,,,,,a6k8vha3qcugelyjo82monahh,G. Adami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536918757,16,1,1,1,15,acpt3r9i7hburdteruzc31u96,1,48.1,37,2023-04-22T10:33:24.050Z,2023-04-22T10:33:26Z,4207750625,212,13.4,4207750627,213,0.6,4207750621,140,58.9,4207750623,141,47.5,4207750619,56,Center,,,,,,,,,,a6k8vha3qcugelyjo82monahh,G. Adami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536918759,17,50,1,1,17,acpt3r9i7hburdteruzc31u96,1,55.2,41,2023-04-22T10:33:25.559Z,2023-04-22T10:33:28Z,4207750647,233,20,4207750635,56,Center,4207750637,286,,,,,,,,,,,,,,,,,3f3c49bl4331k4nrrhvq6fu8l,K. Dubcová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536918761,20,7,1,1,17,ca8pjvyb7hgttr1dalj2nguum,1,44.8,59,2023-04-22T10:33:25.560Z,2023-04-22T10:33:28Z,4207750639,56,Back,4207750641,285,,4207750643,233,17,,,,,,,,,,,,,,,,30mwaentr99qb99ce6y9o1p0p,T. Chawinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536918763,21,49,1,1,19,ca8pjvyb7hgttr1dalj2nguum,1,45.6,69.6,2023-04-22T10:33:27.695Z,2023-04-22T10:33:28Z,,,,,,,,,,,,,,,,,,,,,,,,,2eg5q67ivbjr99ltdrvez9zbo,M. Mihashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536918767,22,1,1,1,20,ca8pjvyb7hgttr1dalj2nguum,1,46,69.3,2023-04-22T10:33:28.288Z,2023-04-22T10:33:29Z,4207750673,212,21.2,4207750671,141,40.3,4207750669,140,53.5,4207750667,56,Center,4207750675,213,5.1,,,,,,,,,,2eg5q67ivbjr99ltdrvez9zbo,M. Mihashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536918787,23,1,1,1,21,ca8pjvyb7hgttr1dalj2nguum,1,53.4,38.3,2023-04-22T10:33:29.496Z,2023-04-22T10:33:37Z,4207750821,140,65.9,4207750819,56,Right,4207750823,141,6.5,4207750825,212,25.3,4207750827,213,5.3,,,,,,,,,,27rdlepga8wdw4xj949y5vh05,G. Karchouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536918793,24,1,1,1,29,ca8pjvyb7hgttr1dalj2nguum,1,75.6,20.6,2023-04-22T10:33:37.304Z,2023-04-22T10:33:40Z,4207750853,213,2.0,4207750851,212,12.6,4207750845,56,Center,4207750849,141,37.0,4207750847,140,70.1,,,,,,,,,,94161is0x6f3s9kyrm2cxjf85,A. Nchout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536918799,25,1,1,1,31,ca8pjvyb7hgttr1dalj2nguum,0,72.3,39.2,2023-04-22T10:33:40.104Z,2023-04-22T10:33:41Z,4207750869,56,Center,4207750871,140,78.0,4207750875,212,6.0,4207750877,213,0.1,4207750873,141,39.8,,,,,,,,,,c5s6l4u9gjdv3ce5rc0we8sx6,I. Santi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536918825,18,12,1,1,33,acpt3r9i7hburdteruzc31u96,1,17.3,58,2023-04-22T10:33:41.347Z,2023-04-22T10:33:51Z,4207751093,213,5.9,4207751089,141,42.7,4207751087,140,42.4,4207751085,56,Back,4207751091,212,28.3,,,,,,,,,,1euxm106eodeidsr5gor1kbmd,A. Nouwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536918813,26,8,1,1,35,ca8pjvyb7hgttr1dalj2nguum,1,59.3,57.6,2023-04-22T10:33:43.728Z,2023-04-22T10:33:43Z,4207750971,56,Center,,,,,,,,,,,,,,,,,,,,,,3d6o80x3c0kq6t2dvxzqrt8t1,L. Alborghetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536918833,27,4,1,1,41,ca8pjvyb7hgttr1dalj2nguum,1,75.8,67.4,2023-04-22T10:33:49.265Z,2023-04-22T11:02:30Z,4207751135,152,,4207751141,233,19,4207751139,286,,4207781475,294,,4207751131,13,,4207751133,56,Center,,,,,,,72rc6zija9e9d4ggx884dq7dh,B. Merlo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536918827,19,4,1,1,41,acpt3r9i7hburdteruzc31u96,0,24.2,32.6,2023-04-22T10:33:49.266Z,2023-04-22T10:33:57Z,4207751103,285,,4207751095,13,,4207751101,152,,4207751099,56,Back,4207751097,294,,4207751151,233,27,,,,,,,e14n0cktqewsx0a1q4kev326t,V. Vigilucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536918885,28,40,1,1,59,ca8pjvyb7hgttr1dalj2nguum,1,0,0,2023-04-22T10:34:07.902Z,2023-04-22T10:34:08Z,4207751385,59,"12, 13, 25, 34, 3, 19, 33, 6, 9, 5, 11, 2, 7, 14, 15, 17, 18, 20, 22, 29",4207751381,30,"bohrvdzf1oep0vhdmiz1rj2z9, 72rc6zija9e9d4ggx884dq7dh, 7q0ltszzjzk7nlvvxjbagmggl, 2eg5q67ivbjr99ltdrvez9zbo, 3izcnjpqeumq1mjfy1osc3qhh, 3d6o80x3c0kq6t2dvxzqrt8t1, 94161is0x6f3s9kyrm2cxjf85, c5s6l4u9gjdv3ce5rc0we8sx6, 3myrbf50fefc98vkxh3ggw82x, 27rdlepga8wdw4xj949y5vh05, 30mwaentr99qb99ce6y9o1p0p, 496otta0vz8p7eackdpfod68l, 5pzwqucy2dh371u2uc8iugul1, 48rypey85a23z9ht4k5skw8b8, axaxgyogf8yiz24u9mafg197t, bqf3am2yut3ymts5kgvsrku7d, 56eun8e4lpn74l3fqhasn7fqi, a9piss5nrytn5tn83frlj02qd, 6clgafy8vlbq6qw2ofptwkwd1, b6e5e8znxa7u9qhtxtwflxgwl",4207751391,194,3d6o80x3c0kq6t2dvxzqrt8t1,4207751383,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",4207751387,130,8,4207751389,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536918917,29,1,1,2,13,ca8pjvyb7hgttr1dalj2nguum,1,68.9,71.1,2023-04-22T10:34:21.695Z,2023-04-22T11:24:28Z,4207751601,212,4.1,4207751591,5,,4207751603,213,4.6,4207751593,152,,4207752757,154,,4207751595,56,Center,4207752755,210,15,4207751599,141,65.1,27rdlepga8wdw4xj949y5vh05,G. Karchouni,1,4207751597,140,68.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536918919,30,15,1,2,15,ca8pjvyb7hgttr1dalj2nguum,1,68.3,64.5,2023-04-22T10:34:23.719Z,2023-04-22T11:24:28Z,4207752793,328,,4207752631,24,,4207752779,29,,4207752637,82,,4207752651,233,20,4207752799,230,98.9,4207751611,18,,4207752787,102,48.7,3d6o80x3c0kq6t2dvxzqrt8t1,L. Alborghetti,,4207752801,231,49.3,4207752781,154,4207752791,215,4207752633,20,4207752777,78,4207752797,147,59.9,4207752789,103,19,4207751613,56,Center,4207752795,146,77.5,4207752783,55,29,,,,,
2536918927,20,10,1,2,15,acpt3r9i7hburdteruzc31u96,1,18.9,41.1,2023-04-22T10:34:23.819Z,2023-04-22T10:35:08Z,4207751675,56,Back,4207751673,94,,4207752663,233,30,,,,,,,,,,,,,,,,a6k8vha3qcugelyjo82monahh,G. Adami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536919357,45,44,1,2,18,ca8pjvyb7hgttr1dalj2nguum,1,93,40.1,2023-04-22T10:34:26.832Z,2023-04-22T10:36:47Z,4207755301,233,43,4207754437,56,Center,4207754441,286,,,,,,,,,,,,,,,,,3myrbf50fefc98vkxh3ggw82x,E. Polli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536919461,43,44,1,2,18,acpt3r9i7hburdteruzc31u96,0,7,59.9,2023-04-22T10:34:26.833Z,2023-04-22T10:36:47Z,4207755105,56,Back,4207755321,233,45,4207755107,285,,,,,,,,,,,,,,,,,5zfwazpzlcnm9r7621wefv8ph,L. Fusetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536918929,31,15,1,2,19,ca8pjvyb7hgttr1dalj2nguum,1,91.3,40.3,2023-04-22T10:34:27.447Z,2023-04-22T10:38:21Z,4207753693,103,30.4,4207753257,24,,4207751681,17,,4207753259,15,,4207753691,102,50.0,4207751683,56,Center,4207753697,146,99.4,4207753699,147,48.9,3myrbf50fefc98vkxh3ggw82x,E. Polli,,4207753263,328,,4207753689,79,4207753265,233,4207753695,458,,,,,,,,,,,,,,,,,,21,,,,
2536918945,21,10,1,2,19,acpt3r9i7hburdteruzc31u96,1,4.3,55.3,2023-04-22T10:34:27.547Z,2023-04-22T10:54:01Z,4207751787,56,Back,4207751785,182,,4207752449,177,,4207751783,178,,4207753273,233,31,,,,,,,,,,6cazgi9vrmiy7pj7mspkmrnbp,L. Giuliani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536918947,22,52,1,2,22,acpt3r9i7hburdteruzc31u96,1,6.4,50.3,2023-04-22T10:34:30.929Z,2023-04-22T10:34:31Z,,,,,,,,,,,,,,,,,,,,,,,,,6cazgi9vrmiy7pj7mspkmrnbp,L. Giuliani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
