id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist
2506198045,4,49,1,0,17,ca8pjvyb7hgttr1dalj2nguum,1,34.4,14,2023-02-11T13:32:26.398Z,2023-02-11T13:32:27Z,,,,,,,,,,,,,,,,,,,,,,,,,94161is0x6f3s9kyrm2cxjf85,A. Nchout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506198051,5,1,1,0,17,ca8pjvyb7hgttr1dalj2nguum,0,34.3,12.6,2023-02-11T13:32:26.652Z,2023-02-11T13:32:27Z,4024236237,140,28.4,4024236241,212,9.0,4024236235,56,Back,4024236239,141,22.2,4024236243,213,2.3,,,,,,,,,,94161is0x6f3s9kyrm2cxjf85,A. Nchout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506198081,8,49,1,0,20,5snsl2d1lu2oclbriztdy61d6,1,70.1,82.3,2023-02-11T13:32:29.214Z,2023-02-11T13:32:29Z,,,,,,,,,,,,,,,,,,,,,,,,,28y2auuxfuxvvbbds3bwtlskp,B. Glionna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506198131,9,1,1,0,20,5snsl2d1lu2oclbriztdy61d6,1,70.1,81.1,2023-02-11T13:32:29.806Z,2023-02-11T13:32:31Z,4024236603,140,67.4,4024236605,141,60.3,4024236607,212,14.4,4024236601,56,Center,4024236609,213,4.5,,,,,,,,,,28y2auuxfuxvvbbds3bwtlskp,B. Glionna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506198151,10,1,1,0,22,5snsl2d1lu2oclbriztdy61d6,1,67.6,58.2,2023-02-11T13:32:31.726Z,2023-02-11T13:32:33Z,4024236727,213,1.3,4024236725,212,4.7,4024236721,140,68.8,4024236723,141,64.8,4024236719,56,Center,,,,,,,,,,978grivb05fx65k9zg3g0czxl,G. Greggi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506198255,11,1,1,0,27,5snsl2d1lu2oclbriztdy61d6,0,70.4,72.6,2023-02-11T13:32:36.575Z,2023-02-11T13:32:43Z,4024237189,141,76.4,4024237191,212,31.6,4024237187,140,100.0,4024237185,56,Center,4024237193,213,0.1,,,,,,,,,,31myx78t8pvy886l3g8tsmrit,M. Giugliano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506198219,6,5,1,0,28,ca8pjvyb7hgttr1dalj2nguum,1,-0.6,28,2023-02-11T13:32:37.004Z,2023-02-11T13:32:40Z,4024237267,233,12,4024237043,346,,4024237041,56,Back,,,,,,,,,,,,,,,,94161is0x6f3s9kyrm2cxjf85,A. Nchout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506198265,12,5,1,0,28,5snsl2d1lu2oclbriztdy61d6,0,100.6,72,2023-02-11T13:32:37.004Z,2023-02-11T14:21:02Z,4024237223,346,,4024237319,233,6,4024237221,56,Center,,,,,,,,,,,,,,,,31myx78t8pvy886l3g8tsmrit,M. Giugliano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506198477,7,1,1,0,45,ca8pjvyb7hgttr1dalj2nguum,1,4.2,55.8,2023-02-11T13:32:54.060Z,2023-02-11T13:33:13Z,4024238255,141,21.2,4024238257,212,24.3,4024238251,56,Back,4024238263,237,,4024238259,213,5.0,4024238253,140,10.0,4024238249,124,,,,,3d6o80x3c0kq6t2dvxzqrt8t1,L. Alborghetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506198497,8,1,1,0,46,ca8pjvyb7hgttr1dalj2nguum,0,14.5,13.7,2023-02-11T13:32:55.469Z,2023-02-11T13:32:57Z,4024238367,141,31.9,4024238363,56,Back,4024238365,140,45.5,4024238371,213,0.4,4024238369,212,34.8,4024238361,155,,4024238373,1,,,,,3izcnjpqeumq1mjfy1osc3qhh,S. van der Gragt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506198553,9,1,1,0,47,ca8pjvyb7hgttr1dalj2nguum,1,68.9,33.7,2023-02-11T13:32:56.861Z,2023-02-11T14:24:55Z,4024238657,140,60.8,4024238655,56,Center,4024238659,141,26.5,4024238663,213,3.7,4024238661,212,9.8,,,,,,,,,,3myrbf50fefc98vkxh3ggw82x,E. Polli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506198595,10,1,1,0,48,ca8pjvyb7hgttr1dalj2nguum,1,60.8,26.5,2023-02-11T13:32:57.845Z,2023-02-11T14:24:54Z,4024238883,213,0.9,4024238873,155,,4024238879,141,45.5,4024238877,140,71.2,4024238881,212,16.9,4024238875,56,Center,,,,,,,2eg5q67ivbjr99ltdrvez9zbo,M. Mihashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506198597,11,61,1,0,49,ca8pjvyb7hgttr1dalj2nguum,0,71.2,45.5,2023-02-11T13:32:58.389Z,2023-02-11T14:24:52Z,4024238891,56,Center,,,,,,,,,,,,,,,,,,,,,,30mwaentr99qb99ce6y9o1p0p,T. Chawinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506198529,13,61,1,0,50,5snsl2d1lu2oclbriztdy61d6,1,65,71.1,2023-02-11T13:32:59.056Z,2023-02-11T13:32:59Z,4024238539,56,Center,,,,,,,,,,,,,,,,,,,,,,31myx78t8pvy886l3g8tsmrit,M. Giugliano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506198665,14,1,1,0,56,5snsl2d1lu2oclbriztdy61d6,1,36.7,68.1,2023-02-11T13:33:05.729Z,2023-02-11T13:33:06Z,4024239239,212,4.0,4024239237,141,62.9,4024239241,213,4.2,4024239235,140,35.0,4024239233,56,Back,,,,,,,,,,f98n454u9g97ngyluh0rd4ut,M. Minami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506198675,15,49,1,0,57,5snsl2d1lu2oclbriztdy61d6,1,34.8,62.7,2023-02-11T13:33:06.781Z,2023-02-11T13:33:07Z,,,,,,,,,,,,,,,,,,,,,,,,,8z970w0wmh524aliuxnze5l91,C. Wenninger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506198761,16,1,1,0,58,5snsl2d1lu2oclbriztdy61d6,1,34.8,62.7,2023-02-11T13:33:07.087Z,2023-02-11T13:33:12Z,4024239725,213,3.3,4024239721,141,57.6,4024239717,56,Back,4024239723,212,25.3,4024239719,140,10.9,,,,,,,,,,8z970w0wmh524aliuxnze5l91,C. Wenninger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506198833,17,1,1,1,3,5snsl2d1lu2oclbriztdy61d6,1,9.3,56.7,2023-02-11T13:33:12.767Z,2023-02-11T13:33:18Z,4024240067,141,79.0,4024240063,56,Back,4024240065,140,19.3,4024240071,213,1.0,4024240069,212,18.4,,,,,,,,,,ax9lyewa6alv4v3btpwlm4pn9,C. Ceasar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506198859,18,1,1,1,9,5snsl2d1lu2oclbriztdy61d6,1,22.5,75.4,2023-02-11T13:33:18.271Z,2023-02-11T13:33:20Z,4024240195,212,14.4,4024240197,213,3.9,4024240191,140,12.7,4024240193,141,60.6,4024240189,56,Back,,,,,,,,,,8z970w0wmh524aliuxnze5l91,C. Wenninger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506198905,19,1,1,1,11,5snsl2d1lu2oclbriztdy61d6,1,12.7,58.8,2023-02-11T13:33:20.304Z,2023-02-11T13:33:23Z,4024240431,140,19.3,4024240429,56,Back,4024240435,212,17.7,4024240433,141,34.8,4024240437,213,5.1,,,,,,,,,,ax9lyewa6alv4v3btpwlm4pn9,C. Ceasar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506199037,20,1,1,1,14,5snsl2d1lu2oclbriztdy61d6,1,21.3,34.8,2023-02-11T13:33:22.992Z,2023-02-11T13:33:29Z,4024241029,213,1.4,4024241021,56,Back,4024241027,212,23.9,4024241025,141,69.4,4024241023,140,25.3,,,,,,,,,,19cmbo4cc9cgh10wgotg3s0k5,E. Linari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506199079,21,1,1,1,20,5snsl2d1lu2oclbriztdy61d6,1,26.7,76.9,2023-02-11T13:33:29.696Z,2023-02-11T13:33:33Z,4024241265,213,6.3,4024241263,212,10.8,4024241259,140,37.0,4024241261,141,76.6,4024241257,56,Back,,,,,,,,,,8z970w0wmh524aliuxnze5l91,C. Wenninger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506199195,22,1,1,1,23,5snsl2d1lu2oclbriztdy61d6,0,37.7,76.6,2023-02-11T13:33:32.960Z,2023-02-11T13:33:48Z,4024241791,1,,4024241783,140,97.5,4024241781,56,Left,4024241789,213,0.0,4024241785,141,80.2,4024241779,155,,4024241787,212,62.8,,,,978grivb05fx65k9zg3g0czxl,G. Greggi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506199217,12,12,1,1,30,ca8pjvyb7hgttr1dalj2nguum,1,3.4,16.2,2023-02-11T13:33:39.757Z,2023-02-11T13:33:41Z,4024241879,140,0.0,4024241919,167,,4024241883,212,4.5,4024241885,213,3.2,4024241877,56,Back,4024241881,141,15.8,,,,,,,7q0ltszzjzk7nlvvxjbagmggl,F. Thøgersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506199219,13,6,1,1,31,ca8pjvyb7hgttr1dalj2nguum,0,0,17.8,2023-02-11T13:33:40.767Z,2023-02-11T13:33:45Z,4024241887,56,Back,4024242147,233,23,4024241889,73,,,,,,,,,,,,,,,,,7q0ltszzjzk7nlvvxjbagmggl,F. Thøgersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506199261,23,6,1,1,31,5snsl2d1lu2oclbriztdy61d6,1,100,82.2,2023-02-11T13:33:40.767Z,2023-02-11T14:20:57Z,4024242091,73,,4024242113,233,13,4024242089,56,Left,,,,,,,,,,,,,,,,978grivb05fx65k9zg3g0czxl,G. Greggi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506199687,24,1,1,1,56,5snsl2d1lu2oclbriztdy61d6,1,99.5,99.5,2023-02-11T13:34:05.922Z,2023-02-11T14:33:09Z,4024244155,155,,4024244157,225,,4024244163,141,60.6,4024244159,56,Center,4024244153,6,,4024244161,140,92.3,4024244149,2,,4024245489,154,,5et546tgrpw51ep3kfbzdyx1x,Andressa Alves,1,4024244167,213,4.4,4024244165,212,27.5,4024245487,210,13,,,,,,,,,,,,,,,,,,,
2506199693,25,13,1,2,1,5snsl2d1lu2oclbriztdy61d6,1,92.3,60.6,2023-02-11T13:34:10.336Z,2023-02-11T13:34:52Z,4024245513,154,,4024245509,73,,4024245529,231,51.6,4024244899,20,,4024245515,55,24,4024245511,29,,4024245525,328,,4024245527,230,99.1,72mtf2acxf523gwm13zq5jvth,E. Bartoli,,4024244195,17,,4024245521,103,11.1,4024244197,56,Center,4024245523,108,4024244895,25,4024245519,102,59.7,,,,,,,,,,,,
2506199681,14,5,1,2,1,ca8pjvyb7hgttr1dalj2nguum,1,-1,37.9,2023-02-11T13:34:10.429Z,2023-02-11T13:34:15Z,4024244537,233,26,4024244109,346,,4024244107,56,Back,,,,,,,,,,,,,,,,7q0ltszzjzk7nlvvxjbagmggl,F. Thøgersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506199741,26,5,1,2,1,5snsl2d1lu2oclbriztdy61d6,0,101,62.1,2023-02-11T13:34:10.429Z,2023-02-11T14:21:03Z,4024244505,346,,4024244503,56,Center,4024244579,233,14,,,,,,,,,,,,,,,,72mtf2acxf523gwm13zq5jvth,E. Bartoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506199917,15,1,1,2,14,ca8pjvyb7hgttr1dalj2nguum,1,4.8,48.5,2023-02-11T13:34:23.038Z,2023-02-11T13:34:28Z,4024245421,212,16.6,4024245427,237,,4024245409,124,,4024245413,140,8.5,4024245411,56,Back,4024245417,141,24.7,4024245423,213,4.9,,,,bohrvdzf1oep0vhdmiz1rj2z9,A. Piazza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506199973,16,1,1,2,18,ca8pjvyb7hgttr1dalj2nguum,1,11.1,27.7,2023-02-11T13:34:27.917Z,2023-02-11T13:34:32Z,4024245729,213,1.6,4024245713,56,Back,4024245727,212,30.0,4024245723,141,71.8,4024245717,140,10.1,,,,,,,,,,3izcnjpqeumq1mjfy1osc3qhh,S. van der Gragt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506200093,17,1,1,2,23,ca8pjvyb7hgttr1dalj2nguum,1,21.4,73.9,2023-02-11T13:34:32.461Z,2023-02-11T13:34:39Z,4024246261,56,Back,4024246269,213,4.2,4024246271,1,,4024246265,141,27.6,4024246263,140,4.1,4024246267,212,36.3,,,,,,,3d6o80x3c0kq6t2dvxzqrt8t1,L. Alborghetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506200103,18,1,1,2,30,ca8pjvyb7hgttr1dalj2nguum,0,4.4,25.3,2023-02-11T13:34:39.422Z,2023-02-11T13:34:40Z,4024246355,212,34.9,4024246359,213,5.8,4024246351,141,2.9,4024246361,1,,4024246349,140,34.3,4024246347,56,Back,4024246345,157,,,,,bohrvdzf1oep0vhdmiz1rj2z9,A. Piazza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506200133,27,1,1,2,31,5snsl2d1lu2oclbriztdy61d6,0,68.9,85.3,2023-02-11T13:34:40.562Z,2023-02-11T15:26:13Z,4024246499,56,Left,4024246501,140,70.6,4024246505,212,11.2,4024445899,1,,4024246507,213,1.4,4024246503,141,100.0,4024445889,157,,,,,5et546tgrpw51ep3kfbzdyx1x,Andressa Alves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506200205,19,5,1,2,32,ca8pjvyb7hgttr1dalj2nguum,1,31.4,-1.6,2023-02-11T13:34:41.982Z,2023-02-11T13:34:50Z,4024246861,56,Back,4024246863,347,,4024246885,233,28,,,,,,,,,,,,,,,,bohrvdzf1oep0vhdmiz1rj2z9,A. Piazza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506200137,28,5,1,2,32,5snsl2d1lu2oclbriztdy61d6,0,68.6,101.6,2023-02-11T13:34:41.982Z,2023-02-11T14:21:03Z,4024246513,56,Left,4024246515,347,,4024246933,233,19,,,,,,,,,,,,,,,,5et546tgrpw51ep3kfbzdyx1x,Andressa Alves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506200245,20,1,1,2,41,ca8pjvyb7hgttr1dalj2nguum,1,29.7,0,2023-02-11T13:34:49.998Z,2023-02-11T13:34:52Z,4024247073,213,1.0,4024247063,107,,4024247069,141,7.0,4024247067,140,33.2,4024247071,212,6.6,4024247065,56,Back,,,,,,,7q0ltszzjzk7nlvvxjbagmggl,F. Thøgersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506200273,21,1,1,2,43,ca8pjvyb7hgttr1dalj2nguum,1,33,7,2023-02-11T13:34:52.189Z,2023-02-11T13:34:54Z,4024247207,141,4.6,4024247211,213,3.5,4024247203,56,Back,4024247205,140,28.3,4024247209,212,5.2,,,,,,,,,,c5s6l4u9gjdv3ce5rc0we8sx6,I. Santi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506200285,22,1,1,2,45,ca8pjvyb7hgttr1dalj2nguum,0,28.3,4.6,2023-02-11T13:34:54.238Z,2023-02-11T13:34:54Z,4024247263,56,Back,4024247265,140,38.8,4024247271,213,0.2,4024247267,141,8.2,4024247261,157,,4024247273,1,,4024247269,212,11.3,,,,7q0ltszzjzk7nlvvxjbagmggl,F. Thøgersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506200295,29,8,1,2,46,5snsl2d1lu2oclbriztdy61d6,1,59.5,81.5,2023-02-11T13:34:55.827Z,2023-02-11T13:34:55Z,4024247317,56,Left,,,,,,,,,,,,,,,,,,,,,,978grivb05fx65k9zg3g0czxl,G. Greggi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506200315,23,1,1,2,47,ca8pjvyb7hgttr1dalj2nguum,0,31.1,21.2,2023-02-11T13:34:56.318Z,2023-02-11T13:34:57Z,4024247413,213,5.5,4024247409,141,14.0,4024247411,212,7.3,4024247403,3,,4024247405,56,Back,4024247407,140,36.2,,,,,,,2eg5q67ivbjr99ltdrvez9zbo,M. Mihashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506200349,30,49,1,2,49,5snsl2d1lu2oclbriztdy61d6,1,67.8,68.4,2023-02-11T13:34:58.968Z,2023-02-11T13:34:59Z,,,,,,,,,,,,,,,,,,,,,,,,,e0254ysu7nwqiuku9szuf9wph,V. Giacinti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506200393,31,1,1,2,50,5snsl2d1lu2oclbriztdy61d6,1,67.8,68.4,2023-02-11T13:34:59.474Z,2023-02-11T13:35:01Z,4024247771,212,6.0,4024247765,56,Center,4024247767,140,63.6,4024247775,213,3.9,4024247769,141,62.4,,,,,,,,,,e0254ysu7nwqiuku9szuf9wph,V. Giacinti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506200531,32,1,1,2,51,5snsl2d1lu2oclbriztdy61d6,1,62,61.8,2023-02-11T13:35:00.978Z,2023-02-11T13:35:07Z,4024248377,213,3.4,4024248373,141,51.9,4024248375,212,23.6,4024248367,56,Back,4024248371,140,40.5,,,,,,,,,,978grivb05fx65k9zg3g0czxl,G. Greggi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506200583,33,1,1,2,58,5snsl2d1lu2oclbriztdy61d6,1,38.5,51.5,2023-02-11T13:35:06.994Z,2023-02-11T13:35:09Z,4024248587,56,Back,4024248593,212,10.0,4024248589,140,39.4,4024248595,213,1.5,4024248591,141,66.1,,,,,,,,,,8z970w0wmh524aliuxnze5l91,C. Wenninger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506200719,34,1,1,3,0,5snsl2d1lu2oclbriztdy61d6,1,40.4,68.1,2023-02-11T13:35:09.826Z,2023-02-11T13:35:16Z,4024249249,56,Back,4024249257,212,14.3,4024249255,141,47.3,4024249259,213,4.6,4024249251,140,38.4,,,,,,,,,,19cmbo4cc9cgh10wgotg3s0k5,E. Linari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506200745,35,1,1,3,7,5snsl2d1lu2oclbriztdy61d6,1,56,36.9,2023-02-11T13:35:16.563Z,2023-02-11T13:35:19Z,4024249405,212,24.8,4024249399,56,Center,4024249403,141,46.4,4024249407,213,0.3,4024249401,140,78.8,4024249397,155,,,,,,,,8z970w0wmh524aliuxnze5l91,C. Wenninger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506200769,36,1,1,3,10,5snsl2d1lu2oclbriztdy61d6,1,79.3,46.4,2023-02-11T13:35:19.491Z,2023-02-11T13:35:20Z,4024249567,141,52.1,4024249563,140,75.3,4024249571,213,2.4,4024249569,212,5.7,4024249561,56,Center,,,,,,,,,,e0254ysu7nwqiuku9szuf9wph,V. Giacinti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
