id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,keyPass,qualifier/10/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,assist
2503679327,7,55,1,0,9,acpt3r9i7hburdteruzc31u96,1,27.5,67.5,2023-02-04T13:32:53.096Z,2023-02-04T14:32:15Z,,,,,,,,,,,,,,,,,,,,,,,,,1euxm106eodeidsr5gor1kbmd,A. Nouwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503679537,8,1,1,0,20,acpt3r9i7hburdteruzc31u96,1,26,69.6,2023-02-04T13:33:04.221Z,2023-02-04T13:33:09Z,4011001337,5,,4011001343,140,28.4,4011001345,141,29.2,4011001339,241,,4011001347,212,27.6,4011001341,56,Back,4011001349,213,4.8,,,,1euxm106eodeidsr5gor1kbmd,A. Nouwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503679671,9,1,1,0,25,acpt3r9i7hburdteruzc31u96,1,29.5,26.2,2023-02-04T13:33:09.277Z,2023-02-04T13:33:16Z,4011002053,141,69.0,4011002055,212,29.2,4011002049,56,Back,4011002051,140,27.7,4011002057,213,1.6,,,,,,,,,,cobqvig9w519u0pu924u49045,M. Mesjasz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503679771,10,1,1,0,33,acpt3r9i7hburdteruzc31u96,1,30.2,69.9,2023-02-04T13:33:16.749Z,2023-02-04T13:33:23Z,4011002683,56,Back,4011002685,140,31.5,4011002687,141,26.1,4011002691,213,4.8,4011002689,212,29.8,,,,,,,,,,1euxm106eodeidsr5gor1kbmd,A. Nouwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503679801,11,1,1,0,39,acpt3r9i7hburdteruzc31u96,1,44,33.9,2023-02-04T13:33:23.325Z,2023-02-04T13:33:25Z,4011002847,141,39.5,4011002851,213,0.2,4011002849,212,21.2,4011002845,140,63.9,4011002843,56,Center,,,,,,,,,,cobqvig9w519u0pu924u49045,M. Mesjasz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503679835,12,1,1,0,41,acpt3r9i7hburdteruzc31u96,1,63.9,38.9,2023-02-04T13:33:25.694Z,2023-02-04T13:33:28Z,4011003053,213,5.3,4011003045,56,Right,4011003047,140,71.7,4011003051,212,15.6,4011003049,141,19.4,,,,,,,,,,8sb5yv5enqvr8bemx86jxc2j9,M. Mascarello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503679859,13,1,1,0,44,acpt3r9i7hburdteruzc31u96,1,73.1,18.8,2023-02-04T13:33:28.061Z,2023-02-04T13:33:30Z,4011003203,213,2.0,4011003199,141,38.0,4011003197,140,67.7,4011003201,212,14.2,4011003195,56,Center,,,,,,,,,,2l1m95m3ub9ptm0f7no1ylxw5,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503679891,14,1,1,0,46,acpt3r9i7hburdteruzc31u96,1,67.8,37.6,2023-02-04T13:33:29.919Z,2023-02-04T13:33:32Z,4011003399,140,72.7,4011003403,212,5.5,4011003405,213,5.9,4011003395,155,,4011003401,141,34.8,4011003397,56,Center,,,,,,,8sb5yv5enqvr8bemx86jxc2j9,M. Mascarello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503679899,15,61,1,0,48,acpt3r9i7hburdteruzc31u96,0,72.8,34.6,2023-02-04T13:33:32.078Z,2023-02-04T13:33:32Z,4011003431,56,Center,,,,,,,,,,,,,,,,,,,,,,2l1m95m3ub9ptm0f7no1ylxw5,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503679975,16,1,1,0,49,acpt3r9i7hburdteruzc31u96,1,87.5,35.4,2023-02-04T13:33:33.614Z,2023-02-04T13:33:36Z,4011003805,141,56.4,4011003803,140,89.2,4011003807,212,14.4,4011003809,213,1.4,4011003801,56,Center,,,,,,,,,,2l1m95m3ub9ptm0f7no1ylxw5,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503679981,17,50,1,0,52,acpt3r9i7hburdteruzc31u96,1,90.2,50.4,2023-02-04T13:33:35.829Z,2023-02-04T13:33:41Z,4011003835,56,Center,4011004183,233,7,4011003837,286,,,,,,,,,,,,,,,,,162sfvdvwcsap2r0v4clllqz9,M. Piemonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503680037,7,7,1,0,52,7w2y7s7q5r1h1flz9y4sj6xka,0,9.8,49.6,2023-02-04T13:33:35.830Z,2023-02-04T14:27:55Z,4011004155,56,Back,4011004157,285,,4011004173,233,17,,,,,,,,,,,,,,,,45bi84zkhqhvgs9v3rtgj06ol,S. Gama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503680049,18,15,1,0,53,acpt3r9i7hburdteruzc31u96,1,88.8,57.1,2023-02-04T13:33:37.002Z,2023-02-04T14:31:35Z,4011004189,22,,4011010789,103,19,4011010787,102,49.8,4011321819,17,,4011004193,56,Center,4011010437,82,,4011321821,78,,4011010793,146,91.1,yobsx8qzjrdt67z3vbzygd79,K. Asllani,4011010795,147,55.6,4011321823,328,4011010791,458,4011010799,231,50.4,4011010797,230,97.8,4011010433,20,4011010455,233,8,,,,,,,,,,,,,
2503680043,8,10,1,0,53,7w2y7s7q5r1h1flz9y4sj6xka,1,9.1,41.8,2023-02-04T13:33:37.102Z,2023-02-04T15:31:33Z,4011004165,94,,4011004167,56,Back,4011010485,233,18,,,,,,,,,,,,,,,,4zwebuh423xgcroy4rmd5r3rp,M. Lenzini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503680055,9,49,1,0,57,7w2y7s7q5r1h1flz9y4sj6xka,1,16.9,36.6,2023-02-04T13:33:41.559Z,2023-02-04T13:33:41Z,,,,,,,,,,,,,,,,,,,,,,,,,4zwebuh423xgcroy4rmd5r3rp,M. Lenzini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503680131,10,1,1,0,58,7w2y7s7q5r1h1flz9y4sj6xka,1,16.9,36.6,2023-02-04T13:33:42.086Z,2023-02-04T13:33:46Z,4011004619,56,Back,4011004623,140,24.2,4011004627,141,27.6,4011004629,212,9.8,4011004633,213,5.6,,,,,,,,,,4zwebuh423xgcroy4rmd5r3rp,M. Lenzini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503680151,11,1,1,1,1,7w2y7s7q5r1h1flz9y4sj6xka,0,24.2,27.6,2023-02-04T13:33:45.422Z,2023-02-04T13:34:02Z,4011004705,155,,4011004711,141,57.8,4011004707,56,Center,4011004715,213,0.4,4011004709,140,76.8,4011004713,212,58.9,4011004717,1,,,,,6alny8atonddyhmltw3dgo1d5,J. Grosso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503680209,19,1,1,1,2,acpt3r9i7hburdteruzc31u96,1,33.4,47.2,2023-02-04T13:33:46.221Z,2023-02-04T13:33:50Z,4011005063,213,1.7,4011005053,3,,4011005055,56,Back,4011005059,141,77.2,4011005061,212,20.5,4011005057,140,31.5,,,,,,,2nyteuqhg3tvltcdjmivfoyqx,G. Árnadóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503680219,20,49,1,1,6,acpt3r9i7hburdteruzc31u96,1,36.1,79.3,2023-02-04T13:33:50.285Z,2023-02-04T13:33:50Z,,,,,,,,,,,,,,,,,,,,,,,,,8sb5yv5enqvr8bemx86jxc2j9,M. Mascarello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503680243,21,1,1,1,7,acpt3r9i7hburdteruzc31u96,1,36.5,81.5,2023-02-04T13:33:50.910Z,2023-02-04T13:34:06Z,4011005257,56,Back,4011005261,141,68.1,4011005263,212,14.9,4011005259,140,25.3,4011005265,213,3.8,,,,,,,,,,8qywmb7vw14hygvzliislo1xx,V. Bergamaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503680323,22,1,1,1,9,acpt3r9i7hburdteruzc31u96,1,25.3,68.1,2023-02-04T13:33:53.117Z,2023-02-04T13:33:56Z,4011005661,141,30.4,4011005657,56,Back,4011005659,140,29.5,4011005665,213,4.9,4011005663,212,26.0,,,,,,,,,,1euxm106eodeidsr5gor1kbmd,A. Nouwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503680451,23,1,1,1,12,acpt3r9i7hburdteruzc31u96,1,29.5,30.4,2023-02-04T13:33:55.885Z,2023-02-04T13:34:04Z,4011006365,141,66.7,4011006367,212,24.7,4011006359,56,Back,4011006361,140,28.4,4011006369,213,1.6,,,,,,,,,,cobqvig9w519u0pu924u49045,M. Mesjasz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503680517,24,1,1,1,23,acpt3r9i7hburdteruzc31u96,1,32.3,76.6,2023-02-04T13:34:06.799Z,2023-02-04T13:34:08Z,4011006723,141,97.1,4011006725,212,15.1,4011006727,213,1.2,4011006713,56,Back,4011006717,140,37.8,,,,,,,,,,1euxm106eodeidsr5gor1kbmd,A. Nouwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503680531,25,1,1,1,25,acpt3r9i7hburdteruzc31u96,0,37.8,97.2,2023-02-04T13:34:08.718Z,2023-02-04T13:34:09Z,4011006789,56,Center,4011006791,140,59.2,4011006793,141,69.0,4011006795,212,29.5,4011006797,213,5.6,4011006787,155,,,,,,,,8qywmb7vw14hygvzliislo1xx,V. Bergamaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503680547,12,49,1,1,27,7w2y7s7q5r1h1flz9y4sj6xka,1,34.6,36.7,2023-02-04T13:34:10.790Z,2023-02-04T13:34:10Z,,,,,,,,,,,,,,,,,,,,,,,,,6alny8atonddyhmltw3dgo1d5,J. Grosso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503680613,13,3,1,1,28,7w2y7s7q5r1h1flz9y4sj6xka,1,51.7,39.5,2023-02-04T13:34:12.181Z,2023-02-04T13:34:15Z,4011007159,56,Center,4011007161,286,,4011007169,233,26,,,,,,,,,,,,,,,,6alny8atonddyhmltw3dgo1d5,J. Grosso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503680605,26,45,1,1,28,acpt3r9i7hburdteruzc31u96,0,48.3,60.5,2023-02-04T13:34:12.181Z,2023-02-04T13:34:16Z,4011007123,285,,4011007121,56,Back,4011007217,233,13,,,,,,,,,,,,,,,,di3hdoveoiv3nwroamxgxd3o5,C. Grimshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503680677,14,1,1,1,31,7w2y7s7q5r1h1flz9y4sj6xka,1,44.7,51.9,2023-02-04T13:34:15.191Z,2023-02-04T13:34:18Z,4011007505,56,Left,4011007507,140,51.8,4011007511,212,24.0,4011007509,141,85.4,4011007513,213,1.3,,,,,,,,,,6alny8atonddyhmltw3dgo1d5,J. Grosso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503680723,15,1,1,1,35,7w2y7s7q5r1h1flz9y4sj6xka,1,51.8,85.3,2023-02-04T13:34:18.710Z,2023-02-04T13:34:21Z,4011007731,213,4.2,4011007725,140,48.0,4011007723,56,Back,4011007727,141,74.7,4011007729,212,8.2,,,,,,,,,,aat1vixi4qu8bmxtw45maqytx,L. Boattin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503680869,16,1,1,1,37,7w2y7s7q5r1h1flz9y4sj6xka,1,48,73.6,2023-02-04T13:34:21.029Z,2023-02-04T13:34:29Z,4011008469,212,13.5,4011008467,141,79.0,4011008463,56,Back,4011008471,213,2.9,4011008465,140,35.6,,,,,,,,,,6alny8atonddyhmltw3dgo1d5,J. Grosso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503680895,17,1,1,1,45,7w2y7s7q5r1h1flz9y4sj6xka,1,36.9,77.9,2023-02-04T13:34:29.189Z,2023-02-04T13:34:30Z,4011008601,56,Back,4011008609,213,3.9,4011008607,212,15.2,4011008603,140,26.5,4011008605,141,62.4,,,,,,,,,,aat1vixi4qu8bmxtw45maqytx,L. Boattin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503680913,18,1,1,1,46,7w2y7s7q5r1h1flz9y4sj6xka,1,26.5,62.4,2023-02-04T13:34:30.533Z,2023-02-04T13:34:31Z,4011008695,141,26.4,4011008693,140,30.1,4011008697,212,24.8,4011008691,56,Back,4011008699,213,4.9,,,,,,,,,,3ypl97rrz80zb454kq039yuol,C. Salvai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503680965,19,1,1,1,47,7w2y7s7q5r1h1flz9y4sj6xka,1,30.1,26.4,2023-02-04T13:34:31.446Z,2023-02-04T13:34:34Z,4011008963,213,2.3,4011008955,56,Back,4011008959,141,54.0,4011008957,140,15.0,4011008961,212,24.6,,,,,,,,,,45bi84zkhqhvgs9v3rtgj06ol,S. Gama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503681041,20,1,1,1,50,7w2y7s7q5r1h1flz9y4sj6xka,1,18.2,55.1,2023-02-04T13:34:33.861Z,2023-02-04T14:28:09Z,4011009319,212,21.9,4011009321,213,1.1,4011009317,141,84.2,4011009315,140,27.2,4011009313,56,Back,,,,,,,,,,czmpp6e2oo276u9prac16le51,P. Peyraud-Magnin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503681097,21,1,1,1,54,7w2y7s7q5r1h1flz9y4sj6xka,1,27.3,81.7,2023-02-04T13:34:38.613Z,2023-02-04T13:34:41Z,4011009631,140,49.5,4011009633,141,80.8,4011009629,56,Back,4011009635,212,23.3,4011009637,213,6.3,,,,,,,,,,aat1vixi4qu8bmxtw45maqytx,L. Boattin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503681163,22,1,1,1,57,7w2y7s7q5r1h1flz9y4sj6xka,1,41.5,77.6,2023-02-04T13:34:41.493Z,2023-02-04T13:34:44Z,4011009919,212,11.5,4011009905,56,Back,4011009925,213,1.5,4011009909,140,41.9,4011009915,141,94.5,,,,,,,,,,6dmnxn0v7tcrwtd6hm2jaf6j9,L. Beerensteyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503681199,23,1,1,2,0,7w2y7s7q5r1h1flz9y4sj6xka,1,40,94.5,2023-02-04T13:34:44.085Z,2023-02-04T13:34:46Z,4011010155,140,28.8,4011010153,56,Back,4011010157,141,90.0,4011010161,213,3.4,4011010159,212,12.2,,,,,,,,,,aat1vixi4qu8bmxtw45maqytx,L. Boattin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503681269,24,1,1,2,2,7w2y7s7q5r1h1flz9y4sj6xka,1,30.5,89.4,2023-02-04T13:34:46.613Z,2023-02-04T13:34:50Z,4011010543,141,64.2,4011010545,212,18.6,4011010547,213,4.3,4011010539,56,Back,4011010541,140,23.6,,,,,,,,,,6alny8atonddyhmltw3dgo1d5,J. Grosso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503681335,25,1,1,2,6,7w2y7s7q5r1h1flz9y4sj6xka,1,24.2,57.5,2023-02-04T13:34:50.533Z,2023-02-04T13:34:54Z,4011010939,140,31.7,4011010941,141,10.9,4011010945,213,5.0,4011010943,212,32.7,4011010937,56,Back,4011010947,1,,,,,,,,3ypl97rrz80zb454kq039yuol,C. Salvai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503681445,26,1,1,2,10,7w2y7s7q5r1h1flz9y4sj6xka,1,32.2,10.9,2023-02-04T13:34:54.437Z,2023-02-04T13:35:01Z,4011011531,140,71.3,4011011539,1,,4011011537,213,0.1,4011011535,212,41.5,4011011533,141,19.7,4011011529,56,Right,,,,,,,45bi84zkhqhvgs9v3rtgj06ol,S. Gama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503681471,27,1,1,2,17,7w2y7s7q5r1h1flz9y4sj6xka,1,71.2,19.1,2023-02-04T13:35:01.141Z,2023-02-04T13:35:02Z,4011011699,213,5.2,4011011691,56,Right,4011011697,212,11.1,4011011693,140,76.0,4011011695,141,4.6,,,,,,,,,,6alny8atonddyhmltw3dgo1d5,J. Grosso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503681487,28,1,1,2,17,7w2y7s7q5r1h1flz9y4sj6xka,0,76,4.6,2023-02-04T13:35:01.468Z,2023-02-04T14:09:54Z,4011011771,140,73.7,4011011819,286,,4011011777,213,2.1,4011011769,56,Right,4011011773,141,10.9,4011011815,233,27,4011011775,212,4.9,4011011813,236,,8gowfvsn9a69nyzppubue2d3p,S. Junge Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503681451,27,74,1,2,17,acpt3r9i7hburdteruzc31u96,1,20.9,97.2,2023-02-04T13:35:01.469Z,2023-02-04T13:35:03Z,4011011837,233,28,4011011579,285,,4011011577,56,Back,,,,,,,,,,,,,,,,3f3c49bl4331k4nrrhvq6fu8l,K. Dubcová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503681547,29,61,1,2,18,7w2y7s7q5r1h1flz9y4sj6xka,1,74.7,5.8,2023-02-04T13:35:01.941Z,2023-02-04T15:38:30Z,4011012019,56,Right,,,,,,,,,,,,,,,,,,,,,,8gowfvsn9a69nyzppubue2d3p,S. Junge Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503681681,28,5,1,2,20,acpt3r9i7hburdteruzc31u96,1,23.1,101.5,2023-02-04T13:35:04.429Z,2023-02-04T13:35:11Z,4011012709,347,,4011012715,233,30,4011012707,56,Back,,,,,,,,,,,,,,,,3f3c49bl4331k4nrrhvq6fu8l,K. Dubcová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503681623,30,5,1,2,20,7w2y7s7q5r1h1flz9y4sj6xka,0,76.9,-1.5,2023-02-04T13:35:04.429Z,2023-02-04T14:13:15Z,4011012751,233,28,4011012391,347,,4011012389,56,Right,,,,,,,,,,,,,,,,8gowfvsn9a69nyzppubue2d3p,S. Junge Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503681701,29,1,1,2,27,acpt3r9i7hburdteruzc31u96,0,22.1,100,2023-02-04T13:35:11.213Z,2023-02-04T13:35:12Z,4011012805,141,95.6,4011012803,140,35.8,4011012799,107,,4011012807,212,14.9,4011012809,213,6.0,4011012801,56,Back,,,,,,,8qywmb7vw14hygvzliislo1xx,V. Bergamaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503681765,31,8,1,2,28,7w2y7s7q5r1h1flz9y4sj6xka,1,58.5,4.7,2023-02-04T13:35:11.781Z,2023-02-04T14:13:11Z,4011013083,56,Right,4011013551,15,,,,,,,,,,,,,,,,,,,,4zwebuh423xgcroy4rmd5r3rp,M. Lenzini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503681851,30,5,1,2,29,acpt3r9i7hburdteruzc31u96,1,33.2,101.2,2023-02-04T13:35:13.261Z,2023-02-04T14:13:07Z,4011225423,233,32,4011013537,347,,4011013535,56,Back,,,,,,,,,,,,,,,,8qywmb7vw14hygvzliislo1xx,V. Bergamaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
