id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/12/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2543019153,9,1,1,0,15,7gnly6999wao1xarwct4p8fe9,1,27,71.7,2023-05-03T16:02:55.855Z,2023-05-04T00:55:28Z,4247188427,140,31.8,4247188429,141,64.3,4247188431,212,7.1,4247188433,213,5.5,4248631173,178,,4247188425,56,Back,,,,,,,9ak3zczupeken1itsmkherbh1,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543019169,10,1,1,0,16,7gnly6999wao1xarwct4p8fe9,1,31.8,64.2,2023-05-03T16:02:56.617Z,2023-05-04T00:55:31Z,4247188557,213,3.0,4247188551,140,9.9,4247188553,141,70.6,4247188549,56,Back,4247188555,212,23.4,4248631265,178,,,,,,,,7hwj9pf9roe74jifvuhiu6n6x,I. Ilić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543019195,11,1,1,0,18,7gnly6999wao1xarwct4p8fe9,1,9.9,70.6,2023-05-03T16:02:59.027Z,2023-05-04T00:55:33Z,4247188683,213,4.1,4247188681,212,11.8,4247188675,56,Back,4247188679,141,56.3,4248631305,178,,4247188677,140,3.5,,,,,,,9ak3zczupeken1itsmkherbh1,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543019227,12,1,1,0,22,7gnly6999wao1xarwct4p8fe9,1,7.2,43.4,2023-05-03T16:03:02.522Z,2023-05-04T00:55:36Z,4247188895,212,65.6,4248631377,178,,4247188897,213,6.2,4247188891,140,69.4,4247188899,1,,4247188893,141,34.3,4247188889,56,Center,4247188887,155,,5syage212151fcixahbq3k8ut,V. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543019231,13,61,1,0,26,7gnly6999wao1xarwct4p8fe9,0,68.9,34.3,2023-05-03T16:03:06.380Z,2023-05-04T00:55:40Z,4248631555,178,,4247188937,56,Center,,,,,,,,,,,,,,,,,,,e7tz6hxliohn3gkj4cgl3j1ed,A. Sanabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543019243,3,49,1,0,27,4plikfte18rv8v4l89z803d4y,1,38.6,66.4,2023-05-03T16:03:08.187Z,2023-05-04T00:55:45Z,,,,,,,,,,,,,,,,,,,,,,,,,eqggzoepu1d4t13fw6ybebtn9,T. Rincón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543019261,4,1,1,0,27,4plikfte18rv8v4l89z803d4y,1,38.6,66.4,2023-05-03T16:03:08.217Z,2023-05-04T00:55:50Z,4248631825,178,,4247189099,212,12.0,4247189093,56,Back,4247189097,141,84.0,4247189101,213,1.6,4247189095,140,38.8,,,,,,,eqggzoepu1d4t13fw6ybebtn9,T. Rincón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543019269,5,1,1,0,29,4plikfte18rv8v4l89z803d4y,0,38.8,84,2023-05-03T16:03:10.268Z,2023-05-04T00:55:52Z,4247189147,141,57.5,4247189151,213,5.4,4247189149,212,24.1,4247189143,140,54.1,4247189139,56,Center,4248631879,178,,,,,,,,14vhrqvqomi57x5mtsawm44b9,T. Augello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543019275,14,49,1,0,31,7gnly6999wao1xarwct4p8fe9,1,45.7,47,2023-05-03T16:03:11.816Z,2023-05-04T00:55:55Z,,,,,,,,,,,,,,,,,,,,,,,,,9ak3zczupeken1itsmkherbh1,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543019287,15,1,1,0,31,7gnly6999wao1xarwct4p8fe9,1,45.7,47,2023-05-03T16:03:11.900Z,2023-05-04T00:55:59Z,4248632033,178,,4247189251,141,35.2,4247189253,212,13.6,4247189249,140,56.1,4247189247,56,Center,4247189255,213,5.6,,,,,,,9ak3zczupeken1itsmkherbh1,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543019309,16,1,1,0,34,7gnly6999wao1xarwct4p8fe9,1,59.8,22.2,2023-05-03T16:03:15.237Z,2023-05-04T00:56:02Z,4248632097,178,,4247189369,56,Back,4247189375,212,17.1,4247189371,140,44.5,4247189377,213,3.5,4247189373,141,13.8,,,,,,,7hwj9pf9roe74jifvuhiu6n6x,I. Ilić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543019337,17,1,1,0,38,7gnly6999wao1xarwct4p8fe9,1,45.9,16.4,2023-05-03T16:03:18.378Z,2023-05-04T00:56:06Z,4247189509,56,Right,4248632207,178,,4247189517,213,5.4,4247189511,140,52.6,4247189513,141,4.7,4247189515,212,10.6,,,,,,,2j09251upkf2aid3lfyyos0dl,P. Schuurs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543019361,18,1,1,0,40,7gnly6999wao1xarwct4p8fe9,1,53.6,4.9,2023-05-03T16:03:20.919Z,2023-05-04T00:56:10Z,4247189645,141,41.5,4247189647,212,29.2,4247189641,56,Back,4247189643,140,39.1,4248632337,178,,4247189649,213,2.1,,,,,,,f065kc6qn2cpxjxcm6i08rz3e,W. Singo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543019387,19,1,1,0,43,7gnly6999wao1xarwct4p8fe9,1,38.8,43.1,2023-05-03T16:03:23.617Z,2023-05-04T00:56:31Z,4247189793,213,1.6,4247189791,212,13.6,4247189787,140,38.0,4247189789,141,63.0,4247189785,56,Back,4248632893,178,,,,,,,,22x1ucwwak58wi6r5x1j6ohk9,A. Buongiorno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543019415,20,1,1,0,46,7gnly6999wao1xarwct4p8fe9,1,38.9,70.6,2023-05-03T16:03:26.443Z,2023-05-04T00:56:34Z,4248632941,178,,4247189921,56,Back,4247189927,212,14.9,4247189923,140,41.7,4247189929,213,1.4,4247189925,141,92.1,,,,,,,9ak3zczupeken1itsmkherbh1,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543019475,21,1,1,0,48,7gnly6999wao1xarwct4p8fe9,1,39.7,86.3,2023-05-03T16:03:28.697Z,2023-05-04T00:56:36Z,4248633011,178,,4247190235,141,80.5,4247190229,155,,4247190239,213,6.1,4247190233,140,67.5,4247190237,212,29.5,4247190231,56,Left,,,,16kv5p8we3pwqpt5ktwrb7mj9,M. Vojvoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543286179,800,83,1,0,51,4plikfte18rv8v4l89z803d4y,1,37.4,18.6,2023-05-03T16:03:31.417Z,2023-05-04T01:21:51Z,4248677325,399,168598,,,,,,,,,,,,,,,,,,,,,,7wjzrrcy3fp8nq6dlanfxvqhh,B. Nuytinck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543019511,22,1,1,0,53,7gnly6999wao1xarwct4p8fe9,1,61.2,81.2,2023-05-03T16:03:33.434Z,2023-05-04T00:56:39Z,4247190407,56,Back,4247190409,140,41.3,4247190413,212,21.5,4248633093,178,,4247190411,141,88.7,4247190415,213,2.9,,,,,,,e7tz6hxliohn3gkj4cgl3j1ed,A. Sanabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543019529,23,1,1,0,55,7gnly6999wao1xarwct4p8fe9,1,41.3,88.7,2023-05-03T16:03:35.834Z,2023-05-04T00:56:42Z,4247190505,140,41.1,4248633149,178,,4247190503,56,Back,4247190509,141,73.0,4247190517,213,4.7,4247190513,212,10.7,,,,,,,9ak3zczupeken1itsmkherbh1,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543019549,24,1,1,0,57,7gnly6999wao1xarwct4p8fe9,1,38.2,63.3,2023-05-03T16:03:38.289Z,2023-05-04T00:56:45Z,4247190653,56,Back,4247190659,141,13.5,4248633249,178,,4247190665,213,4.8,4247190655,140,39.7,4247190663,212,33.9,4247190667,1,,,,,e2oeysariwd866ksilu3t4m7e,S. Ricci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543019583,25,1,1,1,1,7gnly6999wao1xarwct4p8fe9,1,43.5,13.1,2023-05-03T16:03:41.638Z,2023-05-04T00:57:03Z,4247190879,56,Back,4247190885,212,7.9,4248633877,178,,4247190887,213,5.4,4247190881,140,48.2,4247190883,141,4.0,,,,,,,2j09251upkf2aid3lfyyos0dl,P. Schuurs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543019619,26,1,1,1,6,7gnly6999wao1xarwct4p8fe9,1,45,7.9,2023-05-03T16:03:46.341Z,2023-05-04T00:57:06Z,4247191043,141,52.4,4247191055,1,,4247191047,212,33.3,4247191033,56,Back,4247191037,140,31.8,4247191051,213,2.0,4248633963,178,,,,,f065kc6qn2cpxjxcm6i08rz3e,W. Singo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543019687,27,1,1,1,9,7gnly6999wao1xarwct4p8fe9,1,31.8,52.4,2023-05-03T16:03:49.436Z,2023-05-04T00:57:11Z,4247191365,140,34.0,4247191371,213,1.4,4248634067,178,,4247191367,141,76.6,4247191369,212,16.6,4247191363,56,Back,,,,,,,22x1ucwwak58wi6r5x1j6ohk9,A. Buongiorno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543019759,28,1,1,1,15,7gnly6999wao1xarwct4p8fe9,1,46.4,84.5,2023-05-03T16:03:55.523Z,2023-05-04T00:57:13Z,4247191695,140,70.7,4248634119,178,,4247191699,212,26.3,4247191693,56,Left,4247191697,141,93.6,4247191701,213,0.2,,,,,,,7hwj9pf9roe74jifvuhiu6n6x,I. Ilić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543019767,29,1,1,1,21,7gnly6999wao1xarwct4p8fe9,1,76,73.5,2023-05-03T16:04:02.161Z,2023-05-04T00:57:28Z,4248634509,178,,4247191749,212,9.3,4247191743,56,Center,4247191747,141,64.2,4247191751,213,3.9,4247191745,140,69.5,,,,,,,ebgkv548xih19m8uza7bgrvmd,N. Vlašić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543019789,30,1,1,1,23,7gnly6999wao1xarwct4p8fe9,1,69.4,64.2,2023-05-03T16:04:03.492Z,2023-05-04T00:57:31Z,4247191873,141,82.7,4247191877,213,1.5,4247191871,140,70.6,4247191875,212,12.6,4247191869,56,Left,4248634579,178,,,,,,,,e2oeysariwd866ksilu3t4m7e,S. Ricci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543019823,31,1,1,1,25,7gnly6999wao1xarwct4p8fe9,1,70.9,85,2023-05-03T16:04:05.765Z,2023-05-04T00:57:34Z,4247192093,140,83.6,4247192099,213,0.4,4247192091,56,Left,4248634669,178,,4247192097,212,14.3,4247192095,141,92.7,,,,,,,7hwj9pf9roe74jifvuhiu6n6x,I. Ilić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543019869,32,1,1,1,29,7gnly6999wao1xarwct4p8fe9,1,90.2,89.7,2023-05-03T16:04:10.196Z,2023-05-04T00:58:03Z,4247192345,141,58.8,4247192337,2,,4247192339,155,,4247192979,210,13,4247192981,154,,4247192347,212,21.1,4247192341,56,Center,4247192349,213,4.8,16kv5p8we3pwqpt5ktwrb7mj9,M. Vojvoda,1,4247192343,140,91.7,4248635525,178,4247910679,72,4247910677,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543019875,33,13,1,1,30,7gnly6999wao1xarwct4p8fe9,1,90.7,57.7,2023-05-03T16:04:11.282Z,2023-05-04T00:58:03Z,4247192557,15,,4247193013,29,,4247193017,154,,4247193029,147,44.6,4247193033,231,52.0,4247192565,153,,4247192383,56,Center,4248635667,178,,e7tz6hxliohn3gkj4cgl3j1ed,A. Sanabria,,4247193019,55,32,4247192379,22,4247193009,75,4247193027,146,97.6,4247192561,328,4247193023,102,38.3,4247193031,230,99.3,4247193025,103,25,4247192381,17,,,,,,,,,,,,,,,
2543019885,6,52,1,1,33,4plikfte18rv8v4l89z803d4y,1,4.8,54.5,2023-05-03T16:04:13.373Z,2023-05-04T00:58:07Z,4247913231,378,,4248635731,388,,,,,,,,,,,,,,,,,,,,awpcf5w245iug4znjqctuebpx,N. Ravaglia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543020089,7,1,1,1,52,4plikfte18rv8v4l89z803d4y,1,13.7,39.3,2023-05-03T16:04:32.528Z,2023-05-04T00:58:11Z,4247193653,141,38.5,4247193659,1,,4247193657,213,6.3,4247193651,140,67.2,4247193647,199,,4247193655,212,56.2,4247193649,56,Center,,,,awpcf5w245iug4znjqctuebpx,N. Ravaglia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543020091,8,61,1,1,56,4plikfte18rv8v4l89z803d4y,1,67.5,39.3,2023-05-03T16:04:36.494Z,2023-05-04T00:58:17Z,4247193663,56,Center,4248635945,178,,4248635943,21,,,,,,,,,,,,,,,,,1wnzwoisg4ctvcxsh2xnrkj4l,M. Gabbiadini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543020097,34,49,1,1,57,7gnly6999wao1xarwct4p8fe9,1,28.1,59.6,2023-05-03T16:04:38.310Z,2023-05-04T00:58:19Z,,,,,,,,,,,,,,,,,,,,,,,,,9ak3zczupeken1itsmkherbh1,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543020117,35,1,1,1,58,7gnly6999wao1xarwct4p8fe9,1,27.7,59.6,2023-05-03T16:04:38.398Z,2023-05-04T00:58:21Z,4248636031,178,,4247193799,140,34.8,4247193805,213,5.1,4247193797,56,Back,4247193801,141,29.2,4247193795,155,,4247193803,212,22.0,,,,9ak3zczupeken1itsmkherbh1,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543020163,36,1,1,2,0,7gnly6999wao1xarwct4p8fe9,1,34.8,28.8,2023-05-03T16:04:40.897Z,2023-05-04T00:58:27Z,4248636203,388,,4247194095,212,5.9,4247194089,56,Back,4247194087,3,,4247194091,140,39.5,4247194097,213,0.6,4247194093,141,33.6,,,,f065kc6qn2cpxjxcm6i08rz3e,W. Singo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543020217,37,1,1,2,4,7gnly6999wao1xarwct4p8fe9,1,56.3,19.7,2023-05-03T16:04:44.711Z,2023-05-04T00:58:30Z,4247194439,56,Right,4247194445,212,24.3,4248636259,178,,4247194447,213,5.8,4247194441,140,77.1,4247194443,141,4.1,,,,,,,e2oeysariwd866ksilu3t4m7e,S. Ricci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543020231,38,1,1,2,12,7gnly6999wao1xarwct4p8fe9,1,80.9,49.1,2023-05-03T16:04:52.439Z,2023-05-04T00:58:34Z,4247194523,212,8.1,4247194521,141,60.8,4247194525,213,1.8,4248636377,178,,4247194517,56,Center,4247194519,140,79.5,,,,,,,a2rjxibqk9d2yatzz2dx04nx0,D. Seck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543020243,39,1,1,2,13,7gnly6999wao1xarwct4p8fe9,1,79.9,66.3,2023-05-03T16:04:54.277Z,2023-05-04T00:58:37Z,4248636457,178,,4247194645,140,89.8,4247194651,213,0.8,4247194647,141,82.6,4247194649,212,15.2,4247194643,56,Left,,,,,,,7hwj9pf9roe74jifvuhiu6n6x,I. Ilić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543020247,40,1,1,2,16,7gnly6999wao1xarwct4p8fe9,0,88.5,82.4,2023-05-03T16:04:56.820Z,2023-05-04T00:58:40Z,4247194737,233,9,4247194675,141,77.8,4247924615,223,,4247194669,155,,4247194667,2,,4247194673,140,88.2,4247194679,213,4.6,4247194671,56,Center,16kv5p8we3pwqpt5ktwrb7mj9,M. Vojvoda,,4247194677,212,3.1,4247924617,20,4248636519,178,4247194741,286,,4247194735,236,,,,,,,,,,,,,,,,,,,,,,,,,,
2543020259,9,12,1,2,16,4plikfte18rv8v4l89z803d4y,1,13.4,27.1,2023-05-03T16:04:56.945Z,2023-05-04T00:58:43Z,4247194725,56,Back,4247194761,233,40,4248636631,178,,4247194723,185,,,,,,,,,,,,,,7kbn6vt37rfgd9yszzvx9idm2,A. Zanoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543020341,41,1,1,2,23,7gnly6999wao1xarwct4p8fe9,1,95.6,83.2,2023-05-03T16:05:04.108Z,2023-05-04T00:58:47Z,4247926645,72,,4248636777,178,,4247195223,155,,4247195229,141,9.4,4247195227,140,97.6,4247195221,2,,4247195233,213,4.8,4247195231,212,50.2,16kv5p8we3pwqpt5ktwrb7mj9,M. Vojvoda,,4247195225,56,Right,4247195235,1,4247926643,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543020361,42,1,1,2,30,7gnly6999wao1xarwct4p8fe9,0,96.1,9.7,2023-05-03T16:05:10.341Z,2023-05-04T00:58:51Z,4247195321,141,50.0,4247195323,212,27.4,4247928663,224,,4247195315,155,,4248636873,178,,4247195325,213,1.6,4247928665,20,,4247195319,140,95.1,2j09251upkf2aid3lfyyos0dl,P. Schuurs,,4247195313,2,,4247195317,56,,,,,,,,,,,,,,,,,,,Center,,,,,,,,,,,,,,
2543020363,10,44,1,2,31,4plikfte18rv8v4l89z803d4y,1,6.4,50.6,2023-05-03T16:05:11.546Z,2023-05-04T02:09:40Z,4247195373,233,43,4247195329,56,Back,4247195331,285,,,,,,,,,,,,,,,,,ceq2btvla862pon3xhcxogdlh,M. Oikonomou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
